COGID	1	10	2	3	4	5	6	7	8	9
419-3			l o k a							
587-3			o a ŋ g o							
660-3			l e l a							
1083-3			l i l a							
2689-4				t a m a						
893-4				á n dʒ e a						
1285-4				t o a a						
3572-4				t o n i						
1755-4				e a						
1789-4				k a l e a ŋ g a						
3686-4				t a m a a						
4451-4				b a s a						
1216-4				k a b e g a						
4003-4				t i s a						
419-4				t u g a						
1122-4				b e a a						
2689-5					n a m a					
893-5					a n d l					
1285-5					n w a					
1303-5					ŋ k o m					
2197-5					s k i l a					
2828-5					ʃ i n a					
3572-5					s o n i					
1095-5					l i m a					
3207-5					f u l a					
3519-5					t u m					
3686-5					ʃ i m b					
4249-5					k u m i					
448-5					l u a n i					
630-5					β e e l e					
814-5					s o i p					
1228-5					β w a					
1418-5					ʃ i m a a					
2026-5					t w e					
2775-5					f u m p					
3397-5					β o l					
3826-5					s o k					
4040-5					k e n i					
4373-5					l i l i					
4384-5					i l o					
84-5					p u k u l u					
116-5					ʃ i k a					
587-5					o n k o					
848-5					k u l					
1303-6						a k a l				
1755-6						a a a				
448-6						ɲ ɔ l ɔ l a				
1475-6						k a a				
3397-6						l ɔ l				
2689-7							a m a			
893-7							a n a			
1285-7							n w a a			
1303-7							g o m a			
2197-7							z a a			
2828-7							i n a			
3572-7							s o n i			
1095-7							i m a			
1755-7							n e			
1789-7							k u a a ŋ g a			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							v i s i			
814-7							o m b e			
1216-7							k á v a n a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m b a			
3826-7							z o k a			
4003-7							i v a			
4040-7							e ɲ i			
84-7							u u			
116-7							s i k a			
181-7							ɣ o ŋ g o			
419-7							o k a			
587-7							o ŋ g o			
660-7							o a			
848-7							k a a			
1122-7							v u n a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								k o m a		
2197-8								d a a r a		
2828-8								d i n a		
3572-8								k o n i		
1755-8								w a		
1789-8								k a r a a ŋ g a		
3207-8								f u r a		
3519-8								t u m a		
3686-8								t i m g a		
4249-8								k u m a		
4451-8								β i r i		
814-8								r o m b a		
1228-8								ʃ w a		
2026-8								t w e		
2775-8								r u m b a		
3826-8								r u k a		
4040-8								g n i		
181-8								ɲ o ŋ g o		
660-8								r e r a		
848-8								k a r a		
1083-8								r i r a		
2689-9									ɲ a m a	
893-9									á n a k a	
1285-9									n w a	
1303-9									k o m a	
2197-9									s g a l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a a a ŋ g a	
3207-9									b ʊ l a	
4249-9									k ʊ m i	
4451-9									b i s i	
630-9									b e l e	
814-9									s o m b e	
1228-9									b w a	
1418-9									s i m a n a a	
1475-9									k w a	
2026-9									s w e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									s i b a	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									s i k a	
181-9									o ŋ g o	
1083-9									l i l a	
2689-10										a m a
893-10										a n ɛ a
1285-10										n̩ a a a
2197-10										a l a
2828-10										s i n a
1095-10										l i m a
1755-10										a a
3207-10										b ʊ l a
3519-10										r ʊ m a
448-10										a a n a
630-10										b ɛ ʊ l a
1216-10										χ a b ɛ l a
1418-10										s i m a a a
2775-10										b ʊ m b a
3397-10										b ɔ l a
4373-10										l i m a
4384-10										i ɔ
84-10										k ʊ k ʊ l ʊ
1083-10										l i l a
1122-10										b a a
