COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
6047	n a ⁵⁵	n a ⁵⁵	n a ⁵⁵	n a ⁵⁵			n a ⁵⁵	n a ⁵⁵	
3248		sʰ w a ⁴⁴	s w a ⁴⁴			ʃ w a ⁴⁴		s w a ⁴⁴	s w a ⁴⁴
2001			a ³¹			a ³¹	a ³¹		
1998	a ⁵⁵			a ⁴⁴	a ⁵⁵			a ⁵⁵	a ³³
4110	ɲ i ⁴⁴				ɲ i ³³	ɲ i ⁴⁴	n i ⁴⁴	ɲ i ⁴⁴	ɲ ɯ ⁴⁴
4116				ts ɛ ³¹					ts ɿ ³¹
1317		j ɛ̃ ³⁵	j ɯ̃ ⁵⁵						j i ⁵⁵
926			ts ɿ ³¹	ts ɯ ³³			ts ɿ ³³		
4054	tɕ i ³³	tɕ ĩ ³³	tɕ ĩ ³³	tɕ ĩ ⁴⁴				tɕ i ³³	
2911		k ɛ ²¹	k ɛ ²¹	k ɛ ³¹					
2486			j i ⁴²	j ɛ ⁴²					
6517	s ɿ ³⁵	sʰ ɯ ⁵⁵	s ɿ ⁵⁵	s ɿ ⁵⁵			s ɿ ³³		
6876		kʰ w ɔ ³⁵							k w a ⁴⁴
5550						ŋ ɯ ²¹			ŋ ɯ ²¹
2971				w ɛ ⁴⁴	w ɛ ⁵⁵				
2969	ɤ ⁴⁴		ɤ ⁴⁴			v ɤ ⁴⁴	ɛ ⁴⁴	ʔ ɯ ⁴⁴	v ɤ ⁴⁴
1815	k ɛ ³⁵			k u ⁵⁵	q ɔ ⁵⁵		kʲ ɛ ³⁵	k ɛ ³⁵	
4159	tɕʰ i ⁵⁵	tɕʰ i ³³					tɕ ĩ ³⁵		ts ɿ ³³
4877				k ɯ ⁵⁵	k ɯ ⁴⁴				
6806								n a ⁴⁴	n a ⁴⁴
4925		f ɤ ³³	f ɤ ³³						
2669			k ɯ ⁴²	k ɯ ⁴²		tsʰ ɿ ²¹		tsʰ ɿ ³¹	
3626	ʈʂ w ɛ ⁵⁵							ts w ɛ ⁵⁵	
4634	kʰ w e ³³					kʰ w e ³³			
5692	z ɿ ⁴²			ʐ ɛ ⁴²	s æ̃ ³³				
2680			m o ³¹	m ɔ ³¹					
5588	l ɯ ²¹	l e ²¹							
6030				w ɛ̃ ⁴²	w ẽ ⁵⁵				
496	ʈʂ ɤ ⁴⁴				tɕ o ⁵⁵	ts ɤ ⁴⁴	tɕ ɛ ⁴⁴	tsʰ o ³³	ts ɤ ⁴⁴
517	ts ɿ ⁵⁵				tɕ ɛ̃ ⁵⁵			ts ɿ ⁵⁵	
4578						ɔ ²¹			ɔ ²¹
1522								ɕ ɛ ⁴⁴	s e ⁴⁴
462	tɕ i ³⁵	tɕ ĩ ³⁵	tɕ ĩ ⁵⁵	tɕ ĩ ⁵⁵	ts ẽ ⁵⁵		tɕ ĩ ³⁵	tɕ i ³⁵	
531	p ɔ ³¹								p e ²¹
3115				k a ⁴⁴	q u ⁵⁵			k u ³³	
4343	l ɯ ³¹			l j ɯ ²¹				l ɯ ³¹	
1241	p e ⁴⁴					p e ⁴⁴		p e ⁴⁴	p e ⁴⁴
4895						ɲ i ⁵⁵			ɲ i ⁵⁵
1821				l u ⁵⁵			l i ³³		
1822						p i ²¹			p i ³¹
1707	ʂ e ⁴²	s ẽ ⁴²		s ɛ̃ ⁴²				s ɛ ⁴²	
4217							a ³¹	a ³¹	
6875	kʰ ɤ ⁵⁵		kʰ ɤ ⁵⁵	kʰ u ⁵⁵		kʰ ɤ ⁵⁵	kʰ ɛ ⁵⁵		kʰ ɤ ⁵⁵
6720			x ɛ̃ ⁵⁵	x ɛ ⁵⁵	x ã ⁵⁵				x ɛ ³⁵
2879					ɲ i ⁵⁵	ɲ i ⁴⁴			
4924	p ɔ ³¹					p ɔ ²¹			p o ³¹
3547	ʂ ɔ ³³	sʰ ɔu ³³	s u ³³	s ɔ̃ ³³	ʂ ʅ ³³			s ɔ ³³	
53	t e ³³	t j ɛ ³³	t ĩ ³³	t j ɛ̃ ³³			t ĩ ³³	t i ³³	
6804						ɲ i ²¹		ɲ i ²¹	ɲ i ²¹
5401	tʰ u ³³	tʰ u ³³	tʰ u ³³	tʰ u ³³					
6799	a ³¹		a ³¹						
3170					t ɯ ⁵⁵	t ɯ ⁴⁴	t ou ⁴⁴	t ɯ ³³	
6058	n a ⁵⁵	n a ⁵⁵	n a ⁵⁵				n a ⁵⁵	n a ⁵⁵	
2294		x ɑ ⁵⁵				x ɯ ⁵⁵	x ou ⁵⁵		x ɯ ⁵⁵
3524		xʰ ã ⁵⁵	x ã ⁵⁵						
2196				ts ɿ ³³					ts ɿ ³³
5849	l e ⁵⁵	l ɛ ³⁵					l i ³⁵		l i ⁵⁵
3041	m ɯ ⁵⁵		m ɯ ⁵⁵	m ɯ ⁵⁵			m u ⁵⁵		m ɯ ⁵⁵
1276	ʈʂ ɤ ⁴²	ts w ɔ̃ ⁴²		ts ao ⁴²		ts ɤ ⁴²	tɕ ɛ ⁴²		
6066								ŋ w e ³³	w e ³³
3473	k ɤ ²¹								k ɤ ²¹
3549			tsʰ ɯ ⁵⁵		ʈʂʰ ʅ ³³	tsʰ ɿ ⁵⁵	ts ɿ ⁵⁵		tsʰ ɿ ⁵⁵
3917			a ³¹			a ³¹	a ³¹		
3668				k a ⁴⁴					tɕ a ⁴⁴
180	tɕʰ ɔ ⁵⁵	ts a ³⁵	ts a ³⁵	tɕʰ ɛ̃ ⁵⁵	d a ⁵⁵		tɕʰ w ɛ ⁵⁵	ts a ⁵⁵	
1288						pʰ a ⁴⁴			pʰ a ⁴⁴
4573	tɕʰ u ³¹					tɕʰ ɔ ³³	tsʰ u ³¹	tɕʰ u ³¹	tɕʰ o ³¹
4277		f ɤ ³³	f ɤ ³³						
2072			ts ɿ ³³		tɕ ɯ̃ ³¹	ts ɿ ³³	ts ɿ ³³	ts ɿ ³³	ts ɿ ³³
1541			pʰ ĩ ⁴⁴			pʰ i ⁵⁵	p ĩ ⁵⁵		
5403					n ɛ ³³	n e ²¹	n e ³¹	ɲ i ³¹	n e ²¹
2668	x ɯ ⁴⁴	x ɯ̃ ⁴⁴					x ɯ̃ ³³		x ɯ ³²
4635	ʈʂ ɔ ⁴²				tɕ a ⁴²	ts o ³¹	k w ɔ ⁴²	k ɔ ³¹	tɕʰ o ⁴²
1657					l u ³¹				l ɤ ²¹
1656	n ɤ ²¹	n u ²¹	n ɤ ²¹	n ɔ ²¹		n ɤ ²¹	n ɤ̃ ²¹	n ɤ ²¹	
3302	j ɔ ³³	j ɔ ³³	j o ³³			j ɔ ³³	j ɔ ³³	j ɔ ³³	
1243		ɣ ɯ ³⁵	ɣ ɯ ³⁵	ɣ ɯ ³⁵			ɣ ɯ ³⁵		
4067		tʰ ɔ̃ ⁵⁵	ts ɤ ⁴⁴	ts a ⁴⁴	ʈ ɛ ⁵⁵			t e ³³	
6719	pʰ ɛ ⁵⁵	pʰ ɛ̃ ⁵⁵				pʰ ɛ ⁵⁵	pʰ j ɛ ⁵⁵	pʰ ɛ ⁵⁵	
1823						tɕ a ³⁵		tɕ ao ²¹	tɕ a ³⁵
5852		k ɛ ⁴²				k e ⁵⁵	kʲ ɛ ⁴²		
5428	pʰ ɛ ³¹	pʰ ɯ ³¹	pʰ ɛ ³¹				pʰ ɛ̃ ³¹	pʰ ɛ ³¹	pʰ ɯ ³¹
4576			s ẽ ²¹	ʐ ɛ ²¹	ʐ æ ⁴²				
1038	ɲ i ²¹							ɲ i ²¹	ɲ i ³³
3213				k u ²¹	k ɤ ³¹				
2422	p e ⁴⁴					p e ⁴⁴			p e ⁴⁴
5888	s ɔ ⁴⁴	tsʰ ou ⁴⁴	tsʰ ou ⁴⁴	tsʰ u ⁴⁴	ʈʰ u ⁵⁵				
5391				pʰ ao ⁵⁵				pʰ ao ³³	
2540	ʈʂʰ e ⁴⁴						tsʰ e ⁴⁴	tsʰ ɛ ⁴⁴	
4411	k w a ⁴²				q w a ⁴⁴				
108	ɲ ɯ ⁴²	j ɯ̃ ⁴²	j ɯ̃ ⁴²	j ɯ̃ ⁴²				ɲ ɯ ⁴²	ɲ ɯ ³²
2992				m ɯ ⁵⁵	m u ⁵⁵				m i ³²
3781		kʰ a ⁴⁴		kʰ a ⁴⁴					
3410			pʰ j ɯ ⁴⁴	pʰ j ɯ ⁴⁴					
3210	ts ɿ ²¹	ts ɿ ²¹	ts ɛ ²¹			ts ɿ ²¹		dz ɿ ²¹	ts ɿ ²¹
253	j ɯ ⁴⁴	j ɯ̃ ⁴⁴	j ɯ̃ ⁴⁴					j ɯ ⁴⁴	
352		m ɔu ³³			m ɯ̃ ⁵⁵	m ɯ ³¹	m ɔ ⁴²	m o ³³	m ɯ ³¹
4070						ts ɿ ³³	tɕ ɿ ³³		ts ɿ ³³
5227		ts ɿ ³³			tɕ ĩ ³³				
4572	u ³¹		w a ⁴²	w a ⁴²				w u ³¹	
5489			s ɛ̃ ⁵⁵			s ɿ ³⁵			s ɿ ⁵⁵
2730			ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²			ɣ ɯ ⁴²	
1845				w u ³¹	w u ³³		w ɔ ⁴²		
487					qʰ ã ⁴²			kʰ ɤ ³¹	
4138		v ɤ ³¹	ɤ̃ ³¹			f ɤ ⁴⁴			f ɤ ⁴⁴
6134						x w ɔ ³³			x w a ³³
6800	t ɔ ²¹	t ɯ ²¹	t o ²¹		t ɔ ³¹		t ɔ ²¹		
1318				x ã ³³	x a ⁴²				
927				k a ⁵⁵	q a ⁵⁵				
1195							j ɛ̃ ²¹	ɥ ɛ ⁴⁴	
4834	x ɔ ³⁵					x w ɔ ³⁵			
6547							kʰ w e ³¹		kʰ w e ³¹
2501	a ⁵⁵			a ⁴⁴	a ⁵⁵			a ⁵⁵	
3874	t ɯ ²¹	t ɯ ²¹	t ɛ ²¹	t j ɯ ³¹	ts ɯ ³¹			t ɯ ²¹	
1164		sʰ e ⁴⁴	s e ⁴⁴	s e ⁴⁴	s æ ⁵⁵				
4317	ʂ e ⁴²	sʰ e ⁴⁴		s e ⁴⁴		s e ⁴⁴		s ɛ ⁵⁵	s e ⁴⁴
4894			ɕ o ²¹	ɕ o ³¹					
1036	m a ³⁵							m a ³⁵	
1990						k o ²¹	k ã ²¹		k o ⁴²
1542				l e ⁵⁵	l o ⁵⁵				
1494	a ³¹					a ³¹		a ³¹	a ³¹
6062				t ã ⁵⁵	t ɔ ⁴⁴	t a ⁴⁴			t ɔ ⁵⁵
5512	kʲ e ³⁵							k ɛ ³³	
109					ʈʂ æ ⁵⁵		tɕ ɛ ⁴⁴		
740		p j ɛ̃ ²¹					p ɛ̃ ²¹		
823	k ɤ ²¹	k ɯ ²¹		k u ³¹		k ɤ ³¹		k ɤ ²¹	k ɤ ³¹
3666		ts ɿ ³³					ts ɿ ³³		
5578	tʰ ɤ ⁴²		tʰ ɤ ³¹			tʰ ɤ ³¹			tʰ ɤ ³¹
1460	m j ɛ ⁴²	m j ɛ ⁴²	m j ɛ ⁴²	m j ɛ ⁴²		m j ɛ ³²			m j ɛ ⁴²
4638		k u ²¹	k u ²¹	k ɯ ³¹	tɕ i ³¹				
1747			t ɯ ²¹	t j ɯ ³¹				t ɯ ³¹	
294	p e ³³		p e ³³						
6006			s w a ⁴⁴						s w a ⁴⁴
882		ts ɿ ³³	ts ɿ ³³				ts ɿ ³³		ts ɿ ³³
6488						z ɤ ³³			z ɤ ³¹
2174	ɤ ³⁵		ɤ̃ ⁵⁵			ŋ ɤ ³⁵	ŋ ɯ ³⁵	ŋ ɯ ³⁵	ŋ ɤ ³⁵
3670						tʰ u ⁵⁵		tʰ u ⁵⁵	
3826					s õ ⁵⁵			s ɿ ⁵⁵	
149					t ɯ̃ ³¹			d ɔ ³¹	
5879							ɣ ã ²¹	ɣ a ²¹	
6516	ts a ³⁵	ts a ³⁵	ts a ³⁵	ts a ³⁵			ts a ³⁵		
6406		k u ³³				k u ³³			k u ³³
4276	p ɔ ³¹				p o ³³	p ɔ ²¹		p ɔ ³¹	
1942	t o ⁴⁴	t ou ⁴⁴			t u ⁵⁵	t o ⁴⁴		t o ⁴⁴	t o ⁴⁴
6606			ɣ ou ³³			ɣ u ³³	ɣ ã ³³		u ³³
6801		m a ⁴⁴		m ɯ̃ ⁵⁵					
1708		p ɔu ³³	p o ³³		p ɔ ³³	p o ³³	p o ³³		p ɔ ³³
5183					ts ɿ ³³	tɕ i ³³			
6472					a ⁵⁵	a ⁵⁵			
419			ts ɿ ³³						ts ɿ ³³
6059	x a ²¹						x ou ³¹		
6181		sʰ w a ⁴⁴	s w a ⁴⁴			ʃ w a ⁴⁴		s w a ⁴⁴	s w a ⁴⁴
3536			ɕ ĩ ²¹		ʂ æ ⁴²		z ẽ ³¹	z e ³¹	
2404	tɕ i ⁴²		tɕ i ⁴²	tɕ ĩ ⁴²		tɕ i ³²		tɕ i ⁴²	
2767	a ⁵⁵		a ⁵⁵	a ⁵⁵		a ⁵⁵	a ⁵⁵	a ⁵⁵	
2503			a ³¹			a ³¹	a ³¹		a ³¹
3212	k a ³⁵			k e ⁵⁵	q ẽ ⁵⁵			k ɛ ³⁵	k a ³⁵
1944			t w ɛ ⁴⁴	t w ɛ ⁴⁴					
5216		ɯ ³⁵	ɯ ⁵⁵	ɯ ⁵⁵				ʔ ɯ ³⁵	v ɤ ³⁵
4115			k ɛ ⁴⁴	k ɛ ³³					
4139		t ɯ ²¹	t ɯ ⁴²	t j ɯ ³¹	ʈ ɯ ²¹	t ɯ ²¹	t ou ³¹		
2550	k ɔ ³⁵		k ou ⁵⁵			k w ɔ ³⁵	k w ɔ ³⁵	k ɔ ³⁵	k w ɔ ³⁵
4164						tʰ a ⁵⁵			tʰ a ⁵⁵
1745		t õ ⁴²				t ɔ ⁴⁴			t o ³²
1743	p i ²¹						p i ³¹		
3406	ŋ w e ³³						l w ẽ ³³		x w e ³³
3759	y ⁴⁴		j y ⁴⁴	j y ⁴⁴		j y ⁴⁴		j y ⁴⁴	
985	t e ³³			t ẽ ⁴²	t ẽ ³³				
2847			n e ⁴⁴	n ẽ ⁵⁵		n e ⁴⁴			n e ⁴⁴
6366				j u ⁴⁴		j ɔ ³⁵		j ɔ ³³	
5592			n ɯ ²¹	n i ²¹		n ɯ ²¹	n ou ²¹		n ɯ ²¹
2484		p ɔu ⁵⁵			p ɤ ⁵⁵		p ɔ ³⁵		
4029		j ɔ̃ ²¹	j õ ²¹				j ã ²¹		j o ³¹
4750	tɕ i ⁴²	tɕ i ⁴²	tɕ i ⁴²	tɕ i ⁵⁵	ts a ⁴⁴	tɕ ɯ ³¹		tɕ ɯ ³³	
5899	m i ⁴⁴					m i ⁴⁴	m i ⁴⁴	m i ⁴⁴	m i ⁴⁴
2912				i ⁵⁵				i ⁴⁴	n ɯ ⁵⁵
5218						k ɤ ³⁵	k ɯ ³⁵		
6168	n ɯ ³¹							n ɯ ³¹	
6915		n a ⁴²	n a ⁴²						
3760	t ɯ ⁴⁴		t ɯ ⁴⁴	t ɯ ⁴⁴		t ɯ ⁴⁴		t ɯ ⁴⁴	t ɯ ³³
4606					qʰ o ⁵⁵			kʰ ao ⁵⁵	
2991		f ɤ ³³	f ɤ ³³						
6750	n e ³¹					n e ³¹			
1242	j ɯ ³⁵							j ɯ ³⁵	j ɯ ³⁵
6544	t a ⁴²	t ã ⁴²				t a ³²		t a ⁴²	
2564		tʰ e ³³				tsʰ e ³³	tsʰ e ⁵⁵		tsʰ ɛ ³³
5855				j ɛ̃ ⁴⁴		j ɛ ³¹			j a ⁴²
5430				pʰ a ⁴⁴	pʰ a ⁴⁴				
3236					b ɯ ³³		p ɯ ³³		
3356	p ɔ ³¹					p ɔ ²¹		p ɔ ³¹	p o ³¹
1441	tʰ j ɔ ⁵⁵					tʰ j ɔ ⁵⁵		tʰ j ɔ ⁵⁵	
2424		ŋ ɛ ²¹	ŋ ɛ ²¹	ŋ ɛ ²¹		ŋ ɛ ²¹	n j ɛ ²¹		ŋ ɛ ²¹
2577		w a ⁴²	w a ⁴²						
2405	x ɛ ⁵⁵		x ɛ ⁵⁵	x w e ⁴⁴		x ɛ ⁵⁵		x ɛ ⁵⁵	x a ⁵⁵
4530	ʈʂ ɯ ³¹	ts ɯ ³¹	ts ɯ ³¹	ts ɯ ²¹	ɖ ɯ ³¹			dz ɯ ³¹	ts ɯ ³¹
6878					l ao ³¹	l a ⁴⁴		l ao ²¹	
6403	tɕ ɯ ⁵⁵		tɕ i ⁵⁵	tɕ ɯ ⁵⁵	tɕ i ⁵⁵		tɕ i ⁵⁵	tɕ i ⁵⁵	
