COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
379-1	l ɔ t ŋ								
323-1	tʃʰ ʐ ə k ⁵⁵								
485-1	n ɔ̃ ³¹								
357-1	l i ⁵⁵								
432-1	m ə k ⁵⁵								
80-1	t au ³¹								
10-1	k a t ⁵⁵								
335-1	ɔ ɔ ʔ ⁵⁵								
649-1	ɔ ⁵⁵ ³¹								
115-1	k ə ⁵⁵								
137-1	k ɔ ⁵⁵								
844-1	p a̱ ⁵⁵								
723-1	ʂ a ʔ ⁵⁵								
494-1	n a ŋ ³¹								
196-1	k ʐ ɔ ʔ ⁵⁵								
376-1	l u m ⁵⁵								
466-1	n ɔ ⁵⁵								
75-1	t i ŋ ³¹								
552-1	k ə ŋ ³⁵								
208-1	ʐ ə ³¹								
180-1	k j a m ³¹								
253-1	kʰ a t ⁵⁵								
45-1	p ʐ w a ⁵⁵								
665-2		ŋ o ³¹							
495-2		ŋ au ³⁵							
838-2		ˀn o ³¹							
438-2		l o ʔ ⁵⁵							
334-2		l ɛ ʔ ³¹							
360-2		l i ³¹							
394-2		m j i ²							
221-2		j a p ³¹							
202-2		k ɛ ³¹							
935-2		o ³¹							
93-2		ts a ³¹							
7-2		p a ⁵⁵							
664-2		ɔ ə ⁵⁵							
246-2		k ɛ ʔ ³¹							
547-2		ʃ a ts ʔ ⁵⁵							
555-2		j ɔ̱ m ³¹							
464-2		m au ³¹							
119-2		ts au ŋ ³¹							
835-2		ˀn ɛ̱ ʔ ⁵⁵							
79-2		t o ³¹							
693-2		ŋ au ³¹							
477-2		m ɛ ʔ ³¹							
891-2		tʰ a ŋ ³⁵							
528-2		r ɔ ³¹							
797-2		k j a k ³¹							
493-2		⁵⁵ a ts ³¹							
217-2		j ɛ ʔ ³¹							
896-2		ts au t ³¹							
452-2		ŋ u ʔ ³¹							
580-2		kʰ u ʔ ⁵⁵							
833-2		ˀn a̱ n ³¹							
390-2		m a ŋ ³¹							
696-2		ŋ a ³¹							
86-2		x u ŋ ³¹							
384-2		kʰ a ⁵⁵							
61-2		tʃ a m ³¹							
536-2		x a ʔ ⁵⁵							
731-2		ʃ ɛ ³¹							
779-2		tʰ ɛ ³¹							
589-2		tʰ a ŋ ³¹							
680-2		ŋ ɛ ʔ ³¹							
658-2		ɔ m ³¹							
456-2		kʰ j a ŋ ³¹							
183-2		k j i ³¹							
785-2		kʰ a ³¹							
714-2		ʃ o m ³¹							
331-2		l a ³¹							
206-2		j o ³¹							
930-2		ŋ ɛ̱ ʔ ⁵⁵							
353-2		l ɛ ³¹							
161-2		p a ŋ ³¹							
814-2		k u̱ ²							
179-2		k j a k ³¹							
194-2		j a ʔ ³¹							
727-2		l a ŋ ³¹							
260-2		kʰ j ɛ ʔ ⁵⁵							
144-2		tʃ a m ³¹							
53-2		p a m ³¹							
59-2		t a ʔ ³¹							
506-2		p i ʔ ⁵⁵							
29-2		p a ts ³¹							
316-2		tʰ ɔ ʔ ⁵⁵							
389-2		m j a ŋ ³¹							
118-2		m o ³⁵							
312-2		kʰ ɔ ³¹							
490-2		⁵⁵ i ⁵⁵							
436-2		m j a ŋ ³¹							
927-2		ŋ a n ³¹							
383-2		m a ʔ ³¹							
211-2		j a m ³¹							
873-2		x a̱ ŋ ³¹							
371-2		l ɛ ŋ ³¹							
877-2		s ɛ ³⁵							
344-2		l a m ³¹							
666-2		ŋ ɔ̱ ³¹							
595-2		tʰ a ŋ ³⁵							
660-2		ɔ ɛ ʔ ³¹							
642-2		kʰ a ŋ ⁵⁵							
257-2		kʰ j a m ³¹							
167-2		k j a ³¹							
880-2		t ɛ̱ ʔ ⁵⁵							
337-2		ɔ au ³¹							
484-2		⁵⁵ a ŋ ³¹							
574-2		s u m ³¹							
718-2		ʃ ɛ̱ ⁵⁵							
811-2		k au ³¹							
458-2		tʰ au ŋ ³⁵							
884-2		tʰ o ʔ ⁵⁵							
205-2		k au ʔ ³¹							
499-2		⁵⁵ ɛ ⁵⁵							
706-2		x a ³¹							
920-2		ɔ ŋ ³¹							
36-2		p j a ŋ ³¹							
12-2		p i n ³¹							
350-2		l a ŋ ³⁵							
4-2		p a ⁵⁵							
342-2		j au ʔ ³¹							
280-2		k j ai ³⁵							
638-2		tʃʰ ɛ ʔ ⁵⁵							
729-2		ʃ e ³⁵							
72-2		t a m ³¹							
612-2		tʰ a ŋ ³¹							
459-2		m a ŋ ³¹							
569-2		s ui ³¹							
283-2		kʰ j au ³⁵							
501-2		p o ³⁵							
652-2		ui ɛ ³¹							
220-2		ˀɲ a ŋ ³¹							
233-2		j au ʔ ³¹							
562-2		p a ŋ ³¹							
31-2		p j ɔ ŋ ³¹							
386-2		m ɛ ʔ ³¹							
684-2		tʃ ɛ ʔ ³¹							
804-2		ˀk j au ŋ ³¹							
618-2		ts au ³¹							
565-2		s o ³¹							
468-2		⁵⁵ a ʔ ³¹							
369-2		l a ʔ ³¹							
314-2		p j ɔ ³¹							
776-2		ʃ au ʔ ³¹							
170-2		k j ɔ ⁵⁵							
823-2		l ɛ̱ ʔ ⁵⁵							
471-2		ˀɲ a m ³¹							
249-2		kʰ a k ⁵⁵							
367-2		l ai ³⁵							
414-2		m j i ⁵⁵							
503-2		p ɔ̱ ³¹							
40-2		p j a ŋ ³⁵							
647-2		ts au ³¹							
105-2		ts i ³¹							
141-2		k ɛ ³¹							
272-2		kʰ j a ŋ ³⁵							
463-2		m au ³¹							
1-2		p ɔ ³¹							
349-2		l a ŋ ³¹							
214-2		j a m ³¹							
841-2		ˀn o t ⁵⁵							
123-2		t u t ³¹							
646-2		ts i ³¹							
433-2		x a ŋ ³¹							
512-2		p a k ³¹							
518-2		p j ɔ ⁵⁵							
878-2		tʰ a ŋ ³¹							
849-2		p ɔ̱ t ³¹							
524-2		p au ʔ ³¹							
90-2		tʰ a ⁵⁵							
541-2		r a ŋ ³¹							
933-2		ˀɲ au ³¹							
164-2		k a ⁵⁵							
686-2		ŋ j ɛ ʔ ³¹							
467-2		ˀn o ³¹							
201-2		k j au k ³¹							
784-2		j a n ³¹							
487-2		⁵⁵ ai ³¹							
504-2		p a ʔ ⁵⁵							
49-2		p ɛ ³¹							
822-2		kʰ ɔ ʔ ⁵⁵							
52-2		p ui ³¹							
281-2		x au n ³¹							
46-2		p ɛ ʔ ³¹							
377-2		l ɛ̱ m ³¹							
127-2		tʃ ɛ ʔ ³¹							
67-2		t ɔ̱ t ³¹							
192-2		k j ɔ̱ k ⁵⁵							
864-2		p j ɛ ³¹							
126-2		tʃ ɔ ʔ ³¹							
546-2		tʃʰ a ŋ ³¹							
635-2		tʃ au ⁵⁵							
473-2		ˀn a m ³¹							
3-2		p a ⁵⁵							
98-2		x a ³¹							
445-2		m j au n ³¹							
608-2		ts a m ³¹							
210-2		j a ʔ ³¹							
140-2		k j i̱ ³¹							
868-2		x a ³⁵							
520-2		p j u̱ k ⁵⁵							
166-2		k r n ³¹							
48-2		p a ŋ ³¹							
270-2		kʰ j a ŋ ³¹							
379-2		l ɔ̱ ⁵⁵							
55-2		p o ʔ ³¹							
603-2		ts o ³¹							
323-2		kʰ j ɔ p ⁵⁵							
485-2		n ɔ̃ ³¹							
432-2		m a ʔ ³¹							
76-2		ts a ŋ ³¹							
837-2		ˀn a ŋ ³¹							
681-2		a ʔ ³¹							
129-2		tʃ a ŋ ³							
10-2		p ɛ t ³¹							
697-2		ŋ au ³¹							
244-2		kʰ ɛ ³¹							
781-2		a ³¹							
826-2		l ai ŋ ³¹							
514-2		p j ɛ ³⁵							
137-2		k ɔ ŋ							
895-2		tʃ a ʔ ⁵⁵							
844-2		p ɔ̱ ³¹							
723-2		o ɛ̱ ʔ ⁵⁵							
22-2		p j a ³¹							
505-2		p a ŋ ³¹							
333-2		l a ³⁵							
30-2		p a ŋ ³⁵							
853-2		p j ³¹							
507-2		p a̱ k ⁵⁵							
308-2		kʰ j a t ⁵⁵							
894-2		ts ɔ ʔ ⁵⁵							
788-2		k ɔ̱ k ⁵⁵							
834-2		⁵⁵ a̱i ⁵⁵							
787-2		k ɔ̱ tʰ ³¹							
190-2		k j ɛ ³¹							
552-2		k a ŋ ³¹							
208-2		j u							
180-2		k j a m ³¹							
253-2		kʰ a t ⁵⁵							
665-3			ŋ a n ⁵⁵						
495-3			ŋ u̱ ³⁵						
838-3			n a ⁵⁵						
438-3			ŋ j a ʔ ³¹						
334-3			l a ʔ ³¹						
360-3			l i ³¹						
394-3			m j i ³¹						
221-3			j u̱ ⁵⁵						
202-3			k au ³¹						
935-3			u ³¹						
93-3			t a ³¹						
7-3			p a n ³¹						
664-3			a ŋ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			ʃ a k ⁵⁵						
555-3			j a̱ m ⁵⁵						
464-3			m au ³¹						
119-3			t j a̱ ŋ ³¹						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t au ³¹						
693-3			ŋ u̱ ⁵⁵						
477-3			n j ʔ ³¹						
891-3			t a ŋ ³⁵						
528-3			j au ⁵⁵						
797-3			k j u̱ ʔ ⁵⁵						
493-3			n a̱ ʔ ³¹						
217-3			j ɛ ʔ ³¹						
896-3			tʃ u̱ ʔ ⁵⁵						
452-3			ŋ j au ʔ ³¹						
580-3			k a̱ ʔ ⁵⁵						
833-3			n a̱ n ³¹						
390-3			au ɔ̃ ³¹						
696-3			ŋ a n ⁵⁵						
86-3			t u ŋ ⁵⁵						
384-3			kʰ a n ³⁵						
61-3			t ɛ̃ n ⁵⁵						
536-3			k a̱ ʔ ⁵⁵						
779-3			tʰ ɛ n ⁵⁵						
589-3			tʰ a ŋ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			kʰ j ɔ̃ ³¹						
183-3			k j a ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j au ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l ɛ n ⁵⁵						
161-3			k ɔ̃ ʔ ³¹						
179-3			k j a ʔ ³¹						
194-3			j a ʔ ³¹						
727-3			l ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k a ŋ ⁵⁵						
53-3			p a n ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a ʔ ⁵⁵						
29-3			p a k ³¹						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ au ³¹						
436-3			m j a ŋ ³¹						
927-3			ŋ a̱ n ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ³⁵						
873-3			x a̱ ŋ ⁵⁵						
371-3			l ɛ ŋ ³¹						
877-3			k ɛ̱ ³⁵						
344-3			l ɛ̃ n ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʰ ɔ̃ ³⁵						
660-3			u ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t a̱ ʔ ⁵⁵						
337-3			ɔ a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			t u m ³¹						
718-3			ʃ ɛ̱ n ³¹						
811-3			k au ³¹						
458-3			tʰ u ŋ ³¹						
884-3			t a ʔ ³¹						
205-3			k u̱ ʔ ⁵⁵						
499-3			n ɛ ⁵⁵						
706-3			j a ⁵⁵						
920-3			u ŋ ³¹						
36-3			pʰ j ɔ̃ ⁵⁵						
12-3			p j a ⁵⁵						
350-3			l ɔ̃ ³⁵						
4-3			p a n ³¹						
342-3			j au ʔ ³¹						
638-3			tʃʰ ɛ ʔ ⁵⁵						
729-3			ʃ a ³⁵						
72-3			t ɔ̃ ³¹						
283-3			kʰ j au ³⁵						
501-3			pʰ au ³⁵						
148-3			k a n ³¹						
220-3			j ɔ̃ ³¹						
233-3			j au ʔ ³¹						
31-3			pʰ j a ʔ ³¹						
386-3			m a ʔ ³¹						
684-3			k ɛ ʔ ³¹						
804-3			kʰ j au ŋ ³¹						
618-3			tʃʰ au ³¹						
565-3			x au ³¹						
468-3			n a ʔ ³¹						
369-3			l a ʔ ³¹						
776-3			ʃ au ʔ ⁵⁵						
170-3			k j a ³⁵						
823-3			l ɛ̱ ʔ ⁵⁵						
249-3			kʰ ɛ̃ ʔ ⁵⁵						
414-3			n j ³⁵						
647-3			ts i n ⁵⁵						
105-3			t i ³¹						
393-3			m ɔ̃ ³⁵						
141-3			k ɛ ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			m u̱ ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ³¹						
214-3			j ɛ̃ ³⁵						
841-3			n u̱ ʔ ⁵⁵						
646-3			ts i ³¹						
433-3			x a ŋ ⁵⁵						
512-3			pʰ j a k ⁵⁵						
878-3			t a̱ ³¹						
524-3			pʰ au ʔ ⁵⁵						
668-3			ŋ ɛ n ⁵⁵						
164-3			k ɔ̃ ³¹						
686-3			ŋ j ɛ ʔ ³¹						
201-3			k j a ʔ ³¹						
784-3			j a̱ n ⁵⁵						
487-3			ɔ̱ ai ⁵⁵						
504-3			pʰ a ʔ ⁵⁵						
49-3			pʰ ɛ ⁵⁵						
822-3			kʰ a̱ ʔ ⁵⁵						
52-3			p a ʔ ⁵⁵						
281-3			kʰ j ui ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ ɛ ʔ ³¹						
192-3			k j a̱ ʔ ⁵⁵						
126-3			tʃ a ʔ ³¹						
656-3			i ɛ̃ ³⁵						
546-3			tʃʰ ɔ̃ ⁵⁵						
473-3			n a̱ m ⁵⁵						
3-3			p a ³⁵						
608-3			ts ɛ̃ ⁵⁵						
210-3			j a ʔ ³¹						
868-3			x a ³¹						
166-3			k j a n ³⁵						
48-3			p j a ŋ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l u ³⁵						
55-3			p au ʔ ³¹						
323-3			tʃʰ j pʰ ⁵⁵						
485-3			n ɔ̃ ³⁵						
357-3			l a̱i ⁵⁵						
432-3			m a ʔ ³¹						
837-3			n ɔ̃ ⁵⁵						
681-3			ŋ a ʔ ³¹						
129-3			tʃ a ŋ ³⁵						
80-3			t u ³¹						
335-3			ɔ ʔ ³¹						
649-3			au ³¹						
781-3			ɛ̃ ⁵⁵						
826-3			l i ŋ ³¹						
514-3			pʰ j ɛ ³⁵						
137-3			k a ŋ ³¹						
844-3			pʰ a̱ ⁵⁵						
505-3			pʰ ɔ̃ ⁵⁵						
33-3			p j ɛ̃ ʔ ³¹						
30-3			p a ŋ ³⁵						
853-3			p j i ⁵⁵						
507-3			p a̱ k ⁵⁵						
308-3			kʰ j a ʔ ⁵⁵						
894-3			ɛ̱ ɔ̱ ʔ ⁵⁵						
788-3			k j k ⁵⁵						
834-3			n a̱i ³⁵						
131-3			tʃ a n ⁵⁵						
190-3			k j ɛ ⁵⁵						
376-3			l u m ⁵⁵						
466-3			n a ⁵⁵						
75-3			t a ŋ ³¹						
552-3			ʃ a ŋ ³¹						
180-3			k j a m ³¹						
665-4				ŋ ɔ ³¹					
495-4				ŋ au ³⁵					
838-4				ˀn au ³¹					
438-4				m j a k ³¹					
334-4				l a ʔ ³¹					
360-4				l ai ³¹					
394-4				m j i n ³¹					
221-4				j u̱ p ⁵⁵					
202-4				k u̱ ³¹					
935-4				u ³¹					
93-4				ts a ³¹					
7-4				p a n ³¹					
664-4				ɔ ŋ ³¹					
246-4				k ɛ ʔ ³¹					
547-4				ʃ a ts ⁵⁵					
555-4				j u̱ m ³¹					
464-4				m u ³¹					
119-4				ts a ŋ ³¹					
835-4				ˀn ɛ̱ ʔ ⁵⁵					
79-4				t au ³¹					
693-4				ŋ u̱ ⁵⁵					
477-4				ˀn ɛ ʔ ³¹					
891-4				t a ŋ ⁵⁵					
528-4				j ɔ ³¹					
797-4				k j u̱ ʔ ⁵⁵					
493-4				n a ts ³¹					
217-4				j ɛ ʔ ³¹					
896-4				ts au t ³¹					
452-4				m j au k ³¹					
580-4				kʰ a ʔ ⁵⁵					
833-4				ˀn a̱ n ³¹					
390-4				au n ³¹					
696-4				ŋ u ⁵⁵					
86-4				t u ŋ ³¹					
384-4				kʰ a ⁵⁵					
61-4				k a n ³¹					
536-4				s ɔ ʔ ⁵⁵					
731-4				ʃ a ³¹					
779-4				a̱ ³¹ n					
589-4				tʰ a ŋ ⁵⁵					
680-4				ŋ ɛ ʔ ³¹					
658-4				ɔ a n ³¹					
456-4				kʰ j a ŋ ³¹					
183-4				k j a ³¹					
785-4				kʰ a ³¹					
714-4				ʃ ɔ ³¹					
331-4				l a ³¹					
206-4				j a ŋ ³¹					
930-4				ŋ ɛ̱ ʔ ⁵⁵					
353-4				l ɛ ³¹					
161-4				k a ŋ ³¹					
814-4				k u̱ ³⁵					
179-4				k j ɔ ³¹ ʔ ³¹					
194-4				j a ʔ ³¹					
727-4				ʃ a ŋ ³¹					
260-4				kʰ j ɛ ʔ ⁵⁵					
144-4				k a m ³¹					
53-4				p ɛ̱ n ³¹					
59-4				t ɛ ʔ ³¹					
506-4				pʰ a k ³¹					
29-4				p a ts ³¹					
316-4				tʰ a ʔ ⁵⁵					
389-4				m j a ŋ ³¹					
118-4				m a ʔ ³¹					
312-4				kʰ au ³¹					
490-4				⁵⁵ i ⁵⁵					
436-4				m j au ³¹					
927-4				ŋ a ⁵⁵					
383-4				m a ʔ ³¹					
211-4				j ɛ̃ ⁵⁵					
873-4				x a ŋ ³¹					
371-4				l ɛ ŋ ³¹					
877-4				s ɛ ⁵⁵					
344-4				l a m ³¹					
666-4				ŋ u ³¹					
595-4				tʰ a ŋ ⁵⁵					
660-4				ɔ ɛ ʔ ³¹					
642-4				tʃʰ a ŋ ⁵⁵					
257-4				kʰ j a m ³¹					
167-4				k j a ³¹					
880-4				t ɛ̱ ʔ ⁵⁵					
337-4				ɔ a ³¹					
484-4				⁵⁵ a ŋ ³¹					
574-4				s u m ³¹					
718-4				ʃ a ⁵⁵ ³¹					
811-4				k au ³¹					
458-4				tʰ u ŋ ³¹					
884-4				t au ⁵⁵					
499-4				n ɛ ³¹					
706-4				ʃ a ³¹					
920-4				u ŋ ³¹					
36-4				p n a ŋ ³¹					
12-4				p i n ³¹					
350-4				l a ŋ ⁵⁵					
4-4				p a ⁵⁵					
342-4				ɔ j ʔ ³¹					
280-4				k u̱ ⁵⁵					
638-4				tʃʰ ɛ ʔ ⁵⁵					
729-4				ʃ e ⁵⁵					
72-4				tʃ a n ³¹					
612-4				tʰ a ŋ ³¹					
459-4				m j a ŋ ³¹					
569-4				s ui ³¹					
283-4				kʰ u k ⁵⁵					
501-4				pʰ ɔ ⁵⁵					
148-4				k a n ³¹					
220-4				ˀɲ a ŋ ³¹					
233-4				j u k ³¹					
562-4				pʰ a ⁵⁵					
386-4				m a ʔ ³¹					
684-4				k ɛ ʔ ³¹					
804-4				kʰ j au ŋ ³¹					
618-4				tʃʰ au ³¹					
565-4				s o ³¹					
468-4				⁵⁵ a ʔ ³¹					
369-4				l a ʔ ³¹					
125-4				t u ³¹					
314-4				kʰ j a n ³¹					
776-4				ʃ u ʔ ⁵⁵					
170-4				k j au ⁵⁵					
823-4				l ɛ̱ ʔ ⁵⁵					
471-4				⁵⁵ ə m ³¹					
249-4				kʰ ɛ̃ ³¹					
367-4				l a̱i ³¹					
414-4				⁵⁵ i ŋ ⁵⁵					
503-4				p a̱ ³¹					
40-4				p j a ŋ ⁵⁵					
647-4				tʃʰ i n ³¹					
105-4				ts i n ³¹					
393-4				m a ŋ ⁵⁵					
141-4				k ɛ ³¹					
272-4				kʰ j a ŋ ⁵⁵					
463-4				u m ³¹					
1-4				p a ³¹					
349-4				l a ŋ ³¹					
214-4				j a m ³¹					
841-4				ˀn a̱ t ⁵⁵					
123-4				t a̱ ³¹					
646-4				ts i ³¹					
433-4				k j a ŋ ³¹					
512-4				pʰ a k ⁵⁵					
518-4				pʰ j ɔ ³¹					
878-4				t a̱ ³¹					
849-4				p ɔ̱ tʰ ³¹					
524-4				pʰ ɔ ʔ ³¹					
90-4				tʰ a̱ ŋ ⁵⁵					
541-4				j a n ³¹					
933-4				ˀɲ u̱ ³¹					
668-4				ŋ ɛ ³¹					
164-4				k a n ³¹					
686-4				ŋ j ɛ ʔ ³¹					
467-4				n o ³¹					
201-4				k j au k ³¹					
784-4				j a̱ n ⁵⁵					
487-4				⁵⁵ ai ³¹					
504-4				pʰ u̱ ʔ ⁵⁵					
49-4				pʰ ɛ ³¹					
822-4				l a̱ ʔ ⁵⁵					
52-4				p ɔ ʔ ³¹					
281-4				kʰ j ui ⁵⁵					
46-4				p j a ³¹					
377-4				l ɛ̱ m ³¹					
127-4				tʃ ɛ ʔ ³¹					
67-4				t ɔ̱ tʰ ⁵⁵					
192-4				k j a̱ ʔ ⁵⁵					
126-4				tʃ ɔ ʔ ³¹					
656-4				ɔ ɛ̃ ⁵⁵					
546-4				tʃʰ ɔ̃ ³¹					
635-4				tʃ au ³¹ ³¹					
473-4				ˀn a m ³¹					
3-4				p a ⁵⁵					
98-4				ʃ a ³¹					
608-4				ts ɛ̃ ³¹					
210-4				j a ʔ ³¹					
140-4				k j i ³¹					
868-4				ʃ a ³¹					
520-4				p j u̱ k ⁵⁵					
48-4				p a ŋ ³¹					
270-4				kʰ j a ŋ ³¹					
379-4				l a̱ ŋ ⁵⁵					
603-4				ts a ³¹					
323-4				tʃʰ j pʰ ³¹					
485-4				n a ŋ ³¹					
432-4				m a ʔ ³¹					
76-4				ts u ŋ ³¹					
681-4				ŋ a ʔ ³¹					
129-4				tʃ a ŋ ⁵⁵					
80-4				t u ³¹					
10-4				ʃ ɛ ³¹					
697-4				ŋ u̱ ³¹					
244-4				kʰ ɛ ³¹					
781-4				ɛ̃ ³¹					
115-4				ts ɛ n ³¹					
826-4				l ai ŋ ³¹					
514-4				pʰ j ɛ ⁵⁵					
895-4				tʃ ɔ̱ ʔ ³¹					
844-4				pʰ a̱ ³¹					
723-4				ʃ ɛ ʔ ⁵⁵					
505-4				pʰ ɔ̃ ³¹					
33-4				p j ɛ̃ ³¹					
333-4				l a ⁵⁵					
30-4				p a ŋ ⁵⁵					
853-4				p i ³¹					
507-4				p a k ⁵⁵					
788-4				k j a ⁵⁵					
834-4				n a̱i ⁵⁵					
787-4				k ɔ̱ ʔ ⁵⁵					
190-4				k j ɛ ³¹					
253-4				kʰ ɔ t ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					ŋ u̱ ⁵⁵				
