COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
311		d a			d a	d a	d a	
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
388	g u w a			g o w a				
310	a l e j a k			a l a k				a l j a k
1088	j o n			j o n				j o n
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
2608					j a m l o k		j a m l o k	
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
1014			g e s t̪ u j a			g e s t̪ u r		
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
202					t o ŋ t e			t o ŋ t e
1603		r a	r a		ɾ u	r a	ɾ u	
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
2173		b i n tʃ u		b i n tʃʰ a m				
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
2646		h a ŋ j a				h a ŋ j a		
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
66			z a m i ŋ			z a m i n		z a m i n z i m b u
1169	o t p a			o t p a				
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
635	a t a			a t a				
2489		pʰ a k p o	pʰ a k p o					
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
2296				tʰ o g tʃʰ a m				t o k p a n
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
562	s a ŋ k a			s a ŋ k a				
238	kʰ a l u			kʰ a l u				kʰ a l u
1798					dʒ o ŋ		dʒ o ŋ	
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
2203					a kʰ ə n		n a kʰ ə n	
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
266	j i			j i				
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
2		a ʃ i			a ʃ i		a ʃ i	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2034						g o k u	g o kʰ e n	
864		g o ŋ			g o ŋ			
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2404	pʰ a l o		pʰ a w o					pʰ a l o
1575	ɾ i j a m a			ɾ i j a m a				
1486	p a s a g o ŋ			p a s a g o m				
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
1770		tʃ j a ŋ			o tʃ a n			
2277			ŋ j e w o			ŋ j e w o		
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
1773						h a ŋ a n u		h a ŋ g i n u
582	p u r tʃ i			p u r tʃ i				
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
854	p a i pʰ u			p a i p u				p e p u
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
1760	s a h̥	s a h̥	s a	s a				
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
117					kʰ a r i		kʰ a r i	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
373	k o b i	k o b i				k o b i		
2445		t̪ a m tʃ u				t̪ a m tʃ u		
2201		n a ʃ u				n a ʃ u		
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
590	n a			n a				n a
728	tʰ a ŋ p u							tʰ a ŋ p u
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
463	t o			t o				
1761					s a ʔ	s a h̥		
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
872	pʰ u ŋ k a			pʰ u ŋ k a				
2200	n a d̪ o k l a			n a d̪ o k tʃʰ a m				n a h a d o k p a n
580	b l a s a							b l a s a
