COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
1809					tʃ i kʰ e n		tʃ i kʰ e n	
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2173		b i n tʃ u		b i n tʃʰ a m				
266	j i			j i				
74				n a n	n a n			
117					kʰ a r i		kʰ a r i	
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
1088	j o n			j o n				j o n
483	w a	w a	w a		w a	w a	w a	w a
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
517	t i ŋ p u			t i ŋ p u				
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
854	p a i pʰ u			p a i p u				p e p u
454			kʰ u r l a	k u r b a n		kʰ u r l a		
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
864		g o ŋ			g o ŋ			
2422	j a k p o		j a k p o					
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
1161	a m	a m	a m		a m	a m	a m	a m
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
1761					s a ʔ	s a h̥		
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
1805	h a s o k l a							kʰ a s o
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2416						z i k a n		z i g p a n
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
445	n a ɾ i k o l							n a ɾ i k o l
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
238	kʰ a l u			kʰ a l u				kʰ a l u
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
72	d̪ a n		d̪ a n			d̪ a n		
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
1585			l a m	l a m			l a m	
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
2638		p e t̪ a r				b e t̪ a r		
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2277			ŋ j e w o			ŋ j e w o		
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
2489		pʰ a k p o	pʰ a k p o					
2		a ʃ i			a ʃ i		a ʃ i	
1049	b u		b u	b u	b u	b u	b u	b u
590	n a			n a				n a
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
635	a t a			a t a				
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2222					ʃ e kʰ e n		ʃ e kʰ e n	
2323						kʰ o d̪ i l o		kʰ o l o
2006	s e m tʃ e n							s e m tʃ e n
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
2110	a l o				a l o	ʔ a l o		
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2268				s e m pʰ e k a				s e m pʰ e l a n
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2219		ʃ e ʃ u				ʃ e ʃ u		
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
1379	s i	s i	s i	s i	s i	s i		s i
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
637			a u	a u	a u	a w u	a u	a u
2053		u n tʃ u		ŭ n tʃʰ a m				
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
2358			ʔ i w o			ʔ i w o		
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
1547	j a s			j a s				j a s
2555				g a tʃ a	k a tʃ u		k a tʃ u	
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
2055					u kʰ e n		u kʰ e n	
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
