COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
373	k o b i	k o b i				k o b i		
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
854	p a i pʰ u			p a i p u				p e p u
1809					tʃ i kʰ e n		tʃ i kʰ e n	
1761					s a ʔ	s a h̥		
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
637			a u	a u	a u	a w u	a u	a u
266	j i			j i				
2404	pʰ a l o		pʰ a w o					pʰ a l o
2173		b i n tʃ u		b i n tʃʰ a m				
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
2053		u n tʃ u		ŭ n tʃʰ a m				
463	t o			t o				
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
535	s o s o		s o s o	s o s o	s o s o	s o s o	s ŭ s u	s o s o
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
454			kʰ u r l a	k u r b a n		kʰ u r l a		
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
1805	h a s o k l a							kʰ a s o
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
2489		pʰ a k p o	pʰ a k p o					
1169	o t p a			o t p a				
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
2296				tʰ o g tʃʰ a m				t o k p a n
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
2		a ʃ i			a ʃ i		a ʃ i	
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1807			tʃʰ i n l a			tʃʰ i n l a		
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
2646		h a ŋ j a				h a ŋ j a		
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
1627	d̪ u l u l a			d o l u				
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
872	pʰ u ŋ k a			pʰ u ŋ k a				
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
1486	p a s a g o ŋ			p a s a g o m				
2416						z i k a n		z i g p a n
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
202					t o ŋ t e			t o ŋ t e
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
2624	d̪ u n ts i				d u n tʃ i			
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
1654	l i	l i	l i	l i	l i	l i		l i
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
864		g o ŋ			g o ŋ			
908	l j a k p u			l e k p u				j a k p u
2083			z a m b o		z a m b o			
728	tʰ a ŋ p u							tʰ a ŋ p u
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
1629					ŋ o n b u		ŋ o n b u	
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
66			z a m i ŋ			z a m i n		z a m i n z i m b u
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
2784			z i	z i		z i		z i
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
635	a t a			a t a				
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
445	n a ɾ i k o l							n a ɾ i k o l
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
2149					n u p kʰ ə n		n u p kʰ ə n	
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
483	w a	w a	w a		w a	w a	w a	w a
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
2350					tʃ o kʰ ə n			tʃʰ o l a n
2323						kʰ o d̪ i l o		kʰ o l o
2063		tʰ a kʰ u				tʰ a kʰ u		
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
134	dʒ a p							dʒ a p
1603		r a	r a		ɾ u	r a	ɾ u	
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2555				g a tʃ a	k a tʃ u		k a tʃ u	
238	kʰ a l u			kʰ a l u				kʰ a l u
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
1133		j u		j u	j u	j u	j u	
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
1577			ɾ i				ɾ i	
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
863	s e		s e	s e				
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
2445		t̪ a m tʃ u				t̪ a m tʃ u		
517	t i ŋ p u			t i ŋ p u				
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
1014			g e s t̪ u j a			g e s t̪ u r		
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
590	n a			n a				n a
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1118		tʃʰ u i						tʰ u l i
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
1088	j o n			j o n				j o n
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
2277			ŋ j e w o			ŋ j e w o		
1770		tʃ j a ŋ			o tʃ a n			
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
2608					j a m l o k		j a m l o k	
1161	a m	a m	a m		a m	a m	a m	a m
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2110	a l o				a l o	ʔ a l o		
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
67				n a n	n a n			
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2203					a kʰ ə n		n a kʰ ə n	
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
1547	j a s			j a s				j a s
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1307		t̪ʰ e p z a	t̪ʰ e p z a	k e p k a	t e p k a	t e p k a	t e p k a	k e p k a
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
74				n a n	n a n			
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
1379	s i	s i	s i	s i	s i	s i		s i
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
989	tʃʰ a b u l a			tʃʰ a b u				
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
153	l i ʃ i ŋ			l i ʃ i ŋ				
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
72	d̪ a n		d̪ a n			d̪ a n		
2158					p i r kʰ ə n		p i r kʰ ə n	
2201		n a ʃ u				n a ʃ u		
5						dʒ a ŋ		dʒ a ŋ
962	s e m				s e m			s e m
1646		tʃ o	tʃ o	tʃ o			tʃ o	
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
2219		ʃ e ʃ u				ʃ e ʃ u		
