COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
286-1	ʔ ə zː ə																		
643-1	ʔ ə																		
62-1	ʔ ə zː ə																		
288-1	ʔ ɨ																		
416-1	ʔ ə r																		
5-1	ʔ ə zː																		
61-2		d ɨ m a  a																	
63-2		ʔ ɨ																	
107-2		g ɨ m a																	
112-2		d ɨ m ə t																	
331-2		k ə n ɨ																	
377-2		b ə h a																	
381-2		ʔ ə m ə																	
417-2		k ɨ m a  a																	
451-2		tʃ ə m a																	
454-2		ʔ ə h ə																	
484-2		tʃ ɨ m ɨ																	
535-2		ʔ a h a																	
543-2		tʃ ə r ə																	
593-2		ʔ ɨ m a																	
640-2		b ə m ə																	
1-2		d e d ə t a																	
65-2		tʼ ɨ m																	
163-2		tʃ ə s ə																	
212-2		ʔ a r ə  a																	
244-2		ʔ a r a																	
248-2		d ə m a																	
293-2		tʃ ə r o																	
373-2		ʔ ɨ m a																	
408-2		b ə r a																	
414-2		d ɨ m a																	
642-2		k ə n o																	
60-2		k ə h ə																	
115-2		ʔ ə m a  a																	
209-2		tʃ ə m																	
242-2		ʔ a m a m a																	
415-2		dʒ ɨ n ə																	
450-2		dʒ ə r o																	
490-2		tʼ ɨ r a																	
645-2		tʃ ə m a  a																	
160-2		d ɨ r o t a																	
208-2		ʔ a n ə t																	
378-2		ʔ a h a ɨ a																	
379-2		ʔ ɨ m																	
409-2		g a m																	
598-2		w ɨ rː																	
646-2		ʔ a m ə																	
210-2		d ə h a																	
215-2		ʔ ɨ																	
285-2		d ə m a																	
380-2		ʔ ə m																	
412-2		tʃ ə m																	
496-2		w ə w a																	
64-2		d ɨ m a																	
251-2		tʃ ə m																	
294-2		d ə m a																	
597-2		ʔ ɨ d a t a																	
7-2		ʔ a m a ɨ																	
158-2		tʃ ə d a																	
296-2		d a m a																	
375-2		tʃ ə w																	
541-2		ʔ ə h																	
113-2		b ə m a  a																	
252-2		k ə m a																	
330-2		ʔ ə h a																	
449-2		ʔ ɨ m a																	
491-2		d ɨ m g ɨ																	
545-2		w ɨ m a																	
596-2		k ə n a  a																	
4-2		g ɨ r ɨ  a																	
106-2		d ə m a																	
254-2		dʒ ɨ m a																	
290-2		ʔ ə m a																	
602-2		b ə m																	
2-2		d ɨ m ɨ																	
3-2		d ɨ m ə																	
213-2		ʔ a m a																	
486-2		k ə r																	
10-2		tʼ ɨ m a																	
152-2		ʔ a m a																	
211-2		d ə m a																	
328-2		tʃ ə m																	
333-2		d ə m a																	
334-2		ʔ ɨ m a																	
540-2		l ɨ d a																	
109-2		g ɨ m																	
250-2		w ə w																	
289-2		l ɨ m																	
326-2		d ə m																	
154-2		ʔ ə m ə																	
247-2		ʔ a m																	
286-2		tʃ ə m a																	
418-2		b ə m a																	
416-2		tʃ ɨ m a																	
455-2		ʔ ɨ m a																	
456-2		tʃ ə m a																	
495-2		tʃ ə m																	
61-3			x ə p																
63-3			m a t ə																
107-3			g a z																
112-3			x a t ə																
331-3			l ə s a																
377-3			b a n ə																
381-3			ʔ a t ə																
417-3			m ə z																
451-3			s ɨ s ə																
454-3			m a t ə																
484-3			s ɨ s ə s ə																
535-3			m a t ə																
543-3			s ɨ s ə																
593-3			m a t																
640-3			m a n																
1-3			x ə p																
65-3			kʼ ɨ t																
163-3			s ɨ s ə																
212-3			ʔ ə ʃ ə																
244-3			m a t ə																
248-3			m a t ə																
293-3			kʼ ə p ə																
373-3			kʼ ə n																
408-3			b a n ə																
414-3			x ə x ə																
601-3			m ə g ə																
642-3			l ə s ə																
60-3			l ə ʃ ə																
115-3			l ə ʃ ə																
209-3			s ɨ s ə																
242-3			m a t																
415-3			kʼ ɨ s ə																
450-3			kʼ ə ʃ ə																
490-3			kʼ ə p																
638-3			s ɨ s ə																
645-3			kʼ a l ə																
75-3			m a t																
160-3			x ə p ə																
208-3			m a n ə																
214-3			ʔ a n ə																
218-3			m ə s ə																
378-3			m a t ə a g																
379-3			ʒ ə p																
409-3			g a g ə																
497-3			t ə p ə																
598-3			x ɨ n																
646-3			ʔ a t																
164-3			b ə ʃ ə																
210-3			ʒ ə p																
215-3			m a t ə																
256-3			t ə t																
285-3			m a x																
332-3			m ə g a																
380-3			ʔ ə g																
412-3			s ɨ s																
496-3			s ə s ə																
64-3			x a t																
67-3			m ɨ s ə																
169-3			b ə p																
251-3			kʼ ə ʃ ə																
461-3			ʔ ə p																
547-3			m ɨ s																
597-3			m ə ʃ																
655-3			m a x ə																
7-3			m a l e a																
158-3			kʼ ə ʃ																
168-3			m ə s																
296-3			m ə p u t																
372-3			kʼ ə ʃ ə																
374-3			b ə ʃ ə																
375-3			s ɨ p ə																
385-3			m ɨ s																
411-3			t ə x ə																
500-3			m ə s																
6-3			m ə p ə																
17-3			m ə g																
123-3			kʼ ɨ s																
252-3			m ə p ə																
421-3			b a n ə																
448-3			kʼ ə ʃ																
449-3			m a z ə																
545-3			x ɨ x ə																
596-3			l ə p a																
653-3			b ə p ə																
4-3			g a z																
254-3			m ɨ n																
290-3			m a z a																
339-3			b ə p ə																
460-3			x ɨ x																
489-3			b ə n																
552-3			m ɨ s																
652-3			m ə g ə																
119-3			m a z ə a																
298-3			m ɨ t ə																
340-3			g a z																
458-3			m ə p ə																
459-3			m a z																
607-3			m ə g																
609-3			m ə x																
647-3			t ə p ə																
10-3			m ɨ s ə																
15-3			m ə s																
18-3			m ə s ə																
73-3			m ɨ p																
76-3			m a n																
110-3			x ɨ z ə																
121-3			t ə x																
167-3			g a s																
255-3			kʼ ə n																
297-3			g a t ə																
299-3			g a t ə																
338-3			m ə p																
342-3			m a																
344-3			kʼ ə ʃ ə																
410-3			kʼ ə z ə																
540-3			l ə l ə																
550-3			m ə p ə																
153-3			m ə p																
219-3			g a p																
250-3			m ə p ə																
301-3			kʼ ɨ t ə																
74-3			m a z																
120-3			m ɨ z ə																
122-3			kʼ ə z																
220-3			m ɨ p																
245-3			kʼ ə ʃ																
300-3			m ɨ x ə																
341-3			kʼ ə ʃ ə																
549-3			m ə p u																
610-3			m a x ə																
118-3			m ɨ p ə																
221-3			m ə p																
420-3			m ə n																
455-3			m ə																
495-3			m ɨ																
498-3			m a p																
61-4				d ə m															
63-4				ʔ a nː a h															
107-4				g a mː b															
112-4				d a nː ə															
331-4				d a g a															
377-4				b a nː ə d ə															
381-4				ʔ a d a  ə															
417-4				d ə d ə  ə															
451-4				d a r ə ə															
454-4				ʔ a															
484-4				d ɨ mː a h															
535-4				ʔ a d a h ə															
543-4				d a s															
593-4				ʔ a m b d															
640-4				m e j ə  ə															
1-4				d ə j ə															
65-4				d a d ə  ə															
163-4				d a j ə															
408-4				b a s ə ə															
414-4				d a r ə d ə															
601-4				ʔ a s ə ə j															
642-4				d a mː a a j															
60-4				d ə m ə															
115-4				ʔ a j ə															
450-4				d a r ə															
490-4				d a j ə															
638-4				d ɨ mː ə d ə															
645-4				d a s ə  ə															
75-4				ʔ a j b ə ə ə															
160-4				d ə r ə															
378-4				ʔ a nː g a n ə															
379-4				d a mː ə															
409-4				g a t ə d  ə															
497-4				t ɨ nː ə  ə															
598-4				d a d ə ə															
646-4				ʔ a d a															
164-4				b a j ə															
332-4				ʔ a g ə h ə															
380-4				ʔ a d ə															
412-4				d a d u h ə															
64-4				d a s ə															
67-4				d a mː ə  ə															
169-4				b ə r ə															
461-4				d a j  d ə															
547-4				d a j a d ə															
597-4				ʔ e j ə															
655-4				m e															
158-4				d a m b															
168-4				ʔ a m ə d ə															
372-4				d a n ə a n ə															
374-4				b a r ə															
375-4				d															
385-4				d a mː ə															
411-4				d ɨ mː ə d															
500-4				ʔ a m ə ə															
541-4				d a															
6-4				m e r ə															
17-4				ʔ a															
330-4				d a															
421-4				b a d ə															
449-4				ʔ a j ə															
545-4				x a d ə															
596-4				d ə g ə															
653-4				b a r ə															
4-4				d a e															
8-4				d a r ə															
106-4				m e															
339-4				b a r ə															
489-4				b a nː ə															
652-4				ʔ a															
119-4				ʔ a nː ə a															
340-4				g ə j ə															
458-4				d ə															
486-4				d ə															
607-4				ʔ a j															
609-4				ʔ a mː a															
15-4				ʔ a mː ə ə j															
18-4				d a d ə  ə															
73-4				d a j ə d															
76-4				d e j															
110-4				d ə s															
121-4				d ɨ mː ə															
167-4				g a j ə															
334-4				ʔ a j b ə															
342-4				d e j ə															
344-4				d a															
410-4				d a j ə d ə															
550-4				d a d ə h ə															
612-4				d a j ə h ə															
120-4				d ə j ə															
122-4				d a															
341-4				d a															
549-4				d ɨ															
610-4				d e mː ə															
61-5					s ə m b  ə a														
63-5					ʔ a														
107-5					ʔ a nː b														
112-5					s a nː a														
331-5					ʔ ɨ sː ə														
377-5					b a nː ə s ə ə														
381-5					ʔ a														
417-5					s ə nː a  ə a														
451-5					s ə m a														
454-5					ʔ a dː ə sː ə														
484-5					s ɨ sː ə sː ə i  i														
535-5					ʔ a														
543-5					s ə l ə														
593-5					ʔ a dː b														
640-5					ʔ a nː ə														
1-5					s ə m ə														
65-5					s a nː ə  ə a														
163-5					s ə m ə														
212-5					ʔ a														
244-5					ʔ a r ə a ə i  a a a a a a a a a a a a a a														
248-5					ʔ ɨ nː ə														
293-5					s ə m ə														
373-5					z ə sː b														
408-5					b a nː ə														
414-5					s ə sː a														
601-5					ʔ ɨ r ə														
642-5					ʔ ɨ m ə														
60-5					ʔ g nː ə														
115-5					ʔ a														
209-5					s ə sː b														
242-5					ʔ a dː b sː ə i  i														
415-5					z a sː ə														
450-5					z a m ə  ə a														
490-5					s ə m ə														
638-5					s ɨ sː ə														
645-5					z a l ə  ə a														
75-5					ʔ a dː b a sː ə  i a a a a a a a a a a a a a														
160-5					s ə m ə														
208-5					ʔ ɨ nː g														
214-5					ʔ a														
218-5					ʔ ɨ sː g a sː ə  i														
378-5					ʔ a nː g i ə i  i														
379-5					z ə m ə														
409-5					ʔ a														
497-5					ʔ ə m ə  ə a														
598-5					ʔ ə nː ə														
164-5					b a m ə														
210-5					z ə m ə														
215-5					ʔ a dː i														
256-5					ʔ a nː a														
285-5					ʔ ɨ sː ə														
332-5					ʔ ɨ sː ə sː ə														
380-5					ʔ a														
496-5					s ə sː ə ə ə g a m i  a a a a a a a a a a a														
64-5					z a nː ə														
67-5					s ə sː ə  ə a														
169-5					b ɨ m ə														
251-5					s a sː ə														
294-5					ʔ ɨ nː ə														
461-5					ʔ ə nː														
547-5					ʔ ə sː a														
597-5					ʔ ɨ														
655-5					ʔ ɨ sː ə														
7-5					ʔ a														
168-5					ʔ ɨ sː b														
296-5					ʔ ə														
372-5					ʔ ə m ə														
374-5					b a m ə														
375-5					s ə m ə  ə a														
385-5					ʔ ə sː ə														
411-5					ʔ a sː ə														
500-5					ʔ ɨ sː b sː ə														
6-5					ʔ ɨ m ə ə nː a														
17-5					ʔ ɨ														
113-5					b a nː ə														
123-5					ʔ ə														
252-5					ʔ g m ə														
421-5					b a sː ə														
448-5					ʔ ə m ə														
449-5					ʔ a														
545-5					ʔ ə sː ə														
596-5					ʔ g m ə														
653-5					b a m ə sː i														
4-5					ʔ a sː g														
8-5					ʔ ə m ə														
290-5					ʔ a dː ə														
339-5					b a m ə sː ə														
460-5					ʔ ə nː ə														
489-5					b a nː ə ə ə n														
552-5					z a sː ə  ə a														
602-5					ʔ ɨ m ə														
652-5					ʔ ɨ sː g														
3-5					ʔ ə sː ə														
119-5					ʔ a nː g i i														
298-5					ʔ ə nː ə  ə a														
340-5					ʔ ə nː ə														
458-5					ʔ ə m g i ə ə														
459-5					ʔ a dː ə														
486-5					ʔ g m ə														
607-5					ʔ ɨ														
609-5					ʔ ɨ sː ə														
647-5					ʔ a														
15-5					ʔ ɨ sː ə sː														
18-5					ʔ ɨ sː b														
73-5					ʔ ə m ə														
76-5					ʔ ɨ nː ə														
110-5					ʔ a nː a														
121-5					ʔ a sː ə														
152-5					ʔ a														
167-5					ʔ a sː ə														
255-5					ʔ ə nː ə														
297-5					ʔ ə nː ə														
299-5					ʔ ə nː ə														
334-5					ʔ a nː b a ə a														
338-5					ʔ a m b sː ə														
342-5					ʔ ɨ														
344-5					ʔ ə m ə														
410-5					z a nː e														
550-5					ʔ ə m ə														
612-5					ʔ ɨ nː ə a  a														
219-5					ʔ ə m ə														
250-5					ʔ ə														
301-5					ʔ ə nː ə														
74-5					ʔ ə nː ə														
120-5					ʔ a nː g i ə														
220-5					ʔ ə														
245-5					ʔ ə m ə														
300-5					ʔ ə sː ə  ə a														
341-5					ʔ ə m ə														
549-5					ʔ ə														
643-5					ʔ a														
118-5					ʔ ə m g														
420-5					ʔ ɨ i a														
455-5					ʔ ɨ														
495-5					ʔ ə														
61-6						d o m													
63-6						ʔ ɨ lː ɨ													
107-6						g a m ə m													
112-6						d o b ə r ə													
331-6						n ə g ə s													
377-6						b ə r b													
381-6						ʔ ɨ n ɨ z													
417-6						ʔ a r b													
451-6						s ə n ə t													
454-6						ʔ ɨ s ə r													
484-6						s ɨ s i													
535-6						ʔ a s u r													
543-6						s ə s i m													
593-6						ʔ ɨ m													
640-6						m ə n i													
1-6						d o b ə r ə													
163-6						s ə s													
212-6						ʔ a n u													
244-6						ʔ a r b ə r													
248-6						m ə l u ə													
293-6						f ə r a r ə													
373-6						ʔ ɨ l w													
408-6						b ə ʔ b ʕ													
601-6						ʔ ə r u													
642-6						ʔ ə f ə kʼ													
60-6						n ə f ə ə s  ə													
115-6						ʔ ə r u													
242-6						ʔ ɨ m													
415-6						z ɨ ʔ u r													
450-6						z ə r h ɨ													
490-6						j a b ə m													
638-6						s ɨ s a ə													
645-6						ʔ i l u													
75-6						ʔ ɨ m													
208-6						ʔ ɨ n u w													
214-6						ʔ ɨ r u													
218-6						ʔ ɨ ʔ ɨ u													
409-6						g a t													
497-6						t ə n ə													
598-6						k ɨ l u													
646-6						ʔ ɨ r u													
215-6						ʔ ɨ r ə													
256-6						t ə l ə m													
294-6						m ə l													
655-6						m ɨ s t w													
158-6						j ə m													
372-6						k ə n b ə r													
375-6						s ə r ə													
411-6						t ə r a ə													
500-6						ʔ ɨ l u u													
541-6						j ə n b w													
113-6						b ə n b													
252-6						j ə r ə r													
330-6						j ə l b													
448-6						k ə n													
106-6						m ə n ə ə													
290-6						ʔ ɨ r ə z													
460-6						j ɨ ʔ b w													
552-6						z ɨ ʔ u													
602-6						m ə n u													
2-6						k ɨ l b													
298-6						j a l b w													
486-6						j ə n													
211-6						m ə s ə w													
333-6						m ə s ə w													
334-6						ʔ a r b													
612-6						ʔ ɨ r h													
289-6						j ɨ l i													
326-6						m ə l b w													
594-6						g e													
154-6						j ɨ r ə													
286-6						s ə r ə													
418-6						b ə r h													
615-6						m ə													
288-6						j a l b w													
5-6						j e r													
61-7							g ə pː												
63-7							g ɨ z												
107-7							g a z												
112-7							g ɨ z												
331-7							g j s												
377-7							k ə s												
381-7							g ɨ z												
417-7							g ɨ s												
451-7							s ɨ s												
454-7							g ɨ z												
484-7							s ɨ s												
535-7							g ɨ z												
543-7							s ɨ s a ɨ  ɨ ə												
593-7							g ɨ z												
640-7							m ɨ s												
1-7							g ə pː												
65-7							m ɨ s												
163-7							s ɨ s												
212-7							g ɨ g												
244-7							g ɨ z												
248-7							m ɨ s												
293-7							g ə pː												
373-7							k ɨ s												
408-7							g ɨ pː												
414-7							g ɨ s												
601-7							g ə pː												
642-7							g j s												
60-7							k j pː												
115-7							g ɨ pː												
209-7							s ɨ s												
242-7							g ɨ z												
415-7							g ɨ s												
450-7							g ɨ pː												
490-7							g ɨ pː												
638-7							s ɨ s												
645-7							k j z												
75-7							g ɨ z												
160-7							g ɨ pː												
208-7							g ɨ s												
214-7							g ɨ z												
218-7							g ɨ s												
378-7							g ɨ z												
379-7							ʒ ə pː												
409-7							g a g												
497-7							g ɨ pː												
598-7							k ɨ ə												
646-7							g ɨ z												
164-7							k ə pː												
210-7							ʒ ə pː												
215-7							g ɨ z												
256-7							g ɨ pː												
285-7							m ɨ s												
332-7							g ɨ pː												
380-7							g ə pː												
412-7							s ɨ z												
496-7							s e s												
64-7							g ɨ z												
67-7							w ə s												
169-7							g j pː												
251-7							k ɨ g												
294-7							m ɨ s												
461-7							g ɨ s												
547-7							w ə s												
597-7							g ɨ g												
655-7							m ɨ s												
7-7							g ɨ z												
158-7							k ə pː												
168-7							g ɨ s												
296-7							g ə pː												
372-7							k j pː												
374-7							k ə pː												
385-7							w ə s												
411-7							g ɨ s												
500-7							g ɨ s												
6-7							m ɨ pː												
17-7							g ɨ pː												
123-7							g ə g												
252-7							k j pː												
421-7							g ɨ s												
448-7							k ə pː												
449-7							g ɨ z												
491-7							g ɨ s												
545-7							x ɨ s												
596-7							g j pː												
653-7							k ə pː												
8-7							k ə pː												
254-7							g ɨ s												
290-7							g ɨ z												
460-7							x ɨ ə												
489-7							g ə pː												
552-7							g ɨ s												
652-7							k ə g												
3-7							k ɨ s												
119-7							g ɨ z												
298-7							g ɨ s												
340-7							g a s												
458-7							k ə pː												
459-7							g ɨ z												
486-7							k j pː												
607-7							k ə pː												
609-7							g ɨ s												
10-7							k ɨ s												
15-7							g ɨ s												
18-7							g j s												
73-7							k ə pː												
76-7							m ɨ s												
110-7							g ɨ z												
121-7							g ɨ s												
152-7							g ɨ z												
167-7							g a s												
255-7							k ə ə												
297-7							g a s												
299-7							g a s												
338-7							g ɨ s												
342-7							m ɨ g												
344-7							k ə s												
410-7							k j z												
540-7							g j pː												
550-7							g ə pː												
153-7							w ə s												
219-7							g a pː												
250-7							k ə z												
301-7							k j s												
326-7							m ɨ s												
74-7							g a s												
120-7							g ɨ z												
122-7							k j z												
220-7							k ə pː												
245-7							k ə pː												
300-7							k ɨ ə												
341-7							k ə s												
549-7							k ɨ pː												
610-7							m ɨ s												
643-7							g a z												
118-7							k ə pː												
221-7							k ə pː												
420-7							k ə s												
455-7							k ɨ g												
495-7							k ə g												
61-8								w ə m ə   m j i											
63-8								h a n i											
107-8								dʒ a n ə											
112-8								j ə n a											
331-8								m ə mː a i tʼ  j i											
377-8								b a m ə r ə m  i											
381-8								h a n a   i j i											
417-8								w ə a											
451-8								s ɨ b a											
454-8								h a n ə											
484-8								s ɨ s ə											
535-8								h a n ə											
543-8								s ɨ s ə											
593-8								h a n ə											
640-8								m ɨ m ə i  m											
1-8								w ə ʃ ə											
65-8								m ə n											
163-8								s ɨ ʃ ə											
212-8								h ə n ə   i j i											
244-8								h a n ə a g a  i											
248-8								m ɨ l ə											
293-8								h ə b ə											
373-8								kʼ ə m ə											
408-8								b a a ə r  m j i											
414-8								w ə m ə											
601-8								h ə g ə											
642-8								m ə m ə											
60-8								m ə ʃ ə											
115-8								l ə g ə											
209-8								s ɨ m ə											
242-8								h a n ə											
415-8								h ɨ m ə											
450-8								h ə g ə   i j i											
490-8								h a ʃ ə i											
638-8								s ɨ s ə											
645-8								kʼ ə l ə   i j i											
75-8								h a n ə a m ʔ  i											
160-8								w ə m ə											
208-8								h ə m ə r ə m ə											
214-8								h a n a   a j i											
218-8								h ə m ə											
378-8								h a n ə a g a  i											
379-8								ʒ ə p ə											
409-8								dʒ a b a											
497-8								m a ʃ ə   m j i											
598-8								kʼ ə z											
646-8								h a n ə											
164-8								b a ʃ ə											
210-8								ʒ ə ʃ ə i											
215-8								h a n i											
256-8								h a a ə											
285-8								m ɨ m ə											
332-8								h ə g a											
380-8								h ə g ə i n  j i											
412-8								s ɨ n ə											
496-8								s ə n ə											
64-8								j a n ə											
67-8								w ə m ə  tʼ m j i											
169-8								b ə b											
251-8								h ə ʃ ə  tʼ m j i											
294-8								m ɨ m											
461-8								m ə b											
547-8								w ə mː											
597-8								m ə n ə											
655-8								m ɨ mː ə											
7-8								h a l ə a											
158-8								kʼ ə n ə											
168-8								h ə m ə											
296-8								h ə n ə											
374-8								b a ʃ ə i ə i											
385-8								w ə mː i											
500-8								h ə m ə											
6-8								m ɨ g ə											
17-8								h ə g ɨ											
123-8								kʼ ə mː ə											
252-8								m ə ʃ ə											
421-8								b a mː ə											
448-8								kʼ ə ʃ i											
449-8								h a n ə											
545-8								m ə m ə											
596-8								m ə g a											
653-8								b a g a											
4-8								dʒ ɨ ə ə											
8-8								kʼ ə b a											
254-8								m ɨ m ə											
290-8								h ə n a											
339-8								b a ʃ ə											
460-8								m ə ə											
489-8								b ə b ə											
552-8								m ɨ mː											
652-8								h ə b a											
3-8								kʼ ɨ m ə											
119-8								h a n ə a n a											
298-8								m ɨ m a   m j i											
340-8								dʒ a a ə											
458-8								m ə ʃ ə a											
459-8								h a n ə											
607-8								h ə g ə i n  j i											
609-8								h ə m ə											
10-8								m ɨ m ə											
15-8								h ə m ə											
18-8								m ə mː ə ə m  j i											
73-8								m ə ʃ ə											
76-8								m ɨ m											
121-8								m a mː ə											
167-8								dʒ a mː ə											
255-8								kʼ ə ə											
297-8								dʒ a a ə											
299-8								dʒ a a ə											
338-8								m ə m ə											
342-8								m ɨ b ə											
344-8								kʼ ə s ə											
410-8								kʼ ə n ə											
540-8								l ə b a											
550-8								m ɨ ʃ ə											
219-8								m a p ə											
250-8								m ə m a											
301-8								kʼ ə m a											
74-8								m a z											
120-8								m ə n ə a n  j i											
122-8								kʼ ə n ə											
220-8								m ə ʃ ə											
245-8								kʼ ə ʃ ə											
300-8								m ə m ə   m j i											
341-8								kʼ ə ʃ ə											
549-8								m a ʃ ɨ											
610-8								m ɨ m ə											
643-8								m a n ə i n											
118-8								m ə ʃ ə											
221-8								m ɨ p ə											
420-8								m ə m ə											
455-8								m ə b ə											
495-8								m ə b a   m j i											
498-8								m ɨ ʃ ə											
61-9									d a g ə										
63-9									ʔ a b a z ə										
107-9									ʔ ə s ə										
112-9									d a s ə										
331-9									ʔ ə j a										
377-9									b ə s a										
381-9									ʔ a g a										
417-9									x ə s ɨ										
451-9									x ə g a										
454-9									ʔ a g a z a										
484-9									x ə s a z ə s     ə  ə										
535-9									ʔ a s ə z a										
543-9									x ə s a										
593-9									ʔ a s a										
640-9									m ə j										
1-9									d a s a										
65-9									x ə s										
163-9									x ə										
212-9									ʔ ə g g										
244-9									ʔ a g a ə a w										
248-9									m ə s a										
293-9									f ə g a										
373-9									x ə j ə										
408-9									b ə b a										
414-9									d ə g a										
601-9									ʔ ə g a										
642-9									ʔ ə j ə										
60-9									ʔ ə g ə										
209-9									x ə s a z a										
242-9									ʔ a s a										
415-9									x ə j a										
490-9									x ə g										
638-9									x ə j g										
645-9									x ə s a										
75-9									ʔ a s a ə j a       ə										
160-9									d ə g a										
208-9									ʔ ə w g										
214-9									ʔ a b a										
218-9									ʔ ə w g										
378-9									ʔ a g g										
379-9									ʒ ə										
409-9									ʔ ə b a										
497-9									ʒ ə g g										
598-9									x ə ə a										
646-9									ʔ a g ə ə										
164-9									b ə g a										
210-9									ʒ ə										
215-9									ʔ a b a										
256-9									x ə s a										
285-9									m ə j a										
332-9									ʔ ə g a z a										
380-9									ʔ a g ə										
412-9									x ə s ə										
496-9									w ə g ə ə										
64-9									d a s										
67-9									w ə w a										
169-9									b ə g a										
251-9									x ə s a										
294-9									m ə s a										
461-9									ʔ ə s										
547-9									w ə										
597-9									ʔ ə s a										
655-9									m ə j a										
7-9									ʔ a b a										
168-9									ʔ ə w a										
296-9									ʔ ə w ə										
372-9									x ə g g ə										
374-9									b ə s a										
375-9									x ə										
385-9									w ə w ə										
411-9									x ə g a										
500-9									ʔ ə j ə z a										
541-9									x ə										
6-9									m ə g a										
17-9									ʔ ə										
113-9									b ə s g										
123-9									x ə s ə										
252-9									ʔ ə g a										
421-9									b ə b a										
448-9									x ə										
491-9									d a w g ə										
545-9									x ə j g										
596-9									ʔ ə g a										
653-9									b ə										
4-9									x ə j a										
8-9									x ə										
254-9									x ə j ə										
339-9									b ə										
489-9									b ə b										
552-9									x ə										
652-9									ʔ ə g a										
119-9									ʔ ə g g										
298-9									x ə s a										
340-9									ʔ ə										
458-9									d a g g										
459-9									ʔ ə b ə										
486-9									ʔ ə										
607-9									ʔ ə g a										
609-9									ʔ ə j ə										
10-9									x ə w a										
15-9									ʔ ə w a z										
18-9									ʔ ə w a										
73-9									x ə										
76-9									m ə										
110-9									d a s a										
121-9									ʒ ə j a										
167-9									ʔ ə j ə										
255-9									x ə										
297-9									ʔ ə s g										
299-9									ʔ ə s g										
338-9									m ə										
342-9									m ə s g										
344-9									x ə										
550-9									x a w g										
612-9									ʔ ə b a z ə										
219-9									ʔ ə										
301-9									x ə s a										
