COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
601-9									ʔ ə r a										
642-9									n ɨ n ə										
60-9									n ə n ə										
209-9									d ə t ə j										
242-9									ʔ a w a a										
415-9									x ɨ n a										
490-9									l ə p a ə										
638-9									d ɨ n ʔ										
645-9									kʼ ə n a										
75-9									ʔ a m a a r										
160-9									d ə r ə kʼ ə										
208-9									ʔ ɨ n kʼ w r										
214-9									ʔ a s a										
218-9									ʔ ɨ n ʔ ɨ r										
378-9									ʔ a n g a										
379-9									ʒ ə tʼ ə										
409-9									g a t ə r										
497-9									t ə n										
598-9									x ə ə a										
646-9									ʔ a t a a										
164-9									m ə k ə										
210-9									d ə k a ə										
215-9									ʔ a t a a										
256-9									t a t a										
285-9									m ə k a										
332-9									ʔ ə g ɨ ʔ										
380-9									ʔ a k a a										
412-9									d ə s a										
496-9									w ə n ə ə r										
64-9									d a s a										
67-9									w ə k ɨ										
169-9									n ə r ə ɨ										
251-9									n ə  ə										
294-9									m ə w w										
461-9									l ə n										
547-9									w ə k a										
597-9									ʔ ə n ə										
655-9									m ə k a										
7-9									ʔ a n a a										
168-9									ʔ ɨ m a r										
296-9									ʔ ə k a a										
372-9									k ə n g ə r										
374-9									m ə w ə w										
375-9									d ə m										
385-9									w ə k ə										
411-9									t ɨ r a										
500-9									ʔ ɨ m ɨ ʔ										
541-9									kʼ ə n ɨ kʼ										
6-9									m ə										
17-9									ʔ ə										
113-9									m u n a										
123-9									d w m ə										
252-9									n ə k ə										
421-9									m ə k a										
448-9									kʼ ə ɲ a										
491-9									d ɨ n g ə										
545-9									x ə n ʔ										
596-9									n ə g ə										
653-9									m ə										
4-9									g u n										
8-9									kʼ ə k ə										
254-9									d ɨ m a a										
339-9									m ə										
489-9									m ə ə										
552-9									x ɨ										
652-9									ʔ ə n a										
61-10										d ə m ə									
63-10										ʔ a ʃ ə									
107-10										g i m ə r a									
112-10										d aː b a									
331-10										tʃʼ a g ə ʃ i									
377-10										b ə kʼ b r a									
381-10										ʔ a ħ ai̯									
417-10										ʔ aː s									
451-10										s ə b b									
454-10										ħ aː ħ u r									
484-10										s ə d b									
535-10										ʔ a ħ i r									
543-10										s eː ʃ a									
593-10										ʔ a m ə									
640-10										m i m									
1-10										d ə b ə r a									
65-10										tʼ ɨ tʃʼ									
163-10										s ə l ə									
212-10										ʔ a									
244-10										ʔ a r b r									
248-10										m i l eː									
293-10										f ə r ə r									
373-10										kʼ eː m ə									
408-10										b ə r a r									
414-10										d aː rː b									
601-10										ʔ a r aː i r									
115-10										ʔ ə r ə									
209-10										s ə s									
242-10										ʔ a ħ b									
415-10										s i dʒ									
490-10										tʼ ɨ l t									
160-10										d ə r ə kʼ									
208-10										ʔ a m eː									
218-10										ʔ a r									
378-10										ʔ a m									
379-10										s ə l ai̯									
497-10										t a m									
598-10										kʼ i tʃʼ									
646-10										ʔ a ħ ə									
164-10										b ə l b									
210-10										s ə s b s									
256-10										t a m t									
285-10										m i dʒ									
380-10										ʔ a ħ ə									
412-10										s ə ħ ai̯									
64-10										d aː m a s									
169-10										b ə dʒ b i r									
461-10										tʼ ɨ									
547-10										w a s									
411-10										t ə r t i									
541-10										kʼ eː l a i									
113-10										b ə									
123-10										s eː h ə ɲ									
491-10										d u m ə									
254-10										w a m ə i									
339-10										b ə kʼ b r r									
602-10										m ə									
2-10										ħ a l b									
61-11											d ə m e								
63-11											ʔ a t a j								
107-11											g a z e ə								
112-11											d a t ə n a								
331-11											n u n ə ə								
377-11											ʔ ə t ə ə ə								
381-11											ʔ a t a								
417-11											h u ʔ j								
451-11											kʼ ə ʔ a								
454-11											ʔ a n a j								
484-11											kʼ ɨ k ʔ j ə								
535-11											ʔ a t a r								
543-11											kʼ ə n a k								
593-11											ʔ a t w ə a								
640-11											m e n tʃ								
1-11											d ə t ə r ə								
65-11											kʼ u t								
163-11											kʼ ə p ə								
212-11											ʔ ɨ n ʔ								
244-11											ʔ a r ə a a								
248-11											m u n a a								
293-11											h ə r ə								
373-11											kʼ ɨ nː a								
408-11											ʔ a r a								
414-11											d u p a								
601-11											ʔ ə r ə k								
642-11											n u n ə								
60-11											n ə n ə								
115-11											ʔ a m a								
209-11											kʼ ə z ʔ ə								
242-11											ʔ a t a j a								
450-11											ʔ ə r ə								
490-11											kʼ ə p a ə								
638-11											m ɨ n ʔ								
645-11											kʼ a l a								
75-11											ʔ a t w a r								
160-11											d ə r ə kʼ								
208-11											ʔ ɨ n ə ə ə								
214-11											ʔ a t a								
218-11											ʔ ɨ n ʔ j r								
378-11											ʔ a n g a								
379-11											ʔ ə p ə								
409-11											g a t ə r								
497-11											t ə n ʔ								
598-11											ʔ ə k ə ə								
646-11											ʔ a n a								
164-11											ʔ ə k w								
210-11											d ə p a ə								
215-11											ʔ a t a								
256-11											t u t a								
285-11											m ɨ d a								
332-11											ʔ ɨ g ɨ j								
412-11											m a t a j								
496-11											w ə n ə ə r								
64-11											d a t a								
67-11											w ɨ r ʔ								
169-11											n ə n ɨ								
251-11											h ə kʼ ə								
294-11											m e ə k ə								
461-11											ʔ u z								
547-11											w ɨ z ɨ								
597-11											ʔ ə n ʔ								
655-11											m ɨ nː ʔ								
7-11											ʔ a n a a								
168-11											ʔ ɨ nː a r								
296-11											ʔ ə x a d								
372-11											k ə n ə ə r								
374-11											ʔ ə p ə n								
375-11											kʼ ə p a								
385-11											w ə k ə								
500-11											ʔ ɨ nː w j								
541-11											kʼ ə n ə j								
6-11											m ə p ə w								
17-11											ʔ ə ʔ a r								
252-11											n ə k w								
421-11											ʔ ɨ nː a								
448-11											kʼ ə p a								
449-11											ʔ a t ə								
491-11											d ɨ n g ə								
545-11											ʔ a n ʔ								
596-11											n ə n ə								
653-11											ʔ ə t ə j								
4-11											g ɨ j ʔ j								
106-11											m e s a								
254-11											dʒ ɨ z w a								
339-11											ʔ ə kʼ a								
460-11											ʔ a j a								
489-11											ʔ o r ə ə r								
652-11											ʔ ɨ t ə								
3-11											ʔ u n ʔ j								
61-12												d ə m							
63-12												ʔ a r ə r							
107-12												g ə m ɨ							
112-12												d ə n ɨ n							
331-12												n ɨ g u r							
377-12												m ə kʼ ə r ə							
381-12												ʔ a n a							
417-12												j ə nː							
451-12												s ə b ə							
454-12												ʔ a n ə r							
484-12												s ə ʃ ə r							
535-12												ʔ a s ə r							
543-12												s ə l ə							
593-12												ʔ u m ɨ r							
640-12												m ɨ n							
1-12												d ə r ə r ə							
65-12												tʼ ə n ə r							
163-12												s ə t ə							
212-12												ʔ a n							
244-12												ʔ a r a r							
248-12												m ɨ r ə							
293-12												f ə r ə r							
373-12												kʼ ɨ n ɨ							
408-12												m ə l ə							
414-12												d ə r a							
601-12												ʔ ə r ə							
642-12												ʔ ɨ n a							
60-12												n ə n ə t ə							
115-12												ʔ a r ə							
209-12												s ə n ə r							
242-12												ʔ a n ə r							
415-12												m ɨ n a							
450-12												m ə r ə							
490-12												tʼ ə l							
638-12												s ə n ə							
645-12												kʼ a r ə							
75-12												ʔ a m ɨ ə							
160-12												d ə r ə r							
208-12												ʔ a n b a							
214-12												ʔ a x a							
218-12												ʔ a n							
378-12												ʔ a n g a							
379-12												m ə r ə							
497-12												t ə n							
598-12												g o g a							
164-12												m ə t ə							
210-12												d ə n u							
215-12												ʔ a n ə							
256-12												t ə nː ə							
285-12												m ɨ ʃ ə							
332-12												ʔ a g ə j							
380-12												ʔ a x u ɲ							
412-12												s ə t a							
496-12												w o nː ə ə							
64-12												d ə							
67-12												w ɨ r							
169-12												m ə n ə							
251-12												f ə kʼ ə							
294-12												m i kʼ							
461-12												tʼ a							
547-12												w o n a							
597-12												ʔ a n g ə							
655-12												m ɨ ʃ ə							
7-12												ʔ a							
168-12												ʔ a n							
296-12												j i t o a							
372-12												j o n							
374-12												m ə							
385-12												w ɨ ʃ ə							
500-12												ʔ i m ɨ							
6-12												m ɨ r ə o							
113-12												m ə nː							
123-12												m ə m ə							
330-12												kʼ ə r ə ə							
421-12												m ə ʃ ə							
448-12												kʼ o n ə							
449-12												ʔ a							
491-12												d ə n g ə							
545-12												g o n ə							
596-12												g ə g ə							
653-12												m ə t ə							
4-12												g ə n							
8-12												kʼ ə b ə							
106-12												m ɨ t a							
460-12												g o g a							
552-12												m ɨ g							
602-12												m ɨ n							
2-12												j o nː a j							
3-12												g o n ə							
61-13													d ə m						
63-13													ʔ a r ɨ m						
107-13													g a r a						
112-13													d a r ə n						
331-13													n ɨ n ɨ ə						
377-13													b ə ə tʃ a						
381-13													ʔ a n a						
417-13													r u nː j						
451-13													s ə t ə						
454-13													ʔ a n a n						
484-13													s ə kʼ ɨ n						
535-13													ʔ a r ə n						
543-13													s ə kʼ ə						
593-13													ʔ a r a a						
640-13													m a a						
1-13													d ə n ə n ə						
65-13													tʼ ɨ nː ə						
163-13													s ə s ə						
212-13													ʔ a n						
244-13													ʔ a r a ə						
248-13													m u nː a						
