COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
294-2		m a m u																	
597-2		ʔ a m a																	
7-2		ʔ a l a a																	
158-2		kʼ ə m a																	
61-3			d ə m																
63-3			ʔ a t ɨ m																
107-3			g a m ə r																
112-3			d a b ə r a																
331-3			n ɨ g u ə																
377-3			b ə kʼ u ə																
381-3			ʔ a t																
417-3			r ɨ t																
451-3			s ə b a t																
454-3			ʔ a n u r																
484-3			s ɨ t e r																
535-3			ʔ a s ə r																
543-3			s ə s ə																
593-3			ʔ a m ɨ t																
640-3			m a ə																
1-3			d ə p ə r ə m																
65-3			tʼ ɨ t																
163-3			s ə n ə																
212-3			ʔ e n																
244-3			ʔ a r a a																
248-3			m ɨ r a																
293-3			b ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b ə lː a																
414-3			d ə b a																
601-3			ʔ ə r o																
642-3			n ɨ r a a																
60-3			n ə b ə s ə m																
115-3			ʔ a m																
209-3			s ə t ə																
242-3			ʔ a m ɨ r																
415-3			z ɨ n a																
450-3			z ə r																
490-3			tʼ ə p ə ə																
638-3			s ɨ n e																
645-3			kʼ a r																
75-3			ʔ a m ɨ a r																
160-3			d ə r ə kʼ																
208-3			ʔ ɨ n kʼ a ə m																
214-3			ʔ a b																
218-3			ʔ ɨ n o ɨ r																
378-3			ʔ a n g a																
379-3			ʒ ə tʼ ə																
409-3			g a t ə r																
497-3			t ə n																
598-3			x ɨ ə																
646-3			ʔ a t ɨ																
164-3			b ə k ə																
210-3			d ə x ɨ ə																
215-3			ʔ a t																
256-3			t ɨ t a																
285-3			m ɨ tʼ a																
332-3			ʔ ə g ɨ r																
380-3			ʔ a h ɨ a																
412-3			s a																
496-3			w ə r s ə																
64-3			d a t o																
67-3			w ɨ r																
169-3			b ə r ə z ə m																
251-3			b ə kʼ																
461-3			tʼ ə																
547-3			w ə z a t																
597-3			ʔ e m ə																
655-3			m ɨ ʃ ə																
7-3			ʔ a r g a																
158-3			kʼ ə m ɨ j																
168-3			ʔ ɨ m a r																
61-4				d ə w ə															
63-4				ʔ a ʔ ə m															
107-4				g ə m ə															
112-4				d a b a n															
331-4				n u g ə															
377-4				b ə kʼ ə ə															
381-4				ʔ a n ə															
417-4				r ɨ ʃ ɨ															
451-4				s ə b a ə															
454-4				ʔ a ʃ a															
484-4				ʔ ɨ r ɨ r															
535-4				ʔ a ʔ a r															
543-4				ʔ ə ʔ ə															
593-4				ʔ a m a ʔ															
640-4				m a n															
1-4				d ə b ə r															
65-4				ʔ ə ʃ															
163-4				s ə n ɨ															
408-4				b ə r a															
414-4				d ə b ə															
601-4				ʔ ə r a ə d															
642-4				n ə n a ə															
60-4				n ə n ə															
115-4				ʔ a m a															
450-4				g ə r ə															
490-4				t ə n ə															
638-4				ʔ ɨ n															
645-4				kʼ ə r k															
75-4				ʔ a m b ə															
160-4				d ə r ə kʼ															
378-4				ʔ a n g ə															
379-4				ʔ ə tʼ ə															
409-4				g ə ʃ ə r  ə															
497-4				t ə n															
598-4				h ɨ ʃ a															
646-4				ʔ a n ə															
164-4				b ə n ə															
332-4				ʔ ə g ə r															
380-4				ʔ a h a															
412-4				ʔ a ʔ ɨ n															
64-4				d a m ə															
67-4				w ɨ r															
169-4				b ə r ə															
461-4				ʔ ə ʔ															
547-4				w a m a															
597-4				ʔ ə n ə															
655-4				m ɨ ʃ a															
158-4				kʼ ə w ə															
168-4				ʔ a w a															
61-5					d ə m														
63-5					ʔ a sː ɨ m														
107-5					g a m ə														
112-5					d a b ə r ə														
331-5					n ɨ g w ə r														
377-5					b ə kʼ ə ə														
381-5					ʔ a n ɨ														
417-5					r u z														
451-5					s ə b ə t														
454-5					ʔ a n ɨ r														
484-5					s ɨ tʼ e r ə														
535-5					ʔ a sː ɨ r														
543-5					s ə														
593-5					ʔ a m a m														
640-5					m a ə														
1-5					d ə b ə r ə m														
65-5					tʼ u b ə														
163-5					s ə tʼ ə														
212-5					ʔ ɨ n ʒ														
244-5					ʔ a r b ə														
248-5					m u nː a														
293-5					b ə r ə r														
373-5					kʼ ɨ m a														
408-5					b ə lː a														
414-5					d ə b a														
601-5					ʔ ə r b b														
642-5					n ɨ kː ə s														
60-5					n ə ʒː ə s ə m														
115-5					ʔ a m a														
209-5					s e m ɨ t														
242-5					ʔ a m ɨ r ə														
415-5					z ɨ n a														
450-5					z ə r														
490-5					t ə b e ə														
638-5					s ɨ n ə														
645-5					kʼ a l														
75-5					ʔ a m b ə r														
160-5					d ə r ə kʼ ə														
208-5					ʔ ɨ n kʼ ə ə m   ə														
214-5					ʔ a b e														
218-5					ʔ ɨ n o ɨ r														
378-5					ʔ a n g ə t														
379-5					b ə tʼ ə														
409-5					g a t ə r														
497-5					t ə n														
598-5					x ɨ ə														
164-5					b ə kː ə														
210-5					d ə x														
215-5					ʔ a n e														
256-5					t ɨ m a														
285-5					m ɨ tʼ a														
332-5					ʔ ɨ g ɨ r														
380-5					ʔ a x u a														
496-5					w ə r b ə r														
64-5					d a														
67-5					w ɨ r														
169-5					b ə r o z ə														
251-5					b ə m ə														
294-5					m w ə														
461-5					ʔ ə ə														
547-5					w ɨ x a t														
597-5					ʔ ɨ m ə m ə m   ə														
655-5					m ɨ m e														
7-5					ʔ a l e a														
168-5					ʔ ɨ m a r														
61-6						d ə m ɨ													
63-6						ʔ a s ʔ													
107-6						g ə m ɨ r													
112-6						d a b ə n													
331-6						n ɨ n w													
377-6						b ə kʼ ə d													
381-6						ʔ a n u													
417-6						r ɨ nː e													
451-6						s ə b ə													
454-6						ʔ ə n ʔ r													
484-6						s ə ʔ ɨ  s													
535-6						ʔ a s ɨ													
543-6						s ə s d													
593-6						ʔ ə m ɨ s													
640-6						m ɨ n a													
1-6						d ə b ə r ə													
163-6						s ə s ə													
212-6						ʔ a n t													
244-6						ʔ a r b ə													
248-6						m ɨ l d a													
293-6						r ə r ə z													
373-6						kʼ ə ə n													
408-6						b ə r a t													
601-6						ʔ ə r ə													
642-6						n ɨ r r s													
60-6						n ə r ə ə s													
115-6						l ə m o													
242-6						ʔ ə m ɨ													
415-6						z ɨ n t													
450-6						z ə r													
490-6						t ə b ə													
638-6						s ɨ n b													
645-6						kʼ ə l d													
75-6						ʔ ə m b t													
208-6						ʔ ɨ n t ə													
214-6						ʔ a b													
218-6						ʔ ɨ n e													
409-6						g a r ə r													
497-6						t ə n a													
598-6						j ə ʔ d a													
646-6						ʔ ɨ n t													
215-6						ʔ ɨ n ʔ													
256-6						t u nː ə													
294-6						m ɨ n													
655-6						m ɨ s ɨ t													
158-6						kʼ ə m ɨ													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m ə r												
112-7							d a b ə r												
331-7							n ɨ g w ə r												
377-7							b ə kʼ w t												
381-7							ʔ a t												
417-7							m ɨ z												
451-7							s ə b a t												
454-7							ʔ a n ɨ r												
484-7							s ɨ ʃː ɨ r												
535-7							ʔ a s ɨ r												
543-7							s ə s a												
593-7							ʔ a m ɨ a r												
640-7							m a ə												
1-7							d ə pː ə r ə m												
65-7							tʼ ɨ t												
163-7							s ə ʃː ə												
212-7							ʔ e n ə												
244-7							ʔ a r a a r												
248-7							m ɨ ə r												
293-7							ʔ ə r ə r												
373-7							kʼ ɨ m a r												
408-7							b ə r a												
414-7							d ɨ b a												
601-7							ʔ ə r ə												
642-7							n ɨ n a s												
60-7							n ə kː ə r ə												
115-7							ʔ a m a												
209-7							s ɨ m ɨ ə r												
242-7							ʔ a m ɨ r a												
415-7							z ɨ n a												
450-7							z ə r												
490-7							tʼ ə pː ə ə												
638-7							s ɨ n ə												
645-7							kʼ a r												
75-7							ʔ a m a o r												
160-7							d ə r ə r ə												
208-7							ʔ ɨ n kʼ a ə m												
214-7							ʔ a b a												
218-7							ʔ ɨ n f ɨ r												
378-7							ʔ a n g a t												
379-7							m ə tʼ ə												
409-7							g a t ə r												
497-7							t ə n ə												
598-7							x u ə t												
646-7							ʔ a n a												
164-7							b ə kː ə ə												
210-7							d ə x u ə												
215-7							ʔ a tʼ												
256-7							t ɨ m a												
285-7							m ɨ r a												
332-7							ʔ ɨ g ɨ r												
380-7							ʔ a x u a												
412-7							s a												
496-7							w ə r												
64-7							d a												
67-7							w ɨ r												
169-7							b ə r ə												
251-7							d ə kʼ ə												
294-7							m ɨ ə												
461-7							tʼ ə												
547-7							w ə ʃː a t												
597-7							ʔ e m ə												
655-7							m ɨ ʃː a												
7-7							ʔ a n g a												
158-7							kʼ ə m ɨ												
168-7							ʔ ɨ m a r												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m ə											
112-8								d a b ə r ə											
331-8								n ɨ g u ə											
377-8								b ə kʼ u r											
381-8								ʔ a t											
417-8								r u r											
451-8								s ə b ə t											
454-8								ʔ a ʒ ə r											
484-8								s ɨ kʼ ɨ r ə											
535-8								ʔ a sː ɨ r											
543-8								s ə n ə											
593-8								ʔ a m a t											
640-8								m a a											
1-8								d ə p ə r ə											
65-8								tʼ u t  u											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r ə a											
248-8								m ɨ r a											
293-8								b ə r ə r											
373-8								kʼ ɨ m a r											
408-8								b ə w a											
414-8								d ə b a											
601-8								ʔ ə r ə											
642-8								n ɨ n a a											
60-8								n ə b ə											
115-8								ʔ a m											
209-8								s ɨ m ɨ t											
242-8								ʔ a m ɨ m ə											
415-8								z ɨ n a											
450-8								z ə r											
490-8								tʼ ə p ə ə											
638-8								s ɨ n ə											
645-8								kʼ a r											
75-8								ʔ a m ɨ a											
160-8								d ə r ə r											
208-8								ʔ ɨ n kʼ a ə											
214-8								ʔ a b ə											
218-8								ʔ ɨ n ə ɨ											
378-8								ʔ a n g a t											
379-8								ʒ ə tʼ ə											
409-8								g a t ə r											
497-8								t ə n											
598-8								x j ə											
646-8								ʔ a h a											
164-8								b ə k ə											
210-8								d ə h											
215-8								ʔ a t ə											
256-8								t ɨ m ə											
285-8								m ɨ tʼ a t											
332-8								ʔ ə g ɨ r											
380-8								ʔ a h a a											
412-8								s a h u											
496-8								w ə n ə ə											
64-8								d a											
67-8								w ɨ r											
169-8								n ə r ə r ə											
251-8								b e kʼ ə											
294-8								m w ə											
461-8								tʼ ə											
547-8								w ə z a t											
597-8								ʔ e m ə											
655-8								m ɨ ʃ ə											
7-8								ʔ a r g a											
158-8								kʼ ə m ɨ ə											
168-8								ʔ ɨ m a r											
61-9									d ə m a										
63-9									ʔ a s ɨ r										
107-9									g a m ə r										
112-9									d a b ə r										
331-9									n ɨ g ɨ ə										
377-9									b ə kʼ ə r										
381-9									ʔ a t a										
417-9									r u t a										
451-9									s ə b a t										
454-9									ʔ a s ɨ r										
484-9									s ɨ tʼ ɨ r t										
535-9									ʔ a s ɨ r										
543-9									s ə s ə										
593-9									ʔ a m a r										
640-9									m a ə										
1-9									d ə s ə r ə										
65-9									d ə b										
163-9									s ə n ə										
212-9									ʔ ɨ n										
244-9									ʔ a r a ə a										
248-9									m u r a a										
293-9									kʼ ə r ə r										
373-9									kʼ ɨ m a										
408-9									b ə r a										
414-9									d ə b a ə t										
601-9									ʔ ə r ə										
642-9									n ɨ n a s										
60-9									n ə k ə										
209-9									s ə m ə r										
242-9									ʔ a m ɨ a r										
415-9									z ɨ n a										
490-9									t ə b a ə										
638-9									s ɨ n g										
645-9									kʼ ə r										
75-9									ʔ a m ə										
160-9									d ə r ə kʼ										
208-9									ʔ ɨ n kʼ w t										
214-9									ʔ a b										
218-9									ʔ ɨ n ɨ a r										
378-9									ʔ a n g a t										
379-9									kʼ ə tʼ ə										
409-9									g ə t ə r										
497-9									t ə n										
598-9									x w ə										
646-9									ʔ a x ə a										
164-9									b ə k ə										
210-9									d ə x w ə										
215-9									ʔ a t ə										
256-9									t a m a										
285-9									m ɨ tʼ a										
332-9									ʔ ə g ɨ r										
380-9									ʔ a x w a										
412-9									s ə x ɨ										
496-9									w ə r ə ə r										
64-9									d a										
67-9									w ɨ r										
169-9									n ə r ə a										
251-9									kʼ ə kʼ ə										
294-9									m w kʼ ə										
461-9									ʔ ə										
547-9									w ə										
597-9									ʔ ə m ə										
655-9									m ɨ ʃ a										
7-9									ʔ a										
168-9									ʔ ɨ m a										
61-10										d ə m ə  a									
63-10										ʔ a ʃ									
107-10										g i m ə kʼ a									
112-10										d ə b									
331-10										tʃʼ u g u ʃ									
377-10										b ə kʼ l kʼ a									
381-10										ʔ a ħ a									
417-10										r aː s i									
451-10										s ə ʃ ə									
454-10										ʔ a ħ iː									
484-10										s ə n									
535-10										ʔ a ħ i									
543-10										s eː ʃ a									
593-10										ʔ i m ə									
640-10										m i ʃ									
1-10										d ə l ə r a									
65-10										tʼ u tʃʼ									
163-10										s ə tʃʼ i									
212-10										ʔ a n									
244-10										ʔ a r b									
248-10										m i r u									
293-10										f ə r aː r									
373-10										kʼ ə m ə									
408-10										b ə r a									
414-10										d ə n u									
601-10										ʔ a r aː i									
115-10										ʔ ə r ə  a									
209-10										s ə s r									
242-10										ʔ a m									
415-10										kʼ i g									
490-10										m ə b ə									
160-10										d ə r aː kʼ a									
208-10										ʔ a ħ l									
218-10										ʔ a n i									
378-10										ʔ a ħ									
379-10										ʔ ə tʃʼ a ə									
497-10										t a g									
598-10										ʔ u tʃʼ a  a									
646-10										ʔ a ħ									
164-10										b ə kʼ l									
210-10										d ə s									
256-10										m a m									
285-10										m i t									
380-10										ʔ a ħ									
412-10										s ə ħ a									
64-10										d ə ʃ i s									
169-10										b ə t b i									
461-10										ʔ ɨ									
547-10										w a s									
61-11											d ə m								
63-11											ʔ a tʼ ɨ m								
107-11											g a m ʔ ʔ								
112-11											d a b a r a								
331-11											n ɨ g u ə ə								
377-11											b ə ʔ o d								
381-11											ʔ a t								
417-11											n u z j								
451-11											s ə b a  a a								
454-11											ʔ a n ə r								
484-11											s ɨ t ɨ r ə								
535-11											ʔ a n ə r								
543-11											s ə n a w ə								
593-11											ʔ a m ʔ d ə								
640-11											m a n ʔ								
1-11											d ə n ə r ə								
65-11											ʔ u b								
163-11											s ə tʃ ə								
212-11											ʔ ə n								
244-11											ʔ a r a ə a								
248-11											m u n a a								
293-11											b ə r ə								
373-11											kʼ ɨ m a r								
408-11											b ə r a								
414-11											d ə b a								
601-11											ʔ ə r tʃʼ w								
642-11											n ɨ n ə								
60-11											n ə p ə s ə								
115-11											ʔ ə m a								
209-11											s ə m ɨ								
242-11											ʔ a m ɨ r ə								
450-11											b ə r								
490-11											ʔ ə p ə ə								
638-11											s ə n ɨ								
645-11											kʼ a r								
75-11											ʔ a m a ə r								
160-11											d ə r ə kʼ ə								
208-11											ʔ ɨ n ʔ ə a								
214-11											ʔ a b								
218-11											ʔ ɨ n ɨ j r								
378-11											ʔ a n g ə t a								
379-11											ʒ ə tʼ ə								
409-11											g ə t ə r								
497-11											t ə n								
598-11											x ə t								
646-11											ʔ a n a								
164-11											b ə k ə								
210-11											d ə x ɨ ə								
215-11											ʔ a t ə								
256-11											t ɨ m a								
285-11											m ɨ tʼ a d a								
332-11											ʔ ə g ɨ r								
412-11											s a h u r								
496-11											w ə n tʃʼ ə r								
64-11											d a ʒ o w ə								
67-11											w ɨ r								
169-11											b ə r ɨ								
251-11											b ə kʼ ə								
294-11											m ɨ ə ʔ								
461-11											ʔ ə z								
547-11											w ɨ z ɨ								
597-11											ʔ ə n ə								
655-11											m ɨ ʃ ɨ								
7-11											ʔ a r g a								
168-11											ʔ ɨ m a r								
61-12												d ə n							
63-12												ʔ a t ə m							
107-12												g ə m ə							
112-12												d ə b ə n							
331-12												n ɨ g u ɲ							
377-12												b ə kʼ ə r							
381-12												ʔ a t a							
417-12												j u nː a							
451-12												s ə b ə							
454-12												ʔ a n ə r							
484-12												s ə d ɨ r							
535-12												ʔ a s ə r							
543-12												s ə l ə							
593-12												ʔ u m a ɲ							
640-12												m ə n							
1-12												d ə b ə r ə							
65-12												tʼ ə b ə							
163-12												s ə t ə							
212-12												ʔ a n							
244-12												ʔ a r a							
248-12												m ɨ nː a							
293-12												f ə r ə							
373-12												kʼ ɨ m a							
408-12												b ə l a							
414-12												d ə b a							
601-12												ʔ ə r ə							
642-12												n ɨ n a							
60-12												n ə n ə							
115-12												ʔ a r a							
209-12												s ə n ə n							
242-12												ʔ a n ə r							
415-12												z i n a							
450-12												z ə r							
490-12												tʼ ə b ə							
638-12												s ə n ə							
645-12												kʼ a l a							
75-12												ʔ a m a a							
160-12												d ə r ə							
208-12												ʔ a n a a							
214-12												ʔ a b a							
218-12												ʔ a n a							
378-12												ʔ a n g a t							
379-12												w ə tʼ ə							
497-12												t ə n							
598-12												k ɨ j a							
164-12												b ə l ə							
210-12												d ə k u							
215-12												ʔ a t ə							
256-12												t u nː ə							
285-12												m ɨ d ə							
332-12												ʔ a g ə r							
380-12												ʔ a k u a							
412-12												s ə k a							
496-12												w ɨ nː ə ə							
64-12												d ə n							
67-12												w ɨ r							
169-12												b ə n ə							
251-12												f ə kʼ a							
294-12												m i l a							
461-12												tʼ a							
547-12												w ɨ n a							
597-12												ʔ a n ə ə							
655-12												m ɨ ʃ ə							
7-12												ʔ a l g a							
168-12												ʔ a tʼ a							
61-13													d ə m						
63-13													ʔ a tʼ ɨ m						
107-13													g a m ə a a						
112-13													d a b ə n a						
331-13													n ɨ g u ə						
377-13													b ə ə tʃ a r						
381-13													ʔ a t i						
417-13													r u nː i						
451-13													s ə b ə t						
454-13													ʔ a n u r						
484-13													s ɨ d ə n						
535-13													ʔ a s ə r						
543-13													s ə s ə						
593-13													ʔ a m a s						
640-13													m a a						
1-13													d ə bː ə r ə						
65-13													tʼ ɨ t ə						
163-13													s ə t ə						
212-13													ʔ e nː						
244-13													ʔ a r a ə						
248-13													m ɨ r a						
293-13													b ə r ə z						
373-13													kʼ ɨ m a						
408-13													b o r a						
414-13													d ɨ b a						
601-13													ʔ a r ə						
642-13													n ɨ n a s						
60-13													n ə bː ə s ə						
115-13													ʔ a m a						
209-13													s ə m u t						
242-13													ʔ a m ɨ n						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													tʼ ə kʼː w						
638-13													s ɨ n ə						
645-13													kʼ a r k						
75-13													ʔ a m a ə						
160-13													d ə r ə kʼ						
208-13													ʔ ɨ n kʼ a ɨ						
214-13													ʔ a b ə						
218-13													ʔ ɨ n						
378-13													ʔ a n g a t						
379-13													z ə tʼ ə						
409-13													g a t ə r						
497-13													t ə n ə						
598-13													x i ə						
646-13													ʔ a n ə						
164-13													b ə kː ə						
210-13													d ə h i ə						
215-13													ʔ a t ə						
256-13													t ə nː a						
285-13													m ɨ d a						
332-13													ʔ ɨ g ɨ r						
380-13													ʔ a h i a						
496-13													w ə r ə ə						
67-13													w ɨ r						
169-13													b ə r ə z o						
251-13													b ə kʼ						
294-13													m ə kʼ ɨ a						
461-13													tʼ e						
547-13													w ɨ z a						
597-13													ʔ e m ə						
655-13													m ɨ nː t						
7-13													ʔ a						
158-13													kʼ ə m ɨ						
168-13													ʔ ɨ m a r						
61-14														d ə m					
63-14														ʔ a d e m					
107-14														g a n ə					
112-14														d a b ə n a					
331-14														n ɨ g u ə					
377-14														b ə r ɨ r					
381-14														ʔ a dː i					
417-14														r u z					
451-14														s ə b ə t					
454-14														ʔ a dː ɨ n					
484-14														s ə d ɨ s					
535-14														ʔ a sː ɨ n					
543-14														s ə l ə					
593-14														ʔ a m a s					
640-14														m a n					
1-14														d ə bː ə r ə					
65-14														tʼ ɨ b ə					
163-14														s ə tʃ ə					
212-14														ʔ ɨ					
244-14														ʔ a r a ə					
248-14														m u ə a					
293-14														b ə r ə s					
373-14														kʼ ɨ m a					
408-14														b ə l a					
414-14														d ə b a					
601-14														ʔ ə r ə					
642-14														n ɨ n a ə					
60-14														n ə f ə s ə m					
115-14														ʔ a m ə					
209-14														s ə n ɨ					
242-14														ʔ a m ɨ s					
415-14														z i n a b					
450-14														z ə r					
490-14														tʼ ə bː e ə					
638-14														s ə n ə					
645-14														kʼ a l					
75-14														ʔ a m a ə					
160-14														d ə r ə kʼ					
208-14														ʔ ɨ n kʼ a ə					
214-14														ʔ a b ə					
218-14														ʔ ɨ n a i					
378-14														ʔ a n g ə t					
379-14														m ə m ə					
409-14														g e t ə n					
497-14														t ə tː					
598-14														x w ə					
646-14														ʔ a n ə					
164-14														b ə kː w ə					
210-14														m ə g w lː					
215-14														ʔ a n e					
256-14														t ɨ nː a					
285-14														m ɨ tʼ a					
332-14														ʔ ɨ g e n					
380-14														ʔ a x w					
412-14														s ə					
496-14														w ə r ə ə t					
64-14														d a bː ə					
169-14														b ə r i					
251-14														b ə ʔ ə					
294-14														m ə ə m					
461-14														tʼ e					
547-14														w ə z a t					
597-14														ʔ e m g e m					
655-14														m ɨ n ə					
7-14														ʔ a l g a					
158-14														kʼ ə m					
168-14														ʔ ɨ m a					
61-15															d ə m				
63-15															ʔ a t e m				
107-15															g ə ʃ a				
112-15															d ə b ə n o				
331-15															r ɨ n ə n o				
377-15															b u kʼ ə				
381-15															ʔ a n				
417-15															r u n ə				
451-15															s ə b a t ə				
454-15															ʔ a n ʒ o r				
484-15															s ɨ d ɨ s				
535-15															ʔ a r ɨ r				
543-15															s o s t				
593-15															ʔ a g a s o   i				
640-15															m a n				
1-15															d ə b ə				
65-15															tʼ u n				
163-15															s ə tʃ ə				
212-15															ʔ ɨ n				
244-15															ʔ a r b t				
248-15															m u r ɨ				
293-15															f ə r ə z ə   i				
373-15															kʼ ə m a				
414-15															d ɨ b a				
601-15															ʔ ə r b u				
642-15															ʔ ɨ n ə				
60-15															r ə kʼː ə s ə				
115-15															ʔ ə r				
209-15															s ə m				
242-15															ʔ a g a n ə				
415-15															ʔ ə n a b				
450-15															ʔ ə r				
490-15															tʼ ə				
638-15															s ɨ n e				
645-15															kʼ ə r				
75-15															ʔ a g				
160-15															d ə r ə				
214-15															ʔ a b				
218-15															ʔ ɨ n ə n				
378-15															ʔ a n g ə				
379-15															ʔ ə mː ə				
409-15															g ə mː				
497-15															tʼ ə n				
646-15															ʔ a x				
164-15															b ə kʼː ə				
210-15															ʔ ə x ɨ				
215-15															ʔ a tʼ				
256-15															tʼ u n a				
285-15															m ɨ d a				
332-15															ʔ ɨ n ɨ a				
380-15															ʔ a r a n				
412-15															s ə ʃ				
496-15															w ə r ɨ r				
67-15															w ɨ r				
169-15															b ə r ə z ə				
251-15															f ə				
294-15															m ə n ə				
461-15															tʼ ə				
547-15															w ə n ə t				
655-15															m ɨ ʃ t				
158-15															kʼ ə m				
168-15															ʔ ɨ m a				
61-16																d ə m a			
63-16																ʔ a s i t			
107-16																h ə m a r			
112-16																d ə b ə			
331-16																h ɨ gː a			
377-16																b ə k ɨ r			
381-16																ʔ ɨ t a			
417-16																r ə n			
451-16																s ə b ə			
454-16																ʔ ə s ə			
484-16																s ɨ b ɨ t			
535-16																ʔ a s a r			
543-16																s ə s a s			
593-16																ʔ ə m a n			
640-16																m ə m			
65-16																s ɨ b u			
163-16																s ə s ə s			
212-16																ʔ ɨ n			
244-16																ʔ a r a ə r			
248-16																m ɨ r ɨ			
293-16																r ə r ə r			
373-16																kʼ ɨ m a r			
408-16																b ə r i ə			
414-16																h ɨ b			
601-16																ʔ ɨ r b b			
642-16																ʔ ɨ b ə			
209-16																s ɨ m a t			
242-16																ʔ ɨ m a t			
415-16																h ɨ r a			
450-16																k ə r ə r			
638-16																s ɨ r			
75-16																ʔ ə m a			
208-16																ʔ ɨ n			
214-16																ʔ a b ɨ			
218-16																ʔ ɨ n ɨ r			
409-16																ʔ ə t a r			
497-16																t ə m			
598-16																h ə d ɨ a			
646-16																ʔ a t			
256-16																t ə m a			
332-16																ʔ ɨ t a r			
496-16																s ə r			
67-16																w ə r ɨ t			
655-16																m ɨ s ɨ n			
61-17																	d ə m		
63-17																	ʔ a d a i		
107-17																	g ə m n t		
112-17																	d a b ə n		
331-17																	n ɨ g u		
377-17																	b ə tʼː ə d		
381-17																	ħ a n a		
417-17																	r u r i		
451-17																	s ə b a a		
454-17																	ħ a g a		
484-17																	s ə d ə		
535-17																	ʔ a s a r		
543-17																	s ə s d		
593-17																	ʔ a m u		
640-17																	m ɨ n		
1-17																	d ə b u		
65-17																	d u b ʔ		
163-17																	s ə tʼː a		
212-17																	ʔ a n		
244-17																	ħ a r b ə r a		
248-17																	m ɨ r d		
293-17																	k ə r ə z		
373-17																	q ə m a m		
408-17																	b ə r a ħ		
