COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
490-8								tʼ ə b ə ə											
61-9									d ə m										
63-9									ʔ a tʼ										
107-9									g a m ə ʔ										
112-9									d a b ə r ə										
331-9									n ɨ g ɨ ə										
377-9									b ə kʼ u r										
381-9									ʔ a x										
417-9									n u r a										
451-9									s ə b ə t										
454-9									ʔ a r ɨ r										
484-9									s ɨ d ɨ s t										
535-9									ʔ a s ɨ r										
543-9									s ə kʼ ə										
593-9									ʔ a m b t										
640-9									m a ə										
1-9									d ə b ə r ə										
65-9									tʼ ai̯ b  u										
163-9									s ə tʃʼ ə										
212-9									ʔ ɨ n										
244-9									ʔ a r b ə ə										
248-9									m u r a a										
293-9									f ə r ə z										
373-9									kʼ ɨ m a r										
408-9									b ə r a										
414-9									d ə b a										
601-9									ʔ ə r ə										
642-9									n ɨ f e s										
60-9									n ə tʼ ə s ə										
209-9									s ə mː ə r										
242-9									ʔ a m ɨ a t										
415-9									z ɨ n a b										
490-9									tʼ ə p a ə										
61-10										d ə m ə									
63-10										ʔ a tʼ aː									
107-10										tʃʼ ə m ə kʼ									
112-10										d aː b									
331-10										b g g u s									
377-10										b ə kʼ u kʼ									
381-10										ʔ a ħ a									
417-10										r aː z u									
451-10										s ə b a									
454-10										ʔ a ħ iː r									
484-10										s ə									
535-10										ʔ a ħ i r									
543-10										s eː									
593-10										ʔ aː m ʔ									
640-10										m i b									
1-10										d ə b ə r									
65-10										tʼ u t									
163-10										s ə kʼ									
212-10										ʔ a n									
244-10										ʔ a r aː ʔ									
248-10										m i z u									
293-10										ħ ə r ə r ə									
373-10										kʼ u m i									
408-10										b ə r a									
414-10										d ə b a									
601-10										ʔ a r aː i									
115-10										ʔ ə r i									
209-10										s a m									
242-10										ʔ a ħ a									
415-10										z ə r									
490-10										tʼ ə b ə									
61-11											d ə m								
63-11											ʔ a tʼ e m								
107-11											g ə m ə j								
112-11											d a b ə n ə								
331-11											n ɨ g ə ɨ ə								
377-11											b ə kʼ ə r								
381-11											ʔ a t								
417-11											n u z								
451-11											s ə b a  ə ə ə t ə t								
454-11											ʔ a m a r								
484-11											s ɨ n ɨ j ə								
535-11											ʔ a s ɨ r								
543-11											s ə n ə ʔ ə								
593-11											ʔ a m a d								
640-11											m a n								
1-11											d ə b ə r ə								
65-11											tʼ u b								
163-11											s ə t ə								
212-11											ʔ ɨ n								
244-11											ʔ a r a ə ə								
248-11											m ɨ r ʔ a								
293-11											f ə r ə z								
373-11											kʼ ɨ m a r								
408-11											b ə r a								
414-11											d ə b a								
601-11											ʔ ə r ə ʔ								
642-11											n ɨ n a								
60-11											n ə n ə s ə								
115-11											ʔ a m a								
209-11											s ɨ m ʔ								
242-11											ʔ a m ɨ r ə								
450-11											ʒ ə r								
490-11											tʼ ə b ə ə								
61-12												d ə m							
63-12												ʔ a tʼ a m							
107-12												g a m o l							
112-12												d ə b a n							
331-12												n ɨ g u							
377-12												b ə jː ə r							
381-12												ʔ a t							
417-12												r ɨ r a							
451-12												s ə b a t							
454-12												ʔ a n ə r							
484-12												s ɨ rː ɨ r ə							
535-12												ʔ a s ə r							
543-12												s ə s ə							
593-12												ʔ u m o							
640-12												m a n							
1-12												d ə b o r							
65-12												tʼ u tʼ i							
163-12												s ə t ə							
212-12												ʔ a n							
244-12												ʔ a r b t							
248-12												m ɨ r							
293-12												f ə r ə z ə							
373-12												kʼ ɨ n a							
408-12												b ɨ r a							
414-12												d ə b a							
601-12												ʔ u r ə							
642-12												n ɨ n a							
60-12												n ə f ə s ə							
115-12												ʔ a r							
209-12												s ə m a n							
242-12												ʔ a m a s ə							
415-12												z ɨ n a b ə							
450-12												z ə r							
490-12												tʼ ə b o							
61-13													d ə m						
63-13													ʔ a tʼ ɨ m						
107-13													g a m a						
112-13													d a b ə n a						
331-13													n ɨ g w ə						
377-13													b ə ə tʃ w r						
381-13													ʔ a t e						
417-13													r u r i						
451-13													s ə b ə t						
454-13													ʔ a n u r						
484-13													s i d ɨ s						
535-13													ʔ a s i r						
543-13													s ə s ə						
593-13													ʔ a m w s						
640-13													m a a						
1-13													d ə b ə r ə						
65-13													tʼ e b						
163-13													s ə t ə						
212-13													ʔ ɨ nː						
244-13													ʔ a r a ə t						
248-13													m u r a						
293-13													f ə r ə z ə						
373-13													kʼ ɨ m a r						
408-13													b ə r a						
414-13													d ɨ b ə						
601-13													ʔ a r o						
642-13													n ɨ n a s						
60-13													n ə kː ə s ə						
115-13													ʔ a m						
209-13													s ə m a t						
242-13													ʔ a m a s						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													tʼ ə kʼː e						
61-14														d ə m					
63-14														ʔ a tʼ e m					
107-14														g a m ə					
112-14														d a b ə n					
331-14														n ɨ g u ə					
377-14														b ə ɲː ɨ ɲː					
381-14														ʔ a t i					
417-14														l u z ɨ					
451-14														s ə b ə t					
454-14														ʔ a n ɨ r					
484-14														s ɨ d a s					
535-14														ʔ a s ɨ r					
543-14														s ə s ə					
593-14														ʔ a m u s					
640-14														m a n					
1-14														d ə bː ə r ə					
65-14														tʼ e b e					
163-14														s ə tʃ ə					
212-14														ʔ ɨ					
244-14														ʔ a r b ə t					
248-14														m w e a					
293-14														f ə r ə z ə					
373-14														kʼ ɨ m a					
408-14														b ə l a					
414-14														d ə b a					
601-14														ʔ ə r ə					
642-14														n ɨ f f ə					
60-14														n ə f ə s ə					
115-14														ʔ a m ə					
209-14														s ə m a r					
242-14														ʔ a m a s					
415-14														z ɨ n z b					
450-14														z ə r					
490-14														tʼ ə bː o ə					
61-15															d ə m				
63-15															ʔ a tʼ a m				
107-15															g i m a r				
112-15															d a b ə n				
331-15															g ɨ n w n o  t				
377-15															b ə kʼ ə				
381-15															ʔ a n				
417-15															r u z ə				
451-15															s ə b a t o				
454-15															ʔ a n				
484-15															s ɨ d ɨ n ə				
535-15															ʔ a r ɨ r				
543-15															s o s t				
593-15															ʔ a m ɨ s o				
640-15															m a n				
1-15															d ə b ə r				
65-15															tʼ u b				
163-15															s ə tʃ e				
212-15															ʔ ɨ n				
244-15															ʔ a r b b				
248-15															m u r ɨ				
293-15															f ə r ə z ə				
373-15															kʼ ɨ m a				
414-15															d ə b ə				
601-15															ʔ a r o i				
642-15															g ɨ n e n o  t				
60-15															g ə tʃ ə s ə				
115-15															ʔ ə m a				
209-15															s ɨ m ɨ				
242-15															ʔ a m a n o				
415-15															z ɨ n				
450-15															z ə r				
490-15															tʼ ə b ə				
61-16																k ə m			
63-16																ʔ ɨ z i t			
107-16																ʕ ə m a r			
112-16																k ə b ə ai̯			
331-16																r ɨ gː ə			
377-16																b ə kʼ ɨ r			
381-16																ʔ ɨ t ʔ			
417-16																r ə z ə			
451-16																s ə b			
454-16																ʔ a z ə			
484-16																s ɨ ʔ ɨ s			
535-16																ʔ a s ɨ r			
543-16																s ə s ʔ s			
593-16																ʔ ə m l			
640-16																m ə m			
65-16																s ɨ b			
163-16																s ə tʼ ə r			
212-16																ʔ ɨ n a			
244-16																ʔ a r ə ə t			
248-16																m ɨ r ʔ			
293-16																ʔ ə r ə r			
373-16																kʼ ɨ m a r			
408-16																b ə r a			
414-16																k ə b a b			
601-16																ʔ ɨ r ʔ b			
642-16																m ɨ n ə s			
209-16																s ə m			
242-16																ʔ ɨ m			
415-16																s ə n ʔ b			
450-16																s ə r			
61-17																	d ə m l		
63-17																	ʔ a t a i		
107-17																	ʕ ə m l r		
112-17																	d a b ə n ə		
331-17																	n ɨ g r		
377-17																	b ə x ə i		
381-17																	ʔ a t a j  a		
417-17																	r u n n		
451-17																	s ə b		
454-17																	ʔ a g a r		
484-17																	s ə ʃ ə s ə		
535-17																	ʔ a s ɨ r		
543-17																	s ə s t j		
593-17																	ʔ a m u s		
640-17																	m ɨ n		
1-17																	d ə b u		
65-17																	s u b ʔ		
163-17																	s ə n ə j ə		
212-17																	ʔ a n		
244-17																	ʔ a r b ə		
248-17																	m ɨ l t		
293-17																	k ə r ə z		
373-17																	q ə m a r		
408-17																	b ə r a r		
414-17																	d ə b o q		
601-17																	ʔ ə r ʔ		
642-17																	n ɨ zː a s		
60-17																	n ə n ə s ə		
115-17																	ʔ ə m l		
209-17																	s ə t n		
415-17																	ʔ ɨ r a m		
450-17																	ʔ ə r h ai̯		
61-18																		d ə m a	
63-18																		ʔ a tʼ a n	
107-18																		g a m e	
112-18																		d a b ə n o	
331-18																		b ɨ n ə s	
377-18																		b ə kʼː ə	
381-18																		ʔ a t	
417-18																		r u z	
451-18																		s ə b ə	
454-18																		ʔ a n g ɨ t	
484-18																		s ɨ n r n	
535-18																		ʔ a s ə l	
543-18																		s ə s t	
593-18																		ʔ ɨ m u s	
640-18																		m a n	
1-18																		d ə n ə r	
65-18																		tʼ u t	
163-18																		s ə tʃʼ e	
212-18																		ʔ ɨ n	
244-18																		ʔ a r b	
248-18																		m u l a	
293-18																		f ə r e z ə	
373-18																		kʼ u m a	
408-18																		b o r a	
414-18																		d ə b ə kʼ o	
601-18																		ʔ ɨ r a o r	
642-18																		ʔ ɨ n a s	
60-18																		b ə n ə s ə	
115-18																		ʔ a m a	
209-18																		s ə m ə	
242-18																		ʔ a m a n	
415-18																		z ɨ n a b	
450-18																		z ə r	
490-18																		d ə t ə	
61-19																			d ə m ə
63-19																			ʔ a t ɨ n
107-19																			g a m
112-19																			d a b ə ə
331-19																			n ɨ g ə
377-19																			b u kʼ
381-19																			ʔ a t
417-19																			ʔ u n
451-19																			s ə b a t
454-19																			ʔ a n
484-19																			s ɨ n
535-19																			ʔ a n u r
543-19																			s i s i
593-19																			ʔ a m u s
640-19																			m a n
1-19																			d ə b ə r
65-19																			t u
163-19																			s ə n i
212-19																			ʔ a n
244-19																			ʔ a r ə t
248-19																			m uː l
293-19																			f ə r ə z
373-19																			kʼ u m a
408-19																			b u r a
414-19																			d ə b a kʼ  ə  ə ə
601-19																			ʔ a r ə
642-19																			n ɨ n a n
60-19																			n ə r ə s ə
115-19																			ʔ a m a
209-19																			s ə m a
242-19																			ʔ a m a s
415-19																			d ɨ n a b
450-19																			d ə r
490-19																			d ə b i
