COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1787	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u	tʃ u r tʃ u r	tʃʰ u r p u
728	tʰ a ŋ p u							tʰ a ŋ p u
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
1770		tʃ j a ŋ			o tʃ a n			
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2173		b i n tʃ u		b i n tʃʰ a m				
582	p u r tʃ i			p u r tʃ i				
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
463	t o			t o				
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
1161	a m	a m	a m		a m	a m	a m	a m
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
1878	j u ŋ m u	j u ŋ b u	j u ŋ b u			j u ŋ b u		j u ŋ b u
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
2158					p i r kʰ ə n		p i r kʰ ə n	
962	s e m				s e m			s e m
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
1379	s i	s i	s i	s i	s i	s i		s i
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
865						z a s	z a s	
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
864		g o ŋ			g o ŋ			
2053		u n tʃ u		ŭ n tʃʰ a m				
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
1832	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a
1133		j u		j u	j u	j u	j u	
1950	z u	z u	z u	z u	z u	z u	z u	z u
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
1672	l e m a			l e m a				
1888	ʃ a m p i	ʃ a m pʰ i	ɕ a m p i	ɕ a m p i	ʃ a m pʰ i	ʃ a m p i	ʃ a m pʰ i	ʃ a m p i
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2238	ŋ a r l a	ŋ a r ʃ u	ŋ a r b o	ŋ a r tʃʰ a m	ŋ a r e n	ŋ a r ʃ u	ŋ a r kʰ e n	ŋ a r b a n
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2404	pʰ a l o		pʰ a w o					pʰ a l o
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2055					u kʰ e n		u kʰ e n	
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
1618	i ŋ tʃ a	i ŋ tʃ a	i ɲ tʃʰ a	i ɲ tʃʰ a	i n tʃ a	i ŋ tʃ a	i n tʃ a	i ɲ tʃʰ a
1040	pʰ u i b u			pʰ o i b u				
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
153	l i ʃ i ŋ			l i ʃ i ŋ				
637			a u	a u	a u	a w u	a u	a u
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
5						dʒ a ŋ		dʒ a ŋ
1646		tʃ o	tʃ o	tʃ o			tʃ o	
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
1987	ts a m	s a m	s u m	s a n	s a m	s a m	s a m	ts a m
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
202					t o ŋ t e			t o ŋ t e
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
909		pʰ e l u l a	pʰ e l u l a		pʰ e l o	pʰ e l o	pʰ e l u l a	
1778	z a	z a	z a	z a	z a	z a	z a	s a
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
1663	z u m	z u m	z u m	z u m	z u m	z u m	z u m	z u m
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
483	w a	w a	w a		w a	w a	w a	w a
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1014			g e s t̪ u j a			g e s t̪ u r		
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
2323						kʰ o d̪ i l o		kʰ o l o
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
1049	b u		b u	b u	b u	b u	b u	b u
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
2201		n a ʃ u				n a ʃ u		
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
74				n a n	n a n			
66			z a m i ŋ			z a m i n		z a m i n z i m b u
1169	o t p a			o t p a				
311		d a			d a	d a	d a	
373	k o b i	k o b i				k o b i		
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
2646		h a ŋ j a				h a ŋ j a		
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
1809					tʃ i kʰ e n		tʃ i kʰ e n	
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2507	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ	t e n o ŋ	tʰ ĭ n u ŋ	t̪ i n u ŋ	tʰ ĭ n u ŋ	tʰ ĭ n u ŋ
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
454			kʰ u r l a	k u r b a n		kʰ u r l a		
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
854	p a i pʰ u			p a i p u				p e p u
2149					n u p kʰ ə n		n u p kʰ ə n	
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
2358			ʔ i w o			ʔ i w o		
1575	ɾ i j a m a			ɾ i j a m a				
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
2569	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i tʰ u r	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ e tʰ u ɾ	kʰ a i d u r
2063		tʰ a kʰ u				tʰ a kʰ u		
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
863	s e		s e	s e				
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
1978	k u t p a ŋ	k u t p a	k ŭ p a	k u t p a ŋ	k u t p a	k u t p a	k u t p a	k u t p a
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
2219		ʃ e ʃ u				ʃ e ʃ u		
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
1707	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a m	m o ŋ n a ŋ
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
2203					a kʰ ə n		n a kʰ ə n	
2663	g i t̪ i j a	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i	g i t i
238	kʰ a l u			kʰ a l u				kʰ a l u
2296				tʰ o g tʃʰ a m				t o k p a n
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
2784			z i	z i		z i		z i
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
872	pʰ u ŋ k a			pʰ u ŋ k a				
1352	g u	g u	g u	g u	g u	g u	g u	
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
2555				g a tʃ a	k a tʃ u		k a tʃ u	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
2747	ɲ i ŋ	ɲ i ŋ	n i ŋ tʰ u ɾ	ɲ i ŋ	ɲ i ŋ	ɲ e ŋ t̪ʰ u r	ɲ i ŋ	n i ŋ tʰ u ɾ
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
2407					pʰ a kʰ e n		pʰ a kʰ e n	
1264				z o ɾ				z o ɾ
2110	a l o				a l o	ʔ a l o		
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
2554		d̪ u ɾ i				d̪ u ɾ i		
1869	ɕ i p t̪ a ŋ	ʃ u p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ɕ ŭ p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ	ʃ u p t̪ a ŋ
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
1689	ŋ o i	ŋ o i	ŋ o i	ŋ u i	ŋ o i	ŋ o i	ŋ o i	ŋ o i
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
1698	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u m	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ	kʰ u ŋ
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
1602	tʃ a			tʃ a				tʃ a
2		a ʃ i			a ʃ i		a ʃ i	
1118		tʃʰ u i						tʰ u l i
1760	s a h̥	s a h̥	s a	s a				
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
2416						z i k a n		z i g p a n
2312		g o tʃ u				g o tʃ u		
310	a l e j a k			a l a k				a l j a k
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
2422	j a k p o		j a k p o					
1654	l i	l i	l i	l i	l i	l i		l i
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
2350					tʃ o kʰ ə n			tʃʰ o l a n
1547	j a s			j a s				j a s
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
2719	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i	ɾ i d i
2268				s e m pʰ e k a				s e m pʰ e l a n
2492		ʃ e ʃ u				ʃ e ʃ u		
1842	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ	l u ŋ
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
517	t i ŋ p u			t i ŋ p u				
2489		pʰ a k p o	pʰ a k p o					
1415	ɾ a	ɾ a	ɾ a		ɾ a	ɾ a	ɾ a	ɾ a
1742	m u g u	m u g i	m u i	m u g u	m u g i	m u g i	m u g i	m u h u
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
1798					dʒ o ŋ		dʒ o ŋ	
