COGID	1	10	2	3	4	5	6	7	8	9
4249-7							k u b i			
4451-7							v i s i			
814-7							ŋ o b b e			
1216-7							a a v			
1475-7							a w a			
2026-7							t s e			
2775-7							v u b t			
3826-7							s o k a			
4003-7							i v m			
4040-7							ɣ e n i			
84-7							m r u			
116-7							s i k			
181-7							ɣ o g g o			
419-7							a o g n			
587-7							o ŋ g o			
660-7							a e a a			
848-7							k r a			
1122-7							v i n a			
1159-7							s			
1374-7							n á á n e			
1396-7							s o v u			
1430-7							i s o			
1906-7							i ŋ g i r a			
2177-7							ŋ g a			
2419-7							s e n			
3018-7							s i r a			
3275-7							n a a a			
3441-7							s á ŋ g a			
3464-7							v o a a			
3639-7							d i t i b n			
3885-7							s u b o			
4192-7							t i á b u			
745-7							t á k o			
3971-7							k a b			
55-7							ɲ a b a			
2717-7							g a ŋ g a			
4139-7							b i n			
93-7							k o n o			
459-7							r u m a			
575-7							t a			
1712-7							f u r o			
2088-7							v i s a			
2166-7							u m m m ŋ			
2334-7							s i a o			
2393-7							b n ɲ a			
2537-7							r o b o			
2665-7							i ŋ g i			
2997-7							a á á á			
4028-7							t e			
4316-7							d á t u			
4429-7							t á s			
4688-7							i ŋ r			
3067-7							n d u			
3185-7							v i i a			
794-7							v i o n			
143-7							t u u			
388-7							á m m			
599-7							t a á m dʒ i			
836-7							s u e m i			
969-7							i s a			
1110-7							t e m			
1263-7							t a p			
1329-7							i k a r			
1362-7							ɣ i			
1606-7							o o t o			
1629-7							k i			
1744-7							i v a			
1917-7							v u m			
1989-7							s a			
2037-7							a a t a			
2128-7							ɣ e e m ŋ			
2186-7							ɣ a n a			
2700-7							a a g ɣ			
2797-7							r o m o			
2904-7							a e e a d n a			
2972-7							s e			
3148-7							i t a			
3364-7							o v a			
2689-8								n a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								ʃ a r a		
2828-8								i î n		
3572-8								ʝ o n î		
1755-8								n î		
1789-8								k á r a g a		
3207-8								w u r a		
3519-8								t u m a		
3686-8								p u m a		
4249-8								k u m î		
4451-8								β î ʝ î		
814-8								ŋ o m m ʃ ŋ		
1228-8								β w a		
2026-8								t w î		
2775-8								β u m b a		
3826-8								ʃ ô k a		
4040-8								n ʃ î î		
181-8								ɣ ô r g o r		
660-8								r ʃ r a		
848-8								k á r		
1083-8								r î r a		
1159-8								ʝ a		
1350-8								r t a		
1396-8								ʝ o β u		
1666-8								t a n		
2177-8								ŋ g a		
2317-8								β u β a		
4260-8								ʝ w a		
745-8								t á k ô		
3971-8								k á m a		
94-8								β ô k ô		
2717-8								ŋ a ŋ g a a		
4139-8								m î n a		
43-8								ʝ î b u		
575-8								t a		
871-8								t á m a		
1339-8								t w i i		
1585-8								a a r		
1872-8								p a		
2893-8								ʃ î k u		
4028-8								β ŋ i		
4316-8								t á t u		
4440-8								β î r î		
4485-8								ʝ u		
4688-8								ŋ î		
2798-8								n w a		
794-8								β ʃ k î n a		
994-8								t ʃ r k k		
1006-8								n b ɣ i		
1043-8								β r		
1617-8								p î k r		
1969-8								m a m a a		
3364-8								β r b a		
2689-9									n a b a	
893-9									a n a	
1285-9									n s a	
1303-9									ŋ o m a	
2197-9									s a l a	
2828-9									e i n a	
3572-9									s o n i	
1095-9									l i b	
1789-9									k a l a a ŋ a	
3207-9									s ʊ l a	
4249-9									k u b i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o b b e	
1228-9									s s a	
1418-9									s i b a	
1475-9									g s a	
2026-9									b s e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b a	
4040-9									g z n i	
4373-9									l i b i	
4384-9									i n o	
116-9									s i k a	
181-9									g o ŋ ŋ o	
1083-9									l i l a	
1374-9									k i a i e	
1430-9									i s o	
1666-9									s i i ʊ	
1767-9									g o k o	
1906-9									i ŋ g i a	
2177-9									ŋ g a	
2419-9									s e k a	
2750-9									e s i	
3018-9									s i l	
3441-9									s i z g g	
3885-9									s u b o	
3981-9									i m á a	
4260-9									s s a	
4350-9									l e e l o	
278-9									b a	
745-9									s a k o	
55-9									n a b a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s a m a	
2088-9									b i s a	
2166-9									ʊ ʊ m b ŋ	
2334-9									b i g o	
2393-9									b a p a	
2537-9									o o m o	
2665-9									i p ŋ i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a a p a	
3075-9									g u l u b e	
4238-9									e e s e a	
4429-9									b á s	
4440-9									b i l i	
4485-9									s u	
4574-9									s b a a l a	
2798-9									n s a	
3067-9									n b ʊ	
3767-9									l o	
4632-9									k i z	
1033-9									k o b o l	
3185-9									b i i k	
240-9									o o a a	
401-9									z a	
755-9									g ʊ l a	
836-9									s u ʊ b i	
1006-9									i u ŋ g a	
1744-9									i b a a	
1989-9									s a	
2037-9									ŋ g s b a	
2128-9									g m d b m e	
2186-9									g a i a	
2483-9									g ʊ l	
2592-9									o o o a	
3030-9									l i p	
3160-9									l u b a	
2689-10										á a m a
893-10										a n̩ a
1285-10										á w a
2197-10										ʃ a l a
2828-10										ɛ i n̩ a
1095-10										l i m
1755-10										n̩ á
3207-10										b ʊ l a
3519-10										tʰ ʊ m a
448-10										á ʊ n̩ i
630-10										b ɛ ɛ l ɛ
1216-10										χ a b a
1418-10										ʃ i b
2775-10										b ʊ u b a
3397-10										b ɔ l
4373-10										l i b i
4384-10										i n̩ ɔ
84-10										ʃ ʊ χ ʊ
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										b ʊ b a
3018-10										ʃ i l
3275-10										χ a a a
3464-10										b ɔ n̩ a
3639-10										t e t e m a
3885-10										ʃ ʊ m ɔ
3981-10										i á a
94-10										b ɔ χ ɔ
4139-10										m i χ a
43-10										ʃ i t u
374-10										a l l
459-10										l u m
508-10										t ɔ b ʊ
871-10										tʰ a a
1712-10										b u l l
2893-10										ʃ i χ ʊ
3075-10										a ʊ l ʊ b ɛ
3531-10										a a n̩ i χ
794-10										b ɛ χ a
1032-10										χ ɔ l ɔ l a
2797-10										l u
