COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
193-2		n ə n ⁴¹																	
198-2		t ə n ⁵⁵																	
199-2		ɕ j o ŋ ³³																	
200-2		tɕʰ ɥ ²⁴																	
202-2		t au ³³																	
205-2		f ə n ³³																	
206-2		tsʰ j e ²⁴																	
209-2		x a ²⁴ ⁵⁵																	
211-2		tɕʰ ɤu ³³																	
215-2		n i ⁵⁵																	
216-2		k w a ²⁴																	
217-2		t au ⁵⁵																	
219-2		s ɥ ²⁴ ²⁴																	
220-2		ʈʂʰ ʅ ⁵⁵																	
225-2		ts ieː ¹³																	
230-2		ts ieː ⁴¹																	
234-2		p i ²⁴																	
238-2		n i ²⁴																	
242-2		ts ɤu ⁵⁵																	
253-2		tɕ i n ¹³																	
256-2		ʂ ɤu ²⁴																	
261-2		f a ⁵⁵ ⁵⁵																	
262-2		p ɤ ²⁴																	
263-2		ʂ ʅ ¹³																	
264-2		tɕ j a n ⁵⁵																	
271-2		ʂ ʅ ²⁴																	
272-2		tɕʰ ieː ³³																	
274-2		u ⁴¹																	
275-2		p oː ⁵⁵ ⁵⁵																	
279-2		n a n ¹³																	
287-2		n a ⁴¹																	
291-2		x ɤu ⁵⁵																	
295-2		tɕʰ i ⁵⁵																	
300-2		j ɤu ⁴¹																	
303-2		tsʰ i ⁴¹																	
306-2		kʰ ɤu ⁴¹																	
307-2		k u ⁴¹																	
308-2		tɕ y ⁵⁵																	
312-2		tɕ j au ⁵⁵																	
313-2		kʰ o ⁴¹																	
314-2		t ai ¹³																	
323-2		m i n ¹³																	
325-2		tʰ u ⁴¹																	
330-2		x ɤu ⁴¹																	
334-2		ɕ i ²⁴																	
335-2		tɕʰ ɥ ³³																	
338-2		k au ⁵⁵																	
339-2		ʈʂ ɤu ³³																	
341-2		f u ³³																	
342-2		m i n ⁵⁵																	
343-2		x o ¹³																	
344-2		j au ⁴¹																	
349-2		kʰ u ²⁴																	
353-2		tɕʰ a n ⁵⁵																	
360-2		x ɤu ¹³																	
2-3			i k ²¹																
4-3			tsʰ i e ²¹																
5-3			ts a ŋ ³⁵																
6-3			s uaː m ³³																
7-3			s w a ³⁵																
8-3			h j ³⁵																
9-3			p u k ²¹																
17-3			ts e ŋ ³³																
31-3			k j u ⁵³																
32-3			j a ⁵³																
33-3			z j ³⁵																
38-3			l i ¹¹																
40-3			u ŋ ⁵⁵																
42-3			ou ⁵³																
43-3			ts eː ⁵³ ⁵³																
46-3			m w ŋ ⁵⁵																
52-3			l ieː ³⁵ ¹¹																
53-3			z i ŋ ⁵⁵																
56-3			k ɯ ŋ ³³																
59-3			tʰ a ³³																
60-3			ts a ŋ ³⁵																
64-3			l i ¹¹ ³⁵																
68-3			k oiː ŋ ¹¹																
85-3			w i ³⁵																
86-3			t ai ³³																
87-3			ts j ³⁵																
93-3			n i ⁵³																
98-3			l ai ⁵⁵																
109-3			s i ŋ ²¹³																
115-3			t a ⁵³																
118-3			ts j e ²¹³																
124-3			k ieː ⁵³																
127-3			ts o ²¹³																
133-3			tʰ au ³³																
144-3			s w a																
161-3			h e ŋ ³³																
166-3			k w ³³ ŋ ³³																
170-3			z ⁵⁵																
171-3			tʰ ou ²¹³																
173-3			z i ʔ ⁴																
174-3			n o i																
175-3			ts j ŋ ⁵⁵																
176-3			l ieː ³⁵ ŋ ⁵³																
177-3			p a ʔ ²¹																
179-3			l o k ⁴ ⁴																
181-3			p eː ŋ ³³																
182-3			kʰ i ⁵⁵																
189-3			k w ³³ ŋ																
191-3			t a ŋ ³³																
193-3			l i ŋ ⁵³																
198-3			t e ²¹³ ²¹³																
199-3			h e ŋ ³³																
200-3			tsʰ u k ²¹																
202-3			t au ³³																
205-3			h u ŋ ³³																
206-3			tsʰ j e k ²¹																
209-3			h w e																
211-3			tsʰ o ³³																
215-3			l i ³⁵																
216-3			k w a ʔ ²¹																
217-3			t au ²¹³																
219-3			s w a ʔ ²¹																
220-3			tsʰ i ²¹³																
225-3			tsʰ j ŋ ⁵⁵																
230-3			ts iː e ŋ ⁵³																
234-3			pʰ j e ²¹																
238-3			l i ʔ ⁴																
242-3			ts j ¹¹																
253-3			kʰ ɯ ŋ ⁵⁵																
256-3			ts o k ⁴																
261-3			h w ²¹³ ²¹³																
262-3			p e ʔ ²¹																
263-3			tsʰ i ⁵⁵																
264-3			ts ieː ³⁵ ŋ																
271-3			s i k ⁴																
272-3			tsʰ j e ŋ ³³																
274-3			ou ⁵³																
275-3			p uaː ŋ ²¹³																
279-3			l a m ⁵⁵																
287-3			l a ŋ ŋ																
291-3			k au ¹¹																
295-3			kʰ u ²¹³																
300-3			j u ³⁵																
303-3			tsʰ u ⁵³																
306-3			kʰ au ⁵³																
307-3			k ou ⁵³																
308-3			k u ²¹³																
312-3			k j əu ²¹³																
313-3			kʰ w ⁵³																
314-3			tʰ ai ⁵⁵																
323-3			b i ŋ ⁵⁵																
325-3			tʰ ou ²¹³																
330-3			h u ⁵³																
334-3			h i k ²¹																
335-3			tsʰ w i ³³																
338-3			k au ²¹³																
339-3			ts j u ³³																
341-3			h ou ³³																
342-3			b eː ŋ ³⁵																
343-3			h w ⁵⁵ ⁵⁵																
344-3			j a ⁵³																
349-3			kʰ o k ²¹																
353-3			tsʰ a ŋ ²¹³																
360-3			k au ⁵⁵																
2-4				i ³¹															
4-4				tɕʰ i ³¹															
5-4				ts a ŋ ¹³															
6-4				s a n ⁴⁴															
7-4				s a ŋ ¹³															
8-4				x j a ¹³															
9-4				p u ³¹															
17-4				ts o ŋ ⁴⁴															
31-4				tɕ j əu ⁵³															
32-4				j e ⁵³															
33-4				z u ⁵³															
38-4				z ¹³															
40-4				z w ³¹															
42-4				v ⁵³															
43-4				tɕ i n ⁵³															
46-4				w a ŋ ³¹															
52-4				n j a ŋ ¹³															
53-4				z ə n ³¹															
56-4				tɕ i n ⁴⁴															
59-4				tʰ a ⁴⁴															
60-4				ts a ŋ ¹³															
64-4				n i n ¹³															
68-4				tɕ j a n ¹³															
85-4				w ei ¹³															
86-4				t i ⁴⁴															
87-4				ts u ¹³															
93-4				ɲ i ⁵³															
98-4				n ai ³¹															
109-4				ɕ i n ¹³															
115-4				t au ⁵³															
118-4				tɕ j e ¹³															
124-4				tɕ j a ⁵³															
127-4				ts o ¹³															
133-4				tʰ əu ⁴⁴															
144-4				s a ⁵³															
161-4				ɕ ɥ o ŋ ⁴⁴															
166-4				k w a ŋ ⁴⁴															
170-4				z ³¹															
171-4				tʰ u ¹³															
173-4				z ɿ ³¹															
174-4				n ei ¹³															
175-4				tɕʰ ɥ a n ³¹															
176-4				n j a ŋ ⁵³															
177-4				p a ³¹															
179-4				n u əu															
181-4				p i n ⁴⁴															
182-4				tɕʰ i ³¹															
189-4				k w a n ⁴⁴															
191-4				t o ŋ ⁴⁴															
193-4				n ə n ⁵³															
198-4				t ə n ¹³															
199-4				ɕ ɥ o ŋ ⁴⁴															
200-4				tsʰ u ³¹															
202-4				t au ⁴⁴															
205-4				f ə n ⁴⁴															
206-4				tɕʰ j e ³¹															
209-4				x w a ¹³															
211-4				tsʰ u ⁴⁴															
215-4				n i ¹³															
216-4				k w a ³¹															
217-4				t au ¹³															
219-4				s w a ³¹															
220-4				tsʰ ɿ ¹³															
225-4				tɕʰ j a n ³¹															
230-4				tɕ j a n ⁵³															
234-4				pʰ i ³¹															
238-4				n i ³¹															
242-4				ts u ¹³															
253-4				tɕʰ i n ³¹															
256-4				s u ³¹															
261-4				x w a ¹³															
262-4				p e ³¹															
263-4				tsʰ ɿ ³¹															
264-4				tɕ j a ŋ ¹³															
271-4				s ɿ ³¹															
272-4				tɕʰ j a n ⁴⁴															
274-4				v ⁵³															
275-4				p a n ¹³ ¹³															
279-4				n a n ³¹															
287-4				n w n n															
291-4				x əu ¹³															
295-4				tɕʰ y ¹³															
300-4				j əu ⁵³															
303-4				tɕʰ y ⁵³															
306-4				kʰ əu ⁵³															
307-4				k u ⁵³															
308-4				tɕ y ¹³															
312-4				tɕ j au ¹³															
313-4				kʰ o ⁵³															
314-4				tʰ ai ³¹															
323-4				m i n ³¹															
325-4				tʰ u ⁵³															
330-4				f əu ⁵³															
334-4				ɕ i ³¹															
335-4				tsʰ w ei ⁴⁴															
338-4				k au ¹³															
339-4				ts əu ⁴⁴															
341-4				f u ⁴⁴															
342-4				m i n ¹³															
343-4				x o ³¹															
344-4				j au ⁵³															
349-4				kʰ u ³¹															
353-4				tsʰ a ŋ ¹³															
360-4				x əu ³¹															
2-5					ei ʔ ²³														
4-5					tsʰ i ʔ ²³														
5-5					t w ŋ ²⁴²														
6-5					s a ŋ ⁴⁴														
7-5					s w ŋ ²⁴²														
8-5					x a ²⁴² ²⁴²														
9-5					p au ʔ ²³														
17-5					ts øy ŋ ⁴⁴														
31-5					k j eu ³¹														
32-5					j a ³¹														
33-5					l y ³¹														
38-5					l ²⁴² ²⁴²														
40-5					u ŋ ⁵²														
42-5					u ³¹														
43-5					ts i ŋ ³¹														
46-5					w ɔ ŋ ⁵²														
52-5					l j ɔ ŋ ²⁴²														
53-5					l i ŋ ⁵²														
56-5					k y ŋ ⁴⁴														
59-5					tʰ a ⁴⁴														
60-5					t w ŋ ²⁴²														
64-5					l i ŋ ²⁴²														
68-5					k j e ŋ ²⁴²														
85-5					w ei ²⁴²														
86-5					t ɛ ⁴⁴														
87-5					ts øy ²⁴²														
93-5					n ɛ ³¹														
98-5					l ai ⁵²														
109-5					s i ŋ ²¹³														
115-5					t ɔ ³¹														
118-5					ts j a ²¹³														
124-5					k a a ³¹														
127-5					ts ɔ ²¹³														
133-5					tʰ j eu														
144-5					s a ³¹														
161-5					x y ŋ ⁴⁴ ⁴⁴														
166-5					k w ɔ ŋ ⁴⁴														
170-5					l ⁵² ⁵²														
171-5					tʰ u ²¹³														
173-5					l i ʔ ⁴														
174-5					n w ei ²⁴²														
175-5					tsʰ j ŋ ŋ ⁵²														
176-5					l ɥ ɔ ŋ ³¹														
177-5					p a ʔ ²³														
179-5					l ou ʔ ⁴														
181-5					p i ŋ ⁴⁴														
182-5					k i ⁵²														
189-5					k w a ŋ ⁴⁴														
191-5					t u ŋ ⁴⁴														
193-5					l i ŋ ³¹														
198-5					t ei ŋ ²¹³														
199-5					x y ŋ ⁴⁴ ⁴⁴														
200-5					tsʰ au ʔ ²³														
202-5					t ɔ ⁴⁴														
205-5					x u ŋ ⁴⁴														
206-5					tsʰ j e ʔ ²³														
209-5					w a ʔ ⁴														
211-5					tsʰ u ⁴⁴														
215-5					l i ²⁴²														
216-5					k w a ʔ ²³														
217-5					t au ²¹³														
219-5					s w a ʔ ²³														
220-5					tsʰ au ²¹³														
225-5					tsʰ j e ŋ ⁵²														
230-5					ts j e ŋ ³¹														
234-5					pʰ ei ʔ ²³														
238-5					l i ʔ ⁴														
242-5					ts u ²⁴²														
253-5					k y ŋ ⁵²														
256-5					s j ʔ ⁴														
261-5					x w a ²¹³														
262-5					p ei ʔ ²³														
263-5					s j e														
264-5					ts ɥ ɔ ŋ ²⁴²														
271-5					s ei ʔ ⁴														
272-5					tsʰ j e ŋ ⁴⁴														
274-5					u ³¹														
275-5					p a ŋ ²¹³														
279-5					n a ŋ ⁵²														
287-5					l ou ŋ ŋ ³¹														
291-5					x eu ²⁴²														
295-5					kʰ j ²¹³														
300-5					j eu ³¹														
303-5					tsʰ y ³¹														
306-5					kʰ au ³¹														
307-5					k u ³¹														
308-5					k øy ²¹³														
312-5					k j eu ²¹³														
313-5					kʰ ɔ ³¹														
314-5					tʰ ai ⁵²														
323-5					m i ŋ ⁵²														
325-5					tʰ u ³¹														
330-5					x u ³¹														
334-5					x i ʔ ²³														
335-5					tsʰ w ei ⁴⁴														
338-5					k au ²¹³														
339-5					ts j eu ⁴⁴														
341-5					x u ⁴⁴														
342-5					m i ŋ ²⁴²														
343-5					ɔ ⁵² ⁵²														
344-5					ŋ ɔ ³¹														
349-5					kʰ u ʔ ²³														
353-5					tsʰ ou ŋ ŋ														
360-5					x eu ⁵²														
2-6						j a ³ ⁵													
4-6						tʃʰ ei p ³													
5-6						tʃ ɔ ŋ ²²													
6-6						ʃ aː n ⁵⁵													
7-6						ʃ ɔ ŋ ²²													
8-6						h a ²²													
9-6						p u k ⁵													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au au													
32-6						j ³⁵ ³⁵													
33-6						j y ²³													
38-6						l i ²²													
40-6						j a n ²¹													
42-6						ŋ ³⁵													
43-6						tʃ ɪ ŋ ³⁵													
46-6						m ɔ ŋ ²¹													
52-6						l œ ŋ ŋ ²²													
53-6						j a n ²¹													
56-6						k a n ⁵⁵													
59-6						tʰ ɔ ⁵⁵													
60-6						tʃ ɔ ŋ ²²													
64-6						l a ŋ ²²													
68-6						k i n ²²													
85-6						w ai ²² ²²													
86-6						t ai ⁵⁵													
87-6						tʃ y ²²													
93-6						n ai ²³													
98-6						l ɔi ²¹													
109-6						ʃ a n ³³													
115-6						t ou ³⁵													
118-6						tʃ ɛ ³³ ³³													
124-6						k a ³⁵													
127-6						tʃ ɔ ³³													
133-6						tʰ au ⁵⁵													
144-6						ʃ a ³⁵													
161-6						h u ŋ ⁵⁵ ⁵⁵													
166-6						k w ɔ ŋ													
170-6						j ²¹													
171-6						tʰ ou ³³													
173-6						j a t ²													
174-6						n œy ²²													
175-6						tʃʰ y n ²¹													
176-6						l œ ŋ ŋ ²³													
177-6						p aː t ³													
179-6						l u k ²													
181-6						p ɪ ŋ ⁵⁵													
182-6						kʰ ei ²¹													
189-6						k w n ⁵⁵													
191-6						t u ŋ ⁵⁵													
193-6						l a ŋ ³⁵													
198-6						t a ŋ ³³													
199-6						h u ŋ ⁵⁵ ⁵⁵													
200-6						tʃʰ y t ³													
202-6						t ou ⁵⁵													
205-6						f a n ⁵⁵													
206-6						tʃʰ i t ³													
209-6						w a t ²													
211-6						tʃʰ ɔ ⁵⁵													
215-6						l ei ²²													
216-6						k w aː t ³													
217-6						t ou ³³													
219-6						ʃ y t ³													
220-6						tʃʰ i ³³													
225-6						tʃʰ i n ²¹													
230-6						tʃ i n ³⁵													
234-6						pʰ a k ³													
238-6						l a p ²													
242-6						tʃ ou ²²													
253-6						kʰ a n ²¹													
256-6						ʃ ɔ k ²													
261-6						f a ³³													
262-6						p aː k ⁵													
263-6						ʃ i ²¹													
264-6						tʃ œ ŋ ŋ													
271-6						ʃ a ² ²													
272-6						tʃʰ i n ⁵⁵													
274-6						u ³⁵													
275-6						p u n ³³													
279-6						n aː m ²¹													
287-6						l y n ³⁵													
291-6						h au ²²													
295-6						kʰ œy ³³													
300-6						j au ²³													
303-6						tʃʰ œy ³⁵													
306-6						kʰ au ³⁵													
307-6						k u ³⁵													
308-6						k w ³³													
312-6						k j u ³³													
313-6						h ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m a ŋ ²¹													
325-6						tʰ ou ³⁵													
330-6						f au ³⁵													
334-6						h a p ³													
335-6						tʃʰ œy ⁵⁵													
338-6						k ou ³³													
339-6						tʃ au ⁵⁵													
341-6						f u ⁵⁵													
342-6						m a ŋ ²²													
343-6						h ɔ ²¹													
344-6						j ou ³⁵													
349-6						h u k ⁵													
353-6						tʃʰ œ ŋ ³³													
360-6						h au ²¹													
2-7							i ²¹³												
4-7							tɕʰ i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							x j a ³⁵												
9-7							p u ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							j e ⁴²												
33-7							n ou ⁴²												
38-7							n ³⁵												
40-7							y n ²¹³												
42-7							u ⁴²												
43-7							tɕ i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ³⁵												
53-7							n ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							tɕ y ³⁵												
93-7							n i ⁴²												
98-7							n ai ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							tɕ j e ³⁵												
124-7							tɕ j a ⁴²												
127-7							ts o ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s a ⁴²												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							n ²¹³												
171-7							tʰ ou ³⁵												
173-7							ɯ ²¹³ ²¹³												
174-7							n w ei ³⁵												
175-7							tsʰ w a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou ³⁵												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ⁴²												
198-7							t ə n ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							tsʰ y ²¹³												
202-7							t au ⁵⁵												
205-7							f ə n ⁵⁵												
206-7							tɕʰ j e ²¹³												
209-7							x w a ³⁵												
211-7							tsʰ ou ⁵⁵												
215-7							n i ³⁵												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s w a ²¹³												
220-7							tsʰ ɿ ³⁵												
225-7							tsʰ j a n ²¹³												
230-7							tɕ j a n ⁴²												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							tɕ ou ³⁵												
253-7							tɕʰ i n ²¹³												
256-7							s ou ²¹³												
261-7							x w a ³⁵												
262-7							p ɤ ²¹³												
263-7							tsʰ ɿ ²¹³												
264-7							tɕ j a ŋ ³⁵												
271-7							s ɿ ²¹³												
272-7							tɕʰ j a n ⁵⁵												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n n ⁴²												
291-7							x ou ³⁵												
295-7							tɕʰ y ³⁵												
300-7							j ou ⁴²												
303-7							tɕʰ y ⁴²												
306-7							kʰ ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ɛ ²¹³												
323-7							m i n ²¹³												
325-7							tʰ ou ⁴²												
330-7							f ou ⁴²												
334-7							ɕ i ²¹³												
335-7							tsʰ w ⁵⁵ ⁵⁵												
338-7							k au ³⁵												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							j au ⁴²												
349-7							kʰ u ²¹³												
353-7							tsʰ a ŋ ³⁵												
360-7							x ou ²¹³												
2-8								i ²¹³											
4-8								tɕʰ i ²¹³											
5-8								ʈʂ a ŋ ²¹											
6-8								ʂ aː ²¹³											
7-8								ʂ a ŋ ²¹											
8-8								ɕ j a ²¹											
9-8								p ei ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j e ⁵⁵											
33-8								ʐ u ⁵⁵											
38-8								ʐ ²¹											
40-8								yeː ⁴²											
42-8								u ⁵⁵											
43-8								tɕ i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹											
53-8								ʐ eː ⁴² ⁴²											
56-8								tɕ ieː ²¹³											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l i ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								ɲ i ⁵⁵											
98-8								l ɛ ⁴²											
109-8								ɕ ieː ²¹											
115-8								t ɔ ⁵⁵											
118-8								tɕ j e ²¹											
124-8								tɕ j a ⁵⁵											
127-8								ts w ²¹											
133-8								tʰ ou ²¹³											
144-8								ʂ a ⁵⁵											
161-8								ɕ y ŋ ²¹³											
166-8								k w a ŋ ²¹³											
170-8								ʐ ⁴²											
171-8								tʰ u ²¹											
173-8								ʐ ʅ ²¹											
174-8								n w ei ²¹											
175-8								tɕʰ yaː ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l j ²¹ ²¹											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː aː											
191-8								t u ŋ ²¹³											
193-8								l i ŋ ⁵⁵											
198-8								t ə ŋ ²¹											
199-8								ɕ y ŋ ²¹³											
200-8								ʈʂʰ u ²¹³											
202-8								t ɔ ²¹³											
205-8								f eː ²¹³											
206-8								tɕʰ j e ²¹³											
209-8								x w a ²¹											
211-8								tsʰ u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ²¹											
219-8								ʂ w a ²¹³											
220-8								ʈʂʰ ʅ ²¹											
225-8								tɕʰ iaː ⁴²											
230-8								tɕ iaː ⁵⁵											
234-8								pʰ i ²¹³											
238-8								l i ²¹											
242-8								ʈʂ u ²¹											
253-8								tɕʰ ieː ⁴²											
256-8								ʂ u ⁴²											
261-8								x w a ²¹											
262-8								p ei ²¹³											
263-8								ʈʂʰ ʅ ⁴²											
264-8								tɕ j a ŋ ²¹											
271-8								ʂ ʅ ⁴²											
272-8								tɕʰ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p aː ²¹											
279-8								n aː ⁴²											
287-8								l aː ⁵⁵											
291-8								x ou ²¹											
295-8								tɕʰ y ²¹											
300-8								j ou ⁵⁵											
303-8								tɕʰ y ⁵⁵											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ y ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁵⁵											
330-8								f u ⁵⁵											
334-8								ɕ i ²¹³											
335-8								ʈʂʰ w ei ²¹³											
