COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2296				tʰ o g tʃʰ a m				t o k p a n
964			tʰ i m l u ŋ			tʰ i m l u ŋ		
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
2222					ʃ e kʰ e n		ʃ e kʰ e n	
872	pʰ u ŋ k a			pʰ u ŋ k a				
562	s a ŋ k a			s a ŋ k a				
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
2672	w a g a	b ă g a	b ă g a	w a g a	w a g a	w a g a	w a g a	
2268				s e m pʰ e k a				s e m pʰ e l a n
311		d a			d a	d a	d a	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
580	b l a s a							b l a s a
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
2422	j a k p o		j a k p o					
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1547	j a s			j a s				j a s
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
266	j i			j i				
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
1725	tʃʰ a p t e n	tʃ a p tʃ e	tʃ a p tʃ e	tʃʰ a p t e n		tʃ a p tʃ e	tʃ a p tʃ i	tʃ a p tʃ e
865						z a s	z a s	
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
590	n a			n a				n a
2491					pʰ a kʰ e n		pʰ aː kʰ e n	
856			k j a k p a				k j a k p a	
827	bʱ i		bʱ i	bʱ i	b i h̥	b i h̥	bʱ i	
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
1760	s a h̥	s a h̥	s a	s a				
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
635	a t a			a t a				
1807			tʃʰ i n l a			tʃʰ i n l a		
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
1654	l i	l i	l i	l i	l i	l i		l i
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
2323						kʰ o d̪ i l o		kʰ o l o
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
55	d̪ a i b a	d̪ a ʃ i b a k		d̪ a i b a		d̪ a ʃ i b a k	d a ʃ i	d̪ a ʃ i b a k
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
773	g a ɾ a ŋ tʃ i ŋ n a ŋ			g ă z a ŋ tʃ i ŋ n a	g a ɾ a ŋ tʃ i ŋ n a ŋ		g a ɾ a ŋ tʃ i ŋ n a ŋ	
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
1627	d̪ u l u l a			d o l u				
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
2350					tʃ o kʰ ə n			tʃʰ o l a n
1577			ɾ i				ɾ i	
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
1379	s i	s i	s i	s i	s i	s i		s i
1602	tʃ a			tʃ a				tʃ a
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
2379			tʰ i ŋ kʰ u		tʰ i ŋ kʰ ə n	tʰ i ŋ kʰ u	tʰ i ŋ kʰ ə n	tʰ i ŋ m a n
728	tʰ a ŋ p u							tʰ a ŋ p u
1118		tʃʰ u i						tʰ u l i
2173		b i n tʃ u		b i n tʃʰ a m				
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
67				n a n	n a n			
2555				g a tʃ a	k a tʃ u		k a tʃ u	
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
202					t o ŋ t e			t o ŋ t e
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
454			kʰ u r l a	k u r b a n		kʰ u r l a		
1235	n a m n i ŋ	n a m n i ŋ	n a m n i ŋ		n a m n i ŋ	n a m n e ŋ	n a m n i ŋ	n a m n i ŋ
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2624	d̪ u n ts i				d u n tʃ i			
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
1672	l e m a			l e m a				
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
117					kʰ a r i		kʰ a r i	
971	tʃ i t p u	tʃʰ i p u	tʃʰ i p u	tʃ i t p u	tʃ i t p u	tʃ i t p u		tʃʰ i p u
2638		p e t̪ a r				b e t̪ a r		
1161	a m	a m	a m		a m	a m	a m	a m
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
1244	t r o ŋ tʃ u m	k u ɾ o ŋ tʃ u ŋ b u	k u ɾ o ŋ tʃ u ŋ b u	t r o ŋ tʃ u m	k r o ŋ tʃ u ŋ		k r o ŋ tʃ u ŋ	
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
445	n a ɾ i k o l							n a ɾ i k o l
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
1594		pʰ e i tʰ u ŋ			pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ	pʰ e i tʰ u ŋ	pʰ e tʰ u ŋ
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1264				z o ɾ				z o ɾ
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
1575	ɾ i j a m a			ɾ i j a m a				
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
1805	h a s o k l a							kʰ a s o
1773						h a ŋ a n u		h a ŋ g i n u
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
2158					p i r kʰ ə n		p i r kʰ ə n	
1629					ŋ o n b u		ŋ o n b u	
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
2277			ŋ j e w o			ŋ j e w o		
483	w a	w a	w a		w a	w a	w a	w a
2055					u kʰ e n		u kʰ e n	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
2681	b a l a ŋ b u	b a l u ŋ b o	b a l u ŋ b o		b a l a ŋ b u	b a l u ŋ b o	b a l a ŋ b u	b a l a ŋ b u
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
1941	u t u	u tʰ u	u tʰ u	u tʰ u				
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
1014			g e s t̪ u j a			g e s t̪ u r		
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
2149					n u p kʰ ə n		n u p kʰ ə n	
2416						z i k a n		z i g p a n
1486	p a s a g o ŋ			p a s a g o m				
863	s e		s e	s e				
2203					a kʰ ə n		n a kʰ ə n	
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
1770		tʃ j a ŋ			o tʃ a n			
153	l i ʃ i ŋ			l i ʃ i ŋ				
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
1280	i ŋ s a ŋ	dʒ i ŋ z a ŋ	dʒ i ŋ z a ŋ		s i n tʃ a ŋ	dʒ i ŋ z a ŋ	z i ŋ tʃ a n	dʒ i n s a n
89	k a ŋ p o	g a ŋ p u	g a ŋ p u	g a ŋ p u	g a ŋ p u	k a ŋ p u	g a ŋ p u	
134	dʒ a p							dʒ a p
1680	kʰ a n d i	kʰ a n d a		kʰ a n t i	kʰ a n d a	kʰ a n d a	kʰ a n tʰ u r	kʰ a n d a
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
2492		ʃ e ʃ u				ʃ e ʃ u		
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
2083			z a m b o		z a m b o			
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
1133		j u		j u	j u	j u	j u	
2784			z i	z i		z i		z i
2358			ʔ i w o			ʔ i w o		
2404	pʰ a l o		pʰ a w o					pʰ a l o
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
2191		m a g ɾ a k a n				m a g ɾ a k a n	m a g r a kʰ e n	
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
2063		tʰ a kʰ u				tʰ a kʰ u		
1180	ʃ a	ʃ a	ʃ j a	ɕ a	ʃ a		ʃ a	ʃ a
310	a l e j a k			a l a k				a l j a k
2053		u n tʃ u		ŭ n tʃʰ a m				
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
2489		pʰ a k p o	pʰ a k p o					
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
181		n i z u m b a	n i z u m b a		m i z u ŋ b a	n u z u m b a	m i z u m b a	n i z u m b a
2201		n a ʃ u				n a ʃ u		
2407					pʰ a kʰ e n		pʰ a kʰ e n	
210	g o i	g o i	g o i	g o i	g o i			g o i
66			z a m i ŋ			z a m i n		z a m i n z i m b u
74				n a n	n a n			
582	p u r tʃ i			p u r tʃ i				
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
463	t o			t o				
637			a u	a u	a u	a w u	a u	a u
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
