COGID	1	10	2	3	4	5	6	7	8	9
1475-2		g w l								
2026-2		t w e								
3826-2		s o k a								
4003-2		i v v a								
4373-2		l i m i								
4384-2		i n o								
84-2		u o o								
116-2		v i k a								
419-2		l o g o								
587-2		o j ŋ o								
660-2		l e l a								
848-2		k a l a								
1122-2		v i n a								
1159-2		w a								
1350-2		l p a								
1374-2		n a a n e								
1906-2		i ŋ g i l a								
2419-2		s e k a								
2750-2		e e i i								
3441-2		s e á ŋ a								
3464-2		v o n a								
3639-2		t e t e m a								
3981-2		i m a n								
4192-2		v i m a								
4350-2		l e e l o o								
278-2		v a								
3971-2		k a m a								
55-2		n a m a								
43-2		s i m u								
93-2		k o n o								
459-2		l u m a								
2689-3			tʰ a m a							
893-3			a n a							
1285-3			n w a							
1303-3			ŋ o m a							
2197-3			s a l a							
2828-3			i i n a							
3572-3			s o n i							
1095-3			l i m a							
1755-3			n e							
1789-3			x a l a a ŋ a a							
3207-3			β u l a							
3519-3			tʰ u m a							
3686-3			i m b β							
4249-3			x u m i							
4451-3			β i s i							
448-3			tʰ u tʰ i							
630-3			β e o l e							
1216-3			k a β a							
1228-3			b w a							
1418-3			s i m a							
1475-3			k w a							
3397-3			β o l a							
4003-3			i β a							
4040-3			k e n i							
4373-3			l i m i							
4384-3			i tʰ o							
181-3			k o s k o							
419-3			l o k a							
587-3			o k k o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a							
1374-3			n a a n e							
1396-3			s o f u							
1666-3			tʰ a n o							
1767-3			x o x o							
1906-3			i ŋ k i l a							
2177-3			ŋ k a w i							
2286-3			l a							
2317-3			f u β a							
2750-3			e tʰ i							
3275-3			x a n a a							
3464-3			β o n a							
3639-3			tʰ e r e m a l							
3981-3			i m a							
4192-3			f i i m l a							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			tʰ a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			a a l w a							
508-3			p o f u							
528-3			β i l i							
2689-4				r a m a						
893-4				a n a						
1285-4				n b a						
3572-4				s ɔ n i						
1755-4				n a						
1789-4				k a l a a ŋ a						
3686-4				i m m b						
4451-4				b i s i						
1216-4				k a b a						
4003-4				i b s						
419-4				l ɔ k a						
1122-4				b i n a						
1430-4				i s ɔ						
1666-4				t a n o ɔ						
1767-4				k ɔ a ɔ						
55-4				n a m a						
94-4				b ɔ k ɔ						
2717-4				g a ŋ g a						
2689-5					t a m a					
893-5					a n n					
1285-5					n w a					
1303-5					ŋ o m a					
2197-5					β a l a					
2828-5					i i n					
3572-5					ʃ o n i					
1095-5					l i m					
3207-5					f u l a					
3519-5					t u m a					
3686-5					i i m β					
4249-5					k u m i					
448-5					n u d i					
630-5					β e e l e					
814-5					ŋ o e m e					
1228-5					β w a					
1418-5					ʃ i m a l					
2026-5					t w e					
2775-5					β u t t a					
3397-5					β o l					
3826-5					β o k					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					ʃ u g u l u					
116-5					f i k a					
587-5					o j g o o					
848-5					k a l					
1159-5					β a					
1350-5					l j a					
1396-5					f o f u					
1430-5					i ʃ o					
1767-5					a o k o					
2286-5					l a					
2317-5					f u f					
2419-5					ʃ e k a					
2750-5					e t i i					
3018-5					ʃ i l					
3275-5					k a n n					
3441-5					ʃ a ŋ ŋ					
3885-5					f u m o					
4192-5					β i i m p					
4260-5					ʃ w					
4350-5					l e e l o					
278-5					β a					
745-5					t a k o					
3971-5					k a m a					
55-5					d a m					
94-5					β o k o					
2717-5					g a ŋ g a					
4139-5					m i t a					
200-5					β i					
374-5					l a l w					
508-5					f o f u					
528-5					β i l i					
575-5					t a					
1303-6						k ɔ m a				
1755-6						n ɛ				
448-6						n u n i				
1475-6						k d				
3397-6						ɓ ɔ l				
2286-6						l				
278-6						ɓ				
2717-6						k a k k a				
2689-7							d a m a			
893-7							a n n			
1285-7							n w a			
1303-7							g o m a			
2197-7							v a r a			
2828-7							i n n a			
3572-7							s o n i			
1095-7							r i m a			
1755-7							n e			
1789-7							k a r a á ŋ ɣ			
3519-7							t u m a			
3686-7							i i m v a			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o t v t			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u t v a			
3826-7							z o k a			
4003-7							i v v			
4040-7							ɣ e n i			
84-7							u u o u			
116-7							v i k a			
181-7							ɣ o v ŋ k o			
419-7							a o g a			
587-7							o o ŋ k o			
660-7							r e r a			
848-7							k á r a			
1122-7							v i n a			
1159-7							v a			
1374-7							n á a n e			
1396-7							f o v u			
1430-7							i z o			
1906-7							i ŋ i i a a			
2177-7							ŋ g a			
2419-7							z e k a			
3018-7							z i r a			
3275-7							k a a n a			
3441-7							z e á g ɣ a			
3464-7							v o n a			
3639-7							v e t e m a a			
3885-7							v u m o			
4192-7							v i i m a			
745-7							t a k o			
3971-7							k a m a			
55-7							ɲ a m a			
2717-7							ŋ a ŋ g a			
4139-7							m i n a			
93-7							k o n o			
459-7							r u m a			
575-7							t a			
2689-8								t a m a		
1285-8								n w a		
1303-8								ŋ ô m á		
2197-8								t a r a		
2828-8								î î n a		
3572-8								d ô n i		
1755-8								n a		
1789-8								k á r a ŋ g a		
3207-8								p u r a		
3519-8								t u m a		
3686-8								i m m a		
4249-8								k u m i		
4451-8								v i d i		
814-8								ŋ ô m t e		
1228-8								b w a		
2026-8								t w e		
2775-8								v u m t a		
3826-8								ʝ ô k a		
4040-8								k e n i		
181-8								k ô v ŋ k ô		
660-8								r e r á		
848-8								k á r		
1083-8								r i r a		
1159-8								e a		
1350-8								r p a		
1396-8								t ô v u		
1666-8								t á n u ô		
2177-8								ŋ g a		
2317-8								v u v a		
4260-8								t w a		
745-8								t á k ô		
3971-8								k á m a		
94-8								v ô k ô		
2717-8								ŋ a ŋ g a a		
4139-8								m i n a		
43-8								d i i u		
575-8								t a		
871-8								t á m a		
2689-9									r a m a	
893-9									a n n	
1285-9									n w a	
1303-9									ŋ o m a	
2197-9									s á l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									g a l a a ŋ g	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o m b b	
1228-9									w a	
1418-9									s i m a	
1475-9									g w a	
2026-9									b w e	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									b i k a	
181-9									g o o g g o	
1083-9									l i l a	
1374-9									n a a n e	
1430-9									i s o	
1666-9									b a n ʊ o	
1767-9									k o k o	
1906-9									i ŋ g i l	
2177-9									ŋ g a d	
2419-9									s e k a	
2750-9									e s i	
3018-9									s i l a	
3441-9									s e ŋ g g	
3885-9									b u m o	
3981-9									i i a	
4260-9									s w a	
4350-9									l e e l o	
278-9									b a	
745-9									b á k o	
55-9									n n m a	
94-9									b o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									b a m a	
2689-10										r a m a
893-10										a n n
1285-10										n̩ w a
2197-10										t a l a
2828-10										d i n̩ a
1095-10										l i m a
1755-10										n̩ ɛ
3207-10										tɬ ʊ l a
3519-10										r ʊ m a
448-10										n̩ ʊ n̩ i
630-10										b ɛ ɛ l ɛ
1216-10										k a b a
1418-10										d i m a a
2775-10										b ʊ m b a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i n̩ ɔ
84-10										d ʊ k ʊ ʊ
1083-10										l i l a
1122-10										b i n̩ a
2286-10										l a
2317-10										tɬ ʊ b a
3018-10										d i l a
3275-10										qʰ á a n̩ a
3464-10										b ɔ n̩ a
3639-10										r ɛ r ɛ m a
3885-10										tɬ ʊ m ɔ
3981-10										i m a
94-10										b ɔ χ ɔ
4139-10										m i n̩ a
43-10										d i m ʊ
374-10										a a a a
459-10										l ʊ m a
508-10										f ɔ tɬ ʊ
871-10										r a m a
