COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
383-2		m o ʔ ²¹							
211-2		j a m ⁵¹							
873-2		x i ŋ ⁵¹							
371-2		l i ŋ ²¹							
877-2		s e ⁵⁵							
344-2		l a̱ m ⁵¹							
666-2		ŋ o ²¹							
595-2		tʰ a ŋ ⁵⁵							
660-2		v a p ²¹							
642-2		tʃʰ a ŋ ⁵⁵							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		t a̱ p ⁵⁵							
337-2		v o ⁵¹							
484-2		n a ŋ ⁵¹							
574-2		s u m ²¹							
718-2		ʃ a n ²¹							
811-2		kʰ j ²¹							
458-2		tʰ u ŋ ²¹							
884-2		t i ⁵⁵							
205-2		k u ʔ ²¹							
499-2		n e ⁵¹							
706-2		x o ⁵¹							
920-2		u ŋ ²¹							
36-2		p j a̱ ŋ ⁵¹							
665-3			ŋ a ⁵⁵						
495-3			n u ³⁵						
838-3			n a ʔ						
438-3			m j a ʔ ³¹						
334-3			l a ʔ ³¹						
360-3			l i ³¹						
394-3			m j ³¹						
221-3			j a ʔ ⁵⁵						
202-3			k u ³¹						
935-3			v ³¹						
93-3			t a ³⁵						
7-3			p ɛ̃ n ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j m ⁵⁵						
464-3			m u ³¹						
119-3			m a ŋ ⁵⁵						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t au ³¹						
693-3			ŋ u ⁵⁵						
477-3			n a ʔ ⁵⁵						
891-3			t a̱ ŋ ³⁵						
528-3			ɣ a ⁵⁵						
797-3			k j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			t ɔ̱ t ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			s a ʔ ⁵⁵						
833-3			n a̱ ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ ui ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m ɛ̃ ⁵⁵ ³⁵						
61-3			t ɛ̃ ⁵⁵						
536-3			s a̱ ʔ ⁵⁵						
779-3			v a ⁵⁵						
589-3			t ɔ̃ ŋ						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j ³¹ ³¹						
785-3			kʰ a ³⁵						
331-3			l a ³⁵						
206-3			j a ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l a ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a ʔ ³¹						
194-3			j a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p a m ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ a k ⁵⁵						
29-3			p a k ³¹						
316-3			t a ʔ ⁵⁵						
312-3			kʰ a ³⁵						
436-3			m j a ³¹						
927-3			ŋ ɛ̃ ⁵⁵ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³⁵						
595-3			t ɔ̃ ³⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³⁵						
880-3			t ɛ ʔ ³¹						
337-3			v a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			s au m ³¹						
718-3			ʃ ɛ̃ n ³¹						
811-3			kʰ a̱u ³¹						
458-3			t au ŋ ³⁵						
884-3			t a̱ ³⁵						
205-3			k au ʔ ³¹						
499-3			n ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			u ŋ ³⁵						
36-3			p j ɔ̃ ⁵⁵						
665-4				ŋ ɔː ³¹					
495-4				n aːu ⁵³					
838-4				n ɔː k ³¹					
438-4				m j ɔː ʔ					
334-4				l ɔː ʔ ³¹					
360-4				l e̱i ⁵⁵					
394-4				m j ³¹					
221-4				j əː p ³¹					
202-4				k j ³³					
935-4				n ⁵⁵					
93-4				pʰ ɔ ⁵⁵					
7-4				p a n ⁵⁵					
664-4				w a ŋ ³³					
246-4				k ɔː ʔ ⁵⁵					
547-4				s ə̱ k ⁵⁵					
555-4				j n ³¹ ³³					
464-4				m j ³³					
119-4				m j ŋ ³¹					
835-4				n a̱ː p ⁵⁵					
79-4				t uː ⁵⁵					
693-4				ŋ j ³³					
477-4				n a ʔ ³¹					
891-4				t ə̱ ŋ ⁵⁵					
528-4				j uː ³¹					
797-4				k j uː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j aː p ³¹					
896-4				ts w a̱ ⁵⁵					
452-4				m j uː k ³¹					
580-4				s ə̱ k ⁵⁵					
833-4				n ɔ̱ː ³¹					
390-4				m a ŋ ⁵⁵					
696-4				ŋ ŋ ³¹					
86-4				t uː ŋ ³¹					
384-4				m a n ⁵⁵					
61-4				t uː ŋ ³³					
536-4				s ɔː ʔ ⁵⁵					
731-4				x ei ⁵⁵					
779-4				ŋ ³¹ ³¹					
589-4				tʰ uː ŋ ³¹					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				w uː m ³³					
456-4				m j a ŋ ⁵⁵					
183-4				k j ⁵⁵ ⁵⁵					
785-4				kʰ ɔː ⁵⁵					
714-4				w ³¹					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³¹					
930-4				ŋ a̱ p ⁵⁵					
353-4				l ə̱ ³¹					
161-4				k a ŋ ³¹					
814-4				kʰ ui ⁵⁵					
179-4				k j ɔː k ³¹					
194-4				j ɔː ʔ ³¹					
727-4				ʃ aː ŋ ³³					
260-4				kʰ j a p ⁵⁵					
144-4				k uː m ³³					
53-4				p uː m ³³					
59-4				t ɔ ʔ ³¹					
506-4				pʰ ə k ⁵⁵					
29-4				p ə k ³¹					
316-4				tʰ ɔ̱ː ʔ ⁵⁵					
389-4				m j aː ŋ ³¹					
118-4				m ɔː ⁵³					
312-4				kʰ o ⁵⁵					
490-4				n əː e̱ːi ⁵³					
436-4				m j ɔː ⁵⁵					
927-4				ŋ a̱ː n ³¹					
383-4				m ɔː ʔ ³¹					
211-4				j uː m ³³					
873-4				ʃ ə ŋ ³³					
371-4				l ə ŋ ⁵⁵					
877-4				s ɛː ⁵³					
344-4				l uː m ³³					
666-4				ŋ ɔː ⁵⁵					
595-4				tʰ a ŋ ⁵⁵					
660-4				w uː p ³¹					
642-4				tʃʰ a ŋ ⁵⁵					
257-4				kʰ j uː m ³³					
167-4				k j ɔː ⁵⁵					
880-4				t a̱ː p ⁵⁵					
337-4				w ɔː ³¹					
484-4				n a ŋ ³³					
574-4				s uː m ³³					
718-4				ʃ a̱ː n ⁵⁵					
811-4				kʰ j ³³					
458-4				t u ŋ ⁵⁵					
884-4				t ə̱ː ⁵⁵					
499-4				n ɛː ³¹					
706-4				ʃ ɔː ³¹					
920-4				u ŋ ⁵⁵					
36-4				p j a ŋ ³³					
665-5					ŋ ɔ ³¹				
495-5					n u k				
838-5					n ɔ ʔ ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l a̱ k				
394-5					m j ³⁵				
221-5					j ɛ ʔ ⁵⁵				
202-5					k u k				
935-5					v ³⁵				
93-5					ts ɔ ³⁵ ⁵⁵				
7-5					p ə ŋ ³⁵				
664-5					v ɔ̃ ³¹ ³¹				
246-5					k ɔ ʔ ³¹				
547-5					s a k ⁵⁵				
555-5					j ɔ̱ ³¹ ³¹				
464-5					m u k				
119-5					m a ŋ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t ɔ ³⁵				
693-5					ŋ u k				
477-5					n ɔ ʔ ⁵⁵				
891-5					t a ŋ ⁵⁵				
528-5					ɣ ɔ ³¹				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					tʃʰ a̱ t ⁵⁵				
452-5					m j au k ³¹				
580-5					s ɔ̱ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ai ³¹				
86-5					t au ŋ ³¹				
384-5					m ə ŋ ⁵⁵				
61-5					t ɔ̃ ³¹				
536-5					s ɔ ʔ ⁵⁵				
731-5					ʃ i ³⁵				
779-5					v ɔ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v ɛ̃ ³¹ ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					v k ³¹				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ɛ ʔ ⁵⁵				
353-5					l a̱ k				
161-5					k ɔ̃ ³¹				
814-5					kʰ ui ³⁵				
194-5					j ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ³¹				
53-5					p a m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ⁵⁵				
29-5					p a k ³¹				
316-5					tʰ ɔ̱ ʔ ⁵⁵				
389-5					m j ɔ̃ ³¹				
118-5					m ɔ ⁵⁵				
312-5					kʰ ɔ ³⁵				
490-5					n a̱ k ⁵⁵				
436-5					m j ɔ ³⁵				
927-5					ŋ ə ŋ				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					tʰ ɔ̃ ⁵⁵				
660-5					v ʔ ʔ ³¹				
642-5					tʃʰ ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɛ ʔ ⁵⁵				
337-5					v ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ə ŋ ³⁵				
458-5					t au ŋ ³⁵				
884-5					t a̱ k				
205-5					k au k ³¹				
499-5					n ɛ ³¹				
706-5					ʃ ɔ ³¹				
920-5					v ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						ŋ a			
495-6						n ui̯ ʔ			
838-6						n a k			
438-6						m j a k			
334-6						l a k			
360-6						lʰ i j			
394-6						m i ⁵			
221-6						j u p			
202-6						k ui̯ ⁵			
935-6						w ⁵ ⁵			
93-6						c a ⁵			
7-6						p a t ⁵			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s a k			
555-6						j u m			
464-6						m ui̯ ⁵			
119-6						c a ɲ			
835-6						nʰ a p			
79-6						t ʊ ⁵			
693-6						ɲ ui̯			
477-6						n a ⁵			
891-6						tʰ a ɲ ʔ			
528-6						r ʊ			
797-6						kʰ j ɔ k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						s a k			
833-6						nʰ a			
390-6						m a ŋ ⁵			
696-6						ŋ ai			
86-6						t u ŋ			
731-6						s i ⁵			
680-6						ŋ a k			
658-6						w a m			
183-6						k r j ⁵			
714-6						w ai			
206-6						j a			
353-6						lʰ i			
814-6						kʰ u j			
179-6						k r a k			
29-6						p a k			
389-6						m r a ŋ			
118-6						m a ʔ			
490-6						n i j			
436-6						m j a ⁵			
383-6						m a k			
873-6						rʰ a ɲ			
371-6						l a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						w a			
484-6						n a ŋ			
574-6						s u m ⁵			
811-6						kʰ ui̯ ⁵			
205-6						k ɔ k			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							ˀn a k ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							ˀl i ²		
394-7							m j ² ²		
221-7							j u p ⁴		
202-7							g u ²		
935-7							w ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							s i k ⁴		
555-7							ˀj u m ¹		
464-7							m u ²		
119-7							m i ŋ ¹		
835-7							ˀn a p ⁴		
79-7							d a ²		
693-7							ŋ u ¹		
477-7							n a k ⁴		
891-7							ˀt i ŋ ³		
528-7							r o ¹		
797-7							ˀk j u k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							ˀts u t ⁴		
452-7							m j u k ⁴		
580-7							s a k ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							ŋ ui ¹		
86-7							d u ŋ ¹		
384-7							m a n ³		
61-7							d a n ²		
536-7							s a k ⁴		
731-7							ʃ e ²		
779-7							w a ¹		
589-7							t a ŋ ¹		
680-7							ŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ²		
183-7							g j ² ²		
785-7							k a ²		
714-7							w ¹		
331-7							l a ²		
206-7							j a ¹		
930-7							ŋ a p ⁴		
353-7							ˀl i ¹		
161-7							g a ŋ ¹		
814-7							ˀk ui ²		
179-7							g r a k ⁴		
194-7							r a k ⁴		
727-7							ʃ a ŋ		
260-7							k j a p ⁴		
144-7							g a m ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							t a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a ³		
312-7							k a ²		
490-7							n i ³ ³		
436-7							m j a ²		
927-7							ŋ a n ¹		
383-7							m a k ⁴		
211-7							j a m ¹		
873-7							ˀr i ŋ ¹		
371-7							l i ŋ ²		
877-7							s ɛ ³		
344-7							ˀl a m ¹		
666-7							ŋ a ²		
595-7							t a ŋ		
660-7							w a t ⁴		
642-7							tʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							d a p ⁴		
337-7							w a ¹		
484-7							n a ŋ ¹		
574-7							s u m ²		
718-7							ʃ i n ²		
811-7							k u ²		
458-7							t u ŋ ²		
884-7							d i ³		
205-7							g u k ⁴		
499-7							n ɛ ¹		
706-7							s a ¹		
920-7							u ŋ ²		
36-7							b j a ŋ		
665-8								tɕ ɛ ²²	
495-8								n o ⁵³	
838-8								n ɑ ʔ ⁴	
438-8								m j ʔ ⁴	
334-8								l ɑ ʔ ⁴	
360-8								ɬ e ⁵⁵	
394-8								m i ⁵⁵	
221-8								j ʔ ʔ ⁴	
202-8								tɕ o ⁵⁵	
935-8								j ⁵⁵	
93-8								sʰ ĩ ⁵⁵	
7-8								p ɑ̃ ²²	
664-8								w ĩ ²²	
246-8								tɕ ɑ ʔ ʔ	
547-8								t θ ʔ ⁴	
555-8								p ɑ ²²	
464-8								m ũ ⁵⁵	
119-8								tɕʰ ũ ²²	
835-8								n̥ ɑ ʔ ⁴	
79-8								tʰ ĩ ⁵⁵	
693-8								h ɛ ²²	
477-8								n ɑ ⁵⁵	
891-8								tʰ ɔ ⁵³	
528-8								w ɛ ²²	
797-8								tɕ j ʔ ⁴ ⁴	
493-8								n ɛ ²² ⁴	
217-8								p ɑ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								m j ʔ ⁴	
580-8								t θ ʔ ⁴	
833-8								n̥ ɑ ⁵⁵	
390-8								m ɑ̃u ²²	
696-8								ŋ ɛ ²²	
86-8								t o ²²	
384-8								m ɑ̃ ²²	
61-8								sʰ ɑ ²²	
536-8								t θ ʔ ⁴	
731-8								s e ⁵⁵	
779-8								tɕ ⁵⁵	
589-8								d ɔ ²²	
680-8								ŋ ɛ ʔ ʔ	
658-8								n ɑ ²²	
456-8								m j ĩ ⁵⁵	
183-8								tɕ ɑ ⁵⁵	
785-8								kʰ ɑ ⁵⁵	
714-8								tɕ ²²	
331-8								l ɑ ⁵⁵	
206-8								j ɑ ⁵⁵	
930-8								h ɑ ʔ ⁴	
353-8								ɬ e ²²	
161-8								k ĩ ²²	
814-8								kʰ o ⁵⁵	
179-8								tɕ ɑ ɛ ʔ ⁴	
194-8								j ɛ ʔ ⁴	
727-8								t ĩ ²²	
260-8								tɕʰ o ɑ ʔ ⁴	
144-8								tɕ ɑ ²²	
53-8								p o m	
59-8								tʰ ɑ ʔ ⁴	
506-8								j ɔ ²²	
316-8								d ɔ ʔ ⁴	
389-8								m j ĩ ²²	
118-8								m ɑ ⁵³	
312-8								kʰ ɑ ⁵⁵	
490-8								n e ⁵³	
436-8								m j ⁵⁵ ⁵⁵	
927-8								h ɑ̃ ²²	
211-8								j ɑ ²²	
371-8								l e ²² ⁵⁵	
877-8								t ɑ ⁵³	
344-8								l ɑ ²²	
666-8								tɕ ɛ ⁵⁵	
595-8								d ɔ ⁵⁵	
660-8								j ʔ ⁴ ⁴	
642-8								sʰ ɑ̃u ⁵⁵	
257-8								tɕʰ o ɑ ²² ⁴	
167-8								tɕ ɑ ⁵⁵ ⁵⁵	
880-8								tʰ ɑ ʔ ⁴	
337-8								w ɑ	
574-8								t o m ⁵⁵	
718-8								t θ ²²	
811-8								tɕʰ o ⁵⁵	
458-8								d u ⁵⁵	
884-8								sʰ e ⁵³	
205-8								tɕ ʔ ⁴ ⁴	
499-8								n ɑ ⁴	
706-8								t ɑ	
920-8								θ ⁵⁵	
36-8								p j ɑ ²²	
665-9									ɲ ɔ ³¹
495-9									n au ³¹
838-9									n̥ ɔ ʔ ⁵⁵
438-9									m ɔ ʔ ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l ai ³¹
394-9									m i ³¹
221-9									ɲ̊ p ⁵⁵
202-9									k au ³¹
935-9									j ³¹
93-9									s ɔ ³¹
7-9									p a n ³¹
664-9									o a ŋ
246-9									k o ʔ ⁵⁵
547-9									ʂ ɯ ʔ ⁵⁵
555-9									ɲ̊ u ⁵⁵
464-9									m au ³¹
119-9									tʃʰ ɔ ŋ
835-9									n̥ a p ⁵⁵
79-9									tʰ ɔ ³¹
693-9									ɲ u ⁵⁵
477-9									n a ⁵⁵ ⁵⁵
891-9									tʰ ɔ ŋ ³⁵
528-9									ʐ o ⁵⁵
797-9									k ʐ u ʔ ⁵⁵
493-9									n ɯ ʔ ⁵⁵
217-9									ʐ a p ⁵⁵
896-9									ʈʂʰ u t ⁵⁵
452-9									m ʐ u ʔ ⁵⁵
580-9									s u ʔ ⁵⁵
833-9									n̥ ɔ ⁵⁵
390-9									m ɔ ŋ ³¹
696-9									ɲ ɛ ⁵⁵
86-9									t u ŋ
384-9									m a n ³⁵
61-9									tʰ a n
536-9									s a ʔ ⁵⁵
731-9									s i ³¹
779-9									o ŋ ⁵⁵
589-9									tʰ ɔ ŋ ⁵⁵
680-9									ɲ ɔ ʔ ⁵⁵
658-9									o m m
456-9									m ʐ a ŋ ³¹
183-9									k ʐ ³¹ ³¹
785-9									k ɔ ³¹
714-9									o ⁵⁵
331-9									l ɔ ³¹
206-9									ʐ ɔ ³¹
930-9									ɲ a p
353-9									l ai ⁵⁵
161-9									k ɔ ŋ ⁵⁵
814-9									k ui ³¹
179-9									k ʐ ʔ ⁵⁵
194-9									ʐ ɔ ʔ ⁵⁵
727-9									ʂ a ŋ
260-9									kʰ ʐ p p
144-9									k ɤ m ⁵⁵
53-9									p u m ⁵⁵
59-9									tʰ ɔ ʔ ⁵⁵
506-9									pʰ ɯ ʔ ⁵⁵
29-9									p ɔ ʔ ⁵⁵
316-9									tʰ ɔ ʔ ⁵⁵
389-9									m ʐ a ŋ ⁵⁵
118-9									m ɔ ³⁵
312-9									k ɔ ³¹
490-9									n i ³⁵
927-9									ɲ a n ⁵⁵
383-9									m ɔ ʔ ⁵⁵
211-9									ɲ̊ a m ⁵⁵
873-9									s ɔ ŋ
371-9									l ɔ ŋ ³¹
877-9									s o
344-9									l ɤ m ⁵⁵
666-9									ɲ ɔ ³¹
595-9									tʰ ɔ ŋ ³¹
660-9									o p t ⁵⁵
642-9									tʃʰ ɔ ŋ ³⁵
257-9									kʰ ʐ a m ⁵⁵
167-9									k ʐ ɔ ³¹
880-9									tʰ a p ⁵⁵
337-9									o ɔ ⁵⁵
484-9									n̥ ɔ ŋ ⁵⁵
574-9									s u m ³¹
718-9									ʂ a n ³¹
811-9									tʃʰ au ³¹
458-9									tʰ u ŋ ³¹
884-9									tʰ ai ³¹
205-9									k u ʔ ⁵⁵
499-9									n̥ ⁵⁵ ⁵⁵
706-9									ʂ ɔ ⁵⁵
920-9									o ŋ ³¹
36-9									p ʐ a ŋ
