COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
369	k i r i r u ɴ	k i r e r o	k i r u	k i r e r u	k i r e r u	tʃː i	j oː			k i r e r u
53			o t o k o	o t o k o	o t o k o		o t o k o	o t o k o		o t o k o
138	s i mʲ u r i		s iː ɴ	s i n u r u	s i n u	s ɨ n	s i n o r u	s i n u	s i n u ɴ	s i n u
406		n a g u r u						n a g u r u		n a ŋ u r u
123			k uː				k uː	k uː		
24		m i ɴ n a		m i ɴ n a	m i ɴ n a	mː n a	ɴː n a	m i ɴ n a	ɴ n a	m i ɴ n a
318		k a k a	o k aː h a ɴ	o k aː s a ɴ	o k aː tɕ a ɴ		k a k a			o k aː s a ɴ
85	z u b u					dz uː			z uː	
204		i pː i a	pː e	i pː a i	i pː a i		e pː eː	i pː a i		i pː a i
134	s i tɕ u r i		s i j i tɕ o	s i tː j uː	s i tː e r u	s ɨː	s i tɕː o r u	s i tː o r u	s i tsː oː ɴ	s i tː e r u
247			a s i k o	a k o	a k o		a s u k o	a k o		a s u k o
361	ʔ u b u s a r i	o m o kʲ a	o i m i	o m o t a i	o m o t a i	i v u	o m eː	o m o i	ʔ ɴ b u s a ɴ	o m o i
415	m u s u b u r i	m u s u b u		m u s u b u	m u s u b u		m o s u b u	m u s u b u	m u s u b u ɴ	m u s u b u
201	h i g u r u s a r i			h i j a i		p i ʃ i			h w iː s a ɴ	
262	h i r u h i ɴ m a	h i r u m a	h i j i	h i r u m a	h i r u m a		ɸ i r u	h i r u m a	h w i r u	h i r u m a
1	w a ɴ	w a r e				b a n			w a ɴ	
-260	θ ɨ ɴ		t e i ɴ		t e ɴ	t i n	t e ɴ	t e ɴ dʑ i k u	t i ɴ	
342	j u k i	j u k i	j ui	j u k i	j u k i	j u ts ɨ	e k i	j u k i	j u tɕ i	j u k i
153			s u w a iː tɕ o	s u w a r u	s u w a tː e r u		s u w a r u	s u w a r u		s u w a tː e r u
59	ʔʲ u		iː o	u o		i z o	e o	u o	ʔ i j u	
240		d o k o	d o k o	d o k o	d o k o		d o k o	d o k o		d o k o
443		s a g e r u		s a g e r u						
20			n a iː	n a n i	n a n i		n a n i	n a n i		n a n i
456	ts ɨ n a	ts u n a	ts u n a	t u n a		ts ɨ n a	ts u n a		ɕ i n a	ts u n a
96	m ɨː		m e	m e	m eː	m iː	m e	m e	m iː	m e
159				j a r u			j a r u	j a r u		
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
288			a ɕ	a s i	a s i		a s i			a s i
280	n a g a m u ɴ								n a g a m u ɴ	
307		m i	m iː	m i	m iː		m i	m i		m i
248	ʔ a m a								ʔ a m a	
296		k u tɕ i b i r u		k u t i b i r o	k u tɕ i b i r u		k u tɕ i b e r o	k u tɕ i b e r a		k u tɕ i b i r u
336	θ u dʑ i					t u dz ɨ			t u dʑ i	
58		s a k a n a			s a k a n a					s a k a n a
151	n ɨ h u θ u r i								n i ɴ t oː ɴ	
444	m u θ u r i				m o ts u	m u ts ɨ	m o ts u	m o ts u	m u ts u ɴ	m o ts u
265							m o j a	m o j a		
376	w a r u s a r i	w a r u kʲ a	w a r i		w a r ui		w a r iː	w a r ui	w a sː a ɴ	w a r ui
457					n a w a			n a w a		
183		h i	h i	h i	h iː		ɸ i	h i	h w iː	h i
196	j u r u	j o r u		j o r u	j o r u	j u ɭ	j o r u	j o r u	j u r u	j o r u
86			s iː b o							s i pː o
303	w a θ a	h a r u t a	z u z u w a t a	h a r a w a t a	h a r a w a t a		h a r a w a t a	h a r a w a t a		h a r a w a t a
278		h e b u m e	h e	h e b i	h e b i			h e b i		h e b i
381		z u b e r u a		s u b e s u b e s i tʲ uː						s u b e kː o i
182	x ɨ b u s i		k e i m ui	k e m u r i	k e m u r i	k i β u s ɨ	k e m o r i	k e m u r i	k i b u s i	k e m u
203			s a m i		s a b ui		s a b iː	s a m ui		s a m ui
167	θ e d a					t i d a			t iː d a	
344		k o d o m o	k o i d o ɴ	k o d o m o	k o d o m o		k o d o m o	k o d o m o		k o d o m o
396	h u r u s a r i	h u r u s i kʲ a	ɸ u r i	h u r ui	h u r ui		ɸ u r iː	h u r u s iː	h u r u s a ɴ	h u r ui
149	x u r i	k u r u	k u	k u r u	k u r u		k u r u	k u r u		k u r u
22		n a kː j a	n a k a	n a i	n a i		n eː	n a i	n eː ɴ	n a i
89		k iː	k e i	k e	k eː		k e	k e	k iː	k e
43			tɕ i ɴ k e		tɕ iː s a i			tɕ iː s a i		tɕ i tɕː a i
429	x a z a m u r i		k a i z u ɴ						k a dʒ a ɕ u ɴ	
370		k i t a n a kʲ a	k i sː a n e		k i t a n a i		k i t a n eː			k i t a n a i
39			h u t e	h u t o i			ɸ u t eː			
250		h o k u a	h o k a ɴ	h o k a n o	h o k a n o	p u k a n u	h o k a n o	h o k a n o ɴ		h o k a n o
192		a o kʲ a	a o	a o i	a o i	a u	a w eː	a o i		a o i
206						m t i			m iː	
215		j o kː j a	j o k a							
3			o iː				o r a	o r e		
15	ʔ a r ɨ		a iː	a r e	a r e		a r e	a r e	ʔ a r i	a r e
122				t a b e r u	t a b e r u					t a b e r u
72		n i k u	n i	n i k u	n i k u		n i k u	n i k u		n i k u
270			m i z u i u ɴ		m i z uː m i					m i z uː m i
255		tɕ iː t o					tɕ iː t o			
357	h i sː a r i					pˢ ɨ s ɨ			h w i sː a ɴ	
289		u d e		u d e		u d i	o d e	u d e		u d e
32				j o k e	j oː k e					
113	w a θ a					b a t a			w a t a	
106						p ɨ s a			h w i ɕ a	
118	s i ɴ d o	s i ɴ z oː	s i ɴ i z oː		s i ɴ z oː		s i ɴ z oː	s i ɴ z oː		s i ɴ z oː
222	ʔʲ a x j a					vː a d u			ʔ i tː aː	
104		a s i	a ɕ	a s i	a s i		a s i	a s i		a s i
191	ʔ oː s a r i								ʔ oː s a ɴ	
111		h a r a	h a r a	h a r a	h a r a		ɸ a r a	h a r a		
345	w a r a b ɨ					j a r a b i			w a r a b i	
178	m i tɕ a					m t a			ɴ ts a	
245		k o k o	k o k o	k o k o	k o k o		k o k o	k o k o		k o k o
155	i r u r i	i t e							i ts oː n	
107		h i dʑ a k a b u r a			h i z a			h i z a		h i z a
347	k i r u r i	k i r u	k i t	k i r u	k i r u	ts ɨː ts ɨː	k i r u	k i r u	tɕ i j u ɴ	k i r u
424	o θ a u r i	u t o u	ui t o	u t a u	u t a u		o t a o	u t a u	ʔ u t a j u ɴ	u t a u
359		m i dʑ i k a kʲ a	m i ɕ k e	m i z o i	m i dʑ i k a i		m e tɕ i k eː	m i dʑ i k a i		m i dʑ i k a i
418	n o u r i		n uː	n uː	n uː	n u z ɨ	n oː	n oː		n uː
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
362	k i r i r a ɴ	k i r e ɴ n u a	k i r e ɴ		k i r e h e ɴ		k i r e ɴ			k i r e n a i
217	x o r a tɕ a ɴ					k aː r a ts ɨ			k aː r a ts oː r u	
350	s e b a s a r i	s e b a kʲ a	s e m e	s e b a i	s e b a i		s e m eː	s e m a i	ʃ i b a s a ɴ	s e m a i
256			s u nː e		s u k e n a i			s u k u n a i		s u k u n a i
235	x j a s i		i k e ɴ						ts aː	
346	k u r a s a r i	k u r a kʲ a	k ui r e	k u r a i	k u r a i	fː a	k u r eː	k u r a i	k u r a s a ɴ	k u r a i
294	h a ɴ g e	h a n e	h a i n e		h a n e		h a n e		h a n i	h a n e
394	h i dʑ a r i	h i d a r i	h i d a i	h i d a r i	h i d a r i	p ɨ d a ɭ	ɸ u d a r i	h i d a r i	h w i z a i	h i d a r i
386						m a tː oː β u			m a tː oː b a	
244	x u m a					k o m a n			k u m a	
410	ʔ u θ u r i		u tː a k u						ʔ u ts u ɴ	
90		ts u b u r i							ɕ i b u r u	
451		h o k o r i		h o k o r i	h o k o r i	p u k i	h o k e	h o k o r i	h u k ui	h o k o r i
124	x a m u r i								k a n u ɴ	
230	ʔ a ɴ tɕ u		a iː	a n o h i t o	a n o h i t o		a r e	a n o h i t o	ʔ a n u tsː u	a n o h i t o
414	h u r u r i	h o r u	h o	h o r u	h o r u	p u ɭ	h o r u	h o r u	h u j u ɴ	h o r u
413	ts ɨ k i s a s u r i	ts u tɕː a s u	ts u iː s a	t u k i s a s u	ts u k i s a s u	ts ɨ f u	s a s u	ts u k i s a s u	ɕ i tɕ i k u dʑ i j u ɴ	ts u k i s a s u
119	k i m o	k i m o	k i m o	k i m o	k i m o	ts ɨ m u		k i m o	tɕ i m u	k i m o
160	k u r ɨ r u r i		k ui r u			f iː ɭ			k w iː j u ɴ	
78		a b u r a n i k u	a b u r a m i	a b u r a	a b u r a	a vː a	a b u r a	a b u r a n i k u		a b u r a m i
442	s e m e ts ɨ k ɨ r u r i	s i m e ts u k e r u	s i m e ts u k u	s i m e r u		ʃ i m i ɭ	s i m e r u	s i m e ts u k e r u	s i m i j u ɴ	s i m e ts u k e r u
13			o i d o ɴ				o r a r a	o r a tɕ i		
91				a t a m a	a t a m a		a t a m a	a t a m a		a t a m a
218		k u a tː e	k a e t a	k a w a i t a	k a w a i t a					k a w a i t a
339		ɕ o	s i o	s i j o	s i o		s i o	s i o		s i o
34	ɕ o g o ɕ a ɴ					u k aː ʃ a				
331	u θ u					b u t u		o tː o	u t u	
427							k a ŋ u	k a g u		k a ŋ u
199	ʔ a ts ɨ s a r i		a tɕ i	a t ui	a ts ui	a ts ɨ		a ts ui	ʔ a ɕ i s a ɴ	a ts ui
356		u s u kʲ a	ui s i	u s ui	u s ui		o s iː	u s ui		u s ui
88	h i g i					pˢ ɨ g i				
128			k a ɴ ts u		k a m i ts u k u		k a m u	k a m i ts u k u		k a m i ts u k u
448	ʔ u d u ɴ	u m u				mː		u ɴ d a	ʔ ɴ d oː r u	
80		t a m a g o	t a m a g o	t a m a g o	t a m a ŋ o		t a m a ŋ o	t a m a g o		t a m a ŋ o
-136				n e r u	n e r u		n e r u	n e b u r u		
261		s o r a		s o r a						s o r a
211				eː	eː		eː	eː		iː
400	h i pː a r u r i	h i pː a r u	h i pː a	h i pː a r u	h i pː a r u	p i k a u	ɕ a b a r u	h i pː a r u	h w i ts u ɴ	h i pː a r u
49	o n a g u	o ɴ n a g o	o n a g o	o n a g o	o n a ŋ o			o ɴ n a	w i n a g u	o ɴ n a
458	θ u s i	t o s i	t o ɕ	t o s i	t o s i	t u s ɨ	t o s i	t o s i	t u s i	t o s i
420	ʔ u θ ɨ r u r i	o t e r u	o ts u		o tɕ i r u	u t i ɭ	o tɕ i r u	o tɕ i r u	ʔ u t i j u ɴ	o kː o tɕ i r u
440	ʔ u θ u r u ɕ a		o t o r o sː e s ui				o s o r e r u		ʔ u t u r u s a	
-107			h iː z a				ɸ u z a			
117				k i m o					tɕ i m u	
73	s i s i					s ɨː s ɨ			s i s i	
401	ʔ u s u r i	o s u	o i s		o s u	u s ɨ	o s u	o s u	ʔ u ɕ u ɴ	o s u
224					a ɴ t a r a					a ɴ t a t a tɕ i
274	n eː θ a		n u r e i t a	n u r e t a	n u r e t a		n o r e t a	n u r e t a	ɴ d i t oː r u	n u r e t a
351	θ uː s a r i	t oː kʲ a	t o j e	t oː i	t o i	t uː	t o w eː	t oː k ui	t uː s a ɴ	t oː i
238				d oː	d oː		d o ŋ e	d o g a i n i		d oː
150		n e t e	n e i tɕ o	n e j uː	n e t e r u		n e tɕ oː r u	n e t o r u		n e t e r u
435	h u k u r i	h u k u	h u	h u k u	h u k u	fː u	ɸ u k u	h u k u	h u ts u ɴ	h u k u
142	θ u b u r i		t o i	t o b u	t o b u		t o b u		t u b u ɴ	t o b u
10	ʔʲ a					vː a			ʔʲ aː	
360	ʔ i kː j a s a r i								ʔ i ɴ ts a s a ɴ	
11	w a x j a	w a r e ɴ i s a				b a n t iː			w a tː aː	
70	θ a n ɨ	t a n e	t a n e	t a n e	t a n e	t a n i	t a n e	t a n e		t a n e
449					dʑ u k u s i t a					dʑ u k u s i t a
84		o b a		o	oː		o	o		
412	s e h e r u r i	s a k e r u	s a k u	ɕ a k e r u	s a k e r u	s a k i ɭ	s a k e r u	s a k e r u	s a k i j u ɴ	s a k e r u
450			u r e i t a	u r e t a			o r e t a			
164				o h i s a m a	o h i s a ɴ		o ɸ i s a ɴ			o h i s a m a
384	m a sː ɨ g u	m a sː u g u d u a	m a sː u g u	m a sː u g u	m a sː u ŋ u n a			m a sː u g u		m a sː u ŋ u n a
