COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
156-3			t a j tɕ r							
168-3			ts u k i							
169-3			h o s i							
170-3			m i i u							
173-3			i s							
180-3			k ui m o							
185-3			h w i							
186-3			m o e r							
187-3			m i tɕ i							
190-3			a k a							
193-3			k ɨ r o							
194-3			s i r o							
195-3			k ui r o							
216-3			m a r i							
221-3			n a							
239-3			i ts ui							
252-3			m i ts u							
253-3			j o ts u							
254-3			i ts ui ts ui							
266-3			k a i e							
267-3			n a g a r e							
268-3			u m i							
272-3			a m e							
276-3			a r a ui							
281-3			m ui s i							
304-3			ts u i a							
305-3			tɕ i							
308-3			h a n a							
309-3			k ui s a							
310-3			t o							
311-3			n i							
14-4				k o r e						
18-4				d a r e						
35-4				h i t o t u						
36-4				h u t a t u						
48-4				n a g a i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o j o g u						
156-4				t a tː e r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i z u						
173-4				i s i						
180-4				k u m o						
185-4				h a i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k a i						
193-4				k sː r o i						
194-4				s i r o i						
195-4				k u r o i						
216-4				m a r ui						
221-4				n a						
239-4				i t u						
252-4				m i k u						
253-4				j o ui u						
254-4				i t u t u						
266-4				k a d e						
267-4				n a g a r e r u						
268-4				u m i						
272-4				a m e a						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t i t i						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n eː					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t eː					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o j o ŋ u					
156-5					t a tː e r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k sː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a					
239-5					i ts u					
252-5					m i k u					
253-5					j o ui u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					tɕ i t i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
14-6						k u ɭ i				
18-6						d a i				
35-6						p i t u ts				
36-6						p u t a ts				
48-6						n a r a				
60-6						t u ɨ				
63-6						s ɨ ɭ a m i				
64-6						k i				
67-6						p aː				
68-6						n iː				
71-6						ts ɨ				
76-6						p u n i				
83-6						ts n u				
87-6						p a n i				
95-6						m ɨː m ɨ				
98-6						p a n a				
99-6						k u t ɨ				
-102-6						s i t a				
103-6						ts u m i				
110-6						t iː				
116-6						m u n i				
120-6						n u m				
132-6						ts ɨ ts				
139-6						k u ɭ u s u				
140-6						u j i r				
156-6						t a ɭ				
168-6						ts ɨ ts ɨː				
169-6						p u s ɨː				
170-6						m i d				
173-6						i s ɨ				
180-6						k m u				
185-6						p i i				
186-6						m u i				
187-6						m i t ɨ				
190-6						a k				
193-6						ts iː ɭ u				
194-6						s ɨː ɭ u				
195-6						k ɭ u				
216-6						m a ɭ ɨ				
221-6						n aː				
239-6						i ts ɨ				
252-6						m i f				
253-6						j u f				
254-6						i ts ɨ ts ɨ				
266-6						k a d i				
267-6						n a r a ɭ i ɭ				
268-6						w v ɨ				
272-6						a m i r				
276-6						a ɭ a a				
281-6						m u s ɨ				
304-6						ts vː a				
305-6						ts i				
308-6						p a n a				
309-6						k s a				
310-6						t u				
311-6						n ɨ				
14-7							k o r e			
18-7							d a r e			
35-7							h e t o u			
36-7							h u t a ts u			
48-7							n a ŋ a			
60-7							t o r i			
63-7							s i r a m i			
64-7							k e			
67-7							h a			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k u tɕ i			
-102-7							s i t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o e e ŋ u			
156-7							t a tɕː e u			
168-7							ts u k i			
169-7							h o s i			
170-7							m i z u			
173-7							e s i			
180-7							k u m o			
185-7							h a e			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a eː			
193-7							k iː r o			
194-7							s i r o			
195-7							k u r o			
216-7							m a r iː			
221-7							n a			
239-7							e ts u			
252-7							m e s u			
253-7							j o iː u			
254-7							e ts u ts u			
266-7							k a z e			
267-7							n a ŋ a r e r u			
268-7							e m i			
272-7							a m e ŋ			
276-7							a r a u			
281-7							m u s i			
304-7							ts u b a			
305-7							tɕ e			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a tː e r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m i z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k sː r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui iː		
221-8								n a		
239-8								i ts u		
252-8								m i ts u		
253-8								j o tː u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
14-9									k u r i	
18-9									i a r i	
35-9									h w t i ɕ u	
36-9									h u t aː ɕ u	
48-9									n a g a s	
60-9									t u j i	
63-9									s w j a m n	
64-9									k w	
67-9									h aː	
68-9									n iː ɴ	
71-9									tɕ i	
76-9									h u n i	
83-9									ɕ i n u	
87-9									h a n i	
95-9									m i m i	
98-9									h a n a	
99-9									k u tɕ i	
-102-9									s i t a	
103-9									ɕ i m i	
110-9									t iː	
116-9									m u n i	
120-9									n u m u ɴ	
132-9									tɕ i k u ɴ	
139-9									k u r u s i	
140-9									ʔ ʔʲ i g u ɴ	
156-9									t a tsː i j u	
168-9									ɕ u tɕ i	
169-9									h u s i	
170-9									m i dʒ i	
173-9									ʔ s i	
180-9									k u m u	
185-9									h eː w	
186-9									m ʔ i r u	
187-9									m i tɕ i	
190-9									a k eː s	
193-9									tɕ i j u ɴ	
194-9									s w r u s	
195-9									k u r u s	
216-9									m aː j ɕ s a	
221-9									n aː ɴ	
239-9									ʔ ɕ u	
252-9									m w tɕ i	
253-9									j ʔ tsː i	
254-9									ʔ ɕ u ɕ u	
266-9									k a dʒ i	
267-9									n a g a r i j u ɴ	
268-9									ʔ m i	
272-9									ʔ m i iː	
276-9									ʔ r a u	
281-9									m u s i	
304-9									ɕ i b a k	
305-9									tɕ i u i	
308-9									h a n a	
309-9									k u s a	
310-9									t u	
311-9									n i ɴ	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o j o ŋ u
156-10										t a tː e r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k sː r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i ts u
253-10										j o ui u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a
305-10										tɕ i ts i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
