COGID	1	10	2	3	4	5	6	7	8	9
3639-3			d e r e m a a							
3981-3			i m a							
4192-3			f i a m a							
4260-3			s w a							
4350-3			l e e l o							
278-3			β a							
745-3			tʰ a x o							
3971-3			x a m a							
93-3			x o n o							
200-3			β i							
374-3			a a s w a							
508-3			p o f u							
528-3			β i l i							
1137-3			s i x u							
1585-3			a a a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			f i k o							
2393-3			m a ɲ a							
2665-3			i ŋ k i							
2738-3			β e a l e							
3675-3			l w e u l e							
4137-3			m i l a							
4440-3			β i l i							
4574-3			p w a a a							
4688-3			a n a							
2798-3			n w a							
3067-3			n tʰ u							
3531-3			a a i x a							
3767-3			l o							
4632-3			x s n i							
401-3			tʰ a							
2689-4				ɲ a m a						
893-4				a n a						
1285-4				n a a						
3572-4				s ɔ n e						
1755-4				n m						
1789-4				k a l a a g a						
3686-4				i m b a						
4451-4				b e s i						
1216-4				g a b a						
4003-4				e b a						
419-4				l ɔ g						
1122-4				b i n a						
1430-4				e s ɔ						
1666-4				r a n n ɔ						
1767-4				k ɔ k ɔ						
55-4				n a m a						
94-4				b ɔ k ɔ						
2717-4				g a ŋ g a						
1339-4				t w i						
4632-4				k a s e						
2689-5					n a m					
893-5					n					
1285-5					n w a					
1303-5					g o m					
2197-5					ʃ a l					
2828-5					ʃ i n					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l					
3519-5					t u m					
3686-5					i i m a					
4249-5					k u m i					
448-5					n u n i					
630-5					β e e l e					
814-5					g o m β e					
1228-5					b w					
1418-5					s i m					
2026-5					t w e					
2775-5					β u m a					
3397-5					β o l					
3826-5					ʃ o k					
4040-5					a e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					s u a u					
116-5					f i k					
587-5					o o a o					
848-5					k á l					
1159-5					n a					
1350-5					l j					
1396-5					ʃ o f u					
1430-5					i s o					
1767-5					k o k o					
2286-5					l					
2317-5					β u β					
2419-5					s e k					
2750-5					e n ʃ i					
3018-5					d i l					
3275-5					k a a					
3441-5					s a a					
3885-5					t u m o					
4192-5					β i m m i					
4260-5					ʃ w					
4350-5					l e e l o					
278-5					β a					
745-5					t á k o					
3971-5					k a m a					
55-5					n a m					
94-5					β o k o					
2717-5					a a ŋ g a					
4139-5					m i t					
200-5					β i					
374-5					l a l w					
508-5					p o f u					
528-5					β i l i					
575-5					t					
1137-5					s i k u					
1339-5					t w i i					
1872-5					p					
2537-5					l o m o					
2738-5					β e e l e					
2872-5					k o s i					
2893-5					ʃ i k u					
3675-5					l w i i l e					
4028-5					a e					
4238-5					i ʃ a ʃ i					
4429-5					β ʃ a					
4485-5					ʃ u					
2798-5					n w					
3531-5					a k a					
3767-5					l o					
4632-5					k a ʃ i					
1033-5					k o s o l					
3185-5					β i k a					
1303-6						o m a				
1755-6						n ɔ				
448-6						ŋ o i i				
1475-6						g s a				
3397-6						ɓ o l				
2286-6						l a				
278-6						ɓ				
2717-6						a g a				
4137-6						m i l a				
3767-6						l ɔ				
1033-6						k ɔ s ɔ a				
2689-7							n a m a			
893-7							a n a			
1285-7							n w a			
1303-7							g o m a			
2197-7							z a a a			
2828-7							z i a			
3572-7							s o n i			
1095-7							a i m a			
1755-7							n e			
1789-7							k a a a a a a			
3519-7							t u m a			
3686-7							i i m a			
4249-7							k u m i			
4451-7							v i s i			
814-7							a o m b i			
1216-7							k a v a			
1475-7							k w a			
2026-7							t w e			
2775-7							v u m b			
3826-7							z o k a			
4003-7							i v b			
4040-7							ɣ e n i			
84-7							u u u			
116-7							f i k			
181-7							ɣ o ŋ g a			
419-7							l o k a			
587-7							o o g a			
660-7							l e l a			
848-7							k á l a			
1122-7							v i n a			
1159-7							ɲ a			
1374-7							n a a n			
1396-7							z o v u			
1430-7							i s a			
1906-7							i a k i a			
2177-7							ŋ g a			
2419-7							s e k a			
3018-7							a i a a			
3275-7							k a a a			
3441-7							s e a a a			
3464-7							v o n a			
3639-7							t e t e b e			
3885-7							dʒ u m o			
4192-7							v i m b i			
745-7							t á k o			
3971-7							k á m a			
55-7							ɲ a m a			
2717-7							ŋ a ŋ g a			
4139-7							m i t a			
93-7							k o n o			
459-7							a u m a			
575-7							t a			
1712-7							f u a o			
2088-7							v i s a			
2166-7							a u m b i			
2334-7							v i k o			
2393-7							m ɲ a			
2537-7							a o m o			
2665-7							i a g i			
2997-7							k á a a a			
4028-7							v e			
4316-7							t a t u			
4429-7							p a s a			
4688-7							a n a			
3067-7							n t u			
3185-7							v i i k			
794-7							v e a e k			
143-7							v u u			
388-7							h a b u b			
2689-8								n a m a		
1285-8								n w a		
1303-8								g ô m a		
2197-8								d a r a		
2828-8								d i a a		
3572-8								ʝ ô n i		
1755-8								n e		
1789-8								k a r a ŋ g a		
3207-8								p u r a		
3519-8								t u m a		
3686-8								i m b a		
4249-8								k u m i		
4451-8								v i t i		
814-8								ŋ o a v a		
1228-8								b w a		
2026-8								t w e		
2775-8								v u m a a		
3826-8								ʝ k k a		
4040-8								k e n i		
181-8								k ô ô g k o		
660-8								r e r a		
848-8								k a r a		
1083-8								r i r a		
1159-8								n a		
1350-8								r g a		
1396-8								ʝ ô v u		
1666-8								ô a n n		
2177-8								g g a		
2317-8								v u β a		
4260-8								ʝ w a		
745-8								ô a k ô		
3971-8								k a m a		
94-8								v ô k ô		
2717-8								ŋ a ŋ g a a		
4139-8								m i t a		
43-8								ʝ i m u		
575-8								t a		
871-8								ô a m a		
1339-8								t w i i		
1585-8								a a r a		
1872-8								p a		
2893-8								ʝ i k u		
4028-8								v w e		
4316-8								t a t u		
4440-8								β i r i		
4485-8								ʝ u		
4688-8								w e		
2798-8								n w a		
794-8								v e a e k		
2689-9									n a m a	
893-9									a n a	
1285-9									n w a	
1303-9									g o m a	
2197-9									s a l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k a l a a g a	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									b e m l e	
814-9									g o m b i	
1228-9									b w a	
1418-9									s i m a a	
1475-9									g w a	
2026-9									l w i	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b a	
4040-9									g m n i	
4373-9									l i m i	
4384-9									i n o	
116-9									s i k a	
181-9									g o ŋ g g o	
1083-9									l i l a	
1374-9									n a a a	
1430-9									i s a	
1666-9									l a n a o	
1767-9									g o k o	
1906-9									i g g i l	
2177-9									g g a a	
2419-9									s m k a	
2750-9									e s s	
3018-9									s i l a	
3441-9									s a a g g	
3885-9									i u m o	
3981-9									i b a	
4260-9									s w a	
4350-9									l e e l o	
278-9									b a	
745-9									l á k o	
55-9									n a m a	
94-9									b o k o	
4139-9									m i o a	
200-9									b i	
528-9									b i l i	
871-9									o a m a	
2088-9									b i s a	
2166-9									n m b b a	
2334-9									b i g o	
2393-9									b a ɲ a	
2537-9									l o b o	
2665-9									i g g i	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g a s a	
3075-9									g u l u b e	
4238-9									a a s a a	
4429-9									b s a	
4440-9									b i l i	
4485-9									s u	
4574-9									p w a a l a	
2798-9									n w a	
3067-9									n i u	
3767-9									l o	
4632-9									k s s i	
1033-9									k o o a	
3185-9									b i i k	
240-9									o g a a	
401-9									l a	
2689-10										n a m a
893-10										a a a
1285-10										n w a
2197-10										ʃ a l
2828-10										d i a
1095-10										l i m
1755-10										n e
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										u u n i
630-10										ʊ e e l e
1216-10										k a f a
1418-10										ʃ i m a
2775-10										f ʊ m p a
3397-10										f ɔ l a
4373-10										l i m i
4384-10										i n ɔ
84-10										á ʊ k ʊ̀ l
1083-10										l i l a
1122-10										f i n a
2286-10										l a
2317-10										f ʊ f a
3018-10										d i l
3275-10										χ á a a
3464-10										f ɔ n a
3639-10										r e r e m a
3885-10										ʃ u m ɔ
3981-10										i m a
94-10										ʊ ɔ χ ɔ
4139-10										m i n a
43-10										d i m ʊ
374-10										a w á á
459-10										l ʊ a
508-10										f ɔ f ʊ
871-10										tʰ m a
1712-10										f u l ɔ
2893-10										ʃ i χ ʊ
3075-10										k u l u f e
3531-10										a a t i k
794-10										f e k a
