COGID	dutch	english	french	german
120-2		s d ɔː l		
2194-2		ɔ l		
2199-2		k ɔː l		
2197-2		s		
1523-2		s aʊ		
512-2		m ɪ r		
2141-2		h ɪ n		
2147-2		ɡ ɔː n s		
814-2		k r eɪ j		
810-2		d aʊ v		
1758-2		m aʊ s		
1760-2		r l		
1620-2		f ɪ n		
1282-2		w ɑː l		
1136-2		f aʊ l		
1309-2		l aʊ s		
1307-2		n ɪ t		
1305-2		f l aɪ		
711-2		w ɑː s p		
1442-2		f l iː ɡ		
62-2		m ɪ		
-73-2		m ɔ s k iː d		
1810-2		h aʊ d		
1805-2		f l ɪ s		
1813-2		h əʊ r		
1811-2		b l aʊ d		
690-2		r ɪ p		
2177-2		h d		
246-2		æ b r		
249-2		əʊ ɪ		
1506-2		n əʊ s əʊ		
2242-2		m aʊ n d		
2245-2		t aʊ ŋ		
2174-2		s aʊ d r		
603-2		ɑː l		
601-2		h ɔː n d		
615-2		f ɪ ŋ r		
901-2		k l		
608-2		f aʊ t		
596-2		t ɔː		
937-2		b r r s d		
936-2		n əʊ v l		
646-2		l aʊ ŋ		
947-2		l ɔː v r		
1606-2		h ɪ p		
472-2		n iː s		
1535-2		s w ɪ t		
1546-2		s p aʊ æ		
1959-2		s l əʊ p		
694-2		s n ɪ r k		
1961-2		d r m		
323-2		l ɔː v		
1885-2		ɡ r ɑː		
2156-2		eɪ b ɪ d iː		
1903-2		w aʊ n d		
525-2		s w ɑː l aʊ ŋ		
276-2		l ɑː m		
274-2		d		
278-2		b l ɪ n d		
258-2		b əʊ k ŋ		
256-2		n əʊ k d		
383-2		ɛ t		
207-2		r aɪ p		
376-2		d r ɪ ŋ k		
2014-2		r t aɪ		
2009-2		aɪ f		
2003-2		k ɛ t l		
2024-2		p ɔː n		
1321-2		k əʊ d		
1976-2		t ɔː ŋ		
1243-2		m əʊ l		
1265-2		d ɪ l		
1261-2		s ɪ v		
655-2		b r aɪ d		
650-2		d ɪ		
1532-2		k n ɔː d		
-36-2		s aʊ p		
34-2		b aɪ n		
-1647-2		f aɪ ɡ		
-1615-2		l		
125-2		f ɑː d		
1659-2		h aɪ n ɪ ŋ		
1661-2		m ɪ l k		
1676-2		b aʊ d r		
480-2		d əʊ k		
1466-2		k l ɪ d aʊ ŋ		
2277-2		w ɔ l		
2271-2		f ɪ l t		
2293-2		l ɔː d		
624-2		s p ɪ n		
628-2		s p ɪ n d l		
626-2		w ɔː v		
633-2		n əʊ l		
1185-2		s ʌ aʊ d		
1179-2		h aʊ d		
2168-2		k ɔː m		
1952-2		d aɪ r		
899-2		l ɑː d r		
922-2		b ɑː d		
-934-2		l ɔː m p		
916-2		d r ɔ		
1726-2		f ɑː l d		
2108-2		p l aʊ əʊ		
1133-2		f aʊ r		
2114-2		s p əʊ d		
1272-2		r ɔ əʊ		
1979-2		ɡ r ɑː s		
1989-2		h j		
-2260-2		p l ɔː n t		
70-2		b ʌ k		
-89-2		w ɪ ɡ d əʊ		
-12-2		p aɪ p		
713-2		s ɔː p		
747-2		n ɛ t l		
308-2		d aʊ n		
289-2		b ɪ n d		
1930-2		b r ɛ k		
1928-2		s p l d		
858-2		s d r eɪ æ		
1577-2		aʊ p h ɑː ŋ		
908-2		w ɔː s		
648-2		b aɪ r		
1855-2		aʊ t h l		
657-2		h əʊ m r		
2058-2		n əʊ əʊ l		
949-2		s m ɪ d		
1642-2		ɡ		
1640-2		s ɪ l v r		
1633-2		aɪ s		
1630-2		t ɪ n		
1469-3			ʀ a t	
2047-3			ʀ u	
2054-3			t u t ʀ ʀ	
1375-3			l i t	
760-3			v ə t	
756-3			ʀ p	
726-3			t t ɛ ʀ	
1351-3			ɡ ʀ a ʀ t p ɛ ʀ ʀ	
1353-3			ɡ ʀ a ʀ l t t ɛ ʀ	
412-3			a t ʀ p ə p a l	
406-3			a t ʀ t ə t l	
1005-3			ʀ t b p l p a ɛ ʀ	
1012-3			ʀ t b p l t t ɛ ʀ	
1016-3			v ə t ɛ ʀ	
1069-3			i	
509-3			p l	
693-3			l l	
2179-3			ʀ t	
1753-3			p ə t	
1131-3			v l p	
1198-3			b ə ʀ t	
2032-3			a	
2241-3			ʃ	
2244-3			l ə t	
610-3			b	
945-3			a t	
1534-3			l ə	
384-3			ʀ b ɡ	
1650-3			a t	
1663-3			ʀ a l t	
2279-3			l ə	
471-3			ʀ u	
1385-3			ʀ t	
792-3			e u	
1111-3			a ʀ t	
197-3			ʀ ʀ t	
2020-3			l a	
867-3			u t ʀ ʀ t	
1970-3			p l	
1230-3			t t	
2017-3			e ɔ	
2183-3			t b ʀ	
1521-3			b a	
1755-3			l ʀ	
1760-3			ʀ a t	
1196-3			a	
575-3			a ʀ ɛ l	
2014-3			ʀ a ʀ t	
1321-3			u t	
1265-3			t ɔ l	
1469-4				ʃ a n t
2047-4				ʃ ɔ n ə
2054-4				d ɔ n t ə
1375-4				l ɛ x t ə
760-4				v ai n t
756-4				s n ɡ ə
726-4				m uː ə
1351-4				ɡ aː t + ə ə r
1353-4				ɡ aː t + m uː ə ə
412-4				f a a eː ə aː n
406-4				ə l n ə ə n
1005-4				ʃ a iː ə ə ə r
1012-4				ʃ t f + m uː ə ə
1016-4				v eː t n ə
1069-4				ɪ k n
509-4				f a l ə n
693-4				m uː l ə
2179-4				n ɛ s t
1753-4				f ɪ s ə
1131-4				ɔ l f
1198-4				b aː r t
2032-4				h a n n n
2241-4				n ə s
2244-4				l ə ə
610-4				n ɪ ai n
945-4				h aː ə
1534-4				l ɪ k ə n
384-4				ʃ uː ɡ ə n
1650-4				n ɔ t
1663-4				ʃ a l ə
2279-4				l ɪ n n
471-4				ʃ aː ə ə n
1385-4				ʃ ai t
792-4				j ɡ k
1111-4				m a s t
197-4				ʃ au d ə
2020-4				l a ŋ
867-4				h ɔ n t r t
1970-4				f ə l
1230-4				d ɛ r t ə n
2017-4				n iː v a
968-4				v ɛ l t ə t n
1674-4				l a n t
1671-4				h ʏ f ə l n
829-4				k l ɪ f
1025-4				v a t ə r
1027-4				ʃ ai
1832-4				r uː f
-1816-4				a s t ə n n n
-335-4				l r ɡ ɔy n ə n
1043-4				s t r au m
423-4				s t ɡ n
2049-4				m ɛ n
2062-4				s t a m ə n
2065-4				r ɛ n ə m + b ə n
1368-4				s + r + ɔy n
1365-4				t ə
754-4				r ɛ n ə n
768-4				v ɛ r ə
1211-4				f ɔy r
106-4				m a n
-98-4				b ɛ b iː
719-4				f aː t ə r
1341-4				ʃ ɔ n
-2027-4				t n t t n
-2026-4				n ɛ f ɛ
409-4				s ɔ ɔ n + n l ɡ a
402-4				t a au n ə ʏ ʏ n t l a
1014-4				s t iː f + t a x t ə ə n
1059-4				v ai
120-4				s t a l
2183-4				d t a ə
2194-4				ɔ ʃ
2199-4				k aː l f n
2197-4				s au ə ə n
1523-4				ʃ n n
1521-4				b ɔ k ə
512-4				m ɛ r eː
2141-4				h ɛ n
2147-4				ɡ ɛ ɡ s n
814-4				k r aː ə n
810-4				t ai f
1755-4				h ɔ n ə
1758-4				m au s
1620-4				f ɪ n
1282-4				v a l eː l n
1136-4				f ɔ ʃ
1309-4				l au s
1307-4				n eː t
1305-4				f l au
711-4				v ɛ s pf
1442-4				f l ai n
62-4				m ʏ k
-73-4				m ʏ s k iː t n
1810-4				h ai t
1805-4				f l ɛ s
1813-4				h œ r
1811-4				b l uː t
690-4				r ɪ n
2177-4				h a f t n
246-4				ɛ k r + b r n
249-4				oː + l ɪ ɪ t n
1506-4				n ɔ s + f ə ʏ ə l n
2242-4				m ʊ n t n
2245-4				t ɔ ŋ
1196-4				n uː k ə
2174-4				s ɡ l t ə r
575-4				ə k ə l ə
603-4				ɛ l ə k ɡ a ə n
601-4				h a n t
615-4				f ɪ ŋ ə r
901-4				k l a ə n
608-4				f r t
596-4				t ɡ n n
937-4				b ə r s t
936-4				n a b ə ə n
646-4				l ɔ ŋ
947-4				l eː b ə r
1606-4				h ʏ pf
472-4				ɡ iː ʃ s
1535-4				ʃ v ɛ t ə n
1546-4				s pf ɔy + ə n
1959-4				s l ai pf ə n
694-4				s n ʏ r k n
1961-4				t r au m ə n
323-4				ə + f ɛ r
1885-4				ɡ r aː f
2156-4				b + l + k t ə n t n
1903-4				v ʊ n t
525-4				ʃ v ɛ l ɪ ŋ
276-4				l aː m ɛ
274-4				t a f
278-4				b l ɪ n t
258-4				t r ɔ ŋ k ə n
256-4				n a k t t
383-4				ai t ə n
207-4				r ai pf
376-4				t r ɪ ŋ k ə n
2014-4				a d ai
2009-4				ɔ b t
2003-4				k ɛ t ə ə n
2024-4				pf a n
1976-4				t a ŋ s
1243-4				m ai l ə t t n
1261-4				ʃ eː b ə n
655-4				b r a t
650-4				t ɡ n
1532-4				n n t t n
-36-4				s ɛ pf
34-4				b au n
-1647-4				f ai ɡ
-1615-4				ɔ ɪ l
125-4				f aː t
1659-4				h ɔ n ɪ ŋ n
1661-4				m ɛ l k
1676-4				b ɔ t ə r
480-4				t r aː ŋ k
1466-4				k l ɡ t ɪ ŋ n
2277-4				v ɔ l
2271-4				f ɪ l t
2293-4				l ɛ r ə
624-4				s pf ɪ n ə n
628-4				s pf ɪ n t ə ə n
626-4				v ai b ə n
633-4				n ai t
1185-4				s ə ʏ n + n r ə r n
1179-4				h + t
2168-4				k a m
1952-4				t ʊ r
899-4				l a t ə r
922-4				b ɛ t
-934-4				l a m pf
916-4				t r ɔ ɡ
1726-4				f ɛ l t
2108-4				pf l ʊ ə n
1133-4				f ɔ r +
2114-4				s pf a t ə n
1272-4				r oː ə n
1979-4				ɡ r aː s
1989-4				h a ə n
-2260-4				pf l aː n t ə n
70-4				b ʊ x
-89-4				f ɪ n ə r t n
-12-4				pf ai pf
713-4				s a pf
747-4				n ɛ t ə ə n
308-4				t ɛ n n
289-4				b ɪ n t ə n
1930-4				b r ɛ k ə n
1928-4				s pf l ai t ə n
858-4				ts t ə r x k n
1577-4				ɔ + + h n n
908-4				v a s ə n
648-4				b a r ə n
1855-4				h ɔ l ɡ ə l n
657-4				h aː m ə r
2058-4				n a ɡ ə l n
949-4				k l + t ɡ m eː d
1642-4				ɡ n l t
1640-4				ʃ ɪ l b ə r
1633-4				ai r ə n
1630-4				t ɪ n
