COGID	dutch	english	french	german
1666	v l ɑ k t ə			f l ɛ x ə
-2290	s t ɔ f			ʃ t ɔ f
1719	h ɛ k			ɡ ə + h eː ɡ ə
1472	m ɔ d ə r	m ʌ d		
1317	r ɔ t	r ɔ t n̩		
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
314	d oː d ə			t ɶː t ə n
164	x iː r			ɡ ai ə r
1411	h ɛ b ə	h æ v		h aː b ə n
-445		f æ m ə l ɪ		f a m iː l iː ə
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
186	s x ʉ l t			ʃ ʊ l t
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
1478	b oː d ə m			b oː d ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
635	v ɛ r v ə			f ɛ r b ə n
1274	h aː j			h ai
684	t ɛɪ t			ts ai t
1204	v iː r + k ɑ n t			f iː r + ɛ k
584	h aː k	h ʊ k		h aː k ə n
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
1681	d ɑ l			t aː l
280	b oː x			b oː ɡ ə n
837	b l ɛɪ v ə			b l ai b ə n
2192	k uː	k aʊ		
1191		b uː t	b ɔ t	
6011	j ʉ l iː		e t a b l	
1553	h uː s t ə			h ʊ s t ə n
1692	v ɑ l ə	f ɔː l		f a l ə n
855	l aː x	l əʊ		
337	k aː p	k eɪ p		
-346		r iː f		r ɪ f
162	aː d ə l aː r			aː d l ə r
1343	k ɪ n t			k ɪ n t
232	k oː p ə			k au f ə n
-134	d ɑ n s ə	d ɑː n s		t a n ts ə n
638	m aː l ə			m aː l ə n
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
-1337	v ɔ r k	f ɔː k		
1264	s x ɪ l ə			ʃ ɛː l ə n
1075	b l aː z ə	b l əʊ		b l aː z ə n
1024	aː d ə r			aː d ə r
736	v r ɑu w			f r au
612	b eː n			b ai n
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
2105		r eɪ k		r ɛ x ə n
1177	d iː p	d iː p		t iː f
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
184	b ə + t aː l ə			b ə + ts aː l ə n
2166	b ɔ r s t ə l			b ʏ r s t ə
1254	h aː r t			h eː r t
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
2091	b ə + w aː r ə			b ə + v aː r ə n
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
1333		n ɪ ə r		n aː ə
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
1644	x iː t ə			ɡ iː s ə n
1065			t y	d uː
296	b œy ɣ ə			b ɔy ɡ ə n
-1682	v ɑ l ɛɪ	v æ l ɪ		
847	h oː x	h aɪ		h oː x
783		r əʊ d	ʀ u t	
1245	s x oː r + s t eː n			ʃ ɔ r n + ʃ t ai n
122	d iː r			t iː r
2006	p ɔ t	p ɔ t		
1571	m eː n ə x t ə			m ɛ ŋ ə
1789	b eː d ə l aː r			b ɛ t l ə r
2159	k r ɔ p			k r ɔ pf
1066	j ɛɪ	j uː		
1617	s x ʉ p			ʃ ʊ p ə
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
1921	s l aː n			ʃ l aː ɡ ə n
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
2051	h eː m ə l			h ɪ m ə l
642	b ɑu w ə			b au ə n
2202	r ɑ m	r æ m		
762	w ɔ l k			v ɔ l k ə
528	j øː k			j ʊ k ə n
1689		l ɪ f t	l ə v e	
1188	n ɑu w	n æ r əʊ		
116	j ɔ ŋ ə			j ʊ ŋ ə
850	t ɔ p	t ɔ p		
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
995	v l ɛ x t ə			f l ɛ x t ə n
1408	n eː m ə			n eː m ə n
1518	s p ɪ ts			ʃ p ɪ ts ə
2219	v ə r + z aː m ə l ə			z a m ə l n
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
2016		f r aɪ	f ʀ i ʀ	
-2035		k ʌ z n̩		k uː z iː n ə
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
-1021	m uː r ɑ s			m oː r a s t
-2270	r ɛ s t ə			r ɛ s t
393	k ɑu w ə			k au ə n
874	m ɑ n	əʊ l d + m æ n		
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1651	z ɑ l f			z a l b ə
2275	b eː l t + h ɑu w ə r			b ɪ l t + h au ə r
1286	v ɛ r	f ɑː r		f ɛ r n
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1047	b r ɔ n			b r ʊ n ə n
1900	z iː k	s ɪ k		
20	k l ɛɪ n			k l ai n
2097		h əʊ		h a k ə
1193	b r eː t			b r ai t
2216	v l øː ɣ ə l			f l yː ɡ ə l
-1153	r ɔ n t	r aʊ n d		r ʊ n t
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
293	d ɑ k			d a x
2107	h ɑ r k			h a r k ə
1181	m ʉ ts			m ʏ ts ə
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
821	v ə r + d iː n ə			f ɛ r + d iː n ə n
30	l ɛɪ m			l ai m
-350	p aː r	p ɛ ə r		p aː r
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
-2	t ɛ n t	t ɛ n t		
798		s n eɪ l		ʃ n ɛ k ə
1208	b r ɑ n t + h ɑu t			b r ɛ n + h ɔ l ts
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
