COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
124-2		tɕ j a ⁴¹																	
127-2		ts o ⁵⁵																	
133-2		tʰ ɤu ³³																	
144-2		s a ⁴¹																	
161-2		s u n ³³																	
166-2		k w a n ³³																	
170-2		i ¹³																	
171-2		tʰ u ⁵⁵																	
173-2		u ²⁴																	
174-2		n ai ⁵⁵																	
175-2		ts a n ¹³																	
176-2		n j a n ⁴¹																	
177-2		p a ²⁴																	
179-2		n j ɤu ²⁴																	
181-2		p i n ³³																	
182-2		kʰ i ¹³																	
189-2		k w a n ³³																	
191-2		t u n ³³																	
193-2		n o n ⁴¹																	
198-2		t ieː n ⁵⁵																	
199-2		s u n ³³																	
2-3			i ʔ ²¹																
4-3			Ø i ʔ ²¹																
5-3			ts a ŋ ³⁵																
6-3			s a ŋ ³³																
7-3			s a ŋ ³⁵																
8-3			s a ³⁵																
9-3			p o ʔ ²¹																
17-3			ts ou ŋ ³³																
31-3			k j u ⁵³																
32-3			j a ⁵³																
33-3			u ⁵³																
38-3			e ³⁵																
40-3			ɯ ŋ ⁵⁵																
42-3			ou ⁵³																
43-3			ts i ŋ ⁵³																
46-3			w a ŋ ⁵⁵																
52-3			l j a ŋ ³⁵																
53-3			ɯ ŋ ⁵⁵																
56-3			k ɯ ŋ ³³																
59-3			tʰ w a ³³																
60-3			ts a ŋ ³⁵																
64-3			l i ŋ ³⁵																
68-3			k j e ŋ ³⁵																
85-3			w i ³⁵																
86-3			t i ³³																
87-3			ts ou ³⁵																
93-3			ŋ i ⁵³																
98-3			l ai ⁵⁵																
109-3			s ɯ ŋ ²¹³																
115-3			t əu ⁵³																
118-3			ts j a ²¹³																
124-3			k j a ⁵³																
127-3			ts e ²¹³																
133-3			tʰ u ³³																
144-3			s w a ⁵³																
161-3			s o ŋ ³³																
166-3			k w a ŋ ³³																
170-3			i ⁵⁵																
171-3			tʰ ou ²¹³																
173-3			o p ⁴																
174-3			n ai ³⁵																
175-3			ts j a ŋ ⁵⁵																
176-3			l j a ŋ ⁵³																
177-3			p a ʔ ²¹																
179-3			l j u k ⁴																
181-3			p i ŋ ³³																
182-3			k i ⁵⁵																
189-3			k a ŋ ³³																
191-3			t u ŋ ³³																
193-3			l a ŋ ⁵³																
198-3			t ɯ ŋ ²¹³																
199-3			s j o ŋ ³³																
2-4				i ³¹															
4-4				Ø i ³¹															
5-4				ts a ŋ ¹³															
6-4				s a n ⁴⁴															
7-4				s a ŋ ¹³															
8-4				x a ¹³															
9-4				p u ³¹															
17-4				ts u ŋ ⁴⁴															
31-4				tɕ j əu ⁵³															
32-4				j a ⁵³															
33-4				u ⁵³															
38-4				i ¹³															
40-4				u n ³¹															
42-4				u ⁵³															
43-4				ts i n ⁵³															
46-4				w a ŋ ³¹															
52-4				n j a ŋ ¹³															
53-4				i n ³¹															
56-4				tɕ i n ⁴⁴															
59-4				tʰ a ⁴⁴															
60-4				ts a ŋ ¹³															
64-4				n i n ¹³															
68-4				tɕ j a n ¹³															
85-4				w i ¹³															
86-4				t i ⁴⁴															
87-4				ts u ¹³															
93-4				n i ⁵³															
98-4				n ai ³¹															
109-4				ɕ i n ¹³															
115-4				t au ⁵³															
118-4				ts j a ¹³															
124-4				tɕ j a ⁵³															
127-4				ts o ¹³															
133-4				tʰ əu ⁴⁴															
144-4				s a ⁵³															
161-4				x u ŋ ⁴⁴															
166-4				k w a ŋ ⁴⁴															
170-4				i ³¹															
171-4				tʰ u ¹³															
173-4				u ³¹															
174-4				n ai ¹³															
175-4				ts j a n ³¹															
176-4				n j a ŋ ⁵³															
177-4				p a ³¹															
179-4				n j əu ³¹															
181-4				p i n ⁴⁴															
182-4				tɕ i ³¹															
189-4				k a n ⁴⁴															
191-4				t u ŋ ⁴⁴															
193-4				n o n ⁵³															
198-4				t o n ¹³															
199-4				x j u ŋ ⁴⁴															
2-5					i ʔ ²³														
4-5					Ø i ʔ ²³														
5-5					ts ɔ ŋ ²⁴²														
6-5					s a ŋ ⁴⁴														
7-5					s ɔ ŋ ²⁴²														
8-5					s a ²⁴²														
9-5					p u ʔ ²³														
17-5					ts ou ŋ ⁴⁴														
31-5					k j eu ³¹														
32-5					j a ³¹														
33-5					u ³¹														
38-5					i ²⁴²														
40-5					y ŋ ⁵²														
42-5					u ³¹														
43-5					ts y ŋ ³¹														
46-5					w ou ŋ ⁵²														
52-5					l j ɔ ŋ ²⁴²														
53-5					y ŋ ⁵²														
56-5					k y ŋ ⁴⁴														
59-5					tʰ a ⁴⁴														
60-5					ts ɔ ŋ ²⁴²														
64-5					l y ŋ ²⁴²														
68-5					k j e ŋ ²⁴²														
85-5					w i ²⁴²														
86-5					t i ⁴⁴														
87-5					ts u ²⁴²														
93-5					ŋ i ³¹														
98-5					l ai ⁵²														
109-5					s y ŋ ²¹³														
115-5					t eu ³¹														
118-5					ts j e ²¹³														
124-5					k j a ³¹														
127-5					ts ɔ ²¹³														
133-5					tʰ eu ⁴⁴														
144-5					s a ³¹														
161-5					s ou ŋ ⁴⁴														
166-5					k w ou ŋ ⁴⁴														
170-5					i ⁵²														
171-5					tʰ u ²¹³														
173-5					ou ʔ ⁴														
174-5					n ai ²⁴²														
175-5					ts j e ŋ ⁵²														
176-5					l j ɔ ŋ ³¹														
177-5					p a ʔ ²³														
179-5					l j eu ʔ ⁴														
181-5					p y ŋ ⁴⁴														
182-5					k i ⁵²														
189-5					k e ŋ ⁴⁴														
191-5					t u ŋ ⁴⁴														
193-5					l ɔ ŋ ³¹														
198-5					t e ŋ ²¹³														
199-5					s j ou ŋ ⁴⁴														
2-6						ei t ³													
4-6						Ø ei t ³													
5-6						tʃ œ ŋ ²²													
6-6						s aː n ⁵⁵													
7-6						s œ ŋ ²²													
8-6						ʃ aː ²²													
9-6						p u t ³													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au ³⁵													
32-6						aː ³⁵													
33-6						u ²³													
38-6						ei ²²													
40-6						u n ²¹													
42-6						u ³⁵													
43-6						tʃ ei ŋ ³⁵													
46-6						w ɔ ŋ ²¹													
52-6						l œ ŋ ²²													
53-6						n ei n ²¹													
56-6						k a n ⁵⁵													
59-6						tʰ aː ⁵⁵													
60-6						tʃ œ ŋ ²²													
64-6						l a ŋ ²²													
68-6						k i n ²²													
85-6						ei ²²													
86-6						t ei ⁵⁵													
87-6						tʃ u ²²													
93-6						n ei ²³													
98-6						l ɔi ²¹													
109-6						ʃ a n ³³													
115-6						t u ³⁵													
118-6						tʃ i ³³													
124-6						k aː ³⁵													
127-6						tʃ ɔ ³³													
133-6						tʰ au ⁵⁵													
144-6						s aː ³⁵													
161-6						ʃ u ŋ ⁵⁵													
166-6						k ɔ ŋ ⁵⁵													
170-6						ei ²¹													
171-6						tʰ u ³³													
173-6						u p ²													
174-6						n ɔi ²²													
175-6						tʃ i n ²¹													
176-6						l œ ŋ ²³													
177-6						p aː t ³													
179-6						l au k ²													
181-6						p ei ŋ ⁵⁵													
182-6						k ei ²¹													
189-6						k w ɔ n ⁵⁵													
191-6						t u ŋ ⁵⁵													
193-6						l ɔ ŋ ²³													
198-6						t i ŋ ³³													
199-6						ʃ u ŋ ⁵⁵													
2-7							i ²¹³												
4-7							Ø i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							x a ³⁵												
9-7							p u ²¹³												
17-7							ts u ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							j a ⁴²												
33-7							u ⁴²												
38-7							i ³⁵												
40-7							u n ²¹³												
42-7							u ⁴²												
43-7							ts i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ³⁵												
53-7							i n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							w i ³⁵												
86-7							t i ⁵⁵												
87-7							ts u ³⁵												
93-7							n i ⁴²												
98-7							n ɛ ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							ts j a ³⁵												
124-7							tɕ j a ⁴²												
127-7							ts o ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s a ⁴²												
161-7							x u ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							i ²¹³												
171-7							tʰ u ³⁵												
173-7							u ²¹³												
174-7							n ai ³⁵												
175-7							ts a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou ²¹³												
181-7							p i n ⁵⁵												
182-7							tɕ i ²¹³												
189-7							k a n ⁵⁵												
191-7							t u ŋ ⁵⁵												
193-7							n o n ⁴²												
198-7							t a n ³⁵												
199-7							x j u ŋ ⁵⁵												
2-8								i ²¹³											
4-8								Ø i ²¹³											
5-8								ts a ŋ ²¹											
6-8								s aː ²¹³											
7-8								s a ŋ ²¹											
8-8								x a ²¹											
9-8								p u ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j aː ⁵⁵											
33-8								u ⁵⁵											
38-8								i ²¹											
40-8								u ⁴²											
42-8								u ⁵⁵											
43-8								ts ieː ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹											
53-8								ieː ⁴²											
56-8								tɕ ieː ²¹³											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l ieː ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w i ²¹											
86-8								t i ²¹³											
87-8								ts u ²¹											
93-8								i ⁵⁵											
98-8								l ɛ ⁴²											
109-8								ɕ ieː ²¹											
115-8								t ɔ ⁵⁵											
118-8								ts j iaː ²¹											
124-8								tɕ j a ⁵⁵											
127-8								ts w ə ²¹											
133-8								tʰ ou ²¹³											
144-8								s a ⁵⁵											
161-8								x u ŋ ²¹³											
166-8								k w a ŋ ²¹³											
170-8								i ⁴²											
171-8								tʰ u ²¹											
173-8								u ²¹											
174-8								n w ɛ ²¹											
175-8								ts iaː ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l ou ²¹											
181-8								p ieː ŋ ²¹³											
182-8								tɕ i ⁴²											
189-8								k w iaː ²¹³											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ⁵⁵											
198-8								t iaː ŋ ²¹											
199-8								x j u ŋ ²¹³											
2-9									i t ¹										
4-9									Ø i t ¹										
5-9									ts ɔ ŋ ⁵²										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁵²										
8-9									s a ⁴⁴										
9-9									p u t ¹										
17-9									ts u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ³¹										
33-9									u ⁴⁴										
38-9									i ⁵²										
40-9									j i n ¹¹										
42-9									u ⁴⁴										
43-9									ts i n ³¹										
46-9									j ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁵²										
53-9									i n ¹¹										
56-9									k i n ⁴⁴										
59-9									tʰ a ⁴⁴										
60-9									ts ɔ ŋ ⁵²										
64-9									l i n ⁵²										
68-9									k j ɛ n ⁵²										
85-9									w i ⁵²										
86-9									t i ⁴⁴										
87-9									ts u ⁵²										
93-9									n i ⁴⁴										
98-9									l ai ¹¹										
109-9									s i n ⁵²										
115-9									t au ³¹										
118-9									ts j ɛ ⁵²										
124-9									k j a ³¹										
127-9									ts ɔ ⁵²										
133-9									tʰ u ⁴⁴										
144-9									s a ³¹										
161-9									s u ŋ ⁴⁴										
166-9									k w ɔ ŋ ⁴⁴										
170-9									i ¹¹										
171-9									tʰ u ⁵²										
173-9									u p ⁵										
174-9									n ɔi ⁵²										
175-9									ts ɔ n ¹¹										
176-9									l j ɔ ŋ ⁴⁴										
177-9									p a t ¹										
179-9									l j u k ⁵										
181-9									p i n ⁴⁴										
182-9									k i ¹¹										
189-9									k a n ⁴⁴										
191-9									t u ŋ ⁴⁴										
193-9									l ɔ n ⁴⁴										
198-9									t ɔ n ⁵²										
199-9									s j u ŋ ⁴⁴										
2-10										i t ⁵									
4-10										Ø i t ⁵									
5-10										ts ɔ ŋ ²¹									
6-10										s a n ⁴²									
7-10										s ɔ ŋ ²¹									
8-10										ɕ a ²¹									
9-10										p u t ⁵									
17-10										ts u ŋ ⁴²									
31-10										tɕ j u ²¹³									
32-10										j a ²¹³									
33-10										u ²¹³									
38-10										i ²¹									
40-10										u n ²⁴									
42-10										u ²¹³									
43-10										ts i n ²¹³									
46-10										w ɔ ŋ ²⁴									
52-10										l j ɔ ŋ ²¹									
53-10										i n ²⁴									
56-10										tɕ i n ⁴²									
59-10										tʰ a ⁴²									
60-10										ts ɔ ŋ ²¹									
64-10										l i n ²¹									
68-10										tɕ j ɛ n ²¹									
85-10										w i ²¹									
86-10										t i ⁴²									
87-10										ts u ²¹									
93-10										l i ²¹³									
98-10										l ai ²⁴									
109-10										ɕ i n ²¹³									
115-10										t u ²¹³									
118-10										ts j ɛ ²¹³									
124-10										tɕ j a ²¹³									
127-10										ts o ²¹³									
133-10										tʰ u ⁴²									
144-10										s a ²¹³									
161-10										h u ŋ ⁴²									
166-10										k w ɔ ŋ ⁴²									
170-10										i ²⁴									
171-10										tʰ u ²¹³									
173-10										u t ⁵									
174-10										l ai ²¹									
175-10										ts ɛ n ²⁴									
176-10										l j ɔ ŋ ²¹³									
177-10										p a t ⁵									
179-10										l j u k ⁵									
181-10										p i n ⁴²									
182-10										tɕ i ²⁴									
189-10										k a n ⁴²									
191-10										t u ŋ ⁴²									
193-10										l o n ²¹³									
198-10										t o n ²¹³									
199-10										h j u ŋ ⁴²									
2-11											i ʔ ⁵								
4-11											Ø i ʔ ⁵								
5-11											ts ɒː ¹³								
6-11											Ø ɛ ⁵³								
7-11											ts ɒː ¹³								
8-11											h a ¹³								
9-11											p u ʔ ⁵								
17-11											ts u ⁵³								
31-11											tɕ j ɯ ⁵⁵								
32-11											j ɛ ⁵⁵								
33-11											ɯ ¹³								
38-11											i ¹³								
40-11											u ŋ ¹³								
42-11											u ¹³								
43-11											ts i ŋ ⁵⁵								
46-11											w ɒː ¹³								
52-11											l j ɒː ¹³								
53-11											i ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											tʰ a ⁵³								
60-11											ts ɒː ¹³								
64-11											l i ŋ ¹³								
68-11											tɕ ɛ ¹³								
85-11											w i ¹³								
86-11											t i ⁵³								
87-11											ts u ¹³								
93-11											ŋ i ¹³								
98-11											l ɛ ¹³								
109-11											Ø i ŋ ⁵⁵								
115-11											t ɔ ⁵⁵								
118-11											ts j ɛ ⁵⁵								
124-11											tɕ j a ⁵⁵								
127-11											ts u ⁵⁵								
133-11											tʰ ɯ ⁵³								
144-11											Ø a ⁵⁵								
161-11											h u ⁵³								
166-11											k ɒː ⁵³								
170-11											i ¹³								
171-11											tʰ ɯ ⁵⁵								
173-11											u ʔ ¹³								
174-11											n ɛ ¹³								
175-11											ts ɒː ¹³								
176-11											l j ɒː ¹³								
177-11											p a ʔ ⁵								
179-11											l j ɯ ʔ ¹³								
181-11											p i ŋ ⁵³								
182-11											tɕ i ¹³								
189-11											k ɒː ⁵³								
191-11											t u ⁵³								
193-11											l ɛ ŋ ¹³								
198-11											t ɛ ŋ ⁵⁵								
199-11											h j u ⁵³								
2-12												i ²³							
4-12												Ø i ²³							
5-12												ʈʂ a ŋ ³³							
6-12												s aː ⁵⁵							
7-12												s a ŋ ³³							
8-12												ɕ a ³³							
9-12												p əu ²³							
17-12												ʈʂ əu ŋ ⁵⁵							
31-12												tɕ j ʊ ²¹							
32-12												j aː ²¹							
33-12												əu ²¹							
38-12												i ³³							
40-12												əu n ²³							
42-12												əu ²¹							
43-12												tɕ.j i n ²¹							
46-12												a ŋ ²³							
52-12												n j a ŋ ³³							
53-12												i ²³							
56-12												tɕ i n ⁵⁵							
59-12												tʰ a ⁵⁵							
60-12												ʈʂ a ŋ ³³							
64-12												n i n ³³							
68-12												tɕ ɪː ³³							
85-12												w i ³³							
86-12												t i ⁵⁵							
87-12												ʈʂ əu ³³							
93-12												i ²¹							
98-12												n e ²³							
109-12												ɕ i n ³⁵							
115-12												t ə ²¹							
118-12												tɕ.j j ɪː ³⁵							
124-12												tɕ j a ²¹							
127-12												tɕ.j ʊ ³⁵							
133-12												tʰ ʊ ⁵⁵							
144-12												s a ²¹							
161-12												x əu ŋ ⁵⁵							
166-12												k w a ŋ ⁵⁵							
170-12												i ²³							
171-12												tʰ əu ³⁵							
173-12												əu ³⁵							
174-12												n e ³³							
175-12												tɕ.j ɪː ²³							
176-12												n j a ŋ ²¹							
177-12												p a ²³							
179-12												n ʊ ³⁵							
181-12												p i n ⁵⁵							
182-12												tɕ i ²³							
189-12												k w aː ⁵⁵							
191-12												t əu ŋ ⁵⁵							
193-12												n ʊ ²¹							
198-12												t ɪː n ³⁵							
199-12												x j əu ŋ ⁵⁵							
2-13													i ʔ ⁴						
4-13													Ø i ʔ ⁴						
5-13													ts a ŋ ³¹						
6-13													s ɛ ⁴⁴						
7-13													s a ŋ ³¹						
8-13													s a ³¹						
9-13													p o ʔ ⁴						
17-13													ts əu ŋ ⁴⁴						
31-13													tɕ øy ⁵²						
32-13													j ɛ ³¹						
33-13													əu ³¹						
38-13													i ³¹						
40-13													u n ²⁴						
42-13													əu ³¹						
43-13													ts i n ⁵²						
46-13													ɒ ŋ ²⁴						
52-13													l a ŋ ³¹						
53-13													i n ²⁴						
56-13													tɕ i n ⁴⁴						
59-13													tʰ a ⁴⁴						
60-13													ts a ŋ ³¹						
64-13													l i n ³¹						
68-13													tɕ ɪ ³¹						
85-13													u i ³¹						
86-13													t i ⁴⁴						
87-13													ts u ³¹						
93-13													n i ³¹						
98-13													l ɛ ²⁴						
109-13													s i n ⁴¹²						
115-13													t æ ⁵²						
118-13													ts ɪ ⁴¹²						
124-13													tɕ a ⁵²						
127-13													ts əu ⁴¹²						
133-13													tʰ øy ⁴⁴						
144-13													s a ⁵²						
161-13													s o ŋ ⁴⁴						
166-13													k u ɒ ŋ ⁴⁴						
170-13													i ²⁴						
171-13													tʰ əu ⁴¹²						
173-13													o ʔ ²³						
174-13													n ɛ ³¹						
175-13													ts a ²⁴						
176-13													l a ŋ ³¹						
177-13													p a ʔ ⁴						
179-13													l øy ʔ ²³						
181-13													p i n ⁴⁴						
182-13													tɕ i ²⁴						
189-13													k u a ⁴⁴						
191-13													t o ŋ ⁴⁴						
193-13													l əu n ³¹						
198-13													t əu n ⁴¹²						
199-13													s o ŋ ⁴⁴						
2-14														i ʔ ²					
4-14														Ø i ʔ ²					
5-14														ts iɒː ⁴⁵					
6-14														s æː ¹¹					
7-14														s iɒː ⁴⁵					
8-14														x a ⁴⁵					
9-14														p u ʔ ²					
17-14														ts ə ¹¹					
31-14														tɕ j ou ⁵³					
32-14														j æː ⁵³					
33-14														u ⁵³					
38-14														i ⁴⁵					
40-14														u ŋ ¹¹					
42-14														u ⁵³					
43-14														ts i ŋ ⁵³					
46-14														w ɒː ¹¹					
52-14														l j iɒː ⁴⁵					
53-14														w i ŋ ¹¹					
56-14														tɕ i ŋ ¹¹					
59-14														tʰ a ¹¹					
60-14														ts iɒː ⁴⁵					
64-14														l i ŋ ⁴⁵					
68-14														tɕ j ɛ ⁴⁵					
85-14														w i ⁴⁵					
86-14														t i ¹¹					
87-14														ts u ⁴⁵					
93-14														ŋ i ⁵³					
98-14														l ai ¹¹					
109-14														ɕ i ŋ ⁴⁵					
115-14														t au ⁵³					
118-14														ts j a ⁴⁵					
124-14														tɕ j a ⁵³					
127-14														ts w ə ⁴⁵					
133-14														tʰ ou ¹¹					
144-14														s a ⁵³					
161-14														x ə ¹¹					
166-14														k w ɒː ¹¹					
170-14														i ¹¹					
171-14														tʰ u ⁴⁵					
173-14														u ʔ ²					
174-14														n ai ⁴⁵					
175-14														ts j iɒː ¹¹					
176-14														l j iɒː ⁵³					
177-14														p a ʔ ²					
179-14														l j ou ʔ ²					
181-14														p i ŋ ¹¹					
182-14														tɕ i ¹¹					
189-14														k w ɒː ¹¹					
191-14														t u ¹¹					
193-14														l ə ŋ ⁵³					
198-14														t ɛ ŋ ⁴⁵					
199-14														x j ə ¹¹					
2-15															ɦ ei ³²³				
4-15															Ø ei ³²³				
5-15															ts i ²²				
6-15															s a ⁴⁴				
7-15															s i ²²				
8-15															ɕ a ²²				
9-15															p u ³²³				
17-15															ts u ⁴⁴				
31-15															tɕ j au ⁴⁵				
32-15															j a ³⁴				
33-15															j u ³⁴				
38-15															ei ²²				
40-15															j u ŋ ³¹				
42-15															u ³⁴				
43-15															ts j ei ŋ ⁴⁵				
46-15															a ɔ ³¹				
52-15															l j i ²²				
53-15															ei ŋ ³¹				
56-15															tɕ a ŋ ⁴⁴				
59-15															tʰ a ⁴⁴				
60-15															ts i ²²				
64-15															l ei ŋ ²²				
68-15															tɕ i ²²				
85-15															a ɦ ei ²²				
86-15															t ei ⁴⁴				
87-15															ts u ²²				
93-15															ŋ ei ⁴⁵				
98-15															l ɛ ³¹				
109-15															ɕ a ŋ ⁴²				
115-15															t ɛ ⁴⁵				
118-15															ts j i ⁴²				
124-15															tɕ j a ⁴⁵				
127-15															ts u ⁴²				
133-15															tʰ au ⁴⁴				
144-15															s a ⁴⁵				
161-15															x j u ⁴⁴				
166-15															k a ɔ ⁴⁴				
170-15															ei ³¹				
171-15															tʰ u ⁴²				
173-15															u ²¹²				
174-15															n ɛ ²²				
175-15															ts i ³¹				
176-15															l j i ³⁴				
177-15															p a ³²³				
179-15															l u ²¹²				
181-15															p ei ŋ ⁴⁴				
182-15															tɕ ei ³¹				
189-15															k a a ⁴⁴				
191-15															t u ⁴⁴				
193-15															l u ŋ ³⁴				
198-15															t i ŋ ⁴²				
199-15															x j u ⁴⁴				
2-16																i t ³²			
4-16																Ø i t ³²			
5-16																ts ɔ ŋ ³³			
6-16																s a n ⁵⁵			
7-16																s ɔ ŋ ³³			
8-16																s a ³³			
9-16																p ɔ t ³²			
17-16																ts ɔ ŋ ⁵⁵			
31-16																k j u ⁵¹			
32-16																j a ⁵¹			
33-16																ɔ ⁵¹			
38-16																i ³³			
40-16																ɔ n ²⁴			
42-16																ɔ ⁵¹			
43-16																ts i ŋ ⁵¹			
46-16																ɔ ŋ ²⁴			
52-16																l j ɔ ŋ ³³			
53-16																u n ²⁴			
56-16																k u n ⁵⁵			
59-16																tʰ a ⁵⁵			
60-16																ts ɔ ŋ ³³			
64-16																l i ŋ ³³			
68-16																k j a n ³³			
85-16																w i ³³			
86-16																t i ⁵⁵			
87-16																ts ɔ ³³			
93-16																n i ⁵¹			
98-16																l ai ²⁴			
109-16																s u n ¹¹			
115-16																t au ⁵¹			
118-16																ts j a ¹¹			
124-16																k j a ⁵¹			
127-16																ts o ¹¹			
133-16																tʰ u ⁵⁵			
144-16																s a ⁵¹			
161-16																s ɔ ŋ ⁵⁵			
166-16																k w ɔ ŋ ⁵⁵			
170-16																i ²⁴			
171-16																tʰ ɔ ¹¹			
173-16																ɔ p ⁵			
174-16																n ai ³³			
175-16																ts ɔ n ²⁴			
176-16																l j ɔ ŋ ⁵¹			
177-16																p a t ³²			
179-16																l j u k ⁵			
181-16																p i ŋ ⁵⁵			
182-16																k i ²⁴			
189-16																k ɔ n ⁵⁵			
191-16																t ɔ ŋ ⁵⁵			
193-16																l o ŋ ⁵¹			
198-16																t o ŋ ¹¹			
199-16																s j ɔ ŋ ⁵⁵			
2-17																	i ²¹		
4-17																	Ø i ²¹		
5-17																	ts a ŋ ⁵⁵		
6-17																	s aː ²¹		
7-17																	s a ŋ ⁵⁵		
8-17																	x a ⁵⁵		
9-17																	p u ²¹		
17-17																	ts u ŋ ²¹		
31-17																	tɕ j ou ⁵³		
32-17																	j aː ⁵³		
33-17																	w u ⁵³		
38-17																	i ⁵⁵		
40-17																	u ²⁴		
42-17																	u ⁵³		
43-17																	ts i ŋ ⁵³		
46-17																	w a ŋ ²⁴		
52-17																	l j a ŋ ⁵⁵		
53-17																	w ieː ²⁴		
56-17																	tɕ ieː ²¹		
59-17																	tʰ a ²¹		
60-17																	ts a ŋ ⁵⁵		
64-17																	l ieː ŋ ⁵⁵		
68-17																	tɕ iaː ⁵⁵		
85-17																	w i ⁵⁵		
86-17																	t i ²¹		
87-17																	ts u ⁵⁵		
93-17																	i ⁵³		
98-17																	l ɛ ²⁴		
109-17																	ɕ ieː ⁵⁵		
115-17																	t au ⁵³		
118-17																	ts j iaː ⁵⁵		
124-17																	tɕ j a ⁵³		
