COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
9-2		p u ²¹⁴																	
17-2		ts u ŋ ⁵¹																	
31-2		k j ou ³⁵																	
32-2		j a ²¹⁴																	
33-2		u ²¹⁴																	
38-2		i ⁵¹																	
40-2		j u n ⁵⁵																	
42-2		u ²¹⁴																	
43-2		ts j i n ³⁵																	
46-2		j w a ŋ ⁵⁵																	
52-2		l j a ŋ ⁵¹																	
53-2		j a n ⁵⁵																	
56-2		k j i n ⁵⁵																	
59-2		tʰ j a ⁵¹																	
60-2		ts a ŋ ⁵¹																	
64-2		l j i ŋ ⁵¹																	
68-2		k j a n ⁵¹																	
85-2		w i ⁵¹																	
86-2		t i ⁵¹																	
87-2		tʃ u ⁵¹																	
93-2		n i ²¹⁴																	
98-2		j l ai ⁵⁵																	
109-2		s j e n ⁵¹																	
115-2		t au ³⁵																	
118-2		ts j a j ⁵¹																	
124-2		k a ³⁵																	
127-2		ts u ⁵¹																	
133-2		tʰ j au ⁵¹																	
144-2		s j a ³⁵																	
161-2		s u ŋ ⁵¹																	
166-2		k w a ŋ ⁵¹																	
170-2		i ⁵⁵																	
171-2		tʰ u ⁵¹																	
173-2		j u ²¹⁴																	
174-2		j n w i ⁵¹																	
175-2		ts j a n ⁵⁵																	
176-2		l j a ŋ ²¹⁴																	
177-2		p a ²¹⁴																	
179-2		l j u w ²¹⁴																	
181-2		p j i ŋ ⁵¹																	
182-2		kʰ i ⁵⁵																	
189-2		k w a n ⁵¹																	
191-2		t u ŋ ⁵¹																	
193-2		l j a ŋ ²¹⁴																	
198-2		t ai ŋ ⁵¹																	
199-2		s u ŋ ⁵¹																	
200-2		tʰ j u ²¹⁴																	
202-2		t au ⁵¹																	
205-2		j u n ⁵¹																	
206-2		Ø j e ²¹⁴																	
209-2		w a ⁵¹																	
211-2		Ø u ⁵¹																	
215-2		l i ⁵¹																	
216-2		k w a ²¹⁴																	
217-2		t au ⁵¹																	
219-2		s w a ²¹⁴																	
220-2		Ø j i ⁵¹																	
225-2		ts a n ⁵⁵																	
230-2		k a n ³⁵																	
234-2		pʰ i ²¹⁴																	
238-2		l a ²¹⁴																	
242-2		tʃ j u ⁵¹																	
253-2		kʰ j i n ⁵⁵																	
256-2		s o w ⁵⁵																	
261-2		x w a ⁵¹																	
262-2		p j a w ²¹⁴																	
263-2		s j i ⁵¹																	
264-2		k j a ŋ ⁵¹																	
271-2		s a ⁵⁵																	
272-2		k a n ⁵¹																	
274-2		u ²¹⁴																	
275-2		p a n ⁵¹																	
279-2		n a n ⁵⁵																	
287-2		l w a n ³⁵																	
291-2		x j au ⁵¹																	
295-2		kʰ j e ⁵¹																	
300-2		j j ou ²¹⁴																	
303-2		Ø j u ³⁵																	
306-2		kʰ j ou ³⁵																	
307-2		k u ³⁵																	
308-2		k j u ⁵¹																	
312-2		k j au ⁵¹																	
313-2		kʰ o ³⁵																	
314-2		tʰ j ai ⁵⁵																	
323-2		m j i n ⁵⁵																	
325-2		tʰ u ³⁵																	
330-2		j u ³⁵																	
334-2		s e ²¹⁴																	
335-2		tʰ w u j ⁵¹																	
338-2		k au ⁵¹																	
339-2		ts u ⁵¹																	
341-2		x u ⁵¹																	
342-2		m j i n ⁵¹																	
343-2		x j o ⁵⁵																	
344-2		au ²¹⁴																	
349-2		kʰ j u ²¹⁴																	
353-2		tʰ a ŋ ⁵¹																	
360-2		x j au ⁵⁵																	
375-2		ts w i ³⁵																	
388-2		s i ⁵¹																	
389-2		x w i ⁵⁵																	
392-2		kʰ w u n ⁵¹																	
394-2		k a n ⁵¹																	
401-2		tʰ u ³⁵																	
402-2		tʃ j ai ⁵¹																	
403-2		t i ⁵¹																	
409-2		ts j o ⁵¹																	
418-2		m j ai ⁵⁵																	
441-2		tʰ a n ⁵⁵																	
443-2		m j u j ⁵¹																	
459-2		w ai ⁵¹																	
460-2		t j o ⁵¹																	
461-2		j a ⁵¹																	
464-2		t a ⁵¹																	
465-2		tʰ j a n ⁵¹																	
466-2		tʰ ai ⁵¹																	
467-2		x u ⁵¹																	
469-2		s i ²¹⁴																	
480-2		n j u j ²¹⁴																	
482-2		n ai ²¹⁴																	
484-2		x au ³⁵																	
491-2		m j i ⁵¹																	
492-2		Ø i ⁵¹																	
495-2		ts j a ³⁵																	
496-2		k u ⁵¹																	
507-2		n j a ŋ ⁵⁵																	
509-2		Ø j u ³⁵																	
510-2		p j o ⁵⁵																	
513-2		s i ⁵¹																	
518-2		s au ³⁵																	
525-2		ts i ³⁵																	
527-2		j w a n ⁵¹																	
533-2		x j ai ⁵⁵																	
548-2		kʰ j a ²¹⁴																	
554-2		x j ai ⁵¹																	
558-2		j j u ŋ ⁵⁵																	
564-2		pʰ u ⁵¹																	
580-2		s j a j ⁵¹																	
587-2		s j au ³⁵																	
588-2		s au ³⁵																	
589-2		ts j a n ⁵¹																	
594-2		Ø j a ²¹⁴																	
602-2		j u ²¹⁴																	
604-2		s ai ³⁵																	
611-2		s a n ⁵¹																	
630-2		ts j o ³⁵																	
637-2		k j i n ⁵¹																	
638-2		s i ⁵¹																	
639-2		p j u ⁵¹																	
644-2		tʃ u ³⁵																	
648-2		s e ⁵⁵																	
652-2		m au ⁵¹																	
657-2		k a n ⁵¹																	
658-2		p j i ŋ ⁵⁵																	
659-2		n a n ⁵⁵																	
665-2		w a ŋ ⁵⁵																	
692-2		k u ŋ ⁵¹																	
696-2		t i ⁵¹																	
707-2		j i ŋ ³⁵																	
719-2		t j e ²¹⁴																	
727-2		s j i n ⁵¹																	
732-2		w a ŋ ⁵¹																	
733-2		m a ŋ ⁵⁵																	
735-2		kʰ w ai ⁵¹																	
740-2		pʰ a ⁵¹																	
773-2		s j a ŋ ³⁵																	
788-2		m a n ⁵¹																	
808-2		s j i ŋ ⁵⁵																	
809-2		ŋ o ²¹⁴																	
816-2		t ai ⁵¹																	
818-2		j p a ŋ ⁵⁵																	
821-2		s j a n ⁵¹																	
822-2		s u ³⁵																	
826-2		t j a ³⁵																	
829-2		kʰ j au ⁵¹																	
841-2		j ts w a ⁵¹																	
845-2		ts a ²¹⁴																	
848-2		p au ⁵¹																	
858-2		pʰ j a ²¹⁴																	
862-2		tʰ o ⁵¹																	
869-2		kʰ a n ⁵⁵																	
874-2		ts i ³⁵																	
876-2		tʰ j au ⁵¹																	
883-2		ts w o ²¹⁴																	
894-2		t j au ⁵¹																	
903-2		ts j e ²¹⁴																	
905-2		tʰ w i ⁵¹																	
910-2		tʰ i ⁵⁵																	
911-2		Ø j a ²¹⁴																	
926-2		p a n ⁵¹																	
934-2		m j o ⁵⁵																	
968-2		s u ⁵¹																	
970-2		k j ai ³⁵																	
982-2		k a n ³⁵																	
986-2		kʰ j au ⁵¹																	
997-2		k j i n ⁵¹																	
998-2		p u ³⁵																	
1001-2		s j i n ⁵¹																	
1003-2		j w a ŋ ⁵¹																	
1005-2		p a ŋ ⁵⁵																	
1008-2		ts j u ⁵⁵																	
2-3			e w ²¹⁴																
4-3			Ø e w ²¹⁴																
5-3			tʃ a ŋ ⁵¹																
6-3			s a n ⁵¹																
7-3			s a ŋ ⁵¹																
8-3			x j a ⁵¹																
9-3			p u w ²¹⁴																
17-3			tʃ u ŋ ⁵¹																
31-3			k j ou ³⁵																
32-3			j a ³⁵																
33-3			u ³⁵																
38-3			i ⁵¹																
40-3			j u n ⁵⁵																
42-3			j u ³⁵																
43-3			ts j i ŋ ³⁵																
46-3			j w a ŋ ⁵⁵																
52-3			l j a ŋ ⁵¹																
53-3			j i n ⁵⁵																
56-3			k j i n ⁵⁵																
59-3			tʰ j a ⁵¹																
60-3			tʃ a ŋ ⁵¹																
64-3			l j i n ⁵¹																
68-3			k j a n ⁵¹																
85-3			w i ⁵¹																
86-3			t i ⁵¹																
87-3			tʃ u ⁵¹																
93-3			n i ³⁵																
98-3			j l ai ⁵⁵																
109-3			s j e n ⁵¹																
115-3			t au ³⁵																
118-3			ts j a j ⁵¹																
124-3			k j a ³⁵																
127-3			ts u ⁵¹																
133-3			tʰ j ou ⁵¹																
144-3			s j a ³⁵																
161-3			s u ŋ ⁵¹																
166-3			k w a ŋ ⁵¹																
170-3			i ⁵⁵																
171-3			tʰ u ⁵¹																
173-3			j u w ²¹⁴																
174-3			n w i ⁵¹																
175-3			ts a n ⁵⁵																
176-3			l j a ŋ ³⁵																
177-3			p a w ²¹⁴																
179-3			l j u ²¹⁴																
181-3			p j i n ⁵¹																
182-3			kʰ i ⁵⁵																
189-3			k w a n ⁵¹																
191-3			t u ŋ ⁵¹																
193-3			l j a ŋ ³⁵																
198-3			t ai n ⁵¹																
199-3			s u ŋ ⁵¹																
200-3			tʰ j u w ²¹⁴																
202-3			t au ⁵¹																
205-3			j u n ⁵¹																
206-3			Ø j e w ²¹⁴																
209-3			w a ²¹⁴																
211-3			Ø u ⁵¹																
215-3			l i ⁵¹																
216-3			k w a w ²¹⁴																
217-3			t au ⁵¹																
219-3			s w a w ²¹⁴																
220-3			Ø j i ⁵¹																
225-3			ts a n ⁵⁵																
230-3			ts a n ³⁵																
234-3			pʰ e w ²¹⁴																
238-3			l i w ²¹⁴																
242-3			tʃ j u ⁵¹																
253-3			kʰ j i n ⁵⁵																
256-3			s o ²¹⁴																
261-3			x w a ⁵¹																
262-3			p j ai ²¹⁴																
263-3			s j a ³⁵																
264-3			k j a ŋ ⁵¹																
271-3			s a w ²¹⁴																
272-3			Ø a n ⁵¹																
274-3			j u ³⁵																
275-3			p a n ⁵¹																
279-3			n a n ⁵⁵																
287-3			l w a n ³⁵																
291-3			x j ou ⁵¹																
295-3			kʰ j e ⁵¹																
300-3			j j ou ³⁵																
303-3			Ø j i ³⁵																
306-3			kʰ j ou ³⁵																
307-3			k u ³⁵																
308-3			k j u ⁵¹																
312-3			k j au ⁵¹																
313-3			kʰ o ³⁵																
314-3			tʰ j ai ⁵⁵																
323-3			m j i ŋ ⁵⁵																
325-3			tʰ u ³⁵																
330-3			j ou ³⁵																
334-3			s e w ²¹⁴																
335-3			tʰ j u j ⁵¹																
338-3			k au ⁵¹																
339-3			ts ou ⁵¹																
341-3			x u ⁵¹																
342-3			m j i ŋ ⁵¹																
343-3			x j o ⁵⁵																
344-3			j au ³⁵																
349-3			kʰ j u w ²¹⁴																
353-3			tʰ a ŋ ⁵¹																
360-3			x j ou ⁵⁵																
375-3			ts w i ³⁵																
388-3			s i ⁵¹																
389-3			x w i ⁵⁵																
392-3			kʰ w u n ⁵¹																
394-3			k a n ⁵¹																
401-3			tʰ u ³⁵																
402-3			ts j ai ⁵¹																
403-3			t i ⁵¹																
409-3			ts j o ⁵¹																
418-3			m j ai ⁵⁵																
441-3			tʰ a n ⁵⁵																
443-3			m j u j ⁵¹																
459-3			w ai ⁵¹																
460-3			t j o ⁵¹																
461-3			j a ⁵¹																
464-3			t a ⁵¹																
465-3			tʰ a n ⁵¹																
466-3			tʰ ai ⁵¹																
467-3			x u ⁵¹																
469-3			s a w ²¹⁴																
480-3			n j u ³⁵																
482-3			n ai ³⁵																
484-3			x au ³⁵																
491-3			m j i ⁵¹																
492-3			Ø i ⁵¹																
495-3			ts j a ³⁵																
496-3			k u ⁵¹																
507-3			n j a ŋ ⁵⁵																
509-3			Ø j i ³⁵																
510-3			p j o ⁵⁵																
513-3			s i ⁵¹																
518-3			s au ³⁵																
525-3			ts i ³⁵																
527-3			j w a n ⁵¹																
533-3			x j ai ⁵⁵																
548-3			kʰ j a w ²¹⁴																
554-3			x j ai ⁵¹																
558-3			j j u ŋ ⁵⁵																
564-3			x u ⁵¹																
580-3			s j o j ⁵¹																
587-3			s j au ³⁵																
588-3			s au ³⁵																
589-3			ts a n ⁵¹																
594-3			Ø a w ²¹⁴																
602-3			j u w ²¹⁴																
604-3			s ai ³⁵																
611-3			s a n ⁵¹																
630-3			ts j o ³⁵																
637-3			k j a n ⁵¹																
638-3			s i ⁵¹																
639-3			p j u ⁵¹																
644-3			ts ou ³⁵																
648-3			s i w ²¹⁴																
652-3			m au ⁵¹																
657-3			k a n ⁵¹																
658-3			pʰ j i n ⁵⁵																
659-3			n a n ⁵⁵																
665-3			w a ŋ ⁵⁵																
692-3			k u ŋ ⁵¹																
696-3			t i ⁵¹																
707-3			j i ŋ ³⁵																
719-3			t j e w ²¹⁴																
727-3			s j i n ⁵¹																
732-3			j w a ŋ ⁵¹																
733-3			m a ŋ ⁵⁵																
735-3			kʰ w ai ⁵¹																
740-3			pʰ a ⁵¹																
773-3			s j a ŋ ³⁵																
788-3			m a n ⁵¹																
808-3			s j i n ⁵⁵																
809-3			ŋ o ³⁵																
816-3			t ai ⁵¹																
818-3			j p a ŋ ⁵⁵																
821-3			s j a n ⁵¹																
822-3			s ou ³⁵																
826-3			t j a ³⁵																
829-3			kʰ j ou ⁵¹																
841-3			ts w a ⁵¹																
845-3			ts a w ²¹⁴																
848-3			p au ⁵¹																
858-3			pʰ j a w ²¹⁴																
862-3			tʰ o ⁵¹																
869-3			kʰ a n ⁵⁵																
874-3			tʃ i ³⁵																
876-3			tʰ j au ⁵¹																
883-3			ts w o w ²¹⁴																
894-3			t j au ⁵¹																
903-3			ts j e w ²¹⁴																
905-3			tʰ w i ⁵¹																
910-3			tʰ i ⁵⁵																
911-3			Ø j a w ²¹⁴																
926-3			p a n ⁵¹																
934-3			m j o ⁵⁵																
968-3			s ou ⁵¹																
970-3			k j ai ³⁵																
982-3			k a n ³⁵																
986-3			kʰ j au ⁵¹																
997-3			k j a n ⁵¹																
998-3			x u ³⁵																
1001-3			s j i n ⁵¹																
1003-3			j w a ŋ ⁵¹																
1005-3			pʰ a ŋ ⁵⁵																
1008-3			ts j u w ²¹⁴																
2-4				e ²¹⁴															
4-4				Ø e ²¹⁴															
5-4				tʃ a ŋ ⁵¹															
6-4				s a n ⁵¹															
7-4				s a ŋ ⁵¹															
8-4				j a ⁵¹															
9-4				p u ²¹⁴															
17-4				tʃ u ŋ ⁵¹															
31-4				k j ou ³⁵															
32-4				j a ²¹⁴															
33-4				u ³⁵															
38-4				i ⁵¹															
40-4				j u n ⁵⁵															
42-4				j u ²¹⁴															
43-4				ts j i ŋ ³⁵															
46-4				j w a ŋ ⁵⁵															
52-4				l j a ŋ ⁵¹															
53-4				j a n ⁵⁵															
56-4				k j i n ⁵⁵															
59-4				tʰ j a ⁵¹															
60-4				tʃ a ŋ ⁵¹															
64-4				l j i ŋ ⁵¹															
68-4				k j e n ⁵¹															
85-4				w i ⁵¹															
86-4				t i ⁵¹															
87-4				tʃ u ⁵¹															
93-4				n i ³⁵															
98-4				j l ai ⁵⁵															
109-4				s j e n ⁵¹															
115-4				t au ³⁵															
118-4				ts j a j ⁵¹															
124-4				k a ³⁵															
127-4				ts u ⁵¹															
133-4				tʰ j ou ⁵¹															
144-4				s j a ³⁵															
161-4				s u ŋ ⁵¹															
166-4				k w a ŋ ⁵¹															
170-4				i ⁵⁵															
171-4				tʰ u ⁵¹															
173-4				j u ²¹⁴															
174-4				j n j i ⁵¹															
175-4				ts w e n ⁵⁵															
176-4				l j a ŋ ³⁵															
177-4				p a ²¹⁴															
179-4				l j u ²¹⁴															
181-4				p j i ŋ ⁵¹															
182-4				kʰ i ⁵⁵															
189-4				k w a n ⁵¹															
191-4				t u ŋ ⁵¹															
193-4				l j e ŋ ³⁵															
198-4				t e ŋ ⁵¹															
199-4				s j u ŋ ⁵¹															
200-4				tʰ j u ²¹⁴															
202-4				t au ⁵¹															
205-4				j u n ⁵¹															
206-4				Ø j e ²¹⁴															
209-4				w a ²¹⁴															
211-4				Ø u ⁵¹															
215-4				l i ⁵¹															
216-4				k w a ²¹⁴															
217-4				t au ⁵¹															
219-4				s w a ²¹⁴															
220-4				Ø j i ⁵¹															
225-4				ts e n ⁵⁵															
230-4				ts e n ³⁵															
234-4				pʰ e ²¹⁴															
238-4				l a ²¹⁴															
242-4				tʃ j u ⁵¹															
253-4				kʰ j i n ⁵⁵															
256-4				s o ²¹⁴															
261-4				x w a ⁵¹															
262-4				p j a ²¹⁴															
263-4				s j i ⁵⁵															
264-4				k j a ŋ ⁵¹															
271-4				s a ²¹⁴															
272-4				e n ⁵¹															
274-4				j u ³⁵															
275-4				p a n ⁵¹															
279-4				n a n ⁵⁵															
287-4				l w a n ³⁵															
291-4				x j ou ⁵¹															
295-4				kʰ j e ⁵¹															
300-4				j j ou ³⁵															
303-4				Ø j u ³⁵															
306-4				kʰ j ou ³⁵															
307-4				k u ³⁵															
308-4				k j u ⁵¹															
312-4				k j au ⁵¹															
313-4				kʰ o ³⁵															
314-4				tʰ j ai ⁵⁵															
323-4				m j i ŋ ⁵⁵															
325-4				tʰ u ³⁵															
330-4				j ou ³⁵															
334-4				s e ²¹⁴															
335-4				tʰ j u j ⁵¹															
338-4				k au ⁵¹															
339-4				ts ou ⁵¹															
341-4				x u ⁵¹															
342-4				m j i ŋ ⁵¹															
343-4				x w o ⁵⁵															
344-4				au ²¹⁴															
349-4				kʰ j u ²¹⁴															
353-4				tʰ a ŋ ⁵¹															
360-4				x j ou ⁵⁵															
375-4				ts w i ³⁵															
388-4				s i ⁵¹															
389-4				x w i ⁵⁵															
392-4				kʰ w u n ⁵¹															
394-4				k a n ⁵¹															
401-4				tʰ u ³⁵															
402-4				tʃ j ai ⁵¹															
403-4				t i ⁵¹															
409-4				ts j o ⁵¹															
418-4				m j ai ⁵⁵															
441-4				tʰ e n ⁵⁵															
443-4				m j u j ⁵¹															
459-4				w ai ⁵¹															
460-4				t j o ⁵¹															
461-4				j a ⁵¹															
464-4				t a ⁵¹															
465-4				tʰ e n ⁵¹															
466-4				tʰ ai ⁵¹															
467-4				x u ⁵¹															
469-4				s i ²¹⁴															
480-4				n j u j ³⁵															
482-4				n ai ³⁵															
484-4				x au ³⁵															
491-4				m w e ⁵¹															
492-4				Ø i ⁵¹															
495-4				ts j a ³⁵															
496-4				k u ⁵¹															
507-4				n j a ŋ ⁵⁵															
509-4				Ø j u ³⁵															
510-4				p w o ⁵⁵															
513-4				s i ⁵¹															
518-4				s au ³⁵															
525-4				ts i ³⁵															
527-4				j e n ⁵¹															
533-4				x j ai ⁵⁵															
548-4				kʰ j a ²¹⁴															
554-4				x j ai ⁵¹															
558-4				j j u ŋ ⁵⁵															
564-4				x u ⁵¹															
580-4				s j a j ⁵¹															
587-4				s j au ³⁵															
588-4				s au ³⁵															
589-4				ts a n ⁵¹															
594-4				Ø j a ²¹⁴															
602-4				j u ²¹⁴															
604-4				s ai ³⁵															
611-4				s a n ⁵¹															
630-4				ts j o ³⁵															
637-4				k j i n ⁵¹															
638-4				s i ⁵¹															
639-4				p j u ⁵¹															
644-4				tʃ ou ³⁵															
648-4				s e ²¹⁴															
652-4				m au ⁵¹															
657-4				k a n ⁵¹															
658-4				pʰ j i ŋ ⁵⁵															
659-4				n a n ⁵⁵															
665-4				j a ŋ ⁵⁵															
692-4				k u ŋ ⁵¹															
696-4				t i ⁵¹															
707-4				j i ŋ ³⁵															
719-4				t j ai ²¹⁴															
727-4				s j i n ⁵¹															
732-4				w a ŋ ⁵¹															
733-4				m a ŋ ⁵⁵															
735-4				kʰ w ai ⁵¹															
740-4				pʰ a ⁵¹															
773-4				s j a ŋ ³⁵															
788-4				m a n ⁵¹															
808-4				s j o ŋ ⁵⁵															
809-4				ŋ o ³⁵															
816-4				t ai ⁵¹															
818-4				j p a ŋ ⁵⁵															
821-4				s j a n ⁵¹															
822-4				s ou ³⁵															
826-4				t j a ³⁵															
829-4				kʰ j ou ⁵¹															
841-4				ts w a ⁵¹															
845-4				ts a ²¹⁴															
848-4				p au ⁵¹															
858-4				pʰ j a ²¹⁴															
862-4				tʰ w o ⁵¹															
869-4				kʰ a n ⁵⁵															
874-4				tʃ i ³⁵															
876-4				tʰ j au ⁵¹															
883-4				ts w o ²¹⁴															
894-4				t j au ⁵¹															
903-4				ts j e ²¹⁴															
905-4				tʰ w i ⁵¹															
910-4				tʰ i ⁵⁵															
911-4				Ø j a ²¹⁴															
926-4				p a n ⁵¹															
934-4				m j o ⁵⁵															
968-4				s ou ⁵¹															
