COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
220-1	Ø a ⁵¹																		
225-1	ts j a n ³⁵																		
230-1	ts j a n ²¹⁴																		
234-1	pʰ i ⁵⁵																		
238-1	l i ⁵¹																		
242-1	ʈʂ u ⁵¹																		
253-1	kʰ i n ³⁵																		
256-1	s o ⁵¹																		
261-1	x w a ⁵¹																		
262-1	p u ³⁵																		
263-1	s i ³⁵																		
264-1	tɕ j a ŋ ⁵¹																		
271-1	s a ⁵¹																		
272-1	k j a n ⁵⁵																		
274-1	n u ²¹⁴																		
275-1	p a n ⁵¹																		
279-1	n a n ³⁵																		
287-1	l a n ²¹⁴																		
291-1	x ou ⁵¹																		
295-1	kʰ i ⁵¹																		
300-1	j ou ²¹⁴																		
303-1	Ø i ²¹⁴																		
306-1	kʰ ou ²¹⁴																		
307-1	k u ²¹⁴																		
308-1	tɕ u ⁵¹																		
312-1	tɕ j au ⁵¹																		
313-1	kʰ o ²¹⁴																		
314-1	tʰ ai ³⁵																		
323-1	m i ŋ ³⁵																		
325-1	tʰ u ²¹⁴																		
330-1	ou ²¹⁴																		
334-1	ɕ i ³⁵																		
335-1	tʰ w i ⁵⁵																		
338-1	k au ⁵¹																		
339-1	ʈʂ ou ⁵⁵																		
341-1	x u ⁵⁵																		
342-1	m i ŋ ⁵¹																		
343-1	x w o ³⁵																		
344-1	w au ²¹⁴																		
349-1	kʰ u ³⁵																		
353-1	tʰ a ŋ ⁵¹																		
360-1	x ou ³⁵																		
2-2		i ²⁴																	
4-2		Ø i ²⁴																	
5-2		ts a n ⁵⁵																	
6-2		s a ³³																	
7-2		s a n ⁵⁵																	
8-2		s a ⁵⁵																	
9-2		p u ²⁴																	
17-2		ʈʂ u n ³³																	
31-2		tɕ j ɤu ⁴¹																	
32-2		j a ⁴¹																	
33-2		u ⁴¹																	
38-2		i ⁵⁵																	
40-2		u n ¹³																	
42-2		u ⁴¹																	
43-2		ts i n ⁴¹																	
46-2		w a n ¹³																	
52-2		n j a n ⁵⁵																	
53-2		i n ¹³																	
56-2		tɕ i n ³³																	
59-2		tʰ a ³³																	
60-2		ʈʂ a n ⁵⁵																	
64-2		n i n ⁵⁵																	
68-2		tɕ ieː ⁵⁵																	
85-2		w i ⁵⁵																	
86-2		t i ³³																	
87-2		ʈʂ u ⁵⁵																	
93-2		n i ⁴¹																	
98-2		n ai ¹³																	
109-2		s i n ⁵⁵																	
115-2		t au ⁴¹																	
118-2		ts j ieː ⁵⁵																	
124-2		tɕ j a ⁴¹																	
127-2		ts o ⁵⁵																	
133-2		tʰ ɤu ³³																	
144-2		s a ⁴¹																	
161-2		s u n ³³																	
166-2		k w a n ³³																	
170-2		i ¹³																	
171-2		tʰ u ⁵⁵																	
173-2		u ²⁴																	
174-2		n ai ⁵⁵																	
175-2		ʈʂ a n ¹³																	
176-2		n j a n ⁴¹																	
177-2		p a ²⁴																	
179-2		n j ɤu ²⁴																	
181-2		p i n ³³																	
182-2		kʰ i ¹³																	
189-2		k w ieː n ³³																	
191-2		t u n ³³																	
193-2		n o n ⁴¹																	
198-2		t ieː n ⁵⁵																	
199-2		s u n ³³																	
200-2		tʰ u ²⁴																	
202-2		t au ³³																	
205-2		u n ³³																	
206-2		Ø j o ²⁴																	
209-2		w a ²⁴																	
211-2		Ø u ³³																	
215-2		n i ⁵⁵																	
216-2		k w a ²⁴																	
217-2		t au ⁵⁵																	
219-2		s w a ²⁴																	
220-2		Ø ieː ⁵⁵																	
225-2		s ieː ¹³																	
230-2		tɕ ieː n ⁴¹																	
234-2		pʰ i ²⁴																	
238-2		n i ²⁴																	
242-2		ts u ⁵⁵																	
253-2		kʰ i n ¹³																	
256-2		s o ²⁴																	
261-2		x w a ⁵⁵																	
262-2		p u ²⁴																	
263-2		s i ¹³																	
264-2		tɕ j a n ⁵⁵																	
271-2		s a ²⁴																	
272-2		k ieː ³³																	
274-2		u ⁴¹																	
275-2		p a ⁵⁵																	
279-2		n a ¹³																	
287-2		n a n ⁴¹																	
291-2		x ɤu ⁵⁵																	
295-2		kʰ i ⁵⁵																	
300-2		j ɤu ⁴¹																	
303-2		Ø u ⁴¹																	
306-2		kʰ ɤu ⁴¹																	
307-2		k u ⁴¹																	
308-2		tɕ u ⁵⁵																	
312-2		tɕ j au ⁵⁵																	
313-2		kʰ o ⁴¹																	
314-2		t ai ¹³																	
323-2		m i n ¹³																	
325-2		tʰ u ⁴¹																	
330-2		ɤu ⁴¹																	
334-2		s i ²⁴																	
335-2		tʰ i ³³																	
338-2		k au ⁵⁵																	
339-2		ʈʂ ɤu ³³																	
341-2		x u ³³																	
342-2		m i n ⁵⁵																	
343-2		f o ¹³																	
344-2		j au ⁴¹																	
349-2		kʰ u ²⁴																	
353-2		tʰ a n ⁵⁵																	
360-2		x ɤu ¹³																	
2-3			i ʔ ²¹																
4-3			Ø i ʔ ²¹																
5-3			ts ieː ŋ ³⁵																
6-3			s a ŋ ³³																
7-3			s ieː ŋ ³⁵																
8-3			s a ³⁵																
9-3			p o ʔ ²¹																
17-3			ts ou ŋ ³³																
31-3			k j u ⁵³																
32-3			j a ⁵³																
33-3			w u ⁵³																
38-3			e ³⁵																
40-3			ɯ ŋ ⁵⁵																
42-3			ou ⁵³																
43-3			ts i ŋ ⁵³																
46-3			w a ŋ ⁵⁵																
52-3			l j ieː ŋ ³⁵																
53-3			w ɯ ŋ ⁵⁵																
56-3			k ɯ ŋ ³³																
59-3			tʰ w a ³³																
60-3			ts ieː ŋ ³⁵																
64-3			l i ŋ ³⁵																
68-3			k j e ŋ ³⁵																
85-3			w i ³⁵																
86-3			t i ³³																
87-3			ts ou ³⁵																
93-3			ŋ i ⁵³																
98-3			l ai ⁵⁵																
109-3			s ɯ ŋ ²¹³																
115-3			t əu ⁵³																
118-3			ts j a w ²¹³																
124-3			k j a ⁵³																
127-3			ts e ²¹³																
133-3			tʰ u ³³																
144-3			s w a ⁵³																
161-3			s w o ŋ ³³																
166-3			k w a ŋ ³³																
170-3			i ⁵⁵																
171-3			tʰ ou ²¹³																
173-3			o p ⁴																
174-3			n w ai ³⁵																
175-3			ts j ieː ŋ ⁵⁵																
176-3			l j ieː ŋ ⁵³																
177-3			p a ʔ ²¹																
179-3			l j u k ⁴																
181-3			p i ŋ ³³																
182-3			k i ⁵⁵																
189-3			k a ŋ ³³																
191-3			t u ŋ ³³																
193-3			l a ŋ ⁵³																
198-3			t ɯ ŋ ²¹³																
199-3			s j o ŋ ³³																
200-3			tʰ o ʔ ²¹																
202-3			t əu ³³																
205-3			h u ŋ ³³																
206-3			Ø j e ʔ ²¹																
209-3			h w a k ⁴																
211-3			Ø ou ³³																
215-3			l i ³⁵																
216-3			k w a ʔ ²¹																
217-3			t əu ²¹³																
219-3			s w a ʔ ²¹																
220-3			Ø w e ²¹³																
225-3			ts j e ŋ ⁵⁵																
230-3			k j e ŋ ⁵³																
234-3			pʰ ɯ ʔ ²¹																
238-3			l i ʔ ⁴																
242-3			ts ou ³⁵																
253-3			kʰ ɯ ŋ ⁵⁵																
256-3			s e k ⁴																
261-3			h w a ²¹³																
262-3			p o ʔ ²¹																
263-3			s w e ⁵⁵																
264-3			k j ieː ŋ ³⁵																
271-3			s i p ⁴																
272-3			Ø j e ŋ ³³																
274-3			ou ⁵³																
275-3			p w a ŋ ²¹³																
279-3			n a ŋ ⁵⁵																
287-3			l w ieː ŋ ⁵³																
291-3			h u ³⁵																
295-3			kʰ i ²¹³																
300-3			j u ⁵³																
303-3			Ø ɯ ⁵³																
306-3			kʰ u ⁵³																
307-3			k ou ⁵³																
308-3			k ɯ ²¹³																
312-3			k j əu ²¹³																
313-3			kʰ e ⁵³																
314-3			tʰ ai ⁵⁵																
323-3			m i ŋ ⁵⁵																
325-3			tʰ ou ⁵³																
330-3			w u ⁵³																
334-3			s i p ²¹																
335-3			tʰ i w ³³																
338-3			k əu ²¹³																
339-3			ts u ³³																
341-3			h ou ³³																
342-3			m i ŋ ³⁵																
343-3			h w e ⁵⁵																
344-3			j əu ⁵³																
349-3			kʰ o k ²¹																
353-3			tʰ a ŋ ²¹³																
360-3			h u ⁵⁵																
2-4				i ³¹															
4-4				Ø i ³¹															
5-4				ts a ŋ ¹³															
6-4				s a n ⁴⁴															
7-4				s a ŋ ¹³															
8-4				x a ¹³															
9-4				p u ³¹															
17-4				ts u ŋ ⁴⁴															
31-4				tɕ j əu ⁵³															
32-4				j a ⁵³															
33-4				u ⁵³															
38-4				i ¹³															
40-4				u n ³¹															
42-4				u ⁵³															
43-4				ts i n ⁵³															
46-4				w a ŋ ³¹															
52-4				n j a ŋ ¹³															
53-4				i n ³¹															
56-4				tɕ i n ⁴⁴															
59-4				tʰ a ⁴⁴															
60-4				ts a ŋ ¹³															
64-4				n i n ¹³															
68-4				tɕ j a n ¹³															
85-4				w i ¹³															
86-4				t i ⁴⁴															
87-4				ts u ¹³															
93-4				n i ⁵³															
98-4				n ai ³¹															
109-4				ɕ i n ¹³															
115-4				t au ⁵³															
118-4				ts j a ¹³															
124-4				tɕ j a ⁵³															
127-4				ts o ¹³															
133-4				tʰ əu ⁴⁴															
144-4				s a ⁵³															
161-4				x u ŋ ⁴⁴															
166-4				k w a ŋ ⁴⁴															
170-4				i ³¹															
171-4				tʰ u ¹³															
173-4				u ³¹															
174-4				n ai ¹³															
175-4				ts j a n ³¹															
176-4				n j a ŋ ⁵³															
177-4				p a ³¹															
179-4				n j əu ³¹															
181-4				p i n ⁴⁴															
182-4				tɕ i ³¹															
189-4				k a n ⁴⁴															
191-4				t u ŋ ⁴⁴															
193-4				n o n ⁵³															
198-4				t o n ¹³															
199-4				x j u ŋ ⁴⁴															
200-4				tʰ u ³¹															
202-4				t au ⁴⁴															
205-4				u n ⁴⁴															
206-4				Ø j o ³¹															
209-4				w a ³¹															
211-4				Ø u ⁴⁴															
215-4				n i ¹³															
216-4				k w a ³¹															
217-4				t au ¹³															
219-4				s w a ³¹															
220-4				Ø a ¹³															
225-4				ts j a n ³¹															
230-4				ts j a n ⁵³															
234-4				pʰ i ³¹															
238-4				n i ³¹															
242-4				ts u ¹³															
253-4				kʰ i n ³¹															
256-4				s o ³¹															
261-4				x a ¹³															
262-4				p u ³¹															
263-4				s i ³¹															
264-4				tɕ j a ŋ ¹³															
271-4				s a ³¹															
272-4				k j a n ⁴⁴															
274-4				u ⁵³															
275-4				p a n ¹³															
279-4				n a n ³¹															
287-4				n a n ⁵³															
291-4				x əu ¹³															
295-4				kʰ i ¹³															
300-4				j əu ⁵³															
303-4				Ø i ⁵³															
306-4				kʰ əu ⁵³															
307-4				k u ⁵³															
308-4				tɕ u ¹³															
312-4				tɕ j au ¹³															
313-4				kʰ o ⁵³															
314-4				tʰ ai ³¹															
323-4				m i n ³¹															
325-4				tʰ u ⁵³															
330-4				əu ⁵³															
334-4				ɕ i ³¹															
335-4				tʰ i ⁴⁴															
338-4				k au ¹³															
339-4				ts əu ⁴⁴															
341-4				x u ⁴⁴															
342-4				m i n ¹³															
343-4				f o ³¹															
344-4				j au ⁵³															
349-4				kʰ u ³¹															
353-4				tʰ a ŋ ¹³															
360-4				x əu ³¹															
2-5					i ʔ ²³														
4-5					Ø i ʔ ²³														
5-5					ts ɔ ŋ ²⁴²														
6-5					s a ŋ ⁴⁴														
7-5					s ɔ ŋ ²⁴²														
8-5					s a ²⁴²														
9-5					p u ʔ ²³														
17-5					ts ou ŋ ⁴⁴														
31-5					k j eu ³¹														
32-5					j a ³¹														
33-5					u ³¹														
38-5					i ²⁴²														
40-5					y ŋ ⁵²														
42-5					u ³¹														
43-5					ts y ŋ ³¹														
46-5					w ou ŋ ⁵²														
52-5					l j ɔ ŋ ²⁴²														
53-5					y ŋ ⁵²														
56-5					k y ŋ ⁴⁴														
59-5					tʰ a ⁴⁴														
60-5					ts ɔ ŋ ²⁴²														
64-5					l y ŋ ²⁴²														
68-5					k j e ŋ ²⁴²														
85-5					w i ²⁴²														
86-5					t i ⁴⁴														
87-5					ts u ²⁴²														
93-5					ŋ i ³¹														
98-5					l ai ⁵²														
109-5					s y ŋ ²¹³														
115-5					t eu ³¹														
118-5					ts j e ²¹³														
124-5					k j a ³¹														
127-5					ts ɔ ²¹³														
133-5					tʰ eu ⁴⁴														
144-5					s a ³¹														
161-5					s ou ŋ ⁴⁴														
166-5					k w ou ŋ ⁴⁴														
170-5					i ⁵²														
171-5					tʰ u ²¹³														
173-5					ou ʔ ⁴														
174-5					n ai ²⁴²														
175-5					ts j e ŋ ⁵²														
176-5					l j ɔ ŋ ³¹														
177-5					p a ʔ ²³														
179-5					l j eu ʔ ⁴														
181-5					p y ŋ ⁴⁴														
182-5					k i ⁵²														
189-5					k ou ŋ ⁴⁴														
191-5					t u ŋ ⁴⁴														
193-5					l ɔ ŋ ³¹														
198-5					t ɔ ŋ ²¹³														
199-5					s j ou ŋ ⁴⁴														
200-5					tʰ u ʔ ²³														
202-5					t eu ⁴⁴														
205-5					x eu ŋ ⁴⁴														
206-5					Ø j e ʔ ²³														
209-5					x w a ʔ ⁴														
211-5					Ø u ⁴⁴														
215-5					l i ²⁴²														
216-5					k w a ʔ ²³														
217-5					t eu ²¹³														
219-5					s w a ʔ ²³														
220-5					Ø e ²¹³														
225-5					ts j e ŋ ⁵²														
230-5					k j e ŋ ³¹														
234-5					pʰ y ʔ ²³														
238-5					l i ʔ ⁴														
242-5					ts u ²⁴²														
253-5					kʰ y ŋ ⁵²														
256-5					s ɔ ʔ ⁴														
261-5					x w a ²¹³														
262-5					p ou ʔ ²³														
263-5					s i ⁵²														
264-5					k j ɔ ŋ ²⁴²														
271-5					s a ʔ ⁴														
272-5					k j e ŋ ⁴⁴														
274-5					u ³¹														
275-5					p a ŋ ²¹³														
279-5					n a ŋ ⁵²														
287-5					l ɔ ŋ ³¹														
291-5					x eu ²⁴²														
295-5					kʰ y ²¹³														
300-5					j eu ³¹														
303-5					Ø y ³¹														
306-5					kʰ eu ³¹														
307-5					k u ³¹														
308-5					k u ²¹³														
312-5					k j eu ²¹³														
313-5					kʰ ɔ ³¹														
314-5					t ai ⁵²														
323-5					m y ŋ ⁵²														
325-5					tʰ u ³¹														
330-5					eu ³¹														
334-5					s i ʔ ²³														
335-5					tʰ i ⁴⁴														
338-5					k eu ²¹³														
339-5					ts eu ⁴⁴														
341-5					x u ⁴⁴														
342-5					m y ŋ ²⁴²														
343-5					x ɔ ⁵²														
344-5					j eu ³¹														
349-5					kʰ ou ʔ ²³														
353-5					tʰ ou ŋ ²¹³														
360-5					x eu ⁵²														
2-6						ei t ³													
4-6						Ø ei t ³													
5-6						tʃ œ ŋ ²²													
6-6						s aː n ⁵⁵													
7-6						s œ ŋ ²²													
8-6						ʃ aː ²²													
9-6						p u t ⁵													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au ³⁵													
32-6						aː ³⁵													
33-6						u ²³													
38-6						ei ²²													
40-6						u n ²¹													
42-6						u ³⁵													
43-6						tʃ ei ŋ ³⁵													
46-6						w ɔ ŋ ²¹													
52-6						l œ ŋ ²²													
53-6						n ei n ²¹													
56-6						k a n ⁵⁵													
59-6						tʰ aː ⁵⁵													
60-6						tʃ œ ŋ ²²													
64-6						l a ŋ ²²													
68-6						k i n ²²													
85-6						ei ²²													
86-6						t ei ⁵⁵													
87-6						tʃ u ²²													
93-6						n ei ³⁵													
98-6						l ɔi ²¹													
109-6						ʃ a n ³³													
115-6						t u ³⁵													
118-6						tʃ i ³³													
124-6						k aː ³⁵													
127-6						tʃ ɔ ³³													
133-6						tʰ au ⁵⁵													
144-6						s aː ³⁵													
161-6						ʃ u ŋ ⁵⁵													
166-6						k ɔ ŋ ⁵⁵													
170-6						ei ²¹													
171-6						tʰ u ³³													
173-6						u p ²													
174-6						n ɔi ²²													
175-6						tʃ i n ²¹													
176-6						l œ ŋ ²³													
177-6						p aː t ³													
179-6						l au k ²													
181-6						p ei ŋ ⁵⁵													
182-6						k ei ²¹													
189-6						k w ɔ n ⁵⁵													
191-6						t u ŋ ⁵⁵													
193-6						l ɔ ŋ ²³													
198-6						t ɔ ŋ ³³													
199-6						ʃ u ŋ ⁵⁵													
200-6						tʰ u t ³													
202-6						t u ⁵⁵													
205-6						w u n ⁵⁵													
206-6						Ø i t ³													
209-6						aː k ²													
211-6						Ø u ⁵⁵													
215-6						l ei ²²													
216-6						k aː t ³													
217-6						t u ³³													
219-6						s aː t ³													
220-6						Ø i ³³													
225-6						tʃ i n ²¹													
230-6						k i n ³⁵													
234-6						pʰ a t ³													
238-6						l ei t ²													
242-6						tʃ u ²²													
253-6						h a n ²¹													
256-6						s ɔ k ²													
261-6						h w aː ³³													
262-6						p u t ⁵													
263-6						s ei ²¹													
264-6						k œ ŋ ²²													
271-6						s aː p ²													
272-6						t i n ⁵⁵													
274-6						u ³⁵													
275-6						p aː n ³³													
279-6						n aː n ²¹													
287-6						l ɔ n ²³													
291-6						h au ²²													
295-6						h a ³³													
300-6						au ²³													
303-6						Ø a ³⁵													
306-6						h au ³⁵													
307-6						k u ³⁵													
308-6						k u ³³													
312-6						k u ³³													
313-6						h ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m ei ŋ ²¹													
325-6						tʰ u ³⁵													
330-6						au ³⁵													
334-6						ʃ ei p ³													
335-6						tʰ w ei ⁵⁵													
338-6						k u ³³													
339-6						tʃ au ⁵⁵													
341-6						h u ⁵⁵													
342-6						m ei ŋ ²²													
343-6						w ɔ ²¹													
344-6						u ²³													
349-6						h u k ³													
353-6						tʰ ɔ ŋ ³³													
360-6						h au ²¹													
2-7							i ²¹³												
4-7							Ø i ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							x a ³⁵												
9-7							p u ²¹³												
17-7							ts u ŋ ⁵⁵												
31-7							tɕ j ou ⁴²												
32-7							j a ⁴²												
33-7							u ⁴²												
38-7							i ³⁵												
40-7							u n ²¹³												
42-7							u ⁴²												
43-7							ts i n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ³⁵												
53-7							i n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ⁵⁵												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							w i ³⁵												
86-7							t i ⁵⁵												
87-7							ts u ³⁵												
93-7							n i ⁴²												
98-7							n ai ²¹³												
109-7							ɕ i n ³⁵												
115-7							t au ⁴²												
118-7							ts j a ³⁵												
124-7							tɕ j a ⁴²												
127-7							ts o ³⁵												
133-7							tʰ ou ⁵⁵												
144-7							s a ⁴²												
161-7							x u ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							i ²¹³												
171-7							tʰ u ³⁵												
173-7							u ²¹³												
174-7							n ai ³⁵												
175-7							ts a n ²¹³												
176-7							n j a ŋ ⁴²												
177-7							p a ²¹³												
179-7							n j ou ²¹³												
181-7							p i n ⁵⁵												
182-7							tɕ i ²¹³												
189-7							k a n ⁵⁵												
191-7							t u ŋ ⁵⁵												
193-7							n o n ⁴²												
198-7							t a n ³⁵												
199-7							x j u ŋ ⁵⁵												
200-7							tʰ u ²¹³												
202-7							t au ⁵⁵												
205-7							x u n ⁵⁵												
206-7							Ø j o ²¹³												
209-7							w a ²¹³												
211-7							Ø u ⁵⁵												
215-7							n i ³⁵												
216-7							k w a ²¹³												
217-7							t au ³⁵												
219-7							s w a ²¹³												
220-7							Ø a ³⁵												
225-7							ts j a n ²¹³												
230-7							ts j a n ⁴²												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							ts u ³⁵												
253-7							kʰ i n ²¹³												
256-7							s o ²¹³												
261-7							x a ³⁵												
262-7							p u ²¹³												
263-7							s i ²¹³												
264-7							tɕ j a ŋ ³⁵												
271-7							s a ²¹³												
272-7							k j a n ⁵⁵												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ⁴²												
291-7							x ou ³⁵												
295-7							kʰ i ³⁵												
300-7							j ou ⁴²												
303-7							Ø i ⁴²												
306-7							kʰ ou ⁴²												
307-7							k u ⁴²												
308-7							tɕ u ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ai ²¹³												
323-7							m i n ²¹³												
325-7							tʰ u ⁴²												
330-7							ou ⁴²												
334-7							ɕ i ²¹³												
335-7							tʰ i ⁵⁵												
338-7							k au ³⁵												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ³⁵												
343-7							x o ²¹³												
344-7							au ⁴²												
349-7							kʰ u ²¹³												
353-7							tʰ a ŋ ³⁵												
360-7							x ou ²¹³												
2-8								i ²¹³											
4-8								Ø i ²¹³											
5-8								ts a ŋ ²¹											
6-8								s aː ²¹³											
7-8								s a ŋ ²¹											
8-8								x a ²¹											
9-8								p u ²¹³											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j aː ⁵⁵											
33-8								w u ⁵⁵											
38-8								i ²¹											
40-8								u ⁴²											
42-8								u ⁵⁵											
43-8								ts i ŋ ⁵⁵											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ²¹											
53-8								w ieː ⁴²											
56-8								tɕ ieː ²¹³											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l ieː ŋ ²¹											
68-8								tɕ iaː ²¹											
85-8								w i ²¹											
86-8								t i ²¹³											
87-8								ts u ²¹											
93-8								i ⁵⁵											
98-8								l ɛ ⁴²											
109-8								ɕ ieː ²¹											
115-8								t ɔ ⁵⁵											
118-8								ts j iaː ²¹											
124-8								tɕ j a ⁵⁵											
127-8								ts w ə ²¹											
133-8								tʰ ou ²¹³											
144-8								s a ⁵⁵											
161-8								x u ŋ ²¹³											
166-8								k w a ŋ ²¹³											
170-8								i ⁴²											
171-8								tʰ u ²¹											
173-8								u ²¹											
174-8								n w ɛ ²¹											
175-8								ts iaː ⁴²											
176-8								l j a ŋ ⁵⁵											
177-8								p a ²¹³											
179-8								l ou ²¹											
181-8								p i ŋ ²¹³											
182-8								tɕ i ⁴²											
189-8								k w a ²¹³											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ ⁵⁵											
198-8								t iaː ŋ ²¹											
199-8								x j u ŋ ²¹³											
200-8								tʰ u ²¹³											
202-8								t ɔ ²¹³											
205-8								x u ²¹³											
206-8								Ø j ə ²¹³											
209-8								w w a ²¹											
211-8								Ø u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ²¹											
219-8								s w a ²¹³											
220-8								Ø iaː ²¹											
225-8								ts iaː ⁴²											
230-8								ts iaː ⁵⁵											
234-8								pʰ i ²¹³											
238-8								l i ²¹											
242-8								ʈʂ u ²¹											
253-8								kʰ ieː ⁴²											
256-8								s ə ²¹											
261-8								x w a ²¹											
262-8								p u ²¹³											
263-8								s i ⁴²											
264-8								tɕ j a ŋ ²¹											
271-8								s a ²¹											
272-8								k iaː ²¹³											
274-8								u ⁵⁵											
275-8								p aː ²¹											
279-8								n aː ⁴²											
287-8								l a ⁵⁵											
291-8								x ou ²¹											
295-8								kʰ ieː ²¹											
300-8								j ou ⁵⁵											
303-8								Ø ieː ⁵⁵											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ u ²¹											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁵⁵											
330-8								ou ⁵⁵											
334-8								ɕ i ²¹³											
335-8								tʰ w i ²¹³											
338-8								k ɔ ²¹											
339-8								ʈʂ ou ²¹³											
341-8								x u ²¹³											
342-8								m i ŋ ²¹											
343-8								x ə ⁴²											
344-8								w ɔ ⁵⁵											
349-8								kʰ u ²¹³											
353-8								tʰ a ŋ ²¹											
360-8								x ou ⁴²											
2-9									i t ¹										
4-9									Ø i t ¹										
5-9									ts ɔ ŋ ⁵²										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁵²										
8-9									s a ⁴⁴										
9-9									p u t ¹										
17-9									ts u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ³¹										
33-9									u ⁴⁴										
38-9									i ⁵²										
40-9									j i n ¹¹										
42-9									j u ⁴⁴										
43-9									ts i n ³¹										
46-9									j ɔ ŋ ¹¹										
52-9									l j ɔ ŋ ⁵²										
53-9									j i n ¹¹										
56-9									k i n ⁴⁴										
59-9									tʰ a ⁴⁴										
60-9									ts ɔ ŋ ⁵²										
64-9									l i n ⁵²										
68-9									k j ɛ n ⁵²										
85-9									w i j ⁵²										
86-9									t i ⁴⁴										
87-9									ts u ⁵²										
93-9									n i ³¹										
98-9									l ai ¹¹										
109-9									s i n ⁵²										
115-9									t au ³¹										
118-9									ts j ɛ ⁵²										
124-9									k j a ³¹										
127-9									ts ɔ ⁵²										
133-9									tʰ u ⁴⁴										
144-9									s a ³¹										
161-9									s u ŋ ⁴⁴										
166-9									k w ɔ ŋ ⁴⁴										
170-9									i ¹¹										
171-9									tʰ u ⁵²										
173-9									j u p ⁵										
