COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
199-6						s j o ŋ ⁵¹													
200-6						tʰ j u ²¹⁴													
202-6						t au ⁵¹													
205-6						w u n ⁵¹													
206-6						Ø j e ²¹⁴													
209-6						w a ²¹⁴													
211-6						Ø u ⁵¹													
215-6						l i ⁵¹													
216-6						k w a ²¹⁴													
217-6						t au ⁵¹													
219-6						s w a ²¹⁴													
220-6						Ø j e ⁵¹													
225-6						ts e n ⁵⁵													
230-6						k e n ³⁵													
234-6						pʰ ə ²¹⁴													
238-6						l i ²¹⁴													
242-6						tʃ j u ⁵¹													
253-6						kʰ ə n ⁵⁵													
256-6						s o ²¹⁴													
261-6						x w a ⁵¹													
262-6						p j ai ²¹⁴													
263-6						s j e ⁵⁵													
264-6						k j a ŋ ⁵¹													
271-6						s a ²¹⁴													
272-6						k e n ⁵¹													
274-6						w u ³⁵													
275-6						p a n ⁵¹													
279-6						n a n ⁵⁵													
287-6						l w a n ³⁵													
291-6						x j ou ⁵¹													
295-6						kʰ e ⁵¹													
300-6						j ou ³⁵													
303-6						Ø j u ³⁵													
306-6						kʰ ou ³⁵													
307-6						k u ³⁵													
308-6						k j u ⁵¹													
312-6						k j au ⁵¹													
313-6						kʰ o ³⁵													
314-6						tʰ j ai ⁵⁵													
323-6						m i ŋ ⁵⁵													
325-6						tʰ u ³⁵													
330-6						w ou ³⁵													
334-6						s i ²¹⁴													
335-6						tʰ w u j ⁵¹													
338-6						k au ⁵¹													
339-6						tʃ ou ⁵¹													
341-6						x u ⁵¹													
342-6						m w i ŋ ⁵¹													
343-6						x w o ⁵⁵													
344-6						au ³⁵													
349-6						kʰ j u ²¹⁴													
353-6						tʰ a ŋ ⁵¹													
360-6						x j ou ⁵⁵													
375-6						ts w i ³⁵													
388-6						s i ⁵¹													
389-6						x w i ⁵⁵													
392-6						kʰ u n ⁵¹													
394-6						k a n ⁵¹													
401-6						tʰ u ³⁵													
402-6						ts j ai ⁵¹													
403-6						t i ⁵¹													
409-6						ts j o ⁵¹													
418-6						m ai ⁵⁵													
441-6						tʰ e n ⁵⁵													
443-6						m j u j ⁵¹													
459-6						w ai ⁵¹													
460-6						t j o ⁵¹													
461-6						j a ⁵¹													
464-6						t a ⁵¹													
465-6						tʰ j e n ⁵¹													
466-6						tʰ ai ⁵¹													
467-6						x u ⁵¹													
469-6						s i ²¹⁴													
480-6						n ə w ³⁵													
482-6						n ai ³⁵													
484-6						x au ³⁵													
491-6						m w e ⁵¹													
492-6						Ø i ⁵¹													
495-6						ts j a ³⁵													
496-6						k u ⁵¹													
507-6						n j a ŋ ⁵⁵													
509-6						Ø j u ³⁵													
510-6						pʰ w o ⁵⁵													
513-6						s i ⁵¹													
518-6						s au ³⁵													
525-6						ts ə ³⁵													
527-6						e n ⁵¹													
533-6						x j ai ⁵⁵													
548-6						kʰ j a ²¹⁴													
554-6						x j ai ⁵¹													
558-6						j u ŋ ⁵⁵													
564-6						x u ⁵¹													
580-6						s w a ⁵¹													
587-6						s j au ³⁵													
588-6						s au ³⁵													
589-6						ts j e n ⁵¹													
594-6						Ø w a ²¹⁴													
602-6						j u ²¹⁴													
604-6						s ai ³⁵													
611-6						s a n ⁵¹													
630-6						ts j o ³⁵													
637-6						k ə n ⁵¹													
638-6						s i ⁵¹													
639-6						p j u ⁵¹													
2-7							i ²¹⁴												
4-7							Ø i ²¹⁴												
5-7							tʃ a ŋ ⁵¹												
6-7							s a n ⁵¹												
7-7							s a ŋ ⁵¹												
8-7							x j a ⁵¹												
9-7							p u ²¹⁴												
17-7							tʃ u ŋ ⁵¹												
31-7							k j ou ³⁵												
32-7							j a ³⁵												
33-7							u ³⁵												
38-7							i ⁵¹												
40-7							w u n ⁵⁵												
42-7							u ³⁵												
43-7							ts j i ŋ ³⁵												
46-7							w a ŋ ⁵⁵												
52-7							l j a ŋ ⁵¹												
53-7							w a n ⁵⁵												
56-7							k i n ⁵⁵												
59-7							tʰ j a ⁵¹												
60-7							tʃ a ŋ ⁵¹												
64-7							l j i ŋ ⁵¹												
68-7							k j e n ⁵¹												
85-7							w i ⁵¹												
86-7							t i ⁵¹												
87-7							tʃ u ⁵¹												
93-7							n i ³⁵												
98-7							j l ai ⁵⁵												
109-7							s j i n ⁵¹												
115-7							t au ³⁵												
118-7							ts j a w ⁵¹												
124-7							k j a ³⁵												
127-7							ts u ⁵¹												
133-7							tʰ j ou ⁵¹												
144-7							s j a ³⁵												
161-7							s o ŋ ⁵¹												
166-7							k w a ŋ ⁵¹												
170-7							i ⁵⁵												
171-7							tʰ u ⁵¹												
173-7							j u ²¹⁴												
174-7							n j ai ⁵¹												
175-7							ts w a n ⁵⁵												
176-7							l j a ŋ ³⁵												
177-7							p a ²¹⁴												
179-7							l j ou ²¹⁴												
181-7							p j i ŋ ⁵¹												
182-7							k i ⁵⁵												
189-7							k w a n ⁵¹												
191-7							t u ŋ ⁵¹												
193-7							l w e ŋ ³⁵												
198-7							t e ŋ ⁵¹												
199-7							s j u ŋ ⁵¹												
200-7							tʰ j u ²¹⁴												
202-7							t au ⁵¹												
205-7							w u n ⁵¹												
206-7							Ø j e ²¹⁴												
209-7							w a ²¹⁴												
211-7							Ø u ⁵¹												
215-7							l i ⁵¹												
216-7							k w a ²¹⁴												
217-7							t au ⁵¹												
219-7							s w a ²¹⁴												
220-7							Ø j e ⁵¹												
225-7							ts e n ⁵⁵												
230-7							ts e n ³⁵												
234-7							pʰ ə ²¹⁴												
238-7							l i ²¹⁴												
242-7							tʃ j u ⁵¹												
253-7							kʰ ə n ⁵⁵												
256-7							s o ²¹⁴												
261-7							x w a ⁵¹												
262-7							p j ai ²¹⁴												
263-7							s j e ⁵⁵												
264-7							k j a ŋ ⁵¹												
271-7							s a ²¹⁴												
272-7							k e n ⁵¹												
274-7							u ³⁵												
275-7							p a n ⁵¹												
279-7							n a n ⁵⁵												
287-7							l w a n ³⁵												
291-7							x j ou ⁵¹												
295-7							kʰ e ⁵¹												
300-7							j ou ³⁵												
303-7							Ø j u ³⁵												
306-7							kʰ ou ³⁵												
307-7							k u ³⁵												
308-7							k j u ⁵¹												
312-7							k j au ⁵¹												
313-7							kʰ o ³⁵												
314-7							tʰ j ai ⁵⁵												
323-7							m i ŋ ⁵⁵												
325-7							tʰ u ⁵¹												
330-7							w ou ³⁵												
334-7							s i ²¹⁴												
335-7							tʰ u j ⁵¹												
338-7							k au ⁵¹												
339-7							tʃ ou ⁵¹												
341-7							x u ⁵¹												
342-7							m w i ŋ ⁵¹												
343-7							x w o ⁵⁵												
344-7							w au ³⁵												
349-7							kʰ j u ²¹⁴												
353-7							tʰ a ŋ ⁵¹												
360-7							x j ou ⁵⁵												
375-7							ts w i ³⁵												
388-7							s i ⁵¹												
389-7							x w e ⁵⁵												
392-7							kʰ u n ⁵¹												
394-7							k a n ⁵¹												
401-7							tʰ u ³⁵												
402-7							ts j ai ⁵¹												
403-7							t i ⁵¹												
409-7							ts j o ⁵¹												
418-7							m ai ⁵⁵												
441-7							tʰ e n ⁵⁵												
443-7							m j u ⁵¹												
459-7							w ai ⁵¹												
460-7							t j u ⁵¹												
461-7							j a ⁵¹												
464-7							t a ⁵¹												
465-7							tʰ j e n ⁵¹												
466-7							tʰ ai ⁵¹												
467-7							x u ⁵¹												
469-7							s i ²¹⁴												
480-7							n j ə w ³⁵												
482-7							n ai ³⁵												
484-7							x au ³⁵												
491-7							m w e ⁵¹												
492-7							Ø i ⁵¹												
495-7							ts j a ³⁵												
496-7							k u ⁵¹												
507-7							n j a ŋ ⁵⁵												
509-7							Ø j u ³⁵												
510-7							pʰ w o ⁵⁵												
513-7							s i ⁵¹												
518-7							s au ³⁵												
525-7							ts ə ³⁵												
527-7							ə n ⁵¹												
533-7							x j ai ⁵⁵												
548-7							kʰ j a ²¹⁴												
554-7							x j ai ⁵¹												
558-7							j u ŋ ⁵⁵												
564-7							x u ⁵¹												
580-7							s w a ⁵¹												
587-7							s j au ³⁵												
588-7							s au ³⁵												
589-7							ts j e n ⁵¹												
594-7							Ø w a ²¹⁴												
602-7							j u ²¹⁴												
604-7							s ai ³⁵												
611-7							s a n ⁵¹												
630-7							ts j o ³⁵												
637-7							k ə n ⁵¹												
638-7							s e ⁵¹												
639-7							p j u ⁵¹												
2-8								i ²¹⁴											
4-8								Ø i ²¹⁴											
5-8								tʃ a ŋ ⁵¹											
6-8								s a n ⁵¹											
7-8								s a ŋ ⁵¹											
8-8								x j a ⁵¹											
9-8								p u ²¹⁴											
17-8								ts u ŋ ⁵⁵											
31-8								k j ou ³⁵											
32-8								j a ³⁵											
33-8								u ³⁵											
38-8								i ⁵¹											
40-8								w u n ⁵⁵											
42-8								u ³⁵											
43-8								ts j i ŋ ³⁵											
46-8								w w a ŋ ⁵⁵											
52-8								l j a ŋ ⁵¹											
53-8								w a n ⁵⁵											
56-8								k i n ⁵⁵											
59-8								tʰ j a ⁵⁵											
60-8								ts a ŋ ⁵¹											
64-8								l j i ŋ ⁵¹											
68-8								k j e n ⁵¹											
85-8								w i ⁵¹											
86-8								t i ⁵⁵											
87-8								tʃ u ⁵¹											
93-8								n i ³⁵											
98-8								j l ai ⁵⁵											
109-8								s j i n ⁵¹											
115-8								t au ³⁵											
118-8								ts j a w ⁵¹											
124-8								k j a ³⁵											
127-8								ts u ⁵¹											
133-8								tʰ j ou ⁵⁵											
144-8								s j a ³⁵											
161-8								s j o ŋ ⁵⁵											
166-8								k w a ŋ ⁵⁵											
170-8								i ⁵⁵											
171-8								tʰ u ⁵¹											
173-8								j u ²¹⁴											
174-8								n j ai ⁵¹											
175-8								ts a n ⁵⁵											
176-8								l j a ŋ ³⁵											
177-8								p a ²¹⁴											
179-8								l j ou ²¹⁴											
181-8								p j i ŋ ⁵⁵											
182-8								k i ⁵⁵											
189-8								k w a n ⁵⁵											
191-8								t u ŋ ⁵⁵											
193-8								l w e ŋ ³⁵											
198-8								t e ŋ ⁵¹											
199-8								s j o ŋ ⁵⁵											
200-8								tʰ j u ²¹⁴											
202-8								t au ⁵⁵											
205-8								w u n ⁵⁵											
206-8								Ø j e ²¹⁴											
209-8								w a ²¹⁴											
211-8								Ø u ⁵⁵											
215-8								l i ⁵¹											
216-8								k w a ²¹⁴											
217-8								t au ⁵¹											
219-8								s w a ²¹⁴											
220-8								Ø j e ⁵¹											
225-8								ts j e n ⁵⁵											
230-8								ts j e n ³⁵											
234-8								pʰ ə ²¹⁴											
238-8								l i ²¹⁴											
242-8								tʃ j u ⁵¹											
253-8								kʰ ə n ⁵⁵											
256-8								s o ²¹⁴											
261-8								x w a ⁵¹											
262-8								p j ai ²¹⁴											
263-8								s j e ⁵⁵											
264-8								k j a ŋ ⁵¹											
271-8								s a ²¹⁴											
272-8								k j e n ⁵¹											
274-8								u ³⁵											
275-8								p a n ⁵¹											
279-8								n a n ⁵⁵											
287-8								l w a n ³⁵											
291-8								x j ou ⁵¹											
295-8								kʰ e ⁵¹											
300-8								j ou ³⁵											
303-8								Ø j u ³⁵											
306-8								kʰ ou ³⁵											
307-8								k u ³⁵											
308-8								k j u ⁵¹											
312-8								k j au ⁵¹											
313-8								kʰ o ³⁵											
314-8								tʰ j ai ⁵⁵											
323-8								m i ŋ ⁵⁵											
325-8								tʰ u ³⁵											
330-8								w ou ³⁵											
334-8								s i ²¹⁴											
335-8								tʰ w e j ⁵⁵											
338-8								k au ⁵¹											
339-8								tʃ ou ⁵⁵											
341-8								x u ⁵⁵											
342-8								m w i ŋ ⁵¹											
343-8								x w o ⁵⁵											
344-8								w au ³⁵											
349-8								kʰ j u ²¹⁴											
353-8								tʰ a ŋ ⁵¹											
360-8								x j ou ⁵⁵											
375-8								ts w i ³⁵											
388-8								s i ⁵¹											
389-8								x w e ⁵⁵											
392-8								kʰ w u n ⁵¹											
394-8								k a n ⁵¹											
401-8								tʰ u ³⁵											
402-8								ts j ai ⁵¹											
403-8								t i ⁵¹											
409-8								ts j a ⁵¹											
418-8								m ai ⁵⁵											
441-8								tʰ j e n ⁵⁵											
443-8								m j o j ⁵¹											
459-8								w ai ⁵¹											
460-8								t j o ⁵⁵											
461-8								j a ⁵¹											
464-8								t a ⁵¹											
465-8								tʰ j e n ⁵⁵											
466-8								tʰ ai ⁵¹											
467-8								x u ⁵⁵											
469-8								s i ²¹⁴											
480-8								n ə w ³⁵											
482-8								n ai ³⁵											
484-8								x au ³⁵											
491-8								m w e ⁵¹											
492-8								Ø i ⁵⁵											
495-8								ts j a ³⁵											
496-8								k u ⁵⁵											
507-8								n j a ŋ ⁵⁵											
509-8								Ø j u ³⁵											
510-8								pʰ w a ⁵⁵											
513-8								s i ⁵¹											
518-8								s au ³⁵											
525-8								ts ə ³⁵											
527-8								ə n ⁵¹											
533-8								x j ai ⁵⁵											
548-8								kʰ j a ²¹⁴											
554-8								x j ai ⁵¹											
558-8								j u ŋ ⁵⁵											
564-8								x u ⁵¹											
580-8								s w a ⁵¹											
587-8								s j au ³⁵											
588-8								s au ³⁵											
589-8								ts j e n ⁵⁵											
594-8								Ø w a ²¹⁴											
602-8								j u ²¹⁴											
604-8								s ai ³⁵											
611-8								s a n ⁵⁵											
630-8								ts j u ³⁵											
637-8								k ə n ⁵⁵											
638-8								s e ⁵¹											
639-8								p j u ⁵¹											
2-9									i ²¹⁴										
4-9									Ø i ²¹⁴										
5-9									ts a ŋ ⁵¹										
6-9									s a n ⁵⁵										
7-9									s a ŋ ⁵¹										
8-9									s j a ⁵¹										
9-9									p u ²¹⁴										
17-9									tʃ u ŋ ⁵¹										
31-9									k j ou ³⁵										
32-9									j a ³⁵										
33-9									u ³⁵										
38-9									e ⁵¹										
40-9									w u n ²¹⁴										
42-9									u ³⁵										
43-9									ts j i ŋ ³⁵										
46-9									w w a ŋ ²¹⁴										
52-9									l j a ŋ ⁵¹										
53-9									w a n ²¹⁴										
56-9									k ə n ²¹⁴										
59-9									tʰ j a ⁵¹										
60-9									tʃ a ŋ ⁵¹										
64-9									l j i ŋ ⁵¹										
68-9									k j e n ⁵¹										
85-9									w i ⁵¹										
86-9									t i ⁵¹										
87-9									ts u ⁵¹										
93-9									n i ³⁵										
98-9									j l ai ²¹⁴										
109-9									s j ə n ⁵¹										
115-9									t au ³⁵										
118-9									ts j a w ⁵¹										
124-9									k j a ³⁵										
127-9									ts o ⁵¹										
133-9									tʰ j ou ⁵¹										
144-9									s j a ³⁵										
161-9									s o ŋ ⁵¹										
166-9									k w a ŋ ⁵¹										
170-9									i ⁵⁵										
171-9									tʰ u ⁵¹										
173-9									j u ²¹⁴										
174-9									n j ai ⁵¹										
175-9									ts w a n ²¹⁴										
176-9									l j a ŋ ³⁵										
177-9									p a ʔ ²¹⁴										
179-9									l j ou ²¹⁴										
181-9									p j i ŋ ⁵¹										
182-9									k i ²¹⁴										
189-9									k w a n ⁵¹										
191-9									t u ŋ ⁵¹										
193-9									l w o ŋ ³⁵										
198-9									t o ŋ ⁵¹										
199-9									s j o ŋ ⁵¹										
200-9									tʰ j u ²¹⁴										
202-9									t au ⁵¹										
205-9									w u n ⁵¹										
206-9									Ø j e ²¹⁴										
209-9									w a ²¹⁴										
211-9									Ø u ⁵¹										
215-9									l i ⁵¹										
216-9									k w a ʔ ²¹⁴										
217-9									t au ⁵¹										
219-9									s w a ʔ ²¹⁴										
220-9									Ø j e ⁵¹										
225-9									ts j e n ²¹⁴										
230-9									k j e n ³⁵										
234-9									pʰ ə ²¹⁴										
238-9									l i ²¹⁴										
242-9									ts j u ⁵¹										
253-9									kʰ ə n ²¹⁴										
256-9									s o ⁵⁵										
261-9									x w a ⁵¹										
262-9									p j a ²¹⁴										
263-9									s j e ⁵⁵										
264-9									k j a ŋ ⁵¹										
271-9									s a ²¹⁴										
272-9									k j e n ⁵⁵										
274-9									w u ³⁵										
275-9									p a n ⁵¹										
279-9									n a n ²¹⁴										
287-9									j l w a n ³⁵										
291-9									x j ou ⁵¹										
295-9									kʰ e ⁵¹										
300-9									j ou ³⁵										
303-9									Ø j u ³⁵										
306-9									kʰ ou ³⁵										
307-9									k u ³⁵										
308-9									k j u ⁵¹										
312-9									k j au ⁵¹										
313-9									kʰ o ³⁵										
314-9									tʰ j ai ²¹⁴										
323-9									m i ŋ ²¹⁴										
325-9									tʰ u ³⁵										
330-9									w ou ³⁵										
334-9									s i ²¹⁴										
335-9									tʰ w u j ⁵¹										
338-9									k au ⁵¹										
339-9									tʃ ou ⁵¹										
341-9									x u ⁵¹										
342-9									m w i ŋ ⁵¹										
343-9									x w u ²¹⁴										
344-9									j au ³⁵										
349-9									kʰ j u ²¹⁴										
353-9									tʰ a ŋ ⁵¹										
360-9									x j ou ²¹⁴										
375-9									ts w i ³⁵										
388-9									s i ⁵¹										
389-9									x w e ⁵⁵										
392-9									kʰ w u n ⁵¹										
394-9									k a n ⁵¹										
401-9									tʰ u ³⁵										
402-9									ts j ai ⁵¹										
403-9									t i ⁵¹										
409-9									ts w o ⁵¹										
418-9									m ai ²¹⁴										
441-9									tʰ j e n ²¹⁴										
443-9									m j u j ⁵¹										
459-9									w ai ⁵¹										
460-9									t w o ⁵¹										
461-9									j a ⁵¹										
464-9									t a ⁵¹										
465-9									tʰ j a n ⁵¹										
466-9									tʰ ai ⁵¹										
467-9									x u ⁵¹										
469-9									s i ²¹⁴										
480-9									n j ə w ³⁵										
482-9									n ai ³⁵										
484-9									x au ³⁵										
491-9									m w e ⁵¹										
492-9									Ø i ⁵¹										
495-9									ts j a ³⁵										
496-9									k u ⁵¹										
507-9									n j a ŋ ²¹⁴										
509-9									Ø j u ³⁵										
510-9									pʰ w o ²¹⁴										
513-9									s i ⁵¹										
518-9									s au ³⁵										
525-9									ts ə ³⁵										
527-9									ə n ⁵¹										
533-9									x j ai ²¹⁴										
548-9									kʰ j a ²¹⁴										
554-9									x j ai ⁵¹										
558-9									j u ŋ ²¹⁴										
564-9									x u ⁵¹										
580-9									s w a ⁵¹										
587-9									s j ou ³⁵										
588-9									s ou ³⁵										
589-9									k j e n ⁵¹										
594-9									Ø w a ²¹⁴										
602-9									j u ²¹⁴										
604-9									s ai ³⁵										
611-9									s a n ⁵¹										
630-9									ts w o ³⁵										
637-9									k ə n ⁵¹										
638-9									s e ⁵¹										
639-9									p j u ⁵¹										
2-10										i ²¹⁴									
4-10										Ø i ²¹⁴									
5-10										ts a ŋ ⁵¹									
6-10										s a n ⁵¹									
7-10										s a ŋ ⁵¹									
8-10										s j a ⁵¹									
9-10										p u ²¹⁴									
17-10										tʃ u ŋ ⁵¹									
31-10										k j ou ³⁵									
32-10										j a ³⁵									
33-10										u ³⁵									
38-10										i ⁵¹									
40-10										w u n ⁵⁵									
42-10										u ³⁵									
43-10										ts i ŋ ³⁵									
46-10										w w a ŋ ⁵⁵									
52-10										l j a ŋ ⁵¹									
53-10										w i n ⁵⁵									
56-10										k ə n ⁵⁵									
59-10										tʰ j a ⁵¹									
60-10										tʃ a ŋ ⁵¹									
64-10										l j i ŋ ⁵¹									
68-10										k j e n ⁵¹									
85-10										w i ⁵¹									
86-10										t i ⁵¹									
87-10										ts u ⁵¹									
93-10										n i ³⁵									
98-10										j l ai ⁵⁵									
109-10										s j ə n ⁵¹									
115-10										t a ³⁵									
118-10										ts j a w ⁵¹									
124-10										k j a ³⁵									
127-10										ts o ⁵¹									
133-10										tʰ j ou ⁵¹									
144-10										s j a ³⁵									
161-10										s o ŋ ⁵¹									
166-10										k w a ŋ ⁵¹									
170-10										i ²¹⁴									
171-10										tʰ u ⁵¹									
173-10										j u ²¹⁴									
174-10										w n j ai ⁵¹									
175-10										ts e n ⁵⁵									
176-10										l j a ŋ ³⁵									
177-10										p a ʔ ²¹⁴									
179-10										l j ou ²¹⁴									
181-10										p j i ŋ ⁵¹									
182-10										k i ⁵⁵									
189-10										k w a n ⁵¹									
191-10										t u ŋ ⁵¹									
193-10										l w o ŋ ³⁵									
198-10										t o ŋ ⁵¹									
199-10										s j o ŋ ⁵¹									
200-10										j u ²¹⁴									
202-10										t a ⁵¹									
205-10										w x u n ⁵¹									
206-10										Ø j e ²¹⁴									
209-10										w a ²¹⁴									
211-10										Ø u ⁵¹									
215-10										l i ⁵¹									
216-10										k w a ʔ ²¹⁴									
217-10										t a ⁵¹									
219-10										s w a ʔ ²¹⁴									
220-10										Ø j e ⁵¹									
225-10										ts j e n ⁵⁵									
230-10										k j e n ³⁵									
234-10										pʰ ə ²¹⁴									
238-10										l i ²¹⁴									
242-10										ts j u ⁵¹									
253-10										kʰ ə n ⁵⁵									
256-10										s o ⁵⁵									
261-10										x w a ⁵¹									
262-10										p j a ²¹⁴									
263-10										s j e ⁵⁵									
264-10										k j a ŋ ⁵¹									
271-10										s a ²¹⁴									
272-10										k j e n ⁵¹									
274-10										u ³⁵									
275-10										p a n ⁵¹									
279-10										n a n ⁵⁵									
287-10										j l w a n ³⁵									
291-10										x j ou ⁵¹									
295-10										kʰ j ə ⁵¹									
300-10										j ou ³⁵									
303-10										Ø j ə ³⁵									
306-10										kʰ j ou ³⁵									
307-10										k u ³⁵									
308-10										k j u ⁵¹									
312-10										k j e ⁵¹									
313-10										kʰ o ³⁵									
314-10										tʰ j ai ⁵⁵									
323-10										m i ŋ ⁵⁵									
325-10										tʰ u ³⁵									
330-10										w ou ³⁵									
334-10										s i ²¹⁴									
335-10										j u j ⁵¹									
338-10										k a ⁵¹									
339-10										tʃ ou ⁵¹									
341-10										kʰ u ⁵¹									
342-10										m i ŋ ⁵¹									
343-10										x w o ⁵⁵									
344-10										j a ³⁵									
349-10										kʰ j u ²¹⁴									
353-10										Ø a ŋ ⁵¹									
360-10										x j ou ⁵⁵									
375-10										ts w i ³⁵									
388-10										s i ⁵¹									
389-10										x w e ²¹⁴									
392-10										kʰ w u n ⁵¹									
394-10										k a n ⁵¹									
401-10										tʰ u ³⁵									
402-10										ts j ai ⁵¹									
403-10										t i ⁵¹									
409-10										ts w o ⁵¹									
418-10										m ai ⁵⁵									
441-10										tʰ j e n ⁵⁵									
443-10										m j o j ⁵¹									
459-10										w ai ⁵¹									
460-10										t w o ⁵¹									
461-10										j a ⁵¹									
464-10										t a ⁵¹									
465-10										tʰ j a n ⁵¹									
466-10										tʰ ai ⁵¹									
467-10										x u ⁵¹									
469-10										s i ²¹⁴									
480-10										n ə w ³⁵									
482-10										n ai ³⁵									
484-10										x a ³⁵									
491-10										m w e ⁵¹									
492-10										Ø i ⁵¹									
495-10										ts j a ³⁵									
496-10										k u ⁵¹									
507-10										n j a ŋ ⁵⁵									
509-10										Ø j ə ³⁵									
510-10										pʰ w o ⁵⁵									
513-10										s i ⁵¹									
518-10										s a ³⁵									
525-10										ts ə ³⁵									
527-10										ə n ⁵¹									
533-10										x j ai ⁵⁵									
548-10										kʰ j a ²¹⁴									
554-10										x j ai ⁵¹									
558-10										j u ŋ ⁵⁵									
564-10										x u ⁵¹									
580-10										s w a ⁵¹									
587-10										s j ou ³⁵									
588-10										s ou ³⁵									
589-10										k j e n ⁵¹									
594-10										Ø w a ²¹⁴									
602-10										j u ²¹⁴									
604-10										s ai ³⁵									
611-10										s a n ⁵¹									
630-10										ts w o ³⁵									
637-10										k ə n ⁵¹									
638-10										s e ⁵¹									
639-10										p j u ⁵¹									
2-11											i ²¹⁴								
4-11											Ø i ²¹⁴								
5-11											ts j a ŋ ⁵¹								
6-11											Ø a n ⁵⁵								
7-11											ts j a ŋ ⁵¹								
8-11											x j a ⁵¹								
9-11											p u ²¹⁴								
17-11											tʃ j u ŋ ⁵⁵								
31-11											k j ou ³⁵								
32-11											j a ³⁵								
33-11											ou ³⁵								
38-11											i ⁵¹								
40-11											w u n ⁵⁵								
42-11											u ³⁵								
43-11											k i ŋ ³⁵								
46-11											w w a ŋ ⁵⁵								
52-11											l j a ŋ ⁵¹								
53-11											w a n ⁵⁵								
56-11											k j i n ⁵⁵								
59-11											tʰ j a ⁵⁵								
60-11											tʃ j a ŋ ⁵¹								
64-11											l j i ŋ ⁵¹								
68-11											k a n ⁵¹								
85-11											w i ⁵¹								
86-11											t i ⁵⁵								
87-11											ts u ⁵¹								
93-11											n i ³⁵								
98-11											j l Ø ⁵⁵								
109-11											Ø j i n ⁵¹								
115-11											t au ³⁵								
118-11											ts j a w ⁵¹								
124-11											k j a ³⁵								
127-11											ts u ⁵¹								
133-11											tʰ j ou ⁵⁵								
144-11											Ø j a ³⁵								
161-11											x u ŋ ⁵⁵								
166-11											k w a ŋ ⁵⁵								
170-11											i ⁵⁵								
171-11											tʰ ou ⁵¹								
173-11											j u ²¹⁴								
174-11											w n j i ⁵¹								
175-11											ts j a n ⁵⁵								
176-11											l j a ŋ ⁵¹								
177-11											p a ʔ ²¹⁴								
179-11											l j ou ²¹⁴								
181-11											p j i ŋ ⁵⁵								
182-11											kʰ i ⁵⁵								
189-11											k w a n ⁵⁵								
191-11											t u ŋ ⁵⁵								
193-11											l w a ŋ ³⁵								
198-11											t au ŋ ⁵¹								
199-11											x j u ŋ ⁵⁵								
200-11											tʰ j u ²¹⁴								
202-11											t au ⁵⁵								
205-11											w u n ⁵⁵								
206-11											Ø j a ²¹⁴								
209-11											w w a ²¹⁴								
211-11											Ø ou ⁵⁵								
215-11											l i ⁵¹								
216-11											k w a ʔ ²¹⁴								
217-11											t au ⁵¹								
219-11											w a ʔ ²¹⁴								
220-11											Ø j ou ⁵¹								
225-11											ts j a n ⁵⁵								
230-11											ts j a n ³⁵								
234-11											pʰ i ²¹⁴								
238-11											l i ²¹⁴								
242-11											ts j ou ⁵¹								
253-11											kʰ i n ⁵⁵								
256-11											ts j au ²¹⁴								
261-11											Ø w a ⁵¹								
262-11											p j a ²¹⁴								
263-11											Ø j i ⁵⁵								
264-11											k j a ŋ ⁵¹								
271-11											ts a ²¹⁴								
272-11											k j a n ⁵⁵								
274-11											u ⁵¹								
275-11											p a n ⁵¹								
279-11											n a n ⁵⁵								
287-11											l w a n ³⁵								
291-11											x j ou ⁵¹								
295-11											kʰ j i ⁵¹								
300-11											j ou ⁵¹								
303-11											Ø j u ³⁵								
306-11											kʰ j ou ³⁵								
307-11											k u ³⁵								
308-11											k j u ⁵¹								
312-11											k j au ⁵¹								
313-11											kʰ j a ³⁵								
314-11											tʰ j Ø ⁵⁵								
323-11											i ŋ ⁵⁵								
325-11											tʰ ou ³⁵								
330-11											w ou ³⁵								
334-11											kʰ i ²¹⁴								
335-11											tʰ w u j ⁵⁵								
338-11											k au ⁵¹								
339-11											tʃ j ou ⁵⁵								
341-11											x u ⁵⁵								
342-11											i ŋ ⁵¹								
343-11											x w a ⁵⁵								
344-11											j au ³⁵								
349-11											kʰ j u ²¹⁴								
353-11											tʰ j a ŋ ⁵¹								
360-11											x j ou ⁵⁵								
375-11											ts w i ³⁵								
388-11											Ø i ⁵¹								
389-11											x w i ⁵⁵								
392-11											kʰ u n ⁵¹								
394-11											k a n ⁵¹								
401-11											tʰ u ³⁵								
402-11											ts j Ø ⁵¹								
403-11											t i ⁵¹								
409-11											ts w a ⁵¹								
418-11											a ⁵⁵								
441-11											tʰ j a n ⁵⁵								
443-11											Ø j u j ⁵¹								
459-11											w a ⁵¹								
460-11											t w a ⁵⁵								
461-11											j a ⁵¹								
464-11											t a ⁵¹								
465-11											tʰ j a n ⁵⁵								
466-11											tʰ a ⁵¹								
467-11											x u ⁵⁵								
469-11											Ø i ²¹⁴								
480-11											n u w ⁵¹								
482-11											n a ³⁵								
484-11											x au ³⁵								
491-11											Ø w Ø ⁵¹								
492-11											Ø i ⁵⁵								
495-11											k j a ³⁵								
496-11											k u ⁵⁵								
507-11											n j a ŋ ⁵⁵								
