COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
1014			g e s t̪ u j a			g e s t̪ u r		
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
238	kʰ a l u			kʰ a l u				kʰ a l u
2554		d̪ u ɾ i				d̪ u ɾ i		
2173		b i n tʃ u		b i n tʃʰ a m				
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2072		g e p ʃ u			g e p k a n	g e p k a n	g e p kʰ ə n	g e p a n
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1773						h a ŋ a n u		h a ŋ g i n u
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
1547	j a s			j a s				j a s
373	k o b i	k o b i				k o b i		
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
582	p u r tʃ i			p u r tʃ i				
856			k j a k p a				k j a k p a	
2055					u kʰ e n		u kʰ e n	
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
1612		dʒ i p a n			dʒ i d p æ n			dʒ i p a n
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
728	tʰ a ŋ p u							tʰ a ŋ p u
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
2407					pʰ a kʰ e n		pʰ a kʰ e n	
310	a l e j a k			a l a k				a l j a k
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
1770		tʃ j a ŋ			o tʃ a n			
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
2765	i n i ŋ			i ɲ i ŋ				i n i ŋ
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
2201		n a ʃ u				n a ʃ u		
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
72	d̪ a n		d̪ a n			d̪ a n		
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
266	j i			j i				
1629					ŋ o n b u		ŋ o n b u	
1118		tʃʰ u i						tʰ u l i
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
2397			ɾ i g a ɲ j e w o			ɾ i g a ŋ j a p ʃ o		
2588		kʰ u	kʰ u		kʰ u	kʰ u	kʰ u	
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
2492		ʃ e ʃ u				ʃ e ʃ u		
2140					dʒ a kʰ ə n		dʒ a kʰ ə n	
2638		p e t̪ a r				b e t̪ a r		
67				n a n	n a n			
1809					tʃ i kʰ e n		tʃ i kʰ e n	
2416						z i k a n		z i g p a n
347	m u m t̪ o k l o m			m u m t̪ o k l o m				
2350					tʃ o kʰ ə n			tʃʰ o l a n
2277			ŋ j e w o			ŋ j e w o		
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
908	l j a k p u			l e k p u				j a k p u
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
2404	pʰ a l o		pʰ a w o					pʰ a l o
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
562	s a ŋ k a			s a ŋ k a				
1040	pʰ u i b u			pʰ o i b u				
2		a ʃ i			a ʃ i		a ʃ i	
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
1575	ɾ i j a m a			ɾ i j a m a				
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
2312		g o tʃ u				g o tʃ u		
1646		tʃ o	tʃ o	tʃ o			tʃ o	
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
517	t i ŋ p u			t i ŋ p u				
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
2358			ʔ i w o			ʔ i w o		
1603		r a	r a		ɾ u	r a	ɾ u	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
872	pʰ u ŋ k a			pʰ u ŋ k a				
2219		ʃ e ʃ u				ʃ e ʃ u		
463	t o			t o				
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
1760	s a h̥	s a h̥	s a	s a				
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
2323						kʰ o d̪ i l o		kʰ o l o
2646		h a ŋ j a				h a ŋ j a		
635	a t a			a t a				
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2555				g a tʃ a	k a tʃ u		k a tʃ u	
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
1602	tʃ a			tʃ a				tʃ a
134	dʒ a p							dʒ a p
2422	j a k p o		j a k p o					
153	l i ʃ i ŋ			l i ʃ i ŋ				
74				n a n	n a n			
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
2784			z i	z i		z i		z i
989	tʃʰ a b u l a			tʃʰ a b u				
1807			tʃʰ i n l a			tʃʰ i n l a		
1805	h a s o k l a							kʰ a s o
1761					s a ʔ	s a h̥		
590	n a			n a				n a
2083			z a m b o		z a m b o			
445	n a ɾ i k o l							n a ɾ i k o l
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
1264				z o ɾ				z o ɾ
962	s e m				s e m			s e m
311		d a			d a	d a	d a	
