COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
357-1	l ɿ ⁵⁵								
432-1	ȵ i ʔ ⁵⁵								
80-1	tʰ au ³¹								
10-1	l ʐ t ⁵⁵								
335-1	ȵ̥ ɔ ʔ ⁵⁵								
649-1	ʂ ɔ ³¹								
115-1	k ə n ³¹								
137-1	k ɔ ⁵⁵								
844-1	p ɔ ⁵⁵								
723-1	ʂ ʐ ʐ ⁵⁵								
494-1	n ə ŋ ³¹								
196-1	k ʐ o ʔ ⁵⁵								
376-1	l u ȵ ⁵⁵								
466-1	n ɔ ⁵⁵								
75-1	tʰ ə ŋ ³¹								
552-1	k ə ŋ ⁵⁵								
208-1	k ə ³¹								
180-1	k ʐ a m								
253-1	s w t ⁵⁵								
45-1	p ʐ w ⁵⁵								
665-2		k o ⁵¹							
495-2		tʰ au ²¹							
838-2		tʰ o ʔ ²¹							
438-2		m j o ʔ							
334-2		l o ʔ ²¹							
360-2		l ui ŋ							
394-2		m j ŋ							
221-2		j o̱ ²¹							
202-2		k ui ⁵¹							
935-2		ts ŋ							
93-2		l o ⁵¹ ²¹							
7-2		l o ŋ ⁵¹							
664-2		tʰ a ŋ ⁵¹							
246-2		k o ʔ ⁵⁵							
547-2		x i ʔ ⁵⁵							
555-2		j a m ⁵¹							
464-2		m ui ⁵¹							
119-2		tʰ i ŋ ⁵¹							
835-2		x o ʔ ⁵⁵							
79-2		tʰ ui ⁵¹							
693-2		tʰ ui ⁵¹							
477-2		x o ʔ ²¹							
891-2		tʰ i ŋ ²¹							
528-2		l ui ⁵¹							
797-2		k j ui ʔ ⁵⁵							
493-2		tʰ i ʔ ²¹							
217-2		j o ʔ ²¹							
896-2		tʰ ui ʔ ²¹							
452-2		m j ui ʔ ²¹							
580-2		x o ʔ ²¹							
833-2		x o ⁵¹							
390-2		m a ŋ ⁵¹							
696-2		m ⁵¹ ⁵¹							
86-2		tʰ i ŋ ⁵¹							
384-2		m a ŋ ⁵⁵							
61-2		x a m ⁵¹							
536-2		x o ʔ ²¹							
731-2		x ui ŋ							
779-2		s ŋ ⁵¹							
589-2		tʰ i ŋ ⁵¹							
680-2		k o ʔ ⁵⁵							
658-2		tʰ ʔ m ⁵¹							
456-2		m j a ŋ ⁵¹							
183-2		s j ui ŋ							
785-2		l o ⁵¹							
714-2		s ŋ							
331-2		l o ⁵¹							
206-2		j o ⁵¹							
930-2		s o ʔ ⁵⁵							
353-2		l ui ⁵¹							
161-2		k a̱ ŋ ⁵¹							
814-2		s ui ŋ							
179-2		s j o ʔ ²¹							
194-2		l o ʔ ²¹							
727-2		x a ŋ ⁵¹							
260-2		s j o ʔ ⁵⁵							
144-2		s a m ⁵¹							
53-2		l a m ⁵¹							
59-2		l o ʔ ²¹							
506-2		p o ʔ ⁵⁵							
29-2		l i ʔ ²¹							
316-2		tʰ o ʔ ²¹							
389-2		m j i ŋ ⁵¹							
118-2		m o ʔ							
312-2		l ui ŋ							
490-2		s ui ⁵⁵							
436-2		m j o ⁵¹							
927-2		o ŋ ⁵¹							
383-2		m o ʔ ²¹							
211-2		j a m ⁵¹							
873-2		x i ŋ ⁵¹							
371-2		l i ŋ ⁵¹							
877-2		x ui ⁵⁵							
344-2		l a m ⁵¹							
666-2		⁵¹ ⁵¹							
595-2		tʰ a ŋ ⁵¹							
660-2		x ʔ ʔ ²¹							
642-2		l a̱ ŋ ⁵¹							
257-2		s j a m ⁵¹							
167-2		k j o ⁵¹							
880-2		l o ʔ ⁵⁵							
337-2		l o ⁵¹							
484-2		x a ŋ ⁵¹							
574-2		x a m ŋ							
718-2		x i ŋ ²¹							
811-2		s ui ⁵¹							
458-2		tʰ i ŋ ⁵¹							
884-2		l ui ʔ ²¹							
205-2		k o ʔ ²¹							
499-2		s a ²¹							
706-2		x o ⁵¹							
920-2		ts ŋ ŋ							
36-2		p j a ŋ ⁵¹							
12-2		l ui ⁵¹							
350-2		l a̱ ŋ ⁵¹							
4-2		l a ŋ ⁵¹							
342-2		l ui ʔ ²¹							
280-2		s j ui ⁵¹							
638-2		l o ʔ ⁵⁵							
729-2		x ui ⁵¹							
72-2		l a ŋ ⁵¹							
612-2		tʰ i ŋ ⁵¹							
459-2		m j i ŋ ⁵¹							
569-2		x ui ⁵¹							
283-2		k j ui ⁵¹							
501-2		l o ²¹							
652-2		tʰ ui ⁵¹							
220-2		j a ŋ ⁵¹							
233-2		j ui ʔ ²¹							
562-2		x i ŋ ²¹							
31-2		l j o ʔ ²¹							
386-2		m a ʔ ²¹							
684-2		s j o ʔ ²¹							
804-2		l j i ŋ ⁵¹							
618-2		tʰ ui ²¹							
565-2		x ui ŋ							
468-2		x o ʔ ²¹							
369-2		l i ʔ ²¹							
314-2		s j o ⁵¹							
776-2		x au ʔ ⁵⁵							
170-2		s j o ²¹							
823-2		l o ʔ ⁵⁵							
471-2		x a m ⁵¹							
249-2		s a m ⁵¹							
367-2		l ui ŋ							
414-2		m ui ŋ							
503-2		l o ŋ							
40-2		s j i ŋ ²¹							
647-2		l ui ⁵¹							
105-2		tʰ ui ŋ							
141-2		s ui ²¹							
272-2		k j a ŋ ⁵¹							
463-2		m ui ⁵¹							
1-2		p o ⁵¹							
349-2		l a̱ ŋ ⁵¹							
214-2		j a m ⁵¹							
841-2		tʰ au ʔ ⁵⁵							
123-2		tʰ ui ⁵¹							
646-2		l ui ²¹							
433-2		m i ŋ ⁵¹							
512-2		p j ui ⁵¹ ⁵⁵							
518-2		p j ui ⁵¹							
878-2		l a ⁵¹							
849-2		l o ʔ ²¹							
524-2		p o ʔ ²¹							
90-2		tʰ o ʔ							
541-2		x i ŋ ⁵¹							
933-2		tʰ ui ŋ							
164-2		k a̱ ŋ ⁵¹							
686-2		s j o ʔ ²¹							
467-2		tʰ o ⁵¹							
201-2		s j ui ʔ ⁵⁵							
784-2		j ui ʔ ⁵⁵							
487-2		x ui ²¹							
504-2		p o ʔ ⁵⁵							
49-2		l ui ⁵¹							
822-2		l o ʔ ⁵⁵							
52-2		l o ⁵¹							
281-2		s j ui ⁵¹							
46-2		s j o ⁵¹							
377-2		l ui ŋ ⁵¹							
127-2		l o ʔ ²¹							
67-2		l o ʔ ⁵⁵							
192-2		k j o ʔ ⁵⁵							
864-2		l j a ŋ							
126-2		l o ʔ ²¹							
546-2		x a ŋ ⁵¹							
635-2		tʰ ui ŋ							
473-2		tʰ a m ⁵¹							
3-2		l o ²¹							
98-2		x o ŋ							
445-2		m j ui ⁵¹							
608-2		x a m ⁵¹							
210-2		j o ʔ ²¹							
140-2		s j ui ⁵¹							
868-2		x o ⁵¹							
520-2		l j ui ⁵¹							
166-2		s o ʔ ²¹							
48-2		p j ŋ ŋ ⁵¹							
270-2		s j a ŋ ⁵¹							
379-2		l i ʔ ⁵⁵							
55-2		l au ⁵¹ ²¹							
603-2		x o ŋ							
323-2		s j ui ʔ ²¹							
485-2		tʰ a ŋ ⁵¹							
432-2		m a ʔ ²¹							
76-2		tʰ i ŋ ⁵¹							
837-2		x a ŋ ⁵¹							
681-2		m o ʔ ²¹							
129-2		l i ŋ ²¹							
10-2		l a ŋ ⁵¹							
697-2		ts ui ⁵¹							
244-2		s ui ²¹							
781-2		ŋ m ⁵¹							
826-2		l i ŋ ⁵¹							
514-2		p j ui ⁵⁵							
137-2		k o ⁵¹ ⁵¹							
895-2		l o ʔ ⁵⁵							
844-2		l o ⁵¹							
723-2		x a ʔ ²¹							
22-2		s e ui ⁵¹							
505-2		p a ŋ ⁵¹							
333-2		l o ⁵⁵							
30-2		l i ŋ ²¹							
853-2		p ui ⁵¹							
507-2		l i ʔ ⁵⁵							
308-2		s j ŋ ʔ ⁵⁵							
894-2		x o ʔ ²¹							
788-2		k o ʔ ⁵⁵							
834-2		m ui ⁵⁵							
787-2		k o ʔ ⁵⁵							
190-2		k j ui ⁵¹							
552-2		l i ŋ ⁵¹							
208-2		l o ⁵¹							
180-2		s e a m							
253-2		s a ʔ ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			tʰ au ³⁵						
838-3			m a ʔ ⁵⁵						
438-3			m j a ʔ						
334-3			l a ʔ ⁵⁵						
360-3			l i ³¹						
394-3			m j i ³¹						
221-3			j ɛ̱ ⁵⁵ ⁵⁵						
202-3			k u ³¹						
935-3			u ³¹						
93-3			t a ³¹						
7-3			p a ŋ ³¹						
664-3			v ɛ̃ ⁵⁵						
246-3			k a ʔ ⁵⁵						
547-3			s a k ⁵⁵						
555-3			j i̱ ⁵⁵						
464-3			m u ³¹						
119-3			t a ŋ ⁵⁵						
835-3			m ɛ ʔ ⁵⁵						
79-3			t ui ³¹						
693-3			ŋ u ⁵⁵						
477-3			m ɛ ʔ ⁵⁵						
891-3			t a ŋ ³⁵						
528-3			t u ⁵⁵						
797-3			k j u k ⁵⁵						
493-3			t a̱ k ⁵⁵						
217-3			j ɛ̱ ʔ ⁵⁵						
896-3			t u ʔ ⁵⁵						
452-3			m j u k ⁵⁵						
580-3			s a ʔ ⁵⁵						
833-3			m a ⁵⁵						
390-3			m ɔ̃ ŋ ³¹						
696-3			ŋ i ⁵⁵						
86-3			t u ŋ ⁵⁵						
384-3			m a ŋ ³⁵						
61-3			t a ⁵⁵ ³¹						
536-3			s a ʔ ⁵⁵						
779-3			v a ⁵⁵						
589-3			tʰ u ŋ						
680-3			ŋ a ʔ ⁵⁵						
456-3			m j ɔ̃ ŋ ³¹						
183-3			k j i ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l i ⁵⁵						
161-3			k a ⁵⁵						
179-3			k j a ʔ ⁵⁵						
194-3			l a ʔ ⁵⁵						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ̱ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p j ⁵⁵ ⁵⁵						
59-3			t a ʔ ⁵⁵						
506-3			pʰ a k ⁵⁵						
29-3			p a k ⁵⁵						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ a ³¹						
436-3			m j a ³¹						
927-3			ŋ a ŋ ⁵⁵						
383-3			m a ʔ ⁵⁵						
211-3			j ɔ̃ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ui ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʰ ɔ̃ ⁵⁵						
660-3			v ɛ ʔ ⁵⁵						
642-3			tʃʰ ɔ̃ ŋ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɛ ʔ ⁵⁵						
337-3			tʃʰ a ⁵⁵						
484-3			x ɔ̃ ⁵⁵						
574-3			s u ⁵⁵ ³¹						
718-3			ʃ a ŋ ³¹						
811-3			k u ³¹						
458-3			tʰ u ŋ ³¹						
884-3			t a̱ ³⁵						
205-3			k u k ⁵⁵						
499-3			t ɛ ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			u ŋ ³¹						
36-3			p j ɔ̃ ⁵⁵						
12-3			p i ⁵⁵						
350-3			l ɔ̃ ŋ ³⁵						
4-3			p a ŋ ⁵⁵						
342-3			l u ʔ ⁵⁵						
638-3			tʃʰ ɛ ʔ ⁵⁵						
729-3			x a ⁵⁵						
72-3			t a ³⁵ ³¹						
283-3			kʰ j u ³⁵						
501-3			p a ³⁵						
148-3			k a ŋ ³¹						
220-3			j ɔ̃ ŋ ³¹						
233-3			j u ʔ ⁵⁵						
31-3			p j a ʔ ⁵⁵						
386-3			m ɛ̱ ʔ ⁵⁵						
684-3			ŋ j a ʔ ⁵⁵						
804-3			kʰ j u ŋ ³¹						
618-3			tʃʰ au ³⁵						
565-3			s ui ³¹						
468-3			s a ʔ ⁵⁵						
369-3			l a k ⁵⁵						
776-3			x a k ⁵⁵						
170-3			k j a ³⁵						
823-3			l ɛ̱ ʔ ⁵⁵						
249-3			kʰ ɛ̃ ⁵⁵						
414-3			m j ³⁵						
647-3			s a ⁵⁵						
105-3			tʃ i ³¹						
393-3			m a ŋ ³⁵						
141-3			k ai ⁵⁵						
272-3			kʰ j ɔ̃ ⁵⁵						
463-3			m u ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ a ³¹						
214-3			j ɔ̃ ⁵⁵ ³¹						
841-3			t u ʔ ⁵⁵						
646-3			tʃʰ i ³¹						
433-3			m a ŋ ⁵⁵						
512-3			pʰ j a k ⁵⁵						
878-3			t a̱ ³¹						
524-3			pʰ u ʔ ⁵⁵						
668-3			ŋ ai ⁵⁵						
164-3			k ɔ̃ ³¹ ³¹						
686-3			ŋ j ɛ̱ ʔ ⁵⁵						
201-3			k j u ʔ ⁵⁵						
784-3			j a k ⁵⁵						
487-3			k ai ⁵⁵						
504-3			pʰ a ʔ ⁵⁵						
49-3			p j ⁵⁵						
822-3			l a ʔ ⁵⁵						
52-3			p a ⁵⁵						
281-3			kʰ j u ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ ɛ ʔ ⁵⁵						
192-3			k j a ʔ ⁵⁵						
126-3			tʃ a ʔ ⁵⁵						
656-3			v ɛ̃ ³⁵						
546-3			s ɔ̃ ⁵⁵						
473-3			m ɛ̃ ⁵⁵ ⁵⁵						
3-3			p a ³⁵						
608-3			t ɛ̃ ⁵⁵						
210-3			j a ʔ ⁵⁵						
868-3			x a ³¹						
166-3			k a k ⁵⁵						
48-3			p j a ŋ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l u ³⁵						
55-3			p u̱ ʔ ⁵⁵						
323-3			kʰ j u ʔ ⁵⁵						
485-3			m ɔ̃ ³¹						
357-3			l a̱i ⁵⁵						
432-3			m a k ⁵⁵						
837-3			m ɔ̃ ⁵⁵						
681-3			ŋ a ʔ ⁵⁵						
129-3			tʃ a ŋ ³⁵						
80-3			t u ³¹						
335-3			tʃʰ a ʔ ⁵⁵						
649-3			tʃʰ ³⁵ ³¹						
781-3			ŋ ɛ̃ ⁵⁵						
826-3			l ɔ̃ ŋ ⁵⁵						
514-3			pʰ j ɛ̱ ³⁵						
137-3			k a ⁵⁵						
844-3			p a ⁵⁵						
505-3			pʰ ɔ̃ ⁵⁵						
33-3			p j ɔ̃ ⁵⁵						
30-3			p a ŋ ³⁵						
853-3			p j ⁵⁵						
507-3			p a k ⁵⁵						
308-3			kʰ j a k						
894-3			m ɛ̱ ʔ ⁵⁵						
788-3			k a k ⁵⁵						
834-3			m ai ³⁵						
131-3			tʃ i m ⁵⁵						
190-3			k j i ⁵⁵						
376-3			l u ⁵⁵ ⁵⁵						
466-3			kʰ a ⁵⁵						
75-3			t a ŋ ³¹						
552-3			k a ŋ ⁵⁵						
180-3			k j ɛ̃ ³¹						
665-4				ŋ ɔː ³³					
495-4				ʃ ə̱ː ³³					
838-4				t ə̱ː k ³³					
438-4				m j ɔː k ⁵⁵					
334-4				l ɔː k ⁵⁵					
360-4				l o ³¹					
394-4				m j ³³					
221-4				j o̱ ³³ ⁵⁵					
202-4				k aːu ³¹					
935-4				ts ³¹					
93-4				t ɔː ³³					
7-4				pʰ a̱ ŋ ³³					
664-4				ʃ a̱ ŋ ³¹					
246-4				k ɔː k ⁵⁵					
547-4				ʃ ə̱ː k ⁵⁵					
555-4				j ɔː m ³³					
464-4				m aːu ³¹					
119-4				t ə̱ː ŋ ³³					
835-4				ʃ a̱ pʰ ⁵⁵					
79-4				t u ³³					
693-4				j aːu ³¹					
477-4				ʃ a̱ ³¹ ³³					
891-4				t ə̱ː ŋ ³³					
528-4				l aːu ³³					
797-4				k j ə̱ː k ⁵⁵					
493-4				t ə̱ː k ⁵⁵					
217-4				j ɔː pʰ ⁵⁵					
896-4				ʃ u t ⁵⁵					
452-4				m j aːu k ⁵⁵					
580-4				ʃ ə̱ː k ⁵⁵					
833-4				ʃ ɔː ³³					
390-4				m a ŋ ³³					
696-4				ŋ aːu ŋ ³¹					
86-4				t u ŋ ³³					
384-4				m a ŋ ³³					
61-4				t a̱ m ³³					
536-4				ʃ ɔː k ⁵⁵					
731-4				ʃ o ³³					
779-4				ʃ ɔː ³³					
589-4				t a ŋ ³¹					
680-4				ɔː k ⁵⁵					
658-4				ʃ a̱ m ³³					
456-4				m j ɔː ŋ ³³					
183-4				k j o ³³					
785-4				k ɔː ³³					
714-4				ʃ ŋ					
331-4				l ɔː ³³					
206-4				j ɔː ³³					
930-4				m ɔː pʰ ⁵⁵					
353-4				l ə̱ː ³¹					
161-4				k a ŋ ³¹					
814-4				k o ³³					
179-4				k j a̱ k ⁵⁵					
194-4				pʰ ɔː k ⁵⁵					
727-4				ʃ a ŋ ³¹					
260-4				k j ɔː pʰ ⁵⁵					
144-4				k a̱ m ³³					
53-4				p u m ³³					
59-4				t ɔː k ⁵⁵					
506-4				pʰ ə̱ː k ⁵⁵					
29-4				pʰ ə̱ː k ⁵⁵					
316-4				t ə̱ː k ⁵⁵					
389-4				m j a ŋ ³³					
118-4				m ɔː ³³					
312-4				k u ³³					
490-4				t ə̱ː ³³					
436-4				m j ɔː ³³					
927-4				ɔː ŋ ³³					
383-4				m ɔː k ⁵⁵					
211-4				j a̱ m ³³					
873-4				ʃ ə̱ː ŋ ³³					
371-4				l ə̱ː ŋ ³³					
877-4				ʃ a̱ ³³					
344-4				l a̱ m ³³					
666-4				ŋ ɔː ³³					
595-4				ʃ a̱ ŋ ³¹					
660-4				ʃ a̱ ³¹ ⁵⁵					
642-4				ʃ a ŋ ³³					
257-4				k j a̱ m ³³					
167-4				k j ɔː ³³					
880-4				t a̱ a̱ ⁵⁵					
337-4				ʃ ɔː ³³					
484-4				ʃ a ŋ ³³					
574-4				ʃ u m ³³					
718-4				ʃ ə̱ː ŋ ³³					
811-4				k aːu ³³					
458-4				t u ŋ ³³					
884-4				t ə̱ː ³³					
499-4				ʃ a̱ ³³					
706-4				ʃ ɔː ³³					
920-4				u ŋ ³³					
36-4				pʰ j ɔː ŋ ³¹					
12-4				pʰ j ³¹					
350-4				l a ŋ ³³					
4-4				t a̱ ŋ ³³					
342-4				l ə̱ː k ⁵⁵					
280-4				k j aːu ³¹					
638-4				ʃ a̱ a̱ ⁵⁵					
729-4				ʃ ə̱ː ³¹					
72-4				t a ŋ ³³					
612-4				t a ŋ ³³					
459-4				m j ɔː ŋ ³³					
569-4				ʃ o ³³					
283-4				k j aːu ³³					
501-4				pʰ ɔː ³³					
148-4				k ɔː ŋ ³³					
220-4				j ɔː ŋ ³³					
233-4				j aːu k ⁵⁵					
562-4				ʃ u ŋ ³³					
386-4				m a ³¹ ³³					
684-4				pʰ j ɔː k ⁵⁵					
804-4				k j u ŋ ³³					
618-4				tʃ aːu ³¹					
565-4				ʃ a̱ ³³					
468-4				ʃ ɔː k ⁵⁵					
369-4				l ə̱ː k ⁵⁵					
125-4				t ə̱ː ³¹ ³³					
314-4				pʰ j ɔː ³³					
776-4				ʃ ə̱ː k ⁵⁵					
170-4				k j ɔː ³³					
823-4				l a̱ pʰ ⁵⁵					
471-4				ʃ a̱ m ³³					
249-4				k a̱ m ³³					
367-4				l ə̱ː ³³					
414-4				m o ³³					
503-4				pʰ ɔː ³³					
40-4				pʰ j u ŋ ³³					
647-4				ʃ ə̱ː ³¹					
105-4				t o ³³					
393-4				m a ŋ ³³					
141-4				k ⁵⁵ ³³					
272-4				k j ɔː ŋ ³³					
463-4				m aːu ³³					
1-4				pʰ ɔː ³³					
349-4				l a ŋ ³¹					
214-4				j a̱ m ³³					
841-4				ʃ u t ⁵⁵					
123-4				t u ³¹					
646-4				ʃ ə̱ː ³³					
433-4				m ə̱ː ŋ ³³					
512-4				pʰ j ɔː k ⁵⁵					
518-4				pʰ j u ŋ					
878-4				t ə̱ː ³³					
849-4				pʰ a̱ t ⁵⁵					
524-4				pʰ ə̱ː k ⁵⁵					
90-4				t ə̱ː ³³ ⁵⁵					
541-4				ʃ a̱ ŋ ³³					
933-4				p aːu ³¹					
668-4				ŋ ʃ ³³					
164-4				k a ŋ ³¹					
686-4				pʰ j ɔː ³¹ ³³					
467-4				ʃ ŋ ³³					
201-4				k j aːu k ⁵⁵					
784-4				j ə̱ː k ⁵⁵					
487-4				ʃ ə̱ː ³³					
504-4				pʰ ɔː k ⁵⁵					
49-4				p aːu ³¹					
822-4				l ə̱ː k ⁵⁵					
52-4				ʃ ɔː ³³ ⁵⁵					
281-4				k j aːu ³¹					
46-4				pʰ j ɔː ³³					
377-4				l u ŋ ³³					
127-4				tʃ a̱ ³¹ ⁵⁵					
67-4				t a̱ t ⁵⁵					
192-4				k j ɔː k ⁵⁵					
126-4				tʃ ɔː k ⁵⁵					
656-4				ʃ a̱ ³³					
546-4				ʃ a ŋ ³¹					
635-4				tʃ ɔː k ⁵⁵					
473-4				ʃ a̱ m ³³					
3-4				pʰ ɔː ³³					
98-4				ʃ ɔː ³³					
608-4				ʃ a̱ m ³³					
210-4				j ɔː k ⁵⁵					
140-4				k j aːu ³³					
868-4				ʃ ɔː ³³					
520-4				pʰ j aːu ³¹					
48-4				pʰ j ɔː ŋ ³³					
270-4				k j ɔː ŋ ³¹					
379-4				l u ŋ					
603-4				ʃ ɔː ³³					
323-4				k j ɔː ³¹ ⁵⁵					
485-4				ʃ a ŋ					
432-4				m ə̱ː k ⁵⁵					
76-4				ts u ŋ ³³					
681-4				ŋ ɔː k ⁵⁵					
129-4				tʃ ə̱ː ŋ ³³					
80-4				t aːu ³¹					
10-4				l a̱ m ³³					
697-4				ts aːu ³³					
244-4				k ⁵⁵ ³³					
781-4				m ³³					
115-4				k ə̱ː ŋ ³³					
826-4				l ə̱ː ŋ ³³					
514-4				pʰ j j ⁵⁵					
895-4				tʃ a̱ k ⁵⁵					
844-4				pʰ ə̱ː ³³					
723-4				ʃ a̱ ³¹ ⁵⁵					
505-4				pʰ a ŋ ³¹					
33-4				pʰ j ɔː m ³³					
333-4				l ɔː ³³					
30-4				pʰ ə̱ː ŋ ³³					
853-4				pʰ j ³³					
507-4				p ə̱ː k ⁵⁵					
788-4				k ə̱ː k ⁵⁵					
834-4				ʃ ə̱ː ³³					
787-4				k a̱ t ⁵⁵					
190-4				k j aːu ³³					
