COGID	1	10	2	3	4	5	6	7	8	9
1303-5					g o m					
2197-5					ʃ a l a					
2828-5					ʃ i n					
3572-5					s o n i					
1095-5					l i m a					
3207-5					f u l a					
3519-5					t u m a					
3686-5					i m m β					
4249-5					k u m i					
448-5					n o d i					
630-5					β e e l e					
814-5					g o m m e e					
1228-5					β w a					
1418-5					ʃ i m					
2026-5					t w e					
2775-5					β u m β					
3397-5					β o l					
3826-5					ʃ o k a					
4040-5					g e n i					
4373-5					l i m i					
4384-5					i n o					
84-5					s u g u l					
116-5					j i k					
587-5					o ŋ g k o					
848-5					k á l a					
1303-6						g ɔ m a				
1755-6						n ɛ				
448-6						ɓ o e i				
1475-6						g a a				
3397-6						ɓ ɔ l				
2689-7							ɲ a m a			
893-7							a n a			
1285-7							n w a			
1303-7							g o m a			
2197-7							z a a a			
2828-7							i i n			
3572-7							s o n i			
1095-7							a i m a			
1755-7							n e			
1789-7							k á a a ŋ g ɣ			
3519-7							t u m a			
3686-7							i m b a			
4249-7							k u m i			
4451-7							v i s i			
814-7							g o m b e e			
1216-7							ɣ a v a			
1475-7							ɣ w a			
2026-7							t w e			
2775-7							v u m a a			
3826-7							z o k a			
4003-7							i v v			
4040-7							ɣ e n i			
84-7							u u u			
116-7							f i k a			
181-7							ɣ o ŋ g k			
419-7							a o ɣ a			
587-7							o o g k			
660-7							l e l a			
848-7							k á o a			
1122-7							v i n a			
2689-8								ɲ a m a		
1285-8								n w a		
1303-8								ŋ ô m a		
2197-8								dʒ a r a		
2828-8								î i n		
3572-8								dʒ ô n î		
1755-8								n e		
1789-8								k á r a ŋ g k		
3207-8								v u r a		
3519-8								t u m a		
3686-8								i m b b		
4249-8								k u m î		
4451-8								v î dʒ î		
814-8								ŋ ô m m p		
1228-8								p w a		
2026-8								t w e		
2775-8								β u m b a		
3826-8								dʒ ô k a		
4040-8								g e n î		
181-8								g ô ŋ g o		
660-8								r e r a		
848-8								k á r a		
1083-8								r î r a		
2689-9									ɲ a m a	
893-9									a n a	
1285-9									n w a	
1303-9									ŋ o m a	
2197-9									s á l a	
2828-9									z i n a	
3572-9									s o n i	
1095-9									l i m a	
1789-9									k á l á a g k	
3207-9									b u l a	
4249-9									k ʊ m i	
4451-9									b i s i	
630-9									b e e l e	
814-9									ŋ o m b l	
1228-9									p w a	
1418-9									s i m a	
1475-9									k w a	
2026-9									t w e	
2775-9									b ʊ m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									p i k a	
181-9									g o ŋ g k	
1083-9									l i l a	
2689-10										ɲ a m a
893-10										a n a
1285-10										n w a
2197-10										s a l a
2828-10										s i n a
1095-10										l i m a
1755-10										n ɛ
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										tɬ ʊ n i
630-10										b ɛ ɛ l ɛ
1216-10										χ a b a
1418-10										s i m a
2775-10										b ʊ m m a
3397-10										b ɔ l a
4373-10										l i m i
4384-10										i n ɔ
84-10										tɬ ʊ χ ʊ̀ l
1083-10										l i l a
1122-10										f i n̩ a
