COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
29-1	p a ⁵⁵								
316-1	t w a ʔ ⁵⁵								
389-1	l ʐ w a ŋ ⁵⁵								
118-1	l a ³⁵								
312-1	t w o ³¹								
490-1	n ʐ a ³⁵								
436-1	ȵ a ³¹								
927-1	l a n ⁵⁵								
383-1	l o ʔ ⁵⁵								
211-1	a a m ⁵⁵								
873-1	l o ŋ ⁵⁵								
877-1	n a ³⁵								
344-1	l a m ⁵⁵								
666-1	u i ³¹								
595-1	t w a ŋ ³⁵								
660-1	a a m ⁵⁵								
642-1	t a ŋ ³⁵								
257-1	tɕ a m ⁵⁵								
167-1	a a ³¹								
880-1	t a p ⁵⁵								
484-1	l w a ŋ ⁵⁵								
574-1	x ʐ u m ³¹								
718-1	tɕ a n ³¹								
811-1	t au ³¹								
458-1	t au ŋ ³¹								
884-1	t au ³⁵								
205-1	k au ʔ ⁵⁵								
499-1	a a ⁵⁵								
706-1	a a ⁵⁵								
920-1	t au ɔ ³¹								
36-1	p ʐ a ŋ ⁵⁵								
12-1	p pʰ au ⁵⁵								
350-1	l w a a ³⁵								
4-1	p a au ⁵⁵								
342-1	l u ʔ ⁵⁵								
280-1	tɕ au ³⁵								
612-1	t w a ŋ ³¹								
459-1	n ȵ a a ⁵⁵								
569-1	s au ³¹								
283-1	a au ³⁵								
148-1	t a ŋ ³¹								
652-1	i ⁵⁵								
220-1	a a ŋ ³¹								
562-1	ʐ a n ³¹								
31-1	p ʐ a ʔ ⁵⁵								
386-1	m a t ³¹								
804-1	x a u a ³¹								
369-1	l o ʔ ⁵⁵								
125-1	t ʐ au ³¹								
314-1	x ʐ w a ⁵⁵								
823-1	l o p ⁵⁵								
471-1	n a m ³¹								
40-1	p ʐ a ŋ ³⁵								
393-1	l a ŋ ³⁵								
272-1	ʐ a ŋ ³⁵								
463-1	a au ⁵⁵								
1-1	pʰ a ⁵⁵								
214-1	o a m ³¹								
665-2		n o ⁵¹							
495-2		n u ⁵¹							
838-2		j u ŋ ²¹							
438-2		j u ʔ ⁵⁵							
334-2		l u ʔ ²¹							
360-2		l u ²¹							
394-2		n j u ²¹							
221-2		j u p ²¹							
202-2		tʃʰ u ²¹							
935-2		u ²¹							
93-2		n u ²¹							
7-2		p u n ²¹							
664-2		s u ŋ ⁵¹							
246-2		k u ʔ ²¹							
547-2		j u k ²¹							
555-2		j u o ⁵¹							
464-2		n u ²¹							
119-2		j u ŋ ²¹							
835-2		n u p ⁵⁵							
79-2		t u ²¹							
693-2		n u ⁵¹							
477-2		n u ²¹							
891-2		t u u ⁵⁵							
528-2		pʰ u u ⁵¹							
797-2		kʰ j u ʔ ⁵⁵							
493-2		n u k ²¹							
217-2		pʰ j u p ²¹							
896-2		u t ⁵⁵							
452-2		m j u ʔ ⁵¹							
580-2		j u ʔ ⁵⁵							
833-2		n u ⁵¹							
390-2		n u ŋ ²¹							
696-2		n tʃʰ u ⁵¹							
86-2		t u i̱ ⁵¹							
384-2		n a n ⁵⁵							
61-2		tʃʰ a ²¹							
536-2		u ʔ ⁵⁵							
731-2		n u ²¹							
779-2		o ⁵¹							
589-2		t a ŋ ²¹							
680-2		ŋ u ʔ ⁵⁵							
658-2		s u ²¹							
456-2		n j a ŋ ²¹							
183-2		k j u ²¹							
785-2		kʰ o ²¹							
714-2		t u t ²¹							
331-2		l o ²¹							
206-2		u u ⁵¹							
930-2		n a p ⁵⁵							
353-2		l u ⁵¹							
161-2		k a ŋ ⁵¹							
814-2		kʰ j u ²¹							
179-2		k j u ʔ ²¹							
194-2		a o ʔ ²¹							
727-2		n a ⁵¹							
260-2		kʰ j a p ⁵⁵							
144-2		k u m ⁵¹							
53-2		p u o ⁵¹							
59-2		t o ʔ ²¹							
506-2		pʰ u k ⁵⁵							
29-2		p u k ²¹							
316-2		tʃ u ʔ ⁵⁵							
389-2		m j a ŋ ⁵¹							
118-2		n u ⁵⁵							
312-2		kʰ u ²¹							
490-2		n j u ⁵⁵							
436-2		m j u ⁵¹							
927-2		n a n ⁵¹							
383-2		m u ʔ ⁵¹							
211-2		l a m ⁵¹							
873-2		s u i̱ ⁵¹							
371-2		u u ŋ ⁵¹							
877-2		n a ⁵⁵							
344-2		l a m ⁵¹							
666-2		n o ⁵¹							
595-2		tʃ a ŋ ⁵⁵							
660-2		u p ²¹							
642-2		tʃʰ a ŋ ⁵⁵							
257-2		kʰ j u m ⁵¹							
167-2		k j o̱ ²¹							
880-2		tʃ a p ²¹							
337-2		j u ⁵¹							
484-2		n u ŋ ⁵¹							
574-2		u ui ²¹							
718-2		j a n ²¹							
811-2		t u ²¹							
458-2		t u o ²¹							
884-2		tʃʰ u ʔ ⁵⁵							
205-2		k u ʔ ²¹							
499-2		n o ⁵¹							
706-2		j o ⁵¹							
920-2		tʃʰ a o ²¹							
36-2		p j a ⁵¹							
12-2		p u ⁵¹							
350-2		l u i ⁵⁵							
4-2		p a n ⁵¹							
342-2		n u ʔ ²¹							
280-2		kʰ j i ²¹							
638-2		i p ⁵⁵							
729-2		j i ²¹							
72-2		a ŋ ²¹							
612-2		t a ŋ ²¹							
459-2		m j i n ²¹							
569-2		s u ²¹							
283-2		kʰ j o ²¹							
501-2		p u ⁵⁵							
652-2		i u ⁵¹							
220-2		kʰ j a ŋ ²¹							
233-2		j o ʔ ²¹							
562-2		j i n ²¹							
31-2		p j a ʔ ²¹							
386-2		m a ʔ ²¹							
684-2		ŋ j o ʔ ²¹							
804-2		kʰ j u ŋ ⁵¹							
618-2		tʃʰ i ²¹							
565-2		x u ²¹							
468-2		n u k ²¹							
369-2		l u k ²¹							
314-2		kʰ j o ²¹							
776-2		i ʔ ²¹							
170-2		k j u ⁵⁵							
823-2		l a p ⁵⁵							
471-2		n a m ²¹							
249-2		k a ²¹							
367-2		n u ²¹							
414-2		j i ⁵⁵							
503-2		tsʰ u ²¹							
40-2		p j i n ⁵⁵							
647-2		ts u ²¹							
105-2		u ²¹							
141-2		k a ⁵¹							
272-2		kʰ j a ŋ ⁵¹							
463-2		j u ⁵¹							
1-2		p o ⁵¹							
349-2		l a ŋ ²¹							
214-2		l a m ²¹							
841-2		n u ⁵⁵							
665-3			n a ⁵⁵						
495-3			n au ³⁵						
838-3			j a ³¹						
438-3			m j a ʔ ³¹						
334-3			l a ʔ ³¹						
360-3			l a ³⁵						
394-3			n j a ³¹						
221-3			j a p ³¹						
202-3			k au ³¹						
935-3			a ³¹						
93-3			n a ³¹						
7-3			p a a ³¹						
664-3			v a ⁵⁵						
246-3			k a ʔ ⁵⁵						
547-3			j a k ⁵⁵						
555-3			j a a̱ ⁵⁵						
464-3			n au ³¹						
119-3			n j a ŋ ⁵⁵						
835-3			k n a ʔ ⁵⁵						
79-3			p a ³¹						
693-3			n au ⁵⁵						
477-3			n a ʔ ³¹						
891-3			t a ŋ ³⁵						
528-3			a a ⁵⁵						
797-3			k j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			k j a ʔ ³¹						
896-3			n a ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			p j a ʔ ⁵⁵						
833-3			n a ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			n a ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			l a ŋ ³⁵						
61-3			tʃ a ³¹						
536-3			j a ʔ ⁵⁵						
779-3			a ⁵⁵						
589-3			tʃ au ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m j ɔ̃ ³¹						
183-3			k j a ³¹						
785-3			k a ³¹						
331-3			l a ³⁵						
206-3			a̱ a ⁵⁵						
930-3			n a ʔ ³¹						
353-3			l a̱ ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a ʔ ³¹						
194-3			j a ʔ ³¹						
727-3			l ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k a ⁵⁵						
53-3			p au a ⁵⁵						
59-3			t au ʔ ³¹						
506-3			pʰ au k ³¹						
29-3			p a k ³¹						
316-3			tʰ a ʔ ³¹						
312-3			kʰ a ³¹						
436-3			m j a ³¹						
927-3			n a ŋ ⁵⁵						
383-3			l a ʔ ³¹						
211-3			j a ⁵⁵						
873-3			n a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			n a ³⁵						
344-3			l a ⁵⁵						
666-3			n a ³¹						
595-3			tʃ ɔ̃ ³⁵						
660-3			v a ʔ ³¹						
642-3			tʃ a ³⁵						
257-3			kʰ j a ⁵⁵						
167-3			k j a ³¹						
880-3			tʃ a ʔ ⁵⁵						
337-3			a a ⁵⁵						
484-3			n a ⁵⁵						
574-3			p j a ³¹						
718-3			j a ŋ ³¹						
811-3			k a ³¹						
458-3			t au ŋ ³¹						
884-3			tʃ au ³⁵						
205-3			k au ʔ ³¹						
499-3			n a̱i ⁵⁵						
706-3			j a ⁵⁵						
920-3			a ŋ ³¹						
36-3			p j ɔ̃ ⁵⁵						
12-3			p a ⁵⁵						
350-3			l a a ³⁵						
4-3			p a ŋ ⁵⁵						
342-3			l au ʔ ³¹						
638-3			tʃʰ a ʔ ⁵⁵						
729-3			j a ³⁵						
72-3			n ɔ̃ ³¹						
283-3			k j a ³⁵						
501-3			p a ³⁵						
148-3			tʃ au ŋ ³¹						
220-3			j ɔ̃ ³¹						
233-3			j a̱ ʔ ³¹						
31-3			p j a ʔ ³¹						
386-3			m a ʔ ³¹						
684-3			ŋ j a ʔ ³¹						
804-3			kʰ j a ŋ ³¹						
618-3			tʃʰ ɿ ³¹						
565-3			x a ³⁵						
468-3			n a ³¹						
369-3			l a̱ k ⁵⁵						
776-3			j a ʔ ⁵⁵						
170-3			k j a ³⁵						
823-3			l a ʔ ⁵⁵						
249-3			kʰ ɔ̃ ⁵⁵						
414-3			n a̱ ³⁵						
647-3			n a ⁵⁵						
105-3			n ɿ ³¹						
393-3			l ɔ̃ ³⁵						
141-3			k ai ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			p a au ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ³¹						
214-3			j ɛ̃ ³¹						
841-3			n a̱ ⁵⁵						
665-4				n uː ³¹					
495-4				n uː ⁵⁵					
838-4				pʰ j uː k ³¹					
438-4				m j uː ʔ ³¹					
334-4				l uː ʔ ³¹					
360-4				l uː ⁵⁵					
394-4				m j uː ⁵⁵					
221-4				j uː p ⁵⁵					
202-4				k uː ³³					
935-4				t uː ³³					
93-4				t uː ⁵⁵					
7-4				p uː n ³³					
664-4				s uː ŋ ³³					
246-4				k uː ʔ ⁵⁵					
547-4				pʰ j uː k ⁵⁵					
555-4				j uː ɔː ³¹					
464-4				m uː ³³					
119-4				ŋ j uː ŋ ⁵⁵					
835-4				pʰ j uː p ⁵⁵					
79-4				t j uː ³³					
693-4				ŋ uː ³³					
477-4				ŋ j uː ⁵⁵					
891-4				t uː uː ⁵⁵					
528-4				p j uː ³³					
797-4				kʰ j uː k ⁵⁵					
493-4				n uː k ⁵⁵					
217-4				pʰ j uː p ³¹					
896-4				pʰ uː t ⁵⁵					
452-4				m j uː k ³¹					
580-4				pʰ j uː k ⁵⁵					
833-4				n uː ³¹					
390-4				m uː ŋ ³³					
696-4				ŋ j uː ŋ ³¹					
86-4				t uː ɔː ³³					
384-4				n a n ⁵⁵					
61-4				t ei n ³³					
536-4				pʰ j ɔ n ⁵⁵					
731-4				tsʰ a̱ː ⁵⁵					
779-4				t ɔ ³³					
589-4				pʰ a ŋ ³³					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				tsʰ a̱ː m ³³					
456-4				n j uː ŋ ³³					
183-4				k j a̱ːu ⁵⁵					
785-4				kʰ ɔ ⁵⁵					
714-4				t uː k ³³					
331-4				l ɔː ⁵⁵					
206-4				j ɛː ³³					
930-4				n ɔ p ⁵⁵					
353-4				l a ³¹					
161-4				k uː ŋ ³³					
814-4				kʰ j uː ⁵⁵					
179-4				p j uː k ³¹					
194-4				tʃ j ɔ ʔ ³¹					
727-4				s ei ŋ ³³					
260-4				kʰ j uː p ³¹					
144-4				k j uː m ³³					
53-4				p ei i ³³					
59-4				t ɔ ʔ ³¹					
506-4				pʰ ei k ⁵⁵					
29-4				p uː k ⁵⁵					
316-4				tʃ j ɔ ⁵⁵					
389-4				m j uː ŋ ³³					
118-4				n a̱ː ⁵⁵					
312-4				k j uː ⁵⁵					
490-4				ŋ j uː ⁵⁵					
436-4				m j uː ³¹					
927-4				n ɔ n ³³					
383-4				m uː ʔ ³¹					
211-4				l a m ³³					
873-4				s uː ŋ ³³					
371-4				l ə ŋ ⁵⁵					
877-4				n ɔ ⁵³					
344-4				l ei m ³³					
666-4				n a̱ːu ³¹					
595-4				tʃ a ŋ ⁵⁵					
660-4				j uː p ³¹					
642-4				tʃ ei ŋ ⁵⁵					
257-4				kʰ j uː m ³³					
167-4				k j uː ⁵⁵					
880-4				tʃ ei p ⁵⁵					
337-4				j ɛː ³¹					
484-4				n uː ŋ ³³					
574-4				p j uː m ³³					
718-4				pʰ j a n ⁵⁵					
811-4				t a̱ːu ³¹					
458-4				t ei ŋ ⁵⁵					
884-4				t ei ⁵⁵					
499-4				n ɔ ³¹					
706-4				pʰ j uː ³³					
920-4				pʰ a n ⁵⁵					
36-4				p j uː ŋ ³³					
12-4				p j i ³¹					
350-4				l uː ŋ ⁵⁵					
4-4				p ei n ³³					
342-4				ʃ u k ⁵⁵					
280-4				kʰ j uː ³³					
638-4				tʃ ɔ p ⁵⁵					
729-4				j i ⁵⁵					
72-4				t a ŋ ³³					
612-4				t a ŋ ⁵⁵					
459-4				n j uː n ³¹					
569-4				s a̱ː ⁵⁵					
283-4				kʰ j uː ⁵⁵					
501-4				p u ⁵⁵					
148-4				pʰ u n ⁵⁵					
220-4				kʰ j a ŋ ³³					
233-4				j a k ³¹					
562-4				pʰ j a̱ː n ⁵⁵					
386-4				m a ³¹					
684-4				ŋ j ɔː ʔ ³¹					
804-4				kʰ j uː ŋ ³³					
618-4				tʃʰ ei ³³					
565-4				ʃ eːi ⁵⁵					
468-4				ŋ ə̱ ʔ ³¹					
369-4				l a k ⁵⁵					
125-4				t t uː ⁵⁵					
314-4				kʰ j n uː ³³					
776-4				j u k ⁵⁵					
170-4				k j uː ⁵⁵					
823-4				l ɔ p ⁵⁵					
471-4				n aː m ³³					
249-4				ŋ a̱ m ³³					
367-4				l a̱ː ⁵⁵					
414-4				m j i ⁵⁵					
503-4				tsʰ ɛː ⁵⁵					
40-4				p j uː n ⁵³					
647-4				tʃʰ i ³¹					
105-4				t eːi ³³					
393-4				w ɔ ŋ ⁵⁵					
141-4				k ɛː ³¹					
272-4				kʰ j a ŋ ⁵⁵					
463-4				pʰ j uː ³¹					
1-4				p ɔ ⁵⁵					
349-4				l a ŋ ³³					
214-4				l a m ³³					
841-4				ŋ j i ŋ ⁵⁵					
665-5					n ɔ ³¹				
495-5					n ɔ̱ ⁵⁵				
838-5					k j a k ³¹				
438-5					m j ɔ̱ ʔ ³¹				
334-5					l ɔ ʔ ³¹				
360-5					l ɔ̱ ³¹				
394-5					n u̱ k ³¹				
221-5					j ɔ̱ ⁵⁵				
202-5					k ɔ̱ k ⁵⁵				
935-5					ɔ̱ ³⁵				
93-5					l ɔ̱ ⁵⁵				
7-5					p ɔ̱ ³⁵				
664-5					v ɔ̱ ³¹				
246-5					k ɔ̱ ʔ ⁵⁵				
547-5					k j a k ⁵⁵				
555-5					j ɔ̱ ŋ ³¹				
464-5					n ɔ̱ k ³⁵				
119-5					j a ŋ ³¹				
835-5					k n ɔ̱ ʔ ³¹				
79-5					t u̱ k ³¹				
693-5					n ɔ̱ k ³¹				
477-5					n ɔ̱ ʔ ⁵⁵				
891-5					t a ŋ ⁵⁵				
528-5					k j u̱ ³¹				
797-5					k j ɔ̱ k ⁵⁵				
493-5					n a ³¹				
217-5					j ɔ̱ ʔ ⁵⁵				
896-5					n ɔ̱ ʔ ⁵⁵				
452-5					m j ɔ̱ k ³¹				
580-5					k j ɔ̱ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					n a ³⁵				
696-5					n ɔ̱ ³¹				
86-5					t a ŋ ³¹				
384-5					l a ⁵⁵				
61-5					t ɔ̃ ³¹				
536-5					ʃ a ʔ ⁵⁵				
731-5					s ə k ⁵⁵				
779-5					t ɔ̱ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					x ə ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					ø ⁵⁵				
331-5					l ɔ ³⁵				
206-5					ɔ̱ ɔ ³¹				
930-5					n ɔ̱ ʔ ³¹				
353-5					l ɔ̱ ³¹				
161-5					k ɔ̃ ³¹				
814-5					u̱ k ⁵⁵				
194-5					j ɔ ʔ ³¹				
727-5					l ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ³¹				
144-5					k a ³¹				
53-5					p a ŋ ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ⁵⁵				
29-5					p ø ³¹				
316-5					k j ɔ k ⁵⁵				
389-5					n j u̱ ³⁵				
118-5					n ɔ̱ ⁵⁵				
312-5					kʰ ɔ̱ ³⁵				
490-5					n u̱ ⁵⁵				
436-5					m j u k ³¹				
927-5					n ɔ̱ ³¹				
383-5					n ɔ ʔ ³¹				
211-5					j ɔ̱ ³¹				
873-5					n ə ŋ ³¹				
371-5					l ɔ̱ ŋ ³⁵				
877-5					ʃ ɔ̱ ³⁵				
344-5					l a ³¹				
595-5					p ɔ̃ ⁵⁵				
660-5					v a ʔ ³¹				
642-5					tʃʰ ɔ̃ ⁵⁵				
257-5					kʰ j a ³¹				
167-5					k j ɔ ³⁵				
880-5					t a ʔ ⁵⁵				
337-5					k a̱ ɔ ³¹				
484-5					n ɔ ³¹				
718-5					ʃ a ŋ ³⁵				
458-5					t a ŋ ³⁵				
884-5					t a k ⁵⁵				
205-5					k ɔ ʔ ³¹				
499-5					n a̱i ³¹				
706-5					k n ɔ̱ ³¹				
920-5					a ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
12-5					p a k ³¹				
350-5					l ɔ ⁵⁵				
4-5					p a ³¹				
342-5					j au k ³¹				
280-5					k j u k ⁵⁵				
638-5					ɛ ʔ ⁵⁵				
729-5					p j i k ⁵⁵				
72-5					l ɔ̃ ³⁵				
612-5					k a ŋ ³⁵				
459-5					m j a ŋ ³¹				
569-5					s ə ³¹				
148-5					k a ³⁵				
652-5					v u̱ ³¹				
220-5					j ɔ̃ ³⁵				
233-5					j ɔ̱ k ³¹				
562-5					p s a ŋ ³⁵				
31-5					p j a ʔ ⁵⁵				
386-5					m a ʔ ³¹				
684-5					ŋ j ɔ ʔ ³¹				
618-5					tʃʰ i k ⁵⁵				
468-5					n ɔ̱ ʔ ³¹				
369-5					l a k ³¹				
125-5					t u̱ k ⁵⁵				
314-5					kʰ j ɔ ⁵⁵				
776-5					k j a̱ k ⁵⁵				
823-5					l ɔ̱ ʔ ⁵⁵				
249-5					kʰ a ³¹				
367-5					l a̱ ⁵⁵				
503-5					t ɔ ³⁵				
40-5					p j a ŋ ⁵⁵				
393-5					l ɔ̃ ³⁵				
141-5					k ai ³¹				
272-5					kʰ j ɔ̃ ³⁵				
1-5					p ɔ ³¹				
349-5					l ɔ̃ ³⁵				
214-5					j a ³⁵				
841-5					n ɔ̱ ʔ ⁵⁵				
665-6						a ai			
495-6						n ui̯ m			
838-6						k a a k			
438-6						m j a k			
334-6						j a k			
360-6						a i ⁵			
394-6						m i ⁵			
221-6						j a m			
202-6						n u ⁵			
935-6						c u ⁵			
93-6						c a ⁵			
7-6						c a m ⁵			
664-6						w a ɲ			
246-6						kʰ a ɲ			
547-6						k j a k			
555-6						j i m			
464-6						m ui̯ ⁵			
119-6						c j a m			
835-6						c a a m			
79-6						c c a ⁵			
693-6						j ui̯			
477-6						ɲʰ a p			
891-6						c a ɲ			
528-6						k a ai			
797-6						kʰ j u k			
493-6						n a m			
217-6						k j a p			
896-6						tʃʰ u t			
452-6						m j ɔ k			
580-6						kʰ j u t			
833-6						j a m			
390-6						m a ɲ ⁵			
696-6						ɲʰ c u			
86-6						c u ɲ			
731-6						n a ⁵			
680-6						c a m			
658-6						w a m			
183-6						k r ai ⁵			
714-6						c u			
206-6						a a			
353-6						a i m			
814-6						c c ui̯ ⁵			
179-6						k i a k			
29-6						p a k			
389-6						m a a ɲ			
118-6						m a ʔ			
490-6						ɲʰ a j			
436-6						m j a ⁵			
383-6						r a k			
873-6						r ʊ ɲ			
371-6						a a ɲ ⁵			
666-6						i a ⁵			
337-6						c a a			
484-6						n a ɲ			
574-6						k j u m ⁵			
811-6						n ai ⁵			
205-6						kʰ u k			
350-6						i a ɲ			
569-6						r ʊ ⁵			
501-6						pʰ i ʔ			
652-6						a ai			
565-6						n ai ⁵			
468-6						n a m			
125-6						c c u ⁵			
170-6						k j i ʔ			
471-6						l a ɲ ⁵			
367-6						a u ⁵			
414-6						m i j ʔ			
503-6						c a ⁵			
647-6						c i j			
105-6						n i ⁵			
463-6						pʰ a ui̯			
841-6						n c a			
665-7							a a ¹		
495-7							n u ³		
838-7							g a a m ⁴		
438-7							m j a k ⁴		
334-7							l a k ⁴		
360-7							a i ²		
394-7							m j i ²		
221-7							ˀn i ⁴		
202-7							g u ²		
935-7							ʔ ai ²		
93-7							ˀt a ²		
7-7							b a n ²		
664-7							ˀj a ŋ ¹		
246-7							g a ⁴		
547-7							g r i k ⁴		
555-7							ˀn i m ¹		
464-7							m u ²		
119-7							b j i ŋ ¹		
835-7							g j a p ⁴		
79-7							ˀt u ²		
693-7							n u ¹		
477-7							a a ⁴		
891-7							ˀt i ŋ ³		
528-7							ˀp r ai ¹		
797-7							ˀk r i k ⁴		
493-7							n i k ⁴		
217-7							ˀr j a p ⁴		
896-7							ˀts a t ⁴		
452-7							m j u k ⁴		
580-7							ˀk j a k ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							a u ¹		
86-7							ˀt u ŋ ¹		
384-7							s a m ³		
61-7							d a m ¹		
536-7							b j a k ⁴		
731-7							l e ²		
779-7							a ¹		
589-7							d a ŋ ¹		
680-7							ŋ a k ⁴		
658-7							ˀj a m ¹		
456-7							m j a ŋ ²		
183-7							g r ai ²		
785-7							d a ²		
714-7							ˀts ai ¹		
331-7							a a ²		
206-7							a a ¹		
930-7							ˀn a t ⁴		
353-7							a i ¹		
161-7							g a ŋ ¹		
814-7							ˀk u ²		
179-7							g r a k ⁴		
194-7							ʃ a a k ⁴		
727-7							s a ŋ ¹		
260-7							k j a p ⁴		
144-7							ˀtʃ a m ¹		
53-7							b u ɛ ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							k j a k ⁴		
389-7							m r a ŋ ¹		
118-7							l a ⁴		
312-7							k ai ²		
490-7							n i ³		
436-7							m j a ²		
927-7							ˀn a m ¹		
383-7							l a k ⁴		
211-7							a a m ¹		
873-7							ˀn i ŋ ¹		
371-7							a i ŋ ²		
877-7							s ai ³		
344-7							a a m ¹		
666-7							l a ²		
595-7							d a ŋ ³		
660-7							s a p ⁴		
642-7							tʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							ˀtʃ a p ⁴		
337-7							ˀp a a ¹		
484-7							n a ŋ ¹		
574-7							b j u m ²		
718-7							b j i a ²		
811-7							n ai ²		
458-7							ˀt u ŋ ²		
884-7							ˀt i ³		
205-7							g u k ⁴		
499-7							a ɛ ¹		
706-7							ʔ j a ¹		
920-7							u ŋ ²		
36-7							b j a ŋ ¹		
12-7							b i ¹		
350-7							a a a ³		
4-7							b a m ¹		
342-7							l u k ⁴		
280-7							g j i ¹		
638-7							ˀtʃ a t ⁴		
729-7							b j i ¹		
72-7							d a ŋ ²		
612-7							ˀtʃ a ŋ ²		
459-7							m j i ŋ ¹		
569-7							l u ²		
283-7							g a u ²		
501-7							ˀp a ³		
148-7							dʒ i ŋ ²		
652-7							ˀj ai ¹		
220-7							ˀɲ j a ŋ ²		
233-7							j u k ⁴		
562-7							ˀtʃ j a ŋ ²		
31-7							b j a ⁴		
386-7							m a k ⁴		
684-7							ŋ j a k ⁴		
804-7							g j u ŋ ²		
618-7							d a ²		
565-7							l ai ²		
369-7							l i k ⁴		
125-7							ˀt u ²		
314-7							ˀk r a ¹		
776-7							b j a k ⁴		
170-7							g j a ³		
823-7							ˀl a p ⁴		
471-7							n a ai ²		
249-7							k a ¹		
367-7							l i ²		
414-7							ɲ i ²		
503-7							ˀp a ²		
40-7							b r e ŋ ²		
647-7							ˀt i ¹		
105-7							ˀt ai ²		
393-7							a a ŋ ³		
141-7							d ai ¹		
272-7							k r a ŋ ³		
463-7							ʔ a u ¹		
1-7							b a ¹		
349-7							ˀl a ŋ ²		
214-7							a a m ²		
665-8								n ɛ ²²	
495-8								n o ²²	
838-8								n o ʔ ⁴	
438-8								tɕʰ ȵ o ʔ ⁴	
334-8								n ɛ ʔ ⁴	
360-8								n ɛ ²²	
394-8								n ũ ²²	
221-8								j o ʔ ⁴	
202-8								k o ²²	
935-8								ũ ²²	
93-8								n ɛ ⁴	
7-8								p ɛ ²²	
664-8								tɕʰ ũ ²²	
246-8								ũ ⁴	
547-8								p j o ʔ ⁴	
555-8								tɕʰ ũ ²²	
464-8								n o ²²	
119-8								ũ ²²	
835-8								p n o ʔ ⁴	
79-8								ũ ʔ ⁴	
693-8								n o ²²	
477-8								n ũ ʔ ⁴	
891-8								tɕʰ ɛ õ ²² ²²	
528-8								pʰ õ ũ ²²	
797-8								j o ʔ ⁴	
493-8								n ɛ ʔ ⁴	
217-8								ȵ o ʔ ⁴	
