COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
823-2		l o ʔ ⁵⁵							
471-2		n u ui ²¹							
249-2		k a̱ ⁵¹							
367-2		i u ŋ ⁵⁵							
414-2		ts j u ŋ ⁵⁵							
503-2		tsʰ i ⁵⁵							
40-2		p j a ŋ ²¹							
647-2		ts u ŋ ⁵¹							
105-2		ts u ⁵¹							
141-2		k a̱ ⁵¹							
272-2		k j a ŋ ⁵⁵							
463-2		p i e ⁵¹							
1-2		p o ⁵¹							
349-2		n ts a̱ ŋ ⁵¹							
214-2		l a m ⁵⁵							
841-2		n i ⁵⁵							
123-2		k i̱ k ⁵⁵							
646-2		tʃ i ²¹							
433-2		i j e ŋ ⁵¹							
512-2		p j a ⁵⁵							
518-2		kʰ a o ²¹							
878-2		k o ⁵⁵							
849-2		p u t ⁵⁵							
524-2		p a k ⁵⁵							
90-2		k a t ⁵⁵							
541-2		n i̱ ŋ ⁵⁵							
933-2		ŋ j u ²¹							
164-2		k a̱ ŋ ⁵¹							
686-2		n j a̱ p ⁵⁵							
467-2		l u ⁵¹							
201-2		k j e ⁵⁵							
784-2		p j e m ²¹							
487-2		ts j a̱ ⁵¹							
504-2		p j e ʔ ⁵⁵							
49-2		p j i̱ ²¹							
822-2		l i̱ ʔ ⁵⁵							
52-2		p a k ⁵¹							
281-2		k j e ⁵¹							
46-2		p j a ⁵¹							
377-2		l u ŋ ²¹							
127-2		k a ʔ ⁵⁵							
67-2		tʃ a t ⁵⁵							
192-2		k j e ʔ ⁵⁵							
864-2		p o ⁵⁵							
126-2		k a ʔ ²¹							
546-2		pʰ a̱ ŋ ⁵¹							
635-2		kʰ a p ⁵⁵							
473-2		x a m ⁵¹							
3-2		p j o ⁵⁵							
98-2		l kʰ o ⁵⁵							
445-2		s e e ²¹							
608-2		i m ⁵¹							
210-2		j o ⁵⁵							
140-2		k j e ²¹							
868-2		l o ⁵⁵							
520-2		p a̱ o ⁵⁵							
166-2		k a m ²¹							
48-2		p j a ŋ ⁵¹							
270-2		k j a m ⁵¹							
379-2		l a ŋ ⁵⁵							
55-2		p e p ⁵⁵							
665-3			n a ⁵⁵						
495-3			n au ³⁵						
838-3			k j a ŋ ⁵⁵						
438-3			m j a ³¹						
334-3			l a ³¹						
360-3			l a ³¹						
394-3			l j a ³¹						
221-3			j a ŋ ³¹						
202-3			k au ³¹						
935-3			a ³¹						
93-3			n a ³¹						
7-3			p a a ³¹						
664-3			j a ⁵⁵						
246-3			k a ⁵⁵						
547-3			k j a ŋ ⁵⁵						
555-3			j a a̱ ⁵⁵						
464-3			m au ³¹						
119-3			k j a ŋ ³⁵						
835-3			k a a ⁵⁵						
79-3			tʃ a ³¹						
693-3			n au ⁵⁵						
477-3			n a ³¹						
891-3			n a ŋ ³⁵						
528-3			k a a ⁵⁵						
797-3			k j a ŋ ⁵⁵						
493-3			n a ŋ ³¹						
217-3			k j a ³¹						
896-3			n a ŋ ³¹						
452-3			m j a ŋ ³¹						
580-3			p j a ŋ ⁵⁵						
833-3			n a ⁵⁵						
390-3			m a ³¹						
696-3			n a ⁵⁵						
86-3			n a ŋ ⁵⁵						
384-3			l a ŋ ³⁵						
61-3			tʃ au ³¹						
536-3			k j a ⁵⁵						
779-3			a ⁵⁵						
589-3			tʰ au ⁵⁵						
680-3			n a̱ ⁵⁵						
456-3			m j a ³¹						
183-3			k j a ³¹						
785-3			n a ³¹						
331-3			l a̱i ³¹						
206-3			a a̱ ⁵⁵						
930-3			n au ³¹						
353-3			j a̱ ⁵⁵						
161-3			k a ⁵⁵						
179-3			k a̱ a ³¹						
194-3			tʃ j a ³¹						
727-3			l au ⁵⁵						
260-3			kʰ j a ⁵⁵						
144-3			k a ⁵⁵						
53-3			p au a ⁵⁵						
59-3			tʃ au ³¹						
506-3			p au k ³¹						
29-3			p a̱ k ³¹						
316-3			tʰ a ʔ ³¹						
312-3			kʰ a ³¹						
436-3			m j a ³¹						
927-3			n a ŋ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j a ⁵⁵						
873-3			l a a̱ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			n au ³⁵						
344-3			l au ⁵⁵						
666-3			n a ³¹						
595-3			tʃ a ³¹						
660-3			j au ³¹						
642-3			tʃ au ³⁵						
257-3			kʰ j a ⁵⁵						
167-3			k j a ³¹						
880-3			tʃ au ³¹						
337-3			k a a ⁵⁵						
484-3			n a ⁵⁵						
574-3			p j a a̱ ³¹						
718-3			kʰ j a ŋ ³¹						
811-3			k a ³¹						
458-3			t au ŋ ³¹						
884-3			tʃ au ³⁵						
205-3			k a ŋ ³¹						
499-3			n a̱i ⁵⁵						
706-3			k j a ⁵⁵						
920-3			tʃ au ŋ ³¹						
36-3			p j a ⁵⁵						
12-3			p au ⁵⁵						
350-3			l a a ³⁵						
4-3			p a ŋ ⁵⁵						
342-3			l a k ³¹						
638-3			k n a ⁵⁵						
729-3			k j a ³⁵						
72-3			m a ³¹						
283-3			kʰ j a ³⁵						
501-3			p a ³⁵						
148-3			tʃ au ŋ ³¹						
220-3			tʃ j a ³¹						
233-3			j a ³¹						
31-3			pʰ j a ʔ ³¹						
386-3			m au ³¹						
684-3			ŋ j a ʔ ³¹						
804-3			kʰ j a ŋ ³¹						
618-3			n au ³¹						
565-3			n a ³¹						
468-3			n a̱ ³¹						
369-3			l a k ³¹						
776-3			p j a k ⁵⁵						
170-3			k j a ³⁵						
823-3			l a ⁵⁵						
249-3			kʰ a ⁵⁵						
414-3			m j a ³⁵ ³⁵						
647-3			n a ŋ ⁵⁵						
105-3			n a̱ ³¹						
393-3			m au ³⁵						
141-3			n a̱i ⁵⁵						
272-3			kʰ j a ³⁵						
463-3			p a i̱ ⁵⁵						
1-3			p a̱ ⁵⁵						
349-3			l tʃ a ŋ ³¹						
214-3			j a ³¹						
841-3			n a̱ ³¹						
646-3			tʰ a ³¹						
433-3			m a ŋ ⁵⁵						
512-3			p j au ⁵⁵						
878-3			tʃ a̱ ³¹						
524-3			pʰ a̱ k ⁵⁵						
668-3			n a̱ ⁵⁵						
164-3			k a ŋ ⁵⁵						
686-3			ŋ j a ³¹						
201-3			k j a̱ ŋ ³¹						
784-3			k j a ŋ ⁵⁵						
487-3			n ɔ̆ ⁵⁵						
504-3			pʰ a ʔ ³¹						
49-3			p a ³¹						
822-3			l a ⁵⁵						
52-3			p a ⁵⁵						
281-3			k j au ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ a ʔ ³¹						
192-3			k j a̱ ʔ ⁵⁵						
126-3			tʃ a ʔ ³¹						
656-3			v a ³⁵						
546-3			l a ⁵⁵						
473-3			x a ⁵⁵						
3-3			p a̱ ³⁵						
608-3			n ɛ̃ ⁵⁵						
210-3			j a ʔ ³¹						
868-3			l a̱ ³¹						
166-3			k a k ³¹						
48-3			p j a ŋ ⁵⁵						
270-3			kʰ j a ⁵⁵						
379-3			l a ³⁵						
55-3			p a ʔ ³¹						
665-4				aː ɔ ³³					
495-4				n aː ⁵⁵					
838-4				pʰ aː aː p ⁵⁵					
438-4				n aː aː p ⁵⁵					
334-4				aː ɔ ʔ ⁵⁵					
360-4				aː aː ŋ ³¹					
394-4				aː j aː ³³					
221-4				j aː p ⁵⁵					
202-4				t aː ³³					
935-4				kʰ aː ³³					
93-4				t aː ŋ ⁵⁵					
7-4				p aː aː ³³					
664-4				pʰ aː ŋ ³³					
246-4				k aː ŋ ⁵⁵					
547-4				p j aː k ⁵⁵					
555-4				j aː aː ³³					
464-4				aː aː ³¹					
119-4				tʃ j ə ŋ ⁵⁵					
835-4				p aː aː p ⁵⁵					
79-4				t t aː ³³ ³³					
693-4				aː aː ³¹					
477-4				n j aː ⁵⁵					
891-4				t aː aː ⁵⁵ ⁵⁵					
528-4				p aː aː ³³					
797-4				kʰ j aː p ⁵⁵					
493-4				n ɔ k ⁵⁵					
217-4				p aː aː p ⁵⁵					
896-4				t aː t ⁵⁵					
452-4				n aː aː p ⁵⁵					
580-4				p aː aː p ⁵⁵					
833-4				n aː ³¹					
390-4				n aː ŋ ³³					
696-4				n t aː ŋ ³³					
86-4				t aː aː ³³					
384-4				n ɔ n ³¹					
61-4				pʰ aː n ³³					
536-4				pʰ ʃ ɔ ŋ ⁵⁵					
731-4				n aː t ⁵⁵					
779-4				kʰ ɔ ³³					
589-4				pʰ aː ŋ ³³					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				pʰ aː n ³³					
456-4				n ɔ aː ŋ ³¹					
183-4				p aː ⁵⁵					
785-4				kʰ ɔ ⁵⁵					
714-4				kʰ aː t ⁵⁵					
331-4				aː ɔ ⁵⁵					
206-4				ə aː ³³					
930-4				n ɔ ʔ ⁵⁵					
353-4				l ə ŋ ³¹					
161-4				p aː ŋ ³³					
814-4				kʰ t aː p ⁵⁵					
179-4				p aː aː p ⁵⁵					
194-4				p n ɔ p ⁵⁵					
727-4				pʰ aː ŋ ³³					
260-4				k j aː p ⁵⁵					
144-4				k pʰ aː m ³³					
53-4				p aː i ³³					
59-4				t ɔ ʔ ⁵⁵					
506-4				p aː k ⁵⁵					
29-4				p aː k ⁵⁵					
316-4				pʰ ɔ p ⁵⁵					
389-4				aː aː aː ŋ ³³					
118-4				aː aː t ⁵⁵					
312-4				kʰ tsʰ aː ³³					
490-4				n j aː p ⁵⁵ ⁵⁵					
436-4				m aː aː ⁵⁵					
927-4				n ɔ n ³³					
383-4				m ɔ k ³¹					
211-4				aː aː m ³¹					
873-4				ŋ ə ŋ ³³					
371-4				l ə ŋ ³³					
877-4				n ɛː ⁵⁵					
344-4				aː a̱ m ³³					
666-4				aː ɔ ⁵⁵					
595-4				tʃ pʰ aː ŋ ⁵⁵					
660-4				ʃ ɔ t ⁵⁵					
642-4				pʰ aː ŋ ⁵⁵					
257-4				k j aː m ³¹					
167-4				k j i ³³					
880-4				tʃ ɔ p ⁵⁵					
337-4				pʰ aː aː ³³					
484-4				n aː ŋ ³³					
574-4				p ʃ aː m ³³					
718-4				p n aː n ⁵⁵					
811-4				kʰ aː ⁵⁵					
458-4				tʃ aː n ³³					
884-4				tʃ aː ⁵⁵					
499-4				n ɔ ³¹					
706-4				pʰ aː i ³³					
920-4				pʰ aː n ³³					
36-4				p j aː ŋ ³¹					
12-4				p aː ⁵⁵					
350-4				aː aː ŋ ³³ ⁵⁵					
4-4				p aː n ³³					
342-4				ŋ uː ⁵⁵					
280-4				kʰ n aː ⁵⁵ ³¹					
638-4				p t a̱ p ⁵⁵					
729-4				p j ə̱ ⁵⁵					
72-4				tʃ aː ŋ ⁵⁵					
612-4				pʰ aː ŋ ⁵⁵					
459-4				n aː aː n ⁵⁵					
569-4				t aː t ³³					
283-4				k j uː ⁵⁵					
501-4				p ə ŋ ⁵⁵					
148-4				pʰ ɔ n ³³					
220-4				pʰ j aː ŋ ³¹					
233-4				a̱ a̱ ⁵⁵					
562-4				kʰ n aː ŋ ⁵⁵					
386-4				m a k ³¹					
684-4				ŋ j ɔ p ⁵⁵					
804-4				kʰ j uː ŋ ⁵⁵					
618-4				t a̱ ³³					
565-4				j ə ⁵⁵					
468-4				ŋ aːu ʔ ³¹					
369-4				l ə̱ k ⁵⁵					
125-4				t t aː p ³³					
314-4				kʰ n ɔ ⁵⁵ ³¹					
776-4				p j ə̱ k ⁵⁵					
170-4				k j ə ⁵⁵					
823-4				l uː p ⁵⁵					
471-4				ʃ aː n ³³					
249-4				ŋ a̱ m ³³					
367-4				l ə p ⁵⁵					
414-4				ʃ j ə p ⁵⁵ ⁵⁵					
503-4				tsʰ ə ⁵⁵					
40-4				p aː aː n ⁵⁵					
647-4				tʃ ə p ⁵⁵					
105-4				p ə ⁵⁵					
393-4				n ɔ n ³¹					
141-4				k o ³³					
272-4				kʰ j uː ŋ ⁵⁵					
463-4				p aː i̱ː ³¹					
1-4				p aː ³³					
349-4				l pʰ aː ŋ ³³					
214-4				j aː m ³³					
841-4				n ə̱ ŋ ⁵⁵					
123-4				t aː t ³³					
646-4				tʃ a̱ ⁵⁵					
433-4				m j ə ŋ ³³					
512-4				pʰ j ə̱ ³¹					
518-4				pʰ aː ɛː ³³					
878-4				t aː ³³					
849-4				p aː t ⁵⁵					
524-4				pʰ aː ⁵⁵					
90-4				pʰ ɔ t ⁵⁵					
541-4				ŋ aː n ⁵⁵					
933-4				n j aː ³¹					
668-4				n aː ³¹					
164-4				k aː ŋ ³¹					
686-4				n ɔ a̱ p ⁵⁵					
467-4				aː aː ³³					
201-4				k j i̱ː ⁵⁵					
784-4				k j ə̱ k ⁵⁵					
487-4				ŋ o ³¹					
504-4				pʰ ɔ ʔ ⁵⁵					
49-4				p ə̱ ³³					
822-4				l ə̱ ŋ ³³					
52-4				p a ³³					
281-4				k j ɛː ³¹					
46-4				p j a̱ ³¹ ⁵⁵					
377-4				aː aː t ³³					
127-4				t a ⁵⁵					
67-4				tʃ a̱ t ⁵⁵					
192-4				k j ə̱ k ⁵⁵					
126-4				kʰ a k ⁵⁵					
656-4				ŋ ou n ³³					
546-4				pʰ aː ŋ ³³					
635-4				kʰ ɔ t ⁵⁵					
473-4				ʃ uː m ³³					
3-4				p j i ³³					
98-4				n kʰ ɔː ⁵⁵					
608-4				ŋ aː p ³³					
210-4				j ɔ ʔ ⁵⁵					
140-4				k j o ³¹					
868-4				n ɔː ⁵⁵					
520-4				pʰ aː o ³¹					
48-4				p j a̱ ŋ ⁵⁵					
270-4				k j ə̱ ŋ ³¹					
379-4				aː aː t ³³					
665-5					n ɔ ³¹				
495-5					n ɔ ⁵⁵				
838-5					p n ɔ k ³¹				
438-5					m j ɔ ʔ ³¹				
334-5					n ɔ ʔ ³¹				
360-5					n ɔ ³¹				
394-5					n ɔ k ³¹				
221-5					j ɔ ⁵⁵				
202-5					k ɔ k ⁵⁵				
935-5					ɔ ³⁵				
93-5					l ɔ ³¹				
7-5					p ɔ ³⁵				
664-5					l ɔ ³¹				
246-5					k ɔ ⁵⁵				
547-5					p n a k ⁵⁵				
555-5					j a ɔ ³¹				
464-5					n ɔ k ³⁵				
119-5					j a ŋ ³¹				
835-5					p n ɔ ʔ ⁵⁵				
79-5					t k ɔ k ³¹				
693-5					n ɔ k ³¹				
477-5					n ɔ ʔ ³¹				
891-5					t a ɔ k ⁵⁵				
528-5					k a̱ ɔ ³¹				
797-5					k j ɔ k ³¹				
493-5					n ɔ ³¹				
217-5					k j ɔ ʔ ⁵⁵				
896-5					n ɔ ⁵⁵				
452-5					m j ɔ ʔ ³¹				
580-5					k n ɔ ʔ ³¹				
833-5					n ɔ ³¹				
390-5					n ɔ ³⁵				
696-5					n k ɔ ³¹				
86-5					l a ŋ ³¹				
384-5					l ɔ̱ ⁵⁵				
61-5					l a ³¹				
536-5					p j ɔ ʔ ⁵⁵				
731-5					l u̱ k ⁵⁵				
779-5					n a̱i ³¹				
589-5					l ɔ̃ ³¹				
680-5					n ɔ ʔ ³¹				
658-5					x ɔ ³¹				
456-5					l j a ³⁵				
785-5					n ɔ ³⁵				
714-5					u̱ ³¹				
331-5					l a̱i ³⁵				
206-5					a̱ ɔ ³¹				
930-5					n ɔ̱ ʔ ⁵⁵				
353-5					l ɔ ³¹				
161-5					k a ³¹				
814-5					k u̱ k ⁵⁵				
194-5					p j ɔ ʔ ³¹				
727-5					l a ³¹				
260-5					kʰ j ɔ ʔ ³¹				
144-5					k a ³¹				
53-5					p a ŋ ³¹				
59-5					t ɔ ʔ ³¹				
506-5					p a k ⁵⁵				
29-5					p a̱ ³¹				
316-5					kʰ j ɔ k ⁵⁵				
389-5					n j ɔ ³⁵				
118-5					n ɔ ⁵⁵				
312-5					kʰ k ɔ ³⁵				
490-5					n u̱ ⁵⁵				
436-5					m j ɔ k ³⁵				
927-5					n ɔ̱ ³¹				
383-5					n ɔ ʔ ³¹				
211-5					j ɔ̱ ³¹				
873-5					n a ŋ ³¹				
371-5					l a̱ ŋ ³⁵				
877-5					n a̱i ³⁵				
344-5					l ɔ̱ ³¹				
595-5					p ɔ ⁵⁵				
660-5					l u ʔ ³¹				
642-5					l a ⁵⁵				
257-5					kʰ j a ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɔ ʔ ⁵⁵				
337-5					k a̱ ɔ ³¹				
484-5					n a ³¹				
718-5					p l a ŋ ³⁵				
458-5					tʃ a ŋ ³⁵				
884-5					tʃ a k ⁵⁵				
205-5					k ɔ ʔ ³¹				
499-5					n a̱i ³¹				
706-5					p n ɔ ³¹				
920-5					tʃ a ŋ ³⁵				
36-5					p j a ³¹				
12-5					p a k ³¹				
350-5					n a ɔ k ⁵⁵				
4-5					p a ³¹				
342-5					j a ʔ ³¹				
280-5					k j u k ⁵⁵				
638-5					p ɔ ʔ ⁵⁵				
729-5					p j a̱ k ⁵⁵				
72-5					l ɔ̱ ³⁵				
612-5					k a ³⁵				
459-5					l j a ŋ ³¹				
569-5					l a̱ ⁵⁵				
148-5					kʰ a ³¹				
652-5					v ɔ ³¹				
220-5					j a ³⁵				
233-5					j ɔ ʔ ³¹				
562-5					p l a ŋ ³⁵				
31-5					p j a ʔ ⁵⁵				
386-5					m ai ʔ ³¹				
684-5					ŋ j ɔ ʔ ³¹				
618-5					tʃ ɔ̱ k ³¹				
468-5					n ɔ ʔ ³¹				
369-5					l a k ³¹				
125-5					t u̱ k ⁵⁵				
314-5					kʰ j ɔ k ³¹				
776-5					p j a̱ k ⁵⁵				
823-5					l a ʔ ³¹				
249-5					kʰ ai ³¹				
367-5					l a̱ ³¹				
503-5					ts ɔ ³⁵				
40-5					p j a ŋ ⁵⁵				
393-5					l ɔ̃ ³¹				
141-5					k a̱i ³¹				
272-5					kʰ j a ³¹				
1-5					p ɔ ³¹				
349-5					l ɔ ³⁵				
214-5					j a ³⁵				
841-5					n ɔ ⁵⁵				
123-5					t u̱ ³¹				
646-5					tʃ ɔ̱ k ⁵⁵				
433-5					m a̱ ŋ ³¹				
512-5					pʰ j ɔ k ⁵⁵				
518-5					p u u ³¹				
878-5					t ɔ ³⁵				
524-5					p a ʔ ⁵⁵				
90-5					t ɔ ʔ ⁵⁵				
541-5					n a̱ ³⁵				
668-5					n ɔ̱ ³¹				
164-5					l ɔ̃ ³⁵				
686-5					ŋ j ɔ ʔ ³¹				
784-5					p j a̱ k ⁵⁵				
504-5					pʰ ɔ ʔ ⁵⁵				
49-5					p ɔ k ³¹				
822-5					l ɔ ʔ ³¹				
52-5					p u k ³¹				
281-5					kʰ j ai k ³¹				
127-5					tʃ ɛ ʔ ³¹				
