COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ dː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s o s t														
593-5					ʔ a m u s														
640-5					m a n														
1-5					d ə bː ə r ə m														
65-5					tʼ u														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u r a														
293-5					f ə r ə z														
373-5					kʼ ɨ m a r														
408-5					b o r a														
414-5					d ɨ b a kʼ u l a														
601-5					ʔ ə r w														
642-5					n ɨ f a s														
60-5					n ə f ə s ə														
115-5					kʼ ə m a m														
209-5					s ɨ mː ɨ t														
242-5					ʔ a mː ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					tʼ ə bː w														
61-6						d ə m													
63-6						ʔ a tʼ ɨ m													
107-6						g ə m ə l a													
112-6						d a b ə n a													
331-6						n ɨ g ɨ s													
377-6						b ə kʼ l l													
381-6						ʔ a ʔ													
417-6						r u z													
451-6						s ə b a ʔ													
454-6						ħ a tʼː ɨ r													
484-6						s ɨ tʼ ɨ s t													
535-6						ʔ a s ɨ r													
543-6						s ɨ s ɨ													
593-6						ʔ a m ɨ s													
640-6						m a n													
1-6						d ə bː ə l ə													
163-6						s ə tʼː ə													
212-6						ʔ ə n													
244-6						ʔ a r b ə													
248-6						m ɨ l a													
293-6						f ə r ə z													
373-6						kʼ ɨ m a l													
408-6						b ɨ r a													
601-6						ʔ ə r o ə													
642-6						n ɨ f a s													
60-6						n ə f ə s ə													
115-6						kʼ ə m a m													
242-6						ʔ a m ɨ s t													
415-6						z ɨ n a b													
450-6						z ə r													
490-6						tʼ ə bː ɨ													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m e r a												
112-7							d a b ə r a												
331-7							n ɨ g w s												
377-7							b ɨ kʼ u r												
381-7							ʔ a t												
417-7							r u z												
451-7							s ə b a t												
454-7							ʔ a tʃʼ ɨ r												
484-7							s ɨ tʼ ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m a n												
1-7							d ə pː ə r ə m												
65-7							tʼ u												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r b ə t												
248-7							m u r a												
293-7							f ə r ə z												
373-7							kʼ ɨ m a r												
408-7							b o r a												
414-7							d ɨ bː a kʼ ə a												
601-7							ʔ ə r w												
642-7							n ɨ f a s												
60-7							n ə f ə s ə m												
115-7							kʼ a m a m												
209-7							s ɨ m ɨ t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ r a b												
450-7							z ə r												
490-7							tʼ ə pː w ə												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e r a											
112-8								d a b ə r a											
331-8								n ɨ g w s											
377-8								b u kʼ u r											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ tʼ ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m a n											
1-8								d ə p ə r ə m											
65-8								tʼ u w											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m u r a											
293-8								f ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b ə r a											
414-8								d ɨ b a kʼ u o a											
601-8								ʔ ə r w b											
642-8								n ɨ f a s											
60-8								n ə f ə s ə m											
115-8								kʼ a r a m											
209-8								s ɨ m u t											
242-8								ʔ a m ɨ s t											
415-8								z ɨ r a b											
450-8								z ə r											
490-8								tʼ ə p w ə											
61-9									d ə m										
63-9									ʔ a tʼ ɨ m										
107-9									g a m e r a										
112-9									d a b ə n a										
331-9									n ɨ g u s										
377-9									b ə kʼ ə r										
381-9									ʔ a t										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a n ɨ r										
484-9									s ɨ tʼ ɨ s t										
535-9									ʔ a s ɨ r										
543-9									s a s t										
593-9									ʔ a m u s										
640-9									m ə n										
1-9									d ə p ə r ə										
65-9									tʼ u b										
163-9									s ə tʃʼ ə										
212-9									ʔ e n										
244-9									ʔ a r b ə t										
248-9									m u r a										
293-9									f ə r ə z										
373-9									kʼ ɨ m a r										
408-9									b ə ə a										
414-9									d ə b a kʼ u lː a										
601-9									ʔ ə r o b										
642-9									n ɨ f a s										
60-9									n ə f ə s ə										
209-9									s ɨ m u t										
242-9									ʔ a m ɨ s t										
415-9									z ɨ r a b										
490-9									tʼ ə p ə										
61-10										d ə m									
63-10										ʔ aː tʼ ɨ m									
107-10										g aː m eː kʼ aː									
112-10										d aː b ə n aː									
331-10										n ɨ g u s									
377-10										b ə kʼ u									
381-10										ʔ aː									
417-10										r u z									
451-10										s ə b a									
454-10										ʔ a tʃʼ u r									
484-10										s ɨ d ɨ s									
535-10										ʔ aː ʃ ɨ r									
543-10										ʃ o s ʔ									
593-10										ʔ aː m u s									
640-10										m a n									
1-10										d ə b ə r ə									
65-10										ħ u b									
163-10										s ə tʃʼ ə									
212-10										ʔ i n									
244-10										ʔ aː r b ə									
248-10										m u kʼ aː									
293-10										f ə r ə z									
373-10										kʼ u m aː									
408-10										b o r ə									
414-10										d ə b aː kʼ u ə a									
601-10										ʔ ə r o b									
115-10										kʼ a m									
209-10										s ə m u									
242-10										ʔ aː m ɨ s									
415-10										z ɨ n aː b									
490-10										ħ ə b o									
61-11											d ə m								
63-11											ʔ a tʼ ɨ m								
107-11											g a m ə r a								
112-11											d a b ə r a								
331-11											n ɨ g w s								
377-11											b ɨ kʼ ɨ r ə								
381-11											ʔ a t								
417-11											r u z								
451-11											s ə b a t								
454-11											ʔ a tʃʼ ɨ r								
484-11											s ɨ d ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s o s t								
593-11											ʔ a m u s								
640-11											m w a								
1-11											d ə p ə r ə m								
65-11											tʼ u b								
163-11											s ə tʃʼ ə								
212-11											ʔ ə n								
244-11											ʔ a r b ə t								
248-11											m u r a								
293-11											f ə r ə z								
373-11											kʼ ɨ m a r								
408-11											b o r a								
414-11											d ɨ b a kʼ u lː a								
601-11											ʔ ə r o b								
642-11											n ɨ f a s								
60-11											n ə f ə s ə								
115-11											ʔ ə m a m								
209-11											s ɨ m u t								
242-11											ʔ a m ɨ s t								
450-11											z ə r								
490-11											tʼ ə p ə								
61-12												d ə m							
63-12												ʔ a tʼ ɨ m							
107-12												g a m ɨ l a							
112-12												d a b ə n a							
331-12												n ɨ g u s							
377-12												b ə kʼ l o ə							
381-12												ʔ a t							
417-12												r u z							
451-12												s ə b a t							
454-12												ʔ a tʃʼ ɨ r							
484-12												s ɨ r ɨ s t							
535-12												ʔ a s ɨ r							
543-12												s o s t							
593-12												ʔ a m u s							
640-12												m ə n							
1-12												d ə bː ə r ə m							
65-12												tʼ u b							
163-12												s ə tʃʼ ə							
212-12												ʔ ɨ n							
244-12												ʔ a r b ə t							
248-12												m u l a							
293-12												f ə r ə z							
373-12												kʼ ɨ m a l							
408-12												b o r a							
414-12												d ə b a kʼ u lː a							
601-12												ʔ ə r o b							
642-12												n ɨ f a s							
60-12												n ə f ə s ə m							
115-12												ə m a m							
209-12												s ɨ n u t							
242-12												ʔ a mː ɨ s t							
415-12												z ɨ n a b							
450-12												z ə r							
490-12												tʼ ə bː ə							
61-13													d ə m						
63-13													ʔ a tʼ ɨ m						
107-13													g a m e l a						
112-13													d a b ə n a						
331-13													n ɨ g w s						
377-13													b ə kʼ u l						
381-13													ʔ a t						
417-13													r u z						
451-13													s ə b a t						
454-13													ʔ a tʃʼ ɨ r						
484-13													s ɨ dː ɨ s t						
535-13													ʔ a sː ɨ r						
543-13													s o s t						
593-13													ʔ a m u s						
640-13													m a n						
1-13													d ə bː ə r ə						
65-13													tʼ u b						
163-13													s ə tʃʼ ə						
212-13													ʔ e n						
244-13													ʔ a r b ə t						
248-13													m u l a						
293-13													f ə r ə z						
373-13													kʼ ɨ m a l						
408-13													b o r a						
414-13													d ɨ b a kʼ u lː a						
601-13													ʔ ə r o						
642-13													n ɨ f a s						
60-13													n ə f ə s ə						
115-13													l a m a m						
209-13													s ɨ m u t						
242-13													ʔ a m ɨ s t						
415-13													z ɨ n a b						
450-13													z ə r						
490-13													tʼ o bː w						
61-14														d ə m					
63-14														ʔ a tʼ ɨ m					
107-14														g a m ə l a					
112-14														d a b ə n a					
331-14														n ɨ g w s					
377-14														b ə kʼ l ə					
381-14														ʔ a tː					
417-14														r u z					
451-14														s ə b a t					
454-14														ʔ a tʃʼ ɨ r					
484-14														s ɨ dː ɨ s t					
535-14														ʔ a sː ɨ r					
543-14														s o s t					
593-14														ʔ a m u s					
640-14														m w n					
1-14														d ə bː ə l ə m					
65-14														tʼ u b					
163-14														s ə tʃʼ ə					
212-14														ʔ e n					
244-14														ʔ a r b ə					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a l					
408-14														b o r a					
414-14														d ə b a kʼ u lː a					
601-14														ʔ ə r o b					
642-14														n ɨ f a s					
60-14														n ə f ə s ə m					
115-14														ʔ ə m a m					
209-14														s ɨ m ɨ t					
242-14														ʔ a m ɨ s t					
415-14														z ɨ n a b					
450-14														z ə r					
490-14														tʼ ə bː w ə					
61-15															d ə m				
63-15															ʔ a tʼ ɨ m				
107-15															g a m ə l a				
112-15															d a b ə n a				
331-15															n ɨ g u s				
377-15															b ə kʼ l l				
381-15															ʔ a tː				
417-15															r u z				
451-15															s ə b a t				
454-15															ʔ a tʃʼ ɨ r				
484-15															s ɨ d ɨ s t				
535-15															ʔ a s ɨ r				
543-15															s o s t				
593-15															ʔ a m u s				
640-15															m a n				
1-15															d ə f ə r ə				
65-15															tʼ u b				
163-15															s ə tʃʼ ə				
212-15															ʔ əi̯ n				
244-15															ʔ a r b ə				
248-15															m u l a				
293-15															f ə r ə z				
373-15															kʼ ɨ m a l				
414-15															d u b a kʼ u lː a				
601-15															ʔ ə r o ə				
642-15															n ɨ f a s				
60-15															n ə f ə s ə				
115-15															kʼ a m a m				
209-15															s ɨ m u t				
242-15															ʔ a m ɨ s t				
415-15															z ɨ n a b				
450-15															z ə r				
490-15															tʼ ə b ə				
61-16																d ə m			
63-16																ʔ a ɨ m			
107-16																gː ə m ə l a			
112-16																d a b ə n a			
331-16																n ɨ gː o s			
377-16																b ə kʼ l			
381-16																ʔ a ħ			
417-16																r ɨ z			
451-16																s ə b a t			
454-16																ʔ a s ɨ r			
484-16																s ɨ bː ɨ s t			
535-16																ʔ a ʃ ɨ r			
543-16																s o s t			
593-16																ʔ a m ɨ s			
640-16																m ə n			
65-16																ħ ɨ b			
163-16																s ə tʼ ə			
212-16																ʔ ai̯ n			
244-16																ʔ a r b ə t			
248-16																m ɨ l a			
293-16																f ə r ə ə			
373-16																kʼ ɨ m a l			
408-16																b ə r ə			
414-16																d ə b a kʼ a			
601-16																ʔ ə r o			
642-16																n ɨ f ə s			
209-16																s ɨ m ɨ t			
242-16																ʔ a m ɨ s t			
415-16																z ɨ n a b			
450-16																z ə r			
61-17																	d ə m		
63-17																	ʔ a t ɨ m		
107-17																	g ə m ə l a		
112-17																	d a b ə n a		
331-17																	n ɨ g u s		
377-17																	b ə q l l		
381-17																	ʔ a t		
417-17																	r u z		
451-17																	s ə b a t		
454-17																	ħ a tʃʼ ɨ r		
484-17																	s ɨ d ɨ s t		
535-17																	ʔ a sː ɨ r		
543-17																	s ə ʃ t		
593-17																	ʔ a m u s		
640-17																	m a n		
1-17																	d ə bː ə l ə		
65-17																	t u b		
163-17																	s ə tʃʼ ə		
212-17																	ʔ ə n		
244-17																	ʔ a r b ə t		
248-17																	m u l a		
293-17																	f ə r ə z		
373-17																	q ɨ m a l		
408-17																	b ə r a		
414-17																	d ə b a q u lː a		
601-17																	ʔ ə r o ə		
642-17																	n ɨ f a s		
60-17																	n ə f ə s ə		
115-17																	ə m a m		
209-17																	s ə m u t		
415-17																	z ɨ n a b		
450-17																	z ə r		
61-18																		d ə m	
63-18																		ʔ a tʼ ɨ m	
107-18																		g a m e l a	
112-18																		d a b ə n a	
331-18																		n ɨ g u s	
377-18																		b ə kʼ ə o	
381-18																		ʔ a t	
417-18																		r u z	
451-18																		s ə b a	
454-18																		ʔ a tʃʼ ɨ r	
484-18																		s ɨ d ɨ s t	
535-18																		ʔ a s ɨ r	
543-18																		s o s t	
593-18																		ʔ a m u s	
640-18																		m a n	
1-18																		d ə bː ə r ə	
65-18																		tʼ u b	
163-18																		s ə tʃʼ ə	
212-18																		ʔ e n	
244-18																		ʔ a r b ə	
248-18																		m u l a	
293-18																		f ə r ə z	
373-18																		kʼ ɨ m a l	
408-18																		b ə r a	
414-18																		d ə b a kʼ u l a	
601-18																		ʔ ə r o b	
642-18																		n ɨ f a s	
60-18																		n ə f ə s ə	
115-18																		a a m a m	
209-18																		s ə m ə t	
242-18																		ʔ a m ɨ s t	
415-18																		z ɨ n a b	
450-18																		z ə r	
490-18																		tʼ ə bː ə	
61-19																			d ə m
63-19																			ʔ a tʼ ɨ m
107-19																			g a m i l a
112-19																			d a b ə n a
331-19																			n ɨ g ə s
377-19																			b ə kʼ l l
381-19																			ʔ a t
417-19																			r u z
451-19																			s ə b a
454-19																			ʔ a n ɨ r
484-19																			s ɨ d ɨ s t
535-19																			ʔ a s ɨ r
543-19																			s o s t
593-19																			ʔ a m u s
640-19																			m ə n
1-19																			d ə bː ə l ə
65-19																			tʼ u b
163-19																			s ə tʃʼ ə
212-19																			ʔ i n
244-19																			ʔ a r b ə
248-19																			m u l a
293-19																			f ə r ə z
373-19																			kʼ ɨ m a l
408-19																			b o r a
414-19																			d ə b a kʼ u l a
601-19																			ʔ ə r o
642-19																			n ɨ f a s
60-19																			n ə f ə s ə
115-19																			kʼ ə m a m
209-19																			s ə m ɨ t
242-19																			ʔ a m ɨ s t
415-19																			z ɨ n a b
450-19																			z ə r
490-19																			tʼ ə bː ə
