COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
680-2		ŋ o̱ ʔ ⁵⁵							
658-2		v j a m ⁵¹							
456-2		m j a ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		j u m ⁵¹							
331-2		l o ⁵⁵							
206-2		j o ⁵¹							
930-2		ŋ e̱ ⁵⁵							
353-2		l i ⁵¹							
161-2		k a ŋ ²¹							
814-2		k u̱i ²¹							
179-2		k j o ʔ ²¹							
194-2		j o ʔ ²¹							
727-2		ʃ a ŋ ⁵¹							
260-2		kʰ j a p ⁵⁵							
144-2		k a m ⁵¹							
53-2		p i̱ k ⁵⁵							
59-2		t o ʔ ²¹							
506-2		pʰ i k ⁵⁵							
29-2		p i k ²¹							
316-2		t o̱ ʔ ⁵⁵							
389-2		m j a ŋ ⁵¹							
118-2		m j o ⁵¹							
312-2		kʰ o ²¹							
490-2		n i ⁵⁵							
436-2		m j o ⁵¹							
927-2		ŋ a̱ ŋ ⁵¹							
383-2		m o ʔ ²¹							
211-2		j a m ⁵¹							
873-2		x i ŋ ⁵¹							
371-2		l i ŋ ²¹							
877-2		s ²¹							
344-2		l a̱ m ⁵¹							
666-2		ŋ o ⁵¹							
595-2		t a ŋ ⁵⁵							
660-2		v a t ²¹							
642-2		pʰ a ŋ ⁵⁵							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		t e̱ ʔ ²¹							
337-2		v o ⁵¹							
484-2		n a ŋ ²¹							
574-2		s i̱ k ⁵⁵							
718-2		ʃ e̱ n ²¹							
811-2		k j ui ²¹							
458-2		t u ŋ ²¹							
884-2		t i ²¹							
205-2		k j u ʔ ²¹							
499-2		n e ⁵¹							
706-2		a o ⁵¹							
920-2		u ŋ ²¹							
36-2		p u ŋ ²¹							
12-2		p j i ⁵¹							
350-2		l a̱ ŋ ⁵⁵							
4-2		p i ŋ ⁵¹							
342-2		j u ʔ ²¹							
280-2		k j i ²¹							
638-2		tʃʰ a p ⁵⁵							
729-2		ʃ i ²¹							
72-2		t a ŋ ²¹							
612-2		t a ŋ ²¹							
459-2		m j i ŋ ⁵¹							
569-2		s ui ²¹							
283-2		kʰ j ui ⁵⁵							
501-2		pʰ o̱ ʔ ⁵⁵							
652-2		o e ⁵¹							
220-2		ŋ a ŋ ²¹							
233-2		j u ʔ ²¹							
562-2		ts i̱ ŋ ²¹							
31-2		p j o ʔ ²¹							
386-2		m a t ²¹							
684-2		k j o ʔ ²¹							
804-2		kʰ j u ŋ ²¹							
618-2		tʃʰ u̱i ²¹							
565-2		x o ²¹							
468-2		n i k ⁵⁵							
369-2		l i k ⁵⁵							
314-2		kʰ j o ⁵¹							
776-2		ʃ u ʔ ²¹							
170-2		k j o ʔ ²¹							
823-2		l e̱ ʔ ⁵⁵							
471-2		ŋ a m ²¹							
249-2		kʰ a m ⁵¹							
367-2		l i ²¹							
414-2		m j i ²¹							
503-2		p o̱ ²¹							
40-2		p j i ŋ ⁵⁵							
647-2		u i ⁵¹							
105-2		ts i ²¹							
141-2		k e ⁵¹							
272-2		kʰ j a ŋ ⁵⁵							
463-2		m j ui ⁵¹							
1-2		p j o ⁵¹							
349-2		l a̱ ŋ ²¹							
214-2		j a m ²¹							
841-2		n u t ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			n au ³⁵						
838-3			n a k ⁵⁵						
438-3			l a ʔ ⁵⁵						
334-3			l a ʔ ⁵⁵						
360-3			l ɿ ³¹						
394-3			m j i ³¹						
221-3			j a p ³¹						
202-3			k au ³¹						
935-3			v a ³¹						
93-3			t a̱ ³¹						
7-3			p a n ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			s a̱ k ⁵⁵						
555-3			j a̱ m ⁵⁵						
464-3			m au ³¹						
119-3			tʃ a ŋ ⁵⁵						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t a ³¹						
693-3			ŋ au ⁵⁵						
477-3			n ɛ ʔ ³¹						
891-3			t a ŋ ³⁵						
528-3			j a ⁵⁵						
797-3			k j au ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			n a̱ t ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			kʰ a ʔ ⁵⁵						
833-3			n a̱ p ⁵⁵						
390-3			m a ŋ ³¹						
696-3			ŋ a ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			m a n ³⁵						
61-3			t a̱ ŋ ⁵⁵						
536-3			s a̱ ʔ ⁵⁵						
779-3			ɛ̃ ⁵⁵						
589-3			t ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			kʰ j ɔ̃ ³¹						
183-3			k j i ³¹						
785-3			kʰ a ³¹						
331-3			l a ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l a ⁵⁵						
161-3			k ɔ̃ ⁵⁵						
179-3			k j a ʔ ³¹						
194-3			j a ʔ ³¹						
727-3			ʃ ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			k ɛ̃ ⁵⁵						
53-3			p ɛ̱ m ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ j a k ⁵⁵						
29-3			p a k ³¹						
316-3			t a ʔ ⁵⁵						
312-3			kʰ a ³¹						
436-3			l a̱ ŋ ³¹						
927-3			ŋ ɛ̱̃ ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ³⁵						
873-3			x a̱ ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ɛ̱ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			t ɔ̃ ³⁵						
660-3			v a p ³¹						
642-3			pʰ ɔ̃ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k a ³¹						
880-3			t a̱ p ⁵⁵						
337-3			v a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			s ɛ̱ m ³¹						
718-3			ʃ ɛ̱ n ⁵⁵						
811-3			k au ³¹						
458-3			tʰ au ŋ ³¹						
884-3			t a̱ ³⁵						
205-3			k j au ʔ ³¹						
499-3			n ai ⁵⁵						
706-3			ʃ a ⁵⁵						
920-3			au ŋ ³¹						
36-3			p k ɔ̃ ⁵⁵						
12-3			p j ɿ ⁵⁵						
350-3			l ɔ̃ ³⁵						
4-3			p a n ⁵⁵						
342-3			v au ʔ ³¹						
638-3			tʃʰ ɛ ʔ ⁵⁵						
729-3			ʃ ɿ ³⁵						
72-3			t ɔ̃ ³¹						
283-3			kʰ j u ³¹						
501-3			p a ³⁵						
148-3			k a̱ ŋ ³¹						
220-3			ŋ ɔ̃ ³¹						
233-3			j au ʔ ³¹						
31-3			p j a̱ k ⁵⁵						
386-3			m a ³¹						
684-3			k a ʔ ³¹						
804-3			kʰ j a ŋ ³¹						
618-3			tʃʰ a ³⁵						
565-3			x a ³¹						
468-3			n a ʔ ³¹						
369-3			l a k ⁵⁵						
776-3			ʃ au ʔ ⁵⁵						
170-3			k j a ³⁵						
823-3			l ɛ̱ ʔ ⁵⁵						
249-3			kʰ ɛ̃ ⁵⁵						
414-3			m j i̱ ³⁵						
647-3			tʃʰ ɿ ⁵⁵						
105-3			tʃ ɿ ³¹						
393-3			m a ŋ ³⁵						
141-3			k ai ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			ŋ au ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ³¹						
214-3			j ɛ̃ ³¹						
841-3			n a t ⁵⁵						
665-4				ŋ ɔ ³¹					
495-4				n ou ⁵⁵					
838-4				n a̱ː k ⁵⁵					
438-4				m j u k ³¹					
334-4				l ɔː ʔ ⁵⁵					
360-4				l ɛː ⁵⁵					
394-4				m j iː ⁵⁵					
221-4				j u̱ p ⁵⁵					
202-4				k j i ³³					
935-4				tsʰ ⁵⁵					
93-4				t ɔ̱ː ³³					
7-4				p aː n ³³					
664-4				w a ŋ ³¹					
246-4				k ɔ ʔ ⁵⁵					
547-4				ʃ əː k ⁵⁵					
555-4				j u̱ m ³³					
464-4				m j i ³³					
119-4				t ə̱ ŋ ³³					
835-4				n ɛ̱ ʔ ⁵⁵					
79-4				t a̱ː ⁵⁵					
693-4				ŋ j ou ³³					
477-4				n ɛː ³¹					
891-4				t a̱ː ŋ ⁵⁵					
528-4				j a̱ː ³¹					
797-4				k j o̱u ⁵⁵					
493-4				n əː k ⁵⁵					
217-4				j aː p ³¹					
896-4				tsʰ u̱ t ⁵⁵					
452-4				m j uː k ³¹					
580-4				k ə̱ k ⁵⁵					
833-4				n ɔ̱ː ³³					
390-4				m a ŋ ³¹					
696-4				ŋ aːu ³¹					
86-4				t ou ³³					
384-4				m a n ⁵⁵					
61-4				t ɔ̱ː ³³					
536-4				s ɔː ⁵⁵					
731-4				ʃ ei ⁵⁵					
779-4				ʃ ɛː ³¹					
589-4				t a̱ ŋ ³³					
680-4				ŋ ɔ ʔ ⁵⁵					
658-4				w uː m ³³					
456-4				k j a ŋ ³³					
183-4				k j iː ⁵⁵					
785-4				kʰ o ⁵⁵					
714-4				j uː m ³³					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ³¹					
930-4				ŋ ɛ̱ ʔ ⁵⁵					
353-4				l ɛː ³¹					
161-4				k a ŋ ³¹					
814-4				k o̱u ⁵⁵					
179-4				k j ɔː ³¹					
194-4				j ɔː ʔ ³¹					
727-4				ʃ a̱ ŋ ³³					
260-4				kʰ j a p ⁵⁵					
144-4				k j i ŋ ³¹					
53-4				p ə̱ k ⁵⁵					
59-4				t ɔː ³¹					
506-4				pʰ ɛ̱ ʔ ⁵⁵					
29-4				p a̱ː k ⁵⁵					
316-4				t ɔ ʔ ⁵⁵					
389-4				m j a ŋ ³¹					
118-4				m ɔː ⁵⁵					
312-4				kʰ a̱ː ⁵⁵					
490-4				n ɛː ⁵⁵					
436-4				m j ɔː ³¹					
927-4				ŋ a̱ ŋ ³³					
383-4				m ɔː ³¹					
211-4				j a̱ m ³³					
873-4				ʃ əː ŋ ³³					
371-4				l əː ŋ ⁵⁵					
877-4				s ɛː ⁵⁵					
344-4				l a̱ m ³³					
666-4				ŋ ɔ ⁵⁵					
595-4				t a̱ ŋ ³³					
660-4				w uː p ³¹					
642-4				pʰ aː ŋ ⁵⁵					
257-4				kʰ j uː m ³³					
167-4				k j ɔː ⁵⁵					
880-4				t ə̱ p ⁵⁵					
337-4				w ɔː ³¹					
484-4				n a ŋ ³¹					
574-4				s ə̱ k ⁵⁵					
718-4				ʃ u̱ː n ⁵³					
811-4				k j a̱ːu ⁵⁵					
458-4				t ou ³³					
884-4				t ə̱ ⁵³					
499-4				n ɛː ³¹					
706-4				ʃ ɔː ³¹					
920-4				j i ŋ ³³					
36-4				p aː ŋ ³¹					
12-4				p j i ³³					
350-4				l a ŋ ⁵⁵					
4-4				p aː n ³¹					
342-4				w ou k ⁵⁵					
280-4				k u̱ ⁵³					
638-4				tʃʰ aː p ⁵⁵					
729-4				ʃ ei ⁵⁵					
72-4				t a̱ ŋ ³³					
612-4				t a̱ ŋ ³³					
459-4				m j əː ŋ ³¹					
569-4				s aːu ⁵⁵					
283-4				kʰ j ou ³³					
501-4				p ɔː ⁵⁵					
148-4				k ə̱ ŋ ³³					
220-4				ŋ a ŋ ³¹					
233-4				j ou ʔ ³¹					
562-4				p j i ŋ ³³					
386-4				m a̱ː p ³¹					
684-4				k j u ʔ ³¹					
804-4				kʰ j uː ŋ ³³					
618-4				pʰ j eːi ⁵⁵					
565-4				ʃ a̱ː ⁵⁵					
468-4				n ɔː ³¹					
369-4				l əː k ⁵⁵					
125-4				t ou ³³					
314-4				kʰ j ɔː ³³					
776-4				ʃ uː k ⁵⁵					
170-4				k j ɔː ⁵⁵					
823-4				l ɛ̱ ʔ ⁵⁵					
471-4				ŋ a̱ m ³³					
249-4				kʰ a m ³³					
367-4				l ɛ̱ː ⁵⁵					
414-4				m j i̱ː ⁵⁵					
503-4				p ɔ̱ː ³³					
40-4				p j əː ŋ ⁵⁵					
647-4				tsʰ j i ³³					
105-4				t iː ⁵⁵					
393-4				m a ŋ ³¹					
141-4				k ɛː ³¹					
272-4				kʰ j a ŋ ⁵⁵					
463-4				m j aːu ³¹					
1-4				p o ³¹					
349-4				l a ŋ ³¹					
214-4				j a̱ m ³³					
841-4				n u̱ː t ⁵⁵					
665-5					ŋ ɔ ³¹				
495-5					n u ⁵⁵				
838-5					n a̱i ³¹				
438-5					l ɔ̱ ʔ ⁵⁵				
334-5					l ɔ ʔ ⁵⁵				
360-5					l i k ⁵⁵				
394-5					m j i k ³¹				
221-5					j a̱ p ⁵⁵				
202-5					k u k ³¹				
935-5					ɔ̱ ³⁵				
93-5					ts a̱ k ⁵⁵				
7-5					p ɛ̃ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					k ɔ̱ ʔ ⁵⁵				
547-5					k a̱ k ⁵⁵				
555-5					j ɔ̱ m ³¹				
464-5					m u k ³¹				
119-5					ts a ŋ ³¹				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t ɔ ³⁵				
693-5					ŋ u k ³¹				
477-5					n ɛ̱ ʔ ⁵⁵				
891-5					t a ŋ ⁵⁵				
528-5					j ɔ ³¹				
797-5					k j a̱ k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					ts au t ⁵⁵				
452-5					m j au k ³¹				
580-5					kʰ ɔ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ø ʔ ³¹				
86-5					t u ŋ ³¹				
384-5					m ɛ̃ ⁵⁵				
61-5					t a̱ ŋ ³¹				
536-5					s ɔ̱ ʔ ⁵⁵				
731-5					ʃ i k ⁵⁵				
779-5					ʃ ɔ̱ ³¹				
589-5					t ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v a m ³¹				
456-5					kʰ j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					k u̱ k ⁵⁵				
331-5					l ɔ ³⁵				
206-5					j ɔ ³¹				
930-5					ŋ ə p ⁵⁵				
353-5					l ai ³¹				
161-5					k ɔ̃ ³¹				
814-5					k u k ⁵⁵				
194-5					v ɔ ʔ ³¹				
727-5					ʃ ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ³¹				
53-5					p ɛ̱ m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					pʰ a k ⁵⁵				
29-5					p a k ³¹				
316-5					t ɔ ʔ ⁵⁵				
389-5					m j ɔ̃ ³¹				
118-5					m ɔ ⁵⁵				
312-5					kʰ v ɔ ³⁵				
490-5					n ai ⁵⁵				
436-5					m j ɔ ³⁵				
927-5					ŋ a̱ ŋ ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a̱ ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ̱ ⁵⁵				
344-5					l a̱ m ³¹				
595-5					t ɔ̃ ⁵⁵				
660-5					v ø ʔ ³¹				
642-5					pʰ ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɔ̱ ʔ ⁵⁵				
337-5					v ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɛ̱ n ⁵⁵				
458-5					t u ŋ ³⁵				
884-5					t i ⁵⁵				
205-5					k j u̱ k ³¹				
499-5					n ai ³¹				
706-5					ʃ ɔ ³¹				
920-5					u ŋ ³⁵				
36-5					p a ŋ ³¹				
12-5					p j i k ³¹				
350-5					l ɔ̃ ⁵⁵				
4-5					p ɛ̃ ³¹				
342-5					v au k ³¹				
280-5					k u̱ ai ⁵⁵				
638-5					tʃʰ ɛ ʔ ⁵⁵				
729-5					ʃ i ⁵⁵				
72-5					t ɔ̃ ³⁵				
612-5					t ɔ ³⁵				
459-5					m j a ŋ ³¹				
569-5					s ui ³⁵				
148-5					k a̱ ŋ ³⁵				
652-5					v ai ³¹				
220-5					ŋ ɔ̃ ³⁵				
233-5					j au k ³¹				
562-5					p a̱ ŋ ³⁵				
31-5					p j ɔ̱ ⁵⁵				
386-5					m a k ³¹				
684-5					k j ɔ ʔ ³¹				
618-5					tʃʰ u k ⁵⁵				
468-5					n a k ³¹				
369-5					l a k ⁵⁵				
125-5					t ø ʔ ³¹				
314-5					pʰ j ɔ ³¹				
776-5					ʃ au k ⁵⁵				
823-5					l ɛ̱ ʔ ⁵⁵				
249-5					kʰ ɛ̃ ³¹				
367-5					l a̱i ³⁵				
503-5					p ɔ̱ ³⁵				
40-5					p j a ŋ ⁵⁵				
393-5					m ɔ̃ ⁵⁵				
141-5					k ai ³¹				
272-5					kʰ j ɔ̃ ⁵⁵				
1-5					p ɔ ³¹				
349-5					l ɔ̃ ³⁵				
214-5					j ɛ̃ ³⁵				
841-5					n ɔ̱ t ⁵⁵				
665-6						ŋ a			
495-6						n ui̯ ʔ			
838-6						nʰ a m			
438-6						m a ʔ			
334-6						l a k			
360-6						l ai ⁵			
394-6						m j i ⁵			
221-6						j u p			
202-6						k ui̯ ⁵			
935-6						ui̯ ⁵			
93-6						c a ⁵			
7-6						p a n ⁵			
664-6						w a ɲ			
246-6						kʰ a k			
547-6						r a k			
555-6						j a m			
464-6						m ui̯ ⁵			
119-6						c a ɲ ʔ			
835-6						nʰ a p			
79-6						t a ⁵			
693-6						ɲ ui̯			
477-6						n i p			
891-6						tʰ a ɲ ʔ			
528-6						r a ʔ			
797-6						kʰ j ɔ k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m j ui̯			
580-6						kʰ a t			
833-6						ɲʰ a p			
390-6						m a ɲ ⁵			
696-6						ɲ u			
86-6						t ui̯ ɲ			
731-6						s i j ⁵			
680-6						ɲ a k			
658-6						w a m			
183-6						k a i ⁵			
714-6						ui̯			
206-6						j a			
353-6						l ai			
814-6						kʰ ui ⁵			
179-6						k r a k			
29-6						p a k			
389-6						m r a ɲ			
118-6						m a ʔ			
490-6						n ai ʔ			
436-6						m a ⁵			
383-6						m a k			
873-6						rʰ a ɲ			
371-6						l ʊ ɲ ⁵			
666-6						ŋ a ⁵			
337-6						w a			
484-6						n a ɲ			
574-6						r u m ⁵			
811-6						kʰ ui̯ ⁵			
205-6						k j ui̯			
350-6						l a ɲ ʔ			
569-6						s ⁵			
501-6						pʰ a ʔ			
652-6						w ai			
565-6						rʰ a ⁵			
468-6						n a k			
125-6						tʰ ui̯ ⁵			
170-6						k j a ʔ			
471-6						ɲʰ a m ⁵			
367-6						l a̱i ⁵			
414-6						m j ʔ			
503-6						pʰ a ⁵			
647-6						tʃʰ i			
105-6						c i ⁵			
463-6						m ui̯			
841-6						n u t			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							ˀn a m ²		
438-7							m a k ⁴		
334-7							l a k ⁴		
360-7							ˀl i ²		
394-7							m j e ²		
221-7							j i p ⁴		
202-7							g u ²		
935-7							o ²		
93-7							dz a ²		
7-7							b i m ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							ʃ i k ⁴		
555-7							j a m ¹		
464-7							m u ²		
119-7							dz i ŋ ³		
835-7							ˀn a p ⁴		
79-7							d a ²		
693-7							ŋ u ¹		
477-7							ˀn a t ⁴		
891-7							ˀt i ŋ ³		
528-7							r a ³		
797-7							ˀk j i k ⁴		
493-7							n i k ⁴		
217-7							ˀj a p ⁴		
896-7							dz a t ⁴		
452-7							m j u k ⁴		
580-7							ˀm a k ⁴		
833-7							ˀn a ŋ ¹		
390-7							m a ŋ ²		
696-7							ŋ ʊ ¹		
86-7							d u ŋ ¹		
384-7							m i m ³		
61-7							dʒ a m ¹		
536-7							ˀr a k ⁴		
731-7							ʃ e ²		
779-7							ˀt a ²		
589-7							ˀt a ŋ ¹		
680-7							ˀɲ a k ⁴		
658-7							w u m ¹		
456-7							ˀm j a ŋ ²		
183-7							g j i ²		
785-7							k a ²		
714-7							r ¹		
331-7							l a ²		
206-7							j a ²		
930-7							n a t ⁴		
353-7							l ai ¹		
161-7							ˀp a ŋ ¹		
814-7							ˀk ui ²		
179-7							g r a k ⁴		
194-7							r a k ⁴		
727-7							ʃ a ŋ ²		
260-7							k j a p ⁴		
144-7							g j a m ¹		
53-7							b a m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							ˀt a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a ³		
312-7							k a ²		
490-7							n ai ³		
436-7							m j a ²		
927-7							ˀn a n ¹		
383-7							m a k ⁴		
211-7							ˀj a m ³		
873-7							ˀr i ŋ ¹		
371-7							l i ŋ ²		
877-7							s ɛ ²		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							ˀt a ŋ ²		
660-7							w a t ⁴		
642-7							ˀtʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							ˀtʃ a t ⁴		
337-7							w a ¹		
484-7							n a ŋ ¹		
574-7							s u m ²		
718-7							ʃ a n ²		
811-7							ˀk u ²		
458-7							ˀt u ŋ ²		
884-7							ˀt i ³		
205-7							g j u k ⁴		
499-7							n ai ¹		
706-7							ʃ a ²		
920-7							u ŋ ²		
36-7							b i ŋ ²		
12-7							b j e ¹		
350-7							l a ŋ ³		
4-7							b i m ¹		
342-7							w u k ⁴		
280-7							ˀk j i ²		
638-7							tʃ a m ¹		
729-7							ʃ e ²		
72-7							d a m ²		
612-7							ˀt a ŋ ²		
459-7							m j i ŋ ¹		
569-7							s ui ²		
283-7							k r u ²		
501-7							ˀp a ³		
148-7							k a k ⁴		
652-7							w ai ¹		
220-7							ˀɲ a ŋ ²		
233-7							j u k ⁴		
562-7							ˀp r ɛ ²		
31-7							b j a ³		
386-7							m a k ⁴		
684-7							g j a k ⁴		
804-7							k r u ²		
618-7							ˀtʃ u ²		
565-7							ˀr a ²		
369-7							l i k ⁴		
125-7							ˀt u ²		
314-7							ˀp j a ²		
776-7							ʃ u k ⁴		
170-7							g j a ³		
