index	index_p	rindex	rindex_p	cogid	id_Bankan_Tey	segment_Bankan_Tey	segment_Bankan_Tey_L1	segment_Bankan_Tey_L2	segment_Bankan_Tey_L3	segment_Bankan_Tey_R1	segment_Bankan_Tey_R2	segment_Bankan_Tey_R3	SC_Bankan_Tey	SC_Bankan_Tey_L1	SC_Bankan_Tey_L2	SC_Bankan_Tey_L3	SC_Bankan_Tey_R1	SC_Bankan_Tey_R2	SC_Bankan_Tey_R3	PROSODY_Bankan_Tey	PROSODY_Bankan_Tey_L1	PROSODY_Bankan_Tey_L2	PROSODY_Bankan_Tey_L3	PROSODY_Bankan_Tey_R1	PROSODY_Bankan_Tey_R2	PROSODY_Bankan_Tey_R3	id_Ben_Tey	segment_Ben_Tey	segment_Ben_Tey_L1	segment_Ben_Tey_L2	segment_Ben_Tey_L3	segment_Ben_Tey_R1	segment_Ben_Tey_R2	segment_Ben_Tey_R3	SC_Ben_Tey	SC_Ben_Tey_L1	SC_Ben_Tey_L2	SC_Ben_Tey_L3	SC_Ben_Tey_R1	SC_Ben_Tey_R2	SC_Ben_Tey_R3	PROSODY_Ben_Tey	PROSODY_Ben_Tey_L1	PROSODY_Ben_Tey_L2	PROSODY_Ben_Tey_L3	PROSODY_Ben_Tey_R1	PROSODY_Ben_Tey_R2	PROSODY_Ben_Tey_R3	id_Bunoge	segment_Bunoge	segment_Bunoge_L1	segment_Bunoge_L2	segment_Bunoge_L3	segment_Bunoge_R1	segment_Bunoge_R2	segment_Bunoge_R3	SC_Bunoge	SC_Bunoge_L1	SC_Bunoge_L2	SC_Bunoge_L3	SC_Bunoge_R1	SC_Bunoge_R2	SC_Bunoge_R3	PROSODY_Bunoge	PROSODY_Bunoge_L1	PROSODY_Bunoge_L2	PROSODY_Bunoge_L3	PROSODY_Bunoge_R1	PROSODY_Bunoge_R2	PROSODY_Bunoge_R3	id_Jamsay	segment_Jamsay	segment_Jamsay_L1	segment_Jamsay_L2	segment_Jamsay_L3	segment_Jamsay_R1	segment_Jamsay_R2	segment_Jamsay_R3	SC_Jamsay	SC_Jamsay_L1	SC_Jamsay_L2	SC_Jamsay_L3	SC_Jamsay_R1	SC_Jamsay_R2	SC_Jamsay_R3	PROSODY_Jamsay	PROSODY_Jamsay_L1	PROSODY_Jamsay_L2	PROSODY_Jamsay_L3	PROSODY_Jamsay_R1	PROSODY_Jamsay_R2	PROSODY_Jamsay_R3	id_Mombo	segment_Mombo	segment_Mombo_L1	segment_Mombo_L2	segment_Mombo_L3	segment_Mombo_R1	segment_Mombo_R2	segment_Mombo_R3	SC_Mombo	SC_Mombo_L1	SC_Mombo_L2	SC_Mombo_L3	SC_Mombo_R1	SC_Mombo_R2	SC_Mombo_R3	PROSODY_Mombo	PROSODY_Mombo_L1	PROSODY_Mombo_L2	PROSODY_Mombo_L3	PROSODY_Mombo_R1	PROSODY_Mombo_R2	PROSODY_Mombo_R3	id_Najamba	segment_Najamba	segment_Najamba_L1	segment_Najamba_L2	segment_Najamba_L3	segment_Najamba_R1	segment_Najamba_R2	segment_Najamba_R3	SC_Najamba	SC_Najamba_L1	SC_Najamba_L2	SC_Najamba_L3	SC_Najamba_R1	SC_Najamba_R2	SC_Najamba_R3	PROSODY_Najamba	PROSODY_Najamba_L1	PROSODY_Najamba_L2	PROSODY_Najamba_L3	PROSODY_Najamba_R1	PROSODY_Najamba_R2	PROSODY_Najamba_R3	id_Nanga	segment_Nanga	segment_Nanga_L1	segment_Nanga_L2	segment_Nanga_L3	segment_Nanga_R1	segment_Nanga_R2	segment_Nanga_R3	SC_Nanga	SC_Nanga_L1	SC_Nanga_L2	SC_Nanga_L3	SC_Nanga_R1	SC_Nanga_R2	SC_Nanga_R3	PROSODY_Nanga	PROSODY_Nanga_L1	PROSODY_Nanga_L2	PROSODY_Nanga_L3	PROSODY_Nanga_R1	PROSODY_Nanga_R2	PROSODY_Nanga_R3	id_Penange	segment_Penange	segment_Penange_L1	segment_Penange_L2	segment_Penange_L3	segment_Penange_R1	segment_Penange_R2	segment_Penange_R3	SC_Penange	SC_Penange_L1	SC_Penange_L2	SC_Penange_L3	SC_Penange_R1	SC_Penange_R2	SC_Penange_R3	PROSODY_Penange	PROSODY_Penange_L1	PROSODY_Penange_L2	PROSODY_Penange_L3	PROSODY_Penange_R1	PROSODY_Penange_R2	PROSODY_Penange_R3	id_Perge_Tegu	segment_Perge_Tegu	segment_Perge_Tegu_L1	segment_Perge_Tegu_L2	segment_Perge_Tegu_L3	segment_Perge_Tegu_R1	segment_Perge_Tegu_R2	segment_Perge_Tegu_R3	SC_Perge_Tegu	SC_Perge_Tegu_L1	SC_Perge_Tegu_L2	SC_Perge_Tegu_L3	SC_Perge_Tegu_R1	SC_Perge_Tegu_R2	SC_Perge_Tegu_R3	PROSODY_Perge_Tegu	PROSODY_Perge_Tegu_L1	PROSODY_Perge_Tegu_L2	PROSODY_Perge_Tegu_L3	PROSODY_Perge_Tegu_R1	PROSODY_Perge_Tegu_R2	PROSODY_Perge_Tegu_R3	id_Tebul_Ure	segment_Tebul_Ure	segment_Tebul_Ure_L1	segment_Tebul_Ure_L2	segment_Tebul_Ure_L3	segment_Tebul_Ure_R1	segment_Tebul_Ure_R2	segment_Tebul_Ure_R3	SC_Tebul_Ure	SC_Tebul_Ure_L1	SC_Tebul_Ure_L2	SC_Tebul_Ure_L3	SC_Tebul_Ure_R1	SC_Tebul_Ure_R2	SC_Tebul_Ure_R3	PROSODY_Tebul_Ure	PROSODY_Tebul_Ure_L1	PROSODY_Tebul_Ure_L2	PROSODY_Tebul_Ure_L3	PROSODY_Tebul_Ure_R1	PROSODY_Tebul_Ure_R2	PROSODY_Tebul_Ure_R3	id_Tiranige_Diga	segment_Tiranige_Diga	segment_Tiranige_Diga_L1	segment_Tiranige_Diga_L2	segment_Tiranige_Diga_L3	segment_Tiranige_Diga_R1	segment_Tiranige_Diga_R2	segment_Tiranige_Diga_R3	SC_Tiranige_Diga	SC_Tiranige_Diga_L1	SC_Tiranige_Diga_L2	SC_Tiranige_Diga_L3	SC_Tiranige_Diga_R1	SC_Tiranige_Diga_R2	SC_Tiranige_Diga_R3	PROSODY_Tiranige_Diga	PROSODY_Tiranige_Diga_L1	PROSODY_Tiranige_Diga_L2	PROSODY_Tiranige_Diga_L3	PROSODY_Tiranige_Diga_R1	PROSODY_Tiranige_Diga_R2	PROSODY_Tiranige_Diga_R3	id_Togo_Kan	segment_Togo_Kan	segment_Togo_Kan_L1	segment_Togo_Kan_L2	segment_Togo_Kan_L3	segment_Togo_Kan_R1	segment_Togo_Kan_R2	segment_Togo_Kan_R3	SC_Togo_Kan	SC_Togo_Kan_L1	SC_Togo_Kan_L2	SC_Togo_Kan_L3	SC_Togo_Kan_R1	SC_Togo_Kan_R2	SC_Togo_Kan_R3	PROSODY_Togo_Kan	PROSODY_Togo_Kan_L1	PROSODY_Togo_Kan_L2	PROSODY_Togo_Kan_L3	PROSODY_Togo_Kan_R1	PROSODY_Togo_Kan_R2	PROSODY_Togo_Kan_R3	id_Tommo_So	segment_Tommo_So	segment_Tommo_So_L1	segment_Tommo_So_L2	segment_Tommo_So_L3	segment_Tommo_So_R1	segment_Tommo_So_R2	segment_Tommo_So_R3	SC_Tommo_So	SC_Tommo_So_L1	SC_Tommo_So_L2	SC_Tommo_So_L3	SC_Tommo_So_R1	SC_Tommo_So_R2	SC_Tommo_So_R3	PROSODY_Tommo_So	PROSODY_Tommo_So_L1	PROSODY_Tommo_So_L2	PROSODY_Tommo_So_L3	PROSODY_Tommo_So_R1	PROSODY_Tommo_So_R2	PROSODY_Tommo_So_R3	id_Toro_Tegu	segment_Toro_Tegu	segment_Toro_Tegu_L1	segment_Toro_Tegu_L2	segment_Toro_Tegu_L3	segment_Toro_Tegu_R1	segment_Toro_Tegu_R2	segment_Toro_Tegu_R3	SC_Toro_Tegu	SC_Toro_Tegu_L1	SC_Toro_Tegu_L2	SC_Toro_Tegu_L3	SC_Toro_Tegu_R1	SC_Toro_Tegu_R2	SC_Toro_Tegu_R3	PROSODY_Toro_Tegu	PROSODY_Toro_Tegu_L1	PROSODY_Toro_Tegu_L2	PROSODY_Toro_Tegu_L3	PROSODY_Toro_Tegu_R1	PROSODY_Toro_Tegu_R2	PROSODY_Toro_Tegu_R3	id_Yanda_Dom	segment_Yanda_Dom	segment_Yanda_Dom_L1	segment_Yanda_Dom_L2	segment_Yanda_Dom_L3	segment_Yanda_Dom_R1	segment_Yanda_Dom_R2	segment_Yanda_Dom_R3	SC_Yanda_Dom	SC_Yanda_Dom_L1	SC_Yanda_Dom_L2	SC_Yanda_Dom_L3	SC_Yanda_Dom_R1	SC_Yanda_Dom_R2	SC_Yanda_Dom_R3	PROSODY_Yanda_Dom	PROSODY_Yanda_Dom_L1	PROSODY_Yanda_Dom_L2	PROSODY_Yanda_Dom_L3	PROSODY_Yanda_Dom_R1	PROSODY_Yanda_Dom_R2	PROSODY_Yanda_Dom_R3	id_Yorno_So	segment_Yorno_So	segment_Yorno_So_L1	segment_Yorno_So_L2	segment_Yorno_So_L3	segment_Yorno_So_R1	segment_Yorno_So_R2	segment_Yorno_So_R3	SC_Yorno_So	SC_Yorno_So_L1	SC_Yorno_So_L2	SC_Yorno_So_L3	SC_Yorno_So_R1	SC_Yorno_So_R2	SC_Yorno_So_R3	PROSODY_Yorno_So	PROSODY_Yorno_So_L1	PROSODY_Yorno_So_L2	PROSODY_Yorno_So_L3	PROSODY_Yorno_So_R1	PROSODY_Yorno_So_R2	PROSODY_Yorno_So_R3
1	0.2000	5	1.0000	2026	445	n̩	∅	∅	∅	d	ɔ	s	N	∅	∅	∅	T	U	S	4	∅	∅	∅	1	7	3	446	-	∅	∅	∅	l	ɔ	s	_	∅	∅	∅	L	U	S	0	∅	∅	∅	5	7	3																																																																																									447	-	∅	∅	∅	l	ɔ	s	_	∅	∅	∅	L	U	S	0	∅	∅	∅	5	7	3																																																																																																																																																																																																						
2	0.4000	4	0.8000	2026	445	d	n̩	∅	∅	ɔ	s	ɔː	T	N	∅	∅	U	S	U	1	4	∅	∅	7	3	7	446	l	-	∅	∅	ɔ	s	ɔː	L	_	∅	∅	U	S	U	5	0	∅	∅	7	3	7																																																																																									447	l	-	∅	∅	ɔ	s	ɔ	L	_	∅	∅	U	S	U	5	0	∅	∅	7	3	7																																																																																																																																																																																																						
3	0.6000	3	0.6000	2026	445	ɔ	d	n̩	∅	s	ɔː	∅	U	T	N	∅	S	U	∅	7	1	4	∅	3	7	∅	446	ɔ	l	-	∅	s	ɔː	∅	U	L	_	∅	S	U	∅	7	5	0	∅	3	7	∅																																																																																									447	ɔ	l	-	∅	s	ɔ	∅	U	L	_	∅	S	U	∅	7	5	0	∅	3	7	∅																																																																																																																																																																																																						
4	0.8000	2	0.4000	2026	445	s	ɔ	d	n̩	ɔː	∅	∅	S	U	T	N	U	∅	∅	3	7	1	4	7	∅	∅	446	s	ɔ	l	-	ɔː	∅	∅	S	U	L	_	U	∅	∅	3	7	5	0	7	∅	∅																																																																																									447	s	ɔ	l	-	ɔ	∅	∅	S	U	L	_	U	∅	∅	3	7	5	0	7	∅	∅																																																																																																																																																																																																						
5	1.0000	1	0.2000	2026	445	ɔː	s	ɔ	d	∅	∅	∅	U	S	U	T	∅	∅	∅	7	3	7	1	∅	∅	∅	446	ɔː	s	ɔ	l	∅	∅	∅	U	S	U	L	∅	∅	∅	7	3	7	5	∅	∅	∅																																																																																									447	ɔ	s	ɔ	l	∅	∅	∅	U	S	U	L	∅	∅	∅	7	3	7	5	∅	∅	∅																																																																																																																																																																																																						
1	0.2500	4	1.0000	2027																																													448	s	∅	∅	∅	e	-	-	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																							449	s	∅	∅	∅	iː	-	-	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0																																													450	s	∅	∅	∅	i	g	e	S	∅	∅	∅	I	K	E	3	∅	∅	∅	7	1	7																																																																																																																																																																																
2	0.5000	3	0.7500	2027																																													448	e	s	∅	∅	-	-	∅	E	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																							449	iː	s	∅	∅	-	-	∅	I	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																																													450	i	s	∅	∅	g	e	∅	I	S	∅	∅	K	E	∅	7	3	∅	∅	1	7	∅																																																																																																																																																																																
3	0.7500	2	0.5000	2027																																													448	-	e	s	∅	-	∅	∅	_	E	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅																							449	-	iː	s	∅	-	∅	∅	_	I	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅																																													450	g	i	s	∅	e	∅	∅	K	I	S	∅	E	∅	∅	1	7	3	∅	7	∅	∅																																																																																																																																																																																
4	1.0000	1	0.2500	2027																																													448	-	-	e	s	∅	∅	∅	_	_	E	S	∅	∅	∅	0	0	7	3	∅	∅	∅																							449	-	-	iː	s	∅	∅	∅	_	_	I	S	∅	∅	∅	0	0	7	3	∅	∅	∅																																													450	e	g	i	s	∅	∅	∅	E	K	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																																																																																																																																
1	0.5000	2	1.0000	2028																																																																			451	k	∅	∅	∅	ɔː	∅	∅	K	∅	∅	∅	U	∅	∅	1	∅	∅	∅	7	∅	∅																							452	g	∅	∅	∅	o	∅	∅	K	∅	∅	∅	U	∅	∅	1	∅	∅	∅	7	∅	∅																																																																																																																																																																																																																												
2	1.0000	1	0.5000	2028																																																																			451	ɔː	k	∅	∅	∅	∅	∅	U	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							452	o	g	∅	∅	∅	∅	∅	U	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																																																																																																																																																																																																												
1	0.5000	2	1.0000	2029																																																																																																															453	n	∅	∅	∅	aː	∅	∅	N	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																																																																																																																																																																																	454	n	∅	∅	∅	aː	∅	∅	N	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	2029																																																																																																															453	aː	n	∅	∅	∅	∅	∅	A	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																																																																																																																																																																																	454	aː	n	∅	∅	∅	∅	∅	A	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																						
1	0.2500	4	1.0000	2110																																																																																																																																																																																																																													455	tʃ	∅	∅	∅	ɛː	dʒ	ɔ	T	∅	∅	∅	E	T	U	1	∅	∅	∅	7	1	7																																																																			456	tʃ	∅	∅	∅	ɛ	z	ɔ	T	∅	∅	∅	E	S	U	1	∅	∅	∅	7	3	7																						
2	0.5000	3	0.7500	2110																																																																																																																																																																																																																													455	ɛː	tʃ	∅	∅	dʒ	ɔ	∅	E	T	∅	∅	T	U	∅	7	1	∅	∅	1	7	∅																																																																			456	ɛ	tʃ	∅	∅	z	ɔ	∅	E	T	∅	∅	S	U	∅	7	1	∅	∅	3	7	∅																						
3	0.7500	2	0.5000	2110																																																																																																																																																																																																																													455	dʒ	ɛː	tʃ	∅	ɔ	∅	∅	T	E	T	∅	U	∅	∅	1	7	1	∅	7	∅	∅																																																																			456	z	ɛ	tʃ	∅	ɔ	∅	∅	S	E	T	∅	U	∅	∅	3	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	2110																																																																																																																																																																																																																													455	ɔ	dʒ	ɛː	tʃ	∅	∅	∅	U	T	E	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																			456	ɔ	z	ɛ	tʃ	∅	∅	∅	U	S	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅																						
1	1.0000	1	1.0000	2125	457	m	∅	∅	∅	∅	∅	∅	M	∅	∅	∅	∅	∅	∅	4	∅	∅	∅	∅	∅	∅	458	m	∅	∅	∅	∅	∅	∅	M	∅	∅	∅	∅	∅	∅	4	∅	∅	∅	∅	∅	∅																																																																																																																																																																																																																																																																																																																				
1	0.2500	4	1.0000	2126																							459	t	∅	∅	∅	i	j	a	T	∅	∅	∅	I	J	A	1	∅	∅	∅	7	6	7																																																																																									460	t	∅	∅	∅	i	j	a	T	∅	∅	∅	I	J	A	1	∅	∅	∅	7	6	7																																																																																																																																																																																																						
2	0.5000	3	0.7500	2126																							459	i	t	∅	∅	j	a	∅	I	T	∅	∅	J	A	∅	7	1	∅	∅	6	7	∅																																																																																									460	i	t	∅	∅	j	a	∅	I	T	∅	∅	J	A	∅	7	1	∅	∅	6	7	∅																																																																																																																																																																																																						
3	0.7500	2	0.5000	2126																							459	j	i	t	∅	a	∅	∅	J	I	T	∅	A	∅	∅	6	7	1	∅	7	∅	∅																																																																																									460	j	i	t	∅	a	∅	∅	J	I	T	∅	A	∅	∅	6	7	1	∅	7	∅	∅																																																																																																																																																																																																						
4	1.0000	1	0.2500	2126																							459	a	j	i	t	∅	∅	∅	A	J	I	T	∅	∅	∅	7	6	7	1	∅	∅	∅																																																																																									460	a	j	i	t	∅	∅	∅	A	J	I	T	∅	∅	∅	7	6	7	1	∅	∅	∅																																																																																																																																																																																																						
1	0.2500	4	1.0000	2130																																																																																																																																																																																																							461	a	∅	∅	∅	n	g	e	A	∅	∅	∅	N	K	E	7	∅	∅	∅	4	1	7																																																																																																															462	a	∅	∅	∅	n	g	e	A	∅	∅	∅	N	K	E	7	∅	∅	∅	4	1	7
2	0.5000	3	0.7500	2130																																																																																																																																																																																																							461	n	a	∅	∅	g	e	∅	N	A	∅	∅	K	E	∅	4	7	∅	∅	1	7	∅																																																																																																															462	n	a	∅	∅	g	e	∅	N	A	∅	∅	K	E	∅	4	7	∅	∅	1	7	∅
3	0.7500	2	0.5000	2130																																																																																																																																																																																																							461	g	n	a	∅	e	∅	∅	K	N	A	∅	E	∅	∅	1	4	7	∅	7	∅	∅																																																																																																															462	g	n	a	∅	e	∅	∅	K	N	A	∅	E	∅	∅	1	4	7	∅	7	∅	∅
4	1.0000	1	0.2500	2130																																																																																																																																																																																																							461	e	g	n	a	∅	∅	∅	E	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																															462	e	g	n	a	∅	∅	∅	E	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.5000	2	1.0000	2148																																																																																																																																																																																																																													463	s	∅	∅	∅	a	∅	∅	S	∅	∅	∅	A	∅	∅	3	∅	∅	∅	7	∅	∅																																													464	z	∅	∅	∅	u	∅	∅	S	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅																																												
2	1.0000	1	0.5000	2148																																																																																																																																																																																																																													463	a	s	∅	∅	∅	∅	∅	A	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																													464	u	z	∅	∅	∅	∅	∅	Y	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	2180																																													465	t	∅	∅	∅	a	b	e	T	∅	∅	∅	A	P	E	1	∅	∅	∅	7	1	7																																																																																									466	t	∅	∅	∅	a	b	e	T	∅	∅	∅	A	P	E	1	∅	∅	∅	7	1	7																																																																																																																																																																																
2	0.5000	3	0.7500	2180																																													465	a	t	∅	∅	b	e	∅	A	T	∅	∅	P	E	∅	7	1	∅	∅	1	7	∅																																																																																									466	a	t	∅	∅	b	e	∅	A	T	∅	∅	P	E	∅	7	1	∅	∅	1	7	∅																																																																																																																																																																																
3	0.7500	2	0.5000	2180																																													465	b	a	t	∅	e	∅	∅	P	A	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅																																																																																									466	b	a	t	∅	e	∅	∅	P	A	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅																																																																																																																																																																																
4	1.0000	1	0.2500	2180																																													465	e	b	a	t	∅	∅	∅	E	P	A	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																									466	e	b	a	t	∅	∅	∅	E	P	A	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																																																																																																
1	1.0000	1	1.0000	2181																																																																			467	oː	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅																																																																																									468	oː	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅																																													469	o	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	2182																																																																																																																																																																																																																																																																									470	o	∅	∅	∅	b	o	∅	U	∅	∅	∅	P	U	∅	7	∅	∅	∅	1	7	∅																																													471	o	∅	∅	∅	b	o	∅	U	∅	∅	∅	P	U	∅	7	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	2182																																																																																																																																																																																																																																																																									470	b	o	∅	∅	o	∅	∅	P	U	∅	∅	U	∅	∅	1	7	∅	∅	7	∅	∅																																													471	b	o	∅	∅	o	∅	∅	P	U	∅	∅	U	∅	∅	1	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	2182																																																																																																																																																																																																																																																																									470	o	b	o	∅	∅	∅	∅	U	P	U	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅																																													471	o	b	o	∅	∅	∅	∅	U	P	U	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅
1	0.2000	5	1.0000	2215																																													472	g	∅	∅	∅	eː	n	d	K	∅	∅	∅	E	N	T	1	∅	∅	∅	7	4	1																							473	-	∅	∅	∅	a	n	d	_	∅	∅	∅	A	N	T	0	∅	∅	∅	7	4	1																																													474	-	∅	∅	∅	a	n	d	_	∅	∅	∅	A	N	T	0	∅	∅	∅	7	4	1																																																																																																																																																																																
2	0.4000	4	0.8000	2215																																													472	eː	g	∅	∅	n	d	e	E	K	∅	∅	N	T	E	7	1	∅	∅	4	1	7																							473	a	-	∅	∅	n	d	e	A	_	∅	∅	N	T	E	7	0	∅	∅	4	1	7																																													474	a	-	∅	∅	n	d	e	A	_	∅	∅	N	T	E	7	0	∅	∅	4	1	7																																																																																																																																																																																
3	0.6000	3	0.6000	2215																																													472	n	eː	g	∅	d	e	∅	N	E	K	∅	T	E	∅	4	7	1	∅	1	7	∅																							473	n	a	-	∅	d	e	∅	N	A	_	∅	T	E	∅	4	7	0	∅	1	7	∅																																													474	n	a	-	∅	d	e	∅	N	A	_	∅	T	E	∅	4	7	0	∅	1	7	∅																																																																																																																																																																																
4	0.8000	2	0.4000	2215																																													472	d	n	eː	g	e	∅	∅	T	N	E	K	E	∅	∅	1	4	7	1	7	∅	∅																							473	d	n	a	-	e	∅	∅	T	N	A	_	E	∅	∅	1	4	7	0	7	∅	∅																																													474	d	n	a	-	e	∅	∅	T	N	A	_	E	∅	∅	1	4	7	0	7	∅	∅																																																																																																																																																																																
5	1.0000	1	0.2000	2215																																													472	e	d	n	eː	∅	∅	∅	E	T	N	E	∅	∅	∅	7	1	4	7	∅	∅	∅																							473	e	d	n	a	∅	∅	∅	E	T	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																													474	e	d	n	a	∅	∅	∅	E	T	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																																																																																																
1	0.5000	2	1.0000	2217																																																																																																															475	i	∅	∅	∅	n	∅	∅	I	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅																																																																																									476	u	∅	∅	∅	n	∅	∅	Y	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅																																																																			477	u	∅	∅	∅	n	∅	∅	Y	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅																						
2	1.0000	1	0.5000	2217																																																																																																															475	n	i	∅	∅	∅	∅	∅	N	I	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅																																																																																									476	n	u	∅	∅	∅	∅	∅	N	Y	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅																																																																			477	n	u	∅	∅	∅	∅	∅	N	Y	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅																						
1	0.2500	4	1.0000	2267																																																																																									478	d	∅	∅	∅	i	g	ɛ	T	∅	∅	∅	I	K	E	1	∅	∅	∅	7	1	7																																													479	d	∅	∅	∅	i	g	ɛ	T	∅	∅	∅	I	K	E	1	∅	∅	∅	7	1	7																																																																																																																																																																																
2	0.5000	3	0.7500	2267																																																																																									478	i	d	∅	∅	g	ɛ	∅	I	T	∅	∅	K	E	∅	7	1	∅	∅	1	7	∅																																													479	i	d	∅	∅	g	ɛ	∅	I	T	∅	∅	K	E	∅	7	1	∅	∅	1	7	∅																																																																																																																																																																																
3	0.7500	2	0.5000	2267																																																																																									478	g	i	d	∅	ɛ	∅	∅	K	I	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅																																													479	g	i	d	∅	ɛ	∅	∅	K	I	T	∅	E	∅	∅	1	7	1	∅	7	∅	∅																																																																																																																																																																																
4	1.0000	1	0.2500	2267																																																																																									478	ɛ	g	i	d	∅	∅	∅	E	K	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																													479	ɛ	g	i	d	∅	∅	∅	E	K	I	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																																																																																																																
1	1.0000	1	1.0000	2284	480	m	∅	∅	∅	∅	∅	∅	M	∅	∅	∅	∅	∅	∅	4	∅	∅	∅	∅	∅	∅	481	m	∅	∅	∅	∅	∅	∅	M	∅	∅	∅	∅	∅	∅	4	∅	∅	∅	∅	∅	∅																																																																																																																																																																																																																																																																																																																				
1	0.3333	3	1.0000	2286																																																																																									482	u	∅	∅	∅	n	a	∅	Y	∅	∅	∅	N	A	∅	7	∅	∅	∅	4	7	∅																																													483	u	∅	∅	∅	n	a	∅	Y	∅	∅	∅	N	A	∅	7	∅	∅	∅	4	7	∅																																													484	u	∅	∅	∅	n	a	∅	Y	∅	∅	∅	N	A	∅	7	∅	∅	∅	4	7	∅																																																																																																														
2	0.6667	2	0.6667	2286																																																																																									482	n	u	∅	∅	a	∅	∅	N	Y	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																																													483	n	u	∅	∅	a	∅	∅	N	Y	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																																													484	n	u	∅	∅	a	∅	∅	N	Y	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																																																																																																														
3	1.0000	1	0.3333	2286																																																																																									482	a	n	u	∅	∅	∅	∅	A	N	Y	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																																													483	a	n	u	∅	∅	∅	∅	A	N	Y	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																																													484	a	n	u	∅	∅	∅	∅	A	N	Y	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	2287																																																																																																															485	-	∅	∅	∅	i	n	e	_	∅	∅	∅	I	N	E	0	∅	∅	∅	7	4	7																																																																																																																																					486	-	∅	∅	∅	ɛ	n	ɛ	_	∅	∅	∅	E	N	E	0	∅	∅	∅	7	4	7																							487	ʔ	∅	∅	∅	ə	n	ɛ	H	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7																						
2	0.5000	3	0.7500	2287																																																																																																															485	i	-	∅	∅	n	e	∅	I	_	∅	∅	N	E	∅	7	0	∅	∅	4	7	∅																																																																																																																																					486	ɛ	-	∅	∅	n	ɛ	∅	E	_	∅	∅	N	E	∅	7	0	∅	∅	4	7	∅																							487	ə	ʔ	∅	∅	n	ɛ	∅	E	H	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅																						
