COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
588-2		s w a ⁵⁵								
599-2		pʰ ɯ ⁵⁵								
656-2		k j ʯ Ø								
678-2		k ʯ Ø								
689-2		m ɛ ⁴²								
700-2		m e ⁴²								
775-2		p Ø Ø ⁴²								
786-2		k e ³⁵								
820-2		ts ʯ ²¹								
839-2		t w ɯ Ø								
863-2		kʰ w o ³³								
896-2		k ɛ w ³⁵								
929-2		ts ɯ ²¹								
1015-2		s w ʯ ³⁵								
1035-2		ts w ou ³³								
1107-2		s w ɛ ⁵⁵								
1173-2		ɕ w i ³³								
1195-2		ɕ w i ³³								
1230-2		kʰ w a ³³								
1241-2		m e Ø								
1252-2		l ou Ø								
1294-2		k a ³⁵								
1326-2		ts ʯ ³³								
1348-2		tɕ i ²¹								
1401-2		s ɛ ⁴²								
1451-2		s w i ³³								
1473-2		t w i ³³								
1507-2		tɕʰ i ⁵⁵								
1532-2		k ɯ ³⁵								
1543-2		s ɯ ³³								
1575-2		ɕ w e ⁴⁴								
1618-2		Ø ɯ Ø								
1640-2		k ou ⁵⁵								
1671-2		ɕ w i ⁴⁴								
1762-2		s w a ²¹								
1773-2		t ɯ ⁵⁵								
1794-2		k ou ŋ ⁴⁴								
1805-2		Ø i ²¹								
1816-2		s ou w ³³								
1862-2		ts w i ⁴⁴								
1885-2		kʰ ɛ ⁵⁵								
1914-2		s ɯ ³³								
1936-2		p u ³³								
1969-2		ɕ w e ⁴⁴								
2018-2		ts ou ²¹								
2029-2		k a ³⁵								
2051-2		Ø ʯ Ø								
2074-2		k ou ⁵⁵								
2085-2		m ɛ j ³³								
2130-2		p ɛ ⁵⁵								
32-3			m Ø ⁴⁴							
53-3			tɕ i ³¹							
93-3			k ɯ ⁴²							
216-3			s w a ⁴⁴							
236-3			ts ʯ ³³							
267-3			tɕ Ø e ⁵³							
316-3			p ɯ ³³							
327-3			ɣ ɯ ³³							
348-3			ts u ⁴⁴							
400-3			s a ⁴²							
452-3			k Ø ⁴⁴							
463-3			kʰ a ⁴⁴							
512-3			t a ⁴²							
534-3			ts ou ⁴⁴							
556-3			kʰ j ou ³³							
568-3			x ɯ ⁴⁴							
588-3			s w a ⁴⁴							
599-3			pʰ ɯ Ø							
656-3			k j ou ⁴²							
678-3			k ʯ ⁴²							
689-3			m Ø ⁴²							
700-3			m e j ⁵³							
775-3			p j e ⁴²							
786-3			k e Ø							
820-3			ts ou ³¹							
839-3			t j Ø ⁴²							
863-3			kʰ o ³³							
896-3			k Ø Ø							
929-3			ts ɯ ³¹							
1015-3			s u Ø							
1035-3			ts u ³³							
1107-3			s Ø ⁴⁴							
1173-3			ɕ j i ³³							
1195-3			ɕ j i ³³							
1230-3			kʰ w a ³³							
1241-3			m e j ⁴²							
1252-3			l o ⁴²							
1294-3			k a Ø							
1326-3			ts Ø ³³							
1348-3			tɕ i ³¹							
1401-3			s e ⁴²							
1451-3			s i ³³							
1473-3			t w e ³³							
1507-3			tɕʰ i Ø							
1532-3			k ɯ Ø							
1543-3			s ɯ ³³							
1575-3			ɕ Ø e Ø							
1618-3			p ɯ ⁴²							
1640-3			k o ⁴⁴							
1671-3			ɕ j i ⁴⁴							
1762-3			s w a ³¹							
1773-3			t ɯ ⁴⁴							
1794-3			k ʯ Ø							
1805-3			s i ⁴²							
1816-3			s ou ³³							
1862-3			ts i Ø							
1885-3			kʰ Ø ⁴⁴							
1914-3			s ɯ ³³							
1936-3			p u ³³							
1969-3			ɕ Ø e Ø							
2018-3			ts ʯ ³¹							
2029-3			k a Ø							
2051-3			ts u ⁴²							
2074-3			k ou ⁴⁴							
2085-3			m Ø j ³³							
2130-3			p Ø ⁴⁴							
32-4				m Ø ⁴⁴						
53-4				ts i ³¹						
93-4				k ɯ ²¹						
216-4				s w a ⁴⁴						
236-4				ts e ³³						
267-4				tɕ e ⁵³						
316-4				p ɯ ³³						
327-4				ɣ ɯ ³³						
348-4				ts ʯ ⁴⁴						
400-4				Ø o Ø						
452-4				k Ø ⁴⁴						
463-4				kʰ a ⁴⁴						
512-4				t o ⁵³						
534-4				ts u ⁴⁴						
556-4				kʰ ou ³³						
568-4				x ɯ ⁴⁴						
588-4				s w a ⁴⁴						
599-4				pʰ u ⁵⁵						
656-4				k j ʯ ²¹						
678-4				k u ²¹						
689-4				m Ø ⁴²						
700-4				m Ø ⁴²						
775-4				p j e ⁵³						
786-4				k Ø ³⁵						
820-4				ts ou j ³¹						
839-4				t j e ²¹						
863-4				kʰ o ³³						
896-4				k ə ³⁵						
929-4				ts ɯ ³¹						
1015-4				s u ³⁵						
1035-4				ts u ³³						
1107-4				ɕ Ø ⁴⁴						
1173-4				ɕ i ³³						
1195-4				ɕ i ³³						
1230-4				kʰ w a j ³³						
1241-4				m Ø ²¹						
1252-4				l o ²¹						
1294-4				k a ³⁵						
1326-4				ts ou ³³						
1348-4				tɕ i Ø						
1401-4				s e ⁵³						
1451-4				s i ³³						
1473-4				t w e ³³						
1507-4				tɕʰ i ⁵⁵						
1532-4				k ɯ ³⁵						
1543-4				s ɯ ³³						
1575-4				ɕ e ⁵⁵						
1618-4				p ɯ ²¹						
1640-4				k ou ⁴⁴						
1671-4				ɕ i ⁴⁴						
1762-4				s w Ø j Ø						
1773-4				t ɯ ⁴⁴						
1794-4				k ʯ ⁵⁵						
1805-4				Ø i ³¹						
1816-4				s e ³³						
1862-4				ts i ⁵⁵						
1885-4				kʰ Ø ⁴⁴						
1914-4				ɕ ɯ ³³						
1936-4				p Ø ³³						
1969-4				ɕ e ⁵⁵						
2018-4				ts ʯ j ²¹						
2029-4				k a ³⁵						
2051-4				ts ʯ ²¹						
2074-4				k ou ⁴⁴						
2085-4				m ɛ j ³³						
2130-4				p Ø ⁴⁴						
32-5					m Ø ⁵⁵					
53-5					ts i ²¹					
93-5					k ɯ ²¹					
216-5					s w a ⁵⁵					
236-5					ts o ³³					
267-5					tɕ w i ⁴²					
316-5					p ɯ ³³					
327-5					ɣ ɯ ³³					
348-5					ts w ou ⁵⁵					
400-5					Ø o ²¹					
452-5					k Ø Ø					
463-5					kʰ Ø ⁵⁵					
512-5					t o ⁴²					
534-5					ts u ⁵⁵					
556-5					kʰ ʯ ³³					
568-5					x ɯ ⁵⁵					
588-5					s w a ⁵⁵					
599-5					pʰ ɯ ⁵⁵					
656-5					k j ʯ ²¹					
678-5					k ʯ ²¹					
689-5					m Ø ²¹					
700-5					m e ²¹					
775-5					p j ɛ ⁴²					
786-5					k e ³⁵					
820-5					ts Ø j ²¹					
839-5					t w ɯ ²¹					
863-5					kʰ w o ³³					
896-5					k Ø w ³⁵					
929-5					ts w ɯ ²¹					
1015-5					s w Ø ³⁵					
1035-5					ts w ʯ ³³					
1107-5					s Ø ⁵⁵					
1173-5					ɕ w i ³³					
1195-5					ɕ w i ³³					
1230-5					kʰ w a ³³					
1241-5					m e ²¹					
1252-5					l ʯ ²¹					
1294-5					k a ³⁵					
1326-5					Ø ʯ ³³					
1348-5					Ø i ²¹					
1401-5					s ɛ ⁴²					
1451-5					s w i ³³					
1473-5					t w e ³³					
1507-5					tɕʰ i ⁵⁵					
1532-5					k ɯ ³⁵					
1543-5					s w ɯ ³³					
1575-5					ɕ w i ⁵⁵					
1618-5					p ɯ ²¹					
1640-5					k ou ⁵⁵					
1671-5					ɕ w i ⁵⁵					
1762-5					s w a ²¹					
1773-5					t ɯ ⁵⁵					
1794-5					k o ⁵⁵					
1805-5					Ø i ²¹					
1816-5					s Ø w ³³					
1862-5					ts w i ⁵⁵					
1885-5					kʰ Ø ⁵⁵					
1914-5					s w ɯ ³³					
1936-5					p u ³³					
1969-5					ɕ w i ⁵⁵					
2018-5					ts o ²¹					
2029-5					k a ³⁵					
2051-5					ts ʯ ²¹					
2074-5					k ʯ ⁵⁵					
2085-5					m Ø j ³³					
2130-5					p Ø ⁵⁵					
32-6						m ɛ ⁴⁴				
53-6						ts i ³¹				
93-6						k ɯ ²¹				
216-6						s w a ⁴⁴				
236-6						ts ʯ ³³				
267-6						tɕ e ⁵³				
316-6						p ɯ ³³				
327-6						ɣ ɯ ³³				
348-6						ts o ⁴⁴				
400-6						Ø o ³¹				
452-6						k ɛ ⁴⁴				
463-6						kʰ a ⁴⁴				
512-6						t o ⁵³				
534-6						ts o ⁴⁴				
556-6						kʰ u ³³				
568-6						x ɯ ⁴⁴				
588-6						s w a ⁴⁴				
599-6						pʰ ɯ ³⁵				
656-6						k u ²¹				
678-6						k ʯ ²¹				
689-6						m ɛ ⁵³				
700-6						m e ⁴²				
775-6						p j e ⁵³				
786-6						k e ³⁵				
820-6						ts ʯ ²¹				
839-6						t ɯ ²¹				
863-6						kʰ u ³³				
896-6						k ɛ ³⁵				
929-6						ts ɯ ³¹				
1015-6						s ʯ ³⁵				
1035-6						ts ʯ ³³				
1107-6						s ɛ ⁴⁴				
1173-6						ɕ i ³³				
1195-6						ɕ i ³³				
1230-6						kʰ w a ³³				
1241-6						m e ²¹				
1252-6						l u ²¹				
1294-6						k a ³⁵				
1326-6						ts i ³³				
1348-6						tɕ i ²¹				
1401-6						s e ⁵³				
1451-6						s i ³³				
1473-6						t w e ³³				
1507-6						tɕʰ i ³⁵				
1532-6						k ɯ ³⁵				
1543-6						s ɯ ³³				
1575-6						s i ³⁵				
1618-6						p ɯ ²¹				
1640-6						k o ⁴⁴				
1671-6						ɕ i ⁴⁴				
1762-6						s w a ²¹				
1773-6						t ɯ ⁴⁴				
1794-6						k ou ³⁵				
1805-6						tɕ i ³¹				
1816-6						s ʯ ³³				
1862-6						ts i ³⁵				
1885-6						kʰ ɛ ⁴⁴				
1914-6						ɕ ɯ ³³				
1936-6						p u ³³				
1969-6						ɕ e ³⁵				
2018-6						ts ou ²¹				
2029-6						k a ³⁵				
2051-6						ts ʯ ²¹				
2074-6						k ʯ j ⁴⁴				
2085-6						m ɛ ³³				
2130-6						p ɛ ⁴⁴				
32-7							m ɛ ⁴⁴			
53-7							ts i ³¹			
93-7							k ɯ ²¹			
216-7							s w a ⁴⁴			
236-7							ts o ³³			
267-7							tɕ j e ⁴²			
316-7							p ɯ ³³			
327-7							ɣ ɯ ³³			
348-7							ts j ʯ ⁴⁴			
400-7							s o ²¹			
452-7							k ɛ ³¹			
463-7							kʰ a ⁴⁴			
512-7							t o ⁴²			
534-7							ts u ⁴⁴			
556-7							ʯ ³³			
568-7							x ɯ ⁴⁴			
588-7							s w a ⁴⁴			
599-7							pʰ ɯ ⁵⁵			
656-7							k u ²¹			
678-7							k ʯ ²¹			
689-7							m ɛ ⁴²			
700-7							m e ⁴²			
775-7							p j e ⁴²			
786-7							k e ³⁵			
820-7							ts ʯ ³¹			
839-7							t ɯ ²¹			
863-7							kʰ o ³³			
896-7							k ɛ ³⁵			
929-7							ts ɯ ³¹			
1015-7							s j u ³⁵			
1035-7							ts j ʯ ³³			
1107-7							s ɛ ⁴⁴			
1173-7							ɕ j i ³³			
1195-7							ɕ j i ³³			
1230-7							kʰ w a ³³			
1241-7							m e ²¹			
1252-7							Ø ʯ ²¹			
1294-7							k a ³⁵			
1326-7							ts u ³³			
1348-7							tɕ i ³¹			
1401-7							s ɛ ⁴²			
1451-7							s j i ³³			
1473-7							t w e ³³			
1507-7							tɕʰ i ⁵⁵			
1532-7							k ɯ ³⁵			
1543-7							s ɯ ³³			
1575-7							ɕ e ⁵⁵			
1618-7							p ɯ ²¹			
1640-7							k o ⁴⁴			
1671-7							ɕ j i ⁵⁵			
1762-7							s w a ³¹			
1773-7							t ɯ ⁴⁴			
1794-7							k ou ⁵⁵			
1805-7							s i ³¹			
1816-7							s ʯ ³³			
1862-7							ts j i ⁵⁵			
1885-7							kʰ ɛ ⁴⁴			
1914-7							s ɯ ³³			
1936-7							p o ³³			
1969-7							ɕ j e ⁵⁵			
2018-7							ts ou ²¹			
2029-7							k a ³⁵			
2051-7							ts ʯ ²¹			
2074-7							k ʯ ⁴⁴			
2085-7							m ɛ ³³			
2130-7							p ɛ ⁴⁴			
32-8								m ɛ ⁴⁴		
53-8								ts i ²¹		
93-8								k ɯ ²¹		
216-8								s w a ⁴⁴		
236-8								ts o ³³		
267-8								tɕ e ⁵³		
316-8								p ɯ ³³		
327-8								Ø Ø ³³		
348-8								ts ʯ ⁴⁴		
400-8								s o ²¹		
452-8								k ɛ ⁴⁴		
463-8								kʰ o ⁴⁴		
512-8								t o ⁵³		
534-8								ts o ⁴⁴		
556-8								kʰ u ³⁵		
568-8								x ɯ ⁴⁴		
588-8								s w a ⁴⁴		
599-8								pʰ ɯ ⁵⁵		
656-8								k u ²¹		
678-8								k ʯ ²¹		
689-8								m ɛ ⁵³		
700-8								m e ⁴²		
775-8								p j e ⁵³		
786-8								k e ³⁵		
820-8								ts ʯ ³¹		
839-8								t ɯ ²¹		
863-8								kʰ o ³³		
896-8								k ɛ ³⁵		
929-8								ts ɯ ³¹		
1015-8								s ʯ ³⁵		
1035-8								ts ʯ ³⁵		
1107-8								s ɛ ⁴⁴		
1173-8								ɕ i ³³		
1195-8								ɕ i ³³		
1230-8								kʰ w a ³³		
1241-8								m Ø ²¹		
1252-8								l o ²¹		
1294-8								k a ³⁵		
1326-8								ts a ³³		
1348-8								tɕ i ³¹		
1401-8								s ɛ ⁵³		
1451-8								s i ³³		
1473-8								t w e ³³		
1507-8								tɕʰ i ⁵⁵		
1532-8								k ɯ ³⁵		
1543-8								s ɯ ³³		
1575-8								ɕ e ³⁵		
1618-8								p ɯ ²¹		
1640-8								k o ⁴⁴		
1671-8								ɕ i ⁴⁴		
1762-8								s w a ³¹		
1773-8								t ɯ ⁴⁴		
1794-8								k ou ³⁵		
1805-8								ts i ³¹		
1816-8								s ʯ ³³		
1862-8								ts i ³⁵		
1885-8								kʰ ɛ ⁴⁴		
1914-8								s ɯ ³³		
1936-8								p Ø ³³		
1969-8								ɕ e ³⁵		
2018-8								ts ou ²¹		
2029-8								k a ³⁵		
2051-8								ts ʯ ²¹		
2074-8								k u ⁴⁴		
2085-8								m ə ³³		
2130-8								p ɛ ⁴⁴		
32-9									m ɛ ⁴⁴	
53-9									ts i ²¹	
93-9									k ɯ ²¹	
216-9									s w a ⁴⁴	
236-9									ts ou ³³	
267-9									tɕ e ⁴²	
316-9									p ɯ ³³	
327-9									ɣ ɯ ³³	
348-9									ts ʯ ⁴⁴	
400-9									s o ²¹	
452-9									k ɛ ⁴⁴	
463-9									kʰ o ⁴⁴	
512-9									t ou ⁴²	
534-9									ts o ⁴⁴	
556-9									kʰ u ³³	
568-9									x ɯ ⁴⁴	
588-9									s w a ⁴⁴	
599-9									pʰ ɯ ⁵⁵	
656-9									k u ²¹	
678-9									k ʯ ²¹	
689-9									m ɛ ³¹	
700-9									m e ³¹	
775-9									p j e ⁴²	
786-9									k e ³⁵	
820-9									ts u ³¹	
839-9									t ɯ ²¹	
863-9									kʰ j o ³³	
896-9									k ɛ ³⁵	
929-9									ts ɯ ³¹	
1015-9									s ʯ ³⁵	
1035-9									ts ʯ ³³	
1107-9									s ɛ ⁴⁴	
1173-9									ɕ i ³³	
1195-9									ɕ i ³³	
1230-9									kʰ w a ³³	
1241-9									m e ²¹	
1252-9									l o ²¹	
1294-9									k a ³⁵	
1326-9									ts u ³³	
1348-9									tɕ i ³¹	
1401-9									s e ⁴²	
1451-9									s i ³³	
1473-9									t w e ³³	
1507-9									tɕʰ i ⁵⁵	
1532-9									k ɯ ³⁵	
1543-9									s ɯ ³³	
1575-9									s i ⁵⁵	
1618-9									p ɯ ²¹	
1640-9									k o ⁴⁴	
1671-9									ɕ i ⁴⁴	
1762-9									s w a ³¹	
1773-9									t ɯ ⁴⁴	
1794-9									k ou ⁵⁵	
1805-9									ts i ³¹	
1816-9									s w ³³	
1862-9									ts i ⁵⁵	
1885-9									kʰ ɛ ⁴⁴	
1914-9									s ɯ ³³	
1936-9									p Ø ³³	
1969-9									ɕ e ⁵⁵	
2018-9									ts ou ²¹	
2029-9									k a ³⁵	
2051-9									ts ʯ ²¹	
2074-9									k o ⁴⁴	
2085-9									m ə ³³	
2130-9									p ɛ ⁴⁴	
32-10										m ɛ ⁴⁴
53-10										ts i ²¹
93-10										k ɯ ²¹
216-10										s w a ⁴⁴
236-10										ts ʯ ³³
267-10										tɕ e ⁴²
316-10										p ɯ ³³
327-10										ɣ ɯ ³³
348-10										ts ʯ ⁴⁴
400-10										s o ²¹
452-10										k ɛ ⁴⁴
463-10										kʰ a ⁴⁴
512-10										t o ⁴²
534-10										ts o ⁴⁴
556-10										kʰ ʯ ³³
568-10										x ɯ ⁴⁴
588-10										s w a ⁴⁴
599-10										pʰ ɯ ⁵⁵
656-10										k u ²¹
678-10										k ʯ ²¹
689-10										m ɛ ⁴²
700-10										m e ⁴²
775-10										p j ɛ ⁴²
786-10										k e ³⁵
820-10										ts ʯ ³¹
839-10										t ɯ ²¹
863-10										kʰ o ³³
896-10										k ɛ ³⁵
929-10										ts ɯ ³¹
1015-10										s ʯ ³⁵
1035-10										ts ʯ ³³
1107-10										s ɛ ⁴⁴
1173-10										ɕ i ³³
1195-10										ɕ i ³³
1230-10										kʰ w a ³³
1241-10										m e ²¹
1252-10										l ʯ ²¹
1294-10										k a ³⁵
1326-10										ts ʯ ³³
1348-10										tɕ i ³¹
1401-10										s ɛ ⁴²
1451-10										s i ³³
1473-10										t w e ³³
1507-10										tɕʰ i ⁵⁵
1532-10										k ɯ ³⁵
1543-10										s ɯ ³³
1575-10										s e ⁵⁵
1618-10										p ɯ ²¹
1640-10										k o ⁴⁴
1671-10										ɕ i ⁴⁴
1762-10										s w a ³¹
1773-10										t ɯ ⁴⁴
1794-10										k ou ⁵⁵
1805-10										s ɯ ³¹
1816-10										s ʯ ³³
1862-10										ts i ⁵⁵
1885-10										kʰ ɛ ⁴⁴
1914-10										s ɯ ³³
1936-10										p ɯ ³³
1969-10										s e ⁵⁵
2018-10										ts o ²¹
2029-10										k a ³⁵
2051-10										ts ʯ ²¹
2074-10										k o ⁴⁴
2085-10										m ɛ ³³
2130-10										p ɛ ⁴⁴
