COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2644-1	w a ⁴⁴									
2674-1	m o ³³									
2698-1	s ʯ ³³									
2709-1	n e ²¹									
2720-1	ts i ⁴²									
2772-1	k a ⁴⁴									
2791-1	tɕ j i ⁵⁵									
2837-1	ts i ⁵⁵									
2859-1	ɕ e n ⁵⁵									
2889-1	tɕ ɯ ³³									
2900-1	k u ³³									
2928-1	tsʰ o ⁵⁵									
2941-1	kʰ ɯ ⁵⁵									
2998-1	ts i ³³									
3031-1	tʰ u ³³									
3052-1	t ɯ ³¹									
3064-1	t o ²¹									
3084-1	tʰ a ⁴⁴									
3117-1	ts i ⁴²									
3128-1	k a ⁴²									
3150-1	t e ⁴²									
3161-1	ts ɯ ³³									
3172-1	ts i ³³									
3263-1	j a ⁴⁴									
3274-1	k a ⁴²									
3308-1	kʰ e ⁵⁵									
3340-1	ts ou ⁴⁴									
3362-1	ts e ⁵⁵									
3409-1	m e ³³									
3454-1	k ʯ ŋ ⁵⁵									
3493-1	s o ⁴⁴									
3536-1	s o ⁵⁵									
3548-1	f ʯ ⁴²									
3645-1	s u ⁵⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	l o ²¹									
3779-1	k ʯ ⁴²									
3813-1	x e n ⁵⁵									
3835-1	ɕ e ⁵⁵									
3855-1	p a ²¹									
3885-1	s w ɛ ⁴⁴									
3907-1	pʰ a ⁵⁵									
3942-1	ts i ³³									
3953-1	tsʰ a ⁵⁵									
4023-1	ɕ j a ⁵⁵									
4034-1	ts ɯ ⁵⁵									
4143-1	ts ou ⁴²									
4185-1	m o ⁵⁵									
4227-1	tsʰ e ⁵⁵									
4238-1	ts o ²¹									
4249-1	k a ⁵⁵									
4271-1	ts i ⁴²									
4304-1	ts u ⁴²									
4315-1	t o ³³									
4336-1	ts ɯ ⁴²									
4400-1	s a ⁵⁵									
4411-1	x e n ⁵⁵									
4441-1	l o ²¹									
4557-1	kʰ ʯ ⁵⁵									
4591-1	j õ ³³									
4602-1	ɣ ɯ ²¹									
4687-1	x e n ⁵⁵									
4720-1	k a ⁵⁵									
4731-1	ts e ⁴²									
4763-1	ts ɯ ³¹									
4918-1	tsʰ ɯ ³¹									
4976-1	t ɯ ⁴⁴									
4998-1	ɕ ɥ i ³³									
5037-1	t ɯ ⁴²									
5048-1	tsʰ i ⁵⁵									
5100-1	m o ²¹									
5111-1	p a ⁴²									
5122-1	kʰ w a ⁴⁴									
5163-1	tɕ i ⁵⁵									
5192-1	ts i ²¹									
5225-1	n o ⁴²									
5236-1	tʰ i ³³									
247-1	p ɯ ²¹									
289-1	s i ⁵⁵									
338-1	k w ɛ ⁴⁴									
378-1	ts ɯ ⁴²									
621-1	k w a ⁴⁴									
632-1	n õ ²²									
645-1	p a ⁴²									
742-1	k a ⁴⁴									
752-1	ŋ ɯ ²¹									
763-1	tsʰ o ⁵⁵									
809-1	pʰ o ⁴²									
853-1	kʰ o ⁵⁵									
916-1	ts o ⁵⁵									
960-1	m e ⁵⁵									
1001-1	k ɯ ⁵⁵									
1074-1	x o ⁵⁵									
1130-1	pʰ a ⁴⁴									
1184-1	s i ⁵⁵									
1230-1	kʰ w a ³³									
1263-1	m ɯ ²¹									
1423-1	qʰ o ⁵⁵									
1433-1	m ɯ ²¹									
1462-1	w e ³³									
1629-1	f ʯ ⁵⁵									
1682-1	ɕ o ⁵⁵									
1706-1	tɕ j a ⁴²									
1925-1	ts i ³³									
1991-1	ts o ³³									
2040-1	b o ²²									
2107-1	x o ⁴²									
2118-1	p ɯ ³³									
2141-1	ɕ j o ⁵⁵									
2540-1	ts i ²¹									
2576-1	m a ³³									
2664-1	m ɯ ⁴⁴									
2753-1	ɕ j o ⁵⁵									
2848-1	tɕ i ⁴²									
2870-1	ɣ ɯ ³³									
2871-1	s w a ⁴⁴									
2952-1	w a ⁴⁴									
3020-1	p u ³³									
3214-1	p a ³³									
3285-1	tʰ a ⁵⁵									
3373-1	tsʰ a ⁴⁴									
3397-1	j o ⁴⁴									
3443-1	k ɯ ²¹									
3566-1	k a ⁴⁴									
3590-1	s ɑ ⁴²									
3601-1	k a ⁴²									
3634-1	ts o ³³									
3689-1	k a ³³									
3964-1	x a ⁵⁵									
4056-1	t a ⁴²									
4102-1	tsʰ u ³¹									
4326-1	k ɯ ³³									
4412-1	m a ²¹									
4511-1	tɕ j a ⁴⁴									
4581-1	k ɯ ⁵⁵									
4676-1	tsʰ u ⁵⁵									
4688-1	m a ²¹									
4708-1	ou ⁴⁴									
4814-1	ts i ⁴²									
4844-1	tsʰ o ⁴⁴									
4854-1	k o ³³									
4929-1	j ɯ ²¹									
4940-1	t w e n ⁵⁵									
5027-1	ts u ⁴⁴									
5071-1	m ɯ ⁴⁴									
5083-1	k w a ⁴⁴									
5248-1	tʰ i ³³									
82-1	tsʰ o ⁴⁴									
132-1	x a ⁴²									
141-1	ŋ o ⁴²									
227-1	tɕʰ i ⁴⁴									
359-1	w ɛ ²¹									
379-1	p e ²¹									
422-1	tɕ i ⁵⁵									
979-1	s ɛ ⁴⁴									
1046-1	ts ou ⁴²									
1274-1	ɯ̃ ³³									
1315-1	ts w a ³³									
1337-1	k o ²¹									
1390-1	j ɯ ⁴⁴									
1651-1	ts ɯ ³¹									
1693-1	tɕ a ³¹									
1742-1	x ɯ ³³									
1851-1	s w a ⁵⁵									
1958-1	t ɯ ³¹									
1980-1	w e n ⁵⁵									
32-2		m ə˞ ⁴⁴								
53-2		ts i ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts o ³³								
267-2		tɕ e n ⁴²								
316-2		p ɯ ³³								
327-2		ɣ ɯ ³³								
348-2		ts ʯ ⁴⁴								
400-2		z o ²¹								
452-2		k ə˞ ⁴⁴								
463-2		kʰ a ⁴⁴								
512-2		t o ⁴²								
534-2		ts ou ⁴⁴								
556-2		kʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		pʰ ɯ ⁵⁵								
656-2		k u ²¹								
678-2		k ʯ ²¹								
689-2		m ə˞ ⁴²								
700-2		m e ⁴²								
775-2		p j e n ⁴²								
786-2		k e ⁵⁵								
820-2		ts o ⁴²								
839-2		t ɯ ²¹								
863-2		kʰ o ³³								
896-2		k ə˞ ⁵⁵								
929-2		ts ɯ ³¹								
1015-2		s u ⁵⁵								
1035-2		ts ʯ ³³								
1107-2		s ə˞ ⁴⁴								
1173-2		ɕ i ³³								
1195-2		ɕ i ³³								
1241-2		m e ²¹								
1252-2		l o ²¹								
1294-2		k a ⁵⁵								
1326-2		ts u ³³								
1348-2		tɕ i ³¹								
1401-2		s e n ⁴²								
1451-2		s i ³³								
1473-2		t w e n ³³								
1507-2		tɕʰ i ⁵⁵								
1532-2		k ɯ ⁵⁵								
1543-2		s ɯ ³³								
1575-2		ɕ j e n ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k o ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		s o ⁵⁵								
1762-2		s w a ŋ ³¹								
1773-2		t ɯ ⁴⁴								
1794-2		k o ŋ ⁵⁵								
1805-2		z i ²¹								
1816-2		s ʯ ³³								
1862-2		ts i ⁵⁵								
1885-2		kʰ ə˞ ⁴⁴								
1914-2		s ɯ ³³								
1936-2		p u ³³								
1969-2		ɕ e n ⁵⁵								
2018-2		ts o ŋ ²¹								
2029-2		k a ⁵⁵								
2051-2		ts u ²¹								
2074-2		k o ⁴⁴								
2085-2		m ə˞ ³³								
2130-2		p ə˞ ⁴⁴								
2245-2		ts o ⁴²								
2269-2		m e ³³								
2280-2		s u ³¹								
2291-2		s e n ⁴²								
2316-2		tɕ i ⁴⁴								
2364-2		ts i ³³								
2395-2		tsʰ a ⁵⁵								
2406-2		tɕʰ j ə̃˞ ⁵⁵								
2417-2		k ʯ ⁴²								
2428-2		k a ⁵⁵								
2450-2		ts õ ²¹								
2484-2		ɕ i ⁴⁴								
2495-2		k o ²¹								
2565-2		tɕ i ⁵⁵								
2611-2		j ou ⁴⁴								
2632-2		w a ⁴⁴								
2644-2		w a ⁵⁵								
2674-2		m o ³³								
2698-2		s ʯ ³³								
2709-2		n e ²¹								
2720-2		ts ʯ ⁴²								
2772-2		k a ⁴⁴								
2791-2		tɕ j ŋ ⁵⁵								
2837-2		ts ə̃˞ ⁵⁵								
2859-2		ɕ j e n ⁵⁵								
2889-2		tɕ j ɯ ³³								
2900-2		k u ³³								
2928-2		tsʰ o ⁵⁵								
2941-2		kʰ ɯ ⁵⁵								
2998-2		ts i ³³								
3031-2		tʰ u ³³								
3052-2		t ɯ ³¹								
3064-2		t a ²¹								
3084-2		tʰ a ⁴⁴								
3117-2		ts i ⁴²								
3128-2		k ə˞ ⁴²								
3150-2		t e ⁴²								
3161-2		ts ɯ ³³								
3172-2		ts i ³³								
3263-2		j a ⁴⁴								
3274-2		k ə˞ ⁴²								
3308-2		kʰ e ⁵⁵								
3340-2		ts ou ⁴⁴								
3362-2		ts ə̃˞ ⁵⁵								
3409-2		m e ³³								
3454-2		k o ŋ ⁵⁵								
3493-2		s o ⁴⁴								
3536-2		s o ⁵⁵								
3548-2		f ʯ ⁴²								
3645-2		s u ⁵⁵								
3678-2		tɕʰ i ⁴⁴								
3757-2		l o ²¹								
3779-2		k ʯ ⁴²								
3813-2		x e n ⁵⁵								
3835-2		ɕ e n ⁵⁵								
3855-2		p ə̃˞ ²¹								
3885-2		s w e ⁴⁴								
3907-2		pʰ ə˞ ⁵⁵								
3942-2		ts i ³³								
3953-2		tsʰ a ⁵⁵								
4023-2		ɕ j ə̃˞ ⁵⁵								
4034-2		ts ẽ ⁵⁵								
4143-2		ts ou ⁴²								
4185-2		m o ⁴⁴								
4227-2		tsʰ ə̃˞ ⁵⁵								
4238-2		ts o ²¹								
4249-2		k a ⁵⁵								
4271-2		ts i ⁴²								
4304-2		ts o ⁴²								
4315-2		t o ³³								
4336-2		ts e ⁴²								
4400-2		s a ⁵⁵								
4411-2		x e n ⁵⁵								
4441-2		l o ²¹								
4557-2		kʰ ou ⁵⁵								
4591-2		j o ŋ ³³								
4602-2		ɣ ɯ ³¹								
4687-2		x e n ⁵⁵								
4720-2		k ɛ ⁵⁵								
4731-2		ts e ⁴²								
4763-2		ts ɯ ²¹								
4918-2		tsʰ ɯ ³¹								
4976-2		t ɯ ⁴⁴								
4998-2		ɕ ɥ i ³³								
5037-2		t ɯ ⁴²								
5048-2		tsʰ i ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		kʰ w a ⁴⁴								
5163-2		tɕ i ⁵⁵								
5192-2		ts ʯ ²¹								
5225-2		n o ³¹								
5236-2		tʰ e ³³								
64-2		pʰ a ³¹								
104-2		x w a ⁴⁴								
247-2		p i ²¹								
289-2		s i ⁴⁴								
338-2		k w ɛ ⁴²								
378-2		ts ɯ ²¹								
412-2		t a ⁵⁵								
621-2		k w a ⁴⁴								
632-2		n õ ²²								
645-2		p a ⁴²								
742-2		k ə˞ ⁴⁴								
752-2		ŋ ə ²¹								
799-2		ts u ⁴²								
809-2		pʰ o ⁴²								
853-2		kʰ o ⁵⁵								
1001-2		k ɯ ⁵⁵								
1074-2		x o ⁵⁵								
1086-2		kʰ o ⁴⁴								
1097-2		kʰ ʯ ⁵⁵								
1184-2		s i ⁵⁵								
1230-2		kʰ w a ŋ ³³								
1263-2		m ɯ ⁴²								
1423-2		kʰ o ⁵⁵								
1433-2		m o ²¹								
1462-2		w e ³³								
1545-2		ts i ³³								
1706-2		tɕ j a ⁴²								
1925-2		ts ɯ ³³								
1991-2		ts õ ³³								
2040-2		b o ³³								
2107-2		x o ³¹								
2118-2		b u ³³								
2141-2		ɕ ou ⁵⁵								
2540-2		ts o ²¹								
2576-2		m a ³³								
2742-2		s e ³³								
2753-2		ɕ j õ ⁵⁵								
2870-2		ɣ ɯ ³³								
2871-2		s w a ⁴⁴								
2952-2		w a ⁴⁴								
3020-2		p u ³³								
3214-2		p ə̃˞ ³³								
3285-2		tʰ a ⁵⁵								
3330-2		n u ²¹								
3373-2		tsʰ a ⁴⁴								
3397-2		j a ⁴⁴								
3433-2		k o ²¹								
3443-2		k ɯ ²¹								
3566-2		k a ⁴⁴								
3590-2		s a ⁴⁴								
3601-2		k a ⁴²								
3634-2		ts o ³³								
3689-2		k ə̃˞ ³³								
3964-2		x a ⁵⁵								
4056-2		t a ⁴²								
4102-2		tsʰ u ³¹								
4412-2		m a ²¹								
4511-2		tɕ j ə˞ ⁴⁴								
4581-2		k ɯ ⁵⁵								
4688-2		m a ²¹								
4708-2		ou ⁴⁴								
4814-2		ts i ⁴²								
4844-2		tsʰ o ⁴⁴								
4929-2		j ɯ ²¹								
5027-2		ts ou ⁴⁴								
5071-2		m ɯ ⁴⁴								
5083-2		k w a ⁴⁴								
5248-2		tʰ i ³³								
4378-2		x ɯ ³³								
11-2		tɕ o ⁴²								
65-2		m a ³¹								
82-2		tsʰ o ⁴⁴								
132-2		x a ⁴²								
141-2		ŋ õ ³¹								
359-2		w e n ²¹								
422-2		tɕ i ⁵⁵								
907-2		n o ²¹								
979-2		s e ⁴⁴								
1046-2		ts u ⁴²								
1056-2		k a ³³								
1274-2		ə̃ ³³								
1315-2		ts w a ³³								
1337-2		k o ŋ ²¹								
1390-2		j ɯ ⁴⁴								
1651-2		ts ɯ ³¹								
1693-2		tɕ a ³¹								
1851-2		s w a ŋ ⁵⁵								
32-3			m æ ⁴							
53-3			ɖʐ i ²¹							
93-3			g ɯ ²¹							
216-3			s w a ⁴							
236-3			ts o ŋ ³³							
267-3			tɕ e n ⁴²							
316-3			p ɯ ³³							
327-3			ɣ ɯ ³³							
348-3			ts u ⁴							
400-3			z ɔ ²¹							
452-3			q æ ⁴							
463-3			qʰ a ⁴							
512-3			d ɔ ⁴²							
534-3			ts o ⁴							
556-3			qʰ u ²²							
568-3			x ɯ ⁴							
588-3			s w a ⁴							
599-3			pʰ ɯ ⁵⁵							
656-3			g u ²¹							
678-3			g ʯ ²¹							
689-3			m æ ⁴²							
700-3			m e ⁴²							
775-3			p ɥ e n ⁴²							
786-3			q ɛ ⁵⁵							
820-3			ɖʐ o ⁴²							
839-3			d ɯ ²¹							
863-3			qʰ o ³³							
896-3			q a n ⁵⁵							
929-3			d ɯ ⁴²							
1015-3			s u ⁵⁵							
1035-3			ts ʯ ²²							
1107-3			s æ ⁴							
1173-3			ɕ i ³³							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			l o ²¹							
1294-3			q a ŋ ⁵⁵							
1326-3			ts u ³³							
1348-3			dʑ i ⁴²							
1401-3			s e n ⁴²							
1451-3			ʂ i ²²							
1473-3			t w e n ³³							
1507-3			tɕʰ i ⁵⁵							
1532-3			q ɯ ⁵⁵							
1543-3			ɕ ɯ ³³							
1575-3			s j e n ⁵⁵							
1618-3			b ɯ ²¹							
1640-3			k o ⁴							
1671-3			ɕ i ⁴⁴							
1731-3			s o ŋ ⁵⁵							
1762-3			s w a ŋ ⁴²							
1773-3			t ɯ ⁴							
1794-3			k o ŋ ⁵⁵							
1805-3			z i ⁴²							
1816-3			s y ²²							
1862-3			ʈʂ i ⁵⁵							
1885-3			qʰ æ ⁴							
1914-3			ɕ ɯ ³³							
1936-3			p u ³³							
1969-3			ɕ e n ⁵⁵							
2018-3			dz o ŋ ¹							
2029-3			q a ŋ ⁵⁵							
2051-3			dz u ²¹							
2074-3			q o ⁴							
2085-3			m æ ²²							
2130-3			p æ ⁴							
2245-3			ts o ²¹							
2269-3			m e ³³							
2280-3			s ɔ ⁴²							
2291-3			s e n ⁴²							
2316-3			tɕ i ⁴²							
2364-3			ɖʐ i ³³							
2395-3			tʰ a n ⁵⁵							
2406-3			tɕʰ j a ⁵⁵							
2417-3			k ʯ ⁴²							
2428-3			q a ŋ ⁵⁵							
2450-3			d õ ²¹							
2484-3			ɕ i ⁴							
2495-3			g ɔ ²¹							
2565-3			t i ⁵⁵							
2611-3			j ɔ ⁴²							
2632-3			ŋ w a ⁴							
2644-3			ŋ w a ⁵⁵							
2674-3			m o ³³							
2698-3			s ʯ ²²							
2709-3			n ɛ ²¹							
2720-3			ɖʐ i ⁴²							
2772-3			q a ⁴⁴							
2791-3			tɕ æ ŋ ⁵⁵							
2837-3			ʈʂ ə̃˞ ⁵⁵							
2859-3			ɕ j e n ⁵⁵							
2889-3			tɕ i ³³							
2900-3			k u ²²							
2928-3			tsʰ o ⁵⁵							
2941-3			qʰ ɯ̃ ⁵⁵							
2998-3			ʈʂ i ³³							
3031-3			tʰ u ²²							
3052-3			d ɯ ⁴²							
3064-3			d ɔ ²¹							
3084-3			tʰ æ ⁴							
3117-3			ɖʐ i ⁴²							
3128-3			ɣ æ ⁴²							
3150-3			d ɛ ⁴²							
3161-3			d ɯ ³³							
3172-3			ʈʂ i ³³							
3263-3			j a ⁴							
3274-3			q æ ⁴²							
3308-3			qʰ e ⁵⁵							
3340-3			ʈ o ⁴							
3362-3			ʈʂ ə̃˞ ⁵⁵							
3409-3			m i ²²							
3454-3			q o ŋ ⁵⁵							
3493-3			s o ⁴							
3536-3			s o ⁵⁵							
3548-3			f ʯ ⁴²							
3645-3			s u ⁵⁵							
3678-3			tɕʰ i ⁴							
3757-3			l ɔ ²¹							
3779-3			k ʯ ⁴²							
3813-3			x e n ⁵⁵							
3835-3			ɕ e n ⁵⁵							
3855-3			b æ ²¹							
3885-3			s w ɛ ⁴²							
3907-3			pʰ æ ⁵⁵							
3942-3			ts i ³³							
3953-3			tʰ a n ⁵⁵							
4023-3			ɕ j a n ⁵⁵							
4034-3			d ɯ̃ ⁵⁵							
4143-3			d u ⁴²							
4185-3			m o ⁵⁵							
4227-3			ʈʂʰ ə̃˞ ⁵⁵							
4238-3			d ɔ ²¹							
4249-3			q a ŋ ⁵⁵							
4271-3			ɖʐ i ⁴²							
4304-3			ɖʐ o ²¹							
4315-3			d o ŋ ³³							
4336-3			d ɛ ⁴²							
4400-3			s a ŋ ⁵⁵							
4411-3			x e n ⁵⁵							
4441-3			l ɔ ²¹							
4557-3			qʰ ɔ ⁵⁵							
4591-3			j o ŋ ²²							
4602-3			ɣ ɯ ²¹							
4687-3			x e n ⁵⁵							
4720-3			q a ⁵⁵							
4731-3			d ɛ ⁴²							
4763-3			d ɯ ⁴²							
4918-3			tsʰ ɯ ⁴²							
4976-3			t ɯ ²							
4998-3			ɕ ɥ i ³³							
5037-3			t ɯ ²⁴							
5048-3			ʈ ɯ ⁵⁵							
5100-3			m ɔ ²¹							
5111-3			b a ⁴²							
5122-3			qʰ w a ⁴							
5163-3			tɕ i ⁵⁵							
5192-3			dz i ²¹							
5225-3			n ɔ ⁴²							
5236-3			tʰ e ³³							
64-3			pʰ a n ⁴²							
104-3			x w a ⁴							
247-3			b i ²¹							
289-3			s i ⁴							
338-3			q w ɛ ⁴²							
378-3			d ɯ ⁴²							
412-3			t a ⁵⁵							
621-3			q w a ⁴							
632-3			n o ²²							
645-3			b a ⁴²							
742-3			k æ ⁴							
752-3			ŋ ɯ ¹							
763-3			tʰ o ŋ ⁵⁵							
799-3			dz u ⁴²							
809-3			pʰ ɔ ⁴²							
853-3			kʰ o ŋ ⁵⁵							
916-3			ʈ o ŋ ⁵⁵							
960-3			m i ⁵⁵							
1001-3			k ɯ ⁵⁵							
1074-3			h ɔ ⁵⁵							
1086-3			qʰ o ⁴							
1097-3			kʰ ʯ ⁴							
1130-3			pʰ æ ⁴²							
1184-3			ʂ e ⁵⁵							
1230-3			qʰ w a ŋ ³³							
1263-3			m ɯ ²¹							
1423-3			qʰ o ŋ ⁵⁵							
1433-3			m ɯ ²¹							
1462-3			w e n ³³							
1545-3			ʈʂ i ²²							
1629-3			f e ⁵⁵							
1682-3			ɕ o ŋ ⁵⁵							
1706-3			dʑ a ⁴²							
1925-3			dʑ i ²²							
1991-3			ɖʐ o ŋ ²²							
2040-3			b o ²²							
2107-3			h ɔ ⁴²							
2118-3			b ɯ ²²							
2141-3			ɕ o ŋ ⁵⁵							
2540-3			ɖʐ o ²¹							
2576-3			m æ ³³							
2664-3			m ɯ ⁴							
2742-3			ʂ ə̃˞ ³³							
2753-3			ɕ j o ŋ ⁵⁵							
2848-3			tɕ i ⁴²							
2870-3			ɣ ɯ ³³							
2871-3			s w a ⁴⁴							
2952-3			ŋ w a ⁴							
3020-3			p u ²²							
3214-3			p a n ³³							
3285-3			tʰ a ⁵⁵							
3330-3			n u ²¹							
3373-3			tʰ æ ⁴²							
3397-3			j a ⁵⁵							
3433-3			g ɔ ²¹							
3443-3			g ɯ ¹							
3566-3			q a ⁴							
3590-3			s a ⁴²							
3601-3			ɣ a ⁴²							
3634-3			ts o ŋ ³³							
3689-3			q a n ²²							
3964-3			x a n ⁵⁵							
4056-3			d a ⁴²							
4102-3			tʰ u ⁴²							
4326-3			ɣ ɯ ³³							
4412-3			m a ²¹							
4511-3			tɕ æ ⁴⁴							
4581-3			q ɯ ⁵⁵							
4676-3			tʰ u ⁵⁵							
4688-3			m a ²¹							
4708-3			o ⁴							
4814-3			ɖʐ i ⁴²							
4844-3			tsʰ o ⁴							
4854-3			k o ŋ ³³							
4929-3			j ɯ ¹							
4940-3			t w e n ⁵⁵							
5027-3			ʈ u ⁴							
5071-3			m ɯ ⁴							
5083-3			q w a ⁴							
4378-3			x ɯ ²²							
11-3			tɕ o ²¹							
65-3			m a ²¹							
82-3			tʰ o ⁴							
132-3			h a ŋ ⁴²							
141-3			ŋ ɔ ⁴²							
227-3			tɕʰ i ⁴							
359-3			w e n ¹							
379-3			b e ²¹							
422-3			tɕ i ⁵⁵							
907-3			n o ²¹							
979-3			s ɛ ⁴							
1046-3			ts u ⁴²							
1056-3			q a n ²²							
1274-3			ɯ̃ ³³							
1390-3			j ɯ ⁴							
1651-3			ts ɯ ⁴²							
1693-3			tɕ a ³							
1742-3			χ ɯ̃ ³³							
1958-3			d j ɯ ¹							
1980-3			w e n ⁵⁵							
32-4				m a ⁵⁵						
53-4				ts i ²¹						
93-4				k ɯ ²¹						
216-4				s w a ⁵⁵						
236-4				ts o ŋ ³³						
267-4				ts e n ⁴²						
316-4				p ɯ ³³						
327-4				ɣ ɯ ³³						
348-4				ts o ⁵⁵						
400-4				z o ²¹						
452-4				q a ⁵⁵						
463-4				qʰ a ⁵⁵						
512-4				d ɔ ⁴²						
534-4				ts u ⁵⁵						
556-4				qʰ u ²²						
568-4				x ɯ ⁵⁵						
588-4				s w a ⁵⁵						
599-4				pʰ ɯ ⁵⁵						
656-4				k ʯ ²¹						
678-4				k ʯ ²¹						
689-4				m a ⁴²						
700-4				m ɛ ⁴²						
775-4				p e ⁴²						
786-4				q ɛ ⁵⁵						
820-4				ɖʐ o ⁴²						
839-4				d j ɯ ²¹						
863-4				qʰ o ³³						
896-4				q a ⁵⁵						
929-4				d j ɯ ²¹						
1015-4				s u ⁵⁵						
1035-4				ts ʯ ³³						
1107-4				ɕ a ⁵⁵						
1173-4				ɕ i ³³						
1195-4				ɕ i ³³						
1241-4				m ɛ ²¹						
1252-4				l o ²¹						
1294-4				q a ⁵⁵						
1326-4				ts ɥ i ³³						
1348-4				dʑ i ⁴²						
1401-4				s e ⁴²						
1451-4				s i ³³						
1473-4				t w e ³³						
1507-4				tɕʰ i ⁵⁵						
1532-4				q ɯ ⁵⁵						
1543-4				ɕ j ɯ ³³						
1575-4				s e n ⁵⁵						
1618-4				b ɯ ²¹						
1640-4				k o ⁵⁵						
1671-4				ɕ i ⁴⁴						
1731-4				ɕ o ⁵⁵						
1762-4				s w a ⁴²						
1773-4				t ɯ ⁵⁵						
1794-4				k o ŋ ⁵⁵						
1805-4				z i ²¹						
1816-4				s u ³³						
1862-4				ts i ⁵⁵						
1885-4				qʰ a ⁵⁵						
1914-4				ɕ j ɯ ³³						
1936-4				p ɯ ³³						
1969-4				s e n ⁵⁵						
2018-4				ts o ²¹						
2029-4				q a ⁵⁵						
2051-4				tɕ u ²¹						
2074-4				q o ⁵⁵						
2085-4				m a ³³						
2130-4				p a ⁵⁵						
2245-4				t i o ⁴²						
2269-4				m ɛ ³³						
2280-4				s ɔ ²¹						
2291-4				s e n ⁴²						
2316-4				ts i ⁵⁵						
2364-4				ʐ i ³³						
2395-4				tʰ a ⁵⁵						
2406-4				tɕʰ j a ⁵⁵						
2417-4				k ʯ ⁴²						
2428-4				q a ⁵⁵						
2450-4				d o ²¹						
2484-4				ɕ i ⁵⁵						
2495-4				k o ²¹						
2565-4				t i ⁵⁵						
2611-4				j ɔ ⁵⁵						
2632-4				w a ⁵⁵						
2644-4				w a ⁵⁵						
2674-4				m o ³³						
2698-4				s ʯ ³³						
2709-4				n ɛ ²¹						
2720-4				tɕ u ⁴²						
2772-4				q a ⁴⁴						
2791-4				tɕ æ ⁵⁵						
2837-4				ts ə̃˞ ⁵⁵						
2859-4				ɕ e n ⁵⁵						
2889-4				tɕ ɯ ³³						
2900-4				k u ³³						
2928-4				tsʰ o ⁵⁵						
2941-4				qʰ ɯ ⁵⁵						
2998-4				ts i ³³						
