COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2632-1	w a ⁴⁴									
2644-1	w a ⁴⁴									
2674-1	m o ³³									
2698-1	s ʯ ³³									
2709-1	n e ²¹									
2720-1	ts ɯ ⁴²									
2772-1	k a ⁴⁴									
2791-1	tɕ j a ⁵⁵									
2837-1	ts i ⁵⁵									
2859-1	ɕ e n ⁵⁵									
2889-1	tɕ j ɯ ³³									
2900-1	k u ³³									
2928-1	tsʰ i ⁵⁵									
2941-1	kʰ ɯ ⁵⁵									
2998-1	ts i ³³									
3031-1	tʰ u ³³									
3052-1	t ɯ ³¹									
3064-1	t a ²¹									
3084-1	tʰ a ⁴⁴									
3117-1	ts i ⁴²									
3128-1	k a ⁴²									
3150-1	t e ⁴²									
3161-1	ts ɯ ³³									
3172-1	ts i ³³									
3263-1	j a ⁴⁴									
3274-1	k a ⁴²									
3308-1	kʰ e ⁵⁵									
3340-1	ts ou ⁴⁴									
3362-1	ts i ⁵⁵									
3409-1	m e ³³									
3454-1	k ʯ ŋ ⁵⁵									
3493-1	s o ⁴⁴									
3536-1	s o ⁵⁵									
3548-1	f ʯ ⁴²									
3645-1	s u ⁵⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	l o ²¹									
3779-1	k ʯ ⁴²									
3813-1	x e n ⁵⁵									
3835-1	ɕ e ⁵⁵									
3855-1	p a ²¹									
3885-1	s w e ⁴⁴									
3907-1	pʰ a ⁵⁵									
3942-1	ts i ³³									
3953-1	tsʰ a ⁵⁵									
4023-1	ɕ j a ⁵⁵									
4034-1	ts ɯ ⁵⁵									
4143-1	ts ou ⁴²									
4185-1	m ou ⁵⁵									
4227-1	tsʰ i ⁵⁵									
4238-1	ts o ²¹									
32-2		m ə˞ ⁴⁴								
53-2		ts i ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts o ŋ ³³								
267-2		tɕ e n ⁴²								
316-2		p ɯ ³³								
327-2		ɣ ɯ ³³								
348-2		ts ʯ ⁴⁴								
400-2		z o ²¹								
452-2		k ə˞ ⁴⁴								
463-2		kʰ a ⁴⁴								
512-2		d o ⁴²								
534-2		ts u ⁴⁴								
556-2		qʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		pʰ ɯ ⁵⁵								
656-2		k u ²¹								
678-2		k ʯ ²¹								
689-2		m ə˞ ⁴²								
700-2		m e ⁴²								
775-2		p j e n ⁴²								
786-2		k e ⁵⁵								
820-2		ts o ⁴²								
839-2		t ɯ ²¹								
863-2		kʰ o ³³								
896-2		k a ⁵⁵								
929-2		ts ɯ ²¹								
1015-2		s u ⁵⁵								
1035-2		ts ʯ ³³								
1107-2		s ə˞ ⁴⁴								
1173-2		ɕ i ³³								
1195-2		ɕ i ³³								
1241-2		m e ²¹								
1252-2		l o ²¹								
1294-2		k a ŋ ⁵⁵								
1326-2		ts u ³³								
1348-2		dʑ i ⁴²								
1401-2		s e n ⁴²								
1451-2		s i ³³								
1473-2		t w e n ³³								
1507-2		tɕʰ i ⁵⁵								
1532-2		k ɯ ⁵⁵								
1543-2		s ɯ ³³								
1575-2		ɕ j e n ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k o ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		s o ŋ ⁵⁵								
1762-2		s w a ŋ ⁴²								
1773-2		t ɯ ⁴⁴								
1794-2		k o ŋ ⁵⁵								
1805-2		z i ²¹								
1816-2		s ʯ ³³								
1862-2		ts i ⁵⁵								
1885-2		kʰ ə˞ ⁴⁴								
1914-2		s ɯ ³³								
1936-2		p u ³³								
1969-2		ɕ e n ⁵⁵								
2018-2		ts o ŋ ²¹								
2029-2		k a ŋ ⁵⁵								
2051-2		dz u ²¹								
2074-2		k o ⁴⁴								
2085-2		m æ ³³								
2130-2		p ə˞ ⁴⁴								
2245-2		ts o ⁴²								
2269-2		m e ³³								
2280-2		s u ²¹								
2291-2		s e n ⁴²								
2316-2		tɕ i ⁴⁴								
2364-2		ts i ³³								
2395-2		tsʰ a ⁵⁵								
2406-2		tɕʰ j a ⁵⁵								
2417-2		k ʯ ⁴²								
2428-2		k a ŋ ⁵⁵								
2450-2		ts o ²¹								
2484-2		ɕ i ⁴⁴								
2495-2		k o ²¹								
2565-2		t i ⁵⁵								
2611-2		j ou ⁴⁴								
2632-2		w a ⁴⁴								
2644-2		w a ⁵⁵								
2674-2		m o ³³								
2698-2		s ʯ ³³								
2709-2		n e ⁴²								
2720-2		ts ʯ ⁴²								
2772-2		k a ⁴⁴								
2791-2		tɕ j a ⁵⁵								
2837-2		ts ə̃˞ ⁵⁵								
2859-2		ɕ j e n ⁵⁵								
2889-2		tɕ ɯ ³³								
2900-2		k u ³³								
2928-2		tsʰ o ⁵⁵								
2941-2		kʰ ɯ ⁵⁵								
2998-2		ts i ³³								
3031-2		tʰ u ³³								
3052-2		t ɯ ³¹								
3064-2		t a ²¹								
3084-2		tʰ æ ⁴²								
3117-2		ts i ⁴²								
3128-2		ɣ ə˞ ⁴²								
3150-2		d ɛ ⁴²								
3161-2		ts ɯ ³³								
3172-2		ts i ³³								
3263-2		j a ⁴⁴								
3274-2		k ə˞ ⁴²								
3308-2		kʰ e ⁵⁵								
3340-2		ts u ⁴⁴								
3362-2		ts ə̃˞ ⁵⁵								
3409-2		m i ³³								
3454-2		k o ŋ ⁵⁵								
3493-2		s o ⁴⁴								
3536-2		s o ⁵⁵								
3548-2		f ʯ ⁴²								
3645-2		s u ⁵⁵								
3678-2		tɕʰ i ⁴⁴								
3757-2		l o ²¹								
3779-2		k ʯ ⁴²								
3813-2		x e n ⁵⁵								
3835-2		ɕ e n ⁵⁵								
3855-2		p ə̃˞ ²¹								
3885-2		s w ɛ ⁴⁴								
3907-2		pʰ ə˞ ⁵⁵								
3942-2		ts i ³³								
3953-2		tsʰ a ⁵⁵								
4023-2		ɕ j a ⁵⁵								
4034-2		ts ẽ ⁵⁵								
4143-2		ts u ⁴²								
4185-2		m o ⁴⁴								
4227-2		tsʰ ə̃˞ ⁵⁵								
4238-2		ts o ²¹								
32-3			m a ⁵⁵							
53-3			ɖʐ ə˞ ²¹							
93-3			k ɯ ²¹							
216-3			s w a ⁵⁵							
236-3			ts ə ŋ ²²							
267-3			ts e n ⁴²							
316-3			p ɯ ³³							
327-3			ɣ ɯ ³³							
348-3			ts u ⁵⁵							
400-3			z ɔ ²¹							
452-3			q a ⁵⁵							
463-3			qʰ a ⁵⁵							
512-3			d o ⁴²							
534-3			ts o ⁵⁵							
556-3			qʰ u ²²							
568-3			x ɯ ⁵⁵							
588-3			s w a ⁵⁵							
599-3			pʰ ɯ ⁵⁵							
656-3			k ʯ ²¹							
678-3			k ʯ ²¹							
689-3			m a ⁴²							
700-3			m e ⁴²							
775-3			p e n ⁴²							
786-3			q ɛ ⁵⁵							
820-3			tɕ i ⁴²							
839-3			d ɯ ²¹							
863-3			qʰ o ²²							
896-3			q a ⁵⁵							
929-3			d ɯ ⁴²							
1015-3			s u ⁵⁵							
1035-3			ts ʯ ²²							
1107-3			ɕ a ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m e ²¹							
1252-3			l o ²¹							
1294-3			q a ŋ ⁵⁵							
1326-3			ts ɥ i ²²							
1348-3			dʑ i ⁴²							
1401-3			s e n ⁴²							
1451-3			ʂ i ²²							
1473-3			t w e ²²							
1507-3			tɕʰ i ⁵⁵							
1532-3			q ɯ ⁵⁵							
1543-3			ɕ i ²²							
1575-3			s j e n ⁵⁵							
1618-3			p ɯ ²¹							
1640-3			k o ⁵⁵							
1671-3			ɕ i ⁴⁴							
1731-3			ɕ o ŋ ⁵⁵							
1762-3			s w a ŋ ⁴²							
1773-3			t ɯ ⁵⁵							
1794-3			k o ŋ ⁵⁵							
1805-3			z i ⁴²							
1816-3			s y ²²							
1862-3			ʈʂ i ⁵⁵							
1885-3			qʰ a ⁵⁵							
1914-3			ɕ i ²²							
1936-3			p u ³³							
1969-3			s e n ⁵⁵							
2018-3			ts o ŋ ⁴²							
2029-3			q a ŋ ⁵⁵							
2051-3			tɕ u ²¹							
2074-3			q o ⁵⁵							
2085-3			m a ²²							
2130-3			p a ⁵⁵							
2245-3			ʈ o ²¹							
2269-3			m e ²²							
2280-3			s u ⁴²							
2291-3			s e n ⁴²							
2316-3			ts i ⁵⁵							
2364-3			ʐ i ²²							
2395-3			tʰ a ⁵⁵							
2406-3			tɕʰ j a ⁵⁵							
2417-3			k ʯ ⁴²							
2428-3			q a ŋ ⁵⁵							
2450-3			d õ ²¹							
2484-3			ɕ i ⁵⁵							
2495-3			k o ²¹							
2565-3			t i ⁵⁵							
2611-3			j ɔ ⁵⁵							
2632-3			ŋ w a ⁵⁵							
2644-3			ŋ w a ⁵⁵							
2674-3			m o ²²							
2698-3			s ʯ ²²							
2709-3			n ɛ ²¹							
2720-3			tɕ i ²¹							
2772-3			q a ⁴⁴							
2791-3			tɕ i ⁵⁵							
2837-3			ʈʂ ə̃˞ ⁵⁵							
2859-3			ɕ j e n ⁵⁵							
2889-3			tɕ i ²²							
2900-3			k ʯ ²²							
2928-3			tsʰ o ⁵⁵							
2941-3			qʰ ɯ̃ ⁵⁵							
2998-3			ʈʂ ə̃˞ ²²							
3031-3			tʰ u ²²							
3052-3			d ɯ ⁴²							
3064-3			t o ²¹							
3084-3			tʰ a ⁵⁵							
3117-3			ɖʐ ə˞ ⁴²							
3128-3			q a ⁴²							
3150-3			d ɛ ⁴²							
3161-3			d ɯ ³³							
3172-3			ʈʂ ə˞ ²²							
3263-3			j a ⁵⁵							
3274-3			q a ⁴²							
3308-3			qʰ e ⁵⁵							
3340-3			ʈ o ⁵⁵							
3362-3			ʈʂ ə̃˞ ⁵⁵							
3409-3			m i ²²							
3454-3			q o ŋ ⁵⁵							
3493-3			s o ⁵⁵							
3536-3			ɕ j o ⁵⁵							
3548-3			f ʯ ⁴²							
3645-3			ɕ u ⁵⁵							
3678-3			tsʰ i ⁵⁵							
3757-3			l o ²¹							
3779-3			k ʯ ⁴²							
3813-3			x e n ⁵⁵							
3835-3			s e n ⁵⁵							
3855-3			p a ²¹							
3885-3			s w e ⁵⁵							
3907-3			pʰ a ⁵⁵							
3942-3			ts i ²²							
3953-3			tʰ a ⁵⁵							
4023-3			ɕ j a ⁵⁵							
4034-3			d ɯ̃ ⁵⁵							
4143-3			d o ⁴²							
4185-3			m o ⁵⁵							
4227-3			ʈʂʰ ə̃˞ ⁵⁵							
4238-3			d o ²¹							
32-4				m a ⁴⁴						
53-4				ts i ²¹						
93-4				k ɯ ²¹						
216-4				s w a ⁴⁴						
236-4				ts o ŋ ³³						
267-4				tɕ e n ⁴²						
316-4				p ɯ ³³						
327-4				ɣ ɯ ³³						
348-4				ts u ⁴⁴						
400-4				z o ²¹						
452-4				k a ⁴⁴						
463-4				kʰ a ⁴⁴						
512-4				d o ⁴²						
534-4				ts o ⁴⁴						
556-4				qʰ u ²²						
568-4				x ɯ ⁴⁴						
588-4				s w a ⁴⁴						
599-4				pʰ ɯ ⁵⁵						
656-4				k ʯ ²¹						
678-4				k ʯ ²¹						
689-4				m a ⁴²						
700-4				m e ⁴²						
775-4				p e ⁴²						
786-4				k e ⁵⁵						
820-4				ts o ⁴²						
839-4				t ɯ ²¹						
863-4				kʰ o ³³						
896-4				k a ⁵⁵						
929-4				ts ɯ ²¹						
1015-4				s u ⁵⁵						
1035-4				ts ʯ ³³						
1107-4				s a ⁴⁴						
1173-4				ɕ i ³³						
1195-4				ɕ i ³³						
1241-4				m e ²¹						
1252-4				l o ²¹						
1294-4				k a ŋ ⁵⁵						
1326-4				ts u ³³						
1348-4				tɕ i ⁴²						
1401-4				s ɛ ⁴²						
1451-4				s i ³³						
1473-4				t w e ³³						
1507-4				tɕʰ i ⁵⁵						
1532-4				k ɯ ⁵⁵						
1543-4				s ɯ ³³						
1575-4				ɕ e n ⁵⁵						
1618-4				p ɯ ²¹						
1640-4				k o ⁴⁴						
1671-4				ɕ i ⁴⁴						
1731-4				s o ŋ ⁵⁵						
1762-4				s w a ŋ ⁴²						
1773-4				t ɯ ⁴⁴						
1794-4				k o ŋ ⁵⁵						
1805-4				z i ²¹						
1816-4				s ʯ ³³						
1862-4				ts i ⁵⁵						
1885-4				kʰ a ⁴⁴						
1914-4				s ɯ ³³						
1936-4				p ɯ ³³						
1969-4				ɕ e n ⁵⁵						
2018-4				ts o ŋ ²¹						
2029-4				k a ŋ ⁵⁵						
2051-4				tɕ u ²¹						
2074-4				k o ⁴⁴						
2085-4				m a ³³						
2130-4				p a ⁴⁴						
2245-4				ts o ⁴²						
2269-4				m e ³³						
2280-4				s əɯ ²¹						
2291-4				s e n ⁴²						
2316-4				tɕ i ⁴⁴						
2364-4				ts i ³³						
2395-4				tsʰ a ⁵⁵						
2406-4				tɕʰ j a ⁵⁵						
2417-4				k ʯ ⁴²						
2428-4				k a ⁵⁵						
2450-4				ts o ²¹						
2484-4				ɕ i ⁴⁴						
2495-4				k o ²¹						
2565-4				t i ⁵⁵						
2611-4				j o ⁴⁴						
2632-4				ŋ w a ⁴⁴						
2644-4				ŋ w a ⁴⁴						
2674-4				m o ³³						
2698-4				s ʯ ³³						
2709-4				n e ²¹						
2720-4				tɕ u ⁴²						
2772-4				k a ⁴⁴						
2791-4				tɕ j a ⁵⁵						
2837-4				ts ə̃˞ ⁵⁵						
2859-4				ɕ e n ⁵⁵						
2889-4				tɕ ɯ ³³						
2900-4				k ʯ ³³						
2928-4				tsʰ o ŋ ⁵⁵						
2941-4				kʰ ɯ ⁵⁵						
2998-4				ts i ³³						
3031-4				tʰ u ³³						
3052-4				t ɯ ³¹						
3064-4				t o ²¹						
3084-4				tʰ a ⁵⁵						
3117-4				ts i ⁴²						
3128-4				q a ⁴²						
3150-4				t ɛ ⁴²						
3161-4				ts ɯ ³³						
3172-4				ts e ³³						
3263-4				j a ⁴⁴						
3274-4				k a ⁴²						
3308-4				kʰ e n ⁵⁵						
3340-4				ts o ⁴⁴						
3362-4				ts ə̃˞ ⁵⁵						
3409-4				m i ³³						
3454-4				k o ŋ ⁵⁵						
3493-4				s o ⁴⁴						
3536-4				s o ⁵⁵						
3548-4				f ʯ ⁴²						
3645-4				s u ⁵⁵						
3678-4				tɕʰ i ⁴⁴						
3757-4				l o ²¹						
3779-4				k ʯ ⁴²						
3813-4				x e n ⁵⁵						
3835-4				ɕ e n ⁵⁵						
3855-4				p a ²¹						
3885-4				s w ɛ ⁴⁴						
3907-4				pʰ a ⁵⁵						
3942-4				ts i ³³						
3953-4				tsʰ a ⁵⁵						
4023-4				ɕ j a ⁵⁵						
4034-4				ts e ⁵⁵						
4143-4				ts u ⁴²						
4185-4				m o ⁵⁵						
4227-4				tsʰ e ⁵⁵						
4238-4				ts o ²¹						
32-5					m æ ⁵⁵					
53-5					ts i ²¹					
93-5					k ɯ ²¹					
216-5					s w a ⁵⁵					
236-5					ts o ŋ ²²					
267-5					ts e n ⁴³					
316-5					p ɯ ³³					
327-5					ɣ ɯ ²²					
348-5					ts o ⁵⁵					
400-5					z o ⁴³					
452-5					q æ ⁵⁵					
463-5					qʰ a ⁵⁵					
512-5					d ɔ ⁴³					
534-5					ts u ⁵⁵					
556-5					qʰ u ²²					
568-5					χ ɯ ⁵⁵					
588-5					s w a ⁵⁵					
599-5					pʰ ɯ ⁵⁵					
656-5					k u ²¹					
678-5					k ʯ ²¹					
689-5					m æ ⁴³					
700-5					m ɛ ⁴³					
775-5					p e n ⁴³					
786-5					q ɛ ⁵⁵					
820-5					ɖʐ o ⁴²					
839-5					d j ɯ ²¹					
863-5					qʰ o ²²					
896-5					q æ ⁵⁵					
929-5					d j ɯ ⁴³					
1015-5					s u ⁵⁵					
1035-5					ts ʯ ²²					
1107-5					ɕ æ ⁵⁵					
1173-5					s i ²²					
1195-5					s i ²²					
1241-5					m ɛ ²¹					
1252-5					l o ²¹					
1294-5					q a ŋ ⁵⁵					
1326-5					tɕ ɥ i ²²					
1348-5					dʑ i ⁴²					
1401-5					s e n ⁴³					
1451-5					s i ²²					
1473-5					t w e ²²					
1507-5					tɕʰ i ⁵⁵					
1532-5					q ɯ ⁵⁵					
1543-5					ɕ j ɯ ²²					
1575-5					s j e n ⁵⁵					
1618-5					b ɯ ²¹					
1640-5					k u ⁵⁵					
1671-5					s i ⁵⁵					
1731-5					ɕ j o ŋ ⁵⁵					
1762-5					s w a ŋ ⁴²					
1773-5					t ɯ ⁵⁵					
1794-5					k o ŋ ⁵⁵					
1805-5					z i ⁴³					
1816-5					s u ²²					
1862-5					ts i ⁵⁵					
1885-5					qʰ æ ⁵⁵					
1914-5					ɕ j ɯ ²²					
1936-5					p ɯ ³³					
1969-5					s e n ⁵⁵					
2018-5					ts o ŋ ²¹					
2029-5					q a ŋ ⁵⁵					
2051-5					tɕ u ²¹					
2074-5					q o ⁵⁵					
2085-5					m æ ²²					
2130-5					p æ ⁵⁵					
2245-5					t i u ²¹					
2269-5					m ɛ ²²					
2280-5					s u ⁴³					
2291-5					s e n ⁴³					
2316-5					ts i ⁵⁵					
2364-5					dz i ²²					
2395-5					tʰ j æ ⁵⁵					
2406-5					tɕʰ j æ ⁵⁵					
2417-5					k u ⁴³					
2428-5					q a ŋ ⁵⁵					
2450-5					d o ²¹					
2484-5					ɕ i ⁵⁵					
2495-5					k o ²¹					
2565-5					t i ⁵⁵					
2611-5					j u ⁵⁵					
2632-5					ŋ w a ⁵⁵					
2644-5					w a ⁵⁵					
2674-5					m o ²²					
2698-5					s ʯ ²²					
2709-5					n ɛ ²¹					
2720-5					tɕ o ²¹					
2772-5					q a ²⁴					
2791-5					tɕ æ ⁵⁵					
2837-5					ts e ⁵⁵					
2859-5					ɕ j e n ⁵⁵					
2889-5					tɕ ɯ ²²					
2900-5					k u ²²					
2928-5					tsʰ o ⁵⁵					
2941-5					qʰ ɯ ⁵⁵					
2998-5					ts i ²²					
3031-5					tʰ u ²²					
3052-5					d ɯ ⁴³					
3064-5					t o ²¹					
3084-5					tʰ j æ ⁵⁵					
3117-5					ts i ⁴²					
3128-5					q æ ⁴²					
3150-5					d ɛ ⁴²					
3161-5					d j ɯ ³³					
3172-5					ts ɿ ²²					
3263-5					j a ⁵⁵					
3274-5					q æ ⁴³					
3308-5					qʰ e ⁵⁵					
3340-5					tʲ u ⁵⁵					
3362-5					ts e ⁵⁵					
3409-5					m i ²²					
3454-5					q o ŋ ⁵⁵					
3493-5					s u ⁵⁵					
3536-5					ɕ j o ⁵⁵					
3548-5					f o ⁴³					
3645-5					ɕ u ⁵⁵					
3678-5					tsʰ i ⁵⁵					
3757-5					l o ²¹					
3779-5					k ʯ ⁴³					
3813-5					x e n ⁵⁵					
3835-5					s e n ⁵⁵					
3855-5					b a ²¹					
3885-5					s w ɛ ⁵⁵					
3907-5					pʰ æ ⁵⁵					
3942-5					ts i ²²					
3953-5					tʰ j æ ⁵⁵					
4023-5					ɕ j æ ⁵⁵					
4034-5					d ɯ ⁵⁵					
4143-5					d i u ⁴²					
4185-5					m ɔ ⁵⁵					
4227-5					tsʰ ə̃˞ ⁵⁵					
4238-5					d o ²¹					
32-6						m ə˞ ⁴⁴				
53-6						ts i ²¹				
93-6						k ɯ ²¹				
216-6						s w a ⁴⁴				
236-6						ts õ ³³				
267-6						tɕ e n ⁴²				
316-6						p ɯ ³³				
327-6						ɣ ɯ ³³				
348-6						ts u ⁴⁴				
400-6						z o ²¹				
452-6						k ə˞ ⁴⁴				
463-6						kʰ a ⁴⁴				
512-6						t o ⁴²				
534-6						ts ou ⁴⁴				
556-6						kʰ u ³³				
568-6						x ɯ ⁴⁴				
588-6						s w a ⁴⁴				
599-6						pʰ əɯ ⁵⁵				
656-6						k u ²¹				
678-6						k ʯ ²¹				
689-6						m ə˞ ⁴²				
700-6						m e ⁴²				
775-6						p e ⁴²				
786-6						k e ³⁵				
820-6						ts o ³¹				
839-6						t ɯ ²¹				
863-6						kʰ o ³³				
896-6						k a ⁵⁵				
929-6						ʈʂ ɯ ³¹				
1015-6						s u ³⁵				
1035-6						ts ʯ ³³				
1107-6						s ə˞ ⁴⁴				
1173-6						ɕ i ³³				
1195-6						ɕ i ³³				
1241-6						m e ²¹				
1252-6						l õ ²¹				
1294-6						k a ³⁵				
1326-6						ts u ³³				
1348-6						tɕ i ³¹				
1401-6						s e ⁴²				
1451-6						s i ³³				
1473-6						t w e ³³				
1507-6						tɕʰ i ⁵⁵				
1532-6						k ɯ ³⁵				
1543-6						s ɯ ³³				
1575-6						ɕ e n ⁵⁵				
1618-6						p ɯ ²¹				
1640-6						k o ⁴⁴				
1671-6						ɕ i ⁴⁴				
1731-6						s ou ⁵⁵				
1762-6						s w a ŋ ³¹				
1773-6						t ɯ ⁴⁴				
1794-6						k o ŋ ⁵⁵				
1805-6						z i ⁴²				
1816-6						s õ ³³				
1862-6						ts i ⁵⁵				
1885-6						kʰ ə˞ ⁴⁴				
1914-6						s ɯ ³³				
1936-6						p u ³³				
1969-6						ɕ e n ⁵⁵				
2018-6						ts o ŋ ²¹				
2029-6						k a ³⁵				
2051-6						tɕ u ²¹				
2074-6						k o ⁴⁴				
2085-6						m ə˞ ³³				
2130-6						p ə˞ ⁴⁴				
2245-6						ts o ⁴²				
2269-6						m e ³³				
2280-6						s u ³¹				
2291-6						s e n ⁴²				
2316-6						tɕ i ⁴⁴				
2364-6						ts i ³³				
2395-6						tsʰ a ⁵⁵				
2406-6						tɕʰ j ə̃˞ ⁵⁵				
2417-6						k ʯ ⁴²				
2428-6						k a ³⁵				
2450-6						ts ou ²¹				
2484-6						ɕ i ⁴⁴				
2495-6						k o ²¹				
2565-6						tɕ i ³⁵				
2611-6						j ou ⁴⁴				
2632-6						w a ⁴⁴				
2644-6						w a ⁴⁴				
2674-6						m o ³³				
2698-6						s ʯ ³³				
2709-6						n e ²¹				
2720-6						ts u ⁴²				
2772-6						k a ⁴⁴				
2791-6						tɕ j ə̃˞ ⁵⁵				
2837-6						ts ə̃˞ ³⁵				
2859-6						ɕ e n ⁵⁵				
2889-6						tɕ j ɯ ³³				
2900-6						k u ³³				
2928-6						tsʰ o ⁵⁵				
2941-6						kʰ ɯ ⁵⁵				
2998-6						ts i ³³				
3031-6						tʰ u ³³				
3052-6						t ɯ ³¹				
3064-6						t a ²¹				
3084-6						tʰ a ⁴⁴				
3117-6						ts i ⁴²				
3128-6						k ə˞ ⁴²				
3150-6						t e ⁴²				
3161-6						ʈʂ ɯ ³³				
3172-6						ts i ³³				
3263-6						j a ⁴⁴				
3274-6						k ə˞ ⁴²				
3308-6						kʰ e ⁵⁵				
3340-6						ts ou ⁴⁴				
3362-6						ts ə̃˞ ³⁵				
3409-6						m e ³³				
3454-6						k o ³⁵				
3493-6						s o ⁴⁴				
3536-6						s o ⁵⁵				
3548-6						f ʯ ⁴²				
3645-6						s u ³⁵				
3678-6						tɕʰ i ⁴⁴				
3757-6						l o ²¹				
3779-6						k ʯ ⁴²				
3813-6						x e n ⁵⁵				
3835-6						ɕ e ⁵⁵				
3855-6						p ə̃˞ ²¹				
3885-6						s w e ⁴⁴				
3907-6						pʰ ə˞ ⁵⁵				
3942-6						ts i ³³				
3953-6						tsʰ a ⁵⁵				
4023-6						ɕ j ə̃˞ ⁵⁵				
4034-6						ts ẽ ³⁵				
4143-6						ʈʂ ou ⁴²				
4185-6						m o ⁵⁵				
4227-6						tsʰ ə̃˞ ⁵⁵				
4238-6						ts o ²¹				
32-7							m a ⁴⁴			
53-7							ts i ²¹			
93-7							k ɯ ²¹			
216-7							s w a ⁴⁴			
236-7							ts o ŋ ²²			
267-7							tɕ e n ⁴²			
316-7							p ɯ ³³			
327-7							ɣ ɯ ²²			
348-7							ts ʯ ⁴⁴			
400-7							z o ²¹			
452-7							q a ⁴²			
463-7							qʰ a ⁴⁴			
512-7							d o ⁴²			
534-7							ts u ⁴⁴			
556-7							qʰ u ²²			
568-7							x ɯ ⁴⁴			
588-7							s w a ⁴⁴			
599-7							pʰ ɯ ⁵⁵			
656-7							k u ²¹			
678-7							g ʯ ²¹			
689-7							m a ⁴²			
700-7							m e ⁴²			
775-7							p e n ⁴²			
786-7							q ɛ ⁵⁵			
820-7							ɖʐ i ⁴²			
839-7							d i ²¹			
863-7							qʰ o ²²			
896-7							q a ⁵⁵			
929-7							ts ɯ ⁴²			
1015-7							s ʯ ⁵⁵			
1035-7							ts ʯ ²²			
1107-7							s a ⁴⁴			
1173-7							ɕ i ²²			
1195-7							ɕ i ²²			
1241-7							m ɛ ²¹			
1252-7							l õ ²¹			
1294-7							q a ŋ ⁵⁵			
1326-7							tɕ i ²²			
1348-7							dʑ i ⁴²			
1401-7							s e n ⁴²			
1451-7							s i ²²			
1473-7							t w e n ²²			
1507-7							tɕʰ i ⁵⁵			
1532-7							q ɯ ⁵⁵			
1543-7							ɕ ɯ ²²			
1575-7							s j e n ⁵⁵			
1618-7							b ɯ ²¹			
1640-7							k u ⁴⁴			
1671-7							ɕ i ⁴⁴			
