COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
1991	ʈʂ õ ³³	dʑ o ²²	ɖʐ o ²²	dz o ŋ ²²	dʑ õ ²²	ts ʯ̃ ³³		ɖʐ u ŋ ²	ʐ ʯ ŋ ³³	ts ʯ ³³
2040	b au ³³	b o ²²	b o ²²	b õ ²²	b o ²²	p ao ³¹		b o ŋ ²	b o ŋ ³³	b o ³³
2107	x ou ³¹	x o ⁴²	x o ⁴³	h a ⁴²	x o ⁴²	x ou ³¹	x o ²¹	h ɔ ³	h ɔ ²¹	
2118	p u ³³	p ɯ ²²	b ɯ ²²	b u ²²	b u ²²	p u ³³	b ɯ ³³	b ɯ ²	b ɯ ³³	
2141	ʂ ou ⁵⁵	ɕ j o ŋ ⁵⁵	ɕ j o ²⁴	s o ŋ ⁵⁵	ɕ i õ ⁵⁵	s ou ⁵⁵	ɕ ɥ ɛ ⁴⁴	sʰ r o ŋ ¹	ɕ j o ŋ ⁵⁵	
2540	ʈʂ o ²¹	tɕ i u ²¹	tɕ j o ²¹	dz ao ¹²	tɕ i u ²¹	ts ʯ̃ ²¹		ɖʐ o ¹	ʐ y ³⁵	ts ʯ ²¹
2576	m ə˞ ³³	m i ²¹	m ɛ ²²	m æ ²²	m o ²²	m a n ³³		m æ ²	m a ³³	m ɛ ³³
2664	m õ ⁴⁴		m ɯ ⁵⁵	m o ŋ ²⁴	m o ⁵⁵	m ə̃ ⁴⁴	m o ⁴⁴	m ɯ ⁴	m ɯ ⁴²	m ɯ ⁴⁴
2742		s ɛ ²²	ɕ j æ	ʂ ẽ ²²	ʂ ə̃˞ ²²	s a n ³³	s e n ³³	s r e ŋ ²	ʂ ə̃˞ ³³	s ɛ ³³
2753	ɕ i õ ³⁵	ɕ j o ⁵⁵	ɕ j o ²⁴	ɕ j o ŋ ⁵⁵	ɕ i õ ⁵⁵	ɕ i õ ⁵⁵	ɕ j o ŋ ⁵⁵		ɕ j o ŋ ⁵⁵	ɕ j ou ³⁵
2848	tɕ i ⁴²		tɕ i ²¹	dʑ i ²¹	tɕ ĩ ⁴²	tɕ i ⁴²	tʰ i ⁴²	d i ⁴	ʑ i ⁴²	tɕ i ⁴²
2870	ɣ ɯ ³³	ɣ ɯ ²¹	ɣ ɯ ²¹	ɣ e ²¹	ɣ ɯ ²¹	ɣ ə ³³	ɣ ə ³³		ɣ ɯ ³³	ɣ ɯ ³³
2871	s w a ⁴⁴	s w a ⁴⁴	s w a ⁵⁵	s w a ²⁴	s w a ⁴⁴	s u ɑ ⁴⁴	s w a ⁴⁴		s w ɔ ⁴²	s w a ⁴⁴
2952	w a ŋ ³³	ŋ w a ⁴⁴	w a ⁵⁵	w a ŋ ²⁴		w ɑ̃ ⁴⁴	ŋ w a ⁴⁴	ŋ w a ⁴	ŋ w ɔ ⁴²	w a ⁴⁴
3020	p u ³³	p ɯ ²²	p ɯ ²²	p u ²²	p u ²²	p u ³³	p əɯ ³³	p u ²	p ɯ ³³	
3214	p ə̃˞ ³³	p a ²²	p æ ²²	p a n ²²		p a n ³³	p ə̃˞ ³³	p æ n ²	p a ŋ ³³	p ɛ ³³
3285	tʰ a ⁴⁴	tʰ o ⁵⁵	tʰ w a ⁵⁵	tʰ a ²⁴	tʰ a ⁵⁵	tʰ ɑ ⁴⁴		tʰ a ⁴	tʰ ɔ ⁴²	tʰ a ⁵⁵
3330		n u ²¹	ɲ i u ²¹	n õ ¹²	n u ²¹	n ʯ̃ ²¹	n əɯ ²¹	n j o ŋ ¹	n e n ³⁵	n u ²¹
3373	ʈʂʰ ə˞ ⁴⁴	tɕʰ a ⁴⁴	tʰ j æ ⁵⁵	tʰ æ ⁴²	ʈʰ a ⁵⁵	tsʰ a ⁴⁴		tʰ r æ ⁴	tʰ a ⁴²	tsʰ ɛ ⁴⁴
3397	j a ⁴⁴	j o ⁴⁴	j a ⁵⁵	j a ⁵⁵	j a ⁵⁵	j ɑ ⁴⁴		j a ⁴	j ɔ ⁴²	j o ³¹
3433		k o ²¹	k o ²¹	g ao ¹²	k o ²¹	k o ⁴²	k o ²¹	g ɔ ¹	g ɔ ³⁵	k o ²¹
3443	k ɯ ²¹	k ɯ ²¹	k ɯ ²¹	g ɯ ¹²	k ɯ ²²	k ɯ ²¹		g ɯ ¹	g ɯ ³⁵	k ɯ ²¹
3566	k ə˞ ⁴⁴	q a ⁴⁴	q æ ⁵⁵		q a ⁵⁵	k a ⁴⁴	k ə˞ ⁴⁴	q æ ⁴	q a ⁴²	k ɛ ⁴⁴
3590	s a ⁴⁴	s o ⁴²	s a ⁵⁵	s a ²⁴	s a ⁵⁵	s ɑ ⁴⁴	s ɐ ²¹	s a ⁴	s ɔ ⁴²	
3601	k ə˞ ⁴²	q a ⁴²	q æ ²¹	ɣ æ ²¹	q a ⁵⁵	k a ⁴²		ɣ æ ⁴	ʁ a ⁴²	k ɛ ⁴²
3634	ʈʂ o ŋ ³³	tɕ u ²²	tɕ o ²²	ts o ŋ ²²	tɕ õ ²²	ts ʯ̃ ³³	ts o ŋ ³³		ʈʂ ʯ ŋ ³³	ts ʯ ³³
3689	k ə̃˞ ³³	q a ²²	q æ ²²	q a n ²²	q ã ²²	k ɛ̃ ³³	k ə̃˞ ³³	q æ n ¹	q a ŋ ³³	
3964	x ə̃˞ ⁵⁵	x ã ⁵⁵	χ æ ²⁴	h a n ⁵⁵	x ã ⁵⁵	x a n ⁵⁵		χ æ n ¹	x a ŋ ⁵⁵	x ɛ ⁵⁵
4056	t a ⁴²	t a ⁴²	t a ²¹	d a ²¹	t a ⁴²	t ɑ ⁴²	tʰ a ⁴²	d a ⁴		t a ⁴²
4102	ʈʂʰ u ³¹	tɕʰ u ⁴²	tʰ i u ⁴³	tsʰ u ⁴²	ʈʰ ʯ ⁴²	tsʰ u ³¹		tʰ r u ³	tʰ ʯ ²¹	tsʰ u ³¹
4326	k ẽ ³³		ɣ ɯ ²²	ɣ e ²²	q ɯ̃ ⁴²	k ẽ ³³	k əɯ ³³	ɣ ɯ ²	ʁ ə˞ ³³	k ɯ ³³
4412	m ə˞ ²¹	m a ²¹	m æ ²¹	m æ ¹²	m a ²¹	m a n ²¹	m ə˞ ²¹		m a ³⁵	m ɛ ²¹
4511	tɕ j ə˞ ⁴⁴	tɕ j a ⁴⁴	tɕ æ ⁵⁵	ts æ ²⁴	tɕ j a ⁴⁴	tɕ j a ⁴⁴	tɕ ə˞ ⁴⁴	tɕ æ ¹		tɕ j ɛ ⁵⁵
4581	k ɯ ³⁵	q ɯ ⁵⁵	q ɯ ²⁴		q ɯ ⁵⁵	k ɯ ⁵⁵	kʰ ʯ ⁵⁵	q ɯ ¹	q ə˞ ⁵⁵	k ɯ ⁵⁵
4676	ʈʂʰ u ⁵⁵		tʰ i u ²⁴	ʈʂʰ y ⁵⁵	ʈʰ u ⁵⁵	tsʰ u ⁵⁵	tsʰ u ⁵⁵	tʰ r u ¹	tʰ ʯ ⁵⁵	ʈʂ ʯ ⁵⁵
4688	m ə˞ ²¹	m a ²¹	m æ ²¹	m æ ¹²	m a ²¹	m a n ²¹	m ə˞ ²¹		m a ³⁵	m ɛ ²¹
4708	ou ⁴⁴	o ⁵⁵	u ⁵⁵		u ⁵⁵	ou ⁴⁴	o ⁴⁴	ɔ ⁴	o ⁴²	ou ⁴⁴
4814	ʈʂ i ⁴²	ts ɛ ⁴²	ts ɿ ²¹	ɖʐ i ²¹		ts a ⁴²	tsʰ i ⁴²	ɖʐ i ⁴	ʐ ə˞ ⁴²	ts i ⁴²
4844	tsʰ ou ³³	tsʰ o ⁵⁵	tsʰ u ⁵⁵		tsʰ o ⁵⁵	tsʰ ou ⁴⁴	tsʰ o ⁴⁴	tsʰ o ⁴	tsʰ u ⁴²	tsʰ o ⁴⁴
4854	k o ŋ ³³		k u ²²	k o ŋ ³³	k o ŋ ³³	k õ ³³	k o ŋ ³³	k o ŋ ²	k ə ŋ ³³	k ou ³³
4929	j ɯ ²¹	j i ²¹	j ɯ ²¹	j i ¹²		j ɯ ²¹	j ou ²¹	j ɯ ¹	j ɯ ³⁵	j ɯ ²¹
4940	t w e n ³⁵		t ɥ ɛ ²⁴	t ɥ e n ⁵⁵	t ɥ i ⁵⁵	t w e n ⁵⁵	ts w e n ⁵⁵	t w e n ¹	t w e ⁵⁵	t w e ³⁵
5027	ʈʂ ou ³³	tɕ u ⁵⁵	tʲ u ⁵⁵	ts u ²⁴	ʈ u ⁵⁵	ts ou ⁴⁴	ts o ⁴⁴	ʈ o ⁴	t i u ⁴²	
5071	m ə̃ ⁴⁴	m ɯ ⁵⁵	m ɯ ⁵⁵		m ɯ ⁵⁵	m ə̃ ⁴⁴	m ə̃ɯ ⁴⁴	m ɯ ⁴	m ɯ ⁴²	m ɯ ⁴⁴
5083	k w a ⁴⁴	q w a ⁴⁴	q w a ⁵⁵	q w a ²⁴	q w a ⁵⁵	k u ɑ ⁴⁴	k w a ⁴⁴	q w a ⁴	q w o ⁴²	
5248	tʰ i ³³	tʰ i ²²		tʰ i ²²	tʰ j e ²²	tʰ i ³³	tʰ ɛ ³³	tʰ j e ²	tʰ i ³³	tʰ e ³³
4378		x ɯ ²²	x ɯ ²²	x ɯ ²²	x ɯ ²²		x ɯ ³³	x ɯ ²	x ɯ ³³	x ɯ ³³
11		tɕ i u ²¹	tɕ j o ²¹	dz ao ²¹	tɕ j o ²¹	ts ʯ̃ ⁴²	tsʰ u ⁴²	ɖʐ o ⁴	ʐ y ⁴²	
65		m a ⁴²	m a ⁴³	m a n ²²	m ã ⁴²	m a n ³¹	m ə̃˞ ²¹		m a ŋ ²¹	m j ɛ ³¹
82	ʈʂʰ ou ⁴⁴	tɕʰ j o ⁴⁴	tʰ i u ⁵⁵		ʈʰ o ⁵⁵	tsʰ ou ⁴⁴	tsʰ o ⁴⁴	tʰ r o ⁴	tʰ i u ⁴²	
132	x ã ⁴²	x a ⁴²	χ a ⁴³	h a ŋ ⁴²	x a ⁴²	x ɑ̃ ⁴²		h a ŋ ⁵	h a ŋ ²¹	
141	ŋ õ ³¹	ŋ o ⁴²	ɴ o ⁴³	ŋ a ⁴²	õ ⁴²			ŋ ɔ ³	ŋ ɔ ²¹	ŋ o ³¹
227	tɕʰ i ⁴⁴		tɕʰ i ⁵⁵	tɕʰ i ⁵⁵		tɕʰ i ⁴⁴	tɕʰ i ⁴⁴	tɕʰ i ⁴	tɕʰ i ⁴²	tɕʰ i ⁵⁵
359	w e n ²¹	ŋ w ɛ ²¹	ŋ w i ²¹	w e n ¹²		w ẽ ²¹		ŋ w e n ¹	w e n ³⁵	w ɛ ²¹
379	p e ²¹		p i ²¹	b i ²¹		p e ²¹	p e ²¹	b e ¹	b i ³⁵	p e ²¹
422	tɕ i ³⁵	tɕʰ i ⁵⁵	tɕ j ɯ ²⁴	tɕ i ²²	tɕ i ⁵⁵		tɕ i ⁵⁵	tɕ ɯ ¹	tɕ j ɯ ⁵⁵	
907		n õ ²¹	n o ²¹	n õ ¹²	n õ ²¹		n o ŋ ²¹	n o ŋ ¹	n o ŋ ³⁵	ɲ o ²¹
979	sʰ e ⁴⁴	s ɛ ⁴⁴	s ɛ ⁵⁵	s ɛ ²⁴	s e ⁵⁵	s e ⁴⁴		sʰ ɛ ⁴	s ɛ ⁴²	
1046	ts u ⁴²	ts y ⁴²	ts u ⁴³	ts u ⁴²		ts ou ⁴²	ts o ⁴²	ts o ⁵	ts u ²¹	
1056		q a ²²	q æ ²²	q a n ²²	q ã ²²		k ə̃˞ ³³	q æ n ²	q a ŋ ³³	k ɛ ³³
1274	ə̃ ³³	ɯ̃ ²²	ɯ ²²		ɯ̃ ²²	ə̃ ³³		ɯ̃ ²	ɯ̃ ³³	ɯ ³³
1315	ʈʂ w ə̃˞ ³³	tɕ y a ²²		ts w a n ²²		ts w a n ³³	ts w ə˞ ³³	ʈ w æ n ²	tʲ w a ŋ ³³	ts w ɛ ³³
1337	k o ŋ ³¹	k o ²¹			k õ ²¹	k õ ²¹	k o ŋ ²¹	ɣ o ŋ ¹	q o ŋ ³⁵	k u ²¹
1390	j ɯ ⁴⁴	j i ⁴⁴	j ɯ ⁵⁵		j i ⁵⁵	j ɯ ⁴⁴	j i ⁴⁴	j ɯ ⁴		j ɯ ⁴⁴
1651	ʈʂ ɯ ²¹	dʑ i ⁴²	d j ɯ ⁴³	ɖʐ i ¹²	ɖ ɯ ⁴²	ts ɯ ³¹			d j ɯ ²¹	ts ɯ ³¹
1693	tɕ j a ³¹	tɕ a ⁴²	tɕ j a ⁵⁵			tɕ i ɑ ³¹	tɕ a ²¹	tɕ a ³	tɕ ɔ ²¹	tɕ a ³¹
1742	x u ³³		χ ɯ ²²	χ e n ²²		x ə̃ ³³	x ə ³³	χ ɯ̃ ²	x ẽ ³³	x ɯ ³³
1851	sʰ w a ŋ ⁵⁵	s w a ⁵⁵		s w a ŋ ⁵⁵		s w ɑ̃ ⁵⁵	s w a ŋ ⁵⁵	sʰ w a ŋ ¹	s w a ŋ ⁵⁵	s w a ⁵⁵
1958	t i ⁴²		t i u ²¹	d i ²¹		t ə ³¹	t a ⁴²	d j ɯ ¹	d j ɯ ³⁵	t ɯ ³¹
1980	w e n ³⁵		ʔ u ɛ ²⁴	w e n ²²	w ẽ ⁵⁵	ʔ w e n ⁵⁵		ʔ w e n ¹	w e n ⁵⁵	w ɛ ³⁵
2163		p u ²¹	b ɯ ²¹	b u ¹²	p ɯ ²¹		p ə ²¹	b ɯ ¹	b ɯ ³⁵	p ɯ ²¹
2174	ʈʂ o ŋ ²¹		t j o ²¹		ʈ õ ²¹	ts õ ²¹	ts o ŋ ²¹	d r o ŋ ¹	d ʯ ³⁵	ts ou ²¹
2218	ʈʂʰ ou ⁴²		t j o ²¹	dz u ²¹		ts ou ⁴²	tsʰ o ⁴²	d r o ⁴	d i u ⁴²	ts ou ⁴²
2355	p ã ⁴²		p j ɛ ⁴³	p i ⁴²	p j e ⁴²	p ɑ̃ ⁴²	p a ŋ ⁴²	b a ŋ ⁴		p a ⁵³
2439	s u ³³	s o ²²	s o ²²	s u ²²	s o ²²			s ɔ ²	s ɔ ³³	s o ³³
2474	m ə˞ ²¹		m æ ¹²	m æ ¹²	m a ²¹	m a n ²¹	m ə̃˞ ²¹	m æ ¹	m a ³⁵	
