COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
2611-1	j ou ⁴⁴									
2632-1	w a ⁴⁴									
2644-1	w a ⁴⁴									
2674-1	m o ³³									
2698-1	s ʯ ³³									
2709-1	n ɛ ²¹									
2720-1	ts u ⁴²									
2772-1	k a ⁴⁴									
2791-1	tɕ j a ⁵⁵									
2837-1	ts a ⁵⁵									
2859-1	ɕ e n ⁵⁵									
2889-1	tɕ j ɯ ³³									
2900-1	k u ³³									
2928-1	tsʰ o ⁵⁵									
2941-1	kʰ ɯ ⁵⁵									
2998-1	ts i ³³									
3031-1	tʰ u ³³									
3052-1	t ɯ ³¹									
3064-1	t o ²¹									
3084-1	tʰ a ⁴⁴									
3117-1	ts i ⁴²									
3128-1	k a ⁴²									
3150-1	t e ⁴²									
3161-1	ts ɯ ³³									
3172-1	ts i ³³									
3263-1	j a ⁴⁴									
3274-1	k a ⁴²									
3308-1	kʰ e ⁵⁵									
3340-1	ts ou ⁴⁴									
3362-1	ts a ⁵⁵									
3409-1	m e ³³									
3454-1	k ʯ ŋ ⁵⁵									
3493-1	s o ⁴⁴									
3536-1	s o ⁵⁵									
3548-1	f ʯ ⁴²									
3645-1	s u ⁵⁵									
3678-1	tɕʰ i ⁴⁴									
3757-1	l o ²¹									
3779-1	k ʯ ⁴²									
3813-1	x e n ⁵⁵									
3835-1	ɕ e ⁵⁵									
3855-1	p a ²¹									
3885-1	s w ɛ ⁴⁴									
3907-1	pʰ a ⁵⁵									
3942-1	ts i ³³									
3953-1	tsʰ a ⁵⁵									
4023-1	ɕ j a ⁵⁵									
4034-1	ts ɯ ⁵⁵									
4143-1	ts ou ⁴²									
4185-1	m õ ⁵⁵									
4227-1	tsʰ a ⁵⁵									
4238-1	ts o ²¹									
4249-1	k a ⁵⁵									
4271-1	ts i ⁴²									
4304-1	ts u ⁴²									
4315-1	t o ³³									
4336-1	ts ɯ ⁴²									
4400-1	s a ⁵⁵									
4411-1	x e n ⁵⁵									
4441-1	l o ²¹									
4557-1	kʰ o ⁵⁵									
4591-1	j õ ²²									
4602-1	ɣ ɯ ³¹									
4687-1	x e n ⁵⁵									
4720-1	k ɛ ⁵⁵									
4731-1	ts e ⁴²									
4763-1	ts ɯ ³¹									
4918-1	tsʰ ɯ ³¹									
4976-1	t ɯ ⁴⁴									
4998-1	ɕ ɥ i ³³									
5037-1	t ɯ ⁴²									
5048-1	tsʰ i ⁵⁵									
5100-1	m o ²¹									
5111-1	p a ⁴²									
5122-1	kʰ w a ⁴⁴									
5163-1	tɕ i ⁵⁵									
5192-1	ts ʯ ²¹									
5225-1	n o ³¹									
5236-1	tʰ i ³³									
247-1	p ɯ ²¹									
289-1	s i ⁴⁴									
338-1	q w ɛ ⁴²									
378-1	ts ɯ ⁴²									
621-1	k w a ⁴⁴									
632-1	n õ ²²									
645-1	p a ⁴²									
742-1	k a ⁴⁴									
752-1	ŋ ɯ ²¹									
763-1	tsʰ o ⁵⁵									
809-1	pʰ o ⁴²									
853-1	kʰ o ⁵⁵									
916-1	ts õ ⁵⁵									
960-1	m e ⁵⁵									
1001-1	k ɯ ⁵⁵									
1074-1	x o ⁵⁵									
1130-1	pʰ a ⁴⁴									
1184-1	s i ⁵⁵									
1230-1	kʰ w a ³³									
1263-1	m ɯ ³¹									
1423-1	qʰ o ⁵⁵									
1433-1	m o ²¹									
1462-1	w e ³³									
1629-1	f ʯ ⁵⁵									
1682-1	ɕ õ ⁵⁵									
1706-1	tɕ j a ⁴²									
1925-1	ts i ³³									
1991-1	ts o ³³									
2040-1	b o ²²									
2107-1	x o ⁴²									
2118-1	p ɯ ²²									
32-2		m ə˞ ⁴⁴								
53-2		ts i ²¹								
93-2		k ɯ ²¹								
216-2		s w a ⁴⁴								
236-2		ts o ³³								
267-2		tɕ e n ⁴²								
316-2		p ɯ ³³								
327-2		ɣ ɯ ³³								
348-2		ts ʯ ⁴⁴								
400-2		z o ²¹								
452-2		k ə˞ ⁴⁴								
463-2		kʰ a ⁴⁴								
512-2		t o ⁴²								
534-2		ts ou ⁴⁴								
556-2		kʰ u ²²								
568-2		x ɯ ⁴⁴								
588-2		s w a ⁴⁴								
599-2		pʰ ɯ ⁵⁵								
656-2		k u ²¹								
678-2		k ʯ ²¹								
689-2		m ə˞ ⁴²								
700-2		m e ⁴²								
775-2		p j e n ⁴²								
786-2		k e ⁵⁵								
820-2		ts o ⁴²								
839-2		t ɯ ²¹								
863-2		kʰ o ³³								
896-2		k a ⁵⁵								
929-2		ts ɯ ³¹								
1015-2		s u ⁵⁵								
1035-2		ts ʯ ³³								
1107-2		s ə˞ ⁴⁴								
1173-2		ɕ i ³³								
1195-2		ɕ i ³³								
1241-2		m e ²¹								
1252-2		l õ ²¹								
1294-2		k a ⁵⁵								
1326-2		ts u ³³								
1348-2		tɕ i ³¹								
1401-2		s e n ⁴²								
1451-2		s i ³³								
1473-2		t w e n ³³								
1507-2		tɕʰ i ⁵⁵								
1532-2		k ɯ ⁵⁵								
1543-2		s ɯ ³³								
1575-2		ɕ j e n ⁵⁵								
1618-2		p ɯ ²¹								
1640-2		k o ⁴⁴								
1671-2		ɕ i ⁴⁴								
1731-2		s ou ⁵⁵								
1762-2		s w a ŋ ³¹								
1773-2		t ɯ ⁴⁴								
1794-2		k o ŋ ⁵⁵								
1805-2		z i ⁴²								
1816-2		s ʯ ³³								
1862-2		ts i ⁵⁵								
1885-2		kʰ ə˞ ⁴⁴								
1914-2		s ɯ ³³								
1936-2		p u ³³								
1969-2		ɕ e n ⁵⁵								
2018-2		ts o ŋ ²¹								
2029-2		k a ⁵⁵								
2051-2		ts u ²¹								
2074-2		k o ⁴⁴								
2085-2		m ə˞ ³³								
2130-2		p ə˞ ⁴⁴								
2245-2		ts o ⁴²								
2269-2		m e ³³								
2280-2		s u ³¹								
2291-2		s e n ⁴²								
2316-2		tɕ i ⁴⁴								
2364-2		ts i ³³								
2395-2		tsʰ a ⁵⁵								
2406-2		tɕʰ j a ⁵⁵								
2417-2		k ʯ ⁴²								
2428-2		k a ⁵⁵								
2450-2		ts õ ²¹								
2484-2		ɕ i ⁴⁴								
2495-2		k o ²¹								
2565-2		tɕ i ⁵⁵								
2611-2		j ou ⁴⁴								
2632-2		w a ⁴⁴								
2644-2		w a ⁵⁵								
2674-2		m o ³³								
2698-2		s ʯ ³³								
2709-2		n e ²¹								
2720-2		ts ʯ ⁴²								
2772-2		k a ⁴⁴								
2791-2		tɕ j a ⁵⁵								
2837-2		ts ə̃˞ ⁵⁵								
2859-2		ɕ j e n ⁵⁵								
2889-2		tɕ j ɯ ³³								
2900-2		k u ³³								
2928-2		tsʰ o ⁵⁵								
2941-2		kʰ ɯ ⁵⁵								
2998-2		ts i ³³								
3031-2		tʰ u ³³								
3052-2		t ɯ ³¹								
3064-2		t a ²¹								
3084-2		tʰ a ⁴⁴								
3117-2		ts i ⁴²								
3128-2		k ə˞ ⁴²								
3150-2		t e ⁴²								
3161-2		ts ɯ ³³								
3172-2		ts i ³³								
3263-2		j a ⁴⁴								
3274-2		k ə˞ ⁴²								
3308-2		kʰ e ⁵⁵								
3340-2		ts ou ⁴⁴								
3362-2		ts ə̃˞ ⁵⁵								
3409-2		m e ³³								
3454-2		k ʯ ŋ ⁵⁵								
3493-2		s o ⁴⁴								
3536-2		s o ⁵⁵								
3548-2		f ʯ ⁴²								
3645-2		s u ⁵⁵								
3678-2		tɕʰ i ⁴⁴								
3757-2		l o ²¹								
3779-2		k ʯ ⁴²								
3813-2		x e n ⁵⁵								
3835-2		ɕ e n ⁵⁵								
3855-2		p ə̃˞ ²¹								
3885-2		s w e ⁴⁴								
3907-2		pʰ ə˞ ⁵⁵								
3942-2		ts i ³³								
3953-2		tsʰ a ⁵⁵								
4023-2		ɕ j a ⁵⁵								
4034-2		ts ẽ ⁵⁵								
4143-2		ts ou ⁴²								
4185-2		m õ ⁴⁴								
4227-2		tsʰ ə̃˞ ⁵⁵								
4238-2		ts o ²¹								
4249-2		k a ⁵⁵								
4271-2		ts i ⁴²								
4304-2		ts ʯ ⁴²								
4315-2		t o ³³								
4336-2		ts ɯ ⁴²								
4400-2		s a ⁵⁵								
4411-2		x e n ⁵⁵								
4441-2		l o ²¹								
4557-2		kʰ ou ⁵⁵								
4591-2		j o ŋ ³³								
4602-2		ɣ ɯ ³¹								
4687-2		x e n ⁵⁵								
4720-2		k ɛ ⁵⁵								
4731-2		ts e ⁴²								
4763-2		ts ɯ ²¹								
4918-2		tsʰ ɯ ³¹								
4976-2		t ɯ ⁴⁴								
4998-2		ɕ ɥ i ³³								
5037-2		t ɯ ⁴²								
5048-2		tsʰ i ⁵⁵								
5100-2		m o ²¹								
5111-2		p a ⁴²								
5122-2		kʰ w a ⁴⁴								
5163-2		tɕ i ⁵⁵								
5192-2		ts ʯ ²¹								
5225-2		n o ³¹								
5236-2		tʰ e ³³								
64-2		pʰ a ³¹								
104-2		x w a ⁴⁴								
247-2		p i ²¹								
289-2		s i ⁴⁴								
338-2		k w ɛ ⁴²								
378-2		ts ɯ ²¹								
412-2		t a ⁵⁵								
621-2		k w a ⁴⁴								
632-2		n õ ³³								
645-2		p a ⁴²								
742-2		k ə˞ ⁴⁴								
752-2		ŋ ɯ ²¹								
799-2		ts u ⁴²								
809-2		pʰ o ⁴²								
853-2		kʰ o ⁵⁵								
1001-2		k ɯ ⁵⁵								
1074-2		x o ⁵⁵								
1086-2		kʰ o ⁴⁴								
1097-2		kʰ ʯ ⁴⁴								
1184-2		s i ⁵⁵								
1230-2		kʰ w a ŋ ³³								
1263-2		m ɯ ⁴²								
1423-2		kʰ o ⁵⁵								
1433-2		m o ²¹								
1462-2		w e ³³								
1545-2		ts i ³³								
1706-2		tɕ j a ⁴²								
1925-2		ts ɯ ³³								
1991-2		ts ʯ ³³								
2040-2		b o ³³								
2107-2		x ou ³¹								
2118-2		p u ³³								
32-3			m a ⁴							
53-3			ɖʐ i ²¹							
93-3			g ɯ ²¹							
216-3			s w a ⁴							
236-3			ts u ŋ ³³							
267-3			ts j e n ⁴²							
316-3			p ɯ ³³							
327-3			ɣ ɯ ³³							
348-3			ts u ⁴							
400-3			z ɔ ²¹							
452-3			q a ⁵⁵							
463-3			qʰ a ⁴							
512-3			d o ⁴²							
534-3			ts o ⁴							
556-3			qʰ u ²²							
568-3			x ɯ ⁴							
588-3			s w a ⁴							
599-3			pʰ ɯ ⁵⁵							
656-3			g ʯ ²¹							
678-3			g ʯ ²¹							
689-3			m a ⁴²							
700-3			m e ⁴²							
775-3			p e n ⁴²							
786-3			q ɛ ⁵⁵							
820-3			ɖʐ i ⁴²							
839-3			d ɯ ²¹							
863-3			qʰ o ³³							
896-3			q a ⁵⁵							
929-3			d ɯ ⁴²							
1015-3			s u ⁵⁵							
1035-3			ts ʯ ³³							
1107-3			ɕ a ⁴							
1173-3			ɕ i ³³							
1195-3			ɕ i ³³							
1241-3			m e ²¹							
1252-3			l o ²¹							
1294-3			q a ŋ ⁵⁵							
1326-3			ts u ³³							
1348-3			dʑ i ⁴²							
1401-3			s e n ⁴²							
1451-3			s i ³³							
1473-3			t w e ³³							
1507-3			tɕʰ i ⁵⁵							
1532-3			q ɯ ⁵⁵							
1543-3			ɕ ɯ ³³							
1575-3			s j e n ⁵⁵							
1618-3			b ɯ ²¹							
1640-3			k o ⁴							
1671-3			ɕ i ⁴⁴							
1731-3			s o ŋ ⁵⁵							
1762-3			s w a ŋ ⁴²							
1773-3			t ɯ ⁴							
1794-3			k o ŋ ⁵⁵							
1805-3			z i ⁴²							
1816-3			s y ³³							
1862-3			ts i ⁵⁵							
1885-3			qʰ a ⁴							
1914-3			ɕ ɯ ³³							
1936-3			p ɯ ³³							
1969-3			s e n ⁵⁵							
2018-3			ts o ŋ ¹							
2029-3			q a ŋ ⁵⁵							
2051-3			tɕ u ²¹							
2074-3			q o ⁴							
2085-3			m a ³³							
2130-3			p a ⁴							
2245-3			d o ⁴²							
2269-3			m e ³³							
2280-3			s ɔ ⁴²							
2291-3			s e n ⁴²							
2316-3			ts i ⁴							
2364-3			ʐ i ³³							
2395-3			tʰ a ⁵⁵							
2406-3			tɕʰ j a ⁵⁵							
2417-3			k ʯ ⁴²							
2428-3			q a ŋ ⁵⁵							
2450-3			d õ ²¹							
2484-3			ɕ i ⁴							
2495-3			g o ²¹							
2565-3			t i ⁵⁵							
2611-3			j ɔ ⁴							
2632-3			ŋ w a ⁴							
2644-3			ŋ w a ⁵⁵							
2674-3			m o ³³							
2698-3			s ʯ ³³							
2709-3			n ɛ ²¹							
2720-3			tɕ i ⁴²							
2772-3			q a ⁴⁴							
2791-3			tɕ i ⁵⁵							
2837-3			ts ə̃˞ ⁵⁵							
2859-3			ɕ j e n ⁵⁵							
2889-3			tɕ i ³³							
2900-3			k ʯ ³³							
2928-3			tsʰ o ⁵⁵							
2941-3			qʰ ɯ̃ ⁵⁵							
2998-3			ts i ³³							
3031-3			tʰ u ³³							
3052-3			d ɯ ⁴²							
3064-3			d ɔ ²¹							
3084-3			tʰ a ⁴²							
3117-3			ɖʐ i ⁴²							
3128-3			ɣ a ⁴²							
3150-3			d ɛ ⁴²							
3161-3			d ɯ ³³							
3172-3			ts e ³³							
3263-3			j a ⁴							
3274-3			q a ⁴²							
3308-3			qʰ e n ⁵⁵							
3340-3			ʈ o ⁴							
3362-3			ts ə̃˞ ⁵⁵							
3409-3			m i ³³							
3454-3			q o ŋ ⁵⁵							
3493-3			s o ⁴							
3536-3			ɕ j o ⁵⁵							
3548-3			f ʯ ⁴²							
3645-3			s u ⁵⁵							
3678-3			tsʰ i ⁴							
3757-3			l o ²¹							
3779-3			k ʯ ⁴²							
3813-3			x e n ⁵⁵							
3835-3			s j e n ⁵⁵							
3855-3			b a ²¹							
3885-3			s w e ⁴							
3907-3			pʰ a ⁵⁵							
3942-3			ts i ³³							
3953-3			tʰ a ⁵⁵							
4023-3			ɕ j a ⁵⁵							
4034-3			d ɯ̃ ⁵⁵							
4143-3			d o ⁴²							
4185-3			m ɔ ⁵⁵							
4227-3			tsʰ ə̃˞ ⁵⁵							
4238-3			d o ²¹							
4249-3			q a ŋ ⁵⁵							
4271-3			ɖʐ i ⁴²							
4304-3			tɕ o ²¹							
4315-3			d o ŋ ³³							
4336-3			d j e ⁴²							
4400-3			s a ŋ ⁵⁵							
4411-3			x e n ⁵⁵							
4441-3			l o ²¹							
4557-3			qʰ ɔ ⁵⁵							
4591-3			j o ŋ ³³							
4602-3			ɣ ɯ ²¹							
4687-3			x e n ⁵⁵							
4720-3			q a ⁵⁵							
4731-3			d ɛ ⁴²							
4763-3			d ɯ ⁴²							
4918-3			tsʰ ɯ ⁴²							
4976-3			t ɯ ²							
4998-3			ɕ ɥ i ³³							
5037-3			t ɯ ⁴²							
5048-3			ʈ ɯ ⁵⁵							
5100-3			m o ²¹							
5111-3			b a ⁴²							
5122-3			qʰ w a ⁴							
5163-3			tɕ i ⁵⁵							
5192-3			tɕ i ²¹							
5225-3			n ɔ ⁴²							
5236-3			tʰ j e ³³							
64-3			pʰ a ⁴²							
104-3			x w a ⁴							
247-3			p i ²¹							
289-3			s i ⁴							
338-3			q w ɛ ⁴²							
378-3			d ɯ ⁴²							
412-3			t a ⁵⁵							
621-3			q w a ⁴							
632-3			n õ ²²							
645-3			b a ⁴²							
742-3			k a ⁴							
752-3			ŋ ɯ ¹							
763-3			tʰ o ŋ ⁵⁵							
799-3			ts u ⁴²							
809-3			pʰ ɔ ⁴²							
853-3			kʰ o ŋ ⁵⁵							
916-3			ʈ o ŋ ⁵⁵							
960-3			m i ⁵⁵							
1001-3			k ɯ ⁵⁵							
1074-3			h ɔ ⁵⁵							
1086-3			qʰ o ⁴							
1097-3			kʰ ʯ ⁵⁵							
1130-3			pʰ æ ⁴²							
1184-3			sʰ e ⁵⁵							
1230-3			qʰ w a ŋ ³³							
1263-3			m ɯ ²¹							
1423-3			qʰ o ŋ ⁵⁵							
1433-3			m ɯ ²¹							
1462-3			w e n ³³							
1545-3			ts i ²²							
1629-3			f i ⁵⁵							
1682-3			ɕ o ŋ ⁵⁵							
1706-3			tɕ a ⁴²							
1925-3			dʑ i ²²							
1991-3			dʑ õ ŋ ²²							
2040-3			b o ²²							
2107-3			h ɔ ⁴²							
2118-3			b ɯ ³³							
32-4				m a ⁴⁴						
53-4				ts i ²¹						
93-4				k ɯ ²¹						
216-4				s w a ⁴⁴						
236-4				ts o ŋ ³³						
267-4				tɕ e n ⁴²						
316-4				p ɯ ³³						
327-4				ɣ ɯ ³³						
348-4				ts u ⁴⁴						
400-4				z o ²¹						
452-4				k a ⁴⁴						
463-4				kʰ a ⁴⁴						
512-4				d o ⁴²						
534-4				ts o ⁴⁴						
556-4				kʰ u ²²						
568-4				x ɯ ⁴⁴						
588-4				s w a ⁴⁴						
599-4				pʰ ɯ ⁵⁵						
656-4				k ʯ ²¹						
678-4				k ʯ ²¹						
689-4				m a ⁴²						
700-4				m e ²¹						
775-4				p j e ⁴²						
786-4				k e ⁵⁵						
820-4				ts o ⁴²						
839-4				t ɯ ²¹						
863-4				kʰ o ³³						
896-4				k a ⁵⁵						
929-4				ts ɯ ²¹						
1015-4				s u ⁵⁵						
1035-4				ts ʯ ³³						
1107-4				s a ⁴⁴						
1173-4				ɕ i ³³						
1195-4				ɕ i ³³						
1241-4				m e ²¹						
1252-4				l o ŋ ²¹						
1294-4				k a ŋ ⁵⁵						
1326-4				ts u ³³						
1348-4				tɕ i ²¹						
1401-4				s e ⁴²						
1451-4				s i ³³						
1473-4				t w e n ³³						
1507-4				tɕʰ i ⁵⁵						
1532-4				k ɯ ⁵⁵						
1543-4				s ɯ ³³						
1575-4				ɕ e n ⁵⁵						
1618-4				p ɯ ²¹						
1640-4				k o ⁴⁴						
1671-4				ɕ i ⁴⁴						
1731-4				s o ŋ ⁵⁵						
1762-4				s w a ²¹						
1773-4				t ɯ ⁴⁴						
1794-4				k o ŋ ⁵⁵						
1805-4				z i ²¹						
1816-4				s ʯ ³³						
1862-4				ts i ⁵⁵						
1885-4				kʰ a ⁴⁴						
1914-4				s ɯ ³³						
1936-4				p u ³³						
1969-4				ɕ e n ⁵⁵						
2018-4				ts o ŋ ²¹						
2029-4				k a ŋ ⁵⁵						
2051-4				tɕ u ²¹						
2074-4				k o ⁴⁴						
2085-4				m a ³³						
2130-4				p a ⁴⁴						
2245-4				ts o ⁴²						
2269-4				m e ³³						
2280-4				s əɯ ²¹						
2291-4				s e n ⁴²						
2316-4				tɕ i ⁴⁴						
2364-4				dz i ³³						
2395-4				tsʰ a ⁵⁵						
2406-4				tɕʰ j a ⁵⁵						
2417-4				k ʯ ⁴²						
2428-4				k a ŋ ⁵⁵						
2450-4				ts o ²¹						
2484-4				ɕ i ⁴⁴						
2495-4				k o ²¹						
2565-4				t i ⁵⁵						
2611-4				j o ⁴⁴						
2632-4				ŋ w a ⁴⁴						
2644-4				ŋ w a ⁴⁴						
2674-4				m o ³³						
2698-4				s ʯ ³³						
2709-4				n e ²¹						
2720-4				tsʰ u ⁴²						
2772-4				k a ⁴⁴						
2791-4				tɕ j a ⁵⁵						
2837-4				ts ə̃˞ ⁵⁵						
2859-4				ɕ e n ⁵⁵						
2889-4				tɕ ɯ ³³						
2900-4				k ʯ ³³						
2928-4				tsʰ o ⁵⁵						
2941-4				kʰ ɯ ⁵⁵						
2998-4				ts i ³³						
3031-4				tʰ u ³³						
3052-4				t ɯ ³¹						
3064-4				t ə ²¹						
3084-4				tʰ a ⁴²						
3117-4				ts i ⁴²						
3128-4				kʰ a ⁴²						
3150-4				t ɛ ⁴²						
3161-4				ts ɯ ³³						
3172-4				ts e ³³						
3263-4				j a ⁴⁴						
3274-4				k a ⁴²						
3308-4				kʰ e n ⁵⁵						
3340-4				ts o ⁴⁴						
3362-4				ts ə̃˞ ⁵⁵						
3409-4				m i ³³						
3454-4				k o ŋ ⁵⁵						
3493-4				s o ⁴⁴						
3536-4				s o ⁵⁵						
3548-4				f ʯ ⁴²						
3645-4				s u ⁵⁵						
3678-4				tɕʰ i ⁴⁴						
3757-4				l o ²¹						
3779-4				k ʯ ⁴²						
3813-4				x e n ⁵⁵						
3835-4				ɕ e n ⁵⁵						
3855-4				p a ²¹						
3885-4				s w ɛ ⁴⁴						
3907-4				pʰ a ⁵⁵						
3942-4				ts i ³³						
3953-4				tsʰ a ⁵⁵						
4023-4				ɕ j a ⁵⁵						
4034-4				ts e ⁵⁵						
4143-4				ts ʯ ⁴²						
4185-4				m o ⁴⁴						
4227-4				tsʰ e ⁵⁵						
4238-4				ts o ²¹						
4249-4				k a ŋ ⁵⁵						
4271-4				ts i ⁴²						
4304-4				tɕ u ²¹						
4315-4				d o ŋ ³³						
4336-4				d e ²¹						
4400-4				s a ŋ ⁵⁵						
4411-4				x e n ⁵⁵						
4441-4				l o ²¹						
4557-4				kʰ ə ⁵⁵						
4591-4				j o ŋ ³³						
4602-4				ɣ ɯ ²¹						
4687-4				x e n ⁵⁵						
4720-4				k a ⁵⁵						
4731-4				ts ɛ ⁴²						
4763-4				ts ɯ ²¹						
4918-4				tsʰ ɯ ²¹						
4976-4				t ɯ ⁴⁴						
4998-4				ɕ ɥ i ³³						
5037-4				t ɯ ⁴²						
5048-4				tsʰ i ⁵⁵						
5100-4				m o ²¹						
5111-4				p a ⁴²						
5122-4				kʰ w a ⁴⁴						
5163-4				tɕ i ⁵⁵						
5192-4				tɕ u ²¹						
5225-4				n o ⁴²						
5236-4				tʰ i ³³						
64-4				pʰ a ²¹						
104-4				x w a ⁴⁴						
247-4				p i ²¹						
338-4				k w ɛ ⁴²						
378-4				ts ɯ ⁴²						
412-4				t a ⁵⁵						
621-4				k w a ⁴⁴						
632-4				n õ ²²						
645-4				p a ⁴²						
742-4				k a ⁴⁴						
752-4				ŋ ɯ ²¹						
763-4				tsʰ o ŋ ⁵⁵						
799-4				ts u ⁴²						
809-4				pʰ o ⁴²						
853-4				kʰ o ⁵⁵						
916-4				ts o ŋ ⁵⁵						
960-4				m i ⁵⁵						
1074-4				x o ⁵⁵						
1086-4				kʰ o ⁴⁴						
1097-4				kʰ ʯ ⁵⁵						
1130-4				pʰ a ⁴⁴						
1184-4				s e ⁵⁵						
1230-4				kʰ w a ŋ ³³						
1423-4				qʰ o ŋ ⁵⁵						
1433-4				m ɯ ²¹						
1462-4				ŋ w e ³³						
1545-4				ts i ³³						
1629-4				f i ⁵⁵						
1682-4				ɕ o ŋ ⁵⁵						
1706-4				tɕ a ⁴²						
1925-4				dz ɯ ³³						
1991-4				ts ʯ ³³						
2040-4				b o ³³						
2107-4				x o ²¹						
2118-4				b ɯ ³³						
32-5					m æ ⁵⁵					
53-5					ts i ²¹					
93-5					k ɯ ²¹					
216-5					s w a ⁵⁵					
236-5					ts o ŋ ³³					
267-5					tɕ e n ⁴³					
316-5					p ɯ ³³					
327-5					ɣ ɯ ³³					
348-5					ts o ⁵⁵					
400-5					z o ⁴³					
452-5					q æ ⁵⁵					
463-5					qʰ a ⁵⁵					
512-5					d ɔ ⁴³					
534-5					ts u ⁵⁵					
556-5					qʰ u ²²					
568-5					x ɯ ⁵⁵					
588-5					s w a ⁵⁵					
599-5					pʰ ɯ ⁵⁵					
656-5					k u ²¹					
678-5					k ʯ ²¹					
689-5					m æ ⁴³					
700-5					m ɛ ²¹					
775-5					p e n ⁴³					
786-5					q ɛ ⁵⁵					
820-5					ɖʐ o ⁴²					
839-5					d j ɯ ²¹					
863-5					qʰ o ³³					
896-5					q a ⁵⁵					
929-5					d j ɯ ²¹					
1015-5					s u ⁵⁵					
1035-5					ts ʯ ³³					
1107-5					ɕ æ ⁵⁵					
1173-5					ɕ i ³³					
1195-5					ɕ i ³³					
1241-5					m ɛ ²¹					
1252-5					l o ²¹					
1294-5					q a ŋ ⁵⁵					
1326-5					tɕ ɥ i ³³					
1348-5					dʑ i ⁴²					
1401-5					s e n ⁴³					
1451-5					s i ³³					
1473-5					t w e ³³					
1507-5					tɕʰ i ⁵⁵					
1532-5					q ɯ ⁵⁵					
1543-5					ɕ j ɯ ³³					
1575-5					ɕ j e n ⁵⁵					
1618-5					b ɯ ²¹					
1640-5					k o ⁵⁵					
1671-5					ɕ i ⁵⁵					
1731-5					ɕ j o ŋ ⁵⁵					
1762-5					s w a ŋ ⁴²					
1773-5					t ɯ ⁵⁵					
1794-5					k o ŋ ⁵⁵					
1805-5					z i ²¹					
1816-5					s ʯ ³³					
1862-5					ts i ⁵⁵					
1885-5					qʰ æ ⁵⁵					
1914-5					ɕ j ɯ ³³					
1936-5					p ɯ ³³					
1969-5					ɕ e n ⁵⁵					
2018-5					ts o ŋ ²¹					
2029-5					q a ŋ ⁵⁵					
2051-5					tɕ u ²¹					
2074-5					q o ⁵⁵					
2085-5					m æ ³³					
2130-5					p æ ⁵⁵					
2245-5					t i u ⁴²					
2269-5					m ɛ ³³					
2280-5					s ɔ ²¹					
2291-5					s e n ⁴³					
2316-5					tɕ i ⁵⁵					
2364-5					dz i ³³					
2395-5					tʰ j a ⁵⁵					
