COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
241-2		ʔ ʔ														
2163-2		kʰ n														
2181-2		n ɔ m														
2060-2		ʔ ɨ m														
410-2		d a														
1841-2		m a														
2017-2		h ɔi̯														
1004-2		l b														
614-2		b o h														
686-2		b l ɔi̯														
88-2		g ɔ ʔ														
872-2		n ɨ ŋ														
1891-2		d b														
68-2		m a m														
631-2		b b n														
594-2		l b														
1759-2		h ɔ n														
805-2		l a n														
756-2		h ɨ ʔ														
1201-2		m b ʔ														
2042-2		ʔ b														
1968-2		d ɔ ʔ														
2000-2		b ɔi̯ ŋ														
17-2		n ɔ ʔ														
4-2		b m														
788-2		d ɔ														
1219-2		h a m														
141-2		ʔ ɔi̯ ŋ														
541-2		b n l a ŋ														
1687-2		h n														
123-2		ɔi̯ m														
1652-2		a n														
576-2		ŋ a														
1738-2		d a g														
442-2		h b m														
368-2		m l a ŋ														
1778-2		b ɔ ʔ														
957-2		n ɔ ʔ														
1704-2		ʔ a ʔ														
304-2		ɣ ɔ m														
1796-2		ɔ ŋ														
720-2		d n h														
287-2		g ɔ b														
321-2		l ʔ h														
206-2		d o ʔ														
1950-2		ʔ n														
665-2		b n														
703-2		n o ʔ														
1290-2		m a														
1391-2		g ɔ ʔ														
269-2		l ɔ ʔ														
855-2		a n														
2078-2		m ə														
2213-2		m ɔ														
1111-2		m a														
485-2		ŋ a														
1356-2		m kʰ h														
1093-2		d o ŋ														
1063-2		d b m														
648-2		l n														
223-2		l b n														
1248-2		tɕ ɨ														
1509-2		d ɔːi̯ n														
504-2		o h														
2130-2		b ɔi̯														
1-2		ʔ a														
386-2		o ʔ														
1411-2		ʔ														
1027-2		g ɔ ʔ														
2077-2		m a h														
1459-2		l l a														
1323-2		m ə														
975-2		ɣ a h														
940-2		ŋ ɔ h														
1476-2		ʔ a h														
1923-2		n l														
105-2		n ɔ ŋ														
1431-2		ʔ l														
37-2		b ŋ														
1152-2		b l ɔ														
1814-2		m a n														
1183-2		n ɔ n														
1430-2		d kʰ														
1721-2		ʔ ɔ ʔ														
1617-2		b o ʔ														
1564-2		b a ʔ														
2111-2		l a														
1563-2		b ɔ														
1859-3			n ai̯													
175-3			h a													
241-3			ʔ h													
2163-3			kʰ r													
2181-3			n a m													
2060-3			ʔ oː m													
410-3			d a													
1841-3			m j													
2017-3			h i													
1004-3			j b													
614-3			b h													
686-3			b k i													
88-3			h a ʔ													
872-3			n b n													
1891-3			d b													
68-3			s b m													
631-3			b ə r													
594-3			h b													
1759-3			h a r													
805-3			h a r													
756-3			h b h													
1201-3			m r h													
2042-3			h i													
1968-3			d a ʔ													
2000-3			r i n													
17-3			r a ʔ													
4-3			ɨː m													
788-3			d ai̯													
1219-3			h b m													
141-3			ʔ i n													
541-3			b r j a													
1687-3			h r													
123-3			i m													
1652-3			a r													
576-3			n a													
1738-3			d a h													
442-3			h ɔ m													
368-3			d j a													
1778-3			b a ʔ													
957-3			n a b													
1704-3			ʔ b h													
304-3			j a m													
1796-3			a n													
720-3			d a h													
287-3			h ə b													
321-3			h ə h													
206-3			d ʔ													
1950-3			ʔ r													
665-3			r a													
703-3			n ʔ													
1290-3			m a													
1391-3			h ɔːi̯ t													
269-3			h a t													
855-3			a n													
2078-3			s a													
2213-3			m ai̯													
1858-3			s a													
1151-3			h j a r													
737-3			b ə d													
340-3			s a													
1111-3			s ai̯													
485-3			n													
1356-3			m j h													
1093-3			d d n													
1063-3			d b m													
648-3			b n													
223-3			h ɔː n													
1248-3																
1509-3			d b n													
504-3			h													
1-3			h oː													
386-3			j ʔ													
1411-3			h													
1027-3			a h													
2077-3			m ə													
1459-3			h k a													
1323-3			m ɨː													
1538-3			r j a h													
975-3			r a h													
940-3			n a h													
1476-3			h ə h													
105-3			r ɔːi̯ n													
1431-3			h ɔːi̯													
37-3			b ŋ													
1152-3			b a a													
1814-3			m a r													
1890-3			s a													
1430-3			d kʰ													
1721-3			h ɔːi̯ h													
1617-3			b ʔ													
1564-3			b ɔ ʔ													
1028-3			ʔ a													
1563-3			s a													
1859-4				ŋ												
175-4				g ə												
241-4				ʔ ʔ												
2163-4				n												
2181-4				n ə m												
2060-4				ʔ ɨ m												
410-4				t ɔ												
1841-4				m j												
2017-4				h t												
1004-4				j eu̯												
614-4				p o h												
686-4				p ɨ p												
88-4				g ə ə												
872-4				n ɨ ŋ												
1891-4				t eu̯												
68-4				s i m												
631-4				p ə n												
594-4				g eu̯												
1759-4				h ə n												
805-4				g ɨ ŋ												
756-4				h ɨ g												
1201-4				m ai̯ ʔ												
2042-4				ʔ p												
1968-4				t ə ʔ												
2000-4				ai̯ eu̯ ŋ												
17-4				o ə t												
4-4				eu̯ m												
788-4				t												
1219-4				ai̯ i m												
141-4				ʔ eu̯ ŋ												
541-4				p ai̯ j ə ŋ												
1687-4				h ai̯												
123-4				eu̯ m												
1652-4				ɛ n												
576-4				ŋ ɔ												
1738-4				t a g												
442-4				h ɨ m												
368-4				t j ə ŋ												
1778-4				p ɔ t												
957-4				n ə p												
1704-4				ʔ p ʔ												
304-4				j ə m												
1796-4				ə ŋ												
720-4				t n h												
287-4				g ə p												
321-4				g eu̯ ai̯												
206-4				t o k												
1950-4				ʔ n												
665-4				ai̯ n												
703-4				n o												
1290-4				m ɔ												
1391-4				g ə												
269-4				g ə												
855-4				ə n												
2078-4				s p												
2213-4				m												
1858-4				s ə												
1151-4				g j ə n												
737-4				p ə												
340-4				s ə												
1111-4				s												
485-4				ŋ												
1356-4				m j h												
1093-4				t o ŋ												
1063-4				t ai̯ m												
648-4				eu̯ ŋ												
223-4				g p n												
1509-4				t ɛː ŋ												
504-4				o h												
2130-4				s p												
1-4				ʔ au̯												
386-4				j o												
1411-4				ʔ												
1027-4				g ə ʔ												
2077-4				m ə												
1459-4				g ɨ												
975-4				j ə h												
940-4				ŋ ɔ h												
1476-4				ʔ ə h												
1923-4				n i												
105-4				o ə ŋ												
1431-4				ʔ i												
37-4				p ŋ												
1152-4				p ə ə												
1183-4				n ɔ n												
1430-4				t ɔ												
1721-4				ʔ ɔ h												
1617-4				p g ŋ												
1028-4				ʔ ə												
2111-4				ɨ j												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ ɔ ʔ											
2163-5					kʰ r											
2181-5					nˀ a											
2060-5					ʔ k											
410-5					ɗ a											
1841-5					a											
2017-5					h ei̯											
1004-5					j ei̯											
614-5					b ɔ h											
686-5					b l ei̯											
88-5					k a ʔ											
872-5					nˀ kʰ ŋ											
1891-5					ɗ ei̯											
68-5					s ɨ											
631-5					b əː r											
594-5					k ei̯											
1759-5					h a nˀ											
805-5					k ɨ ŋ											
756-5					h kʰ ʔ											
1201-5					ɔ ʔ											
2042-5					ʔ a											
1968-5					ɗ a ʔ											
2000-5					r u ŋ											
17-5					ɔ a ʔ											
4-5					b											
788-5					ɗ ei̯											
1219-5					h ɨ											
141-5					ʔ u ŋ											
541-5					b r j a ŋ											
1687-5					h ɔ r											
123-5					u											
1652-5					a nˀ											
576-5					ŋ a											
1738-5					ɗ ɨ											
442-5					h ɓ											
368-5					əː j a ŋ											
1778-5					b a ʔ											
957-5					nˀ a b											
1704-5					ʔ ɔ ʔ											
304-5					j a											
1796-5					a ŋ											
720-5					d a h											
287-5					k l b											
321-5					k ʔ h											
206-5					ɗ ɔ ʔ											
1950-5					ʔ ɔ											
665-5					ɔ nˀ											
703-5					nˀ ɔ ʔ											
1290-5					a											
1391-5					k a ʔ											
269-5					k a ʔ											
855-5					a nˀ											
2078-5					s ei̯											
2213-5					ei̯											
1858-5					s a											
1151-5					k j a n											
737-5					b l ei̯											
340-5					s a											
1111-5					s ei̯											
485-5					ŋ a											
1356-5					ɔ h											
1093-5					d ɔ ŋ											
1063-5					ɗ ɔ											
648-5					dʑ ei̯ nˀ											
223-5					k b nˀ											
1248-5					dʑ											
1509-5					d ei̯ ŋ											
504-5					dʑ ɔ h											
2130-5					s ei̯											
1-5					ʔ ɔ											
1411-5					ʔ											
2077-5					m ɔ h											
1323-5					əː											
1538-5					r j a h											
1923-5					nˀ l											
37-5					b ŋ											
1152-5					b l a											
1814-5					a ŋ											
1890-5					s a											
1564-5					b ɔ ʔ											
1597-5					s ɔ ŋ											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ ɔ ʔ										
2163-6						k r										
2181-6						nʰ ə m										
2060-6						ʔ k m										
410-6						ɗ a										
1841-6						m ə										
2017-6						h ei̯										
1004-6						k k										
614-6						p h										
686-6						b l ei̯										
88-6						k a ʔ										
872-6						nʰ d ŋ										
1891-6						ɗ k										
68-6						s i m										
631-6						p ə r										
594-6						k k										
1759-6						h a nʰ										
805-6						k w ʔ										
756-6						h d ʔ										
1201-6						m r ʔ										
2042-6						ʔ k										
1968-6						ɗ a ʔ										
2000-6						r k ŋ										
17-6						ɔ a ə										
4-6						d m										
788-6						ɗ iː										
1219-6						r i m										
141-6						ʔ k ŋ										
541-6						b r j a ŋ										
1687-6						h ɔ r										
123-6						k m										
1652-6						a ʔ										
576-6						ŋ a										
1738-6						ɗ ə ʔ										
442-6						h r m										
368-6						ɗ j a ŋ										
1778-6						p a ə										
957-6						nʰ a p										
1704-6						ʔ a ʔ										
304-6						j a m										
1796-6						a ŋ										
720-6						d a h										
287-6						k j p										
321-6						k ə r										
206-6						ɗ o ʔ										
1950-6						ʔ n										
665-6						r nʰ										
703-6						nʰ k ʔ										
1290-6						m a										
1391-6						k ʔ t										
269-6						k a t										
855-6						a nʰ										
2078-6						s a										
2213-6						m iː										
1858-6						s a										
1151-6						k j a r										
737-6						p ə iː										
340-6						s a										
1111-6						s iː										
1093-6						d k ŋ										
1063-6						ɗ b m										
648-6						dʑ l ʔ										
1248-6						dʑ										
1509-6						d ei̯ ʔ										
504-6						dʑ ɔ h										
2130-6						s ei̯										
1-6						ʔ ou̯										
1411-6						ʔ										
2077-6						m ə										
1323-6						m ə										
1538-6						r j a r										
1923-6						nʰ iː										
37-6						b ŋ										
1152-6						b l a										
1814-6						m a ʔ										
1597-6						s ɔ ŋ										
1859-7							ŋ ɛː									
175-7							g a									
241-7							ʔ o ʔ									
2163-7							n									
2181-7							n a m									
2060-7							ʔ ɨ m									
410-7							t a									
1841-7							m j									
2017-7							h ɔːi̯									
1004-7							j eu̯									
614-7							eu̯ o h									
686-7							eu̯ l ɔːi̯									
88-7							g a ʔ									
872-7							n ɨ ŋ									
1891-7							t eu̯									
68-7							s iː m									
631-7							s ə n									
594-7							g eu̯									
1759-7							h a n									
805-7							g ɨ n									
756-7							h ɨ g									
1201-7							m au̯ ʔ									
2042-7							ʔ l									
1968-7							t a ʔ									
2000-7							l eu̯ ŋ									
17-7							n a a									
4-7							eu̯ m									
788-7							t ɛː									
1219-7							h iː m									
141-7							ʔ eu̯ ŋ									
541-7							eu̯ j j a ŋ									
1687-7							h o n									
123-7							eu̯ m									
1652-7							ə n									
576-7							ŋ a									
1738-7							t a g									
442-7							h o m									
368-7							tɕ j a ŋ									
1778-7							s a a									
957-7							n a ʔ									
1704-7							ʔ ɔːi̯ ʔ									
304-7							j a m									
1796-7							ɔ ŋ									
720-7							d a h									
287-7							g ə									
321-7							g ə h									
206-7							t o ʔ									
1950-7							ʔ									
665-7							n n									
703-7							n o ʔ									
1290-7							m a									
1391-7							g ɔ ʔ									
269-7							g a ʔ									
855-7							a n									
2078-7							s ə									
2213-7							m ɛː									
1858-7							s a									
1151-7							g j a n									
737-7							eu̯ ə d									
340-7							s a									
1111-7							s ɛː									
485-7							ŋ									
1356-7							m ɔ h									
1093-7							d o ŋ									
1063-7							t ɨ m									
648-7							eu̯ n									
223-7							g n									
1248-7							tɕ									
1509-7							d eu̯ n									
504-7							o h									
2130-7							s iː									
1-7							ʔ au̯									
386-7							j o k									
1411-7							ʔ o									
1027-7							g a ʔ									
1459-7							g l a									
975-7							j a h									
940-7							ŋ a h									
1476-7							ʔ ə h									
1923-7							n iː									
105-7							n ɔ ŋ									
1431-7							ʔ l									
37-7							eu̯ ŋ									
1152-7							eu̯ l a									
1183-7							n ɔ n									
1890-7							s a									
1430-7							t j									
1721-7							ʔ ɔ ʔ									
1617-7							s o ʔ									
1028-7							ʔ a									
2111-7							l o									
1859-8								ŋ ai̯								
175-8								h a								
241-8								ʔ ɔ ʔ								
2163-8								kʰ r								
2181-8								a m								
2060-8								ʔ i m								
410-8								d a								
1841-8								m a								
2017-8								h ei̯								
1004-8								ŋ aː								
614-8								b o l								
686-8								b l eː								
88-8								h a ʔ								
872-8								i ŋ								
1891-8								d aː								
68-8								s i m								
631-8								b e r								
594-8								g aː								
1759-8								h a ŋ								
805-8								g i ŋ								
756-8								h i ŋ								
1201-8								m ɔ ʔ								
2042-8								ʔ aː								
1968-8								d a ʔ								
2000-8								b aː ŋ								
17-8								r a t								
4-8								t m								
788-8								d ai̯								
1219-8								l i m								
141-8								ʔ aː ŋ								
541-8								b r l a ŋ								
1687-8								h ɔ r								
123-8								aː m								
1652-8								a ŋ								
576-8								ŋ a								
1738-8								d a h								
442-8								h b m								
368-8								t l a ŋ								
1778-8								p a t								
957-8								a p								
1704-8								ʔ i ʔ								
304-8								l a m								
1796-8								a ŋ								
720-8								t a h								
287-8								h e p								
321-8								g e l								
206-8								d ɔ ʔ								
1950-8								ʔ ɔ								
665-8								r a								
703-8								o ʔ								
1290-8								m ai̯								
1391-8								h a ʔ								
269-8								g a ʔ								
855-8								a								
2078-8								s t								
2213-8								m ai̯								
1858-8								s a								
1151-8								g l a r								
737-8								p e t								
340-8								s a								
1111-8								s ai̯								
485-8								ŋ								
1356-8								m ɔ h								
1093-8								t o ŋ								
1063-8								d b m								
648-8								p ŋ								
223-8								g b								
1248-8								g								
1509-8								t b ŋ								
504-8								ɔ h								
2130-8								s ei̯								
1-8								ʔ r								
386-8								o ʔ								
1411-8								ʔ ɔ								
1027-8								g a ʔ								
2077-8								m a								
1459-8								g l								
1323-8								t								
1538-8								r l a l								
975-8								ŋ a l								
940-8								ŋ a l								
1476-8								ʔ a h								
1923-8								i								
105-8								o a ŋ								
1431-8								ʔ l								
37-8								p ŋ								
1152-8								p l a								
1183-8								b a								
1890-8								s a								
1430-8								t ɔ								
1564-8								b ɔ ʔ								
1028-8								ʔ a								
2111-8								l h								
1563-8								s a								
1597-8								s a ŋ								
1859-9									ŋ iːu̯							
175-9									ɯː							
241-9									ʔ o ʔ							
2163-9									kʰ o a							
2181-9									n ɯː m							
2060-9									ʔ l m							
410-9									d i							
1841-9									m l							
2017-9									h iː							
1004-9									l b							
614-9									b o h							
686-9									b l i							
88-9									l a ʔ							
872-9									n l ŋ							
1891-9									d b							
68-9									s ai̯ m							
631-9									b b a							
594-9									l b							
1759-9									h ɯː n							
805-9									l i n							
756-9									h ɗ ʔ							
1201-9									m o ʔ							
2042-9									ʔ i							
1968-9									d a ʔ							
2000-9									l iː ŋ							
17-9									o ɯː ʔ							
4-9									d m							
788-9									d iːu̯							
1219-9									ʔ ai̯ m							
141-9									ʔ iː ŋ							
541-9									b l l i ŋ							
1687-9									h o a							
123-9									iː m							
1652-9									i n							
576-9									ŋ ɔː							
1738-9									d ɯː							
442-9									h o m							
368-9									d l i ŋ							
1778-9									b ɯː ʔ							
957-9									n a ʔ							
1704-9									ʔ i ʔ							
304-9									l a m							
1796-9									a ŋ							
720-9									d d h							
287-9									l p							
321-9									l l ʔ							
206-9									l o ʔ							
1950-9									ʔ i							
665-9									l i							
703-9									n o ʔ							
1290-9									m i							
1391-9									l ɔi̯ ʔ							
269-9									l a ʔ							
855-9									i n							
2078-9									s i							
2213-9									m i							
1858-9									s ɯː							
1151-9									l l i							
737-9									p l d							
340-9									ʔ a							
485-9									ŋ							
1356-9									m u h							
1093-9									d o ŋ							
1063-9									d b m							
648-9									i n							
223-9									l b n							
1248-9																
504-9									o h							
2130-9									s i							
1-9									ʔ l							
386-9									o ʔ							
1027-9									l ɯː ʔ							
2077-9									m l h							
1459-9									l l							
1323-9									d							
1538-9									l l i h							
975-9									r ɯː h							
940-9									ŋ ɔi̯ h							
1476-9									ʔ i h							
105-9									o ɔi̯ ŋ							
1431-9									ʔ ai̯							
37-9									iː ŋ							
1152-9									b l a							
1814-9									m ɯː r							
1430-9									d kʰ							
1721-9									ʔ iː ʔ							
1617-9									b o ʔ							
1564-9									b ɔː ʔ							
1028-9									ʔ a							
1597-9									s ɔː ŋ							
1859-10										ŋ ɔ						
175-10										g a						
241-10										ʔ ɔ h						
2163-10										kʰ r						
2181-10										a m						
2060-10										ʔ b m						
410-10										ɗ a						
1841-10										m j						
2017-10										h e						
1004-10										l b						
614-10										b ɔ h						
686-10										b l e						
88-10										k a ʔ						
872-10										b ŋ						
1891-10										ɗ b						
68-10										s i m						
631-10										b a a						
594-10										k b						
1759-10										h a a						
805-10										k a ŋ						
756-10										h l ʔ						
1201-10										m ɔ h						
2042-10										h b						
1968-10										ɗ a ʔ						
2000-10										r b ŋ						
17-10										ɔ a ʔ						
4-10										b m						
788-10										ɗ a						
1219-10										h i m						
141-10										ʔ b ŋ						
541-10										b r r a ŋ						
1687-10										h ɔ r						
123-10										b m						
1652-10										dʑ a ʔ						
576-10										ŋ a						
1738-10										ɗ a						
442-10										h b m						
368-10										tɕ r a ŋ						
1778-10										b a ʔ						
957-10										a b						
1704-10										ʔ a h						
304-10										l a m						
1796-10										dʑ a ŋ						
720-10										t a h						
287-10										a b						
321-10										k b h						
206-10										ɗ ɔ ʔ						
1950-10										ʔ ɔ						
665-10										r a						
703-10										ɔ ʔ						
1290-10										m a						
1391-10										a						
269-10										k a						
855-10										dʑ a						
2078-10										s a						
2213-10										m ɔ						
1858-10										s a						
1151-10										k l a						
737-10										b r						
340-10										s a						
1111-10										s ɔ						
485-10										ŋ a						
1356-10										m ɔ h						
1093-10										t ɔ ŋ						
1063-10										ɗ b m						
648-10										dʑ b ŋ						
223-10										k b a						
1248-10										dʑ						
1509-10										t b ŋ						
504-10										dʑ ɔ h						
2130-10										s e						
1-10										ʔ ɔ						
386-10										ʔ						
1411-10										ʔ						
1027-10										k a ʔ						
2077-10										m a						
1323-10										m b						
1538-10										r l a h						
37-10										b ŋ						
1152-10										b l						
1814-10										m a a						
1890-10										s a						
1028-10										ʔ a						
1563-10										s a						
1859-11											ŋ a					
175-11											k a					
241-11											ʔ o ʔ					
2163-11											n					
2181-11											n a m̥					
2060-11											ʔ ɨ m̥					
410-11											t a					
1841-11											m̥ a					
2017-11											h ɔi̯					
1004-11											j ɔi̯					
614-11											eu̯ o h					
686-11											s a ɔi̯					
88-11											k a ʔ					
872-11											n ɨ ŋ					
1891-11											t ɔi̯					
68-11											s iː m̥					
631-11											s d n					
594-11											k ɔi̯					
1759-11											h a n					
805-11											k ɨ n					
756-11											h ɨ k					
1201-11											m̥ au̯ ʔ					
2042-11											ʔ ɔi̯					
1968-11											t a ʔ					
2000-11											k ɔi̯ ŋ					
17-11											n a ʔ					
4-11											eu̯ m̥					
788-11											t a					
1219-11											h iː m̥					
141-11											ʔ ɔi̯ ŋ					
541-11											s j j a ŋ					
1687-11											h o n					
123-11											ɔi̯ m̥					
1652-11											a n					
576-11											ŋ a					
1738-11											t a k					
442-11											h o m̥					
368-11											d j a ŋ					
1778-11											s a ʔ					
957-11											n a ʔ					
1704-11											ʔ n ʔ					
304-11											j a m̥					
1796-11											a ŋ					
720-11											d a h					
287-11											k ə p					
321-11											k ə k					
206-11											t o ʔ					
1950-11											ʔ n					
665-11											ə n					
703-11											n o ʔ					
1290-11											m̥ a					
1391-11											k ɔ ʔ					
269-11											k a ʔ					
855-11											a n					
2078-11											s ə					
2213-11											m̥ h					
1858-11											s a					
1151-11											k j a n					
737-11											p ə d					
340-11											s a					
1111-11											s a					
485-11											ŋ a					
1356-11											m j h					
1093-11											d o ŋ					
648-11											eu̯ n					
223-11											k ɔ n					
1248-11																
1509-11											d eu̯ n					
504-11											o h					
2130-11											s ɔi̯					
1-11											ʔ au̯					
386-11											j o k					
1411-11											ʔ					
1027-11											k a ʔ					
2077-11											m̥ a h					
1459-11											k a a					
1538-11											o j a h					
975-11											j a h					
940-11											ŋ a h					
1476-11											ʔ a h					
1923-11											n iː					
105-11											n a ŋ					
1431-11											ʔ h					
37-11											ɔi̯ ŋ					
1152-11											p a n					
1183-11											n ɔ n					
1890-11											s a					
1430-11											t au̯					
1721-11											ʔ ɔ h					
1617-11											s o k					
1028-11											ʔ a					
2111-11											a o					
1597-11											s a ŋ					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ o ʔ				
2163-12												kʰ r				
2181-12												n a m				
2060-12												ʔ ə m				
410-12												a				
1841-12												m r				
2017-12												k				
1004-12												j ɨ				
614-12												b o r				
686-12												b a				
88-12												k a ʔ				
872-12												n ɨ ŋ				
1891-12												m ɨ				
68-12												s ɛ m				
631-12												b a r				
594-12												g ɨ				
1759-12												k a ɲ				
805-12												g i ɲ				
756-12												k ɨ ʔ				
1201-12												m o ʔ				
2042-12												ʔ p				
1968-12												a a ʔ				
2000-12												b ɨ ŋ				
17-12												v a ʔ				
4-12												b m				
788-12												m ɛ				
1219-12												k ɛ m				
141-12												ʔ ɨ ŋ				
541-12												b r j a ŋ				
1687-12												k o r				
123-12												ɨ m				
1652-12												g a n				
576-12												ŋ ɔ				
1738-12												m a k				
442-12												k o m				
368-12												a j a ŋ				
1778-12												p a ʔ				
957-12												n a p				
1704-12												ʔ ɛ ʔ				
304-12												j a m				
1796-12												g a ŋ				
720-12												t a k				
287-12												k a p				
321-12												g ə ʔ				
206-12												a o ʔ				
1950-12												ʔ				
665-12												r a				
703-12												n o ʔ				
1290-12												m ŋ				
1391-12												k a t				
269-12												g a t				
855-12												g a n				
2078-12												s a				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p a t				
340-12												s a				
1111-12												s ɛ				
485-12												ŋ				
1356-12												m o k				
1093-12												t o ŋ				
1063-12												a b m				
648-12												a ɲ				
223-12												g n				
1248-12												g				
1509-12												t j ɲ				
504-12												o k				
2130-12												s a				
1-12												ʔ o				
386-12												o ʔ				
1411-12												ʔ				
1027-12												g a ʔ				
2077-12												m a				
1459-12												g a				
1323-12												m ə				
1538-12												r j a h				
975-12												ɲ a k				
940-12												ŋ a h				
1476-12												ʔ a k				
1923-12												n j				
105-12												v a ŋ				
1431-12												ʔ ɛ				
1814-12												m a n				
1183-12												n ɔ n				
1890-12												s a				
1430-12												a o				
1721-12												ʔ o ʔ				
1617-12												b o ʔ				
1564-12												b o ʔ				
1028-12												ʔ a				
2111-12												a ɔ				
1563-12												s a				
1597-12												s a ŋ				
1859-13													k ɛ			
175-13													k a			
241-13													ʔ u ʔ			
2163-13													kʰ r			
2181-13													n a m			
2060-13													ʔ ɨ m			
410-13													j			
1841-13													m ə			
2017-13													r p			
1004-13													j p			
614-13													p o r			
686-13													p l ɛ			
88-13													k a ʔ			
872-13													n ɨ k			
1891-13													j p			
68-13													s ɨ m			
631-13													p ə r			
594-13													g p			
1759-13													r a n			
805-13													g ɨ n			
756-13													r ɨ k			
1201-13													m r ʔ			
2042-13													ʔ p			
1968-13													j a ʔ			
2000-13													r g k			
17-13													v a ʔ			
4-13													p m			
788-13													m ɛ			
1219-13													r ɨ m			
141-13													ʔ g k			
541-13													p r j a			
1687-13													r u r			
123-13													g m			
1652-13													g ɨ n			
576-13													k ɔ			
1738-13													m a k			
442-13													r o m			
368-13													ə j a			
1778-13													p a ʔ			
957-13													n a p			
1704-13													ʔ ɨ ʔ			
304-13													j a m			
1796-13													g a k			
720-13													t a r			
287-13													k a p			
321-13													g ə ʔ			
206-13													g o ʔ			
1950-13													ʔ u			
665-13													r a			
703-13													n o ʔ			
1290-13													m ɛ			
1391-13													k a t			
269-13													g a t			
855-13													g a n			
2078-13													s a			
2213-13													m ɛ			
1858-13													s a			
1151-13													g j a n			
737-13													p ə t			
340-13													s a			
1111-13													s ɛ			
485-13													k			
1356-13													m u r			
1093-13													t o k			
1063-13													j ɨ m			
223-13													g ɔ n			
1248-13													g			
1509-13													t ɨ n			
504-13													o r			
2130-13													s p			
1-13													ʔ u			
386-13													j o ʔ			
1411-13													ʔ			
1027-13													g a ʔ			
2077-13													m a			
1459-13													g l			
1323-13													m ə			
1538-13													r j a r			
975-13													n a r			
940-13													k a r			
1476-13													ʔ a r			
1923-13													n j			
105-13													v a k			
1431-13													ʔ s			
1814-13													m a n			
1183-13													n ɔ n			
1890-13													s a			
1721-13													ʔ u ʔ			
1617-13													p o ʔ			
1564-13													b u ʔ			
1028-13													ʔ a			
2111-13													l j			
1563-13													s a			
1597-13													s a k			
1859-14														ŋ ai̯		
175-14														a		
241-14														ʔ ɔ t		
2163-14														kʰ r		
2181-14														a m		
2060-14														ʔ ŋ m		
410-14														tʰ a		
1841-14														m g		
2017-14														r eː		
1004-14														l b		
614-14														b o r		
686-14														b l eː		
88-14														a ʔ		
872-14														kʰ ŋ		
1891-14														tʰ b		
68-14														m i m		
631-14														b a r		
594-14														g b		
1759-14														r a ɲ		
805-14														g i ɲ		
756-14														r kʰ ʔ		
1201-14														m o ʔ		
2042-14														ʔ b		
1968-14														tʰ a ʔ		
2000-14														b b ŋ		
17-14														o a ʔ		
4-14														p m		
