COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
891-2		t a ŋ ²¹							
528-2		v u ʔ ²¹							
797-2		k j o̱ ʔ ⁵⁵							
493-2		n i k ²¹							
217-2		j a p ²¹							
896-2		ts u̱ t ⁵⁵							
452-2		m j u ʔ ²¹							
580-2		s u t ⁵⁵							
833-2		n o̱ ⁵¹							
390-2		m a ŋ ⁵¹							
696-2		ŋ ui ⁵¹							
86-2		t u ŋ ²¹							
384-2		m a n ⁵⁵							
61-2		t a n ²¹							
536-2		s u ʔ ⁵⁵							
731-2		ʃ i ⁵¹							
779-2		a ⁵⁵							
589-2		kʰ a ŋ ⁵¹							
680-2		ŋ o̱ ʔ ⁵⁵							
658-2		v j o̱ ⁵¹							
456-2		m j a ŋ ⁵¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		u̱ ²¹							
331-2		l o ⁵¹							
206-2		j o ⁵¹							
930-2		ŋ a̱ p ⁵⁵							
353-2		l i ⁵¹							
161-2		k a ŋ ²¹							
814-2		k ui ²¹							
179-2		k j o ʔ ²¹							
194-2		v o ʔ ²¹							
727-2		v o ⁵¹							
260-2		kʰ j a p ⁵⁵							
144-2		k a m ⁵¹							
53-2		p u m ⁵¹							
59-2		t o ʔ ²¹							
506-2		p i k ⁵⁵							
29-2		p i k ⁵⁵							
316-2		t o̱ ʔ ⁵⁵							
389-2		m j a ŋ ⁵¹							
118-2		m o ʔ ²¹							
312-2		kʰ u ⁵⁵							
490-2		n i ⁵⁵							
436-2		m j i̱ ⁵¹							
927-2		ŋ a̱ n ⁵⁵							
383-2		m a k ²¹							
211-2		j a m ⁵¹							
873-2		x u ŋ ⁵¹							
371-2		l i ŋ ²¹							
877-2		s e ⁵⁵							
344-2		l a m ⁵¹							
666-2		ŋ o ⁵¹							
595-2		v o̱ ʔ ⁵⁵							
660-2		v u ʔ ²¹							
642-2		kʰ a ŋ ⁵⁵							
257-2		kʰ j a m ⁵¹							
167-2		k j o ²¹							
880-2		t a p ⁵⁵							
337-2		v u ⁵¹							
484-2		n a ŋ ²¹							
574-2		s u m ⁵¹							
718-2		ʃ a̱ n ⁵⁵							
811-2		k j ui ²¹							
458-2		tʰ au ŋ ²¹							
884-2		t i ²¹							
205-2		k u ʔ ²¹							
499-2		n e ⁵¹							
706-2		a ⁵¹							
920-2		u j ²¹							
36-2		p j a ŋ ⁵¹							
665-3			ŋ a ⁵⁵						
495-3			ŋ au ³⁵						
838-3			n a̱i ³¹						
438-3			l a̱ ʔ ⁵⁵						
334-3			l a ʔ ³¹						
360-3			l ɿ ³⁵						
394-3			m i ³¹						
221-3			j ɔ̱ ʔ ⁵⁵						
202-3			k au ³¹						
935-3			a̱u ɔ ³¹						
93-3			t a̱ ³¹						
7-3			p ɛ̃ ³¹						
664-3			v ɔ̃ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			ʃ a k ⁵⁵						
555-3			j a̱ m ⁵⁵						
464-3			m au ³¹						
119-3			t i ŋ ³¹						
835-3			n ɛ̱ ʔ ⁵⁵						
79-3			t a ³¹						
693-3			ŋ au ⁵⁵						
477-3			n j ɛ ʔ ³¹						
891-3			t a ŋ ³⁵						
528-3			ɣ ɔ ³⁵						
797-3			k j ɔ̱ ʔ ⁵⁵						
493-3			n a k ³¹						
217-3			j ɛ ʔ ³¹						
896-3			n ɔ̱ t ⁵⁵						
452-3			m j au ʔ ³¹						
580-3			kʰ a t ⁵⁵						
833-3			n a̱ p ⁵⁵						
390-3			m ɔ̃ ³¹						
696-3			ŋ ui ⁵⁵						
86-3			t au ³¹						
384-3			m ɛ̃ ⁵⁵						
61-3			t a n ³¹						
536-3			s a̱ ʔ ⁵⁵						
779-3			ʃ a̱ ⁵⁵						
589-3			kʰ ɔ̃ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			m ɔ̃ ³¹						
183-3			k j i ³¹						
785-3			kʰ a ³⁵						
331-3			l ɔ̃ ³¹						
206-3			j a ³⁵						
930-3			ŋ ɛ̱ ʔ ⁵⁵						
353-3			l ai ⁵⁵						
161-3			p ɔ̃ ⁵⁵						
179-3			k j a ʔ ³¹						
194-3			ɣ a ʔ ³¹						
727-3			v ɔ̃ ⁵⁵						
260-3			kʰ j ɛ ʔ ⁵⁵						
144-3			kʰ ɛ̃ ⁵⁵						
53-3			p ɛ̱ ʔ ⁵⁵						
59-3			t a ʔ ³¹						
506-3			p a k ⁵⁵						
29-3			p a k ³¹						
316-3			t a̱ ʔ ⁵⁵						
312-3			kʰ ɔ ³⁵						
436-3			m a ŋ ³¹						
927-3			ŋ a̱ n ⁵⁵						
383-3			m a ʔ ³¹						
211-3			j ɛ̃ ⁵⁵						
873-3			x a ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			s ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			v ɔ̃ ³⁵						
660-3			v ɛ ʔ ³¹						
642-3			tʃʰ ɔ̃ ³⁵						
257-3			kʰ j ɛ̃ ⁵⁵						
167-3			k j a ³¹						
880-3			t ɛ̱ ʔ ⁵⁵						
337-3			v a ⁵⁵						
484-3			n ɔ̃ ⁵⁵						
574-3			s a m ³¹						
718-3			ʃ ɛ̱ n ⁵⁵						
811-3			k au ³⁵						
458-3			tʰ au ŋ ³⁵						
884-3			t ɿ ʔ ³¹						
205-3			k au ʔ ³¹						
499-3			n ai ⁵⁵						
706-3			ʃ ɿ ³⁵						
920-3			au ɔ̃ ³¹						
36-3			a j ɔ̃ ⁵⁵						
665-4				ŋ ɔ ³¹					
495-4				n ou ⁵⁵					
838-4				n əː k ³¹					
438-4				m j ɔː ʔ ³¹					
334-4				l ɔː ʔ ³¹					
360-4				l e̱i ⁵⁵					
394-4				m j əː ŋ ³¹					
221-4				j u̱ː p ⁵⁵					
202-4				k j a̱ːu ⁵⁵					
935-4				a̱ːu ⁵⁵					
93-4				tsʰ o ⁵⁵					
7-4				p a n ³¹					
664-4				j uː ³³					
246-4				k ə̱ k ⁵⁵					
547-4				x ə̱ k ⁵⁵					
555-4				j u̱ː m ³³					
464-4				m ou ³¹					
119-4				m a ŋ ⁵⁵					
835-4				n a̱ː p ⁵⁵					
79-4				t uː ³³					
693-4				ŋ j u ³¹					
477-4				n ɛ̱ ʔ ⁵⁵					
891-4				t ə̱ ŋ ⁵⁵					
528-4				j uː ³³					
797-4				k j uː k ⁵⁵					
493-4				n əː k ³¹					
217-4				j a p ³¹					
896-4				ts u̱ t ⁵⁵					
452-4				m j u̥ ʔ ³¹					
580-4				x u t ⁵⁵					
833-4				n ɔ̱ p ⁵⁵					
390-4				m a ŋ ³¹					
696-4				ŋ j aːu ³¹					
86-4				t uː ŋ ³³					
384-4				m ə ŋ ⁵⁵					
61-4				t a n ³³					
536-4				s a̱ː n ⁵⁵					
731-4				ʃ ei ⁵⁵					
779-4				ʃ uː ³³					
589-4				t a ŋ ³³					
680-4				ŋ ɔ̱ ʔ ⁵⁵					
658-4				w uː m ³¹					
456-4				m j a ŋ ³³					
183-4				k j əː ŋ ³³					
785-4				kʰ ɔː ⁵⁵					
714-4				p uː ³¹					
331-4				l ɔː ⁵⁵					
206-4				j ɔː ⁵⁵					
930-4				ŋ a̱ː p ⁵⁵					
353-4				l e̱i ³¹					
161-4				k a ŋ ³¹					
814-4				k ei ³³					
179-4				j uː k ³¹					
194-4				j uː k ³¹					
727-4				w a̱ ŋ ³³					
260-4				kʰ j a p ⁵⁵					
144-4				pʰ uː m ³¹					
53-4				p uː ³¹					
59-4				t ɔː ʔ ³¹					
506-4				p ə k ⁵⁵					
29-4				p əː k ³¹					
316-4				t ɔ̱ː ⁵³					
389-4				m j a ŋ ³¹					
118-4				m ɔː ⁵⁵					
312-4				kʰ uː ⁵⁵					
490-4				n əː k ³¹					
436-4				m j ɔː ³³					
927-4				ŋ a̱ n ⁵⁵					
383-4				m a k ³¹					
211-4				j a m ³³					
873-4				ʃ ə ŋ ³³					
371-4				l ə ŋ ³³					
877-4				s ɛː ⁵⁵					
344-4				l a m ³³					
666-4				ŋ ɔ ⁵⁵					
595-4				w a ŋ ⁵⁵					
660-4				j uː p ³¹					
642-4				kʰ a ŋ ⁵⁵					
257-4				kʰ j a m ³³					
167-4				k j ɔː ⁵⁵					
880-4				t a̱ː p ⁵⁵					
337-4				j uː ³³					
484-4				n a ŋ ³¹					
574-4				s ə̱ k ⁵⁵					
718-4				ʃ ə̱ k ⁵⁵					
811-4				k j a̱ːu ⁵⁵					
458-4				tʰ au ŋ ⁵⁵					
884-4				t ə̱i ³³					
499-4				n aː ³¹					
706-4				ʃ uː ³³					
920-4				j u̥ ʔ ³¹					
36-4				p j a ŋ ³¹					
665-5					ŋ ɔ ³¹				
495-5					ŋ u k ³¹				
838-5					n ɔ̱ ʔ ⁵⁵				
438-5					l ɔ̱ ⁵⁵				
334-5					l ɔ ʔ ³¹				
360-5					l i k ³¹				
394-5					m j i k ³¹				
221-5					j a̱ p ⁵⁵				
202-5					k u k ³¹				
935-5					au ³⁵				
93-5					ts ɔ ³⁵				
7-5					p ə ŋ ³⁵				
664-5					v ɔ̃ ³¹				
246-5					kʰ j ɔ̱ ʔ ⁵⁵				
547-5					s a k ⁵⁵				
555-5					j a̱ m ³¹				
464-5					m u k ³¹				
119-5					m a ŋ ⁵⁵				
835-5					n ɛ̱ ʔ ⁵⁵				
79-5					t ɔ ³⁵				
693-5					ŋ u k ³¹				
477-5					n ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					ɣ ɔ ⁵⁵				
797-5					k j au k ⁵⁵				
493-5					n a k ³¹				
217-5					j ɛ ʔ ³¹				
896-5					ts a̱ t ⁵⁵				
452-5					m j au k ³¹				
580-5					s ɔ̱ ʔ ⁵⁵				
833-5					n ɔ̱ ³¹				
390-5					m ɔ̃ ³⁵				
696-5					ŋ ʊ ³¹				
86-5					t au ŋ ³¹				
384-5					m ɛ̃ ⁵⁵				
61-5					t a ŋ ³⁵				
536-5					s ɔ̱ ʔ ⁵⁵				
731-5					ʃ i̱ k ⁵⁵				
779-5					ʃ ɔ̱ ³¹				
589-5					kʰ ɔ̃ ³¹				
680-5					ŋ ɔ̱ ʔ ⁵⁵				
658-5					v a m ³¹				
456-5					m j ɔ̃ ³⁵				
785-5					kʰ ɔ ³⁵				
714-5					ø ³⁵				
331-5					l ɔ ³⁵				
206-5					j ɔ ⁵⁵				
930-5					ŋ ɛ̱ ʔ ⁵⁵				
353-5					l ai ³¹				
161-5					k ɔ̃ ³¹				
814-5					kʰ a ³⁵				
194-5					ɣ ɔ ʔ ³¹				
727-5					v ɔ̃ ³¹				
260-5					kʰ j ɛ ʔ ⁵⁵				
144-5					k ɛ̃ ³¹				
53-5					p a m ³¹				
59-5					t ɔ ʔ ³¹				
506-5					p a k ³¹				
29-5					p a k ³¹				
316-5					t ɔ̱ ʔ ⁵⁵				
389-5					m j ɔ̃ ³¹				
118-5					m ɔ ⁵⁵				
312-5					kʰ ɔ ³⁵				
490-5					n a ⁵⁵				
436-5					m j ɔ ³⁵				
927-5					ŋ a̱ ŋ ³¹				
383-5					m ɔ ʔ ³¹				
211-5					j ɛ̃ ³¹				
873-5					x a ŋ ³¹				
371-5					l a ŋ ³⁵				
877-5					s ɛ̱ ⁵⁵				
344-5					l ɛ̃ ³¹				
595-5					v ɔ̃ ⁵⁵				
660-5					v ɛ ʔ ³¹				
642-5					kʰ ɔ̃ ⁵⁵				
257-5					kʰ j ɛ̃ ³¹				
167-5					k j ɔ ³⁵				
880-5					t ɛ̱ ʔ ⁵⁵				
337-5					v ɔ ³¹				
484-5					n ɔ̃ ³¹				
718-5					ʃ ɛ̱ n ³⁵				
458-5					tʰ ɔ̃ ³⁵				
884-5					t i k ³¹				
205-5					k au k ³¹				
499-5					n ai ³¹				
706-5					ʃ ɔ ³⁵				
920-5					ɔ ŋ ³⁵				
36-5					p j ɔ̃ ³¹				
665-6						ŋ a ⁵			
495-6						n ui̯ ʔ			
838-6						n a k			
438-6						m a k			
334-6						l a k			
360-6						l i j ʔ			
394-6						m j i j ⁵			
221-6						j u p			
202-6						k ui̯ ⁵			
935-6						ui̯ ⁵			
93-6						c a ⁵			
7-6						p ʊ t			
664-6						w a ŋ			
246-6						kʰ a k			
547-6						s u k			
555-6						j u m			
464-6						m ui̯ ⁵			
119-6						m a ɲ ʔ			
835-6						nʰ a p			
79-6						t ʊ ⁵			
693-6						ŋ ui̯			
477-6						n a p			
891-6						tʰ a ɲ ʔ			
528-6						r ʊ			
797-6						kʰ j u k			
493-6						n a k			
217-6						j a p			
896-6						tʃʰ u t			
452-6						m ɔ k			
580-6						kʰ a k			
833-6						n a ⁵			
390-6						m a ŋ ⁵			
696-6						ŋ u			
86-6						t u ŋ ⁵			
731-6						s i j ⁵			
680-6						ŋ a k			
658-6						w a m			
183-6						k r i j ⁵			
714-6						r u			
206-6						j a ʔ			
353-6						l ai			
814-6						kʰ u j ⁵			
179-6						k r a k			
29-6						p a k			
389-6						m r a ŋ			
118-6						m a ʔ			
490-6						n i j ʔ			
436-6						m a ɲ ⁵			
383-6						m a k			
873-6						s a ɲ			
371-6						l a ɲ ⁵			
666-6						ŋ a ⁵			
337-6						w a ⁵			
484-6						n a ŋ ⁵			
574-6						s u m ⁵			
811-6						kʰ ui̯ ⁵			
205-6						k ɔ k			
665-7							ŋ a ¹		
495-7							n u ³		
838-7							ˀn i k ⁴		
438-7							l a k ⁴		
334-7							l a k ⁴		
360-7							l ai ³		
394-7							m j i ²		
221-7							ˀj i p ⁴		
202-7							g u ²		
935-7							u ²		
93-7							dz a ²		
7-7							b a n ²		
664-7							w a ŋ ¹		
246-7							ˀk a k ⁴		
547-7							s i k ⁴		
555-7							i n		
464-7							m u ²		
119-7							m a ŋ ³		
835-7							ˀn a p ⁴		
79-7							d a ²		
693-7							ŋ u ¹		
477-7							n j a n ²		
891-7							ˀt i ŋ ³		
528-7							r o ³		
797-7							ˀk j u k ⁴		
493-7							n i k ⁴		
217-7							j a p ⁴		
896-7							ˀts u t ⁴		
452-7							m j u k ⁴		
580-7							ˀk u k ⁴		
833-7							ˀn a ¹		
390-7							m a ŋ ²		
696-7							ŋ ʊ ¹		
86-7							d u ŋ ²		
384-7							m a n ³		
61-7							dz a n ¹		
536-7							ʃ a k ⁴		
731-7							ʃ i ²		
779-7							a ¹		
589-7							k a ŋ ²		
680-7							ˀŋ a k ⁴		
658-7							w a m ¹		
456-7							m j a ŋ ¹		
183-7							g r i ²		
785-7							k a ²		
714-7							ʊ ¹		
331-7							l u ²		
206-7							j a ³		
930-7							n a p ⁴		
353-7							l ai ¹		
161-7							g a ŋ ¹		
814-7							ˀk ui ²		
179-7							r a k ⁴		
194-7							r a k ⁴		
727-7							w a ŋ ¹		
260-7							k j a p ⁴		
144-7							g a m ¹		
53-7							b u m ¹		
59-7							d a k ⁴		
506-7							p i k ⁴		
29-7							b i k ⁴		
316-7							t a k ⁴		
389-7							m r a ŋ ¹		
118-7							m a ³		
312-7							k a ²		
490-7							n i ³		
436-7							m j a ²		
927-7							ˀn a n ¹		
383-7							m a k ⁴		
211-7							j a m ³		
873-7							ˀr i ŋ ¹		
371-7							l i ŋ ²		
877-7							s ɛ ³		
344-7							l a m ¹		
666-7							ŋ a ²		
595-7							w a ŋ ²		
660-7							w a t ⁴		
642-7							tʃ a ŋ ³		
257-7							k j a m ¹		
167-7							g j a ²		
880-7							d a p ⁴		
337-7							w a ¹		
484-7							n a ŋ ¹		
574-7							s u m ²		
718-7							ʃ a n ²		
811-7							k u ²		
458-7							t u ŋ ²		
884-7							ˀt i ³		
205-7							g u k ⁴		
499-7							n ai ¹		
706-7							ʃ a ²		
920-7							u ŋ ²		
36-7							i j a k ⁴		
665-8								⁵³	
495-8								n o ⁵³	
838-8								n ɛ ʔ ⁴	
438-8								m a ʔ ⁴	
334-8								l ɛ ʔ ⁴	
360-8								l e ⁵⁵	
394-8								m i ⁵⁵	
221-8								j u ʔ ⁴	
202-8								k o ⁵⁵	
935-8								o ⁵⁵	
93-8								tɕʰ ɛ ⁵⁵	
7-8								p a n ⁵⁵	
664-8								w ɛ ʔ ⁴	
246-8								kʰ ɑ ʔ ⁴	
547-8								p j i k ⁴	
555-8								p j i ²²	
464-8								m o ⁵⁵	
119-8								tɕʰ ⁵³	
835-8								n̥ ɑ ʔ ⁴	
79-8								t i ⁵⁵	
693-8								ŋ ⁵⁵	
477-8								n ɛ ʔ ⁴	
891-8								tʰ i ŋ ⁵³	
528-8								w ɛ ʔ ⁴	
797-8								tɕʰ o ʔ ⁴	
493-8								n ɛ ʔ ⁴	
217-8								j ɛ ʔ ⁴	
896-8								sʰ o ʔ ⁴	
452-8								m au ʔ ⁴	
580-8								tɕʰ o ʔ ⁴	
833-8								n ɑ ʔ ⁴	
390-8								m ɑ̃u ⁵⁵	
696-8								ŋ u ²²	
86-8								tʰ u ŋ ³¹	
384-8								m i n ⁵⁵	
61-8								tɕ ɑ ʔ ⁴	
536-8								s ɛ ʔ ⁴	
731-8								t e ⁵⁵	
779-8								ɕ ɑ ⁵⁵	
589-8								tʰ ɑ̃u ⁵⁵	
680-8								⁵³	
658-8								w ɑ ʔ ⁴	
456-8								m ɑ̃u ⁵⁵	
183-8								tɕ i ⁵⁵	
785-8								kʰ ɔ ⁵⁵	
714-8								t u ⁵⁵	
331-8								l ɛ ⁵⁵	
206-8								j ɑ ʔ ⁴	
930-8								tɕ ɑ ʔ ⁴	
353-8								l e ²²	
161-8								k u ²²	
814-8								kʰ o ⁵⁵	
179-8								tɕ w ɛ ʔ ⁴	
194-8								w ɛ ʔ ⁴	
727-8								w a m ⁵⁵	
260-8								tɕʰ ɛ ʔ ⁴	
144-8								tɕ ɑ ʔ ⁴	
53-8								p u ⁵⁵	
59-8								t ɛ ʔ ⁴	
506-8								p e ʔ ⁴	
316-8								tʰ ɔ ʔ ⁴	
389-8								m w a ŋ ⁵⁵	
118-8								m ɑ ⁵³	
312-8								kʰ o ⁵⁵	
490-8								n ⁵³	
436-8								m i ⁵⁵	
927-8								ŋ a̱ n ⁵⁵	
211-8								j ɑ ʔ ⁴	
371-8								l ɛ ⁵⁵	
877-8								t i ⁵³	
344-8								l ɑ ʔ ⁴	
666-8								⁵³	
595-8								tʰ ɔ ⁵³	
660-8								w ɛ ʔ ⁴	
642-8								tɕʰ ĩ ⁵⁵	
257-8								kʰ j a m ⁵⁵	
167-8								tɕ ɛ ⁵⁵	
880-8								tʰ ɑ ʔ ⁴	
337-8								w ɑ ʔ ⁴	
574-8								s u m ⁵⁵	
718-8								t i n ⁵⁵	
811-8								kʰ o ⁵⁵	
458-8								tʰ o ⁵³	
884-8								tʰ e ʔ ⁴	
205-8								k u ʔ ⁴	
499-8								n ɛ ⁵⁵	
706-8								ɕ ʔ ⁴	
920-8								ʔ ⁵³	
36-8								p ɑ ⁵⁵	
665-9									ŋ ɔ ³¹
495-9									n au ³⁵
838-9									n̥ ɔ ʔ ⁵⁵
438-9									m ɔ ʔ ⁵⁵
334-9									l ɔ ʔ ⁵⁵
360-9									l i ³¹
394-9									m i ⁵⁵
221-9									i u p ⁵⁵
202-9									k au ³¹
935-9									au ³¹
93-9									t a ³¹
7-9									p a n ⁵⁵
664-9									ʐ a ŋ ⁵⁵
246-9									x o ʔ ⁵⁵
547-9									s a k ⁵⁵
555-9									ʑ u m ⁵⁵
464-9									m au ³¹
119-9									m ɯ ŋ ⁵⁵
835-9									n̥ a p ⁵⁵
79-9									tʰ ɔ ³¹
693-9									ɲ au ⁵⁵
477-9									a n i ⁵⁵
891-9									tʰ ɤ ŋ ³⁵
528-9									ʐ ɔ ³¹
797-9									tʃʰ u ʔ ⁵⁵
493-9									n ɯ k ⁵⁵
217-9									j a p ⁵⁵
896-9									s u t ⁵⁵
452-9									m j u ʔ ⁵⁵
580-9									s u t ⁵⁵
833-9									n̥ ɔ ³¹
390-9									m ɔ ŋ ³¹
696-9									ŋ ui ⁵⁵
86-9									tʰ u ŋ ³¹
384-9									m a n ⁵⁵
61-9									t a n ⁵⁵
536-9									s o ʔ ⁵⁵
731-9									s ui ³¹
779-9									ç ɛ ʈ ⁵⁵
589-9									tʰ ɔ ŋ ³¹
680-9									ɲ u ʔ ⁵⁵
658-9									o m ⁵⁵
456-9									m ɔ ŋ ³¹
183-9									k ʐ i ³¹
785-9									kʰ ɔ ³¹
714-9									u ⁵⁵
331-9									t ɔ ³¹
206-9									j ɔ ³¹
930-9									ɲ a p ⁵⁵
353-9									l i ⁵⁵
161-9									k ʐ a ŋ ³¹
814-9									tʃʰ ui ³¹
179-9									k ʐ ɔ ʔ ⁵⁵
194-9									ʐ ɔ ʔ ⁵⁵
727-9									ʂ ɔ ŋ ⁵⁵
260-9									tʃʰ a p ⁵⁵
144-9									k a m ⁵⁵
53-9									p u m ⁵⁵
59-9									t ɔ ʔ ⁵⁵
506-9									p i k ⁵⁵
29-9									p ɯ k ⁵⁵
316-9									tʰ ɔ ʔ ⁵⁵
389-9									m ɔ ŋ ⁵⁵
118-9									m ɔ ³⁵
312-9									kʰ ɔ ³¹
490-9									n ai ⁵⁵
927-9									ɲ a n ⁵⁵
383-9									m ɔ ʔ ⁵⁵
211-9									j a m ⁵⁵
873-9									s ɤ ŋ ⁵⁵
371-9									l ɔ ŋ ³¹
877-9									s ɛ ³¹
344-9									l a m ⁵⁵
666-9									ɲ ɔ ³¹
595-9									ui ³¹
660-9									ui a p ⁵⁵
642-9									kʰ ʐ a ŋ ³¹
257-9									kʰ ʐ a m ⁵⁵
167-9									k ʐ ɔ ³¹
880-9									tʰ a p ⁵⁵
337-9									o ³¹
484-9									n ɔ ŋ ⁵⁵
574-9									s u m ³¹
718-9									s a n ³¹
811-9									tʃʰ au ³¹
458-9									tʰ au ³¹
884-9									tʰ i ³⁵
205-9									k u ʔ ⁵⁵
499-9									n ɛ ⁵⁵
706-9									ç ɔ ³¹
920-9									ɔ ŋ ³¹
36-9									p ʐ a ŋ ⁵⁵
