COGID	AchangLongchuan	Atsi	Bola	Lashi	Maru	OldBurmese	ProtoBurmish	Rangoon	Xiandao
383-1	m a ʔ ⁵⁵								
211-1	n a ⁵⁵								
873-1	s i ŋ ⁵⁵								
877-1	s a n ³⁵								
344-1	l a m ⁵⁵								
666-1	ŋ ɔ ³¹								
595-1	tʰ a ŋ ³⁵								
660-1	ɔ a ʔ ⁵⁵								
642-1	ʈʂ a ŋ ³⁵								
257-1	x a n ⁵⁵								
167-1	k ʐ w a ³¹								
880-1	tʰ a ʔ ⁵⁵								
484-1	n a ŋ ⁵⁵								
574-1	s a m ³¹								
718-1	ʂ a n ³¹								
811-1	x au ³¹								
458-1	tʰ au ŋ ³¹								
884-1	s i ³⁵								
205-1	k au ʔ ⁵⁵								
499-1	n a ⁵⁵								
706-1	s i ⁵⁵								
920-1	ɔ ŋ ⁵⁵								
36-1	p ə a ŋ ⁵⁵								
12-1	p i n ⁵⁵								
350-1	l a ŋ ³⁵								
4-1	p i n ⁵⁵								
342-1	ʐ au ʔ ⁵⁵								
280-1	x au n ³⁵								
612-1	tʰ a ŋ ³¹								
459-1	m ə ŋ ⁵⁵								
569-1	s ui ³¹								
283-1	s ʐ ui ³⁵								
148-1	k a ŋ ³¹								
652-1	ɔ i ⁵⁵								
220-1	ə a ŋ ⁵⁵								
562-1	s ə n ³¹								
31-1	p ʐ ə ʔ ⁵⁵								
386-1	m ə ʔ ⁵⁵								
804-1	x ʐ au ŋ ³¹								
369-1	l ə k ⁵⁵								
125-1	tʰ au ³¹								
314-1	x ʐ n ⁵⁵								
823-1	l a ʔ ⁵⁵								
471-1	ˀɲ ə m ³¹								
40-1	p ʐ ŋ ³⁵								
393-1	m a ŋ ³⁵								
272-1	x a ŋ ³⁵								
463-1	m au ⁵⁵								
1-1	p ɔ ⁵⁵								
214-1	ʐ a m ³¹								
123-1	t ⁵⁵								
512-1	pʰ ə k ⁵⁵								
518-1	pʰ ʐ ɔ ⁵⁵								
878-1	tʰ o̱ ³¹								
849-1	pʰ k t ⁵⁵								
524-1	pʰ au ʔ ⁵⁵								
90-1	tʰ o̱ ³⁵								
541-1	ʐ ⁵⁵ n ³¹								
933-1	ȵ̥ au ³¹								
467-1	ˀn a ⁵⁵								
49-1	pʰ a ⁵⁵								
822-1	l o̱ ʔ ⁵⁵								
52-1	p ɔ ʔ ⁵⁵								
377-1	l a m ³¹								
127-1	ʈʂ a p ⁵⁵								
67-1	ʈʂ ə k ⁵⁵								
864-1	p ʐ a ³⁵								
126-1	ʈʂ a ʔ ⁵⁵								
656-1	ɔ a m ³⁵								
635-1	kʰ au ʔ ⁵⁵								
473-1	ˀn a m ⁵⁵								
98-1	s a ³¹								
445-1	ȵ au ⁵⁵								
379-1	l ɤ ŋ ³⁵								
323-1	x ʐ k ⁵⁵								
485-1	n a ŋ ⁵⁵								
357-1	l̥ i ⁵⁵								
432-1	m ə k ⁵⁵								
80-1	t au ³¹								
10-1	pʰ j t ⁵⁵								
335-1	ɔ u ʔ ⁵⁵								
649-1	ɔ ³¹								
115-1	pʰ ə n ³¹								
137-1	k ɔ ⁵⁵								
844-1	k o̱ ⁵⁵								
723-1	ə ⁵⁵ a ⁵⁵								
494-1	n a ŋ ³¹								
196-1	k ʐ o k ⁵⁵								
376-1	l a m ⁵⁵								
466-1	n i ⁵⁵								
75-1	t i ŋ ³¹								
552-1	s ə ŋ ³¹								
208-1	³¹ i ³¹								
180-1	k ʐ a m ³¹								
253-1	x a t ⁵⁵								
45-1	p ʐ w a ⁵⁵								
665-2		ŋ o ⁵¹							
495-2		n au ²¹							
838-2		ˀn i ⁵¹							
438-2		⁵¹ ŏ̱ ⁵⁵							
334-2		l e ʔ ²¹							
360-2		l i ²¹							
394-2		m i ²¹							
221-2		e ⁵¹ p ⁵¹							
202-2		k e ²¹							
935-2		ui ²¹							
93-2		ts i ŋ ²¹							
7-2		p a ŋ ²¹							
664-2		o ŋ ⁵¹							
246-2		k e ʔ ²¹							
547-2		ʃ a k ⁵⁵							
555-2		j n ⁵¹							
464-2		m au ²¹							
119-2		ts o ²¹							
835-2		ˀn a p ²¹							
79-2		t o ²¹							
693-2		ŋ au ⁵¹							
477-2		ˀn e ʔ ⁵¹							
891-2		t a ŋ ²¹							
528-2		j o ⁵¹							
797-2		k j i ʔ ⁵⁵							
493-2		n i ⁵¹							
217-2		j e p ²¹							
896-2		ts a ŋ ⁵¹							
452-2		ŋ j au ʔ ⁵¹							
580-2		⁵¹ o ʔ ²¹							
833-2		ˀn o̱ n							
390-2		a n ŋ ²¹							
696-2		ŋ i ⁵¹							
86-2		t au ŋ ⁵¹							
384-2		m i ŋ ²¹							
61-2		t a ŋ ⁵¹							
536-2		x a ʔ ⁵¹							
731-2		ʃ e ²¹							
779-2		s i n ⁵¹							
589-2		tʰ a ŋ ⁵¹							
680-2		ŋ e ʔ ⁵⁵							
658-2		o a m ⁵¹							
456-2		kʰ j e ŋ ²¹							
183-2		k j i ²¹							
785-2		kʰ o ²¹							
714-2		ʃ n ⁵¹							
331-2		s o ²¹							
206-2		j o ⁵¹							
930-2		ŋ e ʔ ⁵¹							
353-2		l e ⁵¹							
161-2		p a ŋ ⁵¹							
814-2		k ui ²¹							
179-2		k e ʔ ⁵¹							
194-2		j e ʔ ⁵¹							
727-2		l a̱ ŋ ⁵¹							
260-2		kʰ j e ʔ ⁵⁵							
144-2		k a ŋ ⁵¹							
53-2		p e m ⁵¹							
59-2		t e ʔ ³¹							
506-2		p i ʔ ⁵⁵							
29-2		p i k ⁵¹							
316-2		tʰ o ʔ ²¹							
389-2		m j a ŋ ⁵¹							
118-2		m o ²¹							
312-2		x a ²¹							
490-2		⁵⁵ i ²¹							
436-2		l o ŋ ²¹							
927-2		ˀn a ŋ ⁵¹							
383-2		m o ʔ ²¹							
211-2		j a ²¹							
873-2		x i ŋ ⁵¹							
371-2		l e ŋ ²¹							
877-2		s e ²¹							
344-2		l a m ⁵¹							
666-2		ŋ o ²¹							
595-2		tʰ a ŋ ²¹							
660-2		o e ʔ ⁵¹							
642-2		tʃ a ŋ ²¹							
257-2		kʰ j a m ⁵¹							
167-2		s ŏ̱ ²¹							
880-2		t ŏ̱ p ⁵⁵							
337-2		w a ⁵¹							
484-2		⁵⁵ a ŋ ⁵¹							
574-2		s ui m ²¹							
718-2		ʃ e ⁵⁵							
811-2		kʰ au ²¹							
458-2		tʰ au ŋ ²¹							
884-2		t a ²¹							
205-2		k au ʔ ²¹							
499-2		n e ⁵¹							
706-2		x o ⁵¹							
920-2		au ŋ ²¹							
36-2		p n a ŋ ⁵¹							
12-2		p i n ⁵¹							
350-2		l a̱ ŋ ²¹							
4-2		p a ŋ ⁵¹							
342-2		j au ʔ ²¹							
280-2		k j ai ²¹							
638-2		tʃ e p ²¹							
729-2		ʃ e ²¹							
72-2		t a̱ ŋ ²¹							
612-2		tʰ a ŋ ²¹							
459-2		m i ŋ ⁵¹							
569-2		s ui ²¹							
283-2		kʰ j ui ²¹							
501-2		p ŏ̱ ⁵⁵							
652-2		w ai ⁵¹							
220-2		ˀɲ a ŋ ²¹							
233-2		j au ʔ ²¹							
562-2		p a ŋ ²¹							
31-2		p j i ʔ ²¹							
386-2		m i ʔ ²¹							
684-2		s e ʔ ⁵¹							
804-2		kʰ au ŋ ⁵⁵							
618-2		ts a ŋ ²¹							
565-2		x o ²¹							
468-2		n a ʔ ⁵¹							
369-2		l i ʔ ⁵⁵							
314-2		p j n ⁵¹							
776-2		ʃ au ʔ ²¹							
170-2		s ŏ̱ ⁵⁵							
823-2		l e p ²¹							
471-2		ˀɲ e m ²¹							
249-2		kʰ a ʔ ⁵¹							
367-2		l e ²¹							
414-2		m i ²¹							
503-2		p ŏ̱ ²¹							
40-2		p j i ŋ ²¹							
647-2		ts i n ²¹							
105-2		ts i n ²¹							
141-2		k e ⁵¹							
272-2		kʰ j a ŋ ²¹							
463-2		m au ²¹							
1-2		p o ⁵¹							
349-2		l a̱ ŋ ²¹							
214-2		j a m ²¹							
841-2		ˀn ŏ̱ ʔ ²¹							
123-2		t o ⁵¹							
646-2		ts e ²¹							
433-2		ˀk a ŋ ⁵¹							
512-2		p a ʔ ²¹							
518-2		p j a n ⁵¹							
878-2		t o ²¹							
849-2		p ŏ̱ t ²¹							
524-2		p au ʔ ²¹							
90-2		t ŏ̱ ²¹							
541-2		j i n ²¹							
933-2		ˀɲ au ²¹							
164-2		k au ŋ ²¹							
686-2		⁵¹ j e ʔ ⁵¹							
467-2		ˀn a ŋ ⁵¹							
201-2		s j au ⁵⁵							
784-2		j a n ⁵¹							
487-2		ŏ̱ ai ⁵¹							
504-2		p o ʔ ²¹							
49-2		p e ⁵¹							
822-2		kʰ a ʔ ⁵⁵							
52-2		p ui ⁵¹							
281-2		kʰ a n ⁵¹							
46-2		p e ʔ ⁵¹							
377-2		l ɛ̱ m ⁵¹							
127-2		tʃ e ʔ ⁵¹							
67-2		t ŏ̱ ʔ ⁵⁵							
192-2		k j ŏ̱ ʔ ⁵⁵							
864-2		p e ²¹							
126-2		tʃ o ʔ ²¹							
546-2		tʃ a ŋ ⁵¹							
635-2		ts au ²¹							
473-2		ˀn a m ⁵¹							
3-2		p a ²¹							
98-2		ʃ a ²¹							
445-2		m au ²¹							
608-2		ts a m ⁵¹							
210-2		j a ʔ ²¹							
140-2		k j i ⁵¹							
868-2		x o ²¹							
520-2		p j u̱i ²¹							
166-2		k a k ⁵⁵							
48-2		p a ŋ ²¹							
270-2		kʰ j a ŋ ⁵¹							
379-2		l ŏ̱ ⁵⁵							
55-2		p a p ⁵¹							
603-2		ts a ²¹							
323-2		x j a p ⁵⁵							
485-2		n a ŋ ⁵¹							
432-2		m a ʔ ⁵¹							
76-2		ˀk i ŋ ²¹							
837-2		ˀn a ŋ ⁵¹							
681-2		ŋ o ʔ ²¹							
129-2		tʃ a ŋ ²¹							
10-2		p e t ²¹							
697-2		⁵¹ au ⁵¹							
244-2		kʰ e ²¹							
781-2		a m ⁵¹							
826-2		l ai ŋ ²¹							
514-2		p j e ²¹							
137-2		k o ŋ							
895-2		s ŏ̱ ʔ ⁵⁵							
844-2		p o ⁵¹							
723-2		⁵¹ e t ²¹							
22-2		p i ²¹							
505-2		p a ŋ ⁵¹							
333-2		l o ²¹							
30-2		p i ŋ ²¹							
853-2		p i ⁵¹							
507-2		p i k ⁵⁵							
308-2		kʰ j i ²¹							
894-2		ts a p ²¹							
788-2		k o̱ k ⁵⁵							
834-2		n̥ ai ²¹							
787-2		k ŏ̱ ʔ ²¹							
190-2		k j e ⁵¹							
552-2		ʃ i ŋ ⁵¹							
208-2		j o							
180-2		s j a m ²¹							
253-2		x a t ⁵⁵							
665-3			ŋ a ⁵⁵						
495-3			n u̱ ³⁵						
838-3			n a ⁵⁵						
438-3			l ɔ̱ ʔ ⁵⁵						
334-3			l a ʔ ⁵⁵						
360-3			l i ³¹						
394-3			m i ³¹						
221-3			j u̱ pʰ ⁵⁵						
202-3			k au ³¹						
935-3			u ⁵⁵						
93-3			t a ³¹						
7-3			p a n ³¹						
664-3			a ŋ ⁵⁵						
246-3			k a̱ ʔ ⁵⁵						
547-3			ʃ a k ⁵⁵						
555-3			j a̱ m ⁵⁵						
464-3			m au ³¹						
119-3			t ɔ̱ ŋ ⁵⁵						
835-3			n ɛ̃ ʔ ⁵⁵						
79-3			t i ³¹						
693-3			ŋ au ⁵⁵						
477-3			ˀn ɛ ʔ ⁵⁵						
891-3			t a ŋ ³⁵						
528-3			j a ⁵⁵						
797-3			k j u̱ ʔ ⁵⁵						
493-3			n a ʔ ⁵⁵						
217-3			j ɛ ʔ ⁵⁵						
896-3			ts a ʔ ⁵⁵						
452-3			ŋ j au ʔ ⁵⁵						
580-3			kʰ a̱ ʔ ⁵⁵						
833-3			ˀn a̱ n ⁵⁵						
390-3			a n ⁵⁵						
696-3			ŋ u ⁵⁵						
86-3			t au ŋ ⁵⁵						
384-3			kʰ a ŋ ³⁵						
61-3			k ɛ̃ ⁵⁵						
536-3			k a̱ n ⁵⁵						
779-3			a̱ j ⁵⁵						
589-3			tʰ a ŋ ⁵⁵						
680-3			ŋ a̱ ʔ ⁵⁵						
456-3			kʰ j i ŋ ³¹						
183-3			k j i ³¹						
785-3			x a ³¹						
331-3			k ɔ̱ ³¹						
206-3			j a ⁵⁵						
930-3			ŋ ai ʔ ⁵⁵						
353-3			l ɛ ⁵⁵						
161-3			p ɔ̃ ⁵⁵						
179-3			k j a ʔ ⁵⁵						
194-3			j a ʔ ⁵⁵						
727-3			l ɔ̃ ⁵⁵						
260-3			kʰ j a ʔ ⁵⁵						
144-3			k a ŋ ⁵⁵						
53-3			p ɛ̱ n ⁵⁵						
59-3			t a ʔ ³¹						
506-3			pʰ j a ʔ ⁵⁵						
29-3			p a k ³¹						
316-3			tʰ a ʔ ⁵⁵						
312-3			kʰ i ³¹						
436-3			l j i ³¹						
927-3			ŋ ɛ̃ ⁵⁵						
383-3			m a ʔ ⁵⁵						
211-3			j ɛ̃ ³⁵						
873-3			x a̱ ŋ ⁵⁵						
371-3			l a ŋ ³¹						
877-3			k ɛ ³⁵						
344-3			l ɛ̃ ⁵⁵						
666-3			ŋ a ³¹						
595-3			tʰ ɔ̃ ⁵⁵						
660-3			a u ʔ ⁵⁵						
642-3			kʰ ɔ̃ ⁵⁵						
257-3			kʰ a n ⁵⁵						
167-3			k j a ³¹						
880-3			t a̱ ʔ ⁵⁵						
337-3			a ⁵⁵						
484-3			n a ŋ ⁵⁵						
574-3			k u m ³¹						
718-3			ʃ ɛ̱ n ³¹						
811-3			k au ³¹						
458-3			tʰ au ŋ ³¹						
884-3			t i ʔ ³¹						
205-3			k u̱ ʔ ⁵⁵						
499-3			n ɛ ⁵⁵						
706-3			x a ⁵⁵						
920-3			a ŋ ⁵⁵						
36-3			p j ɔ̃ ⁵⁵						
12-3			p j i ⁵⁵						
350-3			l ɔ̃ ⁵⁵						
4-3			p a n ⁵⁵						
342-3			j au ʔ ³¹						
638-3			tʃʰ j ɛ ʔ ⁵⁵						
729-3			ʃ i ³⁵						
72-3			tʃ ɔ̃ ⁵⁵						
283-3			kʰ j u ³⁵						
501-3			p au ³⁵						
148-3			k a ʔ ³¹						
220-3			ˀɲ ɔ̃ ⁵⁵						
233-3			j au ʔ ⁵⁵						
31-3			p j a̱ ʔ ⁵⁵						
386-3			m a ʔ ⁵⁵						
684-3			tʃ a ʔ ⁵⁵						
804-3			kʰ au ⁵⁵						
618-3			kʰ au ³¹						
565-3			x au ³¹						
468-3			n a ʔ ⁵⁵						
369-3			l a ʔ ⁵⁵						
776-3			ʃ au ʔ ⁵⁵						
170-3			k j a ³⁵						
823-3			l ɛ̱ ʔ ⁵⁵						
249-3			kʰ ɛ̃ ⁵⁵						
414-3			m j i ³⁵						
647-3			ts au n ³¹						
105-3			t i ³¹						
393-3			m ɔ̃ ⁵⁵						
141-3			k ɛ ⁵⁵						
272-3			kʰ j ɔ̃ ³⁵						
463-3			m au ⁵⁵						
1-3			p a ⁵⁵						
349-3			l ɔ̃ ⁵⁵						
214-3			j ɛ̃ ⁵⁵						
841-3			ˀn u̱ ʔ ⁵⁵						
646-3			ts i ³¹						
433-3			x a ŋ ⁵⁵						
512-3			pʰ a ʔ ⁵⁵						
878-3			t a̱ ³¹						
524-3			pʰ au ʔ ⁵⁵						
668-3			ŋ ɛ ⁵⁵						
164-3			k ɔ̃ ⁵⁵						
686-3			⁵⁵ j ɔ̃ ʔ ⁵⁵						
201-3			k j a ʔ ³¹						
784-3			j a̱ n ⁵⁵						
487-3			n ai ⁵⁵						
504-3			pʰ u̱ ʔ ⁵⁵						
49-3			pʰ au ⁵⁵						
822-3			l a̱ ʔ ⁵⁵						
52-3			p i ʔ ⁵⁵						
281-3			kʰ i n ⁵⁵						
46-3			p j a ⁵⁵						
127-3			tʃ a ʔ ⁵⁵						
192-3			k j a̱ ʔ ⁵⁵						
126-3			tʃ a ʔ ⁵⁵						
656-3			a m ³⁵						
546-3			tʃʰ ɔ̃ ⁵⁵						
473-3			ˀn ɛ̃ ⁵⁵						
3-3			p a ³⁵						
608-3			ts ɛ̃ ⁵⁵						
210-3			j a ʔ ³¹						
868-3			x a ³¹						
166-3			k a n ⁵⁵						
48-3			p a ŋ ⁵⁵						
270-3			kʰ j ɔ̃ ⁵⁵						
379-3			l u ŋ ³⁵						
55-3			p au ʔ ³¹						
323-3			kʰ j i p ⁵⁵						
485-3			n ɔ̃ ⁵⁵						
357-3			l a̱i ⁵⁵						
432-3			m a ʔ ³¹						
837-3			n a ŋ ⁵⁵						
681-3			ŋ a ʔ ⁵⁵						
129-3			tʃ a ŋ ³⁵						
80-3			t u ³¹						
335-3			au a ʔ ⁵⁵						
649-3			au ³¹						
781-3			ɛ̃ ⁵⁵						
826-3			l i ŋ ³¹						
514-3			pʰ j ɛ ³⁵						
137-3			k a ŋ ³¹						
844-3			pʰ a̱ ⁵⁵						
505-3			pʰ ɔ̃ ⁵⁵						
33-3			p j ɛ̃ ⁵⁵						
30-3			p a ŋ ³⁵						
853-3			p j i ⁵⁵						
507-3			p a̱ k ⁵⁵						
308-3			kʰ j i ⁵⁵						
894-3			m ɔ̱ ʔ ⁵⁵						
788-3			k j k ʔ ⁵⁵						
834-3			n a̱i ³⁵						
131-3			tʃ i n ⁵⁵						
190-3			k j ɛ ⁵⁵						
376-3			l u m ⁵⁵						
466-3			n au ⁵⁵						
75-3			t a ŋ ³¹						
552-3			ʃ a ŋ ⁵⁵						
180-3			k j ɛ̃ ³¹						
665-4				ŋ i ³¹					
495-4				n o̱u ⁵⁵					
838-4				ˀn i ³³					
438-4				l o̱ ³³					
334-4				l ɔː k ³¹					
360-4				l i ³¹					
394-4				m i ³¹					
221-4				iː t pʰ ⁵⁵					
202-4				k u ³¹					
935-4				aːu ³³					
93-4				ts i ³¹					
7-4				p i n ³¹					
664-4				ɔː ŋ ³¹					
246-4				k iː ⁵⁵					
547-4				ʃ i k ⁵⁵					
555-4				iː o̱u m ³³					
464-4				m o̱u ³¹					
119-4				ts i ŋ ³¹					
835-4				ˀn a p ³¹					
79-4				t o ³¹					
693-4				ŋ u ³¹					
477-4				ˀn ³¹ p ³¹					
891-4				t a ŋ ⁵⁵					
528-4				j ʊ ³³					
797-4				k j o̱u ⁵⁵					
493-4				n a k ³¹					
217-4				j ³¹ p ⁵⁵					
896-4				ts ʊ t ³¹					
452-4				ŋ j u ⁵⁵					
580-4				iː o̱ t ⁵⁵					
833-4				ˀn a̱ n ³³					
390-4				au a ŋ ³¹					
696-4				ŋ u ³³					
86-4				ts u ŋ ³¹					
384-4				ˀk a̱ n ⁵⁵					
61-4				tʃ i m ³³					
536-4				ʃ ɔː ʔ ⁵⁵					
731-4				ʃ i ³¹					
779-4				k i n ³³					
589-4				tʰ a ŋ ³¹					
680-4				ŋ a̱ k ⁵⁵					
658-4				ʊ a̱ n ³³					
456-4				m j a ŋ ³¹					
183-4				k j i ³¹					
785-4				ʃ ɔː ³¹					
714-4				ʃ o ³³					
331-4				l ɔː ³¹					
206-4				j i ³³					
930-4				ŋ pʰ ⁵⁵					
353-4				l ³¹					
161-4				p a ŋ ³¹					
814-4				k o̱u ³³					
179-4				k j o ³³					
194-4				j o ʔ ³¹					
727-4				ʃ a ŋ ³³					
260-4				kʰ j i ⁵⁵					
144-4				k a̱ ŋ ³¹					
53-4				p ɛ̱ n ³³					
59-4				t ɔː ʔ ³¹					
506-4				pʰ i k ⁵⁵					
29-4				p i k ³¹					
316-4				tʰ ɔː ³³					
389-4				m j a ŋ ³¹					
118-4				m ɔː ⁵⁵					
312-4				kʰ o ³¹					
490-4				n ai ⁵⁵					
436-4				m j i ³¹					
927-4				ŋ a̱ n ³³					
383-4				m ɔː k ³¹					
211-4				j a̱ m ³³					
873-4				ʃ i ŋ ³³					
371-4				l i ŋ ³¹					
877-4				ʃ i ⁵⁵					
344-4				l a̱ m ³³					
666-4				ŋ ɔː ³¹					
595-4				t a ŋ ⁵⁵					
660-4				ɔː ³¹ t ⁵⁵					
642-4				tʃʰ a ŋ ⁵⁵					
257-4				kʰ j a̱ m ³³					
167-4				k j i ³¹					
880-4				t o̱ pʰ ⁵⁵					
337-4				o̱u ɔː ³³					
484-4				n a ŋ ³³					
574-4				ʃ u m ³¹					
718-4				ʃ i n ³¹					
811-4				k o̱u ³¹					
458-4				tʰ u ŋ ³¹					
884-4				t iː ⁵⁵					
499-4				n i ³¹					
706-4				ʃ ɔː ³³					
920-4				aːu ³¹					
36-4				pʰ i a ŋ ³¹					
12-4				p i n ³¹					
350-4				l a ŋ ⁵⁵					
4-4				p i n ³³					
342-4				j aːu ʔ ³¹					
280-4				k iː ⁵⁵					
638-4				tʃʰ ³¹ pʰ ⁵⁵					
729-4				ʃ iː ⁵⁵					
72-4				tʃ a ŋ ³¹					
612-4				t a ŋ ³¹					
459-4				m j i n ³³					
569-4				s aːu ³¹					
283-4				kʰ j u ⁵⁵					
501-4				p i ⁵⁵					
148-4				k i ŋ ³¹					
220-4				ˀɲ a ŋ ³¹					
233-4				j u ⁵⁵					
562-4				pʰ i ³¹					
386-4				m ³³ t ⁵⁵					
684-4				k ³¹ i ⁵⁵					
804-4				kʰ u ŋ ³³					
618-4				ts aːu ³¹					
565-4				ʃ o ³¹					
468-4				n a ʔ ³¹					
369-4				l i k ³¹					
125-4				t o ŋ ³¹					
314-4				ʃ ɔː ³³					
776-4				ʃ aːu ³¹					
170-4				k j i ⁵⁵					
823-4				l a̱ k ⁵⁵					
471-4				ˀɲ i m ³¹					
249-4				kʰ a̱ m ³³					
367-4				l ai ³¹					
414-4				n iː ⁵⁵					
503-4				p a̱ ³¹					
40-4				p r i ŋ ⁵⁵					
647-4				ts i ³¹					
105-4				ts i ³¹					
393-4				m a ŋ ⁵⁵					
141-4				ts ai ³¹					
272-4				kʰ j a ŋ ⁵⁵					
463-4				³³ o̱u ³³					
1-4				p i ³¹					
349-4				l a ŋ ³¹					
214-4				j a̱ m ³¹					
841-4				ˀn a̱ t ⁵⁵					
123-4				t o ³³					
646-4				ts e ³¹					
433-4				ˀk ³³ n ³³					
512-4				pʰ i ʔ ⁵⁵					
518-4				pʰ j o ³³					
878-4				t o̱ ³¹					
849-4				p i t ⁵⁵					
524-4				pʰ o̱u ʔ ³¹					
90-4				t o̱ ⁵⁵					
541-4				j i n ³¹					
933-4				ˀɲ o̱u ³¹					
668-4				ŋ ³¹					
164-4				k a ŋ ³¹					
686-4				ŋ i ³¹ t ⁵⁵					
467-4				ˀn o ³¹					
201-4				k j u k ³¹					
784-4				j o̱ n ³¹					
487-4				n ai ³³					
504-4				pʰ o̱u ʔ ⁵⁵					
49-4				pʰ ³¹					
822-4				kʰ o̱ ʔ ³¹					
52-4				p aːu ³¹					
281-4				kʰ j aːu ³³					
46-4				p j i ³³					
377-4				l u m ³³					
127-4				tʃ ³¹ pʰ ⁵⁵					
67-4				t ɔː t ⁵⁵					
192-4				k j o̱ ³³					
126-4				tʃ ɔː ʔ ⁵⁵					
656-4				ɔː a̱ m ⁵⁵					
546-4				tʃʰ a ŋ ³¹					
635-4				tʃ aːu ³¹					
473-4				ˀn a m ³³					
3-4				p i ⁵⁵					
98-4				ʃ i ³¹					
608-4				ts a̱ m ³³					
210-4				j ɔː ʔ ³¹					
140-4				k j i ³³					
868-4				ʃ ɔː ³¹					
520-4				p j o̱u ³³					
48-4				p i ŋ ³¹					
270-4				kʰ j a ŋ ³³					
379-4				l a̱ ŋ ³¹					
603-4				ts o ³¹					
323-4				kʰ j i p ⁵⁵					
485-4				n a ŋ ³¹					
432-4				m ɔː k ³¹					
76-4				ts i ŋ ³¹					
681-4				ŋ ɔː ʔ ⁵⁵					
129-4				tʃ a ŋ ⁵⁵					
80-4				t aːu ³¹					
10-4				pʰ i t ³¹					
697-4				ŋ o̱u ³³					
244-4				kʰ i ³¹					
781-4				a̱ m ³³					
115-4				k i n ³¹					
826-4				l i ŋ ³¹					
514-4				pʰ j ³¹ ⁵⁵					
895-4				tʃ i pʰ ⁵⁵					
844-4				pʰ ɔː ³¹					
723-4				i ³¹ t ⁵⁵					
505-4				pʰ a ŋ ³¹					
33-4				p j a̱ m ³³					
333-4				l ɔː ⁵⁵					
30-4				p i ŋ ⁵⁵					
853-4				p i ³³					
507-4				p ə̱ː k ⁵⁵					
788-4				k j iː ⁵⁵					
834-4				n ə̱ː ⁵⁵					
787-4				k a t ⁵⁵					
190-4				k j ³¹					
253-4				ʃ a̱ t ⁵⁵					
665-5					ŋ u ³¹				
495-5					n u̱ ʔ				
838-5					ˀn ɔ̱ ³¹				
438-5					l au ʔ ³¹				
334-5					l ɛ ʔ ³¹				
360-5					l i k ³¹				
394-5					m i ³⁵				
221-5					j u̱ pʰ ³¹				
202-5					k u ³¹				
935-5					u ³⁵				
93-5					ts a ŋ ³¹				
7-5					p ɛ̃ n ³¹				
664-5					ɔ ŋ ³¹				
246-5					k ɛ ʔ ⁵⁵				
547-5					ʃ a k ³¹				
555-5					j n ³¹				
464-5					m u k ³¹				
119-5					ts a ŋ ³¹				
835-5					ˀn ɛ̱ ʔ ⁵⁵				
79-5					t u ³¹				
693-5					ŋ u k ³¹				
477-5					ˀn ɛ ʔ ³¹				
891-5					t a ŋ ⁵⁵				
528-5					j u k ³¹				
