COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
334-1	ʔ a n b ə ʃː a																		
410-1	kʼ a r i a																		
540-1	lː ə b a																		
109-1	g u n tʃʼ ə																		
61-2		d ə m																	
63-2		x ɨ tʼ ɨ m																	
107-2		g ɨ m ə kʼ ɨ																	
112-2		d ɨ b ə n ɨ																	
331-2		n ɨ g w s																	
377-2		b ə kʼ sː ə ə																	
381-2		x ɨ h e																	
417-2		r tʃ j																	
451-2		s ə b ɨ h																	
454-2		x ɨ tʃ i r																	
484-2		s ɨ dʒ ɨ s h																	
535-2		x a f ɨ r																	
543-2		sː o sː h																	
593-2		x ɨ m tʃ s																	
640-2		m ɨ j																	
1-2		d ə b ə r ə j																	
65-2		tʼ tʃ b																	
163-2		s ə tʃ ə																	
212-2		x i n																	
244-2		x a r b ə h																	
248-2		m ɨ dʒ a																	
293-2		f ə r ə tʃ																	
373-2		kʼ ɨ m ɨ tʃ																	
408-2		b ɨ r ɨ m																	
414-2		d ə b a f tʃ tʃ ɨ																	
642-2		n ɨ f ə s																	
60-2		n ə f ə s ə j																	
115-2		x ə m ɨ j																	
209-2		s ɨ m ɨ n																	
242-2		x ɨ m ɨ s h																	
415-2		dʒ ɨ n ɨ b																	
450-2		j ə r																	
490-2		tʼ ə b ɨ j																	
645-2		kʼ ɨ kʼ																	
160-2		tʃ ə r ə kʼ																	
208-2		x ɨ n kʼ w ə ə																	
378-2		x ɨ m dʒː ə h																	
379-2		f ə tʼ ə m																	
409-2		dʒː ɨ h ə r ə																	
598-2		k w tʃ h m																	
646-2		x ɨ tʃ ə e																	
210-2		f ə tʃ o ə j ə																	
215-2		x ɨ tʃ ɨ b ə h																	
285-2		m ɨ tʼ ɨ d																	
380-2		x ə tʃ ɨ j																	
412-2		s ɨ f ə n																	
496-2		tʃ ə r b ə j b ə h																	
64-2		d ɨ b o																	
251-2		f ɨ f e l																	
294-2		m ɨ kʼ f m																	
597-2		x ɨ j g ə ə m ɲː a																	
7-2		x ɨ kʼ dʒː ɨ																	
158-2		kʼ ə m i s																	
296-2		j ə f tʃ h e																	
375-2		tʃ ə b																	
541-2		kʼ ə tʃ ɨ n																	
113-2		b ɨ n ə																	
252-2		r ə tʃ ə b ə																	
330-2		kʼ ə dʒ d																	
449-2		x ɨ tʃ ə m																	
491-2		d ɨ n dʒː ə t																	
545-2		tʃ ə j o m a																	
596-2		j ə dʒː ə																	
4-2		dʒː e n f ə																	
106-2		m ə tʃ a																	
254-2		dʒ ɨ m ə h																	
290-2		x a g ə dʒ ə j																	
602-2		m ɨ n																	
2-2		k ɨ dʒ ɨ m																	
3-2		f ɨ n ə																	
213-2		k a r ə sː																	
486-2		n ə tʃ ə kʼ ə j																	
10-2		tʼ ɨ kʼ tʃ r																	
152-2		x ɨ j o																	
211-2		m ɨ ʃ ə t																	
328-2		s ə f ə b ə																	
333-2		m ɨ sː ɨ r																	
334-2		x ɨ n b ə ʃ ɨ																	
540-2		e ə b ɨ																	
109-2		dʒː u n tʃ ə																	
61-3			d ə m																
63-3			ʔ a kʼ ɨ m																
107-3			g a m e kʼ a																
112-3			d a m ə r a																
331-3			n ɨ g w tʃʼ																
377-3			b ə kʼ u ə ə																
381-3			ʔ a t																
417-3			r u z																
451-3			tʃʼ ə w a t																
454-3			ʔ a tʃʼ ɨ r																
484-3			tʃʼ ɨ tʃʼ ɨ tʃʼ t																
535-3			ʔ a sː ɨ r																
543-3			tʃʼ o tʃʼ t																
593-3			ʔ a m u tʃʼ																
640-3			m w sː n																
1-3			d ə p ə r ə m																
65-3			k u w																
163-3			tʃʼ ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r w ə t																
248-3			m u kʼ tʃʼ m																
293-3			p ə r ə z																
373-3			kʼ ɨ m a kʼ																
408-3			b o r a																
414-3			d ə b a kʼ u l a																
601-3			ʔ ə r o w																
642-3			n ə p a tʃʼ																
60-3			n ə k ə tʃʼ ə m																
115-3			ʔ ə r a m																
209-3			tʃʼ ɨ m u t																
242-3			ʔ a m ɨ tʃʼ t																
415-3			z ɨ n a b																
450-3			z ə r																
490-3			kʼ ə p w ə																
638-3			tʃʼ ɨ n e																
645-3			kʼ a kʼ																
75-3			ʔ a m b ɨ r																
160-3			t ə r ə kʼ																
208-3			ʔ a n kʼ w ə r ə																
214-3			ʔ a b ə																
218-3			ʔ ɨ n z ɨ r																
378-3			ʔ a n g ə t																
379-3			ʒ ə kʼ ə kʼ																
409-3			g e t ə r ə																
497-3			t ə n																
598-3			x w p t																
646-3			ʔ a x ə																
164-3			b ə kʼ ə m																
210-3			ʒ ə x w ə r ə																
215-3			ʔ a k e b ə t																
256-3			t u t a																
285-3			m ɨ d a d																
332-3			ʔ ə g ɨ r																
380-3			ʔ ə h w m																
412-3			tʃʼ ə h ə n																
496-3			w u r w ə n b ə t																
64-3			d a p ə																
67-3			w ɨ r																
169-3			n ə z ə z ə m																
251-3			p e kʼ ə ʔ																
461-3			n ə																
547-3			w ɨ z a t																
597-3			ʔ e m ə n ə n t																
655-3			m ɨ ʃ t																
7-3			ʔ a kʼ g a																
158-3			kʼ ə m ɨ tʃʼ																
168-3			ʔ ɨ m a r																
296-3			ʔ ə h u t																
372-3			k ə n p ə r																
374-3			b ə kʼ ə h ə m																
375-3			tʃʼ ə w m																
385-3			w ɨ k ə t																
411-3			t ə r a tʃʼ																
500-3			ʔ ɨ m ɨ r																
6-3			m ə kʼ k a m a																
17-3			ʔ ə x ɨ r																
123-3			ʃ e m ə m																
252-3			n ə k ə b ə m																
421-3			b ɨ tʃʼ ə																
448-3			kʼ ə k a n ə ə n b ə t																
449-3			ʔ a ʒ ə m																
545-3			x ɨ n ə m																
596-3			n ə g ə																
653-3			b ə t ə t																
4-3			g ɨ n k ə																
254-3			dʒ ɨ m a t																
290-3			ʔ a g ə z ə m																
339-3			b ə kʼ ə r																
460-3			x ɨ t t																
489-3			b ə r tʃʼ u m m																
552-3			z ɨ																
652-3			ʔ e t ə t a																
119-3			ʔ a n g a tʃ a																
298-3			x u t																
340-3			g w ə tʃ ə																
458-3			d ə n g ə n ə																
459-3			ʔ a sː o w ə																
607-3			ʔ ə k w a																
609-3			ʔ ɨ x a																
647-3			t ə t ə t e																
10-3			kʼ ɨ kʼ u r																
15-3			ʔ ɨ n ɨ m																
18-3			n ɨ kʼ ɨ ə																
73-3			tʃ ə k w ə r ə																
76-3			m w ə kʼ a																
110-3			d a t ə																
121-3			t ɨ k ə																
167-3			g ɨ z ə																
255-3			kʼ w ə n tʃʼ ə																
297-3			g u n ə r																
299-3			g u n ə r																
338-3			m ə m ɨ r																
342-3			m e n a																
344-3			kʼ ə ʒ ə m																
410-3			kʼ a r ɨ a																
540-3			kʼ e w a																
550-3			dʒ ə n dʒ ɨ r																
61-4				d ə m															
63-4				ʔ a ʃː ɨ m															
107-4				g a m e ʃː a															
112-4				d a b ə n a															
331-4				n ɨ g w ʃː															
377-4				b ɨ kʼ ʃː n e															
381-4				ʔ a h															
417-4				ə u h															
451-4				ʃː ə b a t															
454-4				h a ʃː ɨ r															
484-4				ʃː ɨ h ɨ ʃː t															
535-4				ʔ a ʃː ɨ r															
543-4				ʃː a ʃː t															
593-4				h a m u ʃː															
640-4				m w e n															
1-4				d ə b ə n ə															
65-4				ʃː u b															
163-4				ʃː ə ʃː ə															
408-4				b e ə a															
414-4				d ɨ b a kʼ u h ə															
601-4				ʔ ə r a b															
642-4				n ɨ h ə ʃː															
60-4				n ə h ə ʃː ə															
115-4				h ə ə a m															
450-4				h ə ə															
490-4				ʃː ə b w															
638-4				ʃː ɨ n e															
645-4				kʼ a ʃː															
75-4				h a m b ɨ w															
160-4				ʃː ə ə ə kʼ															
378-4				ʔ a n g ə t															
379-4				h ə ʃː ə kʼ															
409-4				g ə t ə ə ə															
497-4				t ə n															
598-4				h w h d															
646-4				ʔ a h ə															
164-4				b ə h ə															
332-4				ʔ ɨ g ɨ ə															
380-4				ʔ ə h w a															
412-4				ʃː a h ɨ n															
64-4				d a b e															
67-4				w ɨ ə															
169-4				n ə ʔ ə h ə															
461-4				h kʼ															
547-4				w ɨ j a t															
597-4				ʔ ə m ə n ə g n															
655-4				m ɨ ʃː t															
158-4				kʼ ə m ɨ ʃː															
168-4				ʔ ɨ m a ə															
372-4				h ə n h ə ə															
374-4				b ə kʼ a h h															
375-4				ʃː ə b															
385-4				w ɨ ʃː ə t															
411-4				t ɨ ə a ʃː															
500-4				ʔ ɨ m ɨ ə															
541-4				kʼ ʃː ɨ ʃː															
6-4				m ə n h ə m a															
17-4				ʔ ə h ɨ n															
330-4				kʼ ə h m															
421-4				b ɨ h ə															
449-4				ʔ a ʃː ə															
545-4				h ɨ n a															
596-4				n ə g ə															
653-4				b ə d ɨ t															
4-4				g ɨ n h ə															
8-4				kʼ ə b ə h a															
106-4				m a ʃː u															
339-4				b ə kʼ ɨ n															
489-4				b w ə i h m ʔ a															
652-4				ʔ g t h d ʔ ə															
119-4				ʔ a n g a h a															
340-4				g w ə n ə															
458-4				d ə n g ə n ə															
486-4				n ə n ə kʼ ə m															
607-4				ʔ ə h w a															
609-4				ʔ ɨ h a															
15-4				ʔ ɨ n ɨ m															
18-4				n ɨ a i j ə															
73-4				w ə h w ə ə ə															
76-4				m w ə ʃː a															
110-4				d a h a															
121-4				t ɨ h ə															
167-4				g ɨ j ə															
334-4				ʔ a m b ə ʃː a															
342-4				m g n a															
344-4				kʼ ə ʃː ə m															
410-4				kʼ a ə ɨ															
550-4				d ə n d ɨ w															
612-4				h a ə b d															
61-5					d ə m														
63-5					ʔ a k ɨ m														
107-5					g a m e dː a														
112-5					d a b ə r a														
331-5					nː ə g w s														
377-5					b ə kʼ u ə ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ dː ɨ k t														
535-5					ʔ a dː ɨ r														
543-5					s o ɲː t														
593-5					ʔ a m u s														
640-5					m a m														
1-5					d ə bː ə r ə m														
65-5					k u w														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə tː														
248-5					m u dː ʔ														
293-5					ʔ ə r ə z														
373-5					kʼ ɨ m a dː														
408-5					b o r ə														
414-5					d ə b a kʼ u l a														
601-5					ʔ ə r o w														
642-5					ʔ ə ʔ ə s														
60-5					nː ə dː ə s ə														
115-5					ʔ ə r a m														
209-5					k ə m u														
242-5					ʔ a m ɨ k t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					k ə bː w														
638-5					k ɨ r e														
645-5					kʼ a nː														
75-5					ʔ a m b ɨ r														
160-5					k ə r ə kʼ														
208-5					ʔ ɨ nː kʼ w ə s a														
214-5					ʔ a b														
218-5					ʔ ɨ nː z ɨ r														
378-5					ʔ a nː g ə t														
379-5					ʔ ə k ə nː														
409-5					g ə t ə r ə														
497-5					t ə nː														
598-5					h w dː tː														
164-5					b ə k ə														
210-5					dː ə x w ə r ə														
215-5					ʔ a k e b ə t														
256-5					t u tʃ a														
285-5					m ɨ d a d														
332-5					ʔ ə g ɨ r														
380-5					ʔ ə x w a														
496-5					w u r b ə n b ə t														
64-5					d a b o														
67-5					w ɨ r														
169-5					n ə z ə z ə ʔ														
251-5					ʔ e kʼ														
294-5					m w kʼ kʼ														
461-5					k ə														
547-5					w ə z a t														
597-5					ʔ e m ə n ə n nː														
655-5					m ɨ dː t														
7-5					ʔ a l g a														
168-5					ʔ ə m a r														
296-5					ʔ ə h u t														
372-5					k ə n ʔ ə r														
374-5					b ə kʼ o dː o														
375-5					s ə b														
385-5					w ɨ k ə t														
411-5					t ə r a tʃʼ														
500-5					ʔ ɨ m ɨ r														
6-5					m ə nː k a m a														
17-5					ʔ ə x ɨ r														
113-5					b u ɲː ə														
123-5					ʃ e m ə														
252-5					r ə k ə b ə														
421-5					b ɨ dː ə														
448-5					k ə tʃ a nː ə ə nː b ə t														
449-5					ʔ a tʃ ə														
545-5					x ɨ nː ə														
596-5					n ə g ə														
653-5					b ə tː ə t														
4-5					g ɨ r k ə														
8-5					kʼ ə b ə tː o														
290-5					ʔ ə g ə z ə m														
339-5					b ə k ə nː														
460-5					x ɨ ʔ t														
489-5					b ə r tʃʼ u m a														
552-5					z ɨ														
602-5					m ə m														
652-5					ʔ e tː ə a														
3-5					h ɨ nː ə														
119-5					ʔ a n g a tʃ a														
298-5					x u t ɨ														
340-5					g w nː tʃ ə														
458-5					d ə n g ə n ə														
459-5					ʔ a l o w ə														
486-5					nː ə nː ə kʼ ə m														
607-5					ʔ ə k w a														
609-5					ʔ ɨ x a														
647-5					t ə tː ə tː e														
15-5					ʔ ɨ nː ə m														
18-5					n ɨ k ɨ ə														
73-5					tʃ ə k w r r m														
76-5					m w ə k a														
110-5					d a tː a														
121-5					t ɨ k ə														
152-5					ʔ a z o														
167-5					g ɨ e ə														
255-5					kʼ w ə n tʃʼ ə														
297-5					g u nː ə r														
299-5					g u nː ə r														
334-5					ʔ a r b ə dː a														
338-5					m ə m ɨ r														
342-5					m e n a														
344-5					kʼ ə k ə m														
410-5					kʼ a r ɨ ʔ a														
550-5					dː ə n dː ɨ r														
612-5					ʔ a r ə mː														
61-6						d ə m													
63-6						ʔ ɨ ħ i m													
107-6						g ɨ m e l ɨ													
112-6						d a b s n a													
331-6						n ɨ g u s													
377-6						b ə kʼ ai̯ s ɨ													
381-6						ʔ ɨ kʼ													
417-6						r əi̯ z													
451-6						s s b ɨ ʔ t													
454-6						ħ ɨ s i r													
484-6						s i ai̯ i s ʔ													
535-6						ʔ ɨ s i r													
543-6						s ɨ s ʔ													
593-6						ʔ ɨ m s s													
640-6						m ɨ n													
1-6						d ə mː s r s													
163-6						s ə f ə													
212-6						ʔ i n													
244-6						ʔ ɨ r b ħ ʔ													
248-6						m o l u ʔ													
293-6						f ə r ə z													
373-6						kʼ ə m ɨ l													
408-6						b ɨ r ɨ ə													
601-6						ʔ ɨ r b b													
642-6						n ɨ f ɨ s													
60-6						n s f s s s													
115-6						ħ ɨ m ɨ m													
242-6						ʔ ɨ m i s ʔ													
415-6						z ɨ n ɨ b													
450-6						z s r													
490-6						l ɨ b ɨ ɨ													
638-6						s i rː e t													
645-6						kʼ a l													
75-6						ʔ a m b i r													
208-6						ʔ ɨ n kʼ o i ɨ ɨ													
214-6						ʔ a b z													
218-6						ʔ i z z i													
409-6						ʕ ɨ ʔ s r i													
497-6						ʔ ə n													
598-6						f u l ʔ													
646-6						ʔ ɨ n s ə													
215-6						z ɨ ħ ɨ b s ʔ													
256-6						ʔ əi̯ kʼ a													
294-6						m ɨ kʼ kʼ													
655-6						m i ai̯ ʔ t													
158-6						kʼ s m i s													
372-6						k s n f s r													
375-6						s ə b													
411-6						ʔ ə r ʔ s													
500-6						ʔ i m i r													
541-6						kʼ ə s i n													
113-6						b u n ɨ													
252-6						rː ə k s b ɨ													
330-6						kʼ s l d													
448-6						kʼ i kʼ a n s r n b s ʔ													
106-6						m ə s ɨ													
290-6						j a g ə z ə													
460-6						f i ʔ ɨ													
552-6						z i													
602-6						m i n													
2-6						k ɨ l i m													
298-6						kʼ s ʔ ə													
486-6						n s kʼ s kʼ s													
211-6						m ɨ l e t													
333-6						m ɨ s ɨ r													
334-6						ʔ a m b s f a													
612-6						ʔ ɨ r b													
61-7							d ə m												
63-7							ʔ a k ɨ m												
107-7							g a m e s a												
112-7							d a m ə r a												
331-7							ɨ ɨ g w s												
377-7							w u kʼ u s ə												
381-7							ʔ a tː												
417-7							r u z												
451-7							s ə w a t												
454-7							ʔ a tʃʼ j r												
484-7							s ɨ tʃʼ ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s o s t												
593-7							ʔ a m u s												
640-7							m w o n												
1-7							d ə pː ə r ə m												
65-7							k u w												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r w x tː												
248-7							m u kʼ a												
293-7							s ə r ə z												
373-7							kʼ ɨ m a s												
408-7							w o r a												
414-7							d ə a kʼ u z a												
601-7							ʔ ə r o w												
642-7							ʔ ə s a s												
60-7							ɨ ə x ə s ə m												
115-7							ʔ ə m a m												
209-7							s u m u t												
242-7							ʔ a m ɨ s t												
415-7							z ɨ s a m												
450-7							z ə r												
490-7							tː ə pː w ə												
638-7							s ɨ ɨ n												
645-7							kʼ a s												
75-7							ʔ a m s ɨ r												
160-7							k ə r ə kʼ												
208-7							ʔ a ɨ kʼ w ə r a												
214-7							ʔ a n												
218-7							ʔ ɨ n z ɨ r												
378-7							ʔ a ɨ g ə t												
379-7							ʒ ə k ə kʼ												
409-7							g e t ə r ə												
497-7							t ə ɨ												
598-7							x w x tː												
646-7							ʔ a x ə												
164-7							ə k ə m												
210-7							ʒ ə x w ə r ə												
215-7							ʔ a k e w ə t												
256-7							t u m a												
285-7							m ɨ d a d												
332-7							ʔ ə g ɨ r												
380-7							ʔ ʃ x w a												
412-7							s a x n ɨ												
496-7							s u r s ə ɨ s ə t												
64-7							d a pː o												
67-7							w ɨ r												
169-7							ɨ ə z ə z ə z ə												
251-7							s e kʼ ə x												
294-7							m w kʼ kʼ												
461-7							k j												
547-7							w ɨ z a t												
597-7							ʔ e m ə ɨ ə n o												
655-7							m ɨ s t												
7-7							ʔ a kʼ g a												
158-7							kʼ ə m j s												
168-7							ʔ ɨ m a r												
296-7							ʔ ə x u t												
372-7							k ə n s ə r												
374-7							w ə kʼ o z o												
385-7							w ɨ k ə t												
411-7							t ə r a s												
500-7							ʔ j m ɨ r												
6-7							m ə s k a m a												
17-7							ʔ ə x ɨ r												
123-7							s e m ə n												
252-7							ɨ ə k ə w ə												
421-7							ɨ tʃ a												
448-7							kʼ ə k a m s ə n w ə t												
449-7							ʔ a ʒ ə												
491-7							d ɨ ɨ g ə t												
545-7							x ɨ ɨ o m												
596-7							n ə g ə												
653-7							s ə tː ɨ t												
8-7							kʼ ə w ə tː o												
254-7							dʒ j m a t ə												
290-7							ʔ a g ə z ə m												
460-7							x j t t												
489-7							w w r tʃʼ tʃʼ m m a												
552-7							z j												
652-7							ʔ j tː j e												
3-7							x ɨ ɨ ə												
119-7							ʔ a n g a tʃ a												
298-7							x u t j												
340-7							g w ɨ tʃ ə												
458-7							d ə n g ə tː ə												
459-7							ʔ a o o s ə												
486-7							ɨ ə ɨ ə kʼ ə												
607-7							ʔ ə k w a												
609-7							ʔ j x a												
10-7							k ɨ kʼ u r												
15-7							ʔ ɨ ɨ ɨ m												
18-7							ɨ ɨ kʼ j g ə												
73-7							tʃ ə k w r r m												
76-7							m w ə s a												
110-7							d a tː a												
121-7							t ɨ k ə												
152-7							ʔ a z o												
167-7							g ɨ z ə												
255-7							kʼ w ə ɨ tʃʼ ə												
297-7							g u ɨ ə r												
299-7							g u ɨ ə r												
338-7							m ə m j r												
342-7							m e ɨ a												
344-7							kʼ ə s ə m												
410-7							kʼ a r e n												
540-7							s e w a												
550-7							dʒ ə ɨ dʒ ɨ r												
61-8								d ə m											
63-8								ʔ a kʼ ɨ m											
107-8								dʒ a m e kʼ a											
112-8								d a m ə r a											
331-8								n ɨ dʒ w s											
377-8								b ə kʼ u ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ tʃʼ ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m w n											
1-8								d ə p ə r ə m											
65-8								kʼ u w											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r b ə t											
248-8								m u n ʔ											
293-8								p ə r ə z											
373-8								kʼ ɨ m a n											
408-8								b o r a											
414-8								d ɨ b a kʼ u l a											
601-8								ʔ ə r o n											
642-8								n ɨ p a s											
60-8								n ə k ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ mː u t											
242-8								ʔ a mː ɨ s t											
415-8								z ɨ n a b											
450-8								z ə r											
490-8								kʼ ə p w m											
638-8								s ɨ n e											
645-8								kʼ a kʼ											
75-8								ʔ a m b ɨ r											
160-8								kʼ ə r ə kʼ											
208-8								ʔ ɨ n kʼ w ə r z											
214-8								ʔ a b ə											
218-8								ʔ ɨ n z ɨ r											
378-8								ʔ a n g ə t											
379-8								ʒ ə kʼ ə mː											
409-8								g e t ə r ə											
497-8								t ə n											
598-8								x w tʃʼ t											
646-8								ʔ a x ə											
164-8								b ə kʼ ə m											
210-8								ʒ ə x w ə r ə											
215-8								ʔ a t e b ə t											
256-8								t u mː a											
285-8								m ɨ d a d											
332-8								ʔ ə g ɨ r											
380-8								ʔ ə x w ʔ											
412-8								s a h ə n											
496-8								w u r s ə n b ə t											
64-8								d a p o											
67-8								w ɨ r											
169-8								n ə z ə z ə z ə											
251-8								p e kʼ ə ʔ											
294-8								m w kʼ kʼ											
461-8								kʼ ə											
547-8								w ɨ z a t											
597-8								ʔ e m ə n ə n mː											
655-8								m ɨ ʃ t											
7-8								ʔ a l g a											
158-8								kʼ ə m ɨ s											
168-8								ʔ ɨ m a r											
296-8								ʔ ə h u t											
374-8								b ə kʼ ə z ə											
385-8								w ɨ n ə t											
500-8								ʔ ɨ m ɨ r											
6-8								m ə kʼ k a m a											
17-8								ʔ ə x ɨ r											
123-8								ʃ e m ə											
252-8								n ə k ə b ə m											
421-8								b ɨ n ə											
448-8								kʼ ə n a n s ə n b ə t											
449-8								ʔ a ʒ ə											
545-8								x ɨ n o											
596-8								n ə g ə											
653-8								b ə t ɨ t											
4-8								g ɨ n dʒ ə											
8-8								kʼ ə b ə t ə											
254-8								dʒ ɨ m ʔ t t											
290-8								ʔ a dʒ ə z ə m											
339-8								b ə kʼ ɨ r											
460-8								x ɨ n a											
489-8								b w r tʃʼ tʃʼ m m a											
552-8								z ɨ											
652-8								ʔ ə t ɨ e ʔ ə											
3-8								h ɨ n ə											
119-8								ʔ a n g a tʃ a											
298-8								h u t ə											
340-8								g w ə n ə											
458-8								d ə n g ə n ə											
459-8								ʔ a l o w ə											
607-8								ʔ ə k w a											
609-8								ʔ ɨ x a											
10-8								kʼ ɨ kʼ u r											
15-8								ʔ ɨ n ɨ m											
18-8								n ɨ kʼ ɨ g ə											
73-8								tʃ ə k w r r m											
76-8								m w ə s a											
121-8								t ɨ k ə											
167-8								g ɨ z ə											
255-8								kʼ w ə n tʃʼ ə											
297-8								g u n ə r											
299-8								g u n ə r											
338-8								m ə m ɨ r											
342-8								m e n a											
344-8								kʼ ə s ə m											
410-8								kʼ a r e a											
540-8								n e b a											
550-8								dʒ ə n dʒ ɨ r											
61-9									d ə m										
63-9									ʔ a k ə m										
107-9									g a m ə s a										
112-9									d a b ə r a										
331-9									n ə g w s										
377-9									b ə kʼ u r ə										
381-9									ʔ a t										
417-9									m u x										
451-9									s a b a t										
454-9									ʔ a u i m										
484-9									s ə dʒ ə s t										
535-9									ʔ a s ə m										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m a s										
1-9									d ə p ə m ə										
65-9									k u b										
163-9									s ə j ə										
212-9									ʔ ʔ n										
244-9									ʔ a m b ə t										
248-9									m u kʼ a										
293-9									s ə m ə x										
373-9									kʼ ə m a s										
408-9									b a r a										
414-9									d ə b a kʼ u kʼ a										
601-9									ʔ ə m b b										
642-9									s ə s a s										
60-9									n ə k ə s ə										
209-9									s ə d u t										
242-9									ʔ a d ə s t										
415-9									x ə s a b										
490-9									k ə p w ə										
638-9									s ə n p ʔ										
645-9									kʼ a kʼ										
75-9									ʔ a m b ə m										
160-9									d ə m ə kʼ										
208-9									ʔ a n kʼ w ə r										
214-9									ʔ a b										
218-9									ʔ ə n w ə r										
378-9									ʔ a n g ə t										
379-9									ʒ ə k ə d										
409-9									g ə t ə ə ə										
497-9									t ə n										
598-9									x ə k t ə										
646-9									ʔ a x a										
164-9									b ə k ə										
210-9									ʒ ə x w ə r										
215-9									ʔ a k p b a t										
256-9									t u d a										
285-9									m ə d a d										
332-9									ʔ ə g ə m										
380-9									ʔ a x w w										
412-9									s a x ə n										
496-9									s u m s ə n b ə t										
64-9									d a b a										
67-9									w ə m										
169-9									n ə z ə w ə ʔ ə										
251-9									s ə kʼ j										
294-9									m w kʼ kʼ										
461-9									k a										
547-9									w ə w a t										
597-9									ʔ ə m a n a t										
655-9									m ə s t										
7-9									ʔ a kʼ g a										
168-9									ʔ ə m a r										
296-9									ʔ ə x u t										
372-9									k ə n s ə m										
374-9									b ə kʼ ə kʼ a ə										
375-9									s ə b										
385-9									w ə k ə t										
411-9									t ə m a s										
500-9									ʔ ə m i r										
541-9									kʼ ə s ə s										
6-9									m ə kʼ k a m a										
17-9									ʔ ə x ə m										
113-9									b s s ə										
123-9									s ʔ m ə										
252-9									n ə k ə b ə										
421-9									b ə k a										
