COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
39-6						m r a	
51-6						h a iː	
64-6						k j iː	
65-6						k j k	
66-6						tsʰ u	
71-6						s a	
72-6						ʔ ə	
76-6						w a	
77-6						h a a ts	
78-6						m m w iː t	
82-6						p a ŋ	
87-6						h n	
93-6						l a m	
94-6						m r a	
100-6						s a iː	
116-6						l j aː	
119-6						w a m	
124-6						p j a	
137-6						kʰ j au a	
139-6						m iˀ a	
144-6						s a a	
145-6						t a ŋ	
146-6						m w iː	
150-6						k r a	
154-6						m u a a	
165-6						k j a	
166-6						p r a	
169-6						k j a	
170-6						p r a	
171-6						j a ŋ	
174-6						l a m	
181-6						m r a ts	
193-6						p a	
205-6						h a	
206-6						m w	
212-6						tsʰ j w	
214-6						l a m	
217-6						ʔ w	
224-6						h n a a	
228-6						p w ŋ	
238-6						j a iː	
241-6						s a	
246-6						k j eː	
257-6						p aˀ	
272-6						m a	
273-6						ʔ ə	
274-6						m iˀ	
286-6						kʰ j	
289-6						kʰ au ŋ	
294-6						ʔ w	
301-6						j a k	
306-6						tsʰ j a	
307-6						h ə p	
321-6						tʰ au ŋ	
331-6						m m i a	
332-6						l l a	
335-6						k r a	
336-6						h a m	
340-6						h au iː	
342-6						m r a a t	
360-6						tsʰ eˀ p	
376-6						s a	
389-6						h a a	
395-6						h a	
401-6						s a	
404-6						tsʰ u iː	
408-6						t a iː	
409-6						l a	
413-6						t u a	
421-6						h n aˀ ts	
425-6						p a	
442-6						tsʰ u	
447-6						tʰ au ŋ	
456-6						k j	
469-6						kʰ au iː	
470-6						t a	
475-6						h a	
477-6						h n aˀ ts	
480-6						k j iː	
485-6						m r a	
495-6						h a	
499-6						m r	
500-6						h a m	
501-6						tʰ au	
506-6						tsʰ j a	
507-6						h a k	
509-6						l a	
510-6						p r a a	
511-6						l a k	
521-6						h n iː	
525-6						h a a a	
538-6						tsʰ au w iː	
539-6						r j a	
544-6						k j w k	
550-6						tʰ au k	
562-6						m r w	
568-6						k j k	
2-6						kʰ j ŋ	
11-6						s a	
1-7							m u ³¹
4-7							l a ³
18-7							m j ɔ k
19-7							n j ⁵³
44-7							l a ʔ ³²
50-7							ʃ a ŋ ⁵³
62-7							s ɪ t ⁵
70-7							b ɔ n ⁵³
75-7							m j ɔ ʔ ⁵
97-7							tʃʰ ɪ ŋ ⁵³
112-7							tsʰ u ⁵³
122-7							m j ɔ ʔ ⁵
127-7							kʰ u i ⁵³
132-7							w a ʔ ³²
133-7							n a̰ ⁵³
135-7							n a̰ ³¹
142-7							d z a i ⁵³
143-7							ŋ ɔ ⁵⁴ ³²
149-7							ʔ ʊ ʔ
152-7							ŋ ɔ ⁵³ ³²
157-7							b ɔ ³
183-7							ʔ ʊ ŋ
184-7							n a̰ ʔ ⁵
185-7							tsʰ ə m ⁵³
189-7							m j ɔ ʔ ⁵
192-7							n a̰ ʔ
195-7							n a ⁵³
200-7							g i ŋ ⁵³
216-7							s ɪ ŋ ⁵³
218-7							l a ʔ ³²
225-7							s ɪ ŋ ⁵³
235-7							kʰ i ɔ ⁵³
244-7							s ɔ i ⁵³
253-7							m j ⁵³
270-7							m i ⁵³
278-7							m j ɔ k ³
279-7							w a ŋ
285-7							ʔ i ɔ ŋ ³
308-7							b z ŋ
322-7							m i ⁵³
325-7							kʰ u ³¹
337-7							m j ɔ ŋ ³
341-7							d z a ⁵³
347-7							ʃ ɔ ʔ ⁵
362-7							j w i ⁵³
391-7							ʔ ɔ p ³
394-7							m ɔ ʔ ³²
397-7							tʃʰ ɪ ⁵³
443-7							n j ɔ ŋ ³
460-7							s ɪ ʔ ⁵
