COGID	cojubim	jaru	kitemoka	more	orowin	tapakura	tora	urupa	wanyam	wari
148-2		t a a a w								
162-2		i i i n n								
166-2		i m i n								
179-2		t a n								
45-2		m a i a a m a								
84-2		r i w a n n								
131-2		t o k a e i m								
146-2		i i m m a								
154-2		w e								
192-2		t i t n								
197-2		t i k i m								
235-2		s o w i								
237-2		m i m a j i								
246-2		i w i								
250-2		m o r o k i k a								
52-3			tʃ tʃ							
56-3			k m							
96-3			a tʃ a t							
99-3			a t i k e							
114-3			tʃ o k i a i							
115-3			i t i r i							
133-3			tʃ i o a a a							
144-3			a t a w a a i							
150-3			k a w							
234-3			k o m							
236-3			o i k k							
241-3			a w i							
249-3			i a i							
1-3			w a d a							
2-3			e m m m							
65-3			i w i							
93-3			tʃ o o a w i a i							
95-3			w i k i							
106-3			tʃ k i k i							
119-3			k a tʃ i k i							
128-3			t o k e i							
147-3			tʃ i m i a e							
231-3			o a a w o							
232-3			a i i i j							
239-3			m a m a k a							
266-3			i t i m i							
3-3			a a a i a e							
4-3			w a w i							
55-3			i h a m							
109-3			i o i k i m							
121-3			k a o i i a k a							
149-3			tʃ u k							
160-3			k e a e k							
207-3			m i							
112-3			tʃ a a i a i a							
125-3			k a tʃ i m a i i							
134-3			i t a tʃ i							
135-3			tʃ i m i m a							
139-3			m u k e i e							
57-3			tʃ o k a w a							
71-3			e m i							
131-3			tʃ o k a d i m							
146-3			k k i m a a							
227-3			m a o i i tʃ							
52-4				t t e						
56-4				u m e						
96-4				a t a tʃ						
99-4				a r i k a						
114-4				t o k i tʃ i						
115-4				u r n tʃ i						
133-4				t i p a a a						
144-4				a a a w a tʃ i						
150-4				k a w						
234-4				k o m						
236-4				p i k u n						
241-4				a w i n						
249-4				i tʃ e						
1-4				w a t a						
2-4				w m m						
65-4				i w						
74-4				p a n a						
93-4				t o p a r i tʃ i						
95-4				w i t i						
106-4				t u n i t i						
119-4				i w t i i						
128-4				p o k i tʃ i						
147-4				t i m i tʃ i						
231-4				p a n a w o						
232-4				p i i i						
239-4				n a m a k a n						
266-4				i t i m						
3-4				w i a i k o						
4-4				w a r i						
51-4				u w u						
97-4				m a p a m						
109-4				i p i k i i						
121-4				k a p i j a k a						
149-4				t o k						
160-4				k i r i k						
163-4				u p u n						
167-4				p a						
207-4				m i						
259-4				t o w a						
66-4				k a a a k a w						
116-4				t o p a k a tʃ i						
134-4				n i p a t						
135-4				t i m i t a						
139-4				m o n o m i						
142-4				o a a a m a a						
145-4				k a t a t i tʃ i						
148-4				t a a a w n i						
162-4				i n i n						
166-4				i m i						
179-4				t a						
201-4				p i						
21-4				t a w						
24-4				k a k a k a n						
45-4				w i a i m a						
50-4				i n a						
57-4				t o k a w a n						
71-4				o m i						
84-4				p i w a n						
91-4				m o k o n						
131-4				t o k a ʒ̟ i m						
146-4				i k i m a a k						
151-4				k i w						
154-4				w u						
192-4				t u t						
205-4				i p a n						
227-4				w a p i t o						
235-4				tʃ o w i						
237-4				n a m a n i						
246-4				i w i						
250-4				m o a o t u						
251-4				w a n a						
52-5					t t e					
56-5					o m e					
96-5					a t a s i					
99-5					a r i m a					
114-5					t o k i s i					
115-5					o o i i					
133-5					t i p a r a i					
144-5					a r a w a i i					
150-5					k a w					
234-5					k o m					
236-5					p i k o n					
241-5					a w i n					
249-5					i s e					
1-5					w a t a					
2-5					w m m m					
65-5					i w					
74-5					p a n a					
93-5					t o p a r i s i					
95-5					w i k i					
106-5					t o n i k i					
119-5					i a t i i i					
128-5					p o k i					
147-5					t i m i s i					
239-5					m a m a k a n					
266-5					i t i m					
3-5					a i r i r a					
4-5					w a r i					
51-5					w w e					
55-5					i w a m					
97-5					m a p o m					
109-5					o p i k i					
149-5					t o k					
160-5					k i r i k					
163-5					y p e n					
167-5					p a					
207-5					m i					
259-5					t o w a					
66-5					k a r a k a w					
112-5					t a r a a i s i					
116-5					t o p a k a s i					
134-5					n i p a t					
135-5					t i m i t e					
139-5					m e k e m i					
142-5					p a t a m a a					
145-5					k a t a t i i					
148-5					t a r a w n a					
162-5					i i i n					
166-5					i m i					
179-5					t a					
201-5					p e					
21-5					t a n					
45-5					m o r a i m a					
50-5					i n a					
71-5					o m i					
84-5					p i w a n					
91-5					m o k o n					
146-5					k i m m s i					
151-5					k i w					
154-5					w e					
192-5					t y t					
197-5					t i r i m					
205-5					i p a n					
235-5					s o w i					
237-5					n i m a j i					
250-5					m o r e k o k					
251-5					w a n a					
52-6						t t t i				
56-6						k m i				
96-6						a a i i i				
99-6						a i i k i				
114-6						t u k i a i				
115-6						k i i i i				
133-6						t i a a a a i i				
144-6						a a a w i a i				
150-6						k a w				
234-6						k u m				
236-6						a i k i k				
241-6						a w i				
249-6						i tʃ i				
1-6						w a t a				
2-6						w i m m				
65-6						i w i				
74-6						p a k a				
93-6						t u p a a i tʃ i				
95-6						w i k i				
106-6						t i k i k i				
119-6						i w t i i i				
128-6						p u k i tʃ i				
147-6						t i m i tʃ i				
231-6						a a k a w u				
232-6						a i i i m i				
239-6						m a m a k a				
266-6						i t i m i				
3-6						w i a i k i				
4-6						w a a i				
55-6						i w a m				
97-6						m a w u m i				
109-6						i p i k i tʃ i				
160-6						k i a i k				
207-6						m i				
112-6						t a a i w i a i				
116-6						t u a a k i a i				
125-6						k a t i m a a i				
134-6						k i p a t i				
135-6						tʃ i m i i				
139-6						m i k u a i i				
201-6						p i				
21-6						t a w i				
24-6						k i k i k a				
57-6						t u k a w a k				
131-6						t i k a t i m i				
227-6						m a a i i t i				
52-7							t t e			
56-7							u m e			
96-7							a a a i			
99-7							a r i k u			
114-7							t u k i r i			
115-7							i r i i a i			
133-7							t i p a i a i i			
144-7							a t a a a a i			
150-7							k a a			
234-7							k u m			
236-7							p i k i i			
241-7							a a i i			
249-7							i s e			
1-7							a a t a			
2-7							i m m			
65-7							i a i			
74-7							p a a			
93-7							t u p a r i r i			
95-7							a i k i			
106-7							t i i t i			
119-7							i a t t i i			
128-7							p u k i t i			
147-7							t i m i a i			
231-7							p a n a a u			
232-7							u i i u a			
266-7							i a i m i			
3-7							a u r i k u			
4-7							a a r i			
51-7							u a e			
55-7							i tʃ a m			
97-7							m a k u m			
109-7							i p i a i			
121-7							k a p i b a k a			
149-7							t u k d			
160-7							k i r i k			
163-7							u p e n			
167-7							p a			
207-7							m i n			
259-7							t u a a			
66-7							k a r a k a a			
125-7							k a t i m a r i			
135-7							t i m i			
142-7							u a t a m i a i			
145-7							k a r a t i r i			
148-7							t a a a a i			
162-7							i i i n			
166-7							i m i			
179-7							t a			
201-7							p e d			
21-7							t a i			
24-7							a a k u i a n			
50-7							i i a			
57-7							t u k a a a n			
71-7							o m i			
84-7							p i a a k			
131-7							t u k o t i k t			
146-7							k i m m a a i			
151-7							k i a			
197-7							t i r i m			
205-7							i p a n d			
227-7							m a p i i t			
237-7							m i m a b i			
246-7							i a i			
250-7							m u r u t i p			
251-7							a a n a			
52-8								t t y		
56-8								i m y		
96-8								a a a		
99-8								a a i j a		
114-8								t u k i s		
115-8								i a		
133-8								t i a a a a		
144-8								a r a i a a		
150-8								k a v		
234-8								k u m		
236-8								a i k i p		
241-8								a v i		
249-8								i s y		
1-8								v a t a		
2-8								i m m		
65-8								i v		
74-8								a a p a		
93-8								t u a a a a s i		
95-8								v i a		
119-8								i a t t i		
231-8								a a a v u		
232-8								a i a i		
239-8								m a m a k a		
3-8								a a m i k a		
4-8								v a a a p		
51-8								i v i		
55-8								i v a m		
109-8								i a v j a		
121-8								k a a i m a a a		
149-8								t u k		
163-8								i a a p		
167-8								a a		
259-8								t u v a		
66-8								k a a a k a v		
112-8								t a a r a i a		
116-8								t u a a k a i		
125-8								k a t i m a a i		
145-8								k a t a t		
45-8								m i a a a m a		
91-8								m u a u j		
235-8								s u v i		
246-8								i v i		
250-8								m u a a t i j		
52-9									i t e	
56-9									i m e	
96-9									a t a t	
99-9									a r i k a	
114-9									t o k i ʃ i	
115-9									i e i a	
133-9									t i p a r a i	
144-9									a a a w a a i	
150-9									k a w	
234-9									k o m	
236-9									p i k i n	
241-9									a w i n	
249-9									i ʃ e	
1-9									w a t a	
2-9									w w m a	
65-9									i w	
74-9									p a n a	
93-9									t a p a r i ʃ i	
95-9									w i k	
106-9									t i n e k i	
119-9									i a t a	
128-9									p o k	
147-9									t i m i t i	
231-9									p a n a w o	
232-9									p i i i	
239-9									n a m a k a n	
266-9									i a i m	
3-9									w i r i k a	
4-9									w a r i	
51-9									i w e	
55-9									i w a m	
97-9									m a p a k	
109-9									i p w k i	
121-9									k a p i j a k a	
149-9									t a k	
160-9									k i r i k	
163-9									i p e n	
167-9									p a	
207-9									m i	
259-9									t a w a	
66-9									k a r a k a w	
112-9									t a a i a i a	
116-9									t a p a k a i	
125-9									k a t i m a a i	
134-9									n i p a t	
135-9									t i k i a	
142-9									p a t a m a	
145-9									k a t a t i m i	
148-9									t a w a w	
162-9									i i i n	
166-9									i m i	
179-9									t a	
201-9									p i	
21-9									t a n	
24-9									p a k a a a n	
45-9									i w i j m a	
50-9									i n a	
57-9									t o k a w a n	
71-9									u m i	
91-9									m a k o n	
151-9									k i w	
154-9									w e	
192-9									t e t	
197-9									t i r i m	
205-9									i p a n	
227-9									m a p w i t ʔ	
235-9									ʃ a w i	
237-9									n a m a j i	
246-9									i w i ʔ	
251-9									w a n a	
52-10										i t e ʔ
56-10										o m e
96-10										a t a n
99-10										a r i k o
114-10										t o k i tʃ i
115-10										o r i i
133-10										t i p a a a
144-10										a t a w a tʃ i
150-10										k a w ʔ
234-10										k o m
236-10										p i k o ʔ
241-10										a w i
249-10										i tʃ e ʔ
1-10										w a t a ʔ
2-10										i a m m
65-10										i w i
74-10										p a a ʔ
93-10										t o p a r i tʃ i
95-10										w i k i
106-10										t o i tʃ i
119-10										i a t t i i i
128-10										p o k i
147-10										t i m i tʃ i
231-10										p a a w o
232-10										o i i i m
239-10										n a m a k a
266-10										i t i m
3-10										a o a i k i
4-10										w a r i ʔ
51-10										y w i
55-10										i h a m
97-10										m a h o m a
121-10										k a p i a a k a
149-10										t o k
160-10										k i r i k
163-10										i p e n
167-10										p a ʔ
207-10										m i ʔ
259-10										t o w a
112-10										t a a i a tʃ a
116-10										t o p a k a tʃ i
125-10										k a t i m a a i
134-10										n i p a t
139-10										m o e m i i
142-10										o a t a m ʔ a
145-10										k a t a t i i
148-10										t a w w w
162-10										i j i n
166-10										i m i ʔ
179-10										t a ʔ
201-10										p i
24-10										w o k o r a n
45-10										i o a a m a
50-10										i n a ʔ
71-10										o m i
84-10										p i w a ʔ
91-10										m o k o n
146-10										i k i m a a i
151-10										k i w
154-10										w e ʔ
192-10										t y t
197-10										t i m i m
205-10										i p a n
235-10										tʃ o w i
237-10										m i m a j i
250-10										m o r o t i k
251-10										w a n a ʔ
