COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
280	n a g a m u ɴ								n a g a m u ɴ	
432			s u i u		s uː		s uː	s uː		s uː
195	k u r u s a r i	k u r o kʲ a	k u r e	k u r o i	k u r o i	f u	k u r eː	k u r o i	k u r u s a ɴ	k u r o i
1	w a ɴ	w a r e				b a n			w a ɴ	
422	h u k u r ɨ r u r i	h u k u r e r u	h u k u r u	h u k u r e r u	h u k u r e r u	f u k u r i ɭ	ɸ u k u r e r u	h u k u r e r u	h u kː w i j u ɴ	h u k u r e r u
175	s ɨ n a		z ui n a	s u n a	s u n a		s u n a	s u n a	ʃ i n a	s u n a
164				o h i s a m a	o h i s a ɴ		o ɸ i s a ɴ			o h i s a m a
345	w a r a b ɨ					j a r a b i			w a r a b i	
446	ɕ aː tɕ i	s i t a	s i t e	s i t a	s i t a e	s ɨ t aː r a	s i t a	s i t a	s i ts a ɴ k a i	s i t a e
107		h i dʑ a k a b u r a			h i z a			h i z a		h i z a
123			k uː				k uː	k uː		
101	h w a		h a	h a	h aː	p aː	ɸ a	h a	h aː	h a
224					a ɴ t a r a					a ɴ t a t a tɕ i
118	s i ɴ d o	s i ɴ z oː	s i ɴ i z oː		s i ɴ z oː		s i ɴ z oː	s i ɴ z oː		s i ɴ z oː
400	h i pː a r u r i	h i pː a r u	h i pː a	h i pː a r u	h i pː a r u	p i k a u	ɕ a b a r u	h i pː a r u	h w i ts u ɴ	h i pː a r u
53			o t o k o	o t o k o	o t o k o		o t o k o	o t o k o		o t o k o
355					g o ts ui	u d a				
336	θ u dʑ i					t u dz ɨ			t u dʑ i	
11	w a x j a	w a r e ɴ i s a				b a n t iː			w a tː aː	
412	s e h e r u r i	s a k e r u	s a k u	ɕ a k e r u	s a k e r u	s a k i ɭ	s a k e r u	s a k e r u	s a k i j u ɴ	s a k e r u
78		a b u r a n i k u	a b u r a m i	a b u r a	a b u r a	a vː a	a b u r a	a b u r a n i k u		a b u r a m i
296		k u tɕ i b i r u		k u t i b i r o	k u tɕ i b i r u		k u tɕ i b e r o	k u tɕ i b e r a		k u tɕ i b i r u
119	k i m o	k i m o	k i m o	k i m o	k i m o	ts ɨ m u		k i m o	tɕ i m u	k i m o
431		n o m u		n o m u						
65		k u a	k a w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː	k a w a
443		s a g e r u		s a g e r u						
274	n eː θ a		n u r e i t a	n u r e t a	n u r e t a		n o r e t a	n u r e t a	ɴ d i t oː r u	n u r e t a
306	n a r i					n a ɭ			n a i	
303	w a θ a	h a r u t a	z u z u w a t a	h a r a w a t a	h a r a w a t a		h a r a w a t a	h a r a w a t a		h a r a w a t a
265							m o j a	m o j a		
2				a s i	w a t e					w a t a s i
32				j o k e	j oː k e					
359		m i dʑ i k a kʲ a	m i ɕ k e	m i z o i	m i dʑ i k a i		m e tɕ i k eː	m i dʑ i k a i		m i dʑ i k a i
72		n i k u	n i	n i k u	n i k u		n i k u	n i k u		n i k u
180	k u m o	k u m o	k u m o	k u m o	k u m o	f u m u	k u m o	k u m o	k u m u	k u m o
253	j uː ts ɨ	j o tsː u	j o i	j o tː u	j o tsː u	j uː ts ɨ	j o tsː u	j o tsː u	j uː ɕ i	j o tsː u
124	x a m u r i								k a n u ɴ	
211				eː	eː		eː	eː		iː
90		ts u b u r i							ɕ i b u r u	
204		i pː i a	pː e	i pː a i	i pː a i		e pː eː	i pː a i		i pː a i
215		j o kː j a	j o k a							
134	s i tɕ u r i		s i j i tɕ o	s i tː j uː	s i tː e r u	s ɨː	s i tɕː o r u	s i tː o r u	s i tsː oː ɴ	s i tː e r u
244	x u m a					k o m a n			k u m a	
186	m eː r u r i	m i e r u	m o i j u	m o e r u	m o e r u	m ui ɭ	m o e r u	m o e r u	m eː j u ɴ	m o e r u
84		o b a		o	oː		o	o		
207		a t a r a s i kʲ a					a t a r a s i	a t a r a s iː		a t a r a s iː
376	w a r u s a r i	w a r u kʲ a	w a r i		w a r ui		w a r iː	w a r ui	w a sː a ɴ	w a r ui
252	m iː ts ɨ	m i tsː u	m i	m i tː u	m i tsː u	m iː ts ɨ	m i tsː u	m i tsː u	m iː ɕ i	m i tsː u
191	ʔ oː s a r i								ʔ oː s a ɴ	
230	ʔ a ɴ tɕ u		a iː	a n o h i t o	a n o h i t o		a r e	a n o h i t o	ʔ a n u tsː u	a n o h i t o
287	h a g i	h a g i				k a r a p a dz ɨ				
414	h u r u r i	h o r u	h o	h o r u	h o r u	p u ɭ	h o r u	h o r u	h u j u ɴ	h o r u
379	k u s a r e θ a	k u s a r u a	k e sː a r e t a	k u s a tː a	k u s a tː a	f u s a r i t a m	k u s a tː a	k u s a tː a	k u tsː oː r u	k u s a tː a
357	h i sː a r i					pˢ ɨ s ɨ			h w i sː a ɴ	
170	m ɨ z ɨ	m i z u	m iː	m i d u	m i z u	m i dz ɨ	m e z u	m i z u	m i dʒ i	m i z u
297	ʔ w ɨː s ɨ b a		s u b a			s u b a			ʃ i b a	
384	m a sː ɨ g u	m a sː u g u d u a	m a sː u g u	m a sː u g u	m a sː u ŋ u n a			m a sː u g u		m a sː u ŋ u n a
81	x o g a								k uː g a	
91				a t a m a	a t a m a		a t a m a	a t a m a		a t a m a
272	ʔ a m ɨ	a m e	a m e	a m e	a m e ŋ a	a m i	a m e	a m e g a	ʔ a m i n u	a m e ŋ a
151	n ɨ h u θ u r i								n i ɴ t oː ɴ	
247			a s i k o	a k o	a k o		a s u k o	a k o		a s u k o
424	o θ a u r i	u t o u	ui t o	u t a u	u t a u		o t a o	u t a u	ʔ u t a j u ɴ	u t a u
276	ʔ a r a u r i	a r a u	a i r u	a r a u	a r a u	a r a u	a r a o	a r a u	ʔ a r a j u ɴ	a r a u
217	x o r a tɕ a ɴ					k aː r a ts ɨ			k aː r a ts oː r u	
269	ʔ i x i	i k e		i k e			e k e	i k e		
15	ʔ a r ɨ		a iː	a r e	a r e		a r e	a r e	ʔ a r i	a r e
283			s e n a k a	s e n a k a	s e n a k a		s e n a	s e n a k a		s e n a k a
362	k i r i r a ɴ	k i r e ɴ n u a	k i r e ɴ		k i r e h e ɴ		k i r e ɴ			k i r e n a i
171		k u a	k a i w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː r a	k a w a
39			h u t e	h u t o i			ɸ u t eː			
343		k oː r u	k oː	k oː r u	k oː r u		k oː r u	k oː r u		k oː r u
167	θ e d a					t i d a			t iː d a	
24		m i ɴ n a		m i ɴ n a	m i ɴ n a	mː n a	ɴː n a	m i ɴ n a	ɴ n a	m i ɴ n a
56	tɕ u	h i t o	h iː t o	h i t o	h i t o	p ɨ t u	ɸ u t o		tsː u	h i t o
159				j a r u			j a r u	j a r u		
-136				n e r u	n e r u		n e r u	n e b u r u		
398		k o s u r u	k o s u	k o s u r u	k o s u r u		k o s u r u	k o s u r u		k o s u r u
450			u r e i t a	u r e t a			o r e t a			
75		k u a b e	k a w a	k a w a	k a w a	k aː	k a w a	k a w a	k aː	k a w a
305	tɕ i	tɕ i	tɕ i tɕ i	t i t i	tɕ i tɕ i	ts ɨː	tɕ i	tɕ i tɕ i	tɕ iː	o tɕ i tɕ i
341		k oː r i	k oː i	k oː r i	k oː r i		k oː r i	k oː r i		k oː r i
369	k i r i r u ɴ	k i r e r o	k i r u	k i r e r u	k i r e r u	tʃː i	j oː			k i r e r u
196	j u r u	j o r u		j o r u	j o r u	j u ɭ	j o r u	j o r u	j u r u	j o r u
218		k u a tː e	k a e t a	k a w a i t a	k a w a i t a					k a w a i t a
342	j u k i	j u k i	j ui	j u k i	j u k i	j u ts ɨ	e k i	j u k i	j u tɕ i	j u k i
49	o n a g u	o ɴ n a g o	o n a g o	o n a g o	o n a ŋ o			o ɴ n a	w i n a g u	o ɴ n a
255		tɕ iː t o					tɕ iː t o			
104		a s i	a ɕ	a s i	a s i		a s i	a s i		a s i
267	n a g a r e r u r i	n a g a r e r u	n a g a r u	n a g a r e r u	n a ŋ a r e r u	n a g a r i ɭ	n a g a r e r u	n a g a r e r u	n a g a r i j u ɴ	n a ŋ a r e r u
395	n i g i r i	n i g i r i	m iː	m i g i	m i ŋ i	n ts ɨ	m i ŋ i	m i g i	n i dʑ i r i	m i ŋ i
59	ʔʲ u		iː o	u o		i z o	e o	u o	ʔ i j u	
298	x ɨ ɴ x o	k e g u a	k e g a i w a	k e g a w a	k e ŋ a w a		k e ŋ a w a	k e g a w a		k e ŋ a w a
268	ʔ u m i	u m i	u ɴ	u m i	u m i	i m	o m i	u m i	ʔ u m i	u m i
413	ts ɨ k i s a s u r i	ts u tɕː a s u	ts u iː s a	t u k i s a s u	ts u k i s a s u	ts ɨ f u	s a s u	ts u k i s a s u	ɕ i tɕ i k u dʑ i j u ɴ	ts u k i s a s u
449					dʑ u k u s i t a					dʑ u k u s i t a
352	tɕ i kʲ a s a r i	tɕ i k a kʲ a	tɕ i k e	t i k a i	tɕ i k a i		tɕ i k eː	tɕ i k a i	tɕ i ts a s a ɴ	tɕ i k a i
126	k ui ts ɨ k ɨ r u r i	k ui ts u k u		k ui t u k u					k uː j u ɴ	
184	u a ts ɨ					u m a ts ɨ				
308	h a n a	h a n a	h a n a	h a n a	h a n a	p a n a	h a n a	h a n a	h a n a	h a n a
142	θ u b u r i		t o i	t o b u	t o b u		t o b u		t u b u ɴ	t o b u
433	s i b u r u r i								ʃ i p u j u ɴ	
54						b ɨ k i d u m			w i k i g a	
248	ʔ a m a								ʔ a m a	
221	n aː	n a m i a	n a i	n a	n aː	n aː	n a	n a m a	n aː	n a m a e
5					a ɴ t a					a n a t a
190	h aː s a r i	a k a kʲ a	a i k e	a k a i	a k a i	a k a	a k eː	a k a i	ʔ a k a s a ɴ	a k a i
356		u s u kʲ a	ui s i	u s ui	u s ui		o s iː	u s ui		u s ui
251	b i tɕ i n a								b i ɕ i n u	
444	m u θ u r i				m o ts u	m u ts ɨ	m o ts u	m o ts u	m u ts u ɴ	m o ts u
281	m u s i	m u s i m e	m ui ɕ	m u s i	m u s i	m u s ɨ	m o s i	m u s i	m u s i	m u s i
45							k o m eː		g u m a s a ɴ	
340	m a ɕ u					m aː s o			m aː ɕ u	
266	x a z e	k a z e	k a i z e	k a z e	k a z e	k a dʒ i	k a z e	k a z e	k a dʒ i	k a z e
415	m u s u b u r i	m u s u b u		m u s u b u	m u s u b u		m o s u b u	m u s u b u	m u s u b u ɴ	m u s u b u
199	ʔ a ts ɨ s a r i		a tɕ i	a t ui	a ts ui	a ts ɨ		a ts ui	ʔ a ɕ i s a ɴ	a ts ui
254	ʔ i ts ɨ ts ɨ	i ts u ts u	i ts u	i t u t u	i ts u ts u	i ts ɨ ts ɨ	e ts u ts u	i ts u ts u	ʔ i ɕ i ɕ i	i ts u ts u
-107			h iː z a				ɸ u z a			
448	ʔ u d u ɴ	u m u				mː		u ɴ d a	ʔ ɴ d oː r u	
370		k i t a n a kʲ a	k i sː a n e		k i t a n a i		k i t a n eː			k i t a n a i
222	ʔʲ a x j a					vː a d u			ʔ i tː aː	
22		n a kː j a	n a k a	n a i	n a i		n eː	n a i	n eː ɴ	n a i
203			s a m i		s a b ui		s a b iː	s a m ui		s a m ui
361	ʔ u b u s a r i	o m o kʲ a	o i m i	o m o t a i	o m o t a i	i v u	o m eː	o m o i	ʔ ɴ b u s a ɴ	o m o i
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
160	k u r ɨ r u r i		k ui r u			f iː ɭ			k w iː j u ɴ	
188	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a	j a m a		j a m a
21	n uː					n a u			n uː	
360	ʔ i kː j a s a r i								ʔ i ɴ ts a s a ɴ	
386						m a tː oː β u			m a tː oː b a	
173	ʔ i s i	i s i	iː ɕ	i s i	i s i	i s ɨ	e s i	i s i	ʔ i s i	i s i
344		k o d o m o	k o i d o ɴ	k o d o m o	k o d o m o		k o d o m o	k o d o m o		k o d o m o
158					a ŋ e r u					a ŋ e r u
183		h i	h i	h i	h iː		ɸ i	h i	h w iː	h i
354	ʔ a tɕ i ɕ a r i	a ts u kʲ a	a i tɕ i	a t ui			a tɕ iː	a ts ui	ʔ a ɕ i s a ɴ	a ts ui
323			o t o tsː a ɴ	o t oː s a ɴ	o t o tɕː a ɴ					o t oː s a ɴ
13			o i d o ɴ				o r a r a	o r a tɕ i		
286								m u k oː z u n e	h w i ɕ a	
457					n a w a			n a w a		
109	ts ɨ b u s i					ts ɨ g u s ɨ			tɕ i ɴ s i	
406		n a g u r u						n a g u r u		n a ŋ u r u
178	m i tɕ a					m t a			ɴ ts a	
278		h e b u m e	h e	h e b i	h e b i			h e b i		h e b i
426		k a m a r u		k a m u						
240		d o k o	d o k o	d o k o	d o k o		d o k o	d o k o		d o k o
23	ʔ a r a ɴ					a r a ŋ				
34	ɕ o g o ɕ a ɴ					u k aː ʃ a				
38					oː k iː	u k u		oː k iː		oː k iː
85	z u b u					dz uː			z uː	
117				k i m o					tɕ i m u	
458	θ u s i	t o s i	t o ɕ	t o s i	t o s i	t u s ɨ	t o s i	t o s i	t u s i	t o s i
58		s a k a n a			s a k a n a					s a k a n a
111		h a r a	h a r a	h a r a	h a r a		ɸ a r a	h a r a		
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
149	x u r i	k u r u	k u	k u r u	k u r u		k u r u	k u r u		k u r u
88	h i g i					pˢ ɨ g i				
206						m t i			m iː	
348	h i r u s a r i	h i r o kʲ a	h i r e	h i r o i	h i r o i	pˢ ɨ s u	ɸ u r eː	h i r o i	h w i r u s a ɴ	h i r o i
-260	θ ɨ ɴ		t e i ɴ		t e ɴ	t i n	t e ɴ	t e ɴ dʑ i k u	t i ɴ	
264	k i r i	k i r i	k i j i	k i r i	k i r i	ts ɨː			tɕ i r i	k i r i
394	h i dʑ a r i	h i d a r i	h i d a i	h i d a r i	h i d a r i	p ɨ d a ɭ	ɸ u d a r i	h i d a r i	h w i z a i	h i d a r i
239	ʔ i ts ɨ	i ts u	iː	i t u	i ts u	i ts ɨ	e ts u	i ts u	ʔ i ɕ i	i ts u
456	ts ɨ n a	ts u n a	ts u n a	t u n a		ts ɨ n a	ts u n a		ɕ i n a	ts u n a
187	m i tɕ i	m i tɕ i	m iː	m i t i	m i tɕ i	m ts ɨ	m e tɕ i	m i tɕ i	m i tɕ i	m i tɕ i
261		s o r a		s o r a						s o r a
339		ɕ o	s i o	s i j o	s i o		s i o	s i o		s i o
