COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
442-1	s i m i i i r u r i									
455-1	ʔ i x i r u r									
15-1	ʔ a r									
49-1	w ɨ n a g u									
130-1	h r									
14-2		k o r e								
18-2		d a r e								
35-2		h i t o ts u								
36-2		h u t u ts u								
48-2		n a g u i								
60-2		t o r i								
63-2		s i r u m i								
64-2		k i								
67-2		h a ɴ a								
68-2		n e o								
71-2		tɕ i								
76-2		h o n e								
83-2		ts u n o								
87-2		h a n e								
95-2		m i m i								
98-2		h a n a								
99-2		k u tɕ i								
-102-2		s i u								
103-2		ts u m e								
110-2		t e								
116-2		m u n e								
120-2		n o m u								
132-2		k i k u								
139-2		k o r o s u								
140-2		o o u								
156-2		t a ɴ e r a								
168-2		ts u k i								
169-2		h o s i								
170-2		m i ts u								
173-2		i s i								
180-2		k u m o								
185-2		h a i								
186-2		m o e r u								
187-2		m i tɕ i								
190-2		a k a i								
193-2		k i r o i								
194-2		s i r o i								
195-2		k u r o i								
216-2		m a r u a								
221-2		n a u e								
239-2		i ts u								
252-2		m i ts u								
253-2		o ts u								
254-2		i ts u ts u								
266-2		k a ts e								
267-2		n a g u r e r u								
268-2		u m i								
272-2		a m e u								
276-2		a r a u								
281-2		m u s i								
304-2		ts u b u								
305-2		o i tɕ i								
308-2		h a n u								
309-2		k u s u								
310-2		t o								
311-2		n i								
342-2		u k i								
346-2		k u r u i								
347-2		k i r u								
348-2		h i r o i								
351-2		t a w i								
361-2		m o o i								
379-2		k u s u ɴ a								
394-2		h i w u r i								
395-2		m i g i								
400-2		h i u r u								
412-2		s a k e r u								
413-2		ts u k i s u s u								
414-2		h o r u								
422-2		h u k u r e r u								
423-2		k a ɴ g a e r u								
430-2		h a k u								
435-2		h u k u								
446-2		s i t u e								
447-2		u w e								
458-2		t o s i								
56-2		h i t o								
65-2		k a u								
70-2		t a n e								
75-2		k a u								
114-2		k u b i								
119-2		k i m o								
161-2		i a								
171-2		k a w a								
188-2		a m u								
196-2		o r u								
262-2		h i r u m a								
300-2		h o e s o								
313-2		d e								
350-2		s e b u i								
352-2		tɕ i k u i								
396-2		h u r a a								
401-2		o s u								
420-2		o o tɕ i r u								
424-2		u t u u								
442-2		s a m e u k e r u								
455-2		i k i e r u								
22-2		n a i								
24-2		m i n a								
49-2		ts o n a a								
78-2		a b u r u u								
89-2		k e								
14-3			k o e							
18-3			a e							
35-3			h t o u							
36-3			h u t e u							
48-3			n a g e							
60-3			t o i							
63-3			s i a m e							
64-3			k i							
67-3			a							
68-3			n e k							
71-3			i							
76-3			h o n e							
83-3			u n o							
87-3			h a n e							
95-3			m i m i							
98-3			h a n a							
99-3			k u i							
-102-3			e o							
103-3			u m e							
110-3			t e							
116-3			n e							
120-3			n o m u							
132-3			k i k u							
139-3			k o o s u							
140-3			o o g u							
156-3			t a o u							
168-3			u k i							
169-3			h o s i							
170-3			m e u							
173-3			e s i							
180-3			k u m o							
185-3			h e							
186-3			m o e u							
187-3			m e i							
190-3			a k e							
193-3			k i o							
194-3			s i e							
195-3			k u e							
216-3			m a i							
221-3			n a							
239-3			e u							
252-3			m i u							
253-3			o u							
254-3			e u u							
266-3			k a e							
267-3			n a g a e u							
268-3			o m i							
272-3			a m e							
276-3			a a o							
281-3			m o s i							
304-3			u a e							
305-3			i							
308-3			h a n a							
309-3			k u s a							
310-3			t o							
311-3			n i							
342-3			e k i							
346-3			k u e							
347-3			k i u							
348-3			h e e							
351-3			t o e							
361-3			o e							
379-3			k u s a a							
394-3			h e a i							
395-3			m i g i							
400-3			h a a u							
412-3			s a k e u							
413-3			k a s u							
414-3			h o u							
422-3			h u k u e u							
423-3			k a ɴ g a e u							
430-3			h a k u							
435-3			h u k u							
446-3			s i t a							
447-3			e e							
458-3			t o s i							
56-3			h t o							
62-3			e n o							
65-3			k a w a							
70-3			t a n e							
75-3			k a w a							
96-3			m e							
101-3			h a							
114-3			k u i							
119-3			k e m e							
134-3			s i o u							
138-3			s i n o							
146-3			a u k u							
161-3			e o							
171-3			k a w a							
182-3			k e m o i							
188-3			a m a							
262-3			h i a							
300-3			h e s o							
313-3			e							
350-3			s e m e							
352-3			i k e							
396-3			h u i							
401-3			o s u							
420-3			o k i u							
424-3			o t a o							
442-3			s i m e k u							
455-3			e k e o u							
15-3			a e							
22-3			n e							
49-3			e a e							
78-3			a u a							
89-3			k e							
130-3			m i u							
14-4				k o r e						
18-4				d a r e						
35-4				h i t o t u						
36-4				h u t a t u						
48-4				n a g a i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o o g u						
156-4				t a e r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i u						
173-4				i s i						
180-4				k u m o						
185-4				h a i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k a i						
193-4				k eː r o i						
194-4				s i r o i						
195-4				k u r o i						
216-4				m a r u						
221-4				n a a						
239-4				i t u						
252-4				m i u						
253-4				o u						
254-4				i t u t u						
266-4				k a e						
267-4				n a g a r e r u						
268-4				u m i						
272-4				a m e a						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				i t i						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i						
361-4				o m o i						
379-4				k u s a a						
394-4				h i d a r i						
395-4				n i g i						
400-4				h i a r u						
412-4				s a k e r u						
413-4				t u k i s a s u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a e						
447-4				u						
458-4				t o s i						
56-4				h i t o						
62-4				i n u						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4										
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i e r u						
138-4				s i n u						
146-4				a r u k u						
161-4				u						
171-4				k a w a						
182-4				k e u r						
188-4				a m a						
196-4				o r u						
262-4				h i r u m a						
300-4				h o s o						
313-4				d e						
350-4				s e a i						
352-4				t i k a i						
396-4				h u r						
424-4				u t a u						
442-4				s i m e t u g e u						
455-4				i k i t e r u						
15-4				a r e						
22-4				n a i						
24-4				m i ɴ n a						
49-4				o n a						
78-4				a b u r a						
89-4				k						
130-4				i r u						
14-5					k o r e					
18-5					r a r e					
35-5					h i t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h r a					
68-5					n e k o					
71-5					r i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u r i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o r o ŋ u					
156-5					t a r e r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i r u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i r i					
190-5					a k a i					
193-5					k ui r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r r					
221-5					n a m e					
239-5					i ts u					
252-5					m i r u					
253-5					r o r u					
254-5					i ts u ts u					
266-5					k a r e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e ŋ					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					o i r i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t oː i					
361-5					o m o i					
379-5					k u s a r a					
394-5					h i r a r i					
395-5					m i ŋ i					
400-5					h i r a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a ɴ e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t e					
447-5					u e					
458-5					t o s i					
56-5					h i t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i r e r u					
138-5					s i n u					
146-5					a r u k u					
161-5					r					
171-5					k a w a					
182-5					k e m u					
188-5					r a m a					
196-5					r o r u					
262-5					h i r u m a					
300-5					o e s o					
313-5					r e					
350-5					s e m a i					
352-5					r i k a i					
396-5					h u r ui					
401-5					o s u					
420-5					o k o r i r u					
424-5					u t a u					
455-5					i k i t e r u					
15-5					a r e					
22-5					n a i					
24-5					m i ɴ n a					
49-5					o ɴ n ɴ a					
78-5					a b u r a n i					
89-5					k e					
130-5					m i r u					
14-6						u ɨ				
18-6						t a				
35-6						t u s ɨ				
36-6						t s ɨ				
48-6						n a a s a				
60-6						t u				
63-6						s ɨ a				
64-6						ɨ				
67-6						a				
68-6						n ɨ				
71-6						ɨ				
76-6						u n ɨ				
83-6						s ɨ n u				
87-6						a ɨ ɨ				
95-6						m ɨ m ɨ				
98-6						a n a				
99-6						ɨ				
-102-6						s ɨ a				
103-6						s ɨ m ɨ				
110-6						t ɨ				
116-6						n ɨ				
120-6						n u				
132-6						ɨ				
139-6						u u s				
140-6						u s u				
156-6						t a u				
168-6						s ɨ ɨ				
169-6						u s ɨ				
170-6						m ɨ ɨ				
173-6						ɨ s ɨ				
180-6						m u				
185-6										
186-6						m u				
187-6						m ɨ ɨ				
190-6						s a				
193-6						ɨ a				
194-6						s ɨ u s a				
195-6						u s a				
216-6						m a s a				
221-6						n				
239-6						ɨ s ɨ				
252-6						m ɨ s ɨ				
253-6						u s ɨ				
254-6						ɨ s ɨ s ɨ				
266-6						a ɨ				
267-6						n a a ɨ				
268-6						m ɨ				
272-6						a m ɨ				
276-6						a a				
281-6						m s ɨ				
304-6						s ɨ				
305-6						ɨ				
308-6						a n a				
309-6						s a				
310-6						t u				
311-6						n a ɨ				
342-6						ɨ				
346-6						a s a				
347-6						ɨ				
348-6						ɨ u s a				
351-6						t u s a				
361-6						u s a				
379-6						a a				
394-6						ɨ s a ɨ				
395-6						n ɨ ɨ ɨ				
400-6						ɨ a				
412-6						s ɨ				
413-6						s ɨ ɨ a				
414-6						u				
422-6						ɨ				
423-6						a				
430-6						a				
435-6										
446-6						s ɨ ɨ				
447-6						ɨ ɨ				
458-6						t u s ɨ				
56-6										
62-6						ɨ				
65-6										
70-6						a n				
75-6										
96-6						m ɨ				
101-6						a				
119-6						ɨ m u				
134-6						s ɨ u				
138-6						s ɨ				
146-6						a				
171-6										
182-6						ɨ s ɨ				
188-6						a a				
196-6						u				
401-6						u s				
420-6						u t ɨ				
442-6						s ɨ m ɨ				
24-6										
78-6										
130-6										
14-7							k o r e			
18-7							d a r e			
35-7							h i t o u			
36-7							h u t a u			
48-7							n a ŋ i			
60-7							t o r i			
63-7							s i r a m i			
64-7							k i			
67-7							h a a			
68-7							n e k			
71-7							w tɕ i			
76-7							h o n e			
83-7							tɕ u n o			
87-7							h a w e			
95-7							m i m i			
98-7							h a n a			
99-7							k u i			
-102-7							s i t a			
103-7							tɕ u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o r o u			
156-7							t a r o r u			
168-7							u k i			
169-7							h o s i			
170-7							m i u			
173-7							i s i			
180-7							k u m o			
185-7							h a i			
186-7							m o e r u			
187-7							m i i			
190-7							k a i			
193-7							k i r i			
194-7							s i r i			
195-7							k u r i			
216-7							m a r			
221-7							n a m			
239-7							i u			
252-7							m i u			
253-7							r o u			
254-7							i tɕ u u			
266-7							k a r e			
267-7							n a ŋ a r e r u			
268-7							u m i			
272-7							a m e			
276-7							a r u			
281-7							m u s i			
304-7							tɕ u a a			
305-7							r i tɕ i			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							i			
342-7							r u k i			
346-7							k u r a i			
347-7							k i r u			
348-7							h i r i			
351-7							t oː i			
361-7							o m i			
379-7							k u s a r w a			
394-7							h i d a r i			
395-7							m i i			
400-7							h i r a r u			
412-7							s k e r u			
413-7							tɕ u k i s a s u			
414-7							h o r u			
422-7							h u k u r e r u			
423-7							k a o ŋ e r u			
430-7							h k u			
435-7							h u k u			
446-7							s i t a			
447-7							u e			
458-7							t s i			
56-7							h i t a			
62-7							i u u			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							h a			
114-7							k u i			
134-7							s i r o r u			
138-7							s i u u			
146-7							a r u k u			
161-7							r			
171-7							k a w a			
182-7							k e m u			
188-7							r a m a			
196-7							o o r u			
262-7							h i r u m a			
300-7							e s o			
313-7							d e			
350-7							s e m i			
352-7							tɕ i k i			
396-7							h u r iː			
401-7							o s u			
420-7							o k r i r u			
424-7							u t a u			
442-7							s o m e k r u			
455-7							i k i o r u			
15-7							a r e			
22-7							n a i			
24-7							m i u u a			
78-7							a r u r a			
89-7							k e			
130-7							m i r u			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a a		
68-8								n e ɴ ɴ		
71-8								ɴ tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t i ɴ a		
103-8								ts u m e		
110-8								t e		
116-8								m a u n e		
120-8								n o m u		
132-8								k i k u ɴ		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a k e r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m i k u		
173-8								i s i		
180-8								k u m o		
185-8								h a ɴ i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a ɴ i		
193-8								k a r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui ɴ		
221-8								n a m a		
239-8								i ts u		
252-8								m i k u		
253-8								j o k u		
254-8								i ts u ts u		
266-8								k a k e		
267-8								n a g a r e r u		
268-8								a u m i		
272-8								a a m e g a		
276-8								a ɴ r a u ɴ		
281-8								m u s i		
304-8								ts u k i a		
305-8								tɕ i tɕ i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n ɴ i		
342-8								k u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i i		
361-8								ɴ ɴ o m a i		
379-8								k u s a k a ɴ		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i k a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a k g a e r u		
430-8								h a k u ɴ		
435-8								h u k u ɴ		
446-8								s i t a ɴ ɴ a		
447-8								u ɴ e		
458-8								t o s i		
62-8								a i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i k o r u		
138-8								s i n u i		
146-8								a r u k u		
161-8								k i o		
171-8								k a w a		
182-8								k e m u i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u ɴ m a		
300-8								e s o		
313-8								ɴ d e		
350-8								s e m a i		
352-8								tɕ i k a i		
396-8								h u r ui		
401-8								o s u		
420-8								o tɕ i r u		
424-8								u t a u ɴ		
442-8								k i m e u k r u		
455-8								i k i t o r u		
15-8								a r e		
22-8								n a i		
24-8								m i k n a		
49-8								o n a		
78-8								a b u r a m i		
89-8								k e		
130-8								m i r u		
14-9									k u j i	
18-9									t a j u	
35-9									d i	
36-9									d i	
48-9									n a g a s a ɴ	
60-9									t u	
63-9									ɴ i a m	
64-9									k i	
67-9									w a	
68-9									n i u ɴ	
71-9									ɴ i	
76-9									h u n i	
83-9									h i n a	
87-9									h a a	
95-9									ɴ i m	
98-9									h a n a	
99-9									h u ɴ i	
-102-9									s i a	
103-9									h i m i	
110-9									t i	
116-9									h u n	
120-9									n u m u ɴ	
132-9									ɴ i u ɴ	
139-9									u s u ɴ	
140-9									ʔ i g u ɴ	
156-9									t a k u	
168-9									i	
169-9									h u ɴ i	
170-9									m i s i	
173-9									ʔ i ɴ i	
180-9									h u m a	
185-9									h i	
186-9									m u u ɴ	
187-9									ɴ i ɴ i	
190-9									u s a ɴ	
193-9									h i s a ɴ	
194-9									ɴ i u s a ɴ	
195-9									h u u s a ɴ	
216-9									m a k u s a ɴ	
221-9									n u	
239-9									ʔ i i	
252-9									m i i	
253-9									h u i	
254-9									ʔ i i i	
266-9									k a s a	
267-9									n a g a j i j u ɴ	
268-9									ʔ u ɴ i	
272-9									ʔ a m i	
276-9									ʔ a j a u ɴ	
281-9									m u s	
304-9									h i s	
305-9									ɴ i	
308-9									h a n a	
309-9									h u s a	
310-9									t u	
311-9									n a	
342-9									h u ɴ i	
346-9									u j a s a ɴ	
347-9									ɴ i j u ɴ	
348-9									h i j u s a ɴ	
351-9									t u s a ɴ	
361-9									ʔ u u s a ɴ	
379-9									h u s a j i t a	
394-9									h i ts a ɴ	
395-9									ɴ i ɴ i ɴ	
400-9									h i k a u ɴ	
412-9									s u k i j u ɴ	
413-9									i i ɴ s a s u ɴ	
414-9									h u j u ɴ	
422-9									h u k u j u ɴ	
423-9									k a g u ɴ	
430-9									h a u ɴ	
435-9									h u u ɴ	
446-9									s u i	
447-9									ʔ w i	
458-9									t u ɴ i	
56-9									i u	
62-9									ʔ i ɴ	
65-9									k u	
75-9									k	
96-9									m i	
101-9									h a	
114-9									h u ɴ i	
119-9									ɴ i m a	
134-9									ɴ i u ɴ	
138-9									ɴ i i u ɴ	
146-9									ʔ a i u ɴ	
161-9									h u ɴ i	
171-9									k a	
182-9									k i b u ɴ	
196-9									h u j u	
262-9									h i j u ɴ a	
300-9									h u s u	
313-9									n a t i	
350-9									s u b a s a ɴ	
352-9									ɴ i a s a ɴ	
396-9									h u j u s a ɴ	
401-9									ʔ u s u ɴ	
420-9									ʔ u t i j u ɴ	
424-9									u t a u ɴ	
442-9									s u m i j u ɴ	
455-9									ʔ i ɴ i u ɴ	
15-9									ʔ a j i	
22-9									h u i a	
24-9									h i a	
49-9									i n a g u	
89-9									h u	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i t a m i
64-10										k i
67-10										h a
68-10										n iː
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t s a
103-10										ts u m e
110-10										t iː
116-10										m u n e
120-10										n oː m u
132-10										k i k u
139-10										k o r o s u i
140-10										o o o ŋ u
156-10										t a ŋ e r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k i r o i
194-10										s iː r o i
195-10										k u r o i
216-10										m a r ui i
221-10										n a
239-10										i ts u
252-10										m i o u
253-10										o o o u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u i
268-10										u m i
272-10										a m e ŋ a
276-10										a t a u i
281-10										m u s i
304-10										ts u b a
305-10										tɕ i tɕ i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										o u k i
346-10										k u t a i
347-10										k i r u
348-10										h i r o iː i
351-10										t o s i
361-10										o m o t a s i
379-10										k u s a o a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i ŋ a r u i
412-10										s a k e r u
413-10										ts u k i s a s u i
414-10										h o r u
422-10										h u k u r r u
423-10										k a ɴ ŋ a r u
430-10										h a k u
435-10										h u k u
446-10										s i t a s
447-10										u
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m iː
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i ŋ e r u
138-10										s i n u
146-10										a r u k u
161-10										o uː
171-10										k a w a
182-10										n e m u r i
188-10										o a m a
196-10										ŋ o r u
262-10										h i r u m a
300-10										h e s o
313-10										d e
350-10										s e b a i
352-10										tɕ i k a i
396-10										h u r
401-10										o s u
420-10										o tɕ i r u
424-10										u t a s u
442-10										s e m e ts u a a
455-10										i k i t e r u
15-10										a r e
22-10										n a i
24-10										m i ɴ n a
49-10										o n a o o
78-10										a b u t a i
89-10										k iː
130-10										m i r u
