COGID	Dashi	Ega	Enqi	Gongxing	Jinman	Jinxing	Mazhelong	ProtoBai	Tuoluo	Zhoucheng
3084-1	tʰ u ⁴⁴									
3117-1	ɣ i ³¹									
3128-1	k ɯ ³¹									
3150-1	tʰ e ⁴⁴									
3161-1	k i ³³									
3172-1	tɕ i ³³									
3263-1	j ɯ ⁴⁴									
3274-1	k e ³¹									
3308-1	kʰ e ŋ ⁵⁵									
3340-1	ts ɯ ⁴⁴									
3362-1	tɕ i n ³⁵									
3409-1	m i ³³									
3454-1	k e ŋ ³¹									
3493-1	ɕʰ ɯ ⁴⁴									
3536-1	ʂ u ³¹									
3548-1	f u ³¹									
3645-1	ʂ u ³³									
3678-1	tɕ i ³¹									
3757-1	j u ³¹									
3779-1	k u ³¹									
3813-1	x e ³¹									
3835-1	ʂ j e n ⁵⁵									
3855-1	p e ŋ ³¹									
3885-1	s ɯ e ⁴⁴									
3907-1	k e ⁵⁵									
3942-1	ts i ³³									
3953-1	tɕ j e ³⁵									
4023-1	ʂ j o ³⁵									
4034-1	tɕ i ³⁵									
4143-1	tɕ u ŋ ⁴²									
4185-1	m o ŋ ⁴⁴									
4227-1	tɕ i n ³⁵									
4238-1	k u ³¹									
4249-1	k e ŋ ³¹									
4271-1	ɣ i ³¹									
4304-1	tɕ u ³¹									
4315-1	k u ə ³³									
4336-1	tɕ i ³¹									
4400-1	s e ŋ ³¹									
4411-1	x e ³¹									
4441-1	j u ³¹									
4557-1	k u ³¹									
4591-1	j o ³³									
4602-1	ɣ ɯ ³¹									
4687-1	x e ³¹									
4720-1	k e ŋ ³⁵									
4731-1	k e ³¹									
4763-1	ʂ ɯ ³¹									
4918-1	ɣ ɯ ³¹									
4976-1	tʰ u ⁴⁴									
4998-1	ʂ j i ³³									
5037-1	k i ³¹									
5048-1	tɕ i ³¹									
5100-1	m u ²¹									
5111-1	p e ³¹									
5122-1	k w u ³³									
5163-1	ts i ³¹									
5192-1	tɕ u ŋ ³¹									
5225-1	j o ŋ ³¹									
5236-1	tʰ u ³³									
247-1	p u ³¹									
289-1	ʂ i ⁴⁴									
338-1	k j e ³³									
378-1	k i ³¹									
621-1	k u u ⁴⁴									
632-1	s e ŋ ³³									
645-1	k e ³¹									
742-1	k e ⁴⁴									
752-1	m ɯ ²¹									
763-1	tɕ j e ²¹									
809-1	k u ³¹									
853-1	kʰ o ŋ ⁵⁵									
916-1	tɕ j o ³⁵									
960-1	m i ⁵⁵									
1001-1	k ɯ ²¹									
1074-1	s ɯ ³⁵									
1130-1	k e ⁴⁴									
1184-1	ʂ o ³⁵									
1230-1	k w o ³³									
1263-1	m i ⁴⁴									
1423-1	kʰ e ŋ ³¹									
1433-1	m ɯ ²¹									
1462-1	s w e ³³									
1629-1	f ʯ ³³									
1682-1	ʂ j o ³⁵									
1706-1	tɕ j ou ³¹									
1925-1	m i ³³									
1991-1	ts e ³³									
2040-1	k u ŋ ⁴²									
2107-1	ɣ ou ³¹									
2118-1	t õ ³³									
2141-1	ʂ j e ŋ ²¹									
2540-1	tɕ u ²¹									
2576-1	m i ³⁵									
2664-1	m i ⁴⁴									
2753-1	ʂ j o ŋ ³⁵									
2848-1	tɕ i ²¹									
2870-1	ɣ i ³³									
2871-1	ʂ i a ³¹									
2952-1	s w i ⁴⁴									
3020-1	t e ³³									
3214-1	p e ŋ ³³									
3285-1	tʰ u ³³									
3373-1	tɕ u ⁴⁴									
3397-1	j ɯ ⁴⁴									
3443-1	k ɯ ²¹									
3566-1	k e ⁴⁴									
3590-1	s a ⁴⁴									
3601-1	k ɯ ²¹									
3634-1	ts o ŋ ³³									
3689-1	k e ³³									
3964-1	x e ³⁵									
4056-1	k ɯ ³¹									
4102-1	tɕ u ²¹									
4326-1	m i ³³									
4412-1	m i ŋ ²¹									
4511-1	tɕ j u ⁴⁴									
4581-1	k ɯ ⁵⁵									
4676-1	tɕ kʰ u ⁵⁵									
4688-1	m i ŋ ²¹									
4708-1	ou ⁴⁴									
4814-1	ts ɯ ⁴⁴									
4844-1	ɕʰ ou ⁴⁴									
4854-1	k e ŋ ³³									
4929-1	j ɯ ³¹									
4940-1	tɕ j e n ³⁵									
5027-1	k u ⁴⁴									
5071-1	m ɯ ⁴⁴									
5083-1	k e a ³¹									
5248-1	tʰ u ³³									
82-1	tʰ ɕʰ ou ⁴⁴									
132-1	x e ⁴²									
141-1	m u ³¹									
227-1	tɕ i ⁴⁴									
359-1	tɕ w e ²¹									
379-1	p e ²¹									
422-1	v i ³¹									
979-1	s e ⁴⁴									
1046-1	ɣ ɯ ⁴²									
1274-1	i ³³									
1315-1	tɕ w e ³³									
1337-1	k o ŋ ²¹									
1390-1	j ou ⁴⁴									
1651-1	k j i ⁴²									
1693-1	tɕ w a ⁴⁴									
1742-1	j e ³³									
1851-1	s w o ³⁵									
1958-1	tɕ ɯ ³¹									
1980-1	tɕ j e ³⁵									
2174-1	tɕ o ²¹									
2218-1	k j o ³¹									
2355-1	p j i ⁴²									
2439-1	m u ³³									
2474-1	m i ²¹									
2517-1	tɕ j e ³⁵									
2551-1	x i ³³									
2816-1	k u ⁴⁴									
3225-1	ts e ⁴⁴									
3251-1	j a ⁴⁴									
3384-1	ɕʰ e ⁴⁴									
3612-1	p ɯ ³¹									
3656-1	k u ⁴⁴									
3667-1	k ou ²¹									
3712-1	tɕ j e ²¹									
3790-1	f o ³³									
3801-1	p e ²¹									
3975-1	s w o ŋ ³⁵									
4045-1	p ou ³¹									
4081-1	k u u ⁴²									
4196-1	tɕ i ³¹									
4357-1	ɣ i ³¹									
4452-1	s w o ³¹									
4462-1	p e ŋ ³¹									
4548-1	ʂ o ²¹									
4657-1	k e ²¹									
4774-1	t w e ³¹									
4815-1	m e ⁴⁴									
4909-1	k o ŋ ³⁵									
5009-1	tɕʰ j e ³⁵									
5082-1	m e ⁴⁴									
1-1	m e ²¹									
119-1	tɕ i ³³									
423-1	k i ³¹									
501-1	f a ⁴⁴									
523-1	f õ ³³									
610-1	j e n ²¹									
971-1	m e ⁵⁵									
1026-1	pʰ a ²¹									
1119-1	tɕ w e ³³									
1218-1	f ʯ ⁵⁵									
1359-1	tɕ i ³¹									
1360-1	j ou ³¹									
1484-1	f ʯ ³³									
1564-1	x w i ³³									
1717-1	a ²¹									
1751-1	s w o ³⁵									
1829-1	tɕ j e n ³⁵									
32-2		m ɛ ⁴²								
53-2		ts ɛ ²¹								
93-2		q ɯ ²¹								
216-2		s ɛ ɛ ⁵⁵								
236-2		ts ɛ i ⁵⁵								
267-2		tsʰ ɛ ⁴²								
316-2		p ɯ ²²								
327-2		x ɯ ⁵⁵								
348-2		tsʰ i ⁴²								
400-2		m u ⁴²								
452-2		q ɛ ⁵⁵								
463-2		q ɛ ⁵⁵								
512-2		tsʰ o ⁴²								
534-2		tsʰ ɛ ⁵⁵								
556-2		kʰ i ²²								
568-2		x ɯ ⁵⁵								
588-2		s ɛ ɛ ⁵⁵								
599-2		p u ⁵⁵								
656-2		q i ²¹								
678-2		q ɛ ²¹								
689-2		m ɛ ⁴²								
700-2		m ɛ ⁴²								
775-2		ŋ ɛ ⁴²								
786-2		q ɛ ⁵⁵								
820-2		tsʰ ɛ a ⁴²								
839-2		tʰ i ²¹								
863-2		q o ²²								
896-2		q ɛ ⁵⁵								
929-2		tsʰ i ⁴²								
1015-2		ɕ ɛ ⁵⁵								
1035-2		tsʰ i ²²								
1107-2		ɕ ɛ ⁵⁵								
1173-2		ɕ i ²²								
1195-2		ɕ i ²²								
1241-2		m ɛ ²¹								
1252-2		w o ²¹								
1294-2		kʰ o ⁵⁵								
1326-2		tsʰ ɥ i ²²								
1348-2		tsʰ i ⁴²								
1401-2		s ɛ ⁴²								
1451-2		s ɛ ²²								
1473-2		t w i ²²								
1507-2		tsʰ i ⁵⁵								
1532-2		q ɛ ⁵⁵								
1543-2		ɕ i ²²								
1575-2		s ɛ ⁵⁵								
1618-2		p u ²¹								
1640-2		tsʰ u ⁵⁵								
1671-2		ɕ i ²²								
1731-2		ɕ o ⁵⁵								
1762-2		s w ɛ ⁴²								
1773-2		t ɛ ⁵⁵								
1794-2		tsʰ o a ⁵⁵								
1805-2		m i ⁴²								
1816-2		ɕ ɛ ²²								
1862-2		tsʰ i ⁵⁵								
1885-2		q ɛ ⁵⁵								
1914-2		ɕ i ²²								
1936-2		p u ²²								
1969-2		s ɛ ⁵⁵								
2018-2		ts o ²¹								
2029-2		kʰ o ⁵⁵								
2051-2		tsʰ ɛ ²¹								
2074-2		q o ⁴²								
2085-2		m ɛ ²²								
2130-2		p ɛ ⁴²								
2245-2		tsʰ o ⁴²								
2269-2		m ɛ ²²								
2280-2		m u ⁴²								
2291-2		s ɛ ⁴²								
2316-2		tsʰ i ⁵⁵								
2364-2		m ɛ ²²								
2395-2		tʰ ɛ ⁵⁵								
2406-2		tsʰ i a ⁵⁵								
2417-2		q ɛ ⁴²								
2428-2		kʰ o ⁵⁵								
2450-2		tʰ o ²¹								
2484-2		ɕ i ⁵⁵								
2495-2		q o ²¹								
2565-2		tʰ i ⁵⁵								
2611-2		m ɛ ⁵⁵								
2632-2		qʰ w ɛ ⁵⁵								
2644-2		s w a ⁵⁵								
2674-2		m o ²²								
2698-2		ɕ i ²²								
2709-2		m ɛ ²¹								
2720-2		tsʰ i a ²¹								
2772-2		q ɛ ⁴²								
2791-2		tsʰ i ⁵⁵								
2837-2		tsʰ ɛ ⁵⁵								
2859-2		s ɛ ⁵⁵								
2889-2		tsʰ i ²²								
2900-2		q u ²²								
2928-2		tsʰ o ⁵⁵								
2941-2		q ɯ ⁵⁵								
2998-2		tsʰ i ²²								
3031-2		tʰ i ²²								
3052-2		tʰ i ⁴²								
3064-2		t o ²¹								
3084-2		tʰ a ⁵⁵								
3117-2		tsʰ ɛ ⁴²								
3128-2		q ɛ ⁴²								
3150-2		t ɛ ⁴²								
3161-2		tʰ i ²²								
3172-2		tsʰ ɛ ²²								
3263-2		m ɛ ⁵⁵								
3274-2		q ɛ ⁴²								
3308-2		kʰ ɛ ⁵⁵								
3340-2		tsʰ ɛ ⁴²								
3362-2		tsʰ ɛ ⁵⁵								
3409-2		m i ²²								
3454-2		kʰ o ⁵⁵								
3493-2		ɕ ɛ ⁵⁵								
3536-2		s o ⁵⁵								
3548-2		w i ⁴²								
3645-2		ɕ ɛ ⁵⁵								
3678-2		tsʰ i ⁵⁵								
3757-2		m u ²¹								
3779-2		q ɛ ⁴²								
3813-2		x ɛ ⁵⁵								
3835-2		s ɛ ⁵⁵								
3855-2		p ɛ ²¹								
3885-2		s u ɛ ⁵⁵								
3907-2		p ɛ ⁵⁵								
3942-2		m i ²²								
3953-2		tʰ ɛ ⁵⁵								
4023-2		s i a ⁵⁵								
4034-2		tsʰ i ⁵⁵								
4143-2		tsʰ o ²¹								
4185-2		m ɛ ⁵⁵								
4227-2		tsʰ ɛ ⁵⁵								
4238-2		tʰ o ²¹								
4249-2		kʰ o ⁵⁵								
4271-2		tsʰ ɛ ⁴²								
4304-2		tsʰ ɥ ɛ ⁴²								
4315-2		tʰ o ²²								
4336-2		tʰ ɥ ɛ ⁴²								
4400-2		s ɛ ⁵⁵								
4411-2		x ɛ ⁵⁵								
4441-2		m u ²¹								
4557-2		q ɛ ⁴²								
4591-2		ɲ i u ²²								
4602-2		x ɯ ⁴²								
4687-2		x ɛ ⁵⁵								
4720-2		q ɛ ⁵⁵								
4731-2		tʰ ɛ ⁴²								
4763-2		tsʰ i ⁴²								
4918-2		tsʰ i ⁴²								
4976-2		tʰ i ⁵⁵								
4998-2		ɕ m i ²²								
5037-2		tʰ ɛ ⁴²								
5048-2		tsʰ i ⁵⁵								
5100-2		m ɛ ²¹								
5111-2		p ɛ ⁴²								
5122-2		qʰ w a ⁵⁵								
5163-2		tsʰ i ⁵⁵								
5192-2		tsʰ i a ²¹								
5225-2		m o ⁴²								
5236-2		tʰ ɥ i ²²								
64-2		tsʰ ɛ ⁴²								
104-2		x w a ⁵⁵								
247-2		pʰ i ²¹								
289-2		s ɛ ²²								
338-2		qʰ w ɛ ⁴²								
378-2		tʰ i ⁴²								
412-2		t ɛ ⁵⁵								
621-2		qʰ w a ⁴²								
632-2		w o ²²								
645-2		p o ⁴²								
742-2		q a ⁵⁵								
752-2		ŋ ɯ ²¹								
799-2		ts i ⁴²								
809-2		p u ⁴²								
853-2		tsʰ u ⁵⁵								
1001-2		q ɯ ⁵⁵								
1074-2		ŋ u ⁵⁵								
1086-2		tsʰ ɛ ⁵⁵								
1097-2		tsʰ u ⁴²								
1184-2		s ɛ ⁵⁵								
1230-2		qʰ w a ⁵⁵								
1263-2		m i ⁴²								
1423-2		q o ⁵⁵								
1433-2		m ɯ ²¹								
1462-2		ŋ w a ⁵⁵								
1545-2		tsʰ i ²²								
1706-2		tsʰ j a ⁴²								
1925-2		tsʰ i ²²								
1991-2		tsʰ o ²²								
2040-2		tsʰ o ⁴²								
2107-2		x o ⁴²								
2118-2		p ɯ ²²								
2141-2		ɕ w o ⁵⁵								
2540-2		tʰ i a ²¹								
2576-2		m ɛ ²²								
2742-2		s ɛ ²²								
2753-2		ɕ j o ⁵⁵								
2870-2		ŋ ɯ ⁴²								
2871-2		s u ɛ ⁵⁵								
2952-2		qʰ w o ⁵⁵								
3020-2		p ɛ ²²								
3214-2		pʰ o ²²								
3285-2		tʰ a ⁵⁵								
3330-2		ɲ i ²¹								
3373-2		tʰ a ⁵⁵								
3397-2		m o ⁴²								
3433-2		p u ²¹								
3443-2		q ɯ ²²								
3566-2		q ɛ ⁵⁵								
3590-2		ɕ ɛ ⁵⁵								
3601-2		m ɯ ⁴²								
3634-2		ts o ⁵⁵								
3689-2		q ɛ ²²								
3964-2		x o ⁵⁵								
4056-2		t ɛ ⁴²								
4102-2		tʰ i ⁴²								
4412-2		m ɛ ²¹								
4511-2		tsʰ j a ⁴⁴								
4581-2		q ɛ ⁵⁵								
4688-2		m ɛ ²¹								
4708-2		u ⁴²								
4814-2		ŋ ɛ ⁴²								
4844-2		tsʰ o ⁵⁵								
4929-2		m u ⁴⁴								
5027-2		tʰ o ⁵⁵								
5071-2		m ɛ ⁵⁵								
5083-2		qʰ w ɛ ⁵⁵								
5248-2		tʰ ɥ i ²²								
4378-2		m ɯ ²²								
11-2		tɕ ɥ o ²¹								
65-2		ɲ a ⁴²								
82-2		tʰ o ⁵⁵								
132-2		x o ⁴²								
141-2		m o ⁴²								
359-2		ŋ o a ²¹								
422-2		tsʰ i ⁵⁵								
907-2		ɲ ɯ ²¹								
979-2		ɕ ɛ ⁵⁵								
1046-2		ts o ⁴²								
1056-2		q a ²²								
1274-2		i ²²								
1315-2		ŋ w a ⁵⁵								
1337-2		tsʰ o ²¹								
1390-2		j i ⁴²								
1651-2		tʰ i ⁴²								
1693-2		tɕ j o ⁵⁵								
1851-2		ŋ w a ⁵⁵								
2163-2		p ɛ ²¹								
2439-2		m o ²²								
2551-2		tsʰ i ⁴²								
2816-2		tsʰ ɛ ⁴²								
2918-2		p ɛ ⁴²								
3205-2		s ɛ ²²								
3234-2		ts i ⁵⁵								
3235-2		qʰ w a ⁵⁵								
3384-2		n ɛ ⁵⁵								
3612-2		pʰ ɛ ⁴⁴								
3656-2		tʰ o ⁵⁵								
3667-2		q a ²¹								
3975-2		ŋ w a ⁵⁵								
4045-2		p u ⁴²								
4081-2		t w u ⁴²								
4357-2		tsʰ ɛ ⁴²								
4452-2		qʰ w a ⁴²								
2379-2		m a ⁵⁵								
4537-2		m ɯ ²²								
4548-2		ɕ i a ⁴⁴								
4625-2		w o a ⁴²								
4774-2		tʰ o o ⁴²								
4900-2		q ɯ ⁴²								
5082-2		w ɯ ⁵⁵								
119-2		tʰ o ⁵⁵								
423-2		q o ⁴⁴								
501-2		kʰ o ⁴²								
579-2		q ɯ ⁵⁵								
940-2		ɲ u ⁴²								
1066-2		ts o ⁵⁵								
1305-2		qʰ w a ⁵⁵								
1359-2		tɕʰ i ²¹								
1360-2		ɕ o ²¹								
1484-2		s ɛ ⁴²								
1587-2		m ɯ ²¹								
1598-2		ɲ ɯ ²²								
1609-2		s ɛ ⁵⁵								
1717-2		u ²¹								
1751-2		s w a ⁵⁵								
1897-2		tɕ i ²¹								
1898-2		ɲ ɛ ⁵⁵								
32-3			m ɛ ⁵⁵							
53-3			ts i ²¹							
93-3			k ɯ ²¹							
216-3			ɕ w a ⁵⁵							
236-3			tsʰ i ɯ ²²							
267-3			tsʰ j i ²¹							
316-3			q ɯ ²²							
327-3			s ɛ ²²							
348-3			tsʰ o ⁵⁵							
400-3			s o ²¹							
452-3			q æ ⁵⁵							
463-3			qʰ o ⁵⁵							
512-3			q o ⁴³							
534-3			tsʰ o ⁵⁵							
556-3			qʰ o ²²							
568-3			m i ⁵⁵							
588-3			ɕ w a ⁵⁵							
599-3			pʰ ɛ ²⁴							
656-3			qʰ o ²¹							
678-3			q o ²¹							
689-3			m o ⁴³							
700-3			m ɛ ²¹							
775-3			tɕ j ɛ ²¹							
786-3			q ɛ ²⁴							
820-3			tsʰ u ɛ ²¹							
839-3			t j o ²¹							
863-3			qʰ o ²²							
896-3			kʰ o ²⁴							
929-3			tsʰ j i ⁴³							
1015-3			ɕ j o ²⁴							
1035-3			tsʰ o ²²							
1107-3			ɕ j ɛ ⁵⁵							
1173-3			ɕ i ²²							
1195-3			ɕ i ²²							
1241-3			m ɛ ²¹							
1252-3			m o ²¹							
1294-3			kʰ o ²⁴							
1326-3			tsʰ j u ²²							
1348-3			dʑ i ²¹							
1401-3			s i ⁴³							
1451-3			s ɛ ²²							
1473-3			tɕ w ɛ ²⁴							
1507-3			tsʰ i ²⁴							
1532-3			q ɛ ²⁴							
1543-3			ɕ j i ²²							
1575-3			ɕ j ɛ ²⁴							
1618-3			p o ²¹							
1640-3			q o ⁵⁵							
1671-3			ɕ i ⁵⁵							
1731-3			ɕ j o ɛ ²⁴							
1762-3			ɕ w a ²¹							
1773-3			q i ⁵⁵							
1794-3			kʰ o æ ²⁴							
1805-3			s i ²¹							
1816-3			s o ²²							
1862-3			tsʰ i ²⁴							
1885-3			qʰ æ ⁵⁵							
1914-3			ɕ j i ²²							
1936-3			q o ²²							
1969-3			ɕ j ɛ ²⁴							
2018-3			kʰ o ²¹							
2029-3			kʰ o ²⁴							
2051-3			tsʰ u ²¹							
2074-3			kʰ o ⁵⁵							
2085-3			m o ²²							
2130-3			p o ⁵⁵							
2245-3			tsʰ j o ²¹							
2269-3			m ɛ ²²							
2280-3			s o ⁴³							
2291-3			ɕ ɛ ²¹							
2316-3			tsʰ i ⁵⁵							
2364-3			dʑ i ²²							
2395-3			tsʰ j u ²⁴							
2406-3			tsʰ j u ɛ ²⁴							
2417-3			k o ²¹							
2428-3			kʰ o ²⁴							
2450-3			tʰ o ²¹							
2484-3			ɕ i ⁵⁵							
2495-3			q o ²¹							
2565-3			tʰ i ²⁴							
2611-3			j o ⁵⁵							
2632-3			qʰ w a ɛ ⁵⁵							
2644-3			qʰ w a ²⁴							
2674-3			m o ²²							
2698-3			ɕ o ²²							
2709-3			m ɛ ²¹							
2720-3			tsʰ u ɛ ²¹							
2772-3			q ɛ ⁵⁵							
2791-3			tsʰ u ²⁴							
2837-3			tsʰ u ²⁴							
2859-3			ɕ j ɛ ²⁴							
2889-3			tsʰ dʑ i ²²							
2900-3			q o ²²							
2928-3			tsʰ u ²⁴							
2941-3			k ɛ ²⁴							
2998-3			tsʰ i ²²							
3031-3			tʰ i u ²²							
3052-3			tʰ j ɛ ⁴³							
3064-3			q o ²¹							
3084-3			tʰ j o ⁵⁵							
3117-3			ts i ²¹							
3128-3			q æ ²¹							
3150-3			q ɛ ²¹							
3161-3			t j i ²²							
3172-3			tsʰ ɿ ²²							
3263-3			m o ⁵⁵							
3274-3			q æ ²¹							
3308-3			kʰ ɛ ²⁴							
3340-3			s o ⁵⁵							
3362-3			tsʰ u ²⁴							
3409-3			m i ²²							
3454-3			kʰ o ²⁴							
3493-3			s o ⁵⁵							
3536-3			s j o ²⁴							
3548-3			v o ⁴³							
3645-3			ɕ u ²⁴							
3678-3			tsʰ i ⁵⁵							
3757-3			m o ²¹							
3779-3			k o ²¹							
3813-3			m ɛ ²⁴							
3835-3			ɕ j ɛ ²⁴							
3855-3			q o ²¹							
3885-3			s o ɛ ⁵⁵							
3907-3			pʰ æ ²⁴							
3942-3			ts i ²²							
3953-3			tʰ j u ²⁴							
4023-3			s j a ɛ ²⁴							
4034-3			tʰ u ²⁴							
4143-3			tsʰ o ɛ ²¹							
4185-3			m o ⁵⁵							
4227-3			tsʰ ɿ ²⁴							
4238-3			qʰ j o ²¹							
4249-3			kʰ o ²⁴							
4271-3			ts i ²¹							
4304-3			j o ²¹							
4315-3			tʰ o ²²							
4336-3			tsʰ u ²¹							
4400-3			s o ²⁴							
4411-3			m ɛ ²⁴							
4441-3			m o ²¹							
4557-3			k o ²⁴							
4591-3			ɲ j o ²²							
4602-3			s o ²¹							
4687-3			m ɛ ²⁴							
4720-3			kʰ o ²⁴							
4731-3			tʰ ɛ ²¹							
4763-3			tsʰ j i ⁴³							
4918-3			tsʰ i ⁴³							
4976-3			tʰ ɛ ⁵⁵							
4998-3			s j i ²²							
5037-3			tʰ j ɛ ⁵⁵ ²¹							
5048-3			tsʰ i ²⁴							
5100-3			m o ²¹							
5111-3			q o ²¹							
5122-3			qʰ w a ⁵⁵							
5163-3			ts i ²⁴							
5192-3			tʰ u o ²¹							
5225-3			m o ²¹							
5236-3			tʰ ɛ ²²							
64-3			q ɿ ²¹							
104-3			tsʰ w a ⁵⁵							
247-3			b o ²¹							
289-3			ɕ i ⁵⁵							
338-3			qʰ w æ ²¹							
378-3			t j o ²¹							
412-3			tʰ ɿ ²⁴							
621-3			qʰ w a ⁵⁵							
632-3			m o ²²							
645-3			b o ²¹							
742-3			q æ ⁵⁵							
752-3			m i ²¹							
763-3			tʰ j o ²⁴							
799-3			tsʰ o ²¹							
809-3			pʰ o ⁴³							
853-3			kʰ o ²⁴							
916-3			ɕ j o ²⁴							
960-3			m i ²⁴							
1001-3			k ɯ ²⁴							
1074-3			m o ²⁴							
1086-3			qʰ o ⁵⁵							
1097-3			k o ⁵⁵							
1130-3			pʰ o ⁵⁵							
1184-3			ɕ i ²⁴							
1230-3			qʰ w a ²²							
1263-3			m ɛ ⁴³							
1423-3			kʰ o ²⁴							
1433-3			m o ²¹							
1462-3			qʰ w i ²²							
1545-3			tsʰ ɿ ²²							
1629-3			f ɛ ²⁴							
1682-3			ɕ kʰ o ²⁴							
1706-3			ts j a ²¹							
1925-3			ts u ²²							
1991-3			f u ²²							
2040-3			p o ²¹							
2107-3			s o ⁴³							
2118-3			q ɯ ²²							
2141-3			ɕ j o ²⁴							
2540-3			j o ɛ ²¹							
2576-3			m o ²²							
2664-3			m o ⁵⁵							
2742-3			s ɿ ²²							
2753-3			tɕ j o ²⁴							
2848-3			dʑ i ²¹							
2870-3			s ɛ ²¹							
2871-3			s w a ²¹							
2952-3			qʰ w a ɛ ⁵⁵							
3020-3			q ɯ ²²							
3214-3			pʰ o ²²							
3285-3			tʰ j o ⁵⁵							
3330-3			ɕ u ²¹							
3373-3			tʰ j o ⁵⁵							
3397-3			j o ²¹							
3433-3			q o ²¹							
3443-3			k ɯ ²¹							
3566-3			q æ ⁵⁵							
3590-3			s o ⁵⁵							
3601-3			q o ²¹							
3634-3			tsʰ i ²²							
3689-3			q æ ²¹							
3964-3			f o ²⁴							
4056-3			q ɛ ²¹							
4102-3			tʰ u ²¹ ²¹							
4326-3			q ɯ ²²							
4412-3			m a ²¹							
4511-3			ts j æ ⁵⁵							
4581-3			q ɛ ²⁴							
4676-3			tʰ u ²⁴							
4688-3			m a ²¹							
4708-3			o ⁵⁵							
4814-3			ts i ²¹							
4844-3			s o ⁵⁵							
4854-3			kʰ o æ ²¹							
4929-3			j i ²¹							
4940-3			qʰ u æ ²⁴							
5027-3			tʰ j o ⁵⁵							
5071-3			m ɛ ⁵⁵							
5083-3			q w a ⁵⁵							
4378-3			tsʰ ɯ ²²							
11-3			j ɿ ²¹							
65-3			ɲ ɛ ²¹							
82-3			tʰ j o ⁵⁵							
132-3			j o ²¹							
141-3			m o ⁴³							
227-3			dʑ i ⁵⁵							
359-3			ŋ w o ²¹							
379-3			p i ²¹							
422-3			tsʰ i ²²							
907-3			ɲ o ²¹							
979-3			s ɛ ⁵⁵							
1046-3			s o ⁴³							
1056-3			q u ²²							
1274-3			i ²²							
1390-3			j i ⁵⁵							
