COGID	dutch	english	french	german
472	n iː z ə	s n iː z		n iː z ə n
296	b œy ɣ ə			b ɔy ɡ ə n
1799	k n oː p			k n ɔ pf
721			p ɛ ʀ	eː ə
158	w ɛ + ɣ aː n			v ɛ k + ɡ eː ə n
1243	m aː l + t ɛɪ t	m iː l		m aː l ts ai t
207	r ɛɪ p	r aɪ p		r ai f
-1791	r ɛɪ k	r ɪ tʃ		r ai x
2105		r eɪ k		r ɛ x ə n
931	k aː r s			k eː r ts ə
633	n aː l t	n iː d l̩		n aː d ə l
1651	z ɑ l f			z a l b ə
1196	n ɛ k		n y k	n a k ə n
2242	m ɔ n t	m aʊ ð		m ʊ n t
1642	x ɑu t	ɡ əʊ l d		ɡ ɔ l t
2183	s t iː r		t ɔ ʀ o	ʃ t iː r
1261	z eː v ə	s ɪ v		z iː b ə n
1577	ɔ p + h ɑ ŋ ə	h æ ŋ		au f + h ɛ ŋ ə n
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
1059	w ɛɪ	w iː		v iː r
1211	v yː r	f aɪ ə r		f ɔy ə r
243	d yː r			t ɔy ə r
1523	z øː x	s əʊ		z au
1805	v l eː s	f l ɛ ʃ		f l ai ʃ
713	s ɑ p	s æ p		z a f t
423	s t eː n	s t əʊ n		ʃ t ai n
566	k l ɪ m ə	k l aɪ m		
1638	k oː p ə r	k ɔ p ə r		
2177	h oː f t	h ɛ d		h au p t
-1161	l ɛɪ n	l aɪ n		
1906	z w ɑ k			ʃ v a x
1666	v l ɑ k t ə			f l ɛ x ə
1542	b r aː k ə			ɛ r + b r ɛ x ə n
402	s x oː n + d ɔ x t ə r	d ɔː t ə r + ɪ n + l ɔː		ʃ v iː ɡ ə r + t ɔ x t ə r
1424	r ɛɪ d ə	r aɪ d		r ai t ə n
213	r ɛ x ts	r aɪ t		r ɛ x t
-2030		ʌ ŋ k l̩		ɔ ŋ k ə l
1038			v a ɡ	v oː ɡ ə
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
864		s aɪ d		z ai t ə
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1358	k l ɛɪ n + d ɔ x t ə r	ɡ r æ n + d ɔː t ə r		
1606	h øː p	h ɪ p		h ʏ f t ə
258	d r ɔ ŋ k ə	d r ʌ ŋ k		b ə + t r ʊ ŋ k ə n
2127	d r aː j ə			d r eː ə n
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
1222	aː n + s t eː k ə			a n + ʃ t ɛ k ə n
1286	v ɛ r	f ɑː r		f ɛ r n
1300	x ɛ r s t			ɡ ɛ r s t ə
376	d r ɪ ŋ k ə	d r ɪ ŋ k		t r ɪ ŋ k ə n
1434	b r ɛ ŋ ə	b r ɪ ŋ		b r ɪ ŋ ə n
1179	h uː t	h æ t		h uː t
2024	p ɑ n	p æ n		pf a n ə
919	s t uː l			ʃ t uː l
186	s x ʉ l t			ʃ ʊ l t
6011	j ʉ l iː		e t a b l	
1194	w ɛɪ t	w aɪ d		
901	k l ɑu w	k l ɔː		k l au ə
700	t w aː l f	t w ɛ l v		ts v œ l f
719	v aː d ə r	f ɑː ð ə r		f aː t ə r
1002	k l ɛɪ	k l eɪ		
2009	oː v ə	ʌ v n̩		oː f ə n
1855	œy t + h ɔ l ə	h ɔ l əʊ		au s + h ɶː l ə n
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
1091	uː v ə r			uː f ə r
1355	k l ɛɪ n + z oː n	ɡ r æ n + s ʌ n		
590	s ɔ k	s ɔ k		
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
1397	h ɑu d ə			b ə + h a l t ə n
1321	k ɔ p	k ʌ p	k u p	
436	h ɑu t			h ɔ l ts
2144	k œy k ə	tʃ ɪ k ɪ n		
116	j ɔ ŋ ə			j ʊ ŋ ə
525	z w ɛ l ɪ ŋ	s w ɛ l ɪ ŋ		ʃ v ɛ l ʊ ŋ
2219	v ə r + z aː m ə l ə			z a m ə l n
393	k ɑu w ə			k au ə n
648	b oː r ə	b ɔː r		b oː r ə n
1630	t ɪ n	t ɪ n		ts ɪ n
624	s p ɪ n ə	s p ɪ n		ʃ p ɪ n ə n
1903	w ɔ n t	w aʊ n d		v ʊ n d ə
1565	m eː r	m ɔː r		m eː r
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
352	eː r s t ə			eː r s t ə
1051	v l iː ɣ ə	f l aɪ		f l iː ɡ ə n
337	k aː p	k eɪ p		
993	x l ɑ s	ɡ l ɑː s		ɡ l aː s
2114	s p aː d ə	s p eɪ d		ʃ p aː t ə n
-1153	r ɔ n t	r aʊ n d		r ʊ n t
-1041	r iː v iː r	r ɪ v ə r		
814	k r aː j	k r əʊ		k r ɛː ə
1586	w ɛ r k + t œy x			v ɛ r k + ts ɔy k
1521	b ɔ k		b u k	b ɔ k
2208	h ɑ k ə			ts ɛ r + h a k ə n
892	s x ɛɪ d ɪ ŋ			eː ə + ʃ ai d ʊ ŋ
1466	k l eː d ɪ ŋ	k l əʊ ð z		k l ai d ʊ ŋ
-425	r ɔ ts	r ɔ k		
1442	v l iː x	f l aɪ		f l iː ɡ ə
34	b oː n	b iː n		b oː n ə
782	w ɛ x			v ɛ k
827	aː n + s t ɛ l ə			a n + ʃ t ɛ l ə n
-2104	m ɛ s t + f ɔ r k	p ɪ tʃ + f ɔː k		
2062	s t ɔ r m	s t ɔː m		ʃ t ʊ r m
1562	v eː l			f iː l
2016		f r aɪ	f ʀ i ʀ	
164	x iː r			ɡ ai ə r
2051	h eː m ə l			h ɪ m ə l
-1785	x r aː n	ɡ r eɪ n		
-306	p ɔ s t	p əʊ s t		
762	w ɔ l k			v ɔ l k ə
106	m ɑ n	m æ n		m a n
586	k r aː x			k r aː ɡ ə n
2082	t ə r ʉ + ɣ eː v ə	ɡ ɪ v + b æ k		ts uː r ʏ k + ɡ eː b ə n
874	m ɑ n	əʊ l d + m æ n		
2192	k uː	k aʊ		
949	s m ɪ t	b l æ k + s m ɪ θ		ʃ m iː t
-350	p aː r	p ɛ ə r		p aː r
838		s t eɪ	ʀ ɛ s t e	
626	w eː v ə	w iː v		v eː b ə n
240	v ə r + k oː p ə			f ɛ r + k au f ə n
601	h ɑ n t	h æ n d		h a n t
2277	w ɔ l	w ʊ l		v ɔ l ə
1939	v l uː r	f l ɔː r		
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
1535	z w eː t ə	s w ɛ t		ʃ v ɪ ts ə n
1479	oː p ə n ə	əʊ p ə n		œ f n ə n
716		b ɑː k		b ɔ r k ə
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
169	r ɛɪ ɣ ə r			r ai ə r
1777	v ɔ l ɣ ə	f ɔ l əʊ		f ɔ l ɡ ə n
1968	h ɛ l f t	h ɑː f		h ɛ l f t ə
2141	h ɛ n	h ɛ n		h uː n
961	h ɪ ŋ k ə			h ɪ ŋ k ə n
1506	n øː s + f l øː ɣ ə l	n ɔ s t r ə l		n aː z ə n + l ɔ x
1659	h oː n ɪ ŋ	h ʌ n ɪ		h oː n ɪ x
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
635	v ɛ r v ə			f ɛ r b ə n
-78	p ɛɪ m + b oː m	p aɪ n		
2216	v l øː ɣ ə l			f l yː ɡ ə l
937	b ɔ r s t	b r ɛ s t		b r ʊ s t
431	k l ɪ ŋ k			k l ɪ ŋ k ə
1912	s t ɛ r k			ʃ t a r k
1696	w ɛ r p ə			v ɛ r f ə n
108	m ɛɪ s j ə			m ɛː t x ə n
936	n aː v ə l	n eɪ v l̩		n aː b ə l
758	l ʉ x t			l ʊ f t
778	p ɑ t	p ɑː θ		pf aː t
293	d ɑ k			d a x
1836	k ɑ l m	k ɑː m		
1333		n ɪ ə r		n aː ə
467	d ʉ n	θ ɪ n		d ʏ n
608	v uː t	f ʊ t		f uː s
576	z uː k ə	s iː k		z uː x ə n
899	l ɑ d ə r	l æ d ə r		l ai t ə r
1014	s t iː v + d ɔ x t ə r	s t ɛ p + d ɔː t ə r		ʃ t iː f + t ɔ x t ə r
1921	s l aː n			ʃ l aː ɡ ə n
451	h ɔ ŋ ə r s + n oː t			h ʊ ŋ ə r s + n oː t
1185	s x uː n + m aː k ə r	ʃ uː + m eɪ k ə r		ʃ uː s t ə r
1295	h aː v ə r			h aː f ə r
289	b ɪ n d ə	b aɪ n d		b ɪ n d ə n
137	s p r ɪ ŋ ə			ʃ p r ɪ ŋ ə n
2156	v ə r + k ɑu t + h ɛɪ t	k əʊ l d		ɛ r + k ɛ l t + ʊ ŋ
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
2058	n aː ɣ ə l	n eɪ l		n aː ɡ ə l
916	t r ɔ x	t r ɔ f		t r oː k
1692	v ɑ l ə	f ɔː l		f a l ə n
-225	p r ɛɪ s	p r aɪ s		p r ai s
575	ɔ k s ə l		ɛ s ɛ l	a k s ə l + h ɶː l ə
1760	r ɑ t	r æ t	ʀ a	
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
888	œy t + s p r ɛɪ d ə	s p r ɛ d + aʊ t		
427	w ɑu t			v a l t
1255	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
528	j øː k			j ʊ k ə n
1343	k ɪ n t			k ɪ n t
1024	aː d ə r			aː d ə r
2091	b ə + w aː r ə			b ə + v aː r ə n
1401		ɡ r ɑː s p		ɡ r ai f ə n
-445		f æ m ə l ɪ		f a m iː l iː ə
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
2094		ʃ ʌ v l̩		ʃ au f ə l
347	t w eː d ə			ts v ai t ə
816	l oː n			l oː n
62	m ʉ x	m ɪ dʒ		m ʏ k ə
-1615	oː l iː	ɔ ɪ l		ɶː l
810	d œy f	d ʌ v		t au b ə
684	t ɛɪ t			ts ai t
922	b ɛ t	b ɛ d		b ɛ t
1478	b oː d ə m			b oː d ə n
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
181	r eː k ə n ɪ ŋ			r ɛ x n ʊ ŋ
1548	aː d ə m ə			aː t m ə n
1117	z ɛɪ l	s eɪ l		z eː ɡ ə l
1669	b ɛ r x			b ɛ r k
2111	x r aː v ə			ɡ r aː b ə n
512	m ɛ r iː	m ɑː r eɪ		m ɛː r ə
1719	h ɛ k			ɡ ə + h eː ɡ ə
-2035		k ʌ z n̩		k uː z iː n ə
1644	x iː t ə			ɡ iː s ə n
659	b oː d ə m	b ɔ t ə m		b oː d ə n
1368	s x aː d yː w	ʃ æ d əʊ		ʃ a t ə n
2228	h ɑ l s			h a l s
615	v ɪ ŋ ə r	f ɪ ŋ ɡ ə r		f ɪ ŋ ə r
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
1390	d ɪ ŋ	θ ɪ ŋ		d ɪ ŋ
122	d iː r			t iː r
30	l ɛɪ m			l ai m
1254	h aː r t			h eː r t
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
166	v oː ɣ ə l			f oː ɡ ə l
1305	v l oː	f l iː		f l oː
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
1789	b eː d ə l aː r			b ɛ t l ə r
2003	k eː t ə l	k ɛ t l̩		k ɛ s ə l
-1021	m uː r ɑ s			m oː r a s t
862			s ɑ̃ t ʀ	ts ɛ n t r ʊ m
1530	k oː n ɛɪ n			k a n iː n + x ə n
1240	h iː l	h iː l		
612	b eː n			b ai n
2000	b l ɑ t			b l a t
409	s x oː n + z oː n	s ʌ n + ɪ n + l ɔː		ʃ v iː ɡ ə r + z oː n
1509	s n ɔ t	s n ɔ t		
1608	b ɔ r s t			b r ʊ s t
383	eː t ə	iː t		ɛ s ə n
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
855	l aː x	l əʊ		
2185	v ə r + b ɪ n d ə			f ɛ r + b ɪ n d ə n
2001		l iː f		l au p
1661	m ɛ l k	m ɪ l k		m ɪ l x
-1033	b aː j	b eɪ		
1961	d r oː m ə	d r iː m		t r ɔy m ə n
1559	ɑ l ə	ɔː l		a l ə
1407	v ɑ s t + h ɑu d ə	h əʊ l d		h a l t ə n
2125	w ɪ k ə l ə			v ɪ k ə l n
1248	m ɪ d ɑ ɣ + eː t ə			m ɪ t aː k + ɛ s ə n
120	s t ɑ l	s t ɔː l		ʃ t a l
-2	t ɛ n t	t ɛ n t		
20	k l ɛɪ n			k l ai n
1640	z ɪ l v ə r	s ɪ l v ə r		z ɪ l b ə r
1177	d iː p	d iː p		t iː f
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
162	aː d ə l aː r			aː d l ə r
2253	k ɛ r v ə	k ɑː v		
6009	v r ɑu w ə + l ə k			ts ʏ n t + h ɔ l ts
1282	w ɑ l v ɪ s	w eɪ l		v aː l
1472	m ɔ d ə r	m ʌ d		
2210	s t eː k ə			ɛ r + ʃ t ɛ x ə n
1758	m œy s	m aʊ z		m au s
260	m uː			m yː d ə
747	n eː t ə l	n ɛ t l̩		n ɛ s ə l
847	h oː x	h aɪ		h oː x
1265	p ɛ l ə	p iː l	p ə l e	
514	h ɛ ŋ s t			h ɛ ŋ s t
1694	d r ʉ p ə l ə	d r ɪ p		t r ɔ pf ə n
274	d oː f	d ɛ f		t au p
2271	v ɪ l t	f ɛ l t		f ɪ l ts
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
2166	b ɔ r s t ə l			b ʏ r s t ə
2097		h əʊ		h a k ə
2174	s x ɑu d ə r	ʃ əʊ l d ə r		ʃ ʊ l t ə r
1144	k aː l			k aː l
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
727	m ɑ n			m a n
184	b ə + t aː l ə			b ə + ts aː l ə n
52	b ɑ k + s t eː n			b a k + ʃ t ai n
246	w ɛ ŋ ɡ + b r ɑu w	aɪ + b r aʊ		au ɡ ə n + b r au ə
1365	d ɑu w	d j uː		t au
652	t ɪ m ə r + m ɑ n			ts ɪ m ə r + m a n
1617	s x ʉ p			ʃ ʊ p ə
655	b r oː t	b r ɛ d		b r oː t
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
305	p aː l			pf aː l
51		b r ɪ k	b ʀ i k	
603	ɛ l ə + b oː x	ɛ l + b əʊ		ɛ l ə n + b oː ɡ ə n
1097	t ə r ʉ x + k oː m ə	k ʌ m + b æ k		ts uː r ʏ k + k ɔ m ə n
1274	h aː j			h ai
1872	w ɑ ŋ			v a ŋ ə
1293	w ɛ s t ə	w ɛ s t		v ɛ s t ə n
1447	b oː m			b au m
1676	b oː t ə r	b ʌ t ə r		b ʊ t ə r
2049	m aː n	m uː n		m oː n t
885	d eː l ə			au s + t ai l ə n
340	b ə + ɣ r aː v ə			b ə + ɡ r aː b ə n
2038	n ɪ x t			n ɪ x t ə
320		d aɪ		t oː t
785	w iː l	w iː l		
1821	r ʉ x			r ʏ k ə n
474	d ɪ k	θ ɪ k		d ɪ k
947	l eː v ə r	l ɪ v ə r		l eː b ə r
783		r əʊ d	ʀ u t	
690	r ɪ p	r ɪ b		r ɪ p ə
53		b r əʊ k ə n		ɡ ə + b r ɔ x ə n
1918	d oː r + s n ɛɪ d ə			ʃ n ai d ə n
