COGID	dutch	english	french	german
384-4				z uː k ə n
1650-4				n oː t
1663-4				z a l
2279-4				l ɪ n ɪ n
471-4				z a b ə
1385-4				z aː t ə n
792-4				j ɔ k
1111-4				m aː s t
197-4				z au t ə n
2020-4				l a ŋ
867-4				h uː n d ə r t
1970-4				f ɔ l
1230-4				t t r t ə
2017-4				n au v n
968-4				v eː r t l
1674-4				l a n t
1671-4				h ʏ f ə l
829-4				k l ɪ f
1025-4				v aː s ə r
1027-4				z iː r
1832-4				r au ə
-1816-4				au ʃ eː x n n
-335-4				l ai ɡ ʊ n ə n
1043-4				ʃ t r ɔy m
