COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
97-4				tʃʰ a ³²			
112-4				tsʰ o ³²			
122-4				m j æu ʔ ⁴³			
127-4				kʰ i ⁴³			
132-4				w o ⁵⁴			
133-4				n u ʔ ³²			
135-4				n u k ³²			
142-4				d i ³¹			
143-4				ŋ ɔ ʔ ⁵⁴			
149-4				ʔ au k ⁴			
152-4				ŋ a ʔ ²³			
157-4				b o ³			
183-4				ʔ au ³			
184-4				n au ʔ ʔ ⁵⁴			
185-4				tsʰ e ⁴¹			
189-4				m j ɔ ʔ ³			
192-4				n o ²³			
195-4				n ɔ ³			
200-4				d ɪ ʔ ⁵⁴			
216-4				s a ŋ ³⁴			
218-4				l o ʔ ³			
225-4				s a ŋ ⁵			
235-4				kʰ i ʔ ³			
244-4				s a ²			
253-4				m u ³¹			
270-4				m i k ³			
278-4				m a ŋ ³¹			
279-4				tʃʰ ɔ ³			
285-4				ɣ j a m ³¹			
308-4				t i ²			
322-4				m ḭ ⁴³			
325-4				kʰ u ʔ ³²			
337-4				m j a ³²			
341-4				d z ɔ ⁴			
347-4				ʃ j a̰u k ⁵⁴			
362-4				ɣ i ʔ ³			
391-4				j a̰ p ⁵³			
394-4				m ɔ ʔ ⁵⁴			
397-4				tʃʰ i t ⁵⁴			
443-4				m j a̰ ʔ ³			
460-4				s e ʔ ⁵⁴			
463-4				ɣ i ⁵⁴			
464-4				ʔ au ³²			
473-4				s a m ³¹			
476-4				kʰ j æu ʔ ⁴³			
481-4				tsʰ o ³¹			
494-4				g ɔ ⁵			
496-4				ɣ j ɪ ŋ ³²			
516-4				e ²			
1-5					m u ³¹		
4-5					l a		
18-5					m j i ³¹		
19-5					n j i ⁵⁵		
44-5					l o ʔ ³¹		
50-5					j i		
62-5					ʃ ai ʔ		
70-5					p j o ³¹		
75-5					m j u ³¹		
97-5					ʃ o ³¹		
112-5					ʃ a ³¹		
122-5					m j o ʔ ⁵⁵		
127-5					kʰ i		
132-5					w o ³¹		
133-5					n ai ³¹		
135-5					n u ³¹		
142-5					ʃ i ³¹		
143-5					ŋ u ʔ ³¹		
149-5					ʔ ai ʔ ³¹		
152-5					ŋ u ʔ ³¹		
157-5					pʰ a ³¹		
183-5					ʔ ai		
184-5					n u ʔ ⁵⁵		
185-5					ʃ o ⁵⁵		
189-5					m j u ʔ ³¹		
192-5					n u ʔ ⁵⁵		
195-5					n a ³¹		
200-5					ʃ w ɛ ³¹		
216-5					ʃ w ai ³¹		
218-5					l ʊ ʔ ³¹		
225-5					ʃ o		
235-5					kʰ i ⁵⁵		
244-5					ʃ i		
253-5					m i		
270-5					m i ³¹		
278-5					m j ai ³¹		
279-5					w a ³¹		
285-5					e ŋ ³¹		
308-5					p a ³¹		
322-5					m i ³¹		
325-5					kʰ o ³¹		
337-5					ŋ j o ⁵⁵		
341-5					sʰ a ³¹		
347-5					ʃ e ³¹		
362-5					j i ʔ ³¹		
391-5					a ʔ ³¹		
394-5					m o ʔ ³¹		
397-5					ʃ e ³¹		
443-5					x j a ʔ ³¹		
460-5					ʃ e ʔ ³¹		
463-5					w e ŋ ⁵⁵		
464-5					ʔ ə		
473-5					ʃ e ŋ		
476-5					kʰ o ʔ ³¹		
481-5					ʃ o		
494-5					kʰ a		
496-5					j a ŋ ³¹		
516-5					w i		
1-6						m w iː	
4-6						l aː	
18-6						m r a	
19-6						n r a	
44-6						k l au k	
50-6						h r w a ŋ	
62-6						s a ts	
70-6						p a ŋ	
75-6						m r a t	
97-6						kʰ j a ŋ	
112-6						tsʰ aː	
122-6						m r a k	
127-6						kʰ w iː	
132-6						w a	
133-6						n w a	
135-6						n w iː	
142-6						tʰ w iː	
143-6						h ŋ a k	
149-6						ʔ u	
152-6						n aˀ	
157-6						p aː	
183-6						ʔ u	
184-6						h n au	
185-6						tsʰ a m	
189-6						m j a k	
192-6						h n a	
195-6						n aː	
200-6						r a	
216-6						s w a n	
218-6						l a k	
225-6						s a ŋ	
235-6						kʰ r e	
244-6						s w aː	
253-6						m r e	
270-6						m r e	
278-6						m r a ŋ	
279-6						w aː	
285-6						kʰ j a m	
308-6						h p a	
322-6						m r iː	
325-6						kʰ w iː	
337-6						m r a ŋ	
341-6						w aː	
347-6						s i k	
362-6						r a	
391-6						r a p	
394-6						m a	
397-6						j e	
443-6						n r a ts	
460-6						s a ts	
463-6						m w a	
464-6						ʔ a ŋ	
473-6						s a m	
476-6						k j au k	
481-6						tsʰ i	
494-6						k r iː	
496-6						kʰ r a ŋ	
516-6						w aː	
1-7							m au ³²
4-7							l ə ³
18-7							m j i n ³¹
19-7							n j i ³
44-7							l u ʔ ⁵³
50-7							h i ŋ ³⁴
62-7							s ɪ k ⁵⁴
70-7							b i n ⁵⁴
75-7							m j ɔ ʔ ³²
97-7							tʃʰ a ŋ ³¹
112-7							tsʰ ɔ ⁴³
122-7							m j u ʔ ³²
127-7							kʰ i ³¹
132-7							β w a ʔ ³²
133-7							n au ³
135-7							n au ³
142-7							d z w i ³¹
143-7							ŋ ɔ ʔ ⁵⁴
149-7							ʔ u ³²
152-7							ŋ ɔ ⁴⁵
157-7							b u ³¹
183-7							ʔ u ³
184-7							n u ʔ ⁵
185-7							tsʰ a m ⁵³
189-7							m j ɔ ʔ ³²
192-7							n a̰ ³¹
195-7							n ɔ ³¹
200-7							i ⁵
216-7							s i ŋ ³¹
218-7							l ɔ ʔ ³²
225-7							s i ŋ ⁵⁴
235-7							kʰ i ⁵
244-7							s i ³¹
253-7							m i ³¹
270-7							m i ⁵³
278-7							m i ŋ ³¹
279-7							kʰ w a ³¹
285-7							β a̰ m ⁵³
308-7							b j i ³²
322-7							m i ³¹
325-7							kʰ au ³²
337-7							m j a̰ ŋ ³²
341-7							d ɔ ³¹
347-7							s ʊ ʔ ⁵⁴
362-7							w i ³
391-7							j ʊ p ³
394-7							m ɔ ³
397-7							tʃʰ i ⁵³
443-7							m j a̰ p ⁵⁴
460-7							ʃ a t ⁵⁴
463-7							w i ³¹
464-7							ʔ u ŋ ³
473-7							ʃ u m ³¹
476-7							kʰ j u ʔ ³²
481-7							ʃ u ⁵³
494-7							k i ³¹
496-7							m i ŋ ³⁴
516-7							w a ³²
