COGID	1	10	2	3	4	5	6	7	8	9
3075-1	g ʊ l ʊ β ɛ									
3675-1	l w ɛ ɛ ɛ ɛ									
4028-1	β ɛ ɛ									
4137-1	m i l a									
4238-1	i s ɔ i i									
4316-1	t a a t ʊ									
4429-1	g a a a									
4440-1	β i l i i									
4485-1	s g									
4574-1	f a a l a a									
4688-1	k ɛ ɛ									
143-1	β u									
240-1	ɔ ɔ g a									
388-1	b m a ʊ m a									
401-1	d a									
2689-2		ɲ a m a								
893-2		a a n a								
1303-2		l o m a a								
2197-2		s a l a								
2828-2		s i n a								
3572-2		s o n i								
1095-2		l e m a								
1789-2		k a l a g ŋ a a								
3207-2		w i l a								
3519-2		t u m a a								
3686-2		s m m a a								
4249-2		k u m i								
4451-2		v i s i								
448-2		dʒ o n i a								
630-2		v e e l e								
814-2		l o m m e e								
1216-2		dʒ a v a								
1228-2		dʒ a a								
1418-2		s i m a a								
1475-2		g a a								
2026-2		dʒ w e								
3826-2		s o a a								
4003-2		i v a a								
4373-2		l i m i								
4384-2		iː n o								
84-2		l l o								
116-2		w i k a								
419-2		l o g a								
587-2		o o ŋ o o								
660-2		l e l a								
848-2		k a l a								
1122-2		v i n a a								
1159-2		ɲ a								
1350-2		l p a								
1374-2		n a a n e								
1906-2		iː t ŋ i l a								
2419-2		s e e a								
2750-2		e e i								
3441-2		s e e ŋ a								
3464-2		v o n a a								
3639-2		dʒ e t e m a a								
3981-2		iː m a a								
4192-2		v i m m a a								
4350-2		l e e l o o								
278-2		a a a								
3971-2		k a m a								
55-2		l a m a								
43-2		l i m u								
93-2		k o n o								
459-2		l u m a								
1137-2		s i k u u								
1585-2		a l l a								
1872-2		p a								
2166-2		dʒ u m m a								
2872-2		k o s i								
2997-2		l a n n a								
3075-2		l l l u v e								
3675-2		l w i t l e								
4137-2		m i l a								
4238-2		s o s i i								
4316-2		t a a u								
4574-2		w w a a l a								
3067-2		n t n u								
3531-2		a a i g g a								
1033-2		k o o o l a								
3185-2		v i k k								
794-2		v i k a a								
143-2		v u u								
240-2		o a a								
388-2		dʒ u m a								
2689-3			s a m a							
893-3			a n n a							
1285-3			ŋ a a							
1303-3			k o o a							
2197-3			s a l a							
2828-3			s i n a							
3572-3			s o n i							
1095-3			l i m a							
1755-3			tʰ n							
1789-3			k a l a a k a a							
3207-3			f u l a							
3519-3			tʰ u m a							
3686-3			s m m a							
4249-3			k u m i							
4451-3			β u s ìì							
448-3			l o u i							
630-3			β e e l e							
1216-3			k a β a							
1228-3			b a a							
1418-3			s i m a							
1475-3			k a a							
3397-3			β o l l							
4003-3			i β a							
4040-3			k e n i							
4373-3			l l m i							
4384-3			s l o							
181-3			k o o k o							
419-3			l o k a							
587-3			o o k o							
660-3			l e l a							
1083-3			l i l a							
1350-3			l j a							
1374-3			n n a n a							
1396-3			s o f u							
1666-3			tʰ a l u							
1767-3			k o l o							
1906-3			i n k i l a							
2177-3			k k a a u i							
2286-3			l a							
2317-3			f u β a							
2750-3			e s i i							
3275-3			k a a n							
3464-3			β o n n							
3639-3			tʰ e r e m a l a							
3981-3			a m a							
4192-3			β i n m a							
4260-3			s a a							
4350-3			l e e l o							
278-3			β a							
745-3			tʰ a a o							
3971-3			x a a a							
93-3			k o n o							
200-3			β i							
374-3			k a l a a							
508-3			l o f u							
528-3			β i l i							
1137-3			s i k u							
1585-3			a l a							
1712-3			f u l o							
2088-3			β i s a							
2334-3			s i k u							
2393-3			a a i a							
2665-3			i r k i							
2738-3			β e e l e							
3675-3			l e e u l e							
4137-3			s i l a							
4440-3			β i l i							
4574-3			k a a l a							
4688-3			k n e e e							
2798-3			ŋ a a							
3067-3			tʰ a u							
3531-3			a n x a a							
3767-3			l o							
4632-3			k a s i							
401-3			tʰ a							
2689-4				a m a						
893-4				a n a						
1285-4				t a a						
3572-4				s ɔ n e						
1755-4				t i						
1789-4				a a a a a g a						
3686-4				s m a a						
4451-4				b e s i						
1216-4				k b a						
4003-4				i b a						
419-4				l i a						
1122-4				b e n a						
1430-4				i s l						
1666-4				r a ɔ						
1767-4				l ɔ ɔ						
55-4				m a						
94-4				b ɔ l ɔ						
2717-4				k a ŋ g a						
1339-4				t a i						
4632-4				a s i						
2689-5					a a m					
893-5					a n d					
1285-5					d w					
1303-5					p o m					
2197-5					ʃ a l					
2828-5					ʃ n d					
3572-5					s o n i					
1095-5					l i m					
3207-5					f u l					
3519-5					t u m					
3686-5					ʃ m a a					
4249-5					k u m i					
448-5					p n d i					
630-5					β e e e e					
814-5					u o m m e e					
1228-5					f w					
1418-5					ʃ i m					
2026-5					t w e					
2775-5					β u m m a					
3397-5					β o l					
3826-5					s o k					
4040-5					u e n i					
4373-5					l i m i					
4384-5					i p o					
84-5					u l u l					
116-5					f i k					
587-5					o o o o					
848-5					k a l					
1159-5					a					
1350-5					l a					
1396-5					ʃ o f					
1430-5					i s o					
1767-5					l o l o					
2286-5					l a					
2317-5					β u β a					
2419-5					s e k a					
2750-5					e ʃ i i					
3018-5					ʃ i l					
3275-5					k a n d					
3441-5					s a n a					
3885-5					t u m o					
4192-5					β i m m a					
4260-5					s w					
4350-5					l e e l o					
278-5					β a					
745-5					t a k o					
3971-5					k a m					
55-5					l a m a					
94-5					f o k o					
2717-5					a ŋ a					
4139-5					m i p					
200-5					β i					
374-5					l a l w					
508-5					β o o					
528-5					β i l i					
575-5					t a					
1137-5					ʃ i k u u					
1339-5					t i i i					
1872-5					p a					
2537-5					l o o o					
2738-5					β e e e e					
2872-5					i o ʃ i					
2893-5					ʃ i k u					
3675-5					l w i l l e					
4028-5					f e					
4238-5					i i o ʃ i					
4429-5					ʃ					
4485-5					s					
2798-5					d a					
3531-5					a n k a					
3767-5					l o					
4632-5					k n i					
1033-5					k o l o l l					
3185-5					f i k a					
1303-6						k ɔ a a				
1755-6						k				
448-6						k n ɔ				
1475-6						k a				
3397-6						u l				
2286-6						l				
278-6						a				
2717-6						k a a a a				
4137-6						i				
3767-6						k ɔ				
1033-6						k ɔ l l				
2689-7							s a m a			
893-7							a n a a			
1285-7							z a a			
1303-7							ɣ o m a			
2197-7							z a a			
2828-7							i n a a			
3572-7							s o n i			
1095-7							o i m a			
1755-7							n e			
1789-7							k a a a ŋ g a			
3519-7							t u m a			
3686-7							i m a a a			
4249-7							k u b i			
4451-7							v i s i			
814-7							ɣ o m b e			
1216-7							a a v a			
1475-7							k w a			
2026-7							t w e			
2775-7							v u m b a			
3826-7							o o k a			
4003-7							i v a a			
4040-7							ɣ n n i			
84-7							u o			
116-7							v i k a			
181-7							ɣ o ŋ ŋ o o			
419-7							o o a a			
587-7							o ŋ ŋ o o			
660-7							o e a			
848-7							k a a			
1122-7							v i n a			
1159-7							i a			
1374-7							n a n n n			
1396-7							o o v u			
1430-7							i s o			
1906-7							i g g i a			
2177-7							ŋ a a			
2419-7							s e k a			
3018-7							z i a a a			
3275-7							k a n a a			
3441-7							s e ŋ ŋ a			
3464-7							v o n a			
3639-7							t t t i m a a			
3885-7							f u m o			
4192-7							v i m b a			
745-7							t a k o			
3971-7							k a m a			
55-7							ŋ a m a			
2717-7							a g a ŋ a			
4139-7							m i n a			
93-7							h o o o			
459-7							o m m a			
575-7							t a			
1712-7							v u o o			
2088-7							v i k a a			
2166-7							t u m b a			
2334-7							i i g o			
2393-7							m a a a a			
2537-7							o m o o			
2665-7							i ŋ g i			
2997-7							ŋ a n z a			
4028-7							v e			
4316-7							t t t u			
4429-7							h a s a			
4688-7							i n w e			
3067-7							n a u			
3185-7							v i i k a			
794-7							v i a k a			
143-7							v u			
388-7							h á m m a			
2689-8								t m m a		
1285-8								t w a		
1303-8								r m b a		
2197-8								ʝ á r a		
2828-8								d d n		
3572-8								t o n d		
1755-8								n		
1789-8								k á r a ŋ g a		
3207-8								f u r a		
3519-8								t u m a		
3686-8								d m m a a		
4249-8								k u m d		
4451-8								v i t d		
814-8								r ɔ m b t		
1228-8								d w a		
2026-8								t w e		
2775-8								v u m m a		
3826-8								ʝ ô k a		
4040-8								t î n d		
181-8								r ɔ ŋ g u		
660-8								r e r a		
848-8								k a r a		
1083-8								r d r a		
1159-8								ʝ a		
1350-8								r a a		
1396-8								ʝ o β u		
1666-8								t a n		
2177-8								ŋ g a		
2317-8								v v a		
4260-8								ʝ w a		
745-8								t k o		
3971-8								k a a a		
94-8								v o k o		
2717-8								ŋ g ŋ g a a		
4139-8								m d n a		
43-8								d i m		
575-8								t		
871-8								a m a		
1339-8								t w i i		
1585-8								t r r a		
1872-8								p a		
2893-8								d d k		
4028-8								d w e		
4316-8								t a		
4440-8								v d r d		
4485-8								ʝ u		
4688-8								d e w		
2798-8								n w a		
794-8								v e r w k w		
2689-9									n a b a	
893-9									a n a a	
1285-9									n a	
1303-9									g o b a	
2197-9									s a l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i b a	
1789-9									k a l a g g a a	
3207-9									g u l a	
4249-9									k u b i	
4451-9									b i s i	
630-9									b e e l e	
814-9									g o o e e	
1228-9									k k w	
1418-9									z i b a	
1475-9									k k w	
2026-9									u e i	
2775-9									b u m b a	
3397-9									b o l a	
3826-9									s o k a	
4003-9									i b b a	
4040-9									e n i i	
4373-9									l i b i	
4384-9									n n o	
116-9									s i k a	
181-9									g o ŋ g o o	
1083-9									l i l a	
1374-9									n a a n e	
1430-9									i s o	
1666-9									r a a o o	
1767-9									g o l o	
1906-9									i g i i l a	
2177-9									k g a i	
2419-9									s e k a	
2750-9									e i i	
3018-9									s i l a	
3441-9									s e ŋ g a a	
3885-9									s u b o	
3981-9									i b a a	
4260-9									s e a	
4350-9									l e e l o ŋ	
278-9									b a	
745-9									a a a o	
55-9									n a a a	
94-9									b o l o	
4139-9									b i n a	
200-9									b i	
528-9									b i l i	
871-9									a a b a	
2088-9									b i s a	
2166-9									u ʊ m b a	
2334-9									b i g o	
2393-9									b a a a	
2537-9									l o o	
2665-9									i k i i	
2738-9									b e e l e	
2872-9									k o s	
2997-9									g a n i a	
3075-9									g u l u b b	
4238-9									i i s i	
4429-9									b á s a	
4440-9									b i l i	
4485-9									s u	
4574-9									k a a l l a	
2798-9									n a a	
3067-9									n a	
3767-9									l o	
4632-9									k i	
1033-9									k o o l l o	
3185-9									b i i k	
240-9									o o a a a	
401-9									g a	
2689-10										l a m a
893-10										a n a
1285-10										n̩ w a
2197-10										t i l a
2828-10										s i a a
1095-10										l o m a
1755-10										n̩ a
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										l ʊ̀ s i
630-10										b ɛ l l ɛ
1216-10										l n a
1418-10										s i m a
2775-10										ʊ m m a
3397-10										b l l
4373-10										l o l i
4384-10										s l ʊ̀
84-10										l l l
1083-10										l i l a
1122-10										l i n̩ a
2286-10										l a
2317-10										ʊ a
3018-10										l i l a
3275-10										χ a n a
3464-10										l l a a
3639-10										r i r i m a
3885-10										l ʊ m ʊ̀
3981-10										s m a a
94-10										l l l ɔ
4139-10										l i a
43-10										l i l ʊ
374-10										ɔ l w a
459-10										l o m
508-10										l ʊ̀ f u
871-10										r m a
1712-10										f u l ʊ̀
2893-10										l i χ ʊ
3075-10										l l l ɛ
3531-10										a n i i χ a
794-10										w i a a
