ID	DOCULECT	TOKENS	ALIGNMENT	COGID
49	english	f æ m ə l ɪ	f æ m ə l ɪ -	-445
50	german	f a m iː l iː ə	f a m iː l iː ə	-445
51	dutch	r ɔ ts	r ɔ ts	-425
52	english	r ɔ k	r ɔ k	-425
53	dutch	p aː r	p aː - r	-350
54	english	p ɛ ə r	p ɛ ə r	-350
55	german	p aː r	p aː - r	-350
56	english	r iː f	r iː f	-346
57	german	r ɪ f	r ɪ f	-346
58	dutch	p ɔ s t	p ɔ s t	-306
59	english	p əʊ s t	p əʊ s t	-306
60	dutch	p r ɛɪ s	p r ɛɪ s	-225
61	english	p r aɪ s	p r aɪ s	-225
62	german	p r ai s	p r ai s	-225
63	dutch	d ɑ n s ə	d ɑ n s ə -	-134
64	english	d ɑː n s	d ɑː n s - -	-134
65	german	t a n ts ə n	t a n ts ə n	-134
66	dutch	p ɛɪ m + b oː m	p ɛɪ m + b oː m	-78
67	english	p aɪ n	p aɪ n - - - -	-78
68	dutch	t ɛ n t	t ɛ n t	-2
69	english	t ɛ n t	t ɛ n t	-2
70	dutch	h ɔ f	h ɔ f	3
71	german	h oː f	h oː f	3
72	dutch	w oː n ə	w oː n ə -	7
73	german	v oː n ə n	v oː n ə n	7
74	dutch	k l ɛɪ n	k l ɛɪ n	20
75	german	k l ai n	k l ai n	20
76	dutch	v l eː s	v l eː s	27
77	german	f l ai ʃ	f l ai ʃ	27
78	dutch	l ɛɪ m	l ɛɪ m	30
79	german	l ai m	l ai m	30
80	english	b r ɪ k	b r ɪ k	51
81	french	b ʀ i k	b ʀ i k	51
82	dutch	b ɑ k + s t eː n	b ɑ k + s t eː n	52
83	german	b a k + ʃ t ai n	b a k + ʃ t ai n	52
84	english	b r əʊ k ə n	- - - b r əʊ k ə n	53
85	german	ɡ ə + b r ɔ x ə n	ɡ ə + b r ɔ x ə n	53
86	dutch	v r ɑu w	v r ɑu w	100
87	german	f r au	f r au -	100
88	dutch	m ɑ n ə + l ə k	m ɑ n ə + l ə k	104
89	german	m ɛ n + l ɪ x	m ɛ n - + l ɪ x	104
90	dutch	m ɛɪ s j ə	m ɛɪ s j ə -	108
91	german	m ɛː t x ə n	m ɛː t x ə n	108
92	dutch	k ɪ n t	k ɪ n t	111
93	german	k ɪ n t	k ɪ n t	111
94	dutch	j ɔ ŋ ə	j ɔ ŋ ə	116
95	german	j ʊ ŋ ə	j ʊ ŋ ə	116
96	dutch	d iː r	d iː r	122
97	german	t iː r	t iː r	122
98	dutch	v eː	v eː	127
99	german	v iː	v iː	127
100	dutch	x aː n	x aː n	133
101	english	ɡ əʊ	ɡ əʊ -	133
102	dutch	x l ɛɪ d ə	x l ɛɪ d ə -	135
103	english	s l aɪ d	s l aɪ d - -	135
104	german	ɡ l ai t ə n	ɡ l ai t ə n	135
105	dutch	s p r ɪ ŋ ə	s p r ɪ ŋ ə -	137
106	german	ʃ p r ɪ ŋ ə n	ʃ p r ɪ ŋ ə n	137
107	dutch	w ɛ + ɣ aː n	w ɛ - + ɣ aː - n	158
108	german	v ɛ k + ɡ eː ə n	v ɛ k + ɡ eː ə n	158
109	dutch	h aː v ɪ k	h aː v ɪ k -	159
110	german	h aː b ɪ x t	h aː b ɪ x t	159
111	dutch	aː d ə l aː r	aː d ə l aː r	162
112	german	aː d l ə r	aː d - l ə r	162
113	dutch	x iː r	x iː - r	164
114	german	ɡ ai ə r	ɡ ai ə r	164
115	dutch	v oː ɣ ə l	v oː ɣ ə l	166
116	german	f oː ɡ ə l	f oː ɡ ə l	166
117	dutch	r ɛɪ ɣ ə r	r ɛɪ ɣ ə r	169
118	german	r ai ə r	r ai - ə r	169
119	dutch	r eː k ə n ɪ ŋ	r eː k ə n ɪ ŋ	181
120	german	r ɛ x n ʊ ŋ	r ɛ x - n ʊ ŋ	181
121	dutch	b ə + t aː l ə	b ə + t aː l ə -	184
122	german	b ə + ts aː l ə n	b ə + ts aː l ə n	184
123	dutch	s x ʉ l t	s x ʉ l t	186
124	german	ʃ ʊ l t	ʃ - ʊ l t	186
125	dutch	s x ɛ ŋ k ə	s x ɛ ŋ k ə -	191
126	german	ʃ ɛ ŋ k ə n	ʃ - ɛ ŋ k ə n	191
127	dutch	ɑ r m + b ɑ n t	ɑ r m + b ɑ n t	205
128	german	a r m + b a n t	a r m + b a n t	205
129	dutch	r ɛ x ts	r ɛ x ts	213
130	english	r aɪ t	r aɪ - t	213
131	german	r ɛ x t	r ɛ x t	213
132	dutch	k oː p ə	k oː p ə -	232
133	german	k au f ə n	k au f ə n	232
134	dutch	v ə r + k oː p ə	v ə r + k oː p ə -	240
135	german	f ɛ r + k au f ə n	f ɛ r + k au f ə n	240
136	dutch	d yː r	d yː - r	243
137	german	t ɔy ə r	t ɔy ə r	243
138	dutch	m uː	m uː - -	260
139	german	m yː d ə	m yː d ə	260
140	dutch	d ɛɪ	d ɛɪ	268
141	english	θ aɪ	θ aɪ	268
142	english	l eɪ z ɪ	l eɪ z ɪ -	271
143	german	l ɛ s ɪ x	l ɛ s ɪ x	271
144	dutch	b oː x	b oː x - -	280
145	german	b oː ɡ ə n	b oː ɡ ə n	280
146	dutch	t ɑu w	t ɑu w	287
147	german	t au	t au -	287
148	dutch	d ɑ k	d ɑ k	293
149	german	d a x	d a x	293
150	dutch	b œy ɣ ə	b œy ɣ ə -	296
151	german	b ɔy ɡ ə n	b ɔy ɡ ə n	296
152	english	f əʊ l d	f əʊ l d - -	300
153	german	f a l t ə n	f a l t ə n	300
154	dutch	w ɛ r k	w ɛ r k	303
155	english	w ɜː k	w ɜː - k	303
156	dutch	p aː l	p aː l	305
157	german	pf aː l	pf aː l	305
158	dutch	l ɛɪ k	l ɛɪ k - - - -	311
159	german	l ai x + n aː m	l ai x + n aː m	311
160	dutch	d oː d ə	d oː d ə -	314
161	german	t ɶː t ə n	t ɶː t ə n	314
162	dutch	s t ɛ r v ə	s t ɛ r v ə -	319
163	german	ʃ t ɛ r b ə n	ʃ t ɛ r b ə n	319
164	english	d aɪ	d aɪ -	320
165	german	t oː t	t oː t	320
166	dutch	z w ɑ ŋ ə r	z w ɑ ŋ ə r	330
167	german	ʃ v a ŋ ə r	ʃ v a ŋ ə r	330
168	dutch	k aː p	k aː p	337
169	english	k eɪ p	k eɪ p	337
170	dutch	b ə + ɣ r aː v ə	b ə + ɣ r aː v ə -	340
171	german	b ə + ɡ r aː b ə n	b ə + ɡ r aː b ə n	340
172	dutch	t w eː d ə	t w eː d ə	347
173	german	ts v ai t ə	ts v ai t ə	347
174	dutch	eː r s t ə	eː r s t ə	352
175	german	eː r s t ə	eː r s t ə	352
176	dutch	k ɑu w ə	k ɑu w ə -	393
177	german	k au ə n	k au - ə n	393
178	dutch	aː r d + b eː v ɪ ŋ	aː r d + b eː v ɪ ŋ	420
179	german	eː r t + b eː b ə n	eː r t + b eː b ə n	420
180	dutch	w ɑu t	w ɑu - t	427
181	german	v a l t	v a l t	427
182	dutch	k l ɪ ŋ k	k l ɪ ŋ k -	431
183	german	k l ɪ ŋ k ə	k l ɪ ŋ k ə	431
184	dutch	h ɑu t	h ɑu - t	436
185	german	h ɔ l ts	h ɔ l ts	436
186	dutch	h ɔ ŋ ə r s + n oː t	h ɔ ŋ ə r s + n oː t	451
187	german	h ʊ ŋ ə r s + n oː t	h ʊ ŋ ə r s + n oː t	451
188	dutch	d ʉ n	d ʉ n	467
189	english	θ ɪ n	θ ɪ n	467
190	german	d ʏ n	d ʏ n	467
191	dutch	d ɪ k	d ɪ k	474
192	english	θ ɪ k	θ ɪ k	474
193	german	d ɪ k	d ɪ k	474
194	dutch	z w ɛ m ə	z w ɛ m ə -	476
195	english	s w ɪ m	s w ɪ m - -	476
196	german	ʃ v ɪ m ə n	ʃ v ɪ m ə n	476
197	dutch	h ɛ ŋ s t	h ɛ ŋ s t	514
198	german	h ɛ ŋ s t	h ɛ ŋ s t	514
199	dutch	p aː r t	p aː r t	517
200	german	pf eː r t	pf eː r t	517
201	dutch	j øː k	j øː k - -	528
202	german	j ʊ k ə n	j ʊ k ə n	528
203	dutch	k l ɪ m ə	k l ɪ m ə	566
204	english	k l aɪ m	k l aɪ m -	566
205	dutch	v ə r + ɑ n d ə r ə	v ə r + ɑ n d ə r - ə	569
206	german	f ɛ r + ɛ n d ə r n	f ɛ r + ɛ n d ə r n -	569
207	dutch	z uː k ə	z uː k ə -	576
208	english	s iː k	s iː k - -	576
209	german	z uː x ə n	z uː x ə n	576
210	dutch	v ɪ n d ə	v ɪ n d ə -	579
211	english	f aɪ n d	f aɪ n d - -	579
212	german	f ɪ n d ə n	f ɪ n d ə n	579
213	dutch	v ə r + l iː z ə	v ə r + l iː z ə -	581
214	english	l uː z	- - - - l uː z - -	581
215	german	f ɛ r + l iː r ə n	f ɛ r + l iː r ə n	581
216	dutch	h aː k	h aː k - -	584
217	english	h ʊ k	h ʊ k - -	584
218	german	h aː k ə n	h aː k ə n	584
219	dutch	k r aː x	k r aː x - -	586
220	german	k r aː ɡ ə n	k r aː ɡ ə n	586
221	dutch	v l ɑ k	v l ɑ k	588
222	french	p l a	p l a -	588
223	german	f l a x	f l a x	588
224	dutch	s ɔ k	s ɔ k	590
225	english	s ɔ k	s ɔ k	590
226	dutch	b eː n	b eː n	612
227	german	b ai n	b ai n	612
228	dutch	v ɑ ŋ ə	v ɑ ŋ ə -	630
229	german	f a ŋ ə n	f a ŋ ə n	630
230	dutch	v ɛ r v ə	v ɛ r v ə -	635
231	german	f ɛ r b ə n	f ɛ r b ə n	635
232	dutch	m aː l ə	m aː l ə -	638
233	german	m aː l ə n	m aː l ə n	638
234	dutch	b ɑu w ə	b ɑu w ə -	642
235	german	b au ə n	b au - ə n	642
236	dutch	t ɪ m ə r + m ɑ n	t ɪ m ə r + m ɑ n	652
237	german	ts ɪ m ə r + m a n	ts ɪ m ə r + m a n	652
238	dutch	b oː d ə m	b oː d ə m	659
239	english	b ɔ t ə m	b ɔ t ə m	659
240	german	b oː d ə n	b oː d ə n	659
241	dutch	d eː k ə	d eː k ə	672
242	german	d ɛ k ə	d ɛ k ə	672
243	dutch	t ɛ l ə	t ɛ l ə -	677
244	german	ts ɛː l ə n	ts ɛː l ə n	677
245	dutch	t ɛɪ t	t ɛɪ t	684
246	german	ts ai t	ts ai t	684
247	english	t aɪ m	t aɪ m	685
248	french	t ɑ̃	t ɑ̃ -	685
249	dutch	t w aː l f	t w aː l f	700
250	english	t w ɛ l v	t w ɛ l v	700
251	german	ts v œ l f	ts v œ l f	700
252	english	b ɑː k	b ɑː - k -	716
253	german	b ɔ r k ə	b ɔ r k ə	716
254	french	p ɛ ʀ	p ɛ - ʀ	721
255	german	eː ə	- eː ə -	721
256	dutch	m ɑ n	m ɑ n	727
257	german	m a n	m a n	727
258	dutch	v r ɑu w	v r ɑu w	736
259	german	f r au	f r au -	736
260	dutch	l ʉ x t	l ʉ x t	758
261	german	l ʊ f t	l ʊ f t	758
262	dutch	w ɔ l k	w ɔ l k -	762
263	german	v ɔ l k ə	v ɔ l k ə	762
264	dutch	v ə r + d eː l ə	v ə r + d eː l ə -	776
265	german	t ai l ə n	- - - - t ai l ə n	776
266	dutch	p ɑ t	p ɑ t	778
267	english	p ɑː θ	p ɑː θ	778
268	german	pf aː t	pf aː t	778
269	dutch	w ɛ x	w ɛ x	782
270	german	v ɛ k	v ɛ k	782
271	english	r əʊ d	r əʊ d	783
272	french	ʀ u t	ʀ u t	783
273	dutch	w iː l	w iː l	785
274	english	w iː l	w iː l	785
275	dutch	b r ʉ x	b r ʉ x -	790
276	english	b r ɪ dʒ	b r ɪ dʒ -	790
277	german	b r ʏ k ə	b r ʏ k ə	790
278	english	s n eɪ l	s n eɪ l -	798
279	german	ʃ n ɛ k ə	ʃ n ɛ k ə	798
280	english	f r ɔ ɡ	f r ɔ ɡ	801
281	german	f r ɔ ʃ	f r ɔ ʃ	801
282	dutch	p ɑ p ə ɣ aː j	p ɑ p ə ɣ aː j	812
283	german	p a p a ɡ ai	p a p a ɡ ai -	812
284	dutch	l oː n	l oː n	816
285	german	l oː n	l oː n	816
286	dutch	v ə r + d iː n ə	v ə r + d iː n ə -	821
287	german	f ɛ r + d iː n ə n	f ɛ r + d iː n ə n	821
288	dutch	aː n + s t ɛ l ə	aː n + s t ɛ l ə -	827
289	german	a n + ʃ t ɛ l ə n	a n + ʃ t ɛ l ə n	827
290	dutch	b l ɛɪ v ə	b l ɛɪ v ə -	837
291	german	b l ai b ə n	b l ai b ə n	837
292	english	s t eɪ	- - s t eɪ	838
293	french	ʀ ɛ s t e	ʀ ɛ s t e	838
294	dutch	h oː x	h oː x	847
295	english	h aɪ	h aɪ -	847
296	german	h oː x	h oː x	847
297	dutch	t ɔ p	t ɔ p	850
298	english	t ɔ p	t ɔ p	850
299	dutch	l aː x	l aː x	855
300	english	l əʊ	l əʊ -	855
301	dutch	m ɪ d ə	m ɪ d - ə	860
302	english	m ɪ d l̩	m ɪ d l̩ -	860
303	german	m ɪ t ə	m ɪ t - ə	860
304	french	s ɑ̃ t ʀ	s ɑ̃ - t ʀ - -	862
305	german	ts ɛ n t r ʊ m	ts ɛ n t r ʊ m	862
306	english	s aɪ d	s aɪ d -	864
307	german	z ai t ə	z ai t ə	864
308	dutch	m ɑ n	- - - - m ɑ n	874
309	english	əʊ l d + m æ n	əʊ l d + m æ n	874
310	dutch	d œy z ə n t	d œy z ə n t	875
311	english	θ aʊ z n̩ d	θ aʊ z - n̩ d	875
312	german	t au z ə n t	t au z ə n t	875
313	dutch	w eː ɣ ə	w eː ɣ ə -	877
314	german	v iː ɡ ə n	v iː ɡ ə n	877
315	dutch	d eː l ə	- - - d eː l ə -	885
316	german	au s + t ai l ə n	au s + t ai l ə n	885
317	dutch	œy t + s p r ɛɪ d ə	œy t + s p r ɛɪ d ə - - -	888
318	english	s p r ɛ d + aʊ t	- - - s p r ɛ d - + aʊ t	888
319	dutch	s x ɛɪ d ɪ ŋ	- - - s x ɛɪ d ɪ ŋ	892
320	german	eː ə + ʃ ai d ʊ ŋ	eː ə + ʃ - ai d ʊ ŋ	892
321	dutch	s t uː l	s t uː l	919
322	german	ʃ t uː l	ʃ t uː l	919
323	dutch	k aː r s	k aː r s -	931
324	german	k eː r ts ə	k eː r ts ə	931
325	dutch	m aː x	m aː x - -	940
326	german	m aː ɡ ə n	m aː ɡ ə n	940
327	dutch	b aː r + m uː d ə r	- - - b aː r + m uː d ə r	942
328	german	ɡ ə + b ɛː r + m ʊ t ə r	ɡ ə + b ɛː r + m ʊ t ə r	942
329	dutch	h ɪ ŋ k ə	h ɪ ŋ k ə -	961
330	german	h ɪ ŋ k ə n	h ɪ ŋ k ə n	961
331	dutch	x l ɑ s	x l ɑ s	993
332	english	ɡ l ɑː s	ɡ l ɑː s	993
333	german	ɡ l aː s	ɡ l aː s	993
334	dutch	v l ɛ x t ə	v l ɛ x t ə -	995
335	german	f l ɛ x t ə n	f l ɛ x t ə n	995
336	dutch	k l ɛɪ	k l ɛɪ	1002
337	english	k l eɪ	k l eɪ	1002
338	english	s w ɔ m p	s w ɔ m p	1020
339	german	z ʊ m pf	z - ʊ m pf	1020
340	dutch	aː d ə r	aː d ə r	1024
341	german	aː d ə r	aː d ə r	1024
342	french	v a ɡ	v a ɡ -	1038
343	german	v oː ɡ ə	v oː ɡ ə	1038
344	dutch	b r ɔ n	b r ɔ - - n	1047
345	german	b r ʊ n ə n	b r ʊ n ə n	1047
346	dutch	v l iː ɣ ə	v l iː ɣ ə -	1051
347	english	f l aɪ	f l aɪ - - -	1051
348	german	f l iː ɡ ə n	f l iː ɡ ə n	1051
349	dutch	z ɛɪ	z ɛɪ	1052
350	german	z iː	z iː	1052
351	dutch	z ɪ ŋ k ə	z ɪ ŋ k ə -	1062
352	english	s ɪ ŋ k	s ɪ ŋ k - -	1062
353	german	z ɛ ŋ k ə n	z ɛ ŋ k ə n	1062
354	french	t y	t y	1065
355	german	d uː	d uː	1065
356	dutch	j ɛɪ	j ɛɪ	1066
357	english	j uː	j uː	1066
358	dutch	b l aː z ə	b l aː z ə -	1075
359	english	b l əʊ	b l əʊ - - -	1075
360	german	b l aː z ə n	b l aː z ə n	1075
361	dutch	uː v ə r	uː v ə r	1091
362	german	uː f ə r	uː f ə r	1091
363	dutch	t ə r ʉ x + k oː m ə	t ə r ʉ x + k oː m ə - - - - -	1097
364	english	k ʌ m + b æ k	- - - - - - k ʌ m - - + b æ k	1097
365	german	ts uː r ʏ k + k ɔ m ə n	ts uː r ʏ k + k ɔ m ə n - - - -	1097
366	dutch	z ɛɪ l	z ɛɪ - - l	1117
367	english	s eɪ l	s eɪ - - l	1117
368	german	z eː ɡ ə l	z eː ɡ ə l	1117
369	dutch	k aː l	k aː l	1144
370	german	k aː l	k aː l	1144
371	dutch	s l øː t ə l + b eː n	s l øː t ə l + b eː n	1154
372	german	ʃ l ʏ s ə l + b ai n	ʃ l ʏ s ə l + b ai n	1154
373	dutch	d iː p	d iː p	1177
374	english	d iː p	d iː p	1177
375	german	t iː f	t iː f	1177
376	dutch	m ʉ ts	m ʉ ts -	1181
377	german	m ʏ ts ə	m ʏ ts ə	1181
378	dutch	n ɑu w	n ɑu w -	1188
379	english	n æ r əʊ	n æ r əʊ	1188
380	english	b uː t	b uː t	1191
381	french	b ɔ t	b ɔ t	1191
382	dutch	b r eː t	b r eː t	1193
383	german	b r ai t	b r ai t	1193
384	dutch	w ɛɪ t	w ɛɪ t	1194
385	english	w aɪ d	w aɪ d	1194
386	dutch	s l œy j ə r	s l œy j ə r	1199
387	german	ʃ l ai ə r	ʃ l ai - ə r	1199
388	dutch	v iː r + k ɑ n t	v iː r + - k ɑ n t	1204
389	german	f iː r + ɛ k	f iː r + ɛ k - - -	1204
390	dutch	b r ɑ n t + h ɑu t	b r ɑ n t + h ɑu - t	1208
391	german	b r ɛ n + h ɔ l ts	b r ɛ n - + h ɔ l ts	1208
392	dutch	r oː k	r oː k	1212
393	german	r au x	r au x	1212
394	dutch	aː n + s t eː k ə	aː n + s t eː k ə -	1222
395	german	a n + ʃ t ɛ k ə n	a n + ʃ t ɛ k ə n	1222
396	dutch	p ɛ d ə l	p ɛ d ə l	1223
397	english	p æ d l̩	p æ d - l̩	1223
398	german	p a d ə l	p a d ə l	1223
399	dutch	ɛ ŋ k ə l	ɛ ŋ k ə l	1237
400	english	æ ŋ k l̩	æ ŋ k - l̩	1237
401	dutch	h iː l	h iː l	1240
402	english	h iː l	h iː l	1240
403	dutch	s x oː r + s t eː n	s x oː r - + s t eː n	1245
404	german	ʃ ɔ r n + ʃ t ai n	ʃ - ɔ r n + ʃ t ai n	1245
405	dutch	m ɪ d ɑ ɣ + eː t ə	m ɪ d ɑ ɣ + eː t ə -	1248
406	german	m ɪ t aː k + ɛ s ə n	m ɪ t aː k + ɛ s ə n	1248
407	dutch	h aː r t	h aː r t	1254
408	german	h eː r t	h eː r t	1254
409	dutch	aː v ɔ n d + eː t ə	aː v ɔ n d + eː t ə -	1255
410	german	aː b ə n t + ɛ s ə n	aː b ə n t + ɛ s ə n	1255
411	dutch	aː v ɔ n d + eː t ə	aː v ɔ n d + eː t ə -	1260
412	german	aː b ə n t + ɛ s ə n	aː b ə n t + ɛ s ə n	1260
413	dutch	s x ɪ l ə	s x ɪ l ə -	1264
414	german	ʃ ɛː l ə n	ʃ - ɛː l ə n	1264
415	dutch	n iː r	n iː r -	1267
416	german	n iː r ə	n iː r ə	1267
417	dutch	h aː j	h aː j	1274
418	german	h ai	h ai -	1274
419	dutch	v ɛ r	v ɛ r -	1286
420	english	f ɑː r	f ɑː r -	1286
421	german	f ɛ r n	f ɛ r n	1286
422	dutch	w ɛ s t ə	w ɛ s t ə -	1293
423	english	w ɛ s t	w ɛ s t - -	1293
424	german	v ɛ s t ə n	v ɛ s t ə n	1293
425	dutch	h aː v ə r	h aː v ə r	1295
426	german	h aː f ə r	h aː f ə r	1295
427	dutch	x ɛ r s t	x ɛ r s t -	1300
428	german	ɡ ɛ r s t ə	ɡ ɛ r s t ə	1300
429	dutch	r ɔ t	r ɔ t -	1317
430	english	r ɔ t n̩	r ɔ t n̩	1317
431	english	n ɪ ə r	n ɪ ə r	1333
432	german	n aː ə	n aː ə -	1333
433	dutch	k ɪ n t	k ɪ n t	1343
434	german	k ɪ n t	k ɪ n t	1343
435	dutch	k l ɛɪ n + z oː n	k l ɛɪ n + z oː n	1355
436	english	ɡ r æ n + s ʌ n	ɡ r æ n + s ʌ n	1355
437	dutch	k l ɛɪ n + d ɔ x t ə r	k l ɛɪ n + d ɔ x t ə r	1358
438	english	ɡ r æ n + d ɔː t ə r	ɡ r æ n + d ɔː - t ə r	1358
439	french	ʃ o z	ʃ o z -	1389
440	german	z a x ə	z a x ə	1389
441	dutch	d ɪ ŋ	d ɪ ŋ	1390
442	english	θ ɪ ŋ	θ ɪ ŋ	1390
443	german	d ɪ ŋ	d ɪ ŋ	1390
444	dutch	k r ɛɪ ɣ ə	k r ɛɪ ɣ ə -	1394
445	german	k r iː ɡ ə n	k r iː ɡ ə n	1394
446	dutch	h ɑu d ə	- - - h ɑu - d ə -	1397
447	german	b ə + h a l t ə n	b ə + h a l t ə n	1397
448	english	ɡ r ɑː s p	ɡ r ɑː s p - -	1401
449	german	ɡ r ai f ə n	ɡ r ai - f ə n	1401
450	dutch	v ɑ s t + h ɑu d ə	v ɑ s t + h ɑu - d ə -	1407
451	english	h əʊ l d	- - - - - h əʊ l d - -	1407
452	german	h a l t ə n	- - - - - h a l t ə n	1407
453	dutch	n eː m ə	n eː m ə -	1408
454	german	n eː m ə n	n eː m ə n	1408
455	dutch	h ɛ b ə	h ɛ b ə -	1411
456	english	h æ v	h æ v - -	1411
457	german	h aː b ə n	h aː b ə n	1411
458	dutch	l ɛɪ d ə	l ɛɪ d ə -	1417
459	english	l iː d	l iː d - -	1417
460	german	l ai t ə n	l ai t ə n	1417
461	dutch	r ɛɪ d ə	r ɛɪ d ə -	1424
462	english	r aɪ d	r aɪ d - -	1424
463	german	r ai t ə n	r ai t ə n	1424
464	dutch	d r aː ɣ ə	d r aː ɣ ə -	1431
465	german	t r aː ɡ ə n	t r aː ɡ ə n	1431
466	dutch	b r ɛ ŋ ə	b r ɛ ŋ ə -	1434
467	english	b r ɪ ŋ	b r ɪ ŋ - -	1434
468	german	b r ɪ ŋ ə n	b r ɪ ŋ ə n	1434
469	dutch	z ɛ n d ə	z ɛ n d ə	1439
470	english	s ɛ n d	s ɛ n d -	1439
471	dutch	b oː m	b oː m	1447
472	german	b au m	b au m	1447
473	dutch	m ɔ d ə r	m ɔ d ə r	1472
474	english	m ʌ d	m ʌ d - -	1472
475	dutch	b oː d ə m	b oː d ə m	1478
476	german	b oː d ə n	b oː d ə n	1478
477	dutch	oː p ə n ə	oː p - ə n ə	1479
478	english	əʊ p ə n	əʊ p - ə n -	1479
479	german	œ f n ə n	œ f n ə n -	1479
480	dutch	s n ɔ t	s n ɔ t	1509
481	english	s n ɔ t	s n ɔ t	1509
482	dutch	s p ɪ ts	s p ɪ ts -	1518
483	german	ʃ p ɪ ts ə	ʃ p ɪ ts ə	1518
484	dutch	k oː n ɛɪ n	k oː n ɛɪ n - - - -	1530
485	german	k a n iː n + x ə n	k a n iː n + x ə n	1530
486	dutch	b r aː k ə	- - - b r aː k ə -	1542
487	german	ɛ r + b r ɛ x ə n	ɛ r + b r ɛ x ə n	1542
488	dutch	aː d ə m ə	aː d ə m ə -	1548
489	german	aː t m ə n	aː t - m ə n	1548
490	dutch	h uː s t ə	h uː s t ə -	1553
491	german	h ʊ s t ə n	h ʊ s t ə n	1553
492	dutch	x eː w ə	x eː w ə -	1556
493	german	ɡ a f ə n	ɡ a f ə n	1556
494	dutch	ɑ l ə	ɑ l ə	1559
495	english	ɔː l	ɔː l -	1559
496	german	a l ə	a l ə	1559
497	dutch	v eː l	v eː l	1562
498	german	f iː l	f iː l	1562
499	dutch	m eː r	m eː r	1565
500	english	m ɔː r	m ɔː r	1565
501	german	m eː r	m eː r	1565
502	dutch	w ɛɪ n ə x	w ɛɪ n ə x	1568
503	german	v eː n ɪ x	v eː n ɪ x	1568
504	dutch	m eː n ə x t ə	m eː n ə x t ə	1571
505	german	m ɛ ŋ ə	m ɛ ŋ - - - ə	1571
506	dutch	w ɛ r k + t œy x	w ɛ r k + t œy x	1586
507	german	v ɛ r k + ts ɔy k	v ɛ r k + ts ɔy k	1586
508	dutch	b ɔ r s t	b ɔ r - s t	1608
509	german	b r ʊ s t	b - r ʊ s t	1608
510	dutch	s x ʉ p	s x ʉ p -	1617
511	german	ʃ ʊ p ə	ʃ - ʊ p ə	1617
512	dutch	k oː p ə r	k oː p ə r	1638
513	english	k ɔ p ə r	k ɔ p ə r	1638
514	dutch	x iː t ə	x iː t ə -	1644
515	german	ɡ iː s ə n	ɡ iː s ə n	1644
516	dutch	s m eː d ə	s m eː d ə -	1648
517	german	ʃ m iː d ə n	ʃ m iː d ə n	1648
518	dutch	z ɑ l f	z ɑ l f -	1651
