COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
414-3			h o j u							
422-3			h u k u r e r u							
423-3			k a ɴ g a e r u							
430-3			h a k u							
435-3			h u k u							
446-3			s i t a							
447-3			u e							
458-3			t o s i							
56-3			h i t o							
62-3			iː n u							
65-3			k a w a							
70-3			t a n e							
75-3			k a w a							
96-3			m e							
101-3			h a							
14-4				k o r e						
18-4				d a r e						
35-4				h i t o t u						
36-4				h u t a t u						
48-4				n a g a i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o j o g u						
156-4				t a g o r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i ui u						
173-4				i s i						
180-4				k u m o						
185-4				h a i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k a i						
193-4				k i r o i						
194-4				s i r o i						
195-4				k u r o i						
216-4				m a r ui						
221-4				n a						
239-4				i t u						
252-4				m i uː u						
253-4				j o ui u						
254-4				i t u t u						
266-4				k a ui e						
267-4				n a g a r e r u						
268-4				u m i						
272-4				a m e						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t i						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				j u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː i a						
361-4				o m o i						
379-4				k u s a r a						
394-4				h i d a r i						
395-4				m i g i						
400-4				h i pː a r u						
412-4				s a k e r u						
413-4				t u k i s a u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u eː						
458-4				t o s i						
56-4				h i t o						
62-4				i n u						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m e						
101-4				h a						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o j o ŋ u					
156-5					t a tː e r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k iː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui					
221-5					n a					
239-5					i ts u					
252-5					m i uː u					
253-5					j o uː u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					tɕ i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					j u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t o i a					
361-5					o m o i					
379-5					k u s a r a					
394-5					h i d a r i					
395-5					m i ŋ i					
400-5					h i pː a r u					
412-5					s a k e r u					
413-5					ts u k i s a k u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u w					
458-5					t o s i					
56-5					h i t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
14-6						k u ɭ i				
18-6						t a i				
35-6						p i ts u ts				
36-6						p a ts a ts				
48-6						n a r a				
60-6						t u				
63-6						s ɨ a m				
64-6						k i				
67-6						p a				
68-6						n i				
71-6						ts i				
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p a n i				
95-6						m ɨ m ɨ				
98-6						p a n a				
99-6						k u ts ɨ				
-102-6						s i a				
103-6						ts ɨ m i				
110-6						t i				
116-6						m a n i				
120-6						n u m				
132-6						ts ɨ ts				
139-6						k u ɭ u s ɨ				
140-6						u j u r				
156-6						t a ɴ i				
168-6						ts ɨ ts ɨ				
169-6						p u s ɨ				
170-6						m i ɨ				
173-6						i s ɨ				
180-6						k u m u				
185-6						p a i				
186-6						m u i				
187-6						m i ts ɨ				
190-6						a k a				
193-6						ts i u				
194-6						s ɨ ɭ u				
195-6						k u ɭ u				
216-6						m a ɨ				
221-6						n a				
239-6						i ts a				
252-6						m i j ɨ				
253-6						j u j ɨ				
254-6						i ts a ts a				
266-6						k a i				
267-6						n a r a ɭ i				
268-6						u m ɨ				
272-6						a m i				
276-6						a a u				
281-6						m u s ɨ				
304-6						ts ɨ vː a				
305-6						ts i				
308-6						p a n a				
309-6						k u s a				
310-6						t u				
311-6						n				
342-6						j u ts				
346-6						k u ɭ a				
347-6						ts ɨ				
348-6						p ɨ ɭ u				
351-6						t u				
361-6						u m i				
379-6						k u s a a				
394-6						p ɨ e a ɭ ɨ				
395-6						m ɨ r ɨ				
400-6						p ɨ vː a				
412-6						s a k i				
413-6						ts ɨ ts ɨ s s				
414-6						p u				
422-6						p u k u ɭ i				
423-6						k a r a i				
430-6						p a k				
435-6						p u k				
446-6						s i ts a				
447-6						i i				
458-6						t u s ɨ				
56-6						p i u				
62-6						i n				
65-6						k a				
70-6						ts a n i				
75-6						k a a				
96-6						m i				
101-6						p a				
14-7							k o r e			
18-7							d a r e			
35-7							h i t o			
36-7							ɸ o t a ts u			
48-7							n a ŋ a			
60-7							t o r			
63-7							s i r a m			
64-7							k i			
67-7							h a			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k o tɕ i			
-102-7							s i t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a z e r			
168-7							ts u k i			
169-7							h o s i			
170-7							m i z u			
173-7							i s i			
180-7							k o m o			
185-7							h a i			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a			
193-7							k i r o			
194-7							s i r o			
195-7							k o r o			
216-7							m a r iː			
221-7							n a			
239-7							i tɕ u			
252-7							m i iː u			
253-7							j o iː u			
254-7							i ts u tɕ u			
266-7							k a z e			
267-7							n a ŋ a r e r u			
268-7							o m i			
272-7							a m e ŋ			
276-7							a r a o			
281-7							m o s i			
304-7							ts u b a			
305-7							tɕ i			
308-7							h a n a			
309-7							k o s a			
310-7							t o			
311-7							n i			
342-7							j o k i			
346-7							k u r a			
347-7							k i r u			
348-7							ɸ i r o			
351-7							t oː			
361-7							o m o			
379-7							k u s a r a			
394-7							h i d a r i			
395-7							m i ŋ i			
400-7							h i pː a r u			
412-7							s a k e r u			
413-7							ts u k i s a s u			
414-7							h o r u			
422-7							ɸ o k u r e r u			
423-7							k a ɴ ŋ a e r u			
430-7							h a k u			
435-7							ɸ o k u			
446-7							s i t a			
447-7							o e			
458-7							t o s i			
56-7							h i t o			
62-7							i n u			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							h a			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a m o r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m i z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k iː r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui		
221-8								n a		
239-8								i ts u		
252-8								m i oː u		
253-8								j o oː u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								j u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t o i		
361-8								o m o i a		
379-8								k u s a r a		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i pː a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a ɴ g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u eː		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
14-9									k u r i	
18-9									u a r u	
35-9									h i t u a u	
36-9									h u t aː a u	
48-9									n a g a s	
60-9									t u a i	
63-9									s i r a m i	
64-9									k i	
67-9									h a	
68-9									n i	
71-9									tɕ i	
76-9									h u n i	
83-9									a u n u	
87-9									h a n i	
95-9									m i m i	
98-9									h a n a	
99-9									k u tɕ i	
-102-9									s i u a	
103-9									a u m i	
110-9									t i	
116-9									m u n i	
120-9									n u m u ɴ	
132-9									k i k u	
139-9									k u r u s u	
140-9									u ʔʲ i g u ɴ	
156-9									t a k u r	
168-9									a i tɕ i	
169-9									h u s i	
170-9									m i z u	
173-9									i s i	
180-9									k u m u	
185-9									h a i	
186-9									m i i r u	
187-9									m i tɕ i	
190-9									a k a s	
193-9									k w r u i	
194-9									s i r u s	
195-9									k u r u s	
216-9									m a r u a	
221-9									n aː	
239-9									i a u	
252-9									m i ɕ u	
253-9									j u ɕ u	
254-9									i a u a u	
266-9									k a z i	
267-9									n a g a r i r u ɴ	
268-9									ʔ m i	
272-9									ʔ m i	
276-9									ʔ r a u	
281-9									m u s i	
304-9									a u b a	
305-9									tɕ i	
308-9									h a n a	
309-9									k u s a	
310-9									t u	
311-9									n i	
342-9									ʔʲ u tɕ i	
346-9									k u r a s	
347-9									k i r u	
348-9									h i r u s	
351-9									t u i a	
361-9									u m u u	
379-9									k u s a r ʔ	
394-9									h i u a r i	
395-9									m i g i ɴ	
400-9									h i b a r u ɴ	
412-9									s a k i r u ɴ	
413-9									a u k i s a s	
414-9									h u r u ɴ	
422-9									h u k u r i r u ɴ	
423-9									k a ɴ g ʔ i r u	
430-9									h a k u	
435-9									h u k u ɴ	
446-9									s i u a	
447-9									ʔ iː i	
458-9									t u s i	
56-9									h i u u	
62-9									i n u	
65-9									k ʔ w a	
75-9									k ʔ w ʔ	
96-9									m iː	
101-9									h aː	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o j o ŋ u
156-10										t a tː o r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k i r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui
221-10										n a
239-10										i ts u
252-10										m i ui u
253-10										j o ui u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a k
305-10										tɕ i tɕ
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										j u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t oː i a
361-10										o m o i a
379-10										k u s a r a
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i pː a r u
412-10										s a k e r u
413-10										ts u k i s a s u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a ɴ ŋ a e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a
447-10										u e
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m e
101-10										h a
