COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2462		d̪ a ŋ kʰ u				d̪ a m k u	d a ŋ kʰ ə n	tʰ a ŋ m a n
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2607		tʃ i k p a	tʃ i k p a			tʃ i k p a		tʃ i k p a
66			z a m i ŋ			z a m i n		z a m i n z i m b u
1547	j a s			j a s				j a s
454			kʰ u r l a	k u r b a n		kʰ u r l a		
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
1961					o tʰ u g a ŋ p u	ʔ o ɲ u g a m p u	o i g a ŋ p u	
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
136					g e tʃ i k	g e tʃ i	g e tʃ i k	
2445		t̪ a m tʃ u				t̪ a m tʃ u		
2517	ŋ a m tʃ a	ŋ a m tʃʰ a	ŋ a m tʃʰ a	n a m tʃ a ŋ	ŋ a m tʃ a		ŋ a m ts i	
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
1486	p a s a g o ŋ			p a s a g o m				
2339			ŋ a ŋ ɲ i r p o		ɲ u r kʰ ə n			ɲ i r p a n
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
1805	h a s o k l a							kʰ a s o
2209	b i t i ŋ p i n l a	b i t i ŋ p e w o	b i t i ŋ p e w o	b i t i ŋ pʰ i tʃʰ a m	b i t i ŋ p æ kʰ ə n	p i t i ŋ		
1770		tʃ j a ŋ			o tʃ a n			
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
2489		pʰ a k p o	pʰ a k p o					
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
134	dʒ a p							dʒ a p
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
517	t i ŋ p u			t i ŋ p u				
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2348		l a ŋ tʃ o i	l a ŋ tʃ e			l a ŋ tʃ o i		
2331			tʃ o k p o		tʃ o k p o			tʃ o k p o
2338	ɲ o ɾ l a	ɲ u r tʃ u				j u r tʃ u	ɲ u r kʰ ə n	
373	k o b i	k o b i				k o b i		
1040	pʰ u i b u			pʰ o i b u				
2		a ʃ i			a ʃ i		a ʃ i	
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
1852		kʰ o m tʰ e ɾ a ŋ	kʰ o m d̪ a ɾ a ŋ		kʰ o m d̪ a ɾ a ŋ	kʰ o m tʰ e ɾ a ŋ	kʰ o m d i r a ŋ	
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
518		t o ŋ tʃ e n			t o ŋ tʃ e n	t o ŋ tʃ e n	t o ŋ tʃ e n	
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2314				k o t tʃʰ a m	g o t kʰ ə n		g o t kʰ ə n	g o t p a n
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
1603		r a	r a		ɾ u	r a	ɾ u	
2276		ɲ e p ʃ u		ɲ e p ă n tʃʰ a m			ɲ e p a kʰ e n	ɲ e p a n
445	n a ɾ i k o l							n a ɾ i k o l
2312		g o tʃ u				g o tʃ u		
1577			ɾ i				ɾ i	
2358			ʔ i w o			ʔ i w o		
1575	ɾ i j a m a			ɾ i j a m a				
2100	ʃ i k a		ʃ i l o		ʃ i k a n	ʃ i k a n	ʃ i kʰ e n	
873		pʰ u ŋ b e	pʰ u ŋ b e		pʰ u ŋ b e	pʰ u ŋ b e	pʰ u ŋ b e	
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1133		j u		j u	j u	j u	j u	
2045			l e j a ŋ b o		l e ŋ b o	l e j a ŋ b o		
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2784			z i	z i		z i		z i
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
2053		u n tʃ u		ŭ n tʃʰ a m				
2173		b i n tʃ u		b i n tʃʰ a m				
562	s a ŋ k a			s a ŋ k a				
989	tʃʰ a b u l a			tʃʰ a b u				
1585			l a m	l a m			l a m	
266	j i			j i				
755		tʃ j a m t u ɾ t a	tʃ j a m t u ɾ t a					
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
2323						kʰ o d̪ i l o		kʰ o l o
2110	a l o				a l o	ʔ a l o		
2006	s e m tʃ e n							s e m tʃ e n
729		b i ŋ tʃ e n	b i ŋ tʃ e n			b i ŋ tʃ e n	b i ŋ tʃ e n	
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
563		s a ŋ b u	s a ŋ b o l a		s a ŋ b u	s a ŋ b u	s a ŋ b u	s a ŋ b u
238	kʰ a l u			kʰ a l u				kʰ a l u
590	n a			n a				n a
319	pʰ o t k a	pʰ o t p a n			pʰ o t k a n	pʰ o t k a n	pʰ u t kʰ e n	p o t p a n
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
764	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g a ɾ a ŋ b r u m a	g ă z a ŋ b r u m a		g a ɾ a ŋ b r u m a		g a ɾ a ŋ b r u m a
2034						g o k u	g o kʰ e n	
1088	j o n			j o n				j o n
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
446		n a ɾ i j a l			n a ɾ i j a l		n a ɾ i j a l	
863	s e		s e	s e				
1264				z o ɾ				z o ɾ
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
2055					u kʰ e n		u kʰ e n	
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
1060	kʰ o l o k p a		k o l o k p a			k o l o k p a		
2646		h a ŋ j a				h a ŋ j a		
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
379	g u ɾ gʱ a ŋ			kʰ u r kʰ a ŋ	kʰ u r kʰ a ŋ		kʰ u r kʰ a ŋ	
1773						h a ŋ a n u		h a ŋ g i n u
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
1798					dʒ o ŋ		dʒ o ŋ	
1646		tʃ o	tʃ o	tʃ o			tʃ o	
855		b e ŋ k u ɾ t a			b e ŋ k u t̪ a	b e ŋ k u t̪ a		
1150	s o ŋ o		z o ŋ a		s o ŋ a	s o ŋ a	s o ŋ a	
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
493			ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	ɾ i d o n	
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
2555				g a tʃ a	k a tʃ u		k a tʃ u	
463	t o			t o				
2407					pʰ a kʰ e n		pʰ a kʰ e n	
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
582	p u r tʃ i			p u r tʃ i				
200		pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a			pʰ ɾ a ŋ g a	pʰ ɾ a ŋ g a	
2329	tʃ o k l a					tʃ o k a n	tʃ o kʰ e n	
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
329		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n		tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	tʃ a n tʃ a ɾ a n	
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
2101		ʃ i n dʒ i		ʃ i n tʃʰ a m				
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
508	ŋ a m	ŋ a m			ŋ a m	ŋ a m	ŋ a m	ŋ a m
1807			tʃʰ i n l a			tʃʰ i n l a		
637			a u	a u	a u	a w u	a u	a u
1627	d̪ u l u l a			d o l u				
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
962	s e m				s e m			s e m
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
2635		ʃ i ɾ i	ʃ i r i l a		ʃ i r a		ʃ i r a	
864		g o ŋ			g o ŋ			
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
2063		tʰ a kʰ u				tʰ a kʰ u		
2158					p i r kʰ ə n		p i r kʰ ə n	
2222					ʃ e kʰ e n		ʃ e kʰ e n	
202					t o ŋ t e			t o ŋ t e
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
819		z a m b a	z a m b a		z a m b a	z a m b a	z a m b a	z a m b a
856			k j a k p a				k j a k p a	
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
210	g o i	g o i	g o i	g o i	g o i			g o i
464		t o tʃ a ŋ	t o tʃ a ŋ		t o tʃ a ŋ	t o tʃ a ŋ	t o ʃ a ŋ	
2033	g o k p o	g o k tʃ u	g o k p o	g o k tʃʰ a m	g o k p o			g o k p a n
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
311		d a			d a	d a	d a	
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
1880					j o ŋ j o ŋ		j o ŋ j o ŋ	
2416						z i k a n		z i g p a n
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
754	a n i ŋ tʰ u r			a n i tʰ u r	tʃ a tʰ u r	s a ŋ tʰ u r	tʃ a tʰ u r	a ŋ tʰ u r
2737	ɲ i z o k a	ŋ i z a	ŋ i z a		n i z a	ŋ i z a	ɲ i dʒ a	
1815		b r o ŋ b u	b u ŋ p u		a t ə r o ŋ b a	b ă ɾ o ŋ b a	a t ə r o ŋ b a	
2699	tʃ a i t a ŋ p u			t a ŋ p u				s a p tʃ a t a ŋ p u
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2219		ʃ e ʃ u				ʃ e ʃ u		
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
453	tʃ a ŋ p u	tʃʰ a ŋ p u		tʃʰ a ŋ p u	tʃ a ŋ p u		tʃ a ŋ p u	tʃ a ŋ p u
2277			ŋ j e w o			ŋ j e w o		
