COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
348-3			h i r o							
351-3			t oː s							
361-3			o m o							
379-3			k u s a m a							
394-3			h i ɕ a r i							
395-3			m i g i							
400-3			h i e a r u							
412-3			s a k e r u							
413-3			tɕ u k i s a s							
414-3			h o r u							
422-3			h u k u r e r u							
423-3			k a ɴ g a e r u							
430-3			h a k u							
435-3			h u k u							
446-3			s i t a							
447-3			u e							
458-3			t o s i							
56-3			h i t o							
62-3			e n ui							
65-3			k a w a							
70-3			t a n e							
75-3			k a w a							
96-3			m e							
101-3			h a							
114-3			k u b i							
119-3			k i m o							
134-3			s i o o r							
138-3			s i n ui							
146-3			a r u k u							
161-3			j uː							
171-3			k a w a							
182-3			k e m ui z i							
188-3			j a m a							
262-3			h i r u m a							
300-3			h e s o							
313-3			d e							
350-3			s e m a							
352-3			tɕ i k a							
396-3			h u r i s							
401-3			o s u							
420-3			o t o r u							
424-3			u t a u							
442-3			s e m e i u k e							
455-3			a k i t tɕ r							
15-3			a r e							
22-3			n a i							
49-3			o n n g g							
78-3			a b u r a							
89-3			k e							
130-3			m i r u							
14-4				k o r e						
18-4				d a r e						
35-4				h i t o t u						
36-4				h u t a t u						
48-4				n a g a i						
60-4				t o r i						
63-4				s i r a m i						
64-4				k i						
67-4				h a						
68-4				n e						
71-4				t i						
76-4				h o n e						
83-4				t u n o						
87-4				h a n e						
95-4				m i m i						
98-4				h a n a						
99-4				k u t i						
-102-4				s i t a						
103-4				t u m e						
110-4				t e						
116-4				m u n e						
120-4				n o m u						
132-4				k i k u						
139-4				k o r o s u						
140-4				o j o g u						
156-4				t a k o r u						
168-4				t u k i						
169-4				h o s i						
170-4				m i z u						
173-4				i s i						
180-4				k u m o						
185-4				h a i						
186-4				m o e r u						
187-4				m i t i						
190-4				a k a i						
193-4				k i r o i						
194-4				s i r o i						
195-4				k u r o i						
216-4				m a r ui a						
221-4				n a						
239-4				i t u						
252-4				m i ui u						
253-4				j o ui u						
254-4				i t u t u						
266-4				k a j e						
267-4				n a g a r e r u						
268-4				u m i						
272-4				a m e g a						
276-4				a r a u						
281-4				m u s i						
304-4				t u b a						
305-4				t i						
308-4				h a n a						
309-4				k u s a						
310-4				t o						
311-4				n i						
342-4				j u k i						
346-4				k u r a i						
347-4				k i r u						
348-4				h i r o i						
351-4				t oː s						
361-4				o m o i						
379-4				k u s a m a t						
394-4				h i d a r i						
395-4				m i g i						
400-4				h i pː a r u						
412-4				s a k e r u						
413-4				t u k i s a s u						
414-4				h o r u						
422-4				h u k u r e r u						
423-4				k a ɴ g a e r u						
430-4				h a k u						
435-4				h u k u						
446-4				s i t a						
447-4				u eː						
458-4				t o s i						
56-4				h i t o						
62-4				i n u						
65-4				k a w a						
70-4				t a n e						
75-4				k a w a						
96-4				m e						
101-4				h a						
114-4				k u b i						
119-4				k i m o						
134-4				s i s o r u						
138-4				s i n u						
146-4				a r u k u						
161-4				j u						
171-4				k a w a						
182-4				k e m u s i						
188-4				j a m a						
196-4				j o r u						
262-4				h i r u m a						
300-4				h e s o						
313-4				d e						
350-4				s e b a i						
352-4				t i k a i						
396-4				h u r ui s						
424-4				u t a u						
442-4				s i m e t u k e r u						
455-4				i k i t o r u						
15-4				a r e						
22-4				n a i						
24-4				m i s n a						
49-4				o n n g g						
78-4				a b u r a m i						
89-4				k e						
130-4				m i r u						
14-5					k o r e					
18-5					d a r e					
35-5					h i t o ts u					
36-5					h u t a ts u					
48-5					n a ŋ a i					
60-5					t o r i					
63-5					s i r a m i					
64-5					k i					
67-5					h a					
68-5					n e					
71-5					tɕ i					
76-5					h o n e					
83-5					ts u n o					
87-5					h a n e					
95-5					m i m i					
98-5					h a n a					
99-5					k u tɕ i					
-102-5					s i t a					
103-5					ts u m e					
110-5					t e					
116-5					m u n e					
120-5					n o m u					
132-5					k i k u					
139-5					k o r o s u					
140-5					o z o ŋ u					
156-5					t a o o r u					
168-5					ts u k i					
169-5					h o s i					
170-5					m i z u					
173-5					i s i					
180-5					k u m o					
185-5					h a i					
186-5					m o e r u					
187-5					m i tɕ i					
190-5					a k a i					
193-5					k iː r o i					
194-5					s i r o i					
195-5					k u r o i					
216-5					m a r ui a					
221-5					n a m					
239-5					i ts u					
252-5					m i ui u					
253-5					j o ui u					
254-5					i ts u ts u					
266-5					k a z e					
267-5					n a ŋ a r e r u					
268-5					u m i					
272-5					a m e					
276-5					a r a u					
281-5					m u s i					
304-5					ts u b a					
305-5					tɕ i					
308-5					h a n a					
309-5					k u s a					
310-5					t o					
311-5					n i					
342-5					j u k i					
346-5					k u r a i					
347-5					k i r u					
348-5					h i r o i					
351-5					t oː s					
361-5					o m o i					
379-5					k u s a r a t					
394-5					h i d a r i					
395-5					m i ŋ i					
400-5					h i pː a r u					
412-5					s a k e r u					
413-5					ts u k i s a s u					
414-5					h o r u					
422-5					h u k u r e r u					
423-5					k a ɴ ŋ a e r u					
430-5					h a k u					
435-5					h u k u					
446-5					s i t a					
447-5					u e					
458-5					t o s i					
56-5					h i t o					
62-5					i n u					
65-5					k a w a					
70-5					t a n e					
75-5					k a w a					
96-5					m e					
101-5					h a					
114-5					k u b i					
119-5					k i m o					
134-5					s i s o r u					
138-5					s i n u					
146-5					a r u k u					
161-5					j uː					
171-5					k a w a					
182-5					k e b u s i					
188-5					j a m a					
196-5					j o r u					
262-5					h i r u m a					
300-5					h e s o					
313-5					d e					
350-5					s e b a i					
352-5					tɕ i k a i					
396-5					h u r ui s i					
401-5					o s u					
420-5					o t o r u					
424-5					u t a u					
455-5					i k i t o r u					
15-5					a r e					
22-5					n a i					
24-5					m n a n a					
49-5					o n n ŋ ŋ					
78-5					a b u r a n i					
89-5					k e					
130-5					m iː r u					
14-6						k u ɭ i				
18-6						d a i				
35-6						p i ts u ts				
36-6						p u t a ts				
48-6						n a r a s				
60-6						t u				
63-6						s ɨ r a m i				
64-6						k i				
67-6						p a a				
68-6						n i				
71-6						ts i				
76-6						p u n i				
83-6						ts ɨ n u				
87-6						p a n i				
95-6						m i m i				
98-6						p a n a				
99-6						k ɨ ts ɨ				
-102-6						s i ts a				
103-6						ts ɨ m i				
110-6						t i				
116-6						m i n i				
120-6						n u m ɨ				
132-6						tʃː i k ɨ				
139-6						k u r u s ɨ				
140-6						u b u r ɨ				
156-6						t a u u ɨ				
168-6						ts ɨ k i				
169-6						p u s i				
170-6						m i d ɨ				
173-6						i s s				
180-6						k ɨ m u				
185-6						p a i				
186-6						m i i o ɨ				
187-6						m i ts ɨ				
190-6						a tʃː a a				
193-6						tʃː i u				
194-6						s i ɭ u s				
195-6						k ɨ ɭ u s				
216-6						m a ɭ ɨ s				
221-6						n a m				
239-6						i ts ɨ				
252-6						m i a ɨ				
253-6						ʃ u ts ɨ				
254-6						i ts ɨ ts ɨ				
266-6						k a d i				
267-6						n a r a ɭ i ɨ				
268-6						mː m m				
272-6						a m i ʃ				
276-6						a a mː				
281-6						m mː s i				
304-6						ts ɨ β a				
305-6						ts i ts				
308-6						p a n a				
309-6						k ɨ s a				
310-6						t u				
311-6						n a				
342-6						ʃ ɨ k ɨ				
346-6						k ɨ ɭ a s				
347-6						tʃː i ɨ				
348-6						p i ɭ u				
351-6						t u s a				
361-6						u m u u s				
379-6						k ɨ s a m a u				
394-6						p i d a i				
395-6						m i r ɨ				
400-6						p i β a ɨ				
412-6						s a k i ɨ				
413-6						ts ɨ k i s a dz ɨ				
414-6						p u ɨ				
422-6						p ɨ tʃː ɨ ɭ i ɨ				
423-6						k a n r a i o ɨ				
430-6						p a k ɨ				
435-6						p ɨ k ɨ				
446-6						s i t a				
447-6						mː i				
458-6						t u s i				
56-6						p i t u				
62-6						i n o				
65-6						k a ʃ a				
70-6						t a n i				
75-6						k a ʃ a				
96-6						m i				
101-6						p a				
119-6						tʃː i m u				
134-6						s ɨ u u ɨ				
138-6						s i n o				
146-6						a ts ɨ k ɨ				
171-6						k a ʃ a				
182-6						k i m o u ɨ				
188-6						ʃ a m a				
196-6						ʃ u ɭ ɨ				
401-6						u s s				
420-6						u ts t ɨ o				
442-6						s i m i ts ɨ k i				
24-6						m n n n a				
78-6						a β ɨ ɭ a n				
130-6						m i ɨ				
14-7							k o r e			
18-7							d a r e			
35-7							h i t o tɕ u			
36-7							h u t a tɕ u			
48-7							n a ŋ a i			
60-7							t o r i			
63-7							s i r a m			
64-7							k i			
67-7							h a			
68-7							n e			
71-7							tɕ i			
76-7							h o n e			
83-7							ts u n o			
87-7							h a n e			
95-7							m i m i			
98-7							h a n a			
99-7							k u tɕ i			
-102-7							s i t a			
103-7							ts u m e			
110-7							t e			
116-7							m u n e			
120-7							n o m u			
132-7							k i k u			
139-7							k o r o s u			
140-7							o j o ŋ u			
156-7							t a o o r			
168-7							tɕ u k i			
169-7							h o s i			
170-7							m e d u			
173-7							e s i			
180-7							k u m o			
185-7							h a e			
186-7							m o e r u			
187-7							m i tɕ i			
190-7							a k a i			
193-7							k i r o			
194-7							s i r o i			
195-7							k u r o i			
216-7							m a r iː a			
221-7							n a			
239-7							e ts u			
252-7							m i iː u			
253-7							j o iː u			
254-7							e ts u ts u			
266-7							k a j e			
267-7							n a ŋ a r e r u			
268-7							u m i			
272-7							a m e ŋ			
276-7							a r a u			
281-7							m u s i			
304-7							ts u b a			
305-7							tɕ i tɕ			
308-7							h a n a			
309-7							k u s a			
310-7							t o			
311-7							n i			
342-7							j u k i			
346-7							k u r a i			
347-7							k i r u			
348-7							h i r o i			
351-7							t oː s			
361-7							o m o i a			
379-7							k u s a r a			
394-7							h i d a r i			
395-7							m i ŋ i			
400-7							h i pː a r u			
412-7							s a k e r u			
413-7							ts u k i s a s u			
414-7							h o r u			
422-7							h u k u r e r u			
423-7							k a ɴ ŋ a e r u			
430-7							h a k u			
435-7							h u k u			
446-7							s i t a			
447-7							u eː			
458-7							t o s i			
56-7							h i t o			
62-7							e n u			
65-7							k a w a			
70-7							t a n e			
75-7							k a w a			
96-7							m e			
101-7							h a			
114-7							k u b i			
134-7							s i ts o r u			
138-7							s i n u			
146-7							a r u k u			
161-7							j uː			
171-7							k a w a			
182-7							k e b u s i			
188-7							j a m a			
196-7							j o r u			
262-7							h i r u m a			
300-7							h e s o			
313-7							d e			
350-7							s e b a i			
352-7							tɕ i k a i			
396-7							ɸ u r iː s			
401-7							o s u			
420-7							o tɕ o r u			
424-7							u t a u			
442-7							s e m e ts u k e			
455-7							i k i t e			
15-7							a r e			
22-7							n a i			
24-7							m i eː n a			
78-7							a b u r a m			
89-7							k e			
130-7							m i r u			
14-8								k o r e		
18-8								d a r e		
35-8								h i t o ts u		
36-8								h u t a ts u		
48-8								n a g a i		
60-8								t o r i		
63-8								s i r a m i		
64-8								k i		
67-8								h a		
68-8								n e		
71-8								tɕ i		
76-8								h o n e		
83-8								ts u n o		
87-8								h a n e		
95-8								m i m i		
98-8								h a n a		
99-8								k u tɕ i		
-102-8								s i t a		
103-8								ts u m e		
110-8								t e		
116-8								m u n e		
120-8								n o m u		
132-8								k i k u		
139-8								k o r o s u		
140-8								o j o g u		
156-8								t a o o r u		
168-8								ts u k i		
169-8								h o s i		
170-8								m i z u		
173-8								i s i		
180-8								k u m o		
185-8								h a i		
186-8								m o e r u		
187-8								m i tɕ i		
190-8								a k a i		
193-8								k iː r o i		
194-8								s i r o i		
195-8								k u r o i		
216-8								m a r ui a		
221-8								n a		
239-8								i ts u		
252-8								m i ui u		
253-8								j o ui u		
254-8								i ts u ts u		
266-8								k a z e		
267-8								n a g a r e r u		
268-8								u m i		
272-8								a m e g		
276-8								a r a u		
281-8								m u s i		
304-8								ts u b a		
305-8								tɕ i tɕ i		
308-8								h a n a		
309-8								k u s a		
310-8								t o		
311-8								n i		
342-8								j u k i		
346-8								k u r a i		
347-8								k i r u		
348-8								h i r o i		
351-8								t oː i		
361-8								o m o i a i		
379-8								k u s a r a t		
394-8								h i d a r i		
395-8								m i g i		
400-8								h i pː a r u		
412-8								s a k e r u		
413-8								ts u k i s a s u		
414-8								h o r u		
422-8								h u k u r e r u		
423-8								k a ɴ g a e r u		
430-8								h a k u		
435-8								h u k u		
446-8								s i t a		
447-8								u g		
458-8								t o s i		
62-8								i n u		
65-8								k a w a		
70-8								t a n e		
75-8								k a w a		
96-8								m e		
101-8								h a		
114-8								k u b i		
119-8								k i m o		
134-8								s i s o r u		
138-8								s i n u		
146-8								a r u k u		
161-8								j uː		
171-8								k a w a		
182-8								k e m u s i		
188-8								j a m a		
196-8								j o r u		
262-8								h i r u m a		
300-8								h e s o		
313-8								d e		
350-8								s e b a i		
352-8								tɕ i k a i		
396-8								h u r ui s		
401-8								o s u		
420-8								o tɕ o r u		
424-8								u t a u		
442-8								s i m e ts u k e		
455-8								i k i t o r u		
15-8								a r e		
22-8								n a i		
24-8								m n a n a		
49-8								o n n g g		
78-8								a b u r a i		
89-8								k e		
130-8								m i r u		
14-9									k u j i	
18-9									d a j i	
35-9									h w t u a u	
36-9									h u t ʔ ts u	
48-9									n a g a tsː	
60-9									t u j tsː ɴ	
63-9									s i j a m i	
64-9									k w	
67-9									h a a	
68-9									n i iː	
71-9									a w	
76-9									h u n i	
83-9									ts i n ui	
87-9									h a n i	
95-9									m i m w	
98-9									h a n a	
99-9									k u tɕ i	
-102-9									ʃ i t a	
103-9									ts i m i	
110-9									t i	
116-9									m i n i	
120-9									n u m u ɴ	
132-9									k i k u ɴ	
139-9									k u r u s u	
140-9									ui dʒ u g u ɴ	
156-9									t a k i j u	
168-9									ts i k w	
169-9									h u s w	
170-9									m i dʑ i	
173-9									i ʃ i	
180-9									k u m ui	
185-9									h a i	
186-9									m ui i j u	
187-9									m i a tsː	
190-9									a k a a	
193-9									k ɕ r u tsː	
194-9									s i j ui tsː	
195-9									k u j ui tsː	
216-9									m a j ɕ a	
221-9									n a j	
239-9									i ts u	
252-9									m w uː i	
253-9									dʒ u uː i	
254-9									i ts u ts u	
266-9									k a dʒ i	
267-9									n a g a j i j u ɴ	
268-9									ʔ m w	
272-9									ʔ m i iː	
276-9									ʔ j a u	
281-9									m u ʃ i	
304-9									ts i b ʔ	
305-9									tɕ w a	
308-9									h a n a	
309-9									k u ʃ a	
310-9									t u	
311-9									n a ɴ	
342-9									dʒ u k i	
346-9									k u j a tsː	
347-9									k i j u ɴ	
348-9									h i j ui tsː	
351-9									t oː a a	
361-9									ui m ui w s	
379-9									k u s a m ʔ t a	
394-9									h i d a j w	
395-9									m w g tsː ɴ	
400-9									h i b a j u ɴ	
412-9									ʃ a k i j u ɴ	
413-9									ts i k s s a s u	
414-9									h u j u ɴ	
422-9									h u k u j i j u ɴ	
423-9									k a ɴ g ʔ i j u	
430-9									h a k u ɴ	
435-9									h u k u ɴ	
446-9									s w t a	
447-9									ʔ iː	
458-9									t u ʃ i	
56-9									h i t u	
62-9									i n u	
65-9									k a ʔ	
75-9									k a a	
96-9									m i	
101-9									h a	
114-9									k u b tsː	
119-9									k i m ui	
134-9									ʃ i tɕ i j u	
138-9									ʃ i n u ɴ	
146-9									ʔ j u k u	
161-9									dʒ i ɴ	
171-9									k a ʔ	
182-9									k i m u ʃ i	
196-9									dʒ u j u	
262-9									h w j u m a ɴ	
300-9									h i s u	
313-9									d i ɴ	
350-9									s i b a tsː	
352-9									tɕ w k a tsː	
396-9									h u j ɕ s	
401-9									ui s s	
420-9									ui t ui j u u	
424-9									u t a u ɴ	
442-9									ʃ i m i j u k i ɴ u	
455-9									i k w t i j u	
15-9									ʔ j i	
22-9									n a tsː a	
24-9									m n a n a	
49-9									ui n a g u	
89-9									k i iː	
14-10										k o r e
18-10										d a r e
35-10										h i t o ts u
36-10										h u t a ts u
48-10										n a ŋ a i
60-10										t o r i
63-10										s i r a m i
64-10										k i
67-10										h a
68-10										n e
71-10										tɕ i
76-10										h o n e
83-10										ts u n o
87-10										h a n e
95-10										m i m i
98-10										h a n a
99-10										k u tɕ i
-102-10										s i t a
103-10										ts u m e
110-10										t e
116-10										m u n e
120-10										n o m u
132-10										k i k u
139-10										k o r o s u
140-10										o z o ŋ u
156-10										t a o o r u
168-10										ts u k i
169-10										h o s i
170-10										m i z u
173-10										i s i
180-10										k u m o
185-10										h a i
186-10										m o e r u
187-10										m i tɕ i
190-10										a k a i
193-10										k i r o i
194-10										s i r o i
195-10										k u r o i
216-10										m a r ui a
221-10										n a
239-10										i ts u
252-10										m i ui u
253-10										t o ui u
254-10										i ts u ts u
266-10										k a z e
267-10										n a ŋ a r e r u
268-10										u m i
272-10										a m e
276-10										a r a u
281-10										m u s i
304-10										ts u b a
305-10										tɕ i tɕ i
308-10										h a n a
309-10										k u s a
310-10										t o
311-10										n i
342-10										t u k i
346-10										k u r a i
347-10										k i r u
348-10										h i r o i
351-10										t oː s
361-10										o m oː i a
379-10										k u s a r a t
394-10										h i d a r i
395-10										m i ŋ i
400-10										h i pː a r u
412-10										s a k e r u
413-10										ts u k i s a s u
414-10										h o r u
422-10										h u k u r e r u
423-10										k a ɴ ŋ a e r u
430-10										h a k u
435-10										h u k u
446-10										s i t a
447-10										u e
458-10										t o s i
56-10										h i t o
62-10										i n u
65-10										k a w a
70-10										t a n e
75-10										k a w a
96-10										m e
101-10										h a
114-10										k u b i
119-10										k i m o
134-10										s i s o r u
138-10										s i n u
146-10										a r u k u
161-10										z uː
171-10										k a w a
182-10										k e m u s i
188-10										t a m a
196-10										t o r u
262-10										h i r u m a
300-10										h e s o
313-10										d e
350-10										s e b a i
352-10										tɕ i k a i
396-10										h u r ui s i
401-10										o s u
420-10										o ts i r u
424-10										u t a u
442-10										s i m e ts u k e r u
455-10										i k i t o r u
15-10										a r e
22-10										n a i
24-10										m n a n a
49-10										o n a ŋ ŋ
78-10										a b u r a i
89-10										k e
130-10										m i r u
