COGID	Amami	Hachijo	Kagoshima	Kochi	Kyoto	Miyako	Oki	Sado	Shuri	Tokyo
451		h o k o r i		h o k o r i	h o k o r i	p u k i	h o k e	h o k o r i	h u k ui	h o k o r i
330				ɕ u dʑ i ɴ	ɕ u dʑ i ɴ					ɕ u dʑ i ɴ
58		s a k a n a			s a k a n a					s a k a n a
318		k a k a	o k aː h a ɴ	o k aː s a ɴ	o k aː tɕ a ɴ		k a k a			o k aː s a ɴ
12				a s i r aː	w a t e r a					w a t a s i t a tɕ i
440	ʔ u θ u r u ɕ a		o t o r o sː e s ui				o s o r e r u		ʔ u t u r u s a	
72		n i k u	n i	n i k u	n i k u		n i k u	n i k u		n i k u
323			o t o tsː a ɴ	o t oː s a ɴ	o t o tɕː a ɴ					o t oː s a ɴ
280	n a g a m u ɴ								n a g a m u ɴ	
343		k oː r u	k oː	k oː r u	k oː r u		k oː r u	k oː r u		k oː r u
128			k a ɴ ts u		k a m i ts u k u		k a m u	k a m i ts u k u		k a m i ts u k u
356		u s u kʲ a	ui s i	u s ui	u s ui		o s iː	u s ui		u s ui
432			s u i u		s uː		s uː	s uː		s uː
159				j a r u			j a r u	j a r u		
73	s i s i					s ɨː s ɨ			s i s i	
38					oː k iː	u k u		oː k iː		oː k iː
207		a t a r a s i kʲ a					a t a r a s i	a t a r a s iː		a t a r a s iː
113	w a θ a					b a t a			w a t a	
21	n uː					n a u			n uː	
150		n e t e	n e i tɕ o	n e j uː	n e t e r u		n e tɕ oː r u	n e t o r u		n e t e r u
107		h i dʑ a k a b u r a			h i z a			h i z a		h i z a
245		k o k o	k o k o	k o k o	k o k o		k o k o	k o k o		k o k o
90		ts u b u r i							ɕ i b u r u	
384	m a sː ɨ g u	m a sː u g u d u a	m a sː u g u	m a sː u g u	m a sː u ŋ u n a			m a sː u g u		m a sː u ŋ u n a
222	ʔʲ a x j a					vː a d u			ʔ i tː aː	
307		m i	m iː	m i	m iː		m i	m i		m i
5					a ɴ t a					a n a t a
80		t a m a g o	t a m a g o	t a m a g o	t a m a ŋ o		t a m a ŋ o	t a m a g o		t a m a ŋ o
10	ʔʲ a					vː a			ʔʲ aː	
331	u θ u					b u t u		o tː o	u t u	
149	x u r i	k u r u	k u	k u r u	k u r u		k u r u	k u r u		k u r u
39			h u t e	h u t o i			ɸ u t eː			
457					n a w a			n a w a		
13			o i d o ɴ				o r a r a	o r a tɕ i		
106						p ɨ s a			h w i ɕ a	
340	m a ɕ u					m aː s o			m aː ɕ u	
288			a ɕ	a s i	a s i		a s i			a s i
-136				n e r u	n e r u		n e r u	n e b u r u		
429	x a z a m u r i		k a i z u ɴ						k a dʒ a ɕ u ɴ	
45							k o m eː		g u m a s a ɴ	
336	θ u dʑ i					t u dz ɨ			t u dʑ i	
303	w a θ a	h a r u t a	z u z u w a t a	h a r a w a t a	h a r a w a t a		h a r a w a t a	h a r a w a t a		h a r a w a t a
381		z u b e r u a		s u b e s u b e s i tʲ uː						s u b e kː o i
230	ʔ a ɴ tɕ u		a iː	a n o h i t o	a n o h i t o		a r e	a n o h i t o	ʔ a n u tsː u	a n o h i t o
235	x j a s i		i k e ɴ						ts aː	
406		n a g u r u						n a g u r u		n a ŋ u r u
32				j o k e	j oː k e					
84		o b a		o	oː		o	o		
158					a ŋ e r u					a ŋ e r u
86			s iː b o							s i pː o
175	s ɨ n a		z ui n a	s u n a	s u n a		s u n a	s u n a	ʃ i n a	s u n a
290			t e		t eː				t iː	
261		s o r a		s o r a						s o r a
54						b ɨ k i d u m			w i k i g a	
369	k i r i r u ɴ	k i r e r o	k i r u	k i r e r u	k i r e r u	tʃː i	j oː			k i r e r u
354	ʔ a tɕ i ɕ a r i	a ts u kʲ a	a i tɕ i	a t ui			a tɕ iː	a ts ui	ʔ a ɕ i s a ɴ	a ts ui
338				k a n a i	k a k a			k aː s a ɴ		k a n a i
11	w a x j a	w a r e ɴ i s a				b a n t iː			w a tː aː	
386						m a tː oː β u			m a tː oː b a	
444	m u θ u r i				m o ts u	m u ts ɨ	m o ts u	m o ts u	m u ts u ɴ	m o ts u
218		k u a tː e	k a e t a	k a w a i t a	k a w a i t a					k a w a i t a
433	s i b u r u r i								ʃ i p u j u ɴ	
136	n ɨ b u r u r i		n e i m u tɕː o i			n i v			n i ɴ z u ɴ	n e m u r u
91				a t a m a	a t a m a		a t a m a	a t a m a		a t a m a
297	ʔ w ɨː s ɨ b a		s u b a			s u b a			ʃ i b a	
345	w a r a b ɨ					j a r a b i			w a r a b i	
206						m t i			m iː	
191	ʔ oː s a r i								ʔ oː s a ɴ	
270			m i z u i u ɴ		m i z uː m i					m i z uː m i
448	ʔ u d u ɴ	u m u				mː		u ɴ d a	ʔ ɴ d oː r u	
124	x a m u r i								k a n u ɴ	
203			s a m i		s a b ui		s a b iː	s a m ui		s a m ui
164				o h i s a m a	o h i s a ɴ		o ɸ i s a ɴ			o h i s a m a
123			k uː				k uː	k uː		
224					a ɴ t a r a					a ɴ t a t a tɕ i
306	n a r i					n a ɭ			n a i	
240		d o k o	d o k o	d o k o	d o k o		d o k o	d o k o		d o k o
258	ʔ i k i r a s a r i								ʔ i k i r a s a ɴ	
109	ts ɨ b u s i					ts ɨ g u s ɨ			tɕ i ɴ s i	
289		u d e		u d e		u d i	o d e	u d e		u d e
251	b i tɕ i n a								b i ɕ i n u	
344		k o d o m o	k o i d o ɴ	k o d o m o	k o d o m o		k o d o m o	k o d o m o		k o d o m o
59	ʔʲ u		iː o	u o		i z o	e o	u o	ʔ i j u	
265							m o j a	m o j a		
117				k i m o					tɕ i m u	
256			s u nː e		s u k e n a i			s u k u n a i		s u k u n a i
20			n a iː	n a n i	n a n i		n a n i	n a n i		n a n i
