COGID	1	10	2	3	4	5	6	7	8	9
2904-7							ɣ e e d k a			
2972-7							s e			
3148-7							i t a			
3364-7							o m t			
2689-8								i a m a		
1285-8								n w ʝ		
1303-8								g ô m a		
2197-8								t ʝ r		
2828-8								ʃ î n		
3572-8								t ô n î		
1755-8								n ɛ		
1789-8								k á r ʝ ŋ g p		
3207-8								p u r a		
3519-8								t u m ʝ		
3686-8								e m m p		
4249-8								k u m î		
4451-8								v î t î		
814-8								g ô m m ɛ ɛ		
1228-8								b w a		
2026-8								t w ɛ		
2775-8								v u m b a		
3826-8								t ô k a		
4040-8								k ɛ n î		
181-8								k o o g ô ô		
660-8								r e r ʝ		
848-8								k á r		
1083-8								r i r a		
1159-8								i ʝ		
1350-8								r t a		
1396-8								t o v u		
1666-8								t á g n o		
2177-8								ŋ g ʝ		
2317-8								v u v a		
4260-8								t w a		
745-8								t á k ô		
3971-8								k á m ʝ		
94-8								b ô k ô		
2717-8								g a g g a		
4139-8								m i n a		
43-8								ʃ i m m		
575-8								t ʝ		
871-8								t á m a		
1339-8								t w i i		
1585-8								ʝ r r		
1872-8								p		
2893-8								t i k u		
4028-8								m w e		
4316-8								t á t u		
4440-8								v î r î		
4485-8								t u		
4688-8								w e g		
2798-8								n w a		
794-8								v e n g k a		
994-8								t ɛ n k k		
1006-8								i u u t k		
1043-8								t a r a		
1617-8								e k o r		
1969-8								m a m b		
3364-8								v u t		
2689-9									e m m a	
893-9									a n k á	
1285-9									n b a	
1303-9									g o m a	
2197-9									s w l a	
2828-9									s i n a	
3572-9									s o n i	
1095-9									l i m	
1789-9									k a l g ŋ g g	
3207-9									b u l a	
4249-9									k u m i	
4451-9									b i s i	
630-9									s e e l e	
814-9									g o m b e e	
1228-9									b b a	
1418-9									s i m a ɲ	
1475-9									g m a	
2026-9									s b e	
2775-9									s u m b a	
3397-9									s o l a	
3826-9									s o k a	
4003-9									s s b	
4040-9									g e n i	
4373-9									l i m i	
4384-9									i n o	
116-9									s i k	
181-9									g o o g o o	
1083-9									l i l a	
1374-9									n s a n e	
1430-9									i s s	
1666-9									s á g k o	
1767-9									g o k o	
1906-9									n g g i l	
2177-9									ŋ g w a	
2419-9									s e k	
2750-9									e s s	
3018-9									s i l a	
3441-9									s e g g g	
3885-9									s u b o	
3981-9									i m m	
4260-9									s p a	
4350-9									l e e l o a	
278-9									s a	
745-9									s á k o	
55-9									n a m a	
94-9									s o k o	
4139-9									m i n a	
200-9									b i	
528-9									b i l i	
871-9									s w m a	
2088-9									b i s a	
2166-9									i u m b a	
2334-9									b i g o	
2393-9									b a ɲ a	
2537-9									l o m o	
2665-9									i g g n	
2738-9									b e e l e	
2872-9									k o s i	
2997-9									g w s a	
3075-9									g u l u b e	
4238-9									s s s s i	
4429-9									b á s	
4440-9									s i l i	
4485-9									s u	
4574-9									b w a a l	
2798-9									n m a	
3067-9									n s u	
3767-9									l o	
4632-9									k s s i	
1033-9									k o s l b	
3185-9									b i i k	
240-9									o o a	
401-9									a a	
755-9									g ʊ l a	
836-9									s ʊ ʊ m i e	
1006-9									i u s g g	
1744-9									i b w	
1989-9									s w k	
2037-9									g g a	
2128-9									g e ʊ m a e	
2186-9									g w n w	
2483-9									g ʊ o ʊ	
2592-9									l o l w	
3030-9									l i p	
3160-9									l u r a	
2689-10										e á m á
893-10										a n̩ n̩
1285-10										n̩ w a
2197-10										dʒ á l a
2828-10										s i n̩ a
1095-10										l i m
1755-10										n e
3207-10										f ʊ l a
3519-10										r ʊ m a
448-10										ʊ ʊ d i
630-10										f e e l e
1216-10										χ a f a
1418-10										e i m a d
2775-10										f ʊ m p a
3397-10										f ɔ l a
4373-10										l i m i
4384-10										i d ɔ
84-10										dʒ ʊ qʰ ʊ
1083-10										l i l a
1122-10										f i n a
2286-10										l á
2317-10										f ʊ f a
3018-10										s i l
3275-10										χ á a d
3464-10										f ɔ d a
3639-10										r e r e m ɬʰ
3885-10										dʒ ʊ m b
3981-10										i m á
94-10										f ɔ kʰ ɔ
4139-10										m i n a
43-10										dʒ i m ʊ
374-10										a r f
459-10										l ʊ m
508-10										f ɔ f ʊ
871-10										r á m a
1712-10										f u ɔ ɔ
2893-10										dʒ i χ ʊ
3075-10										χ ʊ l ʊ f e
3531-10										a n̩ i qʰ χ a
794-10										f e qʰ a
1032-10										χ o a o a a
2797-10										ɔ o m ɔ
