COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
445	h a b t a m	d ə m a m															h a b t a m		
422				d a ʔ ə		g a ʕ t					d a ʔ a					g a ʕ t			
264										ʔ aː z j ə g ə d u					z ə g ə d o				
446	m ə n g ə d					m ə n g ə d											m ə n g ə d i		
42															b ə r eː d ə			b ə r e d ə	
312												ʔ ə r ə dː a m		ʔ ə r ə dː a m		r ə d ɨ ʔ a			
553				f a n g a j ə					f ə n g ə j a		f ə n g ə j a								
108	d ɨ mː ə t	d ɨ m ə t				d ɨ mː ə t										d ɨ mː u	d ɨ mː u		
452	ʔ ɨ s w a	k ɨ sː a													ʔ i ʃ a		n ɨ sː a	ʔ ɨ ʃ ə	
335		k ə m e															k ə m əi̯		
304						z i ʔ a h u				z i j u									
343			kʼ ə ʃ ə		k ə ʃ ə		k j ə ʃ ə	kʼ ə ʃ ə		kʼ o s a									
580															ʔ ɨ nː ə				ʔ ɨ n a tʃː u
462				m e j a					m ə j a		m e ʔ a	m o tʃʼ ə							
513										ʔ uː n					ʔ uː n			ʔ u n	
229												tʃʼ ə rː ə s ə				w ə dː ə ʔ ə	w ə dː ə ʔ ə		ʔ a tʃʼ i r aː kʼ
124				d ə ʔ ə n ə							d ə ʔ ə r ə ʔ								
644	s e t ɨ j o																s ə b ʔ ai̯ t i		s e t
217		ʔ a w								ʔ aː w									
243	ʔ a g ə ɲː ə									ʔ a g ə ɲ ə		ʔ a g ə ɲː o		ʔ a g ə ɲː ə m					g aː ɲ i
463				b ə ʔ ə d							b ə ʔ ə d								
604		h u m a				j o m										j o m			
538	ʔ ɨ nː ə sː u																n ɨ sː a t ə n		ʔ ɨ n o mː u
151	ʔ a l ə kʼː ə s ə	l ə kʼː ə s ə																	
249	n ə tʃʼ ʃ ɨ n k u r t	z a h ʃ u n k u r t																	
579															m ə g ə rː i			m ə g ə rː i	
207	dʒ o r o	dʒ o r o																	
30										ħ a tʃʼ i					tʃʼ ɨ n			tʃ ɨ n	
499			l a l e		l a l e			l a l e			l a l e								
49																m ə kʼ tʼ ə n			m ɨ s k ə t
157	ʔ a lː ə m ə					ħ ɨ l u m										ħ a lː ə m	ħ a l ə m ə		
27						s a lː i m										s ə l i m	s ə lː i m		
606			ʔ ə g a		ʔ ə g a			ʔ ə g a	ʔ ə g a										
352									s i j a		s i j a								
246	ʔ a r b					ʕ a r b											ʕ a r b i		
126						w a l d				w iː dʒ						w ə l a d			
309										ʔ a t ə w aː kʼ					ʔ ɨ n tʃ a kʼ o			ʔ ɨ n tʃʼ a kʼ o	ʔ ɨ n tʼ aː kʼ
376	s ə ɲː o					s ə n ui̯										s ə n o	s ə n ui̯		
70		n ə fː ə r a				n ə f ə r ə										ħ a f ə n a			
336		g a r				t ə g b a r													
453	b ə g					b ə gː ɨ ʕ										b ə gː u ʕ	b ə g ɨ ʕ		
629															ʔ o ʃ t			h oi̯ t	h oi̯ t
551			s ɨ s ə		s ɨ sː ə		s ɨ s a	s ɨ s ə						s ə sː ə					
253		ʔ ɨ n dʒ e d e l o																	dʒ eː d aː l ə
423				d ɨ j ə							d ɨ j ə								
662							w ə s tʼ ɨ n j ə	w ə s tʼ i n i j ə	w ə s tʼ										w ɨ s t
582																l a h ai̯			j a h ai̯
354										w a r aː b a					w ə r a b ə			w ə r a b ə	ʔ u r aː b a
447	tʃʼ ə w	tʃ ə w				s e w										s e w e	tʃʼ ə w		
257					ʔ a dː a r ə							ʔ a dː a r ə	ʔ a dː a r ə	ʔ a dː a r ə					
469									z ɨ ɲ ʔ ə	s ə ɲ i									
365															w ə r b a			w ə r a b e	
320															w ə z ə n ə			w ə z aː n	w ə z ə n ə
35										tʼ əi̯					tʼ e m			t ɨ m	
77				ʔ ə ʃː ə ʔ ə m							ʔ ə s ə m								
536	j a				z a							z a	z a	z a					
363															ʔ ai̯ n ə k o				ʔ ai̯ k u
310										w ɨi̯							w u ʕ ui̯		
537	k ə zː i j a	w o d g ɨ z e							x ə g ɨ z ɨ j ə										j a n e g i
26						ʕ ə bː i										ʕ a b a j i			
563										b ə ħ ə r	t ə h ɨ m		b ə h i						
347						ʔ ɨ fː o										ʔ a f o			
599	tʼ o r ɨ n ə t	tʼ o r ɨ n ə t																	
502				d a s								d ə r s	d ə r s	d ə rː ɨ s			d ə r f i		
501			m a t ə g a	ʔ ɨ mː a t ə g	ʔ ɨ mː a t i n g i			h ɨ m ə g a								ʔ ɨ b h a m g ə m			
391							m ɨ s	m ɨ s				m ɨ s	m ɨ s	m ɨ s					
98															ʔ ɨ z ə kʼ				ʔ ɨ z ə kʼ
222					f ə dʒː ə m	f ə sː ə m ə								f ə dʒː ə m					
435													ʔ ɨ n kʼ a tʃː e		ʔ ɨ n kʼ a tʃː ə			ʔ ɨ n kʼ a tʃː e	
348						ʕ a jː ə r ə										ʕ a j ə r a			
13		m ə kː a tʃː a	m ə t a g ə tʃ a																
170				d ə r ə w ə				j ə b a r ʔ a w i	ʔ a b a r a w		ʔ a b a r ʔ a w i								
187										b u tʃ i					b uː tʃ o			b u tʃ o	
534	l a b	l a b																	
295		d ɨ m a													d u m			d u m i	
641	s ə fː i	s ə f i															g ə fː i ħ		s ə fː i
390						j ɨ ʔ ə z e										ʔ a z e	ħ ɨ z i		
468									m ə g a z									m ə g a z	m ə g a z
613						g e s ə m				g i ʃ					g eː s			g eː s	g eː s
84										b a ʔ a r a				b o r a					
131										ʔ a d u rː u					ʔ aː d ə n			ʔ a d ə n	ʔ a d u rː u
224						ħ ə r m ə z										h a r m ə z	ħ a r m a z		
155	w ɨ ʃː a	w ɨ ʃ a										w ɨ sː a							
554				w a							w ə d a								
287	ʔ ɨ sː u	k ɨ s u															n ɨ sː u		
658						ʔ əi̯ n u				ʔ aːi̯						ʔ a j a	ʔ a jː ə n	ʔ ai̯ n e	
24						ʕ a r a t										ʕ a r a t	ʕ a r a t		
483																r ə ʔ a	r ə ʔ a j ə		
561								h a t a							h a tː ai̯				
603		w ə kʼ t								w a kʼ t i					w ə kʼ t	w ə kʼ ɨ d			
548			x ɨ x	x a d ə			x ɨ x		x ə		x a d a								
68	g o mː ə nː	g o m ə n																	
16			ʔ a g a t	ʔ a g a d					ʔ a g a l										
81						ʔ ɨ g w ə l t										ʔ ɨ g a l			
175						ħ ə r g ə s				ħ aː s							ħ a r g ə s		
156	ʔ a h ɨ jː a	ʔ a h ɨ j a																	
177						k ə l b										k ə l ɨ b	k ə l b i		
506						m ə n b ə r				w ə m b ə r		w ə n b ə r					m ə n b ə r		
