COGID	dutch	english	french	german
581	v ə r + l iː z ə	l uː z		f ɛ r + l iː r ə n
1295	h aː v ə r			h aː f ə r
1154	s l øː t ə l + b eː n			ʃ l ʏ s ə l + b ai n
2105		r eɪ k		r ɛ x ə n
1368	s x aː d yː w	ʃ æ d əʊ		ʃ a t ə n
1199	s l œy j ə r			ʃ l ai ə r
2125	w ɪ k ə l ə			v ɪ k ə l n
1062	z ɪ ŋ k ə	s ɪ ŋ k		z ɛ ŋ k ə n
-445		f æ m ə l ɪ		f a m iː l iː ə
1720	b uː r			b au ə r
6011	j ʉ l iː		e t a b l	
268	d ɛɪ	θ aɪ		
1264	s x ɪ l ə			ʃ ɛː l ə n
2116	ɔ m + d r aː j ə			ʊ m + d r eː ə n
1666	v l ɑ k t ə			f l ɛ x ə
1909	x ə + z ɔ n t			ɡ ə + z ʊ n t
816	l oː n			l oː n
2108	p l uː ɣ ə	p l aʊ		pf l yː ɡ ə n
-78	p ɛɪ m + b oː m	p aɪ n		
1321	k ɔ p	k ʌ p	k u p	
1617	s x ʉ p			ʃ ʊ p ə
256	n aː k t	n eɪ k ɪ d		n a k t
2094		ʃ ʌ v l̩		ʃ au f ə l
159	h aː v ɪ k			h aː b ɪ x t
2051	h eː m ə l			h ɪ m ə l
659	b oː d ə m	b ɔ t ə m		b oː d ə n
1038			v a ɡ	v oː ɡ ə
940	m aː x			m aː ɡ ə n
2293	l eː r	l ɛ ð ə r		l eː d ə r
1300	x ɛ r s t			ɡ ɛ r s t ə
812	p ɑ p ə ɣ aː j			p a p a ɡ ai
1133	v oː r ə	f ʌ r əʊ		f ʊ r x ə
393	k ɑu w ə			k au ə n
1274	h aː j			h ai
1254	h aː r t			h eː r t
164	x iː r			ɡ ai ə r
243	d yː r			t ɔy ə r
874	m ɑ n	əʊ l d + m æ n		
2014		r ɔː s t	ʀ ɔ t i ʀ	r ɶː s t ə n
166	v oː ɣ ə l			f oː ɡ ə l
472	n iː z ə	s n iː z		n iː z ə n
1648	s m eː d ə			ʃ m iː d ə n
1928	s p l ɛɪ t ə	s p l ɪ t		ʃ p a l t ə n
-2026	n eː f	n ɛ v j uː		n ɛ f ə
1447	b oː m			b au m
1286	v ɛ r	f ɑː r		f ɛ r n
579	v ɪ n d ə	f aɪ n d		f ɪ n d ə n
1272	r ɔ ɣ ə	r aɪ		r ɔ ɡ ə n
596	t eː n	t əʊ		ts eː ə
52	b ɑ k + s t eː n			b a k + ʃ t ai n
-1041	r iː v iː r	r ɪ v ə r		
2097		h əʊ		h a k ə
70	b øː k	b iː tʃ		b uː x ə
2090	v ə r + n iː t ə ɣ ə			f ɛ r n ɪ x t ə n
271		l eɪ z ɪ		l ɛ s ɪ x
768	w eː r	w ɛ ð ə r		v ɛ t ə r
1553	h uː s t ə			h ʊ s t ə n
1805	v l eː s	f l ɛ ʃ		f l ai ʃ
2062	s t ɔ r m	s t ɔː m		ʃ t ʊ r m
936	n aː v ə l	n eɪ v l̩		n aː b ə l
106	m ɑ n	m æ n		m a n
716		b ɑː k		b ɔ r k ə
1317	r ɔ t	r ɔ t n̩		
303	w ɛ r k	w ɜː k		
782	w ɛ x			v ɛ k
711	w ɛ s p	w ɔ s p		v ɛ s p ə
108	m ɛɪ s j ə			m ɛː t x ə n
1726	v ɛ l t	f iː l d		f ɛ l t
260	m uː			m yː d ə
2086	x eː v ə	ɡ ɪ v		ɡ eː b ə n
2208	h ɑ k ə			ts ɛ r + h a k ə n
1848	r ʉ n t			r ɪ n t + f iː
1518	s p ɪ ts			ʃ p ɪ ts ə
2065	r eː ɣ ə m + b oː x	r eɪ n + b əʊ		r eː ɡ ə n + b oː ɡ ə n
293	d ɑ k			d a x
517	p aː r t			pf eː r t
278	b l ɪ n t	b l aɪ n d		b l ɪ n t
719	v aː d ə r	f ɑː ð ə r		f aː t ə r
-1647	v ɛɪ x	f ɪ ɡ		f ai ɡ ə
2192	k uː	k aʊ		
-1888	m eː d iː s ɛɪ n	m ɛ d s ɪ n		
376	d r ɪ ŋ k ə	d r ɪ ŋ k		t r ɪ ŋ k ə n
615	v ɪ ŋ ə r	f ɪ ŋ ɡ ə r		f ɪ ŋ ə r
-36	s uː p	s uː p		z ʊ p ə
1411	h ɛ b ə	h æ v		h aː b ə n
1521	b ɔ k		b u k	b ɔ k
1439	z ɛ n d ə	s ɛ n d		
116	j ɔ ŋ ə			j ʊ ŋ ə
919	s t uː l			ʃ t uː l
1678	v ɑ s t ə + l ɑ n t			f ɛ s t + l a n t
51		b r ɪ k	b ʀ i k	
1755	h ɔ n t		ʃ j ɛ̃	h ʊ n t
2199	k ɑ l f	k ɑː f		k a l p
120	s t ɑ l	s t ɔː l		ʃ t a l
747	n eː t ə l	n ɛ t l̩		n ɛ s ə l
402	s x oː n + d ɔ x t ə r	d ɔː t ə r + ɪ n + l ɔː		ʃ v iː ɡ ə r + t ɔ x t ə r
899	l ɑ d ə r	l æ d ə r		l ai t ə r
2024	p ɑ n	p æ n		pf a n ə
1211	v yː r	f aɪ ə r		f ɔy ə r
-934	l ɑ m p	l æ m p		l a m p ə
525	z w ɛ l ɪ ŋ	s w ɛ l ɪ ŋ		ʃ v ɛ l ʊ ŋ
633	n aː l t	n iː d l̩		n aː d ə l
590	s ɔ k	s ɔ k		
1620	v ɪ n	f ɪ n		f ɪ n ə
635	v ɛ r v ə			f ɛ r b ə n
-1723		ɡ ɑː d n̩		ɡ aː r t ə n
1185	s x uː n + m aː k ə r	ʃ uː + m eɪ k ə r		ʃ uː s t ə r
1828	s x œy m			ʃ au m
191	s x ɛ ŋ k ə			ʃ ɛ ŋ k ə n
2000	b l ɑ t			b l a t
383	eː t ə	iː t		ɛ s ə n
258	d r ɔ ŋ k ə	d r ʌ ŋ k		b ə + t r ʊ ŋ k ə n
860	m ɪ d ə	m ɪ d l̩		m ɪ t ə
320		d aɪ		t oː t
1976	t ɑ ŋ	t ɔ ŋ z		ts a ŋ ə
512	m ɛ r iː	m ɑː r eɪ		m ɛː r ə
2245	t ɔ ŋ	t ʌ ŋ		ts ʊ ŋ ə
7	w oː n ə			v oː n ə n
2253	k ɛ r v ə	k ɑː v		
694	s n ʉ r k ə	s n ɔː r		ʃ n a r x ə n
111	k ɪ n t			k ɪ n t
423	s t eː n	s t əʊ n		ʃ t ai n
-2027	t ɑ n t ə	ɑː n t		t a n t ə
104	m ɑ n ə + l ə k			m ɛ n + l ɪ x
-2284	p l aː ts	p l eɪ s		p l a ts
409	s x oː n + z oː n	s ʌ n + ɪ n + l ɔː		ʃ v iː ɡ ə r + z oː n
-89	w ɪ ŋ ə r t	v aɪ n		v ai n + ʃ t ɔ k
601	h ɑ n t	h æ n d		h a n t
2194	ɔ s	ɔ k s		ɔ k s ə
186	s x ʉ l t			ʃ ʊ l t
1014	s t iː v + d ɔ x t ə r	s t ɛ p + d ɔː t ə r		ʃ t iː f + t ɔ x t ə r
1961	d r oː m ə	d r iː m		t r ɔy m ə n
1651	z ɑ l f			z a l b ə
1144	k aː l			k aː l
1267	n iː r			n iː r ə
296	b œy ɣ ə			b ɔy ɡ ə n
931	k aː r s			k eː r ts ə
1196	n ɛ k		n y k	n a k ə n
1861	s x eː d ə l			ʃ ɛː d ə l
-1337	v ɔ r k	f ɔː k		
2006	p ɔ t	p ɔ t		
1188	n ɑu w	n æ r əʊ		
476	z w ɛ m ə	s w ɪ m		ʃ v ɪ m ə n
2091	b ə + w aː r ə			b ə + v aː r ə n
314	d oː d ə			t ɶː t ə n
1193	b r eː t			b r ai t
330	z w ɑ ŋ ə r			ʃ v a ŋ ə r
612	b eː n			b ai n
785	w iː l	w iː l		
1633	ɛɪ z ə r	aɪ r ə n		ai z ə n
436	h ɑu t			h ɔ l ts
721			p ɛ ʀ	eː ə
837	b l ɛɪ v ə			b l ai b ə n
420	aː r d + b eː v ɪ ŋ			eː r t + b eː b ə n
1542	b r aː k ə			ɛ r + b r ɛ x ə n
1939	v l uː r	f l ɔː r		
1075	b l aː z ə	b l əʊ		b l aː z ə n
855	l aː x	l əʊ		
1179	h uː t	h æ t		h uː t
657	h aː m ə r	h æ m ə r		h a m ə r
2180	d oː r s + l ɪ k ə			ʃ l ʊ k ə n
-73	m ʉ s k iː t	m ə s k iː t əʊ		m ɔ s k iː t oː
169	r ɛɪ ɣ ə r			r ai ə r
133	x aː n	ɡ əʊ		
-1279	d ɔ l f ɛɪ n	d ɔ l f ɪ n		
1821	r ʉ x			r ʏ k ə n
1260	aː v ɔ n d + eː t ə			aː b ə n t + ɛ s ə n
1307	n eː t	n ɪ t		n ɪ s ə
1343	k ɪ n t			k ɪ n t
246	w ɛ ŋ ɡ + b r ɑu w	aɪ + b r aʊ		au ɡ ə n + b r au ə
901	k l ɑu w	k l ɔː		k l au ə
566	k l ɪ m ə	k l aɪ m		
776	v ə r + d eː l ə			t ai l ə n
1191		b uː t	b ɔ t	
2156	v ə r + k ɑu t + h ɛɪ t	k əʊ l d		ɛ r + k ɛ l t + ʊ ŋ
1136	v ɔ s	f ɔ k s		f ʊ k s
480	d r ɑ ŋ k	d r ɪ ŋ k		ɡ ə + t r ɛ ŋ k
685		t aɪ m	t ɑ̃	
-1791	r ɛɪ k	r ɪ tʃ		r ai x
1047	b r ɔ n			b r ʊ n ə n
1177	d iː p	d iː p		t iː f
942	b aː r + m uː d ə r			ɡ ə + b ɛː r + m ʊ t ə r
1644	x iː t ə			ɡ iː s ə n
1394	k r ɛɪ ɣ ə			k r iː ɡ ə n
-1158	b ɑ l	b ɔː l		
-225	p r ɛɪ s	p r aɪ s		p r ai s
1669	b ɛ r x			b ɛ r k
