COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
3176-2		dʒ ɔ r ɔ														
3319-2		b u s a m														
715-3			d u													
1089-3			n a													
1319-3			n u													
1398-3			s u n u													
1557-3			g i r e													
1626-3			a g a													
1840-3			t ɛ n													
2247-3			g e													
4677-3			k u l e j													
5162-3			m i n ɛ													
5406-3			t aː n d													
359-3			g a l u													
1577-3			g i r e													
2196-3			n a l a													
2533-3			b a r g													
3866-3			i dʒ i													
4553-3			t a g													
5254-3			d u l a													
503-3			k i n a													
1881-3			n u m													
2084-3			j aː p i													
2420-3			k u l u													
3218-3			p u dʒ u													
3372-3			n a m a													
3718-3			a r a													
2320-3			k a n ɛ													
2476-3			k u													
3719-3			m													
4460-3			s u j													
5514-3			n ɛ n d ɛ													
890-3			a m b u i													
1336-3			d e g e													
1703-3			b a													
2162-3			b ɛ l ɛ													
2635-3			s i													
2735-3			d a n a													
762-3			b a n a k g													
1788-3			s e													
2713-3			t ɛː m d d d d													
3219-3			p a d u													
4629-3			n u n o													
4904-3			n u n g													
5125-3			i n dʒ													
5771-3			dʒ u g u													
5938-3			a d u n a													
1898-3			p u l i													
2901-3			t u n dʒ													
2957-3			m a n d i													
3048-3			b i j													
5081-3			b i n d													
6006-3			p i g													
716-3			j ɛ													
1152-3			d i ɛ													
1789-3			n u m i													
2083-3			k a n i													
2108-3			n g													
2618-3			k ɛ l ɛ													
2880-3			k u n dʒ u													
2941-3			b i l													
3405-3			ɛ m ɛ													
3811-3			l ɛ													
5583-3			t a n g													
5751-3			t i j ɛ													
2442-3			n u m a													
2496-3			n u n													
4921-3			s a m b a													
196-3			k u l ɛ													
3639-3			t o w a													
3905-3			n o													
3977-3			m n n dʒ													
3978-3			m n n dʒ													
4361-3			t e g e													
5532-3			i n i													
1237-3			i n dʒ ɛ													
1579-3			m b b l l													
2143-3			b a													
2774-3			k a n													
3198-3			s ɛ m ɛ													
3534-3			k a n i													
3550-3			i n i													
3684-3			k i n dʒ													
3943-3			p a l u													
4259-3			g ɔ m ɔ													
4611-3			k ɔː m ɔ													
4983-3			s u n d i													
5656-3			m n n dʒ i													
5830-3			j ɔ													
1026-3			l ɛ													
1170-3			g a n dʒ													
1187-3			u r u													
1275-3			t j													
1454-3			s e l e													
1668-3			b i n													
1841-3			g e													
1970-3			p u l a													
2977-3			k u m b													
3301-3			e b a													
3498-3			n e													
4442-3			t i j													
4479-3			k e													
5038-3			k ɔ l ɔ													
5391-3			d e													
5888-3			j ɔ													
6007-3			p u n a													
178-3			k i m b u													
684-3			n a n ɛ													
1257-3			k ɔ l ɔ n													
1433-3			p oː l e													
1501-3			n i g e													
1684-3			s i e													
1864-3			k ɔ g u l ɛ													
1988-3			p u n d d													
2046-3			g e n d e													
2127-3			n o l e													
2599-3			i g e													
2756-3			b a l a													
2775-3			b a r i m i													
3254-3			d a l n													
715-4				d u												
1089-4				n aː												
1319-4				n												
1398-4				s u ŋ u												
1557-4				g i r ɛ												
1626-4				w a g a												
1840-4				t ɛ ŋ												
2247-4				g o												
4677-4				k u l o j												
5162-4				m u ɲ ɛ												
5406-4				t aː n d												
359-4				k a r a												
1577-4				g i r ɛ												
2196-4				n a a												
2230-4				s u g o												
2533-4				b a r a												
3605-4				k a n d												
3866-4				o tʃ u												
4553-4				t aː g a												
4822-4				k u m b												
5254-4				d u l ɔ												
503-4				k i ɲ a												
1356-4				m a												
1881-4				n u m												
2084-4				j aː p ɛ												
2420-4				k u l ɔ												
3218-4				p u s u												
3718-4				a r a												
4135-4				b a ɲ												
4694-4				g u tʃ u												
807-4				k o m b												
2320-4				k a ŋ ɛ												
2842-4				d i g u												
4313-4				n ɛ m												
4460-4				s ɔ j												
5514-4				n ɛ n d ɛ												
5810-4				p i l ɛ												
93-4				d ɔ												
260-4				p ɛ d ɛ												
385-4				dʒ ɛ m b												
890-4				a m b d r												
1769-4				t ɛ m b ɛ												
2162-4				b ɛ r ɛ												
2635-4				s o												
2735-4				d a ɲ a												
3031-4				d ɛ g ɛ												
5301-4				p ɛː r u												
5605-4				t i m ɛ												
63-4				k a r a												
296-4				dʒ a m b												
463-4				d u m b u												
762-4				b a n a k k												
1432-4				t a r u												
1474-4				t ɔ ŋ												
2044-4				d i m b												
3219-4				p aː tʃ u												
4120-4				k o l o												
4184-4				ɲ ɛ												
4423-4				d ɔ o ɔ												
4629-4				n u ŋ ɔ												
4759-4				n o j												
4904-4				n u ŋ ɔ												
4960-4				dʒ i n aː dʒ u												
4980-4				t ɔ												
5059-4				g u j o												
5125-4				ɔ ɲ dʒ o												
5549-4				t a w̃ a												
5771-4				dʒ u g u												
5922-4				b i r ɛ												
1-4				p ɛː												
629-4				d												
667-4				ɛ w̃ ɛ												
1254-4				dʒ a m d u r												
1415-4				ɲ ɛː												
1542-4				n ɔ												
1683-4				s a												
1898-4				p u o												
2551-4				r a												
3251-4				s a o a												
3885-4				d ɛ r ɔ												
5622-4				p ɛ l ɛ j												
6006-4				p o o ɛ												
43-4				s aː												
135-4				t u n d												
158-4				m ɔ ɲ u												
221-4				ɛ s u												
650-4				b ɛ s o												
1374-4				k ɔ ŋ ɔ												
1452-4				g aː r a												
1789-4				n u m ɔ												
1862-4				i s u												
2108-4				n a j												
2636-4				m												
3113-4				t e g e												
3136-4				j a r a												
3751-4				p ɛ j												
4888-4				s a n n n												
5180-4				s ɛ m b												
5583-4				t a ŋ g												
5981-4				a o a												
25-4				a r u tʃ ɛ g												
114-4				d ɔ j												
702-4				ɔ g ɔ ɲ ɔ ŋ												
851-4				k ɔ												
872-4				ɛ ɲ dʒ ɛ												
952-4				k u r ɔ												
1941-4				k i r i												
2442-4				n u m a												
3448-4				b ɔ d u												
3482-4				m i s i d ɛ												
3497-4				n a												
3588-4				k ɔ r ɔ												
4101-4				a o a												
4293-4				dʒ ɔ ɔ												
4520-4				p e dʒ u												
4609-4				k ɔ r ɔ												
4740-4				g u n ɔ												
4781-4				s a dʒ dʒ												
5982-4				k u d u												
196-4				k u l ɛ												
545-4				i r u												
931-4				b ɛ												
978-4				t ɛ m												
999-4				j ɛ												
1052-4				n aː m b												
1070-4				l u g o												
1298-4				g u r u m												
1989-4				m ɛ n ɛ												
2145-4				dʒ o												
2306-4				a m a												
2456-4				k ɔ l u												
2514-4				d u s u												
3132-4				d u ŋ g												
3300-4				ɛ w ɛ												
3774-4				t u r u												
3976-4				s j												
4039-4				d ɔ o												
4278-4				k u n dʒ u												
4361-4				t e g												
4570-4				g ɔ g												
5318-4				d ɔ r ɔ												
5673-4				d ɛ m b												
5752-4				t ɛː												
521-4				k e dʒ o												
685-4				p o ɲ ɔ												
744-4				l a w̃ a												
1646-4				ɔ g u												
1745-4				dʒ a j												
2066-4				n a ŋ												
2216-4				j aː j												
2265-4				u l ɔ												
2579-4				d o												
2958-4				m ɔ												
3197-4				k j												
3339-4				k a r a												
3812-4				p i ŋ a												
4219-4				d ɛ m b ɛ												
4337-4				s ɔ m												
5197-4				e r u												
5531-4				o r̃ o												
5733-4				n iː												
409-4				g o r u												
1002-4				r ɛ												
1022-4				p i n i												
1238-4				i s u												
1612-4				n u m b ɔ												
2334-4				ɛ s u												
2396-4				n ɛ												
2553-4				b a ŋ u												
2671-4				ɲ dʒ												
2798-4				o o ɛ												
2978-4				k u r ɔ												
3407-4				ɛ m												
3551-4				b o j												
3683-4				tʃ i o o												
4220-4				k u												
4383-4				k ɛ												
4440-4				t i												
4651-4				d ɛ ŋ												
4711-4				j a r i												
4821-4				k u												
5272-4				t e g u												
5375-4				m aː n a												
5465-4				m u j o												
5481-4				j o g o												
5497-4				ɛ w												
5641-4				l ɛ j												
5692-4				a n a												
347-4				tʃ ɛː r u												
448-4				n ɛ ŋ												
567-4				ɲ i n ɛ												
613-4				m aː												
787-4				n i w̃ ɛ												
1126-4				n iː												
1208-4				g a m a												
1502-4				d u ŋ												
1669-4				d e m b r r												
1971-4				j u dʒ ɔ												
2283-4				b ɛ r u												
2354-4				t i r ɛ												
2619-4				tʃ i r a												
2714-4				tʃ u j												
3011-4				b a n ɛ												
3159-4				j ɛ n												
3199-4				k ɔ r ɔ ŋ												
3319-4				b u s a												
3358-4				ɲ aː												
715-5					d u											
1089-5					n a											
1319-5					n e											
1398-5					s u ŋ u											
1557-5					g i r e											
1626-5					w a ŋ a											
1840-5					t e n											
2247-5					g e											
4677-5					k u l e j											
5162-5					m i n ɛ											
5406-5					t aː n d											
359-5					g a l a											
1577-5					g i r e											
2196-5					n a l a											
2230-5					s i ŋ e											
3605-5					k a n d a											
3866-5					o dʒ u											
4553-5					t a g e											
4822-5					k u m b											
5254-5					d u l a											
1356-5					m a											
1881-5					n u m											
2084-5					j a b i											
2420-5					k u l a											
3218-5					p u dʒ u											
3372-5					n a m a											
3718-5					a r a											
4135-5					b a n											
4694-5					g u dʒ u											
2476-5					k u											
2842-5					d i g i											
3719-5					m											
4081-5					d a m b i											
5514-5					n ɛ n d ɛ											
260-5					b ɛ n d											
385-5					dʒ ɛ m b											
890-5					a m b i l											
1703-5					b a											
1769-5					t ɛ m b											
2735-5					d a n a											
4591-5					t ɛ r i											
5301-5					p ɛ l u											
63-5					k a r a											
296-5					dʒ a m b											
463-5					d u m b											
762-5					b a n a k k											
1788-5					s a											
3219-5					p a dʒ a											
4120-5					k o l o											
4759-5					n e											
4960-5					g i n aː dʒ i											
5059-5					g u j o											
5549-5					t a w a											
5771-5					dʒ u g u											
5905-5					t i n											
5938-5					a d u n a											
1415-5					n ɛː											
1542-5					n u											
1898-5					p u o											
2551-5					r i											
2957-5					m a n d i											
3048-5					b i j											
4402-5					j ɛ											
5081-5					b i n d											
6006-5					p i u											
135-5					t u n d											
194-5					b ɛ											
716-5					j ɛ											
2083-5					k a n											
2618-5					k ɛ l ɛ											
2880-5					k u n dʒ u											
3113-5					t e ŋ e											
3136-5					j a r a											
3405-5					ɛ m ɛ											
3572-5					b ɛ r i											
4535-5					s u ŋ a											
5751-5					t i j ɛ											
851-5					k u											
2179-5					n d											
2351-5					p a b											
2496-5					n u											
3448-5					b g d i											
4781-5					s a dʒ ɛ											
4921-5					s a m b e											
196-5					k u l a											
789-5					g g n											
931-5					b ɛ											
1298-5					g u r i m a a											
2145-5					dʒ e											
3639-5					t i w a											
3977-5					n n n dʒ											
3978-5					n n n dʒ											
4260-5					a m b											
5200-5					ɛ l											
5532-5					i n i											
5866-5					k a s a											
432-5					k a n											
446-5					g e n g o											
521-5					k o dʒ o											
1124-5					e l e											
1237-5					i n dʒ dʒ											
1579-5					m b u l											
1748-5					j ɛ											
2774-5					k a n											
3198-5					s ɛ m ɛ											
3339-5					k a r a											
3534-5					tʃ o n											
3550-5					u n u											
3684-5					k i n dʒ											
3944-5					k ɔ											
4611-5					k ɔ m ɔ											
4738-5					g u n d a											
4983-5					s o n d i											
5447-5					g i dʒ e											
5656-5					m n n dʒ											
5830-5					j e											
1074-5					n u g o											
1170-5					g a n dʒ											
1187-5					u r u											
1454-5					s e l e											
1841-5					g e											
1970-5					p u l a											
2977-5					k o m b a											
3252-5					ɛ m b											
3301-5					e b a											
3463-5					w											
3498-5					n iː											
4363-5					d a m											
5038-5					k ɔ l ɔ											
5228-5					b ɛ n d											
5229-5					b a n d											
5391-5					dʒ o											
5481-5					j o ŋ o											
5793-5					s n m b e											
5888-5					j ɔ											
6007-5					p u n a											
178-5					k o b a											
568-5					n i n d i e											
569-5					n i n d i											
1257-5					k o l o n											
1433-5					p o l e											
1501-5					n i g e											
1684-5					s i w e											
1787-5					n ɛː											
1864-5					k ɔ g u l ɛ											
1923-5					g ɔ n a											
1988-5					p u n d d											
2046-5					g e n d e											
2067-5					i d d											
2109-5					k ɛ dʒ ɛ											
2127-5					n o l o											
2372-5					b e l											
2599-5					i g e											
2756-5					b a l a											
2775-5					b a r n i											
3254-5					d u l n											
3319-5					b u k a m											
3358-5					n aː											
715-6						d u										
1089-6						n aː										
1319-6						n ɔ										
1398-6						s u ŋ u										
1557-6						g i a e										
1626-6						m a g a										
1840-6						t e n										
2247-6						g o										
4677-6						k u l o j										
5162-6						m i n ɛ										
5406-6						t aː n d										
359-6						k a l u										
1577-6						g i a e										
2196-6						n a a										
2230-6						s i g o										
2533-6						b a a i										
3605-6						k a n d										
4553-6						t a g										
4822-6						k u m b										
5254-6						d u l ɔ										
503-6						k i dʒ e										
1356-6						m a j										
1881-6						n u m										
2084-6						j aː p i										
2420-6						k u l										
3218-6						p u s u										
3372-6						n a m a										
3718-6						a a a										
4135-6						b a n										
4694-6						g u dʒ u										
807-6						k o m										
2320-6						k a ŋ a										
2842-6						d i g i										
3719-6						m										
4081-6						d a m b										
4313-6						n ɛ m										
4460-6						s u j										
5514-6						n ɛ n d ɛ										
5810-6						p i l ɛ										
93-6						d ɔ										
890-6						a m b u a										
1336-6						t e g e										
1703-6						b a										
4591-6						t a a i										
5605-6						t i m a										
63-6						k a a a										
296-6						dʒ a m b										
463-6						d u m b u										
762-6						b a n a k k										
3425-6						j u										
4120-6						k o l o										
4423-6						d u dʒ o										
4759-6						n i j										
4904-6						n u ŋ a										
4960-6						dʒ i n aː dʒ i										
5125-6						u n n										
5339-6						p a g a										
5771-6						dʒ u g u										
5922-6						b i a a										
5938-6						a d u n a										
483-6						g o dʒ u										
1542-6						n u										
1683-6						s e										
2551-6						a i										
2957-6						m a n d ɛ										
3048-6						b i j										
4402-6						j e										
5081-6						p i n d										
5622-6						p a l a j										
650-6						b a dʒ i										
716-6						j ɛ										
1152-6						t i b ɛ										
1789-6						n u m a										
1862-6						i s i										
2618-6						k ɛ l ɛ										
2880-6						k u n dʒ u										
2924-6						p o l										
3136-6						j a a a										
3405-6						ɛ m ɛ										
3811-6						l e										
4535-6						s u g ɔ										
4888-6						s a m n n										
5751-6						t i j ɛ										
2179-6						n d ɛ										
2442-6						n u m a										
3482-6						m i s i d e										
4202-6						g ɔ l										
4781-6						s a d a										
4921-6						s a m b e										
5982-6						k u dʒ u										
408-6						j o m b u										
526-6						d g a g										
789-6						g aː m										
1298-6						g u m u m b										
1942-6						j e										
2666-6						s i j ɔ										
3015-6						n a n d										
3905-6						n a										
3977-6						m n n dʒ										
3978-6						m n n dʒ										
4152-6						k i										
4334-6						s n										
4648-6						j o										
5200-6						ɛ l										
5318-6						d o a o										
5532-6						i n i										
5673-6						d ɛ m n										
5866-6						k a r a										
66-6						k a										
432-6						k a n										
446-6						g o ŋ g o										
1579-6						m b u l										
1748-6						j ɛ										
1823-6						g o										
2902-6						j u										
3684-6						k i n dʒ										
3812-6						p i n g										
3943-6						p a l i										
4259-6						g ɔ m ɛ										
4611-6						k ɔ m ɔ										
4738-6						g u n d a										
4983-6						s o n dʒ i										
5447-6						g i dʒ e										
5656-6						m n n dʒ										
5830-6						j a										
5868-6						k a										
348-6						k a a a										
998-6						m o										
1023-6						j e										
1074-6						n a g o										
1172-6						g u l ɔ										
1205-6						j e										
1668-6						b i n										
1841-6						g o										
2063-6						i a ɛ										
2671-6						n d										
2977-6						k ɔ b ɛ										
3256-6						ɛ m a										
3287-6						a n n										
3301-6						i b a										
3498-6						n i										
4363-6						d a m										
4442-6						t i j										
4941-6						o o										
5228-6						b a n dʒ										
5229-6						i n dʒ										
5391-6						dʒ o										
5793-6						r m m b										
5888-6						j a										
1373-6						k u dʒ										
1727-6						j ɛ										
1899-6						p u n										
1923-6						g e n ɛ										
1971-6						p u d u										
2046-6						g o n d o										
2109-6						k ɛ dʒ ɔ										
2127-6						n a l a										
2268-6						ɛ n ɛ										
2714-6						s u ŋ										
2863-6						dʒ ɛ j ɛ										
2999-6						d ɔ g o										
3318-6						n ɔ n d i										
715-7							d i									
1089-7							n aː									
1319-7							n r									
1398-7							s u n u									
1557-7							g i r e									
1626-7							w a g a									
1840-7							t e n									
2247-7							g o									
4677-7							k u l e j									
5162-7							m i n ɛ									
5406-7							t aː n d									
359-7							k a l i									
1577-7							g i r e									
2196-7							n a l a									
2230-7							s i g o									
2533-7							b a r a									
3605-7							k a n d									
3866-7							o dʒ i									
4553-7							t a g									
4822-7							k u m b									
5254-7							d i l ɔ									
503-7							k i n ɛ									
1356-7							m a									
1881-7							n u m									
3372-7							n a m a									
3718-7							a r a									
4135-7							b a n									
4694-7							g u dʒ u									
807-7							k o m									
2320-7							k a ŋ ɛ									
2476-7							k o									
2842-7							d i g i									
3719-7							m									
4081-7							d a m b i									
4313-7							n ɛ m									
4460-7							s ɔ j									
5514-7							n ɛ n d ɛ									
5810-7							p i l i									
93-7							d ɔ									
260-7							b ɛ r d									
385-7							d ɛ m b ɛ									
890-7							a m b i r									
1336-7							t e g e									
1703-7							b a									
1769-7							t ɛ m b									
2162-7							b ɛ r ɛ									
2635-7							s o									
2735-7							d a n a									
3031-7							d ɛ g ɛ									
4591-7							t ɛ r i									
5301-7							p ɛ l i									
5605-7							t i m ɛ									
296-7							d a m b									
463-7							d u m b									
1432-7							t a r i									
1474-7							t ɔ									
1788-7							s a									
2044-7							d i m n									
2713-7							t ɛ m d n d ɛ									
3425-7							j ɔ									
4184-7							ŋ dʒ									
4423-7							d ɔ r ɔ									
4629-7							n i ŋ ɔ									
4759-7							n i									
4904-7							n i ŋ a									
4960-7							dʒ i n aː d o									
5059-7							g u j o									
5125-7							ɔ n n u									
5339-7							p a g a									
5549-7							t a w a									
5771-7							dʒ u g u									
