COGID	BanPaw	ChaYeQing	ChuDongGua	GuangKa	HtanHsan	KhunHawt	MangBang	ManLoi	MengDan	NamHsan	NanSang	NoeLae	NyaungGone	PangKham	PongNuea	XiangZhaiTang
88-2		g ɔ k														
872-2		n ɨ ŋ														
1891-2		d aː														
68-2		eː i m														
631-2		b ɣ n														
594-2		g aː														
1759-2		h a n														
805-2		g i n														
756-2		h ɨ k														
1201-2		m o ʔ														
2042-2		ʔ aː														
1968-2		d a ʔ														
2000-2		aː ŋ														
17-2		i a ʔ														
4-2		əː m														
788-2		d eː														
1219-2		h i m														
141-2		ʔ aː ŋ														
541-2		ɓ ɣ j a ŋ														
1687-2		h o n														
123-2		aː m														
1652-2		dʑ i n														
576-2		ŋ ɔ														
1738-2		d a k														
442-2		h o m														
368-2		d j a ŋ														
1778-2		b a ʔ														
957-2		n a b														
1704-2		ʔ i ʔ														
304-2		j a m														
1796-2		dʑ ɔ ŋ														
720-2		d ʔ h														
287-2		g ə b														
321-2		g ə h														
206-2		d o k														
1950-2		ʔ aː														
665-2		au̯ n														
703-2		n o k														
1290-2		m ɔi̯														
1391-2		g a ʔ														
269-2		g a ʔ														
855-2		dʑ a n														
2078-2		eː a														
2213-2		m eː														
1111-2		eː eː														
485-2		ŋ tɕ														
1356-2		m u h														
1093-2		d o ŋ														
1063-2		d au̯ m														
648-2		dʑ eː n														
223-2		g oː n														
1248-2		tɕ ɨ														
1509-2		d oː n														
504-2		dʑ o h														
2130-2		eː ɔːi̯														
1-2		ʔ o														
386-2		j o k														
1411-2		ʔ o														
1027-2		k a ʔ														
2077-2		m a h														
1459-2		g l kʰ														
1323-2		b əː														
1859-3			ŋ ai̯													
175-3			f a													
241-3			ʔ o t													
2163-3			kʰ o r													
2181-3			n a m													
2060-3			ʔ ɔi̯ m													
410-3			d r													
1841-3			m aːu̯													
2017-3			h i													
1004-3			h aː													
614-3			ɓ o h													
686-3			b l i													
88-3			f a ʔ													
872-3			n o ŋ													
1891-3			d aː													
68-3			s a m													
631-3			b ə r													
594-3			g aː													
1759-3			h a ɲ													
805-3			g ɔi̯ ɲ													
756-3			h o ʔ													
1201-3			m oː ʔ													
2042-3			ʔ a													
1968-3			d a ʔ													
2000-3			aː ŋ													
17-3			s a d													
4-3			m ɨː m													
788-3			d ai̯													
1219-3			h a m													
141-3			ʔ aː ŋ													
541-3			b r j a ŋ													
1687-3			h o r													
123-3			m aː m													
1652-3			tɕ ɔi̯ ɲ													
576-3			ŋ a													
1738-3			d ai̯ h													
442-3			h o m													
368-3			d j a ŋ													
1778-3			b a d													
957-3			n a b													
1704-3			ʔ a ʔ													
304-3			j a m													
1796-3			tɕ a ŋ													
720-3			d ʔ h													
287-3			f ə b													
321-3			g ə h													
206-3			d o ʔ													
1950-3			ʔ aː													
665-3			m o a													
703-3			n o ʔ													
1290-3			m j													
1391-3			h a t													
269-3			g a t													
855-3			tɕ a n													
2078-3			s a													
2213-3			m ai̯													
1858-3			s a													
1151-3			g j a r													
737-3			b r d													
340-3			ʔ a													
1111-3			s ai̯													
485-3			ŋ j													
1356-3			m u h													
1093-3			d o ŋ													
1063-3			d o m													
648-3			tɕ ɨː ŋ													
223-3			f ɔː n													
1248-3			tɕ b													
1509-3			d ɔːi̯ ɲ													
504-3			tɕ o h													
1-3			ʔ oː													
386-3			j o ʔ													
1411-3			ʔ o													
1027-3			g ai̯ ʔ													
2077-3			m ə													
1459-3			g r ɲ													
1323-3			ɲ ɨː													
1859-4				ŋ												
175-4				g a												
241-4				ʔ o ʔ												
2163-4				tɕ o ŋ												
2181-4				n ə m												
2060-4				ʔ ɨ m												
410-4				t eu̯												
1841-4				m aːu̯												
2017-4				h ɔi̯												
1004-4				l aː												
614-4				p o h												
686-4				p l ɔi̯												
88-4				g ə k												
872-4				n ɨ ŋ												
1891-4				t aː												
68-4				s iː m												
631-4				p ə ŋ												
594-4				g aː												
1759-4				h a n												
805-4				g iː ɲ												
756-4				h ɨ k												
1201-4				m u ʔ												
2042-4				ʔ aː												
1968-4				t ə ʔ												
2000-4				aː ŋ												
17-4				s a ʔ												
4-4				əː m												
788-4				t												
1219-4				h iː m												
141-4				ʔ aː ŋ												
541-4				p ai̯ j ə ŋ												
1687-4				h o ŋ												
123-4				aː m												
1652-4				tɕ ɛ n												
576-4				ŋ o												
1738-4				t a g												
442-4				h o m												
368-4				t j ə ŋ												
1778-4				p a ʔ												
957-4				n ə p												
1704-4				ʔ iː ʔ												
304-4				j ə m												
1796-4				tɕ ə ŋ												
720-4				t tɕ h												
287-4				g ə p												
321-4				g ə ʔ												
206-4				t o k												
1950-4				ʔ aː												
665-4				aː n												
703-4				n o k												
1290-4				m eu̯												
1391-4				g ə ʔ												
269-4				g ə t												
855-4				tɕ ə n												
2078-4				s eu̯												
2213-4				m												
1858-4				s a												
1151-4				g j ə ŋ												
737-4				p ai̯ t												
340-4				ʔ ə												
1111-4				s												
485-4				ŋ j												
1356-4				m u h												
1093-4				t o ŋ												
1063-4				t o m												
648-4				tɕ eu̯ ŋ												
223-4				g o n												
1509-4				t o ŋ												
504-4				tɕ o h												
2130-4				s iː												
1-4				ʔ au̯												
386-4				j o k												
1411-4				ʔ o												
1027-4				g a ʔ												
2077-4				m a												
1459-4				g l j												
1859-5					ŋ ei̯											
175-5					k a											
241-5					ʔ o ʔ											
2163-5					kʰ uː n											
2181-5					n a m											
2060-5					ʔ j m											
410-5					d aːi̯											
1841-5					m ɔ											
2017-5					h ei̯											
1004-5					l aː											
614-5					tʰ o h											
686-5					b l ei̯											
88-5					f a ʔ											
872-5					n aː ŋ											
1891-5					d aː											
68-5					s i m											
631-5					b ə n											
594-5					k aː											
1759-5					h a ɲ											
805-5					k i ɲ											
756-5					h aː ʔ											
1201-5					m u ʔ											
2042-5					ʔ aː											
1968-5					d a ʔ											
2000-5					i aː ŋ											
17-5					s a ʔ											
4-5					ei̯ əː m											
788-5					d ei̯											
1219-5					h i m											
141-5					ʔ aː ŋ											
541-5					b r j a ŋ											
1687-5					h o n											
123-5					ei̯ aː m											
1652-5					dʑ i ɲ											
576-5					ŋ a											
1738-5					d a k											
442-5					h oː m											
368-5					d j a ŋ											
1778-5					b e ʔ											
957-5					n a b											
1704-5					ʔ i ʔ											
304-5					j a m											
1796-5					dʑ a ŋ											
720-5					d ei̯ h											
287-5					k j b											
321-5					k j h											
206-5					d o ʔ											
1950-5					ʔ aː											
665-5					ei̯ oː a											
703-5					n o ʔ											
1290-5					m ei̯											
1391-5					k a ʔ											
269-5					k a ʔ											
855-5					dʑ a n											
2078-5					s ei̯											
2213-5					m ei̯											
1858-5					s a											
1151-5					k j a n											
737-5					b r d											
340-5					ʔ a											
1111-5					s ei̯											
485-5					ŋ aːi̯											
1356-5					m u h											
1093-5					d o ŋ											
1063-5					d oː m											
648-5					dʑ s ŋ											
223-5					f ei̯ n											
1248-5					dʑ ei̯											
1509-5					d ei̯ ɲ											
504-5					dʑ ɔ h											
2130-5					s ei̯											
1-5					ʔ oː											
1411-5					ʔ uː											
2077-5					m a h											
1323-5					b əː											
1859-6						ŋ iː										
175-6						k a										
241-6						ʔ o ʔ										
2163-6						k o n										
2181-6						n a m										
2060-6						ʔ o m										
410-6						d aːi̯										
1841-6						m ɔː										
2017-6						h eːi̯										
1004-6						l aː										
614-6						b o h										
686-6						b l eːi̯										
88-6						k a ʔ										
872-6						n o ŋ										
1891-6						d aː										
68-6						s i m										
631-6						b ə n										
594-6						k aː										
1759-6						h a ɲ										
805-6						k w ɲ										
756-6						h o ʔ										
1201-6						m ou̯ ʔ										
2042-6						ʔ aː										
1968-6						d a ʔ										
2000-6						i aː ŋ										
17-6						s e ʔ										
4-6						n əː m										
788-6						d iː										
1219-6						h i m										
141-6						ʔ aː ŋ										
541-6						b r j a ŋ										
1687-6						h o n										
123-6						n aː m										
1652-6						dʑ i ɲ										
576-6						ŋ a n										
1738-6						d a k										
442-6						h ou̯ m										
368-6						d j a ŋ										
1778-6						p e ʔ										
957-6						n a p										
1704-6						ʔ i ʔ										
304-6						j a m										
1796-6						dʑ a ŋ										
720-6						d u h										
287-6						k j p										
321-6						k əː h										
206-6						d o ʔ										
1950-6						ʔ aː										
665-6						n o nʰ										
703-6						n o ʔ										
1290-6						m iː										
1391-6						k a t										
269-6						k a ʔ										
855-6						dʑ a n										
2078-6						s a n										
2213-6						m iː										
1858-6						s a										
1151-6						k j a n										
737-6						p r d										
340-6						ʔ a										
1111-6						s iː										
1093-6						d o ŋ										
1063-6						d ou̯ m										
648-6						dʑ d ŋ										
1248-6						dʑ p										
1509-6						d dʑ ɲ										
504-6						dʑ o h										
2130-6						s ei̯										
1-6						ʔ ou̯										
1411-6						ʔ o										
2077-6						m ə h										
1323-6						b j										
1859-7							ŋ iː									
175-7							g a									
241-7							ʔ o ʔ									
2163-7							o o									
2181-7							n a m									
2060-7							ʔ ɨ m									
410-7							t tɕ									
1841-7							m aːu̯									
2017-7							h ɔːi̯									
1004-7							l aː									
614-7							p o h									
686-7							p l ɔːi̯									
88-7							g a k									
872-7							n ɨ ŋ									
1891-7							t aː									
68-7							s iː m									
631-7							p ə n									
594-7							g aː									
1759-7							h a n									
805-7							g iː n									
756-7							h ɨ k									
1201-7							m u ʔ									
2042-7							ʔ aː									
1968-7							t a ʔ									
2000-7							ə aː ŋ									
17-7							s a ʔ									
4-7							əː m									
788-7							t iː									
1219-7							h iː m									
141-7							ʔ aː ŋ									
541-7							p j a ŋ									
1687-7							h o n									
123-7							aː m									
1652-7							tɕ iː n									
576-7							ŋ ɔː									
1738-7							t a k									
442-7							h o m									
368-7							t j a ŋ									
1778-7							b a ʔ									
957-7							n a b									
1704-7							ʔ iː ʔ									
304-7							j a m									
1796-7							tɕ ɔ ŋ									
720-7							d tɕ h									
287-7							g ə b									
321-7							g ə h									
206-7							t o k									
1950-7							ʔ aː									
665-7							o n									
703-7							n o k									
1290-7							m l									
1391-7							g a d									
269-7							g a d									
855-7							tɕ a n									
2078-7							s ə									
2213-7							m ɔ									
1858-7							s a									
1151-7							g j a									
737-7							b a d									
340-7							ʔ a									
1111-7							s iː									
485-7							ŋ j									
1356-7							m ɔːi̯ h									
1093-7							d o ŋ									
1063-7							t o m									
648-7							tɕ eu̯ ŋ									
223-7							g ɔː n									
1248-7							tɕ ɨ									
1509-7							d uːi̯ n									
504-7							tɕ o h									
2130-7							s iː									
1-7							ʔ au̯									
386-7							j o k									
1411-7							ʔ o									
1027-7							g a ʔ									
1459-7							g l j									
1859-8								ŋ ai̯								
175-8								k a								
241-8								ʔ u ʔ								
2163-8								kʰ o ŋ								
2181-8								n a m								
2060-8								ʔ ɔ m								
410-8								ɗ j								
1841-8								m								
2017-8								h ei̯								
1004-8								l aː								
614-8								ɓ o h								
686-8								ɓ l eː								
88-8								ŋ a ʔ								
872-8								n i ŋ								
1891-8								ɗ aː								
68-8								s a m								
631-8								ɓ e ŋ								
594-8								g aː								
1759-8								h a ŋ								
805-8								kʰ i ŋ								
756-8								h i ŋ								
1201-8								m o ʔ								
2042-8								ʔ aː								
1968-8								ɗ a ʔ								
2000-8								aː ŋ								
17-8								s a ʔ								
4-8								ɔ ə m								
788-8								ɗ ai̯								
1219-8								h a m								
141-8								ʔ aː ŋ								
541-8								b r j a ŋ								
1687-8								h u ŋ								
123-8								ɔ aː m								
1652-8								dʑ ɔ ŋ								
576-8								ŋ a								
1738-8								ɗ ɨː ŋ								
442-8								h o m								
368-8								ɗ j a ŋ								
1778-8								p a ʔ								
957-8								n a p								
1704-8								ʔ a ʔ								
304-8								j a m								
1796-8								dʑ a ŋ								
720-8								t ai̯ h								
287-8								h e p								
321-8								g e h								
206-8								ɗ o ʔ								
1950-8								ʔ aː								
665-8								ɔ ɔː n								
703-8								n o ʔ								
1290-8								m ai̯								
1391-8								ŋ a ʔ								
269-8								kʰ a ʔ								
855-8								dʑ a n								
2078-8								s ə								
2213-8								m ai̯								
1858-8								s a								
1151-8								kʰ j a ŋ								
737-8								p r t								
340-8								s a								
1111-8								s ai̯								
485-8								ŋ j								
1356-8								m u h								
1093-8								t o ŋ								
1063-8								ɗ ɔː m								
648-8								dʑ e ŋ								
223-8								g au̯ n								
1248-8								dʑ i								
1509-8								t au̯ ŋ								
504-8								dʑ o h								
2130-8								s eː								
1-8								ʔ ɔː								
386-8								j o ʔ								
1411-8								ʔ o								
1027-8								kʰ a ʔ								
2077-8								m a								
1459-8								g l j								
1323-8								b ə								
1859-9									ŋ iːu̯							
175-9									ŋ a							
241-9									ʔ u ʔ							
2163-9									kʰ u r							
2181-9									n j m							
2060-9									ʔ oː m							
410-9									d ŋ							
1841-9									m ɛːu̯							
2017-9									h i							
1004-9									l ɛː							
614-9									tʰ o h							
686-9									b l i							
88-9									ŋ a ʔ							
872-9									n o ŋ							
1891-9									d ɛː							
68-9									s ai̯ m							
631-9									b r r							
594-9									g ɛː							
1759-9									h a n							
805-9									g l n							
756-9									h o ʔ							
1201-9									m o ʔ							
2042-9									ʔ ɛː							
1968-9									d a ʔ							
2000-9									ɛː ŋ							
17-9									s ɯː d							
4-9									ɔi̯ ɨː m							
788-9									d iːu̯							
1219-9									h ai̯ m							
141-9									ʔ ɛː ŋ							
541-9									b r j a ŋ							
1687-9									h u r							
123-9									ɔi̯ ɛː m							
1652-9									dʑ ɔi̯ n							
576-9									ŋ a							
1738-9									d j ŋ							
442-9									h o m							
368-9									d j a ŋ							
1778-9									b j d							
957-9									n a ʔ							
1704-9									ʔ ai̯ ʔ							
304-9									j a m							
1796-9									dʑ a ŋ							
720-9									d l h							
287-9									ŋ a b							
321-9									g ɨː h							
206-9									d o ʔ							
1950-9									ʔ ɛː							
665-9									ɔi̯ oː ɔi̯							
703-9									n o ʔ							
1290-9									m j							
1391-9									f a ʔ							
269-9									g a d							
855-9									dʑ ɯː n							
2078-9									s iːu̯							
2213-9									m iːu̯							
1858-9									s a							
1151-9									g j i							
737-9									b r d							
340-9									ʔ a							
485-9									ŋ ŋ							
1356-9									m u h							
1093-9									d o ŋ							
1063-9									d oː m							
648-9									dʑ ɨː n							
223-9									f ɔː n							
1248-9									dʑ d							
504-9									dʑ o h							
2130-9									s ai̯							
1-9									ʔ o							
386-9									j o ʔ							
1027-9									g a ʔ							
2077-9									m u h							
1459-9									g l j							
1323-9									b ɨː							
1859-10										ŋ ɛː						
175-10										g a						
241-10										ʔ u ʔ						
2163-10										kʰ u						
2181-10										ʔ i m						
2060-10										ʔ ɔ m						
410-10										t j						
1841-10										m ɔ						
2017-10										h e						
1004-10										l aː						
614-10										b o h						
686-10										b l e						
88-10										f a ʔ						
872-10										ʔ aː ŋ						
1891-10										t aː						
68-10										s i m						
631-10										b r ʔ						
594-10										g aː						
1759-10										h i ŋ						
805-10										g i ŋ						
756-10										h aː ʔ						
1201-10										m u ʔ						
2042-10										ʔ aː						
1968-10										t a ʔ						
2000-10										aː ŋ						
17-10										s i ʔ						
4-10										m e m						
788-10										t ɛː						
1219-10										h i m						
141-10										ʔ aː ŋ						
541-10										b r j a ŋ						
1687-10										h o r						
123-10										m aː m						
1652-10										dʑ i ŋ						
576-10										ŋ a						
1738-10										t i g						
442-10										h ɔ m						
368-10										tɕ j a ŋ						
1778-10										ɓ i ʔ						
957-10										ʔ a ɓ						
1704-10										ʔ i ʔ						
304-10										j a m						
1796-10										dʑ a ŋ						
720-10										t e h						
287-10										g a ɓ						
321-10										g e h						
206-10										t o ʔ						
1950-10										ʔ aː						
665-10										m ɔː a						
703-10										ʔ o ʔ						
1290-10										m j						
1391-10										f ɛ ʔ						
269-10										g a ʔ						
855-10										dʑ a ʔ						
2078-10										s e						
2213-10										m ɛː						
1858-10										s a						
1151-10										g j a						
737-10										ɓ r t						
340-10										ʔ a						
1111-10										s e						
485-10										ŋ aː						
1356-10										m u h						
1093-10										t o ŋ						
1063-10										t ɔː m						
648-10										dʑ e ŋ						
223-10										g i ʔ						
1248-10										tɕ aː						
1509-10										t e ŋ						
504-10										dʑ ɔ h						
2130-10										s e						
1-10										ʔ ɔː						
386-10										j o ʔ						
1411-10										ʔ u						
1027-10										g i ʔ						
2077-10										m a h						
1323-10										b e						
1859-11											ŋ ai̯					
175-11											k a					
241-11											ʔ aː ʔ					
2163-11											aː aː r					
2181-11											n a m̥					
2060-11											ʔ ɨ m̥					
410-11											t ɔi̯					
1841-11											m̥ aːu̯					
2017-11											h ɔi̯					
1004-11											l aː					
614-11											b aː h					
686-11											b l ɔi̯					
88-11											k a ʔ					
872-11											n ɨ ŋ					
1891-11											t aː					
68-11											s i m̥					
631-11											b ə ŋ					
594-11											k aː					
1759-11											h a n					
805-11											k i ɲ					
756-11											h ɨ k					
1201-11											m̥ u ʔ					
2042-11											ʔ a					
1968-11											t a ʔ					
2000-11											aː ŋ					
17-11											s a ʔ					
4-11											əː m̥					
788-11											t ɔi̯					
1219-11											h i m̥					
141-11											ʔ aː ŋ					
541-11											b r ə h ŋ					
1687-11											h aː r					
123-11											aː m̥					
1652-11											s i n					
576-11											ŋ ɔ					
1738-11											t a k					
442-11											h o m̥					
368-11											t ə h ŋ					
1778-11											b a ʔ					
957-11											n a b					
1704-11											ʔ i ʔ					
304-11											ə a m̥					
1796-11											s ɔ ŋ					
720-11											d ə h					
287-11											k ə b					
321-11											f ə					
206-11											t aː n					
1950-11											ʔ l					
665-11											aː n					
703-11											n aː ʔ					
1290-11											m̥ ɔi̯					
1391-11											k a ʔ					
269-11											k a d					
855-11											s a n					
2078-11											s eu̯					
2213-11											m̥ ai̯					
1858-11											s a					
1151-11											k j h ŋ					
737-11											b r d					
340-11											ʔ a					
1111-11											s ɔi̯					
485-11											ŋ l					
1356-11											m̥ u h					
1093-11											d o ŋ					
648-11											s n ŋ					
223-11											k ɔ n					
1248-11											k ɨ					
1509-11											d ui̯ ŋ					
504-11											s aː h					
2130-11											s ɔi̯					
1-11											ʔ au̯					
386-11											j aː n					
1411-11											ʔ aː					
1027-11											k a ʔ					
2077-11											m̥ a h					
1459-11											k l j					
1859-12												ŋ ɛ				
175-12												k a				
241-12												ʔ u ʔ				
2163-12												kʰ u n				
2181-12												n a m				
2060-12												ʔ w m				
410-12												d j				
1841-12												m ɔ				
2017-12												h ɔ				
1004-12												l ɨ				
614-12												b o h				
686-12												b l ɛ				
88-12												k a ʔ				
872-12												n ɨ ŋ				
1891-12												d ɨ				
68-12												s i m				
631-12												b ə̆ n				
594-12												g ɨ				
1759-12												h a ɲ				
805-12												g i ɲ				
756-12												h ɨ ʔ				
1201-12												m u ʔ				
2042-12												ʔ a				
1968-12												d a ʔ				
2000-12												ɨ ŋ				
17-12												v a ʔ				
4-12												ə m				
788-12												d ɛ				
1219-12												h i m				
141-12												ʔ ɨ ŋ				
541-12												b r j a ŋ				
1687-12												h u n				
123-12												ɨ m				
1652-12												c i ɲ				
576-12												ŋ ɔ				
1738-12												d a k				
442-12												h w m				
368-12												d j a ŋ				
1778-12												p a ʔ				
957-12												n a p				
1704-12												ʔ i ʔ				
304-12												j a m				
1796-12												c ɔ ŋ				
720-12												t ɛ h				
287-12												k a p				
321-12												g ə h				
206-12												d ou̯ ʔ				
1950-12												ʔ ui̯				
665-12												w n				
703-12												n ou̯ ʔ				
1290-12												m j				
1391-12												k a t				
269-12												g a t				
855-12												c a n				
2078-12												s ə				
2213-12												m ɛ				
1858-12												s a				
1151-12												g j a n				
737-12												p r t				
340-12												ʔ a				
1111-12												s ɛ				
485-12												ŋ ɲ				
1356-12												m u h				
1093-12												t o ŋ				
1063-12												d w m				
648-12												c ə ɲ				
223-12												g ɔ n				
1248-12												c ɛ				
1509-12												t ɔ ɲ				
504-12												c ou̯ h				
2130-12												s i				
1-12												ʔ w				
386-12												j ou̯ ʔ				
1411-12												ʔ u				
1027-12												g a ʔ				
2077-12												m u h				
1459-12												g l j				
1323-12												b ə				
1859-13													k ɛ			
175-13													k a			
241-13													ʔ u ʔ			
2163-13													kʰ u n			
2181-13													n a m			
2060-13													ʔ w m			
410-13													t ɲ			
1841-13													m ɔ			
2017-13													h ɛ			
1004-13													l ɨ			
614-13													b ou̯ h			
686-13													b l ɛ			
88-13													k a ʔ			
872-13													n ɨ k			
1891-13													t ɨ			
68-13													s i m			
631-13													b ə n			
594-13													k ɨ			
1759-13													h a n			
805-13													k ɨ n			
756-13													h ɨ ʔ			
1201-13													m ou̯ ʔ			
2042-13													ʔ a			
1968-13													t a ʔ			
2000-13													ə ɨ k			
17-13													v a ʔ			
4-13													ə ə m			
788-13													t ɛ			
1219-13													h i m			
141-13													ʔ ɨ k			
541-13													b r j a k			
1687-13													h u n			
123-13													ə ɨ m			
1652-13													c a n			
576-13													k ɔ			
1738-13													t a k			
442-13													h ɔ m			
368-13													l j a k			
1778-13													p ă ʔ			
957-13													n a p			
1704-13													ʔ i ʔ			
304-13													j a m			
1796-13													c ɔ k			
720-13													t ɛ h			
287-13													k j p			
321-13													g ə h			
206-13													t ou̯ ʔ			
1950-13													ʔ l			
665-13													ə w n			
703-13													n ou̯ ʔ			
1290-13													m ɛ			
1391-13													k a ʔ			
269-13													k a ʔ			
855-13													c a n			
2078-13													s ə			
2213-13													m ɛ			
1858-13													s a			
1151-13													k j a n			
737-13													p r t			
340-13													ʔ a			
1111-13													s ɛ			
485-13													ŋ ɲ			
1356-13													m u h			
1093-13													t o k			
1063-13													t w m			
223-13													k ɔ n			
1248-13													c t			
1509-13													t ɔ n			
504-13													c ou̯ h			
2130-13													s i			
1-13													ʔ w			
386-13													j ou̯ ʔ			
1411-13													ʔ u			
1027-13													k a ʔ			
2077-13													m a h			
1459-13													g l ɲ			
1323-13													n ə			
1859-14														ŋ ai̯		
175-14														k a		
241-14														ʔ u t		
2163-14														kʰ u t		
2181-14														n a m		
2060-14														ʔ kʰ m		
410-14														d j		
1841-14														m au̯		
2017-14														h eː		
1004-14														l aː		
614-14														b o h		
686-14														b l eː		
88-14														ŋ a ʔ		
872-14														n o ŋ		
1891-14														d aː		
68-14														s iː m		
631-14														b ə n		
594-14														k aː		
1759-14														h a ɲ		
805-14														k i ɲ		
756-14														h o ŋ		
1201-14														m o ʔ		
2042-14														ʔ aː		
1968-14														d a ʔ		
2000-14														iː aː ŋ		
17-14														s a d		
4-14														m ə m		
788-14														d ai̯		
1219-14														h iː m		
141-14														ʔ aː ŋ		
541-14														b r j a ŋ		
1687-14														h u r		
123-14														m aː m		
1652-14														dʑ ɔ ŋ		
576-14														ŋ ɔ		
1738-14														d a k		
442-14														h o m		
368-14														d j a ŋ		
1778-14														p a d		
957-14														n a p		
1704-14														ʔ iː ʔ		
304-14														j a m		
1796-14														dʑ ɔː ŋ		
720-14														d j h		
287-14														k a p		
321-14														g ə h		
206-14														d o ʔ		
1950-14														ʔ aː		
665-14														m oː n		
703-14														n o ʔ		
1290-14														m j		
1391-14														ŋ a t		
269-14														k a t		
855-14														dʑ a n		
2078-14														s a		
2213-14														m ai̯		
1858-14														s a		
1151-14														g j a		
737-14														p r d		
340-14														ʔ a		
1111-14														s ai̯		
485-14														ŋ j		
1356-14														m u h		
1093-14														d o ŋ		
1063-14														d oː m		
648-14														dʑ ə ŋ		
223-14														k ɔː n		
1248-14														j dʱ		
1509-14														d ɔː ŋ		
504-14														dʑ ɔ h		
2130-14														s iː		
386-14														j o ʔ		
1411-14														ʔ u		
1027-14														g a ʔ		
2077-14														m a		
1459-14														g l j		
1323-14														b ə		
1859-15															ŋ au̯	
175-15															ŋ a	
241-15															ʔ ui̯ ʔ	
2163-15															kʰ ui̯ n	
2181-15															n a m	
2060-15															ʔ i m	
410-15															d j	
1841-15															m ɔː	
2017-15															h ɔː	
1004-15															l e	
614-15															b ou̯ h	
686-15															b l ɔː	
88-15															k a ʔ	
872-15															n i ŋ	
1891-15															d e	
68-15															s ɨi̯ m	
631-15															b ə n	
594-15															ŋ e	
1759-15															h a ɲ	
805-15															ŋ i ɲ	
756-15															h ou̯ ʔ	
1201-15															m ou̯ ʔ	
2042-15															ʔ a	
1968-15															d a ʔ	
2000-15															e ŋ	
17-15															v a ʔ	
4-15															əa m	
788-15															d au̯	
1219-15															h ɨi̯ m	
141-15															ʔ e ŋ	
541-15															b r j a ŋ	
1687-15															h u n	
123-15															e m	
1652-15															c ɨi̯ ɲ	
576-15															ŋ ɔ	
1738-15															d a ŋ	
442-15															h ou̯ m	
368-15															d j a ŋ	
1778-15															p a ʔ	
957-15															n a p	
1704-15															ʔ ɨi̯ ʔ	
304-15															j a m	
1796-15															c ɔ ŋ	
720-15															t əa h	
287-15															ŋ a p	
321-15															g ə h	
206-15															d ou̯ ʔ	
1950-15															ʔ l	
665-15															ou̯ a	
703-15															n ou̯ ʔ	
1290-15															m j	
1391-15															k a ʔ	
269-15															ŋ a ʔ	
855-15															c a n	
2078-15															s a	
2213-15															m au̯	
1858-15															s a	
1151-15															g j a n	
737-15															p r t	
340-15															ʔ a	
1111-15															s au̯	
485-15															ŋ ɲ	
1356-15															m u h	
1093-15															t o ŋ	
1063-15															d ou̯ m	
648-15															c əɯ̯ ɲ	
223-15															g ɔː n	
1248-15															c i	
1509-15															t ɔː ɲ	
504-15															c ou̯ h	
2130-15															s ɨi̯	
1-15															ʔ ou̯	
386-15															ou̯ ʔ	
1027-15															ŋ a ʔ	
2077-15															m u h	
1459-15															g l j	
1323-15															b əɯ̯	
1859-16																ŋ ɛː
175-16																k a
