COGID	MonpaBalemu	MonpaDirang	MonpaDirangDum	MonpaKalaktang	MonpaNamsu	MonpaSangti	MonpaTembang	MonpaTomko
2560	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ	s o ŋ n i tʃ i ŋ
1538	s u l u	s o l u	s u l u	s o l u	s o l u	s u l u	s u l u	s u l u
416		kʰ a m tʃ u d a ŋ				kʰ a m tʃ u d a ŋ		
2266		g ɾ a n tʃ u			g ɾ a kʰ e n	g r a k a n	g ɾ a kʰ e n	
1468	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a	pʰ a k p a
2166					g r a n dʒ a m e kʰ e n		g r a ŋ g i m e kʰ e n	
1325	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m	kʰ a m
1352	g u	g u	g u	g u	g u	g u	g u	
990		tʃ o tʃ o			tʃ o tʃ o	tʃ o tʃ o	tʃ o tʃ o	tʃ o
2452	n u ŋ k a l a	n o ŋ kʰ u			n o ŋ kʰ ə n	n o ŋ kʰ u	n o ŋ tʃ u kʰ ə n	
1040	pʰ u i b u			pʰ o i b u				
2055					u kʰ e n		u kʰ e n	
2645	h ă ŋ		h ă ŋ		h ă ŋ			h ă ŋ
2638		p e t̪ a r				b e t̪ a r		
1388	m a n m a	m a n b a	m a n p a	m a n m a	m a n b a	m a n b a	m a n b a	m a n b a
1208	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a	z a l a m u
436	z u l u	z u l u	z u ɾ u	z u l u	z u l u		z u l u	z u l u
2063		tʰ a kʰ u				tʰ a kʰ u		
1263		ɾ j u	ɾ j u			ɾ j u	ɾ j u	
1778	z a	z a	z a	z a	z a	z a	z a	s a
1576		g o ŋ ɾ i			g o ŋ ɾ i	ɾ i g o ŋ ɾ i		
2433		pʰ i r	pʰ i r pʰ o		pʰ i r p o k			
2483					n a m kʰ a n	n a m kʰ a n	n a m kʰ e n	
1013	g e s a ŋ	g e dʒ a ŋ j a			g e dʒ a ŋ		g e dʒ a ŋ	k e z a ŋ
2083			z a m b o		z a m b o			
2578	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ	n i tʃ i ŋ
2053		u n tʃ u		ŭ n tʃʰ a m				
1217	l a ɲ i	l a j i	l a n i tʰ u r	l a n i tʰ u r	l a ɲ i	l a ŋ i	l a ɲ i	l a n i
2422	j a k p o		j a k p o					
1707	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a ŋ	m o ŋ n a m	m o ŋ n a ŋ
590	n a			n a				n a
2709	pʰ ă j a m a	pʰ a i a m a		pʰ ă j a m a	pʰ e j a m a		pʰ a i a m a	
953	ʃ j a ɾ a ŋ	ʃ j a ɾ a ŋ	ʃ j a ɾ a ŋ	ɕ a ɾ a m	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ	ʃ a ɾ a ŋ
2172	b i l o		b i l o		b i l o	b i	b i kʰ e n	b i l o
926	tʃ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃʰ a m	tʃ a m
229	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a	kʰ a		kʰ a
655		s a tʃ i l a	s a tʃ i l a		s a tʃ i l a	s a tʃ i l a	s e tʃ i l a	
338	b r u ŋ	b r u ŋ		b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ	b r u ŋ
1189	m a n	m a n	m a n	m a n	m a n	m a n	m a n	m a n
1014			g e s t̪ u j a			g e s t̪ u r		
257	tʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a	pʰ a ŋ a	tʰ a ŋ a	tʰ a ŋ a		tʰ a ŋ a
1918					o tʰ u g a ŋ p u	u t u g a m p u	u t g a m b u	
2006	s e m tʃ e n							s e m tʃ e n
2302	ʃ o ŋ l a k a	ʃ o ŋ l a i			ʃ o ŋ l a kʰ a n		ʃ o ŋ l a kʰ a n	ʃ o ŋ l a l a n
1334	s i ŋ m a	s i ŋ b a	s i ŋ b a	s i ŋ m a	s i ŋ b a	s i ŋ b a	s i ŋ b a	s i ŋ b a
918		j a ŋ l u	j a ŋ l u		j a ŋ l u	j a ŋ l u ŋ	j a ŋ l u ŋ	j a ŋ l u ŋ
2654	b o ŋ	b o ŋ	b o ŋ	b o ŋ	r a ŋ b o ŋ		b o ŋ	
190	p u tʃ i	p u tʃ i	p u tʃ i		p u tʃ i	p u tʃ i	p u tʃ i	p u tʃ i
210	g o i	g o i	g o i	g o i	g o i			g o i
2728	k o tʃ y ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k u tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ	k o tʃ u ŋ
865						z a s	z a s	
1477	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s	ŋ a s
1112					t a ŋ l e m		t a ŋ l e m kʰ e n	
774		tʃ i n a ŋ	tʃ i n a ŋ			tʃ i n a ŋ		tʃ i n a ŋ
1007	d u ŋ d u ŋ m a			d u ŋ d u ŋ m a				
1079	ʃ a w a	ʃ a w a	ʃ i ŋ ʃ a ʋ a	ʃ i ŋ ʃ a ʋ a	ʃ a w a	ʃ a w a	ʃ a w a	ʃ a w a
1629					ŋ o n b u		ŋ o n b u	
2774	b u ɲ i ŋ	b o ɲ i ŋ	b o ɲ i	b o ɲ i ŋ	b o ɲ i ŋ	b o ɲ i ŋ	b u ɲ i ŋ	b o n i ŋ
5						dʒ a ŋ		dʒ a ŋ
1406	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ	tʃ o ŋ
2366	j a k l a	j a k l a	l o j a k p o		j e kʰ ə n	j a kː a n	j e kʰ ə n	j a k p a n
1879	tʃʰ e r tʃʰ e r			tʃʰ e r tʃʰ e r				
1370	n a kʰ u ŋ	n a w u ŋ	n a k	n a h u m	n a g u ŋ	n a w u	n a g u ŋ	n a k u
2492		ʃ e ʃ u				ʃ e ʃ u		
1832	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a	k a r m a
1716	ŋ a m	ŋ a m	ŋ a m tʰ u ŋ	ŋ a m t̪ u ŋ	ŋ a m	ŋ a m	ŋ a m	ŋ a m
1805	h a s o k l a							kʰ a s o
1751	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u ʃ i l a	b u tʃ i l a	b u ʃ i l a	b u tʃ i l a	p u tʃʰ l a
936		tʰ o ŋ	tʰ o ŋ		t o ŋ	kʰ a t o ŋ		
2404	pʰ a l o		pʰ a w o					pʰ a l o
1022	dʒ a tʰ u r	g j a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r	g j a tʰ u r	dʒ a tʰ u r	dʒ a tʰ u r
591		n e g a ŋ	n e g a ŋ		n e g a ŋ	n e j a g a ŋ	n e g a ŋ	
1807			tʃʰ i n l a			tʃʰ i n l a		
1141	ɾ i ŋ m u	ɾ i ŋ b u	r i n b u	r i n b u	ɾ i ŋ b u	ɾ i ŋ b u	ɾ i ŋ b u	r i n b u
1932	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p k a	ɾ i n a ŋ	ɾ i n a ŋ s o p l a	ɾ i n a ŋ s o p kʰ e n	ɾ i n a ŋ s o p l a
1133		j u		j u	j u	j u	j u	
2526	l e	l e h̥	l e	l e	l e	l e	l e	l e
2784			z i	z i		z i		z i
2256	pʰ u l o	pʰ u l o	pʰ u l o		u kʰ e n		pʰ u a kʰ e n	pʰ u l a n
267		dʒ i	dʒ i		dʒ i	dʒ i	dʒ i	dʒ i
1770		tʃ j a ŋ			o tʃ a n			
1648						ɾ i t a ŋ p u		ɾ i t a ŋ p u
2312		g o tʃ u				g o tʃ u		
1433	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u	ʃ u g u
1996	m u t̪ i r k a	m u ŋ t̪ a ŋ			m u ŋ d i r		m u ŋ d i r kʰ e n	m u ŋ d i r p a n
2092		l e m	tʃ a m l e m b o		l e m b o	l e m b o		
2320	tʃ o ŋ o		tʃ o ŋ a l o		tʃ o ŋ a l o		tʃ o ŋ a kʰ e n	
66			z a m i ŋ			z a m i n		z a m i n z i m b u
863	s e		s e	s e				
2625		b e n a m z u m	b i n a z u ŋ			b o i n a m z u ŋ	b i n a z u ŋ	i n a ŋ z u m
2181	d̪ i n l a	d̪ i	d̪ i		d̪ i l o	d̪ i l o	d̪ i l o	d̪ i l a n
1108	t̪ a ŋ h e p k a							t̪ a ŋ h e m p a n
845	ɾ o k o	ɾ o k	ɾ o k		ɾ o k	ɾ o k	ɾ o k	ɾ o k o
74				n a n	n a n			
1132	b ă ŋ tʃ a ŋ		b ă ŋ tʃ a ŋ					b ă ŋ tʃ a ŋ
517	t i ŋ p u			t i ŋ p u				
1069	tʃʰ o ŋ	tʃ o ŋ z a	tʃ o w a ŋ z a	tʃʰ o ŋ d a z a	tʃ o w a ŋ	tʃ o w a ŋ z a	tʃ o w a ŋ	tʃ o w a ŋ
72	d̪ a n		d̪ a n			d̪ a n		
19	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i	n a ʃ t i b a	n a ʃ i b a k
1548		pʰ e l u tʃ o k			pʰ e l u tʃ o k	pʰ e l u tʃ o k		
415	kʰ a m u ŋ		kʰ a u		kʰ a u		kʰ a u	kʰ a m u
2414		l u s p u z i g tʃ u		l u ʃ p u z i g tʃʰ a m	l u s p u z i g p o		l u s p u z i kʰ e n	
2473				z i g tʃʰ a m	z e i kʰ e n		z e i kʰ e n	z i g p a n
116	tʰ u l u	tʰ u l i	tʰ u l i	tʰ u l u		tʰ u l i		tʰ u l i
581		d u i p a	d u i p a		d u i p a	d u i p a	d u i p a	
1397	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r	tʰ u r
1042			j u ŋ p a		j u ŋ p a		j u ŋ p a	j u ŋ p a
2268				s e m pʰ e k a				s e m pʰ e l a n
1460	s o ŋ o	s o ŋ a		s o ŋ o	s o ŋ a	s o ŋ	s o ŋ a	
1593	pʰ a i b ŭ ŋ n a ŋ			pʰ a i b ŭ ŋ n a ŋ				
2222					ʃ e kʰ e n		ʃ e kʰ e n	
1198	n u m a	n u	n u	n u	n u	n u	n u	n u m a
2544	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ	ʃ i ŋ
2285		dʒ a ŋ k u	dʒ a ŋ p o		dʒ a ŋ p o	tʃ a ŋ k u		dʒ a ŋ p a n
2443	tʃʰ i k p o		tʰ i k b o	tʰ i g tʃʰ a m				tʰ i k p a n
864		g o ŋ			g o ŋ			
2081		d̪ o ŋ b a	d̪ o ŋ b a			d̪ o ŋ k a n	d o ŋ kʰ e n	
1734	z i m u		z i m b u	z i m u	z e m b u	z i m b u	z i m b u	
2007		b u	b u ʃ u		b u ʃ u	b u a t̪ a	b u a t̪ a	
2054		ŭ ɾ u	ŭ ɾ u			ŭ ɾ u		
2535	ʃ a	ʃ a h	ɕ j a	ɕ a	ʃ a	ɕ a	ʃ a	ʃ a
2295			b ɾ a k o		b e kʰ e n	b ɾ a k o	b r e k a kʰ e n	
2756	tʃ e r b u	s e r b u	s e r b u	s e r b u	s e r u	s e r b u	s e r u	s e r b u
1271	n o w a ŋ	n o w a ŋ	n o a ŋ	n o a ŋ	n o w a ŋ	n o w a ŋ	n o w a ŋ	n o a ŋ
1289	m i ŋ	m i ŋ	m i n	m i n	m i ŋ	m i ŋ	m i ŋ	m i ŋ
1851	kʰ u m i n			kʰ ŏ m i n				kʰ ŏ m i n
1611	ɕ i t k a l a					ʃ i k a n	z i t kʰ e n	
1959	u ɲ u	u ɲ u b a g m o		u ɲ u b a				
2498	l e k aː l o	l e k a ʔ a n z u		l e k a ă n tʃʰ a m	l e k aː l o	l e k a ʔ a l o		
2356	i p k a			i p tʃʰ a m	i p kʰ e n		i p kʰ e n	i p a n
2416						z i k a n		z i g p a n
1486	p a s a g o ŋ			p a s a g o m				
154		ʃ i	ɕ i		ʃ i	ʃ i	ʃ i	ʃ i
635	a t a			a t a				
2163	ŋ a t̪ k a		ŋ a t a ɲ dʒ i			ŋ a t̪ a k a n		ŋ a t p a n
388	g u w a			g o w a				
145		d u k p u	d̪ u pʰ u l a	d u k p u	d u k p u	d u k p u	d u k p u	d u k p u
2015	ŋ a m l a	ŋ a m ʃ u	ŋ a m k o w a	ŋ a m tʃʰ a m	dʒ a m kʰ ə n	ŋ a m ʃ u	ŋ a m kʰ e n	ŋ a m a n
2219		ʃ e ʃ u				ʃ e ʃ u		
509			t̪ i n u ŋ a m tʰ u r	ŋ a m tʰ u r				
2766		i ŋ o m	i ŋ o m		ɲ i ŋ a m	ŋ a m tʃ a	i ŋ a m	
1088	j o n			j o n				j o n
2249			z o g j a k b o		z o k j a kʰ e n	z o g j a k b o	z o k j a kʰ e n	z o g j a k b o
1603		r a	r a		ɾ u	r a	ɾ u	
463	t o			t o				
965				tʰ i ŋ l o m			tʰ i ŋ l o m	
1577			ɾ i				ɾ i	
699	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	d o ŋ p a	
135		tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ	tʃʰ i ŋ kʰ a ŋ				
1760	s a h̥	s a h̥	s a	s a				
1487		dʒ o g t a ŋ	dʒ o g t a ŋ		dʒ o k t a ŋ	dʒ o k t a ŋ	tʃ o k t̪ a ŋ	tʃ o k t̪ a ŋ
1361	j e n a ŋ a m	j e n a ŋ	j e n a ŋ	j e n a ŋ a m	j e n a ŋ	j e n a ŋ	j e n a ŋ	j e n a ŋ
445	n a ɾ i k o l							n a ɾ i k o l
1906	u ɲ u	u ɲ u m o		u ɲ u		u ɲ u		
1950	z u	z u	z u	z u	z u	z u	z u	z u
2605	ɾ e d̪ a ŋ			pʰ a i ɾ e d̪ a ŋ				
266	j i			j i				
1636	b e tʃ a	b e tʃ a	b e tʃ a	b e tʃ a		b e tʃ a	b e tʃ a	p e tʃ a
117					kʰ a r i		kʰ a r i	
1170		tʃʰ a tʃʰ a	tʃʰ a tʃʰ a		tʃʰ a tʃʰ a		tʃ a tʃ i	
2358			ʔ i w o			ʔ i w o		
2158					p i r kʰ ə n		p i r kʰ ə n	
389		g o g a	g o g a		g o g a	g o g a	g o g a	g o g a
1968	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a tʰ u ɾ	t o ŋ t r a	t o ŋ t a	t o ŋ t a tʰ u ɾ	t o ŋ t a	t o ŋ t a
1226	l a ɲ i ŋ		l a ɲ i	l a n i ŋ	l a ɲ i	l a ŋ i	l a ɲ i	l a ɲ i
2463			d̪ a ŋ b a	d̪ a ŋ tʃʰ a m				
1343	b i n a ŋ	b u i n a ŋ	b u i n a ŋ	b i n a ŋ	b u i n a ŋ	b u i n a ŋ	b i n a ŋ	p i n a ŋ
2554		d̪ u ɾ i				d̪ u ɾ i		
1566	m ĭ n k a	m i n p a n		m ĭ n k a			m i ŋ kʰ e n	
1924		k ɾ e m ʃ i pː a				k ɾ e m ʃ i pː a		
1584	g a ɾ i l a m	g a ɾ i l a m			g a ɾ i l a m	g a ɾ i l a m		g a ɾ i l a m
2127	dʒ a m l a	dʒ a m ʃ u	dʒ a m ʃ u		dʒ a m kʰ ə n	dʒ a m ʃ u	dʒ a m kʰ ə n	dʒ a m a n
944	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g ă z a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ	g a ɾ a ŋ
1264				z o ɾ				z o ɾ
80	tʰ u ŋ a	tʰ u ŋ g a		tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	tʰ u ŋ g a	
153	l i ʃ i ŋ			l i ʃ i ŋ				
28	n a i b a	n a ʃ i b a k		n a i b a	n a ʃ i	n a ʃ i b a k	n a ʃ t i b a	n a ʃ i b a k
2690	s i	s i j a	s i	s i	s i	s i j a	s i	s i
239		kʰ a w a n	kʰ a w a n			kʰ a w a n		
1672	l e m a			l e m a				
1008		a b i tʃ a ŋ				a b i tʃ a ŋ	a i p tʃ a ŋ	
2323						kʰ o d̪ i l o		kʰ o l o
562	s a ŋ k a			s a ŋ k a				
1442	l a m	l a m	l a m	l a m	l a m	l a m	l a m	l a m
1628		ɾ i tʃ i k p u	ɾ i tʃ i k p u			ɾ i tʃ i k p u		
1860	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m	ŋ a m z i ɾ
571	g e l e n d i	g e l e n d i		g e l e n t i	g e l e n d i	g e l e n d i	g e l e n d i	g e l e n d i
2783	n a ɲ i ŋ	n a ɲ i ŋ			n a ɲ i ŋ		n a ɲ i ŋ	
1061		g u m z i ŋ			g u m z i ŋ		g u m z i ŋ	
310	a l e j a k			a l a k				a l j a k
107	d i m i n z u	d i m i n	l i d i m i		d i m i n	d i m i n	d i m i n	d i m i n
134	dʒ a p							dʒ a p
1424	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g ă z a ŋ p a tʃ a r m a	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r	g a ɾ a ŋ p a r
2596	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ	d u ŋ
1796	kʰ a b a ɾ a	kʰ a b a r		kʰ a b a r				pʰ a r
1316	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a m	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ	ŋ a ŋ
2387		g ɾ o w a n			g ɾ o w a n	g ɾ o g a n		d r o g a n p a
2118	m o ŋ ʃ i t̪ʰ o ŋ l a	m o ŋ ʃ o	m o ŋ tʃ o t̪ o ŋ l a	m u ŋ ʃ i	m o ŋ ʃ u	m o ŋ ʃ o	m o ŋ ʃ u tʰ o ŋ kʰ e n	m o ŋ tʃ o t̪ o ŋ l a
627		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i		g a ɾ a ŋ k i l i	g a ɾ a ŋ k i l i
1118		tʃʰ u i						tʰ u l i
1169	o t p a			o t p a				
1809					tʃ i kʰ e n		tʃ i kʰ e n	
1654	l i	l i	l i	l i	l i	l i		l i
276		dʒ a tʃ i				dʒ a ɲ tʃ i		
2489		pʰ a k p o	pʰ a k p o					
1089		j o m l o k p a ts o k			j o m l o k p a ts o k		j o m l o k p a ts o k	
380		d̪ o ŋ p a	d̪ u ŋ p a					t o ŋ p a
2710			n ĭ z i	n ĭ z i		ŋ i z i		n ĭ z i
1511	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a	m ŭ dʒ a m b a	m u d i ɾ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ e ŋ m a	m u d̪ j a ŋ b a	m u d̪ j a ŋ b a
2201		n a ʃ u				n a ʃ u		
2350					tʃ o kʰ ə n			tʃʰ o l a n
2110	a l o				a l o	ʔ a l o		
1521		tʃʰ u	tʃʰ u		tʃʰ u	tʃʰ u	tʃʰ u	tʃʰ u
