COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
1443		t a ⁴²	t a ⁴²	t a ⁴²	t a ⁴⁴		t a ⁴²		
5540	ɣ ɔ ³¹	ɣ ɔ ²¹							
4560				k u ⁴⁴			kʲ ɛ ³⁵	k ɛ ³³	
1257		v ɤ ⁴²	v ɤ ⁴²						
6517	s ɿ ³⁵	sʰ ɯ ⁵⁵	s ɿ ⁵⁵	s ɿ ⁵⁵			s ɿ ³³		
5485	p ɛ ⁴⁴	p ɛ ⁴²		p a ⁴⁴			p ɛ ⁴²	p ɛ ⁴⁴	
3474			ts ou ⁴²				ts ou ⁴²		
1276	ʈʂ ɤ ⁴²	ts w ɔ̃ ⁴²		ts ao ⁴²		ts ɤ ⁴²	tɕ ɛ ⁴²		
1747			t ɯ ²¹	t j ɯ ³¹				t ɯ ³¹	
3761		sʰ a ⁵⁵		s ã ⁴⁴	s ao ⁵⁵				
1164		sʰ e ⁴⁴	s e ⁴⁴	s e ⁴⁴	s æ ⁵⁵				
1823						tɕ a ³⁵		tɕ ao ²¹	tɕ a ³⁵
4635	ʈʂ ɔ ⁴²				tɕ a ⁴²	ts o ³¹	k w ɔ ⁴²	k ɔ ³¹	tɕʰ o ⁴²
1745		t õ ⁴²				t ɔ ⁴⁴			t o ³²
5946	ŋ ɤ ⁴⁴							ŋ ɤ ⁴⁴	
2424		ŋ ɛ ²¹	ŋ ɛ ²¹	ŋ ɛ ²¹		ŋ ɛ ²¹	n j ɛ ²¹		ŋ ɛ ²¹
926			ts ɿ ³¹	ts ɯ ³³			ts ɿ ³³		
3415							j ɛ̃ ³³	j ɛ ³³	
5403					n ɛ ³³	n e ²¹	n e ³¹	ɲ i ³¹	n e ²¹
4163				p ɛ ³¹	p ã ³¹				
1800		p ɛ ²¹	p ɛ ²¹		p a ⁴²	p ɛ ²¹	p ɛ ²¹		
5226	p e ²¹							p e ²¹	
3291		sʰ ɯ ⁴⁴	s ɯ ⁴⁴	s ɯ ⁴⁴		z ɯ ⁴⁴			s ɯ ⁴⁴
2540	ʈʂʰ e ⁴⁴						tsʰ e ⁴⁴	tsʰ ɛ ⁴⁴	
4634	kʰ w e ³³					kʰ w e ³³			
1335	ɕ i ⁵⁵							s e ⁵⁵	ɕ i ³⁵
6993						s e ⁴⁴		ɕ ɛ ⁴⁴	s e ⁴⁴
2341	m ɛ ³⁵	m ɛ ³⁵	m ɛ ⁵⁵	m ɛ ⁵⁵		m ɛ ³⁵	m ɛ ³⁵		
664						m u ³³			m u ³³
54	t ɔ ⁴⁴				t o ⁵⁵	t o ⁴⁴			t o ³³
1990						k o ²¹	k ã ²¹		k o ⁴²
1843		ɣ ɔu ⁴²	ɣ ou ⁴²			ɔ ⁴²			ɔ ⁴²
5776		ts ɿ ⁵⁵					ts ɿ ³⁵		ts ɿ ³⁵
4677	pʰ j a ⁴²			p j a ⁴²				p j a ⁴²	
3115				k a ⁴⁴	q u ⁵⁵			k u ³³	
4159	tɕʰ i ⁵⁵	tɕʰ i ³³					tɕ ĩ ³⁵		ts ɿ ³³
6168	n ɯ ³¹							n ɯ ³¹	
294	p e ³³		p e ³³						
300				kʰ o ⁵⁵		kʰ ɔ ⁵⁵			
2503			a ³¹			a ³¹	a ³¹		a ³¹
4110	ɲ i ⁴⁴				ɲ i ³³	ɲ i ⁴⁴	n i ⁴⁴	ɲ i ⁴⁴	ɲ ɯ ⁴⁴
6616	ɔ ²¹					ɔ ²¹			ɔ ²¹
4030		f ɤ ⁴⁴	f ɤ ⁴⁴		f ʊ ⁵⁵	f ɤ ⁴⁴	f ɤ ⁴⁴		f ɤ ⁴⁴
882		ts ɿ ³³	ts ɿ ³³				ts ɿ ³³		ts ɿ ³³
3098			j a ⁵⁵					j ao ²¹	
3085	kʲ ɛ ⁴⁴	tɕʰ ɛ ⁴⁴	tɕʰ ɛ ⁴⁴	tɕʰ ɛ ⁴⁴					tɕʰ ɛ ⁴⁴
6366				j u ⁴⁴		j ɔ ³⁵		j ɔ ³³	
2910		ts ɿ ⁵⁵	ts ɿ ⁵⁵		ʈʂ ɛ̃ ⁵⁵	ts ɿ ⁵⁵			ts ɯ ⁵⁵
4691		n a ⁵⁵				n a ⁴²			n a ³⁵
3874	t ɯ ²¹	t ɯ ²¹	t ɛ ²¹	t j ɯ ³¹	ts ɯ ³¹			t ɯ ²¹	
6618		ɣ ɔu ²¹	ɣ ou ²¹				ɣ ɔ ²¹		
1362	x u ⁴⁴	x ɯ ⁴⁴	x ɯ ⁴⁴	x u ³³		x ɯ ⁴⁴	x ɯ ⁴⁴		x ɯ ⁴⁴
966	a ⁵⁵		a ⁵⁵			a ⁵⁵	a ⁵⁵		a ⁵⁵
2184	ŋ o ³³		ɤ̃ ³³		ŋ ɤ̃ ³³	ŋ ɤ ³³		ŋ u ³³	
565				ʐ ɛ ³¹	ʐ a ⁴⁴				
6897	p e ²¹	pʰ ĩ ³¹		pʰ i ³³		p e ²¹			
296	p ɯ ⁴⁴	p ɯ ⁴⁴		p i ³³	p ɯ ⁵⁵				p ɯ ⁴⁴
6806								n a ⁴⁴	n a ⁴⁴
3670						tʰ u ⁵⁵		tʰ u ⁵⁵	
2951						ɕ i ³⁵			ɕ i ³⁵
3408		k ɔu ⁵⁵				k ɤ ³⁵			
2912				i ⁵⁵				i ⁴⁴	n ɯ ⁵⁵
739	k u ²¹		k u ²¹	k u ²¹		k u ²¹			k u ²¹
138	l a ⁴⁴	l a ⁴⁴					l a ⁴⁴		
272	p ɯ ³¹	p ɯ ²¹	p o ²¹			p ɯ ³¹	p ou ²¹	p ɯ ³¹	p ɯ ³¹
1484			ɕ ɛ ⁴⁴					ɕ ɛ ⁴⁴	
5889						ɕ u ³³	s u ³³	s w ɔ ³³	s ɔ ³³
6048					t ɔ ⁵⁵				t ɔ ⁵⁵
1743	p i ²¹						p i ³¹		
4976				t e ⁴⁴				d ɛ ³³	
5428	pʰ ɛ ³¹	pʰ ɯ ³¹	pʰ ɛ ³¹				pʰ ɛ̃ ³¹	pʰ ɛ ³¹	pʰ ɯ ³¹
2404	tɕ i ⁴²		tɕ i ⁴²	tɕ ĩ ⁴²		tɕ i ³²		tɕ i ⁴²	
6006			s w a ⁴⁴						s w a ⁴⁴
6129	v ɤ ³³			v ɛ ⁴⁴				v ɤ ³³	v ɤ ³¹
6981	ŋ ɤ ²¹		ɤ̃ ²¹		ŋ o ³¹	ŋ ɤ ²¹	ŋ ɯ ²¹		ŋ ɤ ²¹
4066		m j ɛ ⁴²	m i ⁴²	m i ³³			m i ⁴²		
3210	ts ɿ ²¹	ts ɿ ²¹	ts ɛ ²¹			ts ɿ ²¹		dz ɿ ²¹	ts ɿ ²¹
3629		ts a ⁴²	ts a ⁴²	ts a ⁵⁵	tɕ a ⁵⁵		tsʰ a ⁴²		ts a ⁴²
4027	ŋ ɤ ³³							ŋ w e ³³	
6606			ɣ ou ³³			ɣ u ³³	ɣ ã ³³		u ³³
1988	f ɛ ⁴⁴	f ɤ ²¹	f ɛ ⁴⁴	f e ⁴⁴				f ɛ ⁴⁴	
2668	x ɯ ⁴⁴	x ɯ̃ ⁴⁴					x ɯ̃ ³³		x ɯ ³²
1315	y ⁵⁵							y ⁵⁵	
2196				ts ɿ ³³					ts ɿ ³³
5849	l e ⁵⁵	l ɛ ³⁵					l i ³⁵		l i ⁵⁵
5899	m i ⁴⁴					m i ⁴⁴	m i ⁴⁴	m i ⁴⁴	m i ⁴⁴
1582		l i ⁵⁵		l ɛ ³¹		l i ³¹			
4689	e ⁵⁵				ɤ ⁴⁴				
6062				t ã ⁵⁵	t ɔ ⁴⁴	t a ⁴⁴			t ɔ ⁵⁵
3041	m ɯ ⁵⁵		m ɯ ⁵⁵	m ɯ ⁵⁵			m u ⁵⁵		m ɯ ⁵⁵
957		p ɔu ³¹			b o ⁴⁴		p a ³¹	p ao ²¹	
1195							j ɛ̃ ²¹	ɥ ɛ ⁴⁴	
4573	tɕʰ u ³¹					tɕʰ ɔ ³³	tsʰ u ³¹	tɕʰ u ³¹	tɕʰ o ³¹
2768	t a ⁴⁴	t a ⁴⁴	t a ⁴⁴			t a ⁴⁴	t a ⁴⁴	t a ⁴⁴	
3534	j i ²¹			j i ²¹		j i ²¹			j i ³¹
1460	m j ɛ ⁴²	m j ɛ ⁴²	m j ɛ ⁴²	m j ɛ ⁴²		m j ɛ ³²			m j ɛ ⁴²
299			tɕ i ³¹	tɕ i ³¹					tɕʰ ɯ ⁵⁵
6030				w ɛ̃ ⁴²	w ẽ ⁵⁵				
2808			m ɯ ⁵⁵	m ɯ ⁵⁵	m ɤ ⁵⁵				
823	k ɤ ²¹	k ɯ ²¹		k u ³¹		k ɤ ³¹		k ɤ ²¹	k ɤ ³¹
534					d ɯ̃ ³¹	t ɔ ³⁵		d ɔ ³¹	t ɔ ³¹
6066								ŋ w e ³³	w e ³³
3357		f ɤ ³³	f ɤ ³³						
4343	l ɯ ³¹			l j ɯ ²¹				l ɯ ³¹	
109					ʈʂ æ ⁵⁵		tɕ ɛ ⁴⁴		
1334	x ɔ ³⁵				x ɔ ⁵⁵	x ɔ ³⁵	x ɔ ³⁵	x ɔ ³⁵	x ɔ ³⁵
5404					pʰ a ⁵⁵			pʰ a ⁴⁴	
2342				tɕʰ ɛ ⁴⁴			tɕʰ ɛ̃ ²¹		ts a ⁴⁴
1541			pʰ ĩ ⁴⁴			pʰ i ⁵⁵	p ĩ ⁵⁵		
1318				x ã ³³	x a ⁴²				
5286		kʰ w ã ⁵⁵	kʰ w ã ⁵⁵	kʰ w ã ⁴⁴		kʰ w a ³⁵		kʰ w a ⁴⁴	
3212	k a ³⁵			k e ⁵⁵	q ẽ ⁵⁵			k ɛ ³⁵	k a ³⁵
6579					tɕʰ o ³¹		tɕ ɛ ²¹	tsʰ u ³¹	
4115			k ɛ ⁴⁴	k ɛ ³³					
3626	ʈʂ w ɛ ⁵⁵							ts w ɛ ⁵⁵	
2482	a ⁵⁵	a ⁵⁵		a ⁴⁴	a ⁵⁵			a ⁴⁴	
12	ʈʂʰ ɤ ³¹	tɕʰ w ɔ ³¹	tsʰ ɤ ³¹	tsʰ ɛ ⁴²		tsʰ ɤ ³¹			tsʰ ɤ ³¹
141						t e ³³			t ɛ ³³
3490					l a ⁴⁴	l ɔ ³⁵			l ɔ ³³
2573	ʈʂ ɔ ⁴²							ts o ⁴²	
1742	ɲ ɤ ³³					n ɤ ³³		ɲ ɤ ³³	ɲ ɤ ³³
1707	ʂ e ⁴²	s ẽ ⁴²		s ɛ̃ ⁴²				s ɛ ⁴²	
774					t ɤ ³³		tʰ ɛ̃ ⁵⁵		
5814	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴²	ɣ ɯ ⁴⁴				
1214	p e ²¹					pʰ i ²¹		p e ²¹	
6804						ɲ i ²¹		ɲ i ²¹	ɲ i ²¹
4604		k ɯ ³¹	k u ³¹			k ɯ ³¹			k ɯ ³¹
3666		ts ɿ ³³					ts ɿ ³³		
5183					ts ɿ ³³	tɕ i ³³			
5289						pʰ i ⁴²	pʰ i ⁵⁵		pʰ i ⁵⁵
2846		kʰ e ⁴⁴			qʰ æ ⁵⁵				
1656	n ɤ ²¹	n u ²¹	n ɤ ²¹	n ɔ ²¹		n ɤ ²¹	n ɤ̃ ²¹	n ɤ ²¹	
2194	kʰ w a ³³	kʰ w ã ³³	kʰ w ã ³³	kʰ w ã ⁴⁴	qʰ ɔ̃ ³³		kʰ w ã ³³	kʰ w a ³³	
4788	v ɤ ³³	v ɤ ³³	v ɤ ³³			v ɤ ³³		v ɤ ³³	v ɤ ³³
3303	k ɯ ³³		k ɯ ³³			k ɯ ³³	k ɯ ³³	k ɯ ³³	
6878					l ao ³¹	l a ⁴⁴		l ao ²¹	
2468	f e ³⁵								f e ³⁵
6914	ʈʂ ɯ ⁴²					tsʰ e ⁴²	ts ou ⁴²		
6471	ts ɿ ⁴⁴				ʈʂ æ ⁵⁵				
295	s e ⁴⁴					s e ⁴²			
5786	ʂ e ⁴⁴			s e ³³		s e ⁴⁴		s ɛ ⁴⁴	
5150		p ɛ ⁴²						p ɛ ⁴²	
139			s ẽ ³³	s w ẽ ³³					
4692			tɕ i ⁵⁵	tɕ ĩ ⁵⁵			tɕ i ⁵⁵	tɕ o ⁵⁵	
3781		kʰ a ⁴⁴		kʰ a ⁴⁴					
4531		j õ ²¹		j ɔ ²¹			j ã ³¹	j o ²¹	j o ²¹
5077					t ɯ ⁵⁵			t ɯ ³³	
4621				ɕ y ³³			ɕ y ³³	ɕ y ³³	
6063				w a ⁴⁴	w a ⁴⁴				
5900		v ɤ ³³	ɤ̃ ³³						
6750	n e ³¹					n e ³¹			
3396		m ɛ ²¹	m ɛ ²¹	m æ ²¹		m ɛ ²¹	m ɛ ²¹		m ɛ ²¹
6898		k w ɔ ³⁵				k w ɔ ³⁵	k w ɔ ³⁵	k w ɔ ⁵⁵	
5550						ŋ ɯ ²¹			ŋ ɯ ²¹
5852		k ɛ ⁴²				k e ⁵⁵	kʲ ɛ ⁴²		
3213				k u ²¹	k ɤ ³¹				
1845				w u ³¹	w u ³³		w ɔ ⁴²		
5229						s e ³²			s e ⁴²
4876		j a ⁴⁴	j a ⁴⁴	j a ⁴⁴		j a ⁴⁴	j a ²¹	j a ⁴⁴	
3409		l a ⁴⁴				l a ⁴⁴			l ɛ ⁵⁵
3825			ɣ ou ²¹	ɔ̃ ²¹	õ ³¹	o ⁴²			ɔ ²¹
532		m i ⁴²	m i ⁴²	m i ³³		m i ⁴⁴			
4164						tʰ a ⁵⁵			tʰ a ⁵⁵
1316	m ɯ ⁵⁵	m ɯ ³⁵	m ɯ ⁵⁵	m ɯ̃ ³³			m e ³⁵	m ɛ ⁵⁵	m ɛ ⁵⁵
5775	m j ɔ ⁴²					m j ɔ ³²		m j ɔ ⁴²	
5513		ts ou ⁴²	ts o ⁴⁴	ts u ⁴⁴	ts u ⁵⁵	ts o ⁴⁴	ts ɔ ⁴⁴		ts o ⁴⁴
6646	v ɤ ⁴⁴		v ɤ ⁴⁴						
5489			s ɛ̃ ⁵⁵			s ɿ ³⁵			s ɿ ⁵⁵
5402		s ɿ ³³	s ɿ ³³	s ɿ ³³					
1288						pʰ a ⁴⁴			pʰ a ⁴⁴
4139		t ɯ ²¹	t ɯ ⁴²	t j ɯ ³¹	ʈ ɯ ²¹	t ɯ ²¹	t ou ³¹		
6544	t a ⁴²	t ã ⁴²				t a ³²		t a ⁴²	
4160		l ɯ ²¹	l ɛ ²¹			l ɯ ³¹			
1942	t o ⁴⁴	t ou ⁴⁴			t u ⁵⁵	t o ⁴⁴		t o ⁴⁴	t o ⁴⁴
3304				l ã ³¹					l a ³¹
496	ʈʂ ɤ ⁴⁴				tɕ o ⁵⁵	ts ɤ ⁴⁴	tɕ ɛ ⁴⁴	tsʰ o ³³	ts ɤ ⁴⁴
352		m ɔu ³³			m ɯ̃ ⁵⁵	m ɯ ³¹	m ɔ ⁴²	m o ³³	m ɯ ³¹
6519						f e ⁴⁴			f ɤ ³¹
462	tɕ i ³⁵	tɕ ĩ ³⁵	tɕ ĩ ⁵⁵	tɕ ĩ ⁵⁵	ts ẽ ⁵⁵		tɕ ĩ ³⁵	tɕ i ³⁵	
2471			ɕ o ³¹	ɕ o ⁴²					
4636		j ĩ ⁵⁵	j ĩ ⁵⁵	j ɛ̃ ⁵⁵					
1336		m i ⁵⁵	m i ⁵⁵	m i ⁵⁵		m i ³¹	m i ³¹		
1442	v ɤ ³¹					v ɤ ³¹		v ɤ ³¹	v ɤ ³¹
2436		p e ⁴⁴		p ẽ ⁴⁴		p e ⁴⁴			p e ⁴⁴
6406		k u ³³				k u ³³			k u ³³
4892	j i ³⁵	j ĩ ²¹							
1041		j ɤ ³³	j ɤ̃ ³³			n ɤ ³³			
5673						ŋ a ³⁵	n j a ⁴²	ɲ a ⁴⁴	ɲ a ⁴⁴
983	tɕ i ⁴²		tɕ i ⁴²	tɕ i ³¹			tɕ i ⁴²	k ɛ ³¹	kʲ i ⁴²
1036	m a ³⁵							m a ³⁵	
3760	t ɯ ⁴⁴		t ɯ ⁴⁴	t ɯ ⁴⁴		t ɯ ⁴⁴		t ɯ ⁴⁴	t ɯ ³³
1945			f ɛ̃ ³³	f ɛ̃ ³³				f ɛ ⁴⁴	
5952					m æ̃ ³¹	m i ⁴⁴	m i ³³		m i ⁴⁴
1256	ʐ ɤ ⁴²					s ɤ ⁴²		z ɤ ⁴²	z ɤ ⁴²
215	kʰ ɯ ³³		kʰ ɯ ³³	kʰ ɯ ⁴⁴		kʰ ɯ ³³	kʰ ou ³³		
1337		x w a ⁵⁵	x w a ⁵⁵	x w a ⁵⁵					
1946					x a ⁴⁴	x ɯ ⁵⁵			
2991		f ɤ ³³	f ɤ ³³						
6172				n ɔ ³¹	n ɔ ⁴⁴				
4276	p ɔ ³¹				p o ³³	p ɔ ²¹		p ɔ ³¹	
6859	s ɿ ⁵⁵		s ɿ ⁵⁵	s ɿ ⁵⁵		s ɿ ³⁵		ɕ i ⁵⁵	s ɿ ³⁵
5589	k u ²¹	k u ²¹	k ou ²¹	k u ³³	q u ⁵⁵				
2294		x ɑ ⁵⁵				x ɯ ⁵⁵	x ou ⁵⁵		x ɯ ⁵⁵
6799	a ³¹		a ³¹						
740		p j ɛ̃ ²¹					p ɛ̃ ²¹		
1038	ɲ i ²¹							ɲ i ²¹	ɲ i ³³
1218						kʰ ɔ ⁵⁵			kʰ ɔ ⁵⁵
5512	kʲ e ³⁵							k ɛ ³³	
5227		ts ɿ ³³			tɕ ĩ ³³				
1539	tɕ y ³¹							tɕ o ³¹	
218					ts ẽ ⁵⁵			tɕʰ i ³¹	ts ɿ ⁴⁴
4751	ts w a ⁴²	ts w a ⁴²	ts w a ⁴²	ts w a ⁴²					
1710					m ɔ ³³	m ɯ ³³	m e ³³		m ɔ ³³
5831						m i ⁴⁴			m i ⁴⁴
1163	pʰ j ɔ ³¹					pʰ j ɔ ³¹	pʰ j ɔ ³¹	pʰ j ɔ ³¹	pʰ j ɔ ³¹
4112		j ĩ ⁴⁴	j ɯ̃ ³³	j ɯ ⁴⁴					
3413					m i ³¹			m i ³³	
4576			s ẽ ²¹	ʐ ɛ ²¹	ʐ æ ⁴²				
4140			kʰ ɤ ⁴⁴		qʰ w ɛ ⁵⁵				
1542				l e ⁵⁵	l o ⁵⁵				
1277			x ɯ̃ ³³					x ɯ ³³	x ɯ ³⁵
6916				l a ⁴²					l a ⁴²
5401	tʰ u ³³	tʰ u ³³	tʰ u ³³	tʰ u ³³					
2293	ɕ i ⁵⁵	ɕ i ⁵⁵	ɕ i ⁵⁵	ɕ i ⁴⁴				ɕ i ⁵⁵	
3407	z ɛ ³³		s ɛ̃ ²¹	ʐ ɯ ³³					
6472					a ⁵⁵	a ⁵⁵			
1776	ts a ²¹								ts a ²¹
2582						kʰ w ɔ ³³	kʰ w ɔ ³³		kʰ w ɔ ³³
5430				pʰ a ⁴⁴	pʰ a ⁴⁴				
3762		k ẽ ⁴²			tɕ a ⁴²		tɕ ɛ̃ ⁴²		
4578						ɔ ²¹			ɔ ²¹
2911		k ɛ ²¹	k ɛ ²¹	k ɛ ³¹					
2729	p ɔ ²¹	p a ²¹				p ɔ ²¹	p a ²¹		p ɔ ²¹
2879					ɲ i ⁵⁵	ɲ i ⁴⁴			
6896	ʈʂʰ ɛ ⁵⁵		tsʰ ɛ̃ ⁵⁵	tsʰ ɯ̃ ⁵⁵	tɕ i ³³				
2913					m e ³³	m ɯ ⁵⁵		m ɯ ⁴⁴	
