COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
593-3			ʔ a m u s																
640-3			m w a n																
1-3			d ə bː ə r ə m																
65-3			tʼ u																
163-3			s ə tʃʼ ə																
212-3			ʔ e n																
244-3			ʔ a r b ə t																
248-3			m u r a																
293-3			f ə r ə z																
373-3			kʼ ɨ m a r																
408-3			b o r a																
414-3			d ɨ b a kʼ u lː a																
601-3			ʔ ə r o b																
642-3			n ɨ f a s																
60-3			n ə f ə s ə m																
115-3			ʔ a r a m																
209-3			s ɨ u t																
242-3			ʔ a mː ɨ s t																
415-3			z ɨ r a b																
450-3			z ə r																
490-3			tʼ ə bː w ə m																
61-4				d ə m															
63-4				ʔ a tʼ ɨ m															
107-4				g ə m ə l a															
112-4				d a m ə r a															
331-4				n ɨ g s															
377-4				b ɨ kʼ l ə															
381-4				ʔ a t															
417-4				r tʃʼ z															
451-4				s a w t															
454-4				ʔ a tʃʼ ɨ r															
484-4				s ɨ l ɨ s t															
535-4				ʔ a s ɨ r															
543-4				s ə ʔ o s t															
593-4				ʔ a m tʃʼ s															
640-4				m a n															
1-4				d ə l ə r ə															
65-4				tʼ u															
163-4				s e tʃʼ ə															
408-4				b ə r a															
414-4				d ə b ə kʼ ə l a															
601-4				ʔ ə r o w															
642-4				n ə tʃʼ a s															
60-4				n ə l ə s e															
115-4				ʔ r a m															
450-4				z ə															
490-4				tʼ ə l ə															
61-5					d ə m														
63-5					ʔ a tʼ ɨ m														
107-5					g a m e r a														
112-5					d a b ə r a														
331-5					n ɨ g w s														
377-5					b ɨ kʼ ɨ r ə														
381-5					ʔ a tː														
417-5					r u z														
451-5					s ə b a t														
454-5					ʔ a tʃʼ ɨ r														
484-5					s ɨ lː ɨ s t														
535-5					ʔ a sː ɨ r														
543-5					s o s t														
593-5					ʔ a m u s														
640-5					m w a nː														
1-5					d ə bː ə r ə m														
65-5					tʼ u b														
163-5					s ə tʃʼ ə														
212-5					ʔ e n														
244-5					ʔ a r b ə t														
248-5					m u r a														
293-5					f ə r ə z														
373-5					kʼ ɨ m a r														
408-5					b o r a														
414-5					d ɨ b a kʼ u a a														
601-5					ʔ ə r b														
642-5					m n f a s														
60-5					n ə n ə s ə m														
115-5					ʔ ə l a m														
209-5					s ɨ n ɨ t														
242-5					ʔ a mː ɨ s t														
415-5					z ɨ r a b														
450-5					z ə r														
490-5					tʼ ə bː w ə m														
61-6						d ə m													
63-6						ʔ a s ɨ m													
107-6						g e m ə l a													
112-6						d a b ə n a													
331-6						n ɨ g u sʼ													
377-6						b ə kʼ l ə													
381-6						ħ a													
417-6						r u z													
451-6						sʼ ə b a t													
454-6						ħ a s mː ɨ r													
484-6						sʼ ɨ ʔ ɨ sʼ t													
535-6						ʔ a s ɨ r													
543-6						s o s t													
593-6						ħ a m i sʼ													
640-6						m a n													
1-6						d ə mː ə r ə													
163-6						sʼ ə mː ə													
212-6						ʔ s n													
244-6						ʔ a r b t													
248-6						m ə l ʔ													
293-6						mː ə r ə s													
373-6						kʼ ə m a l													
408-6						b ə r mː													
601-6						ʔ ɨ n o b ʔ													
642-6						n ɨ f a sʼ													
60-6						n ə s ə sʼ ə													
115-6						ʔ l a m													
242-6						ħ a mː ɨ sʼ t													
415-6						z ɨ n a b													
450-6						z ə r ʔ ɨ													
490-6						b ə f ɨ													
61-7							d ə m												
63-7							ʔ a tʼ ɨ m												
107-7							g a m e r a												
112-7							d a b ə r a												
331-7							n ɨ g w s												
377-7							b ɨ kʼ ɨ r ə												
381-7							ʔ a t												
417-7							r u z												
451-7							s ə b a t												
454-7							ʔ a mː ɨ r												
484-7							s ɨ lː ɨ s t												
535-7							ʔ a s ɨ r												
543-7							s ə s t												
593-7							ʔ a m u s												
640-7							m w a n												
1-7							d ə bː ə r ə m												
65-7							tʼ u b												
163-7							s ə tʃʼ ə												
212-7							ʔ e n												
244-7							ʔ a r b ə t												
248-7							m u r a												
293-7							f ə r ə z												
373-7							kʼ ɨ m a r												
408-7							b o r a												
414-7							d ɨ b a kʼ ɨ a												
601-7							ʔ ə r ə b												
642-7							n f a s												
60-7							n ə f ə s ə m												
115-7							ʔ ə r a m												
209-7							s ɨ m ɨ t												
242-7							ʔ a mː ɨ s t												
415-7							z ɨ r a b												
450-7							z ə r												
490-7							tʼ ə bː w ə m												
61-8								d ə m											
63-8								ʔ a tʼ ɨ m											
107-8								g a m e r a											
112-8								d a b ə r a											
331-8								n ɨ g w s											
377-8								b ɨ kʼ ə r ə											
381-8								ʔ a t											
417-8								r u z											
451-8								s ə b a t											
454-8								ʔ a tʃʼ ɨ r											
484-8								s ɨ d ɨ s t											
535-8								ʔ a s ɨ r											
543-8								s o s t											
593-8								ʔ a m u s											
640-8								m w a n											
1-8								d ə bː ə r ə m											
65-8								tʼ u											
163-8								s ə tʃʼ ə											
212-8								ʔ e n											
244-8								ʔ a r a t											
248-8								m w u r a											
293-8								f ə r ə z											
373-8								kʼ ɨ m a r											
408-8								b o r a											
414-8								d ɨ b a kʼ u lː a											
601-8								ʔ ə r o b											
642-8								n f a s											
60-8								n ə e ə s ə m											
115-8								ʔ ə r a m											
209-8								s ɨ n w u t											
242-8								ʔ a mː ɨ s t											
415-8								z ɨ r a b											
450-8								z ə r											
490-8								tʼ ə bː w ə m											
61-9									d ə m										
63-9									ʔ a tʼ ɨ m										
107-9									g a m e r a										
112-9									d a b ə r a										
331-9									n ɨ g s										
377-9									b ə kʼ r o										
381-9									ʔ a t										
417-9									r u z										
451-9									s ə b a t										
454-9									ʔ a tʃʼ ɨ r										
484-9									s ɨ tʃʼ ɨ s t										
535-9									ʔ a tʃʼ ɨ r										
543-9									s ə s t										
593-9									ʔ a m u s										
640-9									m a n										
1-9									d a p ə r ə										
65-9									tʼ u b										
163-9									s ə tʃʼ ə										
212-9									ʔ e r										
244-9									ʔ a r b ə t										
248-9									m u r a										
293-9									f ə r ə z										
373-9									kʼ ɨ m a r										
408-9									b ə r a										
414-9									d ə b a kʼ a										
601-9									ʔ ə r ə b										
642-9									n ə f a s										
60-9									n ə f ə s ə										
209-9									s ɨ u t										
242-9									ʔ a mː ɨ s t										
415-9									z ɨ r a b										
490-9									tʼ o p w ə										
61-10										d ə m									
63-10										ʔ aː tʼ ɨ m									
107-10										g aː m eː l.ə									
112-10										d aː b ə n aː									
331-10										n ɨ g u ʃ									
377-10										b kʼ l.ə									
381-10										ʔ aː ħ t									
417-10										r u z									
451-10										ʃ a b t									
454-10										ħ aː mː ɨ r									
484-10										ʃ ɨ oː ɨ ʃ t									
535-10										ħ aː oː ɨ r									
543-10										ʃ ʃ t									
593-10										ħ aː m u ʃ									
640-10										m aː ħ									
1-10										d ə b ə r ə									
65-10										tʼ u b									
163-10										ʃ ə t ħ ə									
212-10										ħ eː n									
244-10										ʔ aː r b a t									
248-10										m u oː aː									
293-10										mː ə r ə s									
373-10										kʼ ɨ m aː l									
408-10										b ɨ ħ r									
414-10										d u b kʼ kʼ aː									
601-10										ʔ o r b ħ									
115-10										l aː m									
209-10										s ə ɲ ɨ t									
242-10										ħ aː m ɨ ʃ t									
415-10										z ɨ aː b									
490-10										tʼ ɨ b a									
61-11											d ə m								
63-11											ʔ a tʼ ɨ m								
107-11											g a m e r a								
112-11											d a b ə r a								
331-11											n ɨ g w s								
377-11											b ɨ kʼ ɨ r ə								
381-11											ʔ a t								
417-11											r u z								
451-11											s ə b a t								
454-11											ʔ a tʃʼ ɨ r								
484-11											s ɨ tʃ ɨ s t								
535-11											ʔ a s ɨ r								
543-11											s o s t								
593-11											ʔ a m u s								
640-11											m w a n								
1-11											d ə bː ə r ə m								
65-11											tʼ u w								
163-11											s ə tʃʼ ə								
212-11											ʔ e n								
244-11											ʔ a r b ə ʔ t								
248-11											m u r ʔ a								
293-11											f ə r ə z								
373-11											kʼ ɨ m a r								
408-11											b a r a								
414-11											d ə b a kʼ u lː.o.ʔ a								
601-11											ʔ ə r b								
642-11											ʔ ɨ n ɨ f a s								
60-11											n ə f ə s ə								
115-11											ʔ ə r a m								
209-11											s ɨ m ɨ t								
242-11											ʔ a m ʔ ɨ s t								
450-11											z ə r a								
490-11											tʼ ə bː w ə m								
61-12												d ə m							
63-12												ʔ a tʼ ɨ m							
107-12												g a m ə l a							
112-12												d a b ə n a							
331-12												n ɨ g u s							
377-12												b u kʼ u l o							
381-12												ʔ a n t							
417-12												r u z							
451-12												s ə b t							
454-12												ʔ a tʃʼ ɨ r							
484-12												s ɨ tʃʼ ɨ s t							
535-12												ʔ a ʃ ɨ r							
543-12												s o ʃ t							
593-12												ʔ a m u s							
640-12												m a n							
1-12												d ə bː ə r ə m							
65-12												tʼ u ə							
163-12												s ə ʃː ə ə							
212-12												ʔ a n							
244-12												ʔ a r b ə t							
248-12												m u l							
293-12												f ə r ə z							
373-12												kʼ ɨ m a l							
408-12												b ə r a							
414-12												d ə b kʼ u a							
601-12												ʔ ə r o b							
642-12												n ɨ f a s							
60-12												n ə ə s ə							
115-12												l ə m							
209-12												s ɨ rː u t							
242-12												ʔ a m ɨ s t							
415-12												z ɨ n a b							
450-12												z ə r							
490-12												tʼ ə bː ə m							
61-13													d ə m						
63-13													ʔ a tʼ ɨ m						
107-13													g a m e l a						
112-13													d a b ə n a						
331-13													n i g w s						
377-13													b ɨ kʼ ə r o						
381-13													ʔ a tː						
417-13													r u z						
451-13													s ə b a t						
454-13													ʔ a tʃʼ ɨ r						
484-13													s i d ɨ s t						
535-13													ʔ a s ɨ r						
543-13													s o s t						
593-13													ʔ a m u s						
640-13													m a						
1-13													d ə ɲː ə r ə						
65-13													tʼ u						
163-13													s ə tʃʼ ə						
212-13													ʔ e n						
244-13													ʔ a r b ə t						
248-13													m u r a						
293-13													f ə r ə z						
373-13													kʼ ɨ m a						
408-13													b ə r a						
414-13													d ɨ b a kʼ u lː a						
601-13													ʔ ə r b						
642-13													n ɨ f a s						
60-13													n ə f ə s ə						
115-13													ʔ ə l a m						
209-13													s ə u t						
242-13													ʔ a m ɨ s t						
415-13													z i n a b						
450-13													z ə r						
490-13													tʼ ə ɲː w ə						
61-14														d ə m					
63-14														ʔ a tʼ ɨ m					
107-14														g a m ə l a					
112-14														d a b ə n a					
331-14														n ɨ g w u s					
377-14														b ə kʼ ə l					
381-14														ʔ a tː					
417-14														r u z					
451-14														s ə b a t					
454-14														ʔ a tʃʼ ɨ r					
484-14														s ɨ tʃʼ ɨ s t					
535-14														ʔ a s ɨ r					
543-14														s o s t					
593-14														ʔ a m u s					
640-14														m a n					
1-14														d ə bː ə l ə m					
65-14														tʼ u					
163-14														s ə tʃʼ ə					
212-14														ʔ e n					
244-14														ʔ a r b ə t					
248-14														m u l a					
293-14														f ə r ə z					
373-14														kʼ ɨ m a l					
408-14														b o r a					
414-14														d ə b a kʼ u a					
601-14														ʔ ə r ə b					
642-14														n ɨ f a s					
60-14														n ə f ə s ə m					
115-14														l ə a m					
209-14														s ə mː u t					
242-14														ʔ a mː ɨ s t					
415-14														z ɨ n a b					
450-14														z ə r					
490-14														tʼ ə bː w ə m					
61-15															d ə m				
63-15															ʔ a tʼ ɨ m				
107-15															g.w a m eː l a				
112-15															d a b ə n a				
331-15															n ɨ g.w u s				
377-15															b ə kʼ l o				
381-15															ʔ a n d				
417-15															r u z				
451-15															s a b ɨ t				
454-15															h a n tʃ ɨ r				
484-15															s ɨ lː ɨ s t				
535-15															ʔ a ʃ ɨ r				
543-15															s e s t				
593-15															h a m u s				
640-15															m a				
1-15															d ə b ə l ə				
65-15															tʼ u b				
163-15															s ə tʃ e				
212-15															ʔ i n				
244-15															ʔ a r a t				
248-15															m u i				
293-15															f ə r ə z				
373-15															kʼ u m a l				
414-15															d ə b a u lː a				
601-15															ʔ a r b				
642-15															n ɨ f a s				
60-15															n ə lː ə s ə				
115-15															l a m				
209-15															s u u t				
242-15															ʔ a mː ɨ s t				
415-15															z ɨ l a m				
450-15															z ə r				
490-15															tʼ o b e				
61-16																d.m ə m			
63-16																ʔ a tʼ i m			
107-16																g ɨ m e l ɨ			
112-16																d.m ə mː ə n ɨ			
331-16																n ɨ g ɨ s			
377-16																b ə kʼ l o			
381-16																ʔ ɨ d.m			
417-16																r o z			
451-16																ʃ ə b ɨ t			
454-16																ħ ɨ tʼ ə r			
484-16																ʃ ɨ tʼ ə ʃ t			
535-16																ʕ ɨ tʼ ə r			
543-16																s ə e s t			
593-16																ħ ɨ m o s			
640-16																m ə n			
65-16																dʒ ɨ b			
163-16																s ə dʒ ə			
212-16																ʕ o n			
244-16																ʔ ə r b t			
248-16																m ɨ l ʔ a			
293-16																f ə r ə dʒ			
373-16																kʼ ɨ m a l			
408-16																b ɨ ɨ r ɨ			
414-16																d.m ə ai̯ o			
601-16																r b u			
642-16																n ɨ f a s			
209-16																ʃ ə o t			
242-16																ħ ɨ m ə s t			
415-16																z ɨ n ə b			
450-16																z ə r ʔ			
61-17																	d ə m		
63-17																	ʔ a x.ə ɨ m		
107-17																	g m l		
112-17																	d ə m ə n.i a		
331-17																	n.ə ɨ g u s		
377-17																	b ə q ə l o		
381-17																	ʔ a t.ə i		
417-17																	r u z		
451-17																	s ə i b i		
454-17																	ħ a x.ə ɨ r.i i i		
484-17																	s ɨ ħ s		
535-17																	ʔ a s r		
543-17																	s ə i s		
593-17																	ħ ə m i ʃ		
640-17																	m ə n i		
1-17																	d ə bː ə r ə		
65-17																	x.ə u b		
163-17																	s ə x.ə ə		
212-17																	ʔ ai̯ n		
244-17																	ʔ a r ə		
248-17																	m u l ʔ		
293-17																	x.ə ə r ə s		
373-17																	q ɨ m a l		
408-17																	b ə r		
414-17																	d u bː a		
601-17																	ʔ r.i i b i ʔ		
642-17																	n ɨ f a s		
60-17																	n.ə ə x.ə ə ə		
115-17																	l a m		
209-17																	s ə sː ə t		
415-17																	z ɨ n.i a b		
450-17																	z ə r		
61-18																		d ə m	
63-18																		ʔ a tʼ ɨ m	
107-18																		g a m u l a	
112-18																		d a b aː n a	
331-18																		n ɨ g u s	
377-18																		b ə kʼ l o	
381-18																		ʔ a tː	
417-18																		r u z	
451-18																		s a b ʔ a t	
454-18																		ʔ a n tʃʼ ɨ r	
484-18																		s ɨ bː ɨ s t	
535-18																		ʔ a s ɨ r	
543-18																		s o s t	
593-18																		ʔ a m u s	
640-18																		m a	
1-18																		d ə bː ə r ə	
65-18																		tʼ u b	
163-18																		s aː u e	
212-18																		ʔ e n	
244-18																		ʔ a r a t	
248-18																		m u l a	
293-18																		f ə r ə z	
373-18																		kʼ u m a t	
408-18																		b o r ə	
414-18																		d ə b ə kʼ u a	
601-18																		ʔ ə r o b	
642-18																		n ɨ f a s	
60-18																		n ə f ə s ə	
115-18																		l a m	
209-18																		s ə m u t	
242-18																		ʔ a mː ɨ s t	
415-18																		z ɨ n a b	
450-18																		z ə r	
490-18																		tʼ o bː ə	
61-19																			d ə m
63-19																			ʔ a t ɨ m
107-19																			g a m i l ə
112-19																			d a b ə n a
331-19																			n ɨ g u s
377-19																			b ə kʼ ə l o
381-19																			ʔ a d
417-19																			r u z
451-19																			s aː b ə t
454-19																			ʔ a n tʃʼ ɨ r
484-19																			s ɨ ɲ ɨ s t
535-19																			ʔ a ɲ ɨ r
543-19																			s i s t
593-19																			ʔ a m u s
640-19																			m a n
1-19																			d ə b ə l ə
65-19																			t u b
163-19																			s aː tʃ i
212-19																			ʔ i n
244-19																			ʔ a r ə t
248-19																			m u uː ɨ
293-19																			f ə r ə r
373-19																			kʼ ɨ m a l
408-19																			b o r a
414-19																			d u b a kʼ tʃ a
601-19																			ʔ ə r b
642-19																			n ɨ f a s
60-19																			n ə ɲ ə s ə
115-19																			ə l aː m
209-19																			s ə m t
242-19																			ʔ ə m ɨ s t
415-19																			z ɨ n a b
450-19																			ə r
490-19																			t ə bː i
